# _root_ `` Markets in this region are n't so geared to leveraged buy-outs , and their economies generally are in good shape , but there 's no doubt that Asia is still following America 's lead . ''
#goldHeads=6,6,2,5,3,0,6,9,6,9,12,10,6,6,16,18,18,14,18,21,19,18,18,25,23,27,25,27,30,28,30,30,35,33,32,6,6,
#predictedHeads=6,6,2,5,3,0,6,9,6,9,12,10,6,6,16,18,18,14,18,21,19,18,18,25,23,27,25,27,30,28,30,30,35,33,32,6,6,
(14,30),(30,30),(30,20),0.108967 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,19),0.101924 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,18),0.103512 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,17),0.0946939 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,15),0.102924 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,14),0.109955 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,30),(30,30),(30,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,8),-0.0648352 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,7),-0.0648352 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,5),-0.0735834 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,3),-0.0641458 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,1),-0.0650712 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,30),(30,-1),0.130189 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,30),(30,29),(30,28),0.10969 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,27),0.0950279 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,26),0.111834 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,25),0.102733 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,24),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,23),0.0984339 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,22),0.0882745 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,21),0.0950279 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,20),0.10192 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,19),0.0966427 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,18),0.10293 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,17),0.105964 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,15),0.103068 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,14),0.0985714 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,29),(30,13),-0.0641636 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,8),-0.0646018 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,7),-0.0646018 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,3),-0.0644798 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,29),(30,-1),-0.0614423 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,28),(30,27),0.103059 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,26),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,25),0.103065 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,24),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,23),0.101944 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,22),0.0928729 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,21),0.103059 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,20),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,19),0.10723 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,17),0.101264 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,14),0.101381 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,28),(30,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,5),-0.0663768 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,28),(30,-1),-0.0358469 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,27),(30,26),0.102955 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,25),0.102873 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,24),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,23),0.0993665 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,22),0.135796 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,21),0.0973156 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,20),0.100212 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,19),0.0727857 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,18),0.102776 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,17),0.119975 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,15),0.10302 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,14),0.0999641 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,27),(30,13),-0.0652594 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,6),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,5),-0.064329 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,3),-0.0657454 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,2),-0.0641917 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,1),-0.0661745 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,27),(30,-1),-0.0488889 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,26),(30,25),0.103067 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,24),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,23),0.101944 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,22),0.0933331 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,21),0.103589 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,20),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,19),0.107233 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,17),0.101286 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,14),0.101381 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,26),(30,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,5),-0.0663768 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,26),(30,-1),-0.017511 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,25),(30,24),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,23),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,22),0.103066 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,21),0.102663 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,20),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,19),0.102982 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,17),0.102942 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,14),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,25),(30,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,1),-0.0641604 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,25),(30,-1),-0.0628915 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,24),(30,23),0.102815 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,22),0.11026 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,21),0.100962 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,20),0.103052 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,19),0.103012 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,18),0.102811 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,14),0.10273 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,24),(30,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,24),(30,-1),-0.0648678 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,23),(30,22),0.101233 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,21),0.11011 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,20),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,19),0.102855 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,14),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,23),(30,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,3),-0.064167 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,23),(30,-1),-0.0922185 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,22),(30,21),0.0858672 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,20),0.109903 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,19),0.164636 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,18),0.111086 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,17),0.116758 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,14),0.102213 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,22),(30,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,11),-0.0644689 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,10),-0.0677937 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,9),-0.0644689 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,8),-0.0653834 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,7),-0.0653834 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,6),-0.0652516 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,5),-0.0659704 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,3),-0.0755084 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,2),-0.0641604 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,22),(30,-1),-0.0603899 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,21),(30,20),0.100212 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,19),0.0727857 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,18),0.102776 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,17),0.119975 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,15),0.10302 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,14),0.0999641 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,21),(30,13),-0.0652594 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,6),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,5),-0.064329 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,3),-0.0657454 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,2),-0.0641917 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,1),-0.0661745 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,21),(30,-1),-0.0488819 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,20),(30,19),0.10299 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,18),0.103053 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,17),0.100439 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,15),0.103046 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,14),0.103057 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,20),(30,13),-0.0641507 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,3),-0.0641662 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,20),(30,-1),-0.0720708 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,19),(30,18),0.102834 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,17),0.0906705 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,14),0.100191 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,19),(30,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,5),-0.0645884 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,19),(30,-1),-0.0066731 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,18),(30,17),0.103052 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,14),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,18),(30,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,1),-0.0642513 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,18),(30,-1),-0.0661504 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,17),(30,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,17),(30,14),0.101019 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,17),(30,13),-0.0644537 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,17),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,17),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,17),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,17),(30,8),-0.064159 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,17),(30,7),-0.064159 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,17),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,17),(30,5),-0.0704924 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,17),(30,3),-0.065142 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,17),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,17),(30,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,17),(30,-1),-0.018595 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,15),(30,14),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,15),(30,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,15),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,15),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,15),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,15),(30,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,15),(30,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,15),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,15),(30,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,15),(30,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,15),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,15),(30,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,15),(30,-1),-0.066662 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,30),(30,14),(30,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,14),(30,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,14),(30,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,14),(30,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,14),(30,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,14),(30,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,14),(30,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,14),(30,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,14),(30,3),-0.0641741 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,14),(30,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,14),(30,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,30),(30,14),(30,-1),-0.0918897 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,30),(30,13),(30,11),-0.0644689 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,13),(30,10),-0.0677937 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,13),(30,9),-0.0644689 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,13),(30,8),-0.0653834 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,13),(30,7),-0.0653834 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,13),(30,6),-0.0652516 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,13),(30,5),-0.0659704 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,13),(30,3),-0.0755084 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,13),(30,2),-0.0641604 # DEPENDENCYPART_GRANDSIBL
(14,30),(30,13),(30,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
