# _root_ Still , the market had n't yet crossed into positive territory , and traders were glum .
#goldHeads=0,1,4,5,1,5,5,5,8,11,9,5,5,15,13,15,1,
#predictedHeads=5,5,4,5,0,5,5,5,8,11,9,5,5,15,13,15,5,
(6,15),(15,7),(15,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,7),(15,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,7),(15,-1),-0.0751105 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,15),(15,6),(15,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,6),(15,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,6),(15,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,6),(15,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,6),(15,-1),-0.0751105 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,15),(15,5),(15,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,5),(15,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,5),(15,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,5),(15,-1),-0.0561837 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,15),(15,4),(15,2),-0.0641826 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,4),(15,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,4),(15,-1),-0.0328474 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,15),(15,2),(15,1),-0.0647199 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,2),(15,-1),-0.0592137 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,15),(15,1),(15,-1),-0.0751105 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,16),(16,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,18),0.0664893 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,16),(16,17),(16,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,16),(16,15),0.103041 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,14),0.112815 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,12),0.101509 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,11),0.110723 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,7),0.0779102 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,-1),-0.0945668 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,16),(16,15),(16,14),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,15),(16,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,15),(16,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,15),(16,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,15),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,15),(16,-1),-0.0642173 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,14),(16,12),0.103069 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,14),(16,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,14),(16,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,14),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,14),(16,-1),-0.0543809 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,12),(16,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,12),(16,7),0.101973 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,12),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,12),(16,-1),-0.0656316 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,11),(16,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,11),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,11),(16,-1),-0.0558151 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,7),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,7),(16,-1),-0.0798056 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,5),(16,-1),-0.0642173 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,17),(17,17),(17,18),-0.102959 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,17),(17,17),(17,16),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,17),(17,17),(17,-1),-0.111738 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,17),(17,16),(17,-1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,5),(5,6),0.101078 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,7),-0.0645498 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,5),(5,8),-0.0642043 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,9),-0.0641471 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,10),-0.064725 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,11),-0.0654772 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,13),-0.06418 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,14),-0.0642797 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,15),-0.0641583 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,16),-0.064725 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,18),-0.141011 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,6),(5,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,6),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,13),-0.0641768 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,14),-0.0641531 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,18),-0.074877 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,7),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,13),-0.0641768 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,14),-0.0641531 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,18),-0.074877 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,8),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,18),-0.0650007 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,9),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,15),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,18),-0.0767959 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,10),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,18),-0.0695943 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,11),(5,12),-0.0641826 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,18),-0.034025 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,12),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,12),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,12),(5,15),-0.0656896 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,12),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,12),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,12),(5,18),-0.0584869 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,13),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,13),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,13),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,13),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,13),(5,18),-0.0648186 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,14),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,14),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,14),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,14),(5,18),-0.0506437 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,15),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,15),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,15),(5,18),-0.0563664 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,16),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,16),(5,18),-0.0695943 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,17),(5,18),-0.0641483 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,5),(5,4),-0.0629042 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,3),-0.0396804 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,2),-0.0432327 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,1),-0.0326916 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,-1),-0.0335172 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,4),(5,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,4),(5,2),-0.0464376 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,4),(5,1),-0.04253 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,4),(5,-1),-0.0794983 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,3),(5,2),-0.0420507 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,3),(5,1),-0.042105 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,3),(5,-1),-0.039481 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,2),(5,1),-0.0425466 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,2),(5,-1),-0.0470367 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,1),(5,-1),-0.0311639 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,6),(6,7),-0.0644846 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,6),(6,8),-0.0642028 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,9),-0.0659372 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,10),-0.0644049 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,13),-0.0646138 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,16),-0.0644049 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,18),-0.0567037 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,7),(6,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,18),-0.0742723 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,8),(6,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,18),-0.0654584 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,9),(6,10),-0.0641994 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,11),-0.0644707 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,16),-0.0641994 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,18),-0.0735859 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,10),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,10),(6,18),-0.0687723 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,11),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,18),-0.0488232 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,12),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,18),-0.0791888 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,13),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,18),-0.0717481 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,15),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,15),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,15),(6,18),-0.0641465 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,16),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,16),(6,18),-0.0687723 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,17),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,6),(6,5),-0.0507007 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,4),-0.0468294 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,1),-0.0371629 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,-1),0.0987098 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,5),(6,4),-0.0424074 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,5),(6,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,5),(6,-1),-0.0529569 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,4),(6,1),-0.042012 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,4),(6,-1),-0.0438897 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,1),(6,-1),-0.049936 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,8),(8,9),-0.0486845 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,10),-0.0481448 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,11),-0.060043 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,12),-0.0476233 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,13),-0.0527867 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,14),-0.0581178 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,15),-0.0420155 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,16),-0.0481448 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,18),0.0303479 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,8),(8,9),(8,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,11),-0.0427306 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,12),-0.0324005 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,13),-0.0434196 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,14),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,18),-0.0618229 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,10),(8,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,10),(8,12),-0.0420138 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,10),(8,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,10),(8,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,10),(8,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,10),(8,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,10),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,10),(8,18),-0.047997 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,11),(8,12),-0.0429718 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,11),(8,13),-0.0425141 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,11),(8,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,11),(8,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,11),(8,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,11),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,11),(8,18),-0.0596594 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,12),(8,13),-0.0289223 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,12),(8,14),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,12),(8,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,12),(8,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,12),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,12),(8,18),-0.0462359 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,13),(8,14),-0.0420136 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,13),(8,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,13),(8,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,13),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,13),(8,18),-0.0529399 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,14),(8,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,14),(8,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,14),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,14),(8,18),-0.0549902 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,15),(8,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,15),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,15),(8,18),-0.0420113 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,16),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,16),(8,18),-0.047997 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,17),(8,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,8),(8,7),0.0987236 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,8),(8,8),(8,6),-0.0641604 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,5),-0.0641465 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,4),-0.0649195 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
