# _root_ In composite trading on the New York Stock Exchange , the company closed at $ 25.25 a share , down 25 cents .
#goldHeads=13,3,1,3,9,9,9,9,4,13,12,13,0,13,14,15,18,15,13,13,22,20,13,
#predictedHeads=13,3,1,3,9,9,9,9,4,13,12,13,0,13,14,15,18,15,13,13,22,20,13,
(13,1),(1,6),(1,9),0.102793 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,6),(1,10),0.0850295 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,6),(1,23),-0.064243 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,6),(1,24),-0.0340264 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,7),(1,9),0.102796 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,7),(1,10),0.0850216 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,7),(1,23),-0.064243 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,7),(1,24),-0.0309691 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,9),(1,10),0.0848267 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,9),(1,23),-0.064243 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,9),(1,24),-0.0225727 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,10),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,10),(1,24),-0.128961 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,23),(1,24),-0.0330534 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,1),(1,-1),-0.099793 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,3),(3,3),(3,4),0.134663 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,7),0.0981901 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,9),0.0966942 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,10),0.0644673 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,12),0.104456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,13),-0.0681925 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,3),(3,3),(3,19),-0.0641579 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,20),-0.0642483 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,23),-0.0641469 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,24),-0.0779943 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,3),(3,4),(3,7),0.100238 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,4),(3,9),0.100078 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,4),(3,10),0.107225 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,4),(3,12),0.103125 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,4),(3,13),-0.064421 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,4),(3,19),-0.067027 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,4),(3,20),-0.0610375 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,4),(3,23),-0.064599 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,4),(3,24),0.0975589 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,7),(3,9),0.104559 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,10),0.150703 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,12),0.0963154 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,13),-0.0642364 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,7),(3,19),-0.0672488 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,23),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,24),-0.0844998 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,9),(3,10),0.153127 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,9),(3,12),0.0964465 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,9),(3,13),-0.0642364 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,9),(3,19),-0.0672488 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,9),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,9),(3,23),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,9),(3,24),-0.0850563 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,10),(3,12),0.0660757 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,10),(3,13),-0.0728192 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,10),(3,19),-0.065503 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,10),(3,20),-0.0646805 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,10),(3,23),-0.064151 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,10),(3,24),-0.0356411 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,12),(3,13),-0.0642598 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,12),(3,19),-0.0645399 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,12),(3,20),-0.0645855 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,12),(3,23),-0.0641482 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,12),(3,24),-0.0493043 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,13),(3,19),-0.0675414 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,13),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,13),(3,23),-0.0641532 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,13),(3,24),-0.0574649 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,3),(3,19),(3,20),-0.0646805 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,19),(3,23),-0.064151 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,19),(3,24),-0.0356411 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,20),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,20),(3,24),-0.085315 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,23),(3,24),-0.0665985 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,3),(3,2),-0.0122225 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,1),-0.0482431 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,-1),0.0511215 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,3),(3,2),(3,1),-0.0366088 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,2),(3,-1),-0.0227386 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,1),(3,-1),-0.0228327 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,4),(4,5),0.10373 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,6),0.1471 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,7),0.149675 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,8),0.145621 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,9),0.157749 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,10),0.0848927 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,12),0.181382 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,13),-0.115925 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,4),(4,23),-0.064146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,24),-0.0552413 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,5),(4,6),0.102995 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,7),0.102995 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,8),0.102995 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,9),0.102995 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,10),0.100416 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,12),0.1028 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,13),-0.0643456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,5),(4,23),-0.0641574 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,24),-0.0532859 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,6),(4,7),0.102715 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,8),0.102717 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,9),0.102717 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,10),0.0876612 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,12),0.10225 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,13),-0.0641458 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,6),(4,23),-0.0642105 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,24),-0.0165005 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,7),(4,8),0.10272 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,9),0.10272 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,10),0.0876533 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,12),0.101766 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,13),-0.0641458 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,7),(4,23),-0.0642105 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,24),-0.0134432 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,8),(4,9),0.102668 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,10),0.087418 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,12),0.10225 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,13),-0.0641458 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,8),(4,23),-0.0642105 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,24),-0.0176892 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,9),(4,10),0.0874584 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,12),0.10225 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,13),-0.0641458 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,9),(4,23),-0.0642105 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,24),-0.0050469 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,10),(4,12),0.103997 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,10),(4,13),-0.0648689 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,10),(4,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,10),(4,24),-0.126198 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,12),(4,13),-0.0641752 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,12),(4,23),-0.0644695 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,12),(4,24),-0.0228596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,13),(4,23),-0.0655773 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,13),(4,24),0.0294224 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,23),(4,24),-0.0412929 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,4),(4,3),-0.0160589 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,1),-0.116857 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,-1),-0.145333 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,3),(4,1),-0.0208996 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,3),(4,-1),0.08855 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,1),(4,-1),-0.0498308 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,5),(5,24),-0.164302 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,5),(5,-1),-0.185972 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,6),(6,6),(6,7),0.107029 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,10),0.0276746 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,24),-0.0102944 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,6),(6,7),(6,10),0.082174 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,24),-0.0481035 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,10),(6,24),-0.083127 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,6),(6,5),-0.0947402 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,-1),0.122906 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,6),(6,5),(6,-1),-0.0140682 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,7),(7,8),0.113203 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,10),0.0264612 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,12),0.078625 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,24),-0.0221309 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,7),(7,8),(7,10),0.0751299 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,12),0.107716 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,24),-0.0410256 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,10),(7,12),0.103685 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,10),(7,24),-0.0848464 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,12),(7,24),-0.102153 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,7),(7,6),-0.109265 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,5),-0.0935636 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,-1),0.114567 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,7),(7,6),(7,5),-0.0498112 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,6),(7,-1),0.016309 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,5),(7,-1),-0.0138188 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,8),(8,9),0.108371 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,10),0.0315846 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,12),0.0783042 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,18),-0.0588724 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,19),-0.0642335 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,24),-0.0177852 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,8),(8,9),(8,10),0.0722393 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,12),0.107745 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,18),-0.0649871 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,19),-0.0681056 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,23),-0.0641583 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,24),-0.0459222 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,10),(8,12),0.106781 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,18),-0.08316 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,19),-0.0687023 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,23),-0.0642583 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,24),-0.07927 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,12),(8,18),-0.0643409 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,19),-0.0813149 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,23),-0.0559858 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,24),-0.103604 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,18),(8,19),-0.0813042 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,18),(8,23),-0.0559858 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,18),(8,24),-0.100767 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,19),(8,23),-0.0642583 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,19),(8,24),-0.07927 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,23),(8,24),-0.0569787 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,8),(8,7),-0.0893433 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,6),-0.0995152 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,5),-0.0840972 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,-1),0.104392 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,8),(8,7),(8,6),-0.0190392 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,7),(8,5),-0.0467679 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,7),(8,-1),0.042526 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,6),(8,5),-0.0504424 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,6),(8,-1),0.0314005 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,5),(8,-1),-0.00903965 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,9),(9,10),0.0267379 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,11),0.140673 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,12),0.0781175 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,13),-0.0666024 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,9),(9,14),-0.0102837 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,15),-0.0642188 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,18),-0.0588721 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,19),-0.0642335 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,22),-0.0641812 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,24),-0.00918676 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,10),(9,11),0.0974875 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,12),0.104724 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,13),-0.0799809 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,10),(9,14),-0.0684844 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,18),-0.0831606 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,19),-0.0687023 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,20),-0.0641549 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,22),-0.0659247 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,23),-0.0642583 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,24),-0.0831247 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,11),(9,12),0.102254 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,11),(9,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,18),-0.0641461 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,24),-0.0267528 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,12),(9,13),-0.0641499 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,12),(9,14),-0.0642714 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,18),-0.0643409 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,19),-0.0813149 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,22),-0.064166 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,23),-0.0559858 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,24),-0.102548 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,13),(9,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,19),-0.0707877 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,23),-0.0641656 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,24),-0.0855069 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,14),(9,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,14),(9,18),-0.0654736 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,14),(9,19),-0.0663726 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,14),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,14),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,14),(9,23),-0.0641749 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,14),(9,24),0.00279712 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,15),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,15),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,15),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,15),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,15),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,15),(9,24),-0.0566851 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,18),(9,19),-0.0813042 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,18),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,18),(9,22),-0.064166 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,18),(9,23),-0.0559858 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,18),(9,24),-0.0997115 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,19),(9,20),-0.0641549 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,19),(9,22),-0.0659247 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,19),(9,23),-0.0642583 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,19),(9,24),-0.0831247 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,20),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,20),(9,23),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,20),(9,24),-0.0629528 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,22),(9,23),-0.0641575 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,22),(9,24),-0.0866744 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,23),(9,24),-0.0569787 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,9),(9,8),-0.0909827 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,7),-0.0915205 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,6),-0.101693 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,5),-0.0910316 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,4),-0.0540751 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,3),-0.0391394 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,2),-0.0542732 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,1),-0.0512833 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,-1),0.112294 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,8),(9,7),-0.021966 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,8),(9,6),-0.0189264 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,8),(9,5),-0.0468727 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,8),(9,4),-0.0475043 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,8),(9,3),-0.0588648 # DEPENDENCYPART_GRANDSIBL
