# _root_ The new expiration date is the date on which DIG 's financing commitments , which total about $ 240 million , are to expire .
#goldHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
#predictedHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
(10,13),(13,18),(13,21),-0.0463039 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,18),(13,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,18),(13,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,18),(13,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,18),(13,26),0.015673 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,20),(13,21),-0.0340481 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,20),(13,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,20),(13,23),-0.0420125 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,20),(13,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,20),(13,26),-0.0640179 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,21),(13,22),-0.0456344 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,21),(13,23),-0.0420227 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,21),(13,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,21),(13,26),-0.0514636 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,22),(13,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,22),(13,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,22),(13,26),-0.0419207 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,23),(13,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,23),(13,26),-0.0525208 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,25),(13,26),-0.0420452 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,13),(13,12),0.0939039 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,11),0.137884 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,10),0.104593 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,13),(13,13),(13,9),-0.0641474 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,7),-0.0642455 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,5),-0.0641673 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,4),-0.0642455 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,3),-0.0642455 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,-1),-0.0790947 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,13),(13,12),(13,11),0.103052 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,10),0.103023 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,12),(13,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,-1),-0.0723519 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,11),(13,10),0.103055 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,11),(13,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,-1),-0.0304486 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,10),(13,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,7),-0.0641656 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,6),-0.0641499 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,4),-0.0641656 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,3),-0.0641656 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,-1),-0.0907861 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,13),(13,9),(13,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,9),(13,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,9),(13,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,9),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,9),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,9),(13,-1),-0.0737586 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,7),(13,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,7),(13,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,7),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,7),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,7),(13,-1),-0.0797257 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,6),(13,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,6),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,6),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,6),(13,-1),-0.0166181 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,5),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,5),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,5),(13,-1),-0.0669817 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,4),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,4),(13,-1),-0.0797257 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,3),(13,-1),-0.0797257 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,14),(14,14),(14,26),0.0832493 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,14),(14,14),(14,-1),0.0170298 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,16),(16,17),-0.0403987 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,18),-0.0460702 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,20),-0.0430815 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,21),-0.0369241 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,22),-0.0399475 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,23),-0.0440959 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,24),-0.0443614 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,25),-0.0420894 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,26),-0.0377777 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,17),(16,18),-0.0421958 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,17),(16,20),-0.0420145 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,17),(16,21),-0.0420224 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,17),(16,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,17),(16,23),-0.0420114 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,17),(16,24),-0.0420365 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,17),(16,25),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,17),(16,26),-0.0364235 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,18),(16,20),-0.0420134 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,18),(16,21),-0.0420569 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,18),(16,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,18),(16,23),-0.0425651 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,18),(16,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,18),(16,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,18),(16,26),-0.0469899 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,20),(16,21),-0.0420211 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,20),(16,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,20),(16,23),-0.0420122 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,20),(16,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,20),(16,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,20),(16,26),-0.0428281 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,21),(16,22),-0.0420272 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,21),(16,23),-0.0425736 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,21),(16,24),-0.0421401 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,21),(16,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,21),(16,26),-0.0453462 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,22),(16,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,22),(16,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,22),(16,25),-0.0420141 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,22),(16,26),-0.0398893 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,23),(16,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,23),(16,25),-0.042472 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,23),(16,26),-0.0529048 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,24),(16,25),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,24),(16,26),-0.0480523 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,25),(16,26),-0.0417212 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,16),(16,15),0.0789651 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,14),0.100004 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,13),0.133909 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,12),0.102924 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,11),0.103046 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,10),0.0845551 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,16),(16,9),-0.0642197 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,8),-0.0641736 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,7),-0.0650579 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,4),-0.0650579 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,-1),-0.0948485 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,15),(16,14),0.103063 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,13),0.103069 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,10),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,15),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,-1),-0.0670872 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,14),(16,13),0.103055 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,12),0.103067 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,10),0.101872 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,14),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,8),-0.0647246 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,5),-0.0641951 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,-1),-0.0708321 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,13),(16,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,10),0.102616 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,13),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,8),-0.0644516 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,-1),-0.0316823 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,12),(16,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,10),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,12),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,-1),-0.0642928 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,11),(16,10),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,11),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,8),-0.0641804 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,-1),-0.0642293 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,10),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,-1),-0.0891655 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,9),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,9),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,9),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,9),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,9),(16,-1),-0.0670872 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,8),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,8),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,8),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,8),(16,-1),-0.0694339 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,7),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,7),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,7),(16,-1),-0.0597428 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,5),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,5),(16,-1),-0.0643177 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,4),(16,-1),-0.0597428 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,21),(21,21),(21,26),0.0832493 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,21),(21,21),(21,-1),0.0170298 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,7),(7,7),(7,8),0.105128 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,9),0.10161 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,10),0.103304 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,7),(7,7),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,13),-0.064195 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,16),-0.0641472 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,17),-0.0641498 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,22),-0.0641472 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,23),-0.0660538 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,26),-0.112127 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,7),(7,8),(7,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,8),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,23),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,26),-0.0676249 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,9),(7,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,9),(7,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,9),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,9),(7,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,9),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,9),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,9),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,9),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,9),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,9),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,9),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,9),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,9),(7,26),-0.0645978 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,10),(7,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,10),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,10),(7,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,10),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,10),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,10),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,10),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,10),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,10),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,10),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,10),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,10),(7,26),-0.063796 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,11),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,11),(7,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,11),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,11),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,11),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,11),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,11),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,11),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,11),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,11),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,11),(7,26),-0.0692357 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,7),(7,12),(7,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,12),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,12),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,12),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,12),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,12),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,12),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,12),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,12),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,12),(7,26),-0.0674408 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,13),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,13),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,13),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,13),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,13),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,13),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,13),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,13),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,13),(7,26),-0.0605592 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,14),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,14),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,14),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,14),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,14),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,14),(7,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,14),(7,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,14),(7,26),-0.064322 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,16),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,16),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,16),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,16),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
