# _root_ Hertz Corp. of Park Ridge , N.J. , said it retained Merrill Lynch Capital Markets to sell its Hertz Equipment Rental Corp. unit .
#goldHeads=9,1,1,5,3,5,5,5,0,11,9,15,15,15,11,11,16,23,23,23,23,23,17,9,
#predictedHeads=9,1,1,5,3,5,5,5,0,11,9,15,15,15,11,15,16,23,23,23,23,23,17,9,
(15,17),(17,3),(17,-1),-0.0642264 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,19),(19,20),-0.12984 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,21),-0.12984 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,25),0.143932 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,20),(19,21),-0.0594348 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,20),(19,25),0.0311566 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,21),(19,25),0.0313277 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,19),(19,18),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,-1),0.146 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,18),(19,-1),-0.0605429 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,20),(20,21),-0.129915 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,22),-0.123353 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,25),0.140037 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,20),(20,21),(20,22),-0.0601087 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,21),(20,25),0.0313458 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,22),(20,25),0.0169162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,20),(20,19),0.215866 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,18),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,12),-0.079363 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,-1),0.140417 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,20),(20,19),(20,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,12),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,-1),0.00331741 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,18),(20,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,18),(20,-1),-0.0605429 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,12),(20,-1),0.00116575 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,23),(23,25),-0.0212297 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,23),(23,23),(23,22),0.139645 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,21),0.142289 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,20),0.140284 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,19),0.142289 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,18),0.115266 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,16),0.0962532 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,15),0.14211 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,23),(23,23),(23,14),-0.0661122 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,13),-0.0661122 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,12),-0.0661122 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,7),-0.0661122 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,5),-0.0661122 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,4),-0.0661122 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,3),-0.0641978 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,2),-0.0661286 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,1),-0.0661122 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,23),(23,-1),-0.00632685 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,23),(23,22),(23,21),0.119396 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,20),0.119396 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,19),0.119396 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,18),0.100253 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,15),0.119396 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,22),(23,14),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,13),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,12),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,7),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,5),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,4),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,3),-0.0642355 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,22),(23,-1),-0.0496939 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,21),(23,20),0.120756 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,19),0.120756 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,18),0.100253 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,15),0.120756 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,21),(23,14),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,13),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,12),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,7),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,5),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,4),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,3),-0.0642355 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,21),(23,-1),-0.0408077 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,20),(23,19),0.120756 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,20),(23,18),0.100253 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,20),(23,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,20),(23,15),0.120756 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,20),(23,14),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,20),(23,13),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,20),(23,12),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,20),(23,7),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,20),(23,5),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,20),(23,4),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,20),(23,3),-0.0642355 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,20),(23,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,20),(23,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,20),(23,-1),-0.0408077 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,19),(23,18),0.100253 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,19),(23,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,19),(23,15),0.120756 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,19),(23,14),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,19),(23,13),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,19),(23,12),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,19),(23,7),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,19),(23,5),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,19),(23,4),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,19),(23,3),-0.0642355 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,19),(23,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,19),(23,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,19),(23,-1),-0.0408077 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,18),(23,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,18),(23,15),0.102023 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,18),(23,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,18),(23,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,18),(23,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,18),(23,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,18),(23,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,18),(23,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,18),(23,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,18),(23,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,18),(23,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,18),(23,-1),-0.0838217 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,16),(23,15),0.103002 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,16),(23,14),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,16),(23,13),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,16),(23,12),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,16),(23,7),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,16),(23,5),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,16),(23,4),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,16),(23,3),-0.0645534 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,16),(23,2),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,16),(23,1),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,16),(23,-1),-0.0700816 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,15),(23,14),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,15),(23,13),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,15),(23,12),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,15),(23,7),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,15),(23,5),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,15),(23,4),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,15),(23,3),-0.0642355 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,15),(23,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,15),(23,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,23),(23,15),(23,-1),-0.0409881 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,23),(23,14),(23,13),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,14),(23,12),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,14),(23,7),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,14),(23,5),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,14),(23,4),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,14),(23,3),-0.0642355 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,14),(23,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,14),(23,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,14),(23,-1),-0.0408336 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,13),(23,12),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,13),(23,7),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,13),(23,5),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,13),(23,4),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,13),(23,3),-0.0642355 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,13),(23,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,13),(23,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,13),(23,-1),-0.0411676 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,12),(23,7),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,12),(23,5),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,12),(23,4),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,12),(23,3),-0.0642355 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,12),(23,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,12),(23,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,12),(23,-1),-0.041232 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,7),(23,5),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,7),(23,4),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,7),(23,3),-0.0642355 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,7),(23,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,7),(23,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,7),(23,-1),-0.0420437 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,5),(23,4),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,5),(23,3),-0.0642355 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,5),(23,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,5),(23,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,5),(23,-1),-0.0408077 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,4),(23,3),-0.0642355 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,4),(23,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,4),(23,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,4),(23,-1),-0.0410361 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,3),(23,2),-0.0642176 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,3),(23,1),-0.0642176 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,3),(23,-1),-0.109698 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,2),(23,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(15,23),(23,2),(23,-1),-0.0496939 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,23),(23,1),(23,-1),-0.0408077 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,3),(3,3),(3,4),0.102817 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,3),(3,3),(3,5),0.102817 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,3),(3,3),(3,6),0.117205 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,3),(3,3),(3,7),0.102817 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,3),(3,3),(3,8),0.117205 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,3),(3,3),(3,10),0.0992804 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,3),(3,3),(3,11),0.102744 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,3),(3,3),(3,15),0.102817 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,3),(3,3),(3,23),-0.0648314 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,3),(3,3),(3,25),-0.114841 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,3),(3,4),(3,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,4),(3,6),0.10236 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,4),(3,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,4),(3,8),0.10236 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,4),(3,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,4),(3,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,4),(3,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,4),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,4),(3,25),-0.0628053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,3),(3,5),(3,6),0.10236 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,5),(3,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,5),(3,8),0.10236 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,5),(3,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,5),(3,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,5),(3,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,5),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,5),(3,25),-0.0628053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,3),(3,6),(3,7),0.103065 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,6),(3,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,6),(3,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,6),(3,11),0.103069 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,6),(3,15),0.103065 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,6),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,6),(3,25),-0.0375298 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,3),(3,7),(3,8),0.10236 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,7),(3,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,7),(3,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,7),(3,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,7),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,7),(3,25),-0.0628053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,3),(3,8),(3,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,8),(3,11),0.103069 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,8),(3,15),0.103065 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,8),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,8),(3,25),-0.0375298 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,3),(3,10),(3,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,10),(3,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,10),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,10),(3,25),-0.0665077 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,3),(3,11),(3,15),0.103069 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,11),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,11),(3,25),-0.0644763 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,3),(3,15),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,3),(3,15),(3,25),-0.0628059 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,3),(3,23),(3,25),-0.0380915 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,3),(3,3),(3,-1),-0.0251073 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,5),(5,5),(5,6),0.0864405 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,7),0.134121 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,8),0.0864405 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,9),0.102896 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,10),0.110331 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,11),0.102922 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,12),0.135172 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,13),0.134121 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,14),0.134644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,15),0.135014 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,5),(5,5),(5,23),-0.0641464 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,25),-0.0988125 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,5),(5,6),(5,7),0.0926062 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,9),0.102857 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,11),0.102857 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,12),0.0926062 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,13),0.0926062 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,14),0.0926062 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,15),0.0926062 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,6),(5,23),-0.0641768 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,25),-0.0623522 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,7),(5,8),0.0945908 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,9),0.103063 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,11),0.103064 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,12),0.100336 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,13),0.100067 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,14),0.0998149 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,15),0.0998108 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,7),(5,23),-0.0650659 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,25),-0.0448139 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,8),(5,9),0.102857 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,11),0.102857 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,12),0.0926062 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,13),0.0926062 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,14),0.0926062 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,15),0.0926062 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,8),(5,23),-0.0641768 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,25),-0.0623522 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,9),(5,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,12),0.103066 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,13),0.103066 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,14),0.103066 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,15),0.103066 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,9),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,25),-0.0645459 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,10),(5,11),0.103068 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,10),(5,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,10),(5,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,10),(5,14),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,10),(5,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,10),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,10),(5,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,10),(5,25),-0.0575719 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,11),(5,12),0.103067 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,11),(5,13),0.103067 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,11),(5,14),0.103067 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,11),(5,15),0.103067 # DEPENDENCYPART_GRANDSIBL
