# _root_ Boeing has declined to say how many employees are working at its giant Renton , Wash. , plant .
#goldHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
#predictedHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
(18,13),(13,15),1.22631 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),0.465734 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),0.954598 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-1.33761 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,7),-0.251199 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),-0.0503365 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.112369 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.239916 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.0611659 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),1.44106 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.710808 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),1.16935 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.36386 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,19),-0.776818 # DEPENDENCYPART_GRANDPAR
(18,16),(16,6),-0.837209 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),-0.2324 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.221405 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.0423667 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),0.963686 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),1.31199 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),1.17873 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.36386 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.776818 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.863589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,8),-0.137528 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),-0.24579 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.265115 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.360422 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.38939 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.453548 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.4183 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.71195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
