# _root_ `` It seems computers as hobbies have waned , '' says Ian Brightman , Beseler 's chairman and chief executive officer .
#goldHeads=3,3,11,7,4,5,3,7,3,3,0,13,11,13,17,15,13,17,21,21,18,11,
#predictedHeads=11,3,11,3,3,7,5,7,11,11,0,13,11,13,17,15,13,17,21,21,18,11,
(11,2),(2,3),0.0747042 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),0.110417 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.00946297 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.171284 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),0.000951166 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.123701 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),0.463449 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),0.12727 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.019509 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.154307 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),0.147139 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),0.118977 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),0.49268 # DEPENDENCYPART_GRANDPAR
(11,3),(3,10),0.193097 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-0.854083 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,13),0.124143 # DEPENDENCYPART_GRANDPAR
(11,3),(3,14),-0.13308 # DEPENDENCYPART_GRANDPAR
(11,3),(3,17),0.201444 # DEPENDENCYPART_GRANDPAR
(11,3),(3,18),0.300736 # DEPENDENCYPART_GRANDPAR
(11,3),(3,21),0.0310937 # DEPENDENCYPART_GRANDPAR
(11,3),(3,22),-0.17146 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.321483 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),0.163821 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),0.0437072 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.179749 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.3146 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),-0.022453 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),0.0760294 # DEPENDENCYPART_GRANDPAR
(11,4),(4,9),0.484533 # DEPENDENCYPART_GRANDPAR
(11,4),(4,10),-0.00183516 # DEPENDENCYPART_GRANDPAR
(11,4),(4,11),-1.05785 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,4),(4,13),-0.148277 # DEPENDENCYPART_GRANDPAR
(11,4),(4,14),-0.46814 # DEPENDENCYPART_GRANDPAR
(11,4),(4,17),-0.181284 # DEPENDENCYPART_GRANDPAR
(11,4),(4,18),-0.0598819 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-0.190574 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),0.155489 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),0.164682 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),0.0291403 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.322993 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),0.0836258 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),0.0591319 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),0.421707 # DEPENDENCYPART_GRANDPAR
(11,5),(5,10),0.0376784 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.20589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,13),-0.206956 # DEPENDENCYPART_GRANDPAR
(11,5),(5,14),-0.451 # DEPENDENCYPART_GRANDPAR
(11,5),(5,18),-0.145999 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.35401 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),0.130784 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.0319613 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.234862 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.0165597 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),0.081266 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),0.471091 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),0.0054471 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.05785 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,1),0.0508488 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),0.516512 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),0.185694 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),0.290845 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),0.0406112 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.0189554 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.131713 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),0.635937 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),0.314641 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-0.69663 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),0.677734 # DEPENDENCYPART_GRANDPAR
(11,7),(7,13),0.20722 # DEPENDENCYPART_GRANDPAR
(11,7),(7,14),0.0653864 # DEPENDENCYPART_GRANDPAR
(11,7),(7,17),0.18461 # DEPENDENCYPART_GRANDPAR
(11,7),(7,18),0.360494 # DEPENDENCYPART_GRANDPAR
(11,7),(7,21),0.0147881 # DEPENDENCYPART_GRANDPAR
(11,7),(7,22),0.109924 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.185095 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),0.211496 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),0.0097589 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),0.0541025 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.178456 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.244013 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.181172 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),0.369969 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),0.0599531 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-0.917006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),0.485421 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),0.0149069 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.262672 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.452852 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),0.0201263 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),0.0953271 # DEPENDENCYPART_GRANDPAR
(11,8),(8,21),-0.15016 # DEPENDENCYPART_GRANDPAR
(11,8),(8,22),-0.251681 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.0295732 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.204932 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.123559 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),0.451636 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.163233 # DEPENDENCYPART_GRANDPAR
(11,12),(12,13),0.530808 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),0.271231 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),0.0630485 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.867207 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),0.52994 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),0.163297 # DEPENDENCYPART_GRANDPAR
(11,12),(12,21),0.372199 # DEPENDENCYPART_GRANDPAR
(11,13),(13,1),-0.399614 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-0.489756 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-0.488493 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-0.415093 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-0.770729 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.501791 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.525086 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.250327 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.163233 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.491215 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),1.11165 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.271247 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),0.0637556 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.867206 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),0.53003 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),0.163298 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.227073 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.241776 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),0.372289 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.015306 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.163233 # DEPENDENCYPART_GRANDPAR
(11,15),(15,12),1.11165 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.640249 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.454561 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.867206 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),0.53003 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),0.163298 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),0.372289 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),0.414112 # DEPENDENCYPART_GRANDPAR
(11,17),(17,8),-0.410457 # DEPENDENCYPART_GRANDPAR
(11,17),(17,12),0.972108 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.501984 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),0.320515 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),0.0342248 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.573283 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),0.122302 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.371129 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.321505 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),0.145633 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.399122 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.290029 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.110915 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.252463 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),0.085456 # DEPENDENCYPART_GRANDPAR
(11,21),(21,1),-0.300088 # DEPENDENCYPART_GRANDPAR
(11,21),(21,3),-0.371611 # DEPENDENCYPART_GRANDPAR
(11,21),(21,4),-0.33189 # DEPENDENCYPART_GRANDPAR
(11,21),(21,5),-0.212491 # DEPENDENCYPART_GRANDPAR
(11,21),(21,8),-0.410092 # DEPENDENCYPART_GRANDPAR
(11,21),(21,9),-0.100917 # DEPENDENCYPART_GRANDPAR
(11,21),(21,12),0.916305 # DEPENDENCYPART_GRANDPAR
(11,21),(21,13),0.446181 # DEPENDENCYPART_GRANDPAR
(11,21),(21,15),-0.0215786 # DEPENDENCYPART_GRANDPAR
(11,21),(21,17),0.302435 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),-0.163584 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.228658 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.722423 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.506723 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.441889 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),-1.22976 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-1.09243 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-1.23162 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-1.1887 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),-1.20092 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-0.977669 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-1.00263 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-1.14875 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-1.09542 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-1.02815 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.827095 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.316481 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),0.178209 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.8707 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.440077 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.0475563 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.515175 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),-0.675636 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.563762 # DEPENDENCYPART_GRANDPAR
(12,13),(13,22),-0.631217 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-1.09542 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.827095 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),0.1451 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.518319 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.8707 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.440077 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.0475563 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.563762 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.416065 # DEPENDENCYPART_GRANDPAR
(12,17),(17,8),-0.958336 # DEPENDENCYPART_GRANDPAR
(12,17),(17,12),-0.86726 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,17),(17,13),0.10645 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),-0.347473 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),0.191427 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.245527 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.134939 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.398381 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.502966 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-0.372726 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.428404 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.484446 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.375871 # DEPENDENCYPART_GRANDPAR
(12,21),(21,1),-1.20508 # DEPENDENCYPART_GRANDPAR
(12,21),(21,3),-1.03623 # DEPENDENCYPART_GRANDPAR
(12,21),(21,4),-1.15814 # DEPENDENCYPART_GRANDPAR
(12,21),(21,5),-1.07608 # DEPENDENCYPART_GRANDPAR
(12,21),(21,8),-0.958484 # DEPENDENCYPART_GRANDPAR
(12,21),(21,9),-1.05181 # DEPENDENCYPART_GRANDPAR
(12,21),(21,12),-0.77821 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,21),(21,13),0.1955 # DEPENDENCYPART_GRANDPAR
(12,21),(21,15),0.280477 # DEPENDENCYPART_GRANDPAR
(12,21),(21,17),0.0447863 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),0.00647908 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.282036 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.450799 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.376699 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.489845 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.46395 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.35134 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.503896 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),-0.371699 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),-0.466953 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),-0.20165 # DEPENDENCYPART_GRANDPAR
(13,3),(3,8),-0.276804 # DEPENDENCYPART_GRANDPAR
(13,3),(3,9),-0.347272 # DEPENDENCYPART_GRANDPAR
(13,3),(3,10),-0.327772 # DEPENDENCYPART_GRANDPAR
(13,3),(3,11),-0.404864 # DEPENDENCYPART_GRANDPAR
(13,3),(3,13),-1.19288 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,3),(3,14),-0.681861 # DEPENDENCYPART_GRANDPAR
(13,3),(3,17),-0.39122 # DEPENDENCYPART_GRANDPAR
(13,3),(3,18),-0.162022 # DEPENDENCYPART_GRANDPAR
(13,3),(3,21),-0.682533 # DEPENDENCYPART_GRANDPAR
(13,3),(3,22),-1.12755 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.441676 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.348846 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.269242 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.387758 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.392551 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),-0.174065 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),-0.140365 # DEPENDENCYPART_GRANDPAR
(13,4),(4,9),-0.298852 # DEPENDENCYPART_GRANDPAR
(13,4),(4,10),-0.318698 # DEPENDENCYPART_GRANDPAR
(13,4),(4,11),-0.341795 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.2384 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,4),(4,14),-0.807687 # DEPENDENCYPART_GRANDPAR
(13,4),(4,17),-0.496057 # DEPENDENCYPART_GRANDPAR
(13,4),(4,18),-0.275799 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.516052 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.539197 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.332842 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.610905 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.377218 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.139388 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.194491 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.267568 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),-0.33331 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.150563 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.22875 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,14),-0.716357 # DEPENDENCYPART_GRANDPAR
(13,5),(5,18),-0.28343 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),-0.457355 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.365035 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.438917 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.421903 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.177113 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),-0.144073 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),-0.320705 # DEPENDENCYPART_GRANDPAR
(13,6),(6,10),-0.320356 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),-0.344983 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),-0.482158 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),-0.31658 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),-0.380151 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),-0.475236 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),-0.510233 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.448357 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),-0.358234 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),-0.519839 # DEPENDENCYPART_GRANDPAR
(13,7),(7,10),-0.379416 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),-0.44992 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),-0.585448 # DEPENDENCYPART_GRANDPAR
(13,7),(7,13),-1.21324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,7),(7,14),-0.657493 # DEPENDENCYPART_GRANDPAR
(13,7),(7,17),-0.452748 # DEPENDENCYPART_GRANDPAR
(13,7),(7,18),-0.203244 # DEPENDENCYPART_GRANDPAR
(13,7),(7,21),-0.743643 # DEPENDENCYPART_GRANDPAR
(13,7),(7,22),-1.05403 # DEPENDENCYPART_GRANDPAR
(13,8),(8,1),-0.419535 # DEPENDENCYPART_GRANDPAR
(13,8),(8,2),-0.401674 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.388159 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),-0.535148 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.419826 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.505887 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.384064 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.429948 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.378 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-0.373436 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),-0.509037 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-1.20477 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),-0.722166 # DEPENDENCYPART_GRANDPAR
(13,8),(8,15),0.0607214 # DEPENDENCYPART_GRANDPAR
(13,8),(8,17),-0.443843 # DEPENDENCYPART_GRANDPAR
(13,8),(8,18),-0.239204 # DEPENDENCYPART_GRANDPAR
(13,8),(8,21),-0.7351 # DEPENDENCYPART_GRANDPAR
(13,8),(8,22),-1.12283 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.379937 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.569533 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.376349 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.336379 # DEPENDENCYPART_GRANDPAR
(13,11),(11,1),-0.421695 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-0.353513 # DEPENDENCYPART_GRANDPAR
(13,11),(11,3),-0.242442 # DEPENDENCYPART_GRANDPAR
(13,11),(11,4),-0.516355 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),-0.469811 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),-0.482738 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),-0.218814 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.279917 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.202056 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.24316 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.42528 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.19486 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.659154 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),0.0706281 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.943691 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.395497 # DEPENDENCYPART_GRANDPAR
(13,11),(11,18),-0.185331 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-0.80722 # DEPENDENCYPART_GRANDPAR
(13,11),(11,21),-0.68681 # DEPENDENCYPART_GRANDPAR
(13,11),(11,22),-1.15635 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.247719 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.34949 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.929393 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.084007 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-1.01166 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.592664 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-0.373144 # DEPENDENCYPART_GRANDPAR
(13,12),(12,21),-0.882324 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.839488 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-1.08674 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.526539 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),-0.282352 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.607342 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.0859517 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),0.433041 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),-0.343939 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.062261 # DEPENDENCYPART_GRANDPAR
(13,17),(17,8),-0.795534 # DEPENDENCYPART_GRANDPAR
(13,17),(17,12),-1.04611 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.565052 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),-0.111394 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),0.700436 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.0176236 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),0.345473 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.3351 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.328055 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.153086 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.365261 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.309673 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.156369 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),-0.254948 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),-0.210713 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),-0.277576 # DEPENDENCYPART_GRANDPAR
(13,21),(21,1),-1.04816 # DEPENDENCYPART_GRANDPAR
(13,21),(21,3),-0.848286 # DEPENDENCYPART_GRANDPAR
(13,21),(21,4),-1.01936 # DEPENDENCYPART_GRANDPAR
(13,21),(21,5),-0.923544 # DEPENDENCYPART_GRANDPAR
(13,21),(21,8),-0.795682 # DEPENDENCYPART_GRANDPAR
(13,21),(21,9),-0.946448 # DEPENDENCYPART_GRANDPAR
(13,21),(21,12),-1.04746 # DEPENDENCYPART_GRANDPAR
(13,21),(21,13),-0.476002 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,21),(21,15),0.789486 # DEPENDENCYPART_GRANDPAR
(13,21),(21,17),0.398857 # DEPENDENCYPART_GRANDPAR
(13,21),(21,19),0.0697339 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),-0.107151 # DEPENDENCYPART_GRANDPAR
(15,10),(10,5),-0.692125 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.515965 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.432243 # DEPENDENCYPART_GRANDPAR
