# _root_ The carnage on the Chicago Board Options Exchange , the nation 's major options market , was heavy after the trading in S&P 100 stock-index options was halted Friday .
#goldHeads=2,17,2,8,8,8,8,3,8,11,15,11,15,15,8,8,0,17,17,21,27,21,26,26,26,22,19,27,28,17,
#predictedHeads=2,17,2,8,8,8,8,3,8,11,15,11,15,15,8,8,0,17,17,21,27,21,26,26,26,22,19,27,28,17,
(11,8),(8,12),-1.19189 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-0.827014 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.817591 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.739043 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-1.25354 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.894414 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),-1.01633 # DEPENDENCYPART_GRANDPAR
(11,8),(8,21),-0.879931 # DEPENDENCYPART_GRANDPAR
(11,8),(8,26),-1.06427 # DEPENDENCYPART_GRANDPAR
(11,8),(8,27),-1.22949 # DEPENDENCYPART_GRANDPAR
(11,8),(8,30),-1.73215 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-0.982813 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.824076 # DEPENDENCYPART_GRANDPAR
(11,12),(12,13),-0.153293 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-1.05575 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),-0.377034 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.241328 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.364136 # DEPENDENCYPART_GRANDPAR
(11,14),(14,4),-1.64613 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.994005 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-1.09906 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,13),-0.15018 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.362044 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.329326 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.540039 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.593223 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.562894 # DEPENDENCYPART_GRANDPAR
(11,17),(17,2),-0.92849 # DEPENDENCYPART_GRANDPAR
(11,17),(17,3),-1.5182 # DEPENDENCYPART_GRANDPAR
(11,17),(17,5),-0.904899 # DEPENDENCYPART_GRANDPAR
(11,17),(17,6),-1.02009 # DEPENDENCYPART_GRANDPAR
(11,17),(17,7),-1.01526 # DEPENDENCYPART_GRANDPAR
(11,17),(17,8),-0.840747 # DEPENDENCYPART_GRANDPAR
(11,17),(17,9),-1.04136 # DEPENDENCYPART_GRANDPAR
(11,17),(17,11),-1.0749 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,17),(17,12),-0.404571 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),-0.316364 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),-0.503819 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.069022 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.574717 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.298291 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.446657 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.118347 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.455445 # DEPENDENCYPART_GRANDPAR
(11,17),(17,23),-0.599358 # DEPENDENCYPART_GRANDPAR
(11,17),(17,25),-0.402213 # DEPENDENCYPART_GRANDPAR
(11,17),(17,26),-0.516839 # DEPENDENCYPART_GRANDPAR
(11,17),(17,27),-0.697013 # DEPENDENCYPART_GRANDPAR
(11,17),(17,28),-0.441991 # DEPENDENCYPART_GRANDPAR
(11,17),(17,29),-0.432092 # DEPENDENCYPART_GRANDPAR
(11,17),(17,30),-1.39984 # DEPENDENCYPART_GRANDPAR
(11,18),(18,15),-0.027384 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.529612 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.310113 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.402448 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.0854108 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),-0.447864 # DEPENDENCYPART_GRANDPAR
(11,18),(18,23),-0.488498 # DEPENDENCYPART_GRANDPAR
(11,18),(18,24),-0.216616 # DEPENDENCYPART_GRANDPAR
(11,19),(19,2),-1.07526 # DEPENDENCYPART_GRANDPAR
(11,19),(19,15),-0.185292 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.5058 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.600493 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),-0.0878146 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),-0.68369 # DEPENDENCYPART_GRANDPAR
(11,19),(19,23),-0.682869 # DEPENDENCYPART_GRANDPAR
(11,19),(19,24),-0.133032 # DEPENDENCYPART_GRANDPAR
(11,19),(19,26),-0.470277 # DEPENDENCYPART_GRANDPAR
(11,19),(19,27),-0.558944 # DEPENDENCYPART_GRANDPAR
(11,19),(19,28),-0.561147 # DEPENDENCYPART_GRANDPAR
(11,21),(21,18),-0.360155 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),-0.479962 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.590107 # DEPENDENCYPART_GRANDPAR
(11,21),(21,22),-0.641351 # DEPENDENCYPART_GRANDPAR
(11,21),(21,23),-0.788061 # DEPENDENCYPART_GRANDPAR
(11,21),(21,24),-0.489216 # DEPENDENCYPART_GRANDPAR
(11,21),(21,26),-0.487201 # DEPENDENCYPART_GRANDPAR
(11,21),(21,27),-0.680889 # DEPENDENCYPART_GRANDPAR
(11,21),(21,28),-0.56679 # DEPENDENCYPART_GRANDPAR
(11,21),(21,29),-0.715342 # DEPENDENCYPART_GRANDPAR
(11,28),(28,2),-1.01423 # DEPENDENCYPART_GRANDPAR
(11,28),(28,3),-1.58051 # DEPENDENCYPART_GRANDPAR
(11,28),(28,19),-0.605609 # DEPENDENCYPART_GRANDPAR
(11,28),(28,21),-0.300527 # DEPENDENCYPART_GRANDPAR
(11,28),(28,22),-0.713423 # DEPENDENCYPART_GRANDPAR
(11,28),(28,24),-0.514407 # DEPENDENCYPART_GRANDPAR
(11,28),(28,25),-0.652707 # DEPENDENCYPART_GRANDPAR
(11,28),(28,26),-0.570125 # DEPENDENCYPART_GRANDPAR
(11,28),(28,29),-0.479662 # DEPENDENCYPART_GRANDPAR
(11,28),(28,30),-1.36267 # DEPENDENCYPART_GRANDPAR
(11,30),(30,29),-0.769499 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),0.167116 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),0.140117 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),0.68189 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),0.0140432 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),0.012187 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),-0.0244199 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.0454167 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),-0.246752 # DEPENDENCYPART_GRANDPAR
(12,2),(2,11),-0.0148565 # DEPENDENCYPART_GRANDPAR
(12,2),(2,12),-1.95383 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,2),(2,15),-0.872405 # DEPENDENCYPART_GRANDPAR
(12,2),(2,16),-0.924379 # DEPENDENCYPART_GRANDPAR
(12,2),(2,17),-0.860539 # DEPENDENCYPART_GRANDPAR
(12,2),(2,18),-1.1753 # DEPENDENCYPART_GRANDPAR
(12,2),(2,19),-1.00339 # DEPENDENCYPART_GRANDPAR
(12,2),(2,22),-1.05444 # DEPENDENCYPART_GRANDPAR
(12,2),(2,30),-1.51239 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.536852 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.43171 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.330665 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.45467 # DEPENDENCYPART_GRANDPAR
(13,11),(11,4),-0.586855 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),-0.230433 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),-0.174232 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.187122 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.311357 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.236303 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.24781 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.52381 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.24822 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.687329 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.672342 # DEPENDENCYPART_GRANDPAR
(13,11),(11,18),-0.758907 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-0.654432 # DEPENDENCYPART_GRANDPAR
(13,11),(11,21),-1.03026 # DEPENDENCYPART_GRANDPAR
(13,11),(11,28),-0.900605 # DEPENDENCYPART_GRANDPAR
(13,11),(11,30),-1.02786 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),-0.216939 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.272273 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.48895 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,4),-1.30684 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.956285 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.723723 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-1.03809 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,16),0.100504 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.101915 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.114425 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.256573 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.103433 # DEPENDENCYPART_GRANDPAR
(13,17),(17,2),-0.642567 # DEPENDENCYPART_GRANDPAR
(13,17),(17,3),-0.625943 # DEPENDENCYPART_GRANDPAR
(13,17),(17,5),-0.802268 # DEPENDENCYPART_GRANDPAR
(13,17),(17,6),-0.716903 # DEPENDENCYPART_GRANDPAR
(13,17),(17,7),-0.690281 # DEPENDENCYPART_GRANDPAR
(13,17),(17,8),-0.678949 # DEPENDENCYPART_GRANDPAR
(13,17),(17,9),-0.812268 # DEPENDENCYPART_GRANDPAR
(13,17),(17,11),-0.611648 # DEPENDENCYPART_GRANDPAR
(13,17),(17,12),-0.90484 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-1.15521 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),-0.0613965 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),-0.0524928 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.358882 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),0.0149048 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.213254 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.38036 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.109107 # DEPENDENCYPART_GRANDPAR
(13,17),(17,23),-0.490082 # DEPENDENCYPART_GRANDPAR
(13,17),(17,25),-0.495682 # DEPENDENCYPART_GRANDPAR
(13,17),(17,26),-0.140522 # DEPENDENCYPART_GRANDPAR
(13,17),(17,27),-0.242651 # DEPENDENCYPART_GRANDPAR
(13,17),(17,28),-0.280994 # DEPENDENCYPART_GRANDPAR
(13,17),(17,29),-0.422347 # DEPENDENCYPART_GRANDPAR
(13,17),(17,30),-0.653415 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),-0.228819 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-0.0116734 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.287656 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.266885 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.183218 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.226883 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),0.27093 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),1.4718 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),0.0232166 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.53179 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,16),-1.23292 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.786104 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.874729 # DEPENDENCYPART_GRANDPAR
(14,11),(11,19),-1.00673 # DEPENDENCYPART_GRANDPAR
(14,11),(11,21),-1.05877 # DEPENDENCYPART_GRANDPAR
(14,11),(11,28),-0.885031 # DEPENDENCYPART_GRANDPAR
(14,11),(11,30),-1.50083 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.0655508 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),0.360054 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.49145 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,17),-0.739594 # DEPENDENCYPART_GRANDPAR
(14,17),(17,2),-0.608409 # DEPENDENCYPART_GRANDPAR
(14,17),(17,3),-1.05998 # DEPENDENCYPART_GRANDPAR
(14,17),(17,5),-0.751445 # DEPENDENCYPART_GRANDPAR
(14,17),(17,6),-0.740148 # DEPENDENCYPART_GRANDPAR
(14,17),(17,7),-0.719353 # DEPENDENCYPART_GRANDPAR
(14,17),(17,8),-0.61286 # DEPENDENCYPART_GRANDPAR
(14,17),(17,9),-0.811233 # DEPENDENCYPART_GRANDPAR
(14,17),(17,11),-0.533455 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),0.149175 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.653902 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-1.26205 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),0.291279 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.636527 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.117147 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.113866 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.380168 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.268504 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),-0.563438 # DEPENDENCYPART_GRANDPAR
(14,17),(17,25),-0.463298 # DEPENDENCYPART_GRANDPAR
(14,17),(17,26),-0.118592 # DEPENDENCYPART_GRANDPAR
(14,17),(17,27),-0.164787 # DEPENDENCYPART_GRANDPAR
(14,17),(17,28),-0.220264 # DEPENDENCYPART_GRANDPAR
(14,17),(17,29),-0.139556 # DEPENDENCYPART_GRANDPAR
(14,17),(17,30),-1.0793 # DEPENDENCYPART_GRANDPAR
(14,18),(18,15),0.457723 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.482275 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.16882 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.0999592 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.363363 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.262471 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.485725 # DEPENDENCYPART_GRANDPAR
(14,18),(18,24),-0.34178 # DEPENDENCYPART_GRANDPAR
(14,19),(19,2),-0.768628 # DEPENDENCYPART_GRANDPAR
(14,19),(19,15),0.287388 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.188184 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.446266 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.469016 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.467953 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.57816 # DEPENDENCYPART_GRANDPAR
(14,19),(19,24),-0.350707 # DEPENDENCYPART_GRANDPAR
(14,19),(19,26),-0.221715 # DEPENDENCYPART_GRANDPAR
(14,19),(19,27),-0.0160995 # DEPENDENCYPART_GRANDPAR
(14,19),(19,28),-0.418921 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.337466 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.369126 # DEPENDENCYPART_GRANDPAR
(14,22),(22,24),-0.259233 # DEPENDENCYPART_GRANDPAR
(14,22),(22,25),-0.560444 # DEPENDENCYPART_GRANDPAR
(14,22),(22,26),-0.00655886 # DEPENDENCYPART_GRANDPAR
(14,22),(22,27),-0.178879 # DEPENDENCYPART_GRANDPAR
(14,22),(22,29),-0.109699 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.634524 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.722386 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.0535949 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),0.157545 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),-0.219837 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.229333 # DEPENDENCYPART_GRANDPAR
(15,2),(2,8),-0.0440284 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.256633 # DEPENDENCYPART_GRANDPAR
(15,2),(2,11),-0.0574189 # DEPENDENCYPART_GRANDPAR
(15,2),(2,12),1.35321 # DEPENDENCYPART_GRANDPAR
(15,2),(2,15),-1.40628 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,2),(2,16),-1.14502 # DEPENDENCYPART_GRANDPAR
(15,2),(2,17),-0.969379 # DEPENDENCYPART_GRANDPAR
(15,2),(2,18),-0.952066 # DEPENDENCYPART_GRANDPAR
(15,2),(2,19),-1.13522 # DEPENDENCYPART_GRANDPAR
(15,2),(2,22),-1.14584 # DEPENDENCYPART_GRANDPAR
(15,2),(2,30),-1.44051 # DEPENDENCYPART_GRANDPAR
(15,3),(3,2),-0.20071 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.26857 # DEPENDENCYPART_GRANDPAR
(15,3),(3,5),0.0952632 # DEPENDENCYPART_GRANDPAR
(15,3),(3,6),-0.311763 # DEPENDENCYPART_GRANDPAR
(15,3),(3,7),-0.322354 # DEPENDENCYPART_GRANDPAR
(15,3),(3,8),-0.0897907 # DEPENDENCYPART_GRANDPAR
(15,3),(3,9),-0.299077 # DEPENDENCYPART_GRANDPAR
(15,3),(3,14),-0.317434 # DEPENDENCYPART_GRANDPAR
(15,3),(3,15),-1.33941 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,3),(3,30),-1.36174 # DEPENDENCYPART_GRANDPAR
(15,4),(4,5),0.0093422 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.365865 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.171933 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.258809 # DEPENDENCYPART_GRANDPAR
(15,5),(5,15),-1.31537 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,6),(6,4),-0.191377 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),0.328495 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),-0.0836315 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),0.06156 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),-0.197661 # DEPENDENCYPART_GRANDPAR
(15,6),(6,15),-1.31539 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,6),(6,16),-1.13106 # DEPENDENCYPART_GRANDPAR
(15,7),(7,2),-0.388337 # DEPENDENCYPART_GRANDPAR
(15,7),(7,4),-0.370373 # DEPENDENCYPART_GRANDPAR
(15,7),(7,5),0.243523 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.204418 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.00954376 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),-0.261617 # DEPENDENCYPART_GRANDPAR
(15,7),(7,11),-0.277534 # DEPENDENCYPART_GRANDPAR
(15,7),(7,12),1.14608 # DEPENDENCYPART_GRANDPAR
(15,7),(7,14),-0.230226 # DEPENDENCYPART_GRANDPAR
(15,7),(7,15),-1.31601 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,7),(7,16),-1.13781 # DEPENDENCYPART_GRANDPAR
(15,7),(7,17),-0.908482 # DEPENDENCYPART_GRANDPAR
(15,7),(7,30),-1.36224 # DEPENDENCYPART_GRANDPAR
(15,8),(8,1),-0.525445 # DEPENDENCYPART_GRANDPAR
(15,8),(8,2),-0.36023 # DEPENDENCYPART_GRANDPAR
(15,8),(8,4),-0.32704 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),0.256428 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.196654 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.153577 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.297984 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),0.595696 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.308725 # DEPENDENCYPART_GRANDPAR
(15,8),(8,12),1.16108 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.158382 # DEPENDENCYPART_GRANDPAR
(15,8),(8,14),-0.244373 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-1.31544 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,16),-1.13113 # DEPENDENCYPART_GRANDPAR
(15,8),(8,17),-0.907948 # DEPENDENCYPART_GRANDPAR
(15,8),(8,18),-0.867945 # DEPENDENCYPART_GRANDPAR
(15,8),(8,21),-0.797808 # DEPENDENCYPART_GRANDPAR
(15,8),(8,26),-1.01011 # DEPENDENCYPART_GRANDPAR
(15,8),(8,27),-1.07805 # DEPENDENCYPART_GRANDPAR
(15,8),(8,30),-1.3617 # DEPENDENCYPART_GRANDPAR
(15,11),(11,4),-0.363077 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.387076 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.351782 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.195582 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.189215 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),0.278286 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),1.33525 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.125995 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.177528 # DEPENDENCYPART_GRANDPAR
(15,11),(11,16),-1.14918 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-0.973557 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.95623 # DEPENDENCYPART_GRANDPAR
(15,11),(11,19),-1.14924 # DEPENDENCYPART_GRANDPAR
(15,11),(11,21),-0.892245 # DEPENDENCYPART_GRANDPAR
(15,11),(11,28),-0.876076 # DEPENDENCYPART_GRANDPAR
(15,11),(11,30),-1.44467 # DEPENDENCYPART_GRANDPAR
(15,12),(12,2),-0.218176 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),0.606084 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.336132 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.174167 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),0.210411 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.175192 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.91946 # DEPENDENCYPART_GRANDPAR
(15,14),(14,4),-0.208843 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),0.432521 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.229146 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.272505 # DEPENDENCYPART_GRANDPAR
(15,14),(14,16),-1.09999 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.931968 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.939684 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-1.03251 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-1.07284 # DEPENDENCYPART_GRANDPAR
(15,17),(17,2),-0.827414 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-1.46386 # DEPENDENCYPART_GRANDPAR
(15,17),(17,5),-0.398976 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-0.816571 # DEPENDENCYPART_GRANDPAR
(15,17),(17,7),-0.795878 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-0.617661 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-0.842247 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.712895 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),0.0163304 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.718101 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.747984 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.6169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),-0.421655 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.12742 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.294045 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.0123553 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.186292 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.231118 # DEPENDENCYPART_GRANDPAR
(15,17),(17,25),-0.325101 # DEPENDENCYPART_GRANDPAR
(15,17),(17,26),-0.44767 # DEPENDENCYPART_GRANDPAR
(15,17),(17,27),-0.538415 # DEPENDENCYPART_GRANDPAR
(15,17),(17,28),-0.116556 # DEPENDENCYPART_GRANDPAR
(15,17),(17,29),-0.149896 # DEPENDENCYPART_GRANDPAR
(15,17),(17,30),-1.00142 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.600176 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.371108 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.323559 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.250476 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),0.00854339 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.176247 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.134782 # DEPENDENCYPART_GRANDPAR
(15,18),(18,24),-0.249717 # DEPENDENCYPART_GRANDPAR
(15,19),(19,2),-0.974995 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-0.762207 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,18),-0.39085 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.693236 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),0.00125855 # DEPENDENCYPART_GRANDPAR
