# _root_ Asked what stocks the computer bought , the money manager says , `` I do n't know . ''
#goldHeads=11,3,6,5,6,1,11,10,10,11,0,11,15,15,11,15,15,11,11,
#predictedHeads=11,3,1,5,3,3,11,10,10,11,0,11,11,15,11,15,15,15,15,
(15,6),(6,3),0.0369499 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.411836 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),-0.0675282 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),-0.425391 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),-0.427964 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),-0.176927 # DEPENDENCYPART_GRANDPAR
(15,6),(6,10),-0.160743 # DEPENDENCYPART_GRANDPAR
(15,6),(6,11),0.0907926 # DEPENDENCYPART_GRANDPAR
(15,6),(6,12),-0.340382 # DEPENDENCYPART_GRANDPAR
(15,6),(6,13),-0.209859 # DEPENDENCYPART_GRANDPAR
(15,6),(6,14),-0.0912574 # DEPENDENCYPART_GRANDPAR
(15,6),(6,15),-1.05799 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,6),(6,16),-0.206054 # DEPENDENCYPART_GRANDPAR
(15,6),(6,17),-0.229547 # DEPENDENCYPART_GRANDPAR
(15,6),(6,18),-0.610613 # DEPENDENCYPART_GRANDPAR
(15,6),(6,19),-0.547389 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.32694 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),0.0182014 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),0.235797 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-1.20168 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,8),-0.351619 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),-0.0381566 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),0.219001 # DEPENDENCYPART_GRANDPAR
(15,9),(9,12),-0.124301 # DEPENDENCYPART_GRANDPAR
(15,9),(9,13),-0.124881 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-1.19988 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,18),-0.828628 # DEPENDENCYPART_GRANDPAR
(15,9),(9,19),-0.715525 # DEPENDENCYPART_GRANDPAR
(15,10),(10,1),-0.0794043 # DEPENDENCYPART_GRANDPAR
(15,10),(10,2),-0.214947 # DEPENDENCYPART_GRANDPAR
(15,10),(10,3),0.0747101 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.402212 # DEPENDENCYPART_GRANDPAR
(15,10),(10,5),-0.201341 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.252475 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.369979 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.27887 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.183503 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),0.214798 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.162599 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.120506 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.19877 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,18),-0.827511 # DEPENDENCYPART_GRANDPAR
(15,10),(10,19),-0.71447 # DEPENDENCYPART_GRANDPAR
(15,11),(11,1),-0.0854802 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),-0.129688 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),0.0955967 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),-0.22508 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.254104 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.313313 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.323131 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.158036 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.205628 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.419368 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.121853 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.197758 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.14079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.197635 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-0.261672 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.755892 # DEPENDENCYPART_GRANDPAR
(15,11),(11,19),-0.62518 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.172968 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.240843 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.235705 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.18277 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,10),-0.286096 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.387221 # DEPENDENCYPART_GRANDPAR
(15,14),(14,16),-0.296911 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.289664 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.525409 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),-0.0374464 # DEPENDENCYPART_GRANDPAR
(15,17),(17,1),-0.277693 # DEPENDENCYPART_GRANDPAR
(15,17),(17,2),0.0716471 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-0.196445 # DEPENDENCYPART_GRANDPAR
(15,17),(17,5),-0.454607 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-0.51757 # DEPENDENCYPART_GRANDPAR
(15,17),(17,7),-0.616397 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-0.427212 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.172214 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-0.531388 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.498451 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.373819 # DEPENDENCYPART_GRANDPAR
(15,17),(17,16),-0.299695 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.315239 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),0.0367589 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.050578 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.281991 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),0.0946642 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.446015 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.564106 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.44266 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.77854 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.861485 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-0.854833 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-0.147702 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-0.762786 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-0.977163 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-0.860439 # DEPENDENCYPART_GRANDPAR
(16,17),(17,7),-0.792449 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.896312 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.699481 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.856297 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.846621 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.752281 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.42687 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.712617 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.468631 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),0.63246 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),-0.280623 # DEPENDENCYPART_GRANDPAR
(17,1),(1,4),-0.651808 # DEPENDENCYPART_GRANDPAR
(17,1),(1,5),-0.481765 # DEPENDENCYPART_GRANDPAR
(17,1),(1,6),-0.278057 # DEPENDENCYPART_GRANDPAR
(17,1),(1,7),-0.821753 # DEPENDENCYPART_GRANDPAR
(17,1),(1,9),-0.368205 # DEPENDENCYPART_GRANDPAR
(17,1),(1,10),-0.326855 # DEPENDENCYPART_GRANDPAR
(17,1),(1,11),-0.12881 # DEPENDENCYPART_GRANDPAR
(17,1),(1,12),-0.633323 # DEPENDENCYPART_GRANDPAR
(17,1),(1,13),-0.4226 # DEPENDENCYPART_GRANDPAR
(17,1),(1,15),-0.365953 # DEPENDENCYPART_GRANDPAR
(17,1),(1,16),-0.298346 # DEPENDENCYPART_GRANDPAR
(17,1),(1,17),-1.01481 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,1),(1,18),-0.573258 # DEPENDENCYPART_GRANDPAR
(17,1),(1,19),-0.749295 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-0.400056 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.281314 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),-0.511665 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),-0.242791 # DEPENDENCYPART_GRANDPAR
(17,2),(2,7),-0.743681 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),-0.468657 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),0.819067 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),-0.381086 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.363328 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.11921 # DEPENDENCYPART_GRANDPAR
(17,3),(3,7),-0.779997 # DEPENDENCYPART_GRANDPAR
(17,3),(3,9),-0.228356 # DEPENDENCYPART_GRANDPAR
(17,3),(3,10),-0.20222 # DEPENDENCYPART_GRANDPAR
(17,3),(3,11),-0.091261 # DEPENDENCYPART_GRANDPAR
(17,3),(3,12),-0.591568 # DEPENDENCYPART_GRANDPAR
(17,3),(3,13),-0.242076 # DEPENDENCYPART_GRANDPAR
(17,3),(3,15),-0.265876 # DEPENDENCYPART_GRANDPAR
(17,3),(3,16),-0.0708774 # DEPENDENCYPART_GRANDPAR
(17,3),(3,17),-1.08129 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,3),(3,18),-0.660853 # DEPENDENCYPART_GRANDPAR
(17,3),(3,19),-0.798816 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),-0.417357 # DEPENDENCYPART_GRANDPAR
(17,5),(5,2),0.887785 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),-0.103535 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.449888 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-0.132959 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),-0.69782 # DEPENDENCYPART_GRANDPAR
(17,5),(5,10),-0.307015 # DEPENDENCYPART_GRANDPAR
(17,5),(5,11),-0.0751094 # DEPENDENCYPART_GRANDPAR
(17,5),(5,12),-0.509391 # DEPENDENCYPART_GRANDPAR
(17,5),(5,13),-0.454643 # DEPENDENCYPART_GRANDPAR
(17,5),(5,15),-0.311737 # DEPENDENCYPART_GRANDPAR
(17,5),(5,18),-0.663639 # DEPENDENCYPART_GRANDPAR
(17,5),(5,19),-0.832399 # DEPENDENCYPART_GRANDPAR
(17,6),(6,1),-0.459239 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),0.751542 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.357339 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.553255 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.416018 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),-0.870627 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),-0.596107 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),-0.362819 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),-0.307944 # DEPENDENCYPART_GRANDPAR
(17,6),(6,11),-0.184273 # DEPENDENCYPART_GRANDPAR
(17,6),(6,12),-0.682197 # DEPENDENCYPART_GRANDPAR
(17,6),(6,13),-0.475408 # DEPENDENCYPART_GRANDPAR
(17,6),(6,14),-0.424203 # DEPENDENCYPART_GRANDPAR
(17,6),(6,15),-0.383807 # DEPENDENCYPART_GRANDPAR
(17,6),(6,16),-0.312336 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-1.08771 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,18),-0.557632 # DEPENDENCYPART_GRANDPAR
(17,6),(6,19),-0.764844 # DEPENDENCYPART_GRANDPAR
(17,10),(10,1),-0.426106 # DEPENDENCYPART_GRANDPAR
(17,10),(10,2),0.881277 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.121947 # DEPENDENCYPART_GRANDPAR
(17,10),(10,4),-0.436177 # DEPENDENCYPART_GRANDPAR
(17,10),(10,5),-0.421478 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.179249 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.703726 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.423222 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.345225 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.0831571 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.478122 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),-0.465341 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),-0.320567 # DEPENDENCYPART_GRANDPAR
(17,10),(10,18),-0.663626 # DEPENDENCYPART_GRANDPAR
(17,10),(10,19),-0.832441 # DEPENDENCYPART_GRANDPAR
(17,11),(11,1),-0.494038 # DEPENDENCYPART_GRANDPAR
(17,11),(11,2),0.786085 # DEPENDENCYPART_GRANDPAR
(17,11),(11,3),-0.258647 # DEPENDENCYPART_GRANDPAR
(17,11),(11,5),-0.522343 # DEPENDENCYPART_GRANDPAR
(17,11),(11,6),-0.216241 # DEPENDENCYPART_GRANDPAR
(17,11),(11,7),-0.880777 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.512262 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),-0.397221 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.384825 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),-0.610581 # DEPENDENCYPART_GRANDPAR
(17,11),(11,13),-0.255406 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),-0.363709 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),-0.241698 # DEPENDENCYPART_GRANDPAR
(17,11),(11,16),-0.158044 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-1.08254 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,18),-0.672311 # DEPENDENCYPART_GRANDPAR
(17,11),(11,19),-0.806783 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.322646 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.577566 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.534358 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.371426 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.402409 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.535163 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.182658 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.07498 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,14),-0.514527 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.08029 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,17),-0.689316 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.495759 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.695985 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),-0.154391 # DEPENDENCYPART_GRANDPAR
(18,17),(17,1),-0.281293 # DEPENDENCYPART_GRANDPAR
(18,17),(17,2),0.118544 # DEPENDENCYPART_GRANDPAR
(18,17),(17,3),0.0108049 # DEPENDENCYPART_GRANDPAR
(18,17),(17,5),-0.256073 # DEPENDENCYPART_GRANDPAR
(18,17),(17,6),-0.336019 # DEPENDENCYPART_GRANDPAR
(18,17),(17,7),-0.52423 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),-0.499566 # DEPENDENCYPART_GRANDPAR
(18,17),(17,11),-0.240247 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-0.55684 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.501314 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.129845 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.44865 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.86977 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.641119 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.627389 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.41935 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,1),-0.249262 # DEPENDENCYPART_GRANDPAR
(19,17),(17,2),-0.144882 # DEPENDENCYPART_GRANDPAR
(19,17),(17,3),-0.177317 # DEPENDENCYPART_GRANDPAR
(19,17),(17,5),-0.0115955 # DEPENDENCYPART_GRANDPAR
(19,17),(17,6),-0.20975 # DEPENDENCYPART_GRANDPAR
(19,17),(17,7),0.0688965 # DEPENDENCYPART_GRANDPAR
(19,17),(17,10),-0.0265831 # DEPENDENCYPART_GRANDPAR
(19,17),(17,11),-0.145631 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.203775 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),-0.288779 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.0292773 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.22396 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.029172 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.59771 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,17),-0.0765527 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.5844 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
