# _root_ A spokesman for Dow Jones said he had n't seen the group 's filing , but added , `` obviously Dow Jones disagrees with their conclusions .
#goldHeads=2,6,2,5,3,0,8,6,8,8,12,14,12,10,6,6,16,17,17,23,22,23,17,23,26,24,6,
#predictedHeads=2,6,2,5,3,0,8,6,8,8,12,14,12,10,6,6,16,17,17,23,22,23,17,23,26,24,6,
(6,5),(5,8),-0.295248 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.637679 # DEPENDENCYPART_GRANDPAR
(6,7),(7,8),0.10532 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.0214942 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.294975 # DEPENDENCYPART_GRANDPAR
(6,7),(7,16),0.010812 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-0.0517179 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),0.0233487 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-0.374725 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.413009 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.857578 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),1.28835 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),0.728696 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),0.338761 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),0.295874 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-0.568636 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),0.203337 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),0.268437 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),0.636345 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),1.02167 # DEPENDENCYPART_GRANDPAR
(6,8),(8,18),-0.19955 # DEPENDENCYPART_GRANDPAR
(6,8),(8,19),0.0812397 # DEPENDENCYPART_GRANDPAR
(6,8),(8,20),0.304312 # DEPENDENCYPART_GRANDPAR
(6,8),(8,22),-0.154258 # DEPENDENCYPART_GRANDPAR
(6,8),(8,23),-0.0342212 # DEPENDENCYPART_GRANDPAR
(6,8),(8,24),-0.31704 # DEPENDENCYPART_GRANDPAR
(6,8),(8,26),-0.176852 # DEPENDENCYPART_GRANDPAR
(6,8),(8,27),-0.393647 # DEPENDENCYPART_GRANDPAR
(6,9),(9,7),1.06788 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.183516 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.236943 # DEPENDENCYPART_GRANDPAR
(6,10),(10,2),-0.159565 # DEPENDENCYPART_GRANDPAR
(6,10),(10,3),0.0482946 # DEPENDENCYPART_GRANDPAR
(6,10),(10,5),-0.469418 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-0.808005 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),1.03884 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),-0.128952 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.809202 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.0959998 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.790261 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.185851 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),-0.0168051 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),0.187473 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),0.811735 # DEPENDENCYPART_GRANDPAR
(6,10),(10,18),-0.484793 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),-0.111783 # DEPENDENCYPART_GRANDPAR
(6,10),(10,20),0.0193695 # DEPENDENCYPART_GRANDPAR
(6,10),(10,21),-0.372041 # DEPENDENCYPART_GRANDPAR
(6,10),(10,22),-0.401543 # DEPENDENCYPART_GRANDPAR
(6,10),(10,23),-0.241804 # DEPENDENCYPART_GRANDPAR
(6,10),(10,24),-0.657676 # DEPENDENCYPART_GRANDPAR
(6,10),(10,26),-0.531924 # DEPENDENCYPART_GRANDPAR
(6,10),(10,27),-0.569449 # DEPENDENCYPART_GRANDPAR
(6,14),(14,2),-0.39997 # DEPENDENCYPART_GRANDPAR
(6,14),(14,4),-0.671284 # DEPENDENCYPART_GRANDPAR
(6,14),(14,5),-0.709673 # DEPENDENCYPART_GRANDPAR
(6,14),(14,9),-0.104521 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),-0.0917453 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-1.23212 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),-0.0928162 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.586803 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.0151944 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),0.198326 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),0.780541 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),-0.483182 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),-0.275324 # DEPENDENCYPART_GRANDPAR
(6,14),(14,20),-0.0524176 # DEPENDENCYPART_GRANDPAR
(6,14),(14,21),-0.345275 # DEPENDENCYPART_GRANDPAR
(6,14),(14,22),-0.379794 # DEPENDENCYPART_GRANDPAR
(6,14),(14,23),-0.155497 # DEPENDENCYPART_GRANDPAR
(6,14),(14,24),-0.72482 # DEPENDENCYPART_GRANDPAR
(6,14),(14,26),-0.547948 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),-0.526062 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.276415 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),1.69528 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.458641 # DEPENDENCYPART_GRANDPAR
(6,16),(16,23),-0.117834 # DEPENDENCYPART_GRANDPAR
(6,17),(17,2),-0.0535861 # DEPENDENCYPART_GRANDPAR
(6,17),(17,3),0.0486182 # DEPENDENCYPART_GRANDPAR
(6,17),(17,5),-0.41116 # DEPENDENCYPART_GRANDPAR
(6,17),(17,6),-0.819108 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,17),(17,7),1.37131 # DEPENDENCYPART_GRANDPAR
(6,17),(17,8),0.209548 # DEPENDENCYPART_GRANDPAR
(6,17),(17,9),0.0375134 # DEPENDENCYPART_GRANDPAR
(6,17),(17,10),-0.0127826 # DEPENDENCYPART_GRANDPAR
(6,17),(17,14),0.0879182 # DEPENDENCYPART_GRANDPAR
(6,17),(17,15),0.00963743 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),0.288518 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-0.0674961 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),0.18858 # DEPENDENCYPART_GRANDPAR
(6,17),(17,20),0.313915 # DEPENDENCYPART_GRANDPAR
(6,17),(17,21),-0.0713762 # DEPENDENCYPART_GRANDPAR
(6,17),(17,22),-0.100394 # DEPENDENCYPART_GRANDPAR
(6,17),(17,23),0.0174101 # DEPENDENCYPART_GRANDPAR
(6,17),(17,24),-0.186874 # DEPENDENCYPART_GRANDPAR
(6,17),(17,26),-0.158387 # DEPENDENCYPART_GRANDPAR
(6,17),(17,27),-0.374529 # DEPENDENCYPART_GRANDPAR
(6,19),(19,18),-0.576965 # DEPENDENCYPART_GRANDPAR
(6,19),(19,20),-0.154702 # DEPENDENCYPART_GRANDPAR
(6,20),(20,19),-0.178808 # DEPENDENCYPART_GRANDPAR
(6,20),(20,21),-0.428783 # DEPENDENCYPART_GRANDPAR
(6,20),(20,22),-0.460184 # DEPENDENCYPART_GRANDPAR
(6,20),(20,23),-0.129909 # DEPENDENCYPART_GRANDPAR
(6,20),(20,24),-0.626343 # DEPENDENCYPART_GRANDPAR
(6,20),(20,26),-0.474244 # DEPENDENCYPART_GRANDPAR
(6,23),(23,2),0.0536962 # DEPENDENCYPART_GRANDPAR
(6,23),(23,3),0.101095 # DEPENDENCYPART_GRANDPAR
(6,23),(23,4),-0.315664 # DEPENDENCYPART_GRANDPAR
(6,23),(23,5),-0.35387 # DEPENDENCYPART_GRANDPAR
(6,23),(23,6),-0.700901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,23),(23,7),1.31745 # DEPENDENCYPART_GRANDPAR
(6,23),(23,8),0.35971 # DEPENDENCYPART_GRANDPAR
(6,23),(23,9),0.249162 # DEPENDENCYPART_GRANDPAR
(6,23),(23,10),-0.0119127 # DEPENDENCYPART_GRANDPAR
(6,23),(23,12),0.196417 # DEPENDENCYPART_GRANDPAR
(6,23),(23,14),0.0577704 # DEPENDENCYPART_GRANDPAR
(6,23),(23,15),0.0247181 # DEPENDENCYPART_GRANDPAR
(6,23),(23,16),0.429173 # DEPENDENCYPART_GRANDPAR
(6,23),(23,17),0.943755 # DEPENDENCYPART_GRANDPAR
(6,23),(23,18),-0.44327 # DEPENDENCYPART_GRANDPAR
(6,23),(23,19),-0.085056 # DEPENDENCYPART_GRANDPAR
(6,23),(23,20),0.0740856 # DEPENDENCYPART_GRANDPAR
(6,23),(23,21),-0.173023 # DEPENDENCYPART_GRANDPAR
(6,23),(23,22),-0.181561 # DEPENDENCYPART_GRANDPAR
(6,23),(23,24),-0.309294 # DEPENDENCYPART_GRANDPAR
(6,23),(23,25),-0.174197 # DEPENDENCYPART_GRANDPAR
(6,23),(23,26),-0.179432 # DEPENDENCYPART_GRANDPAR
(6,23),(23,27),-0.301475 # DEPENDENCYPART_GRANDPAR
(6,27),(27,26),-0.697999 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.727323 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.444459 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.448531 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.521933 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.339848 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.29884 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.524943 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-0.847642 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.867637 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-1.05907 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-1.06966 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.85054 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.693815 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.143694 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.0447701 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.114832 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.422248 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.111741 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.439293 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.229029 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),-0.235544 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),-0.55491 # DEPENDENCYPART_GRANDPAR
(7,8),(8,19),-0.54085 # DEPENDENCYPART_GRANDPAR
(7,8),(8,20),-0.254656 # DEPENDENCYPART_GRANDPAR
(7,8),(8,22),-0.218007 # DEPENDENCYPART_GRANDPAR
(7,8),(8,23),-0.528089 # DEPENDENCYPART_GRANDPAR
(7,8),(8,24),-0.330513 # DEPENDENCYPART_GRANDPAR
(7,8),(8,26),-0.233697 # DEPENDENCYPART_GRANDPAR
(7,8),(8,27),-0.53741 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.851547 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,10),-0.200631 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.209007 # DEPENDENCYPART_GRANDPAR
(7,10),(10,2),-0.911982 # DEPENDENCYPART_GRANDPAR
(7,10),(10,3),-0.851283 # DEPENDENCYPART_GRANDPAR
(7,10),(10,5),-1.09104 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.860039 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-0.813139 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,9),-0.326692 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.28174 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.250579 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),-0.432379 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.251018 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.410862 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.312976 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),-0.307402 # DEPENDENCYPART_GRANDPAR
(7,10),(10,18),-0.526479 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),-0.522187 # DEPENDENCYPART_GRANDPAR
(7,10),(10,20),-0.282752 # DEPENDENCYPART_GRANDPAR
(7,10),(10,21),-0.270864 # DEPENDENCYPART_GRANDPAR
(7,10),(10,22),-0.241972 # DEPENDENCYPART_GRANDPAR
(7,10),(10,23),-0.547748 # DEPENDENCYPART_GRANDPAR
(7,10),(10,24),-0.388379 # DEPENDENCYPART_GRANDPAR
(7,10),(10,26),-0.323334 # DEPENDENCYPART_GRANDPAR
(7,10),(10,27),-0.513515 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.2905 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),-0.407319 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),-0.143026 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),-0.375276 # DEPENDENCYPART_GRANDPAR
(7,16),(16,23),-0.331021 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),0.14754 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.0242547 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.434185 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.355091 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),0.130788 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),-0.138962 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-1.30929 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,9),-0.417936 # DEPENDENCYPART_GRANDPAR
(8,2),(2,10),-0.613428 # DEPENDENCYPART_GRANDPAR
(8,2),(2,13),-1.3896 # DEPENDENCYPART_GRANDPAR
(8,2),(2,14),-0.735194 # DEPENDENCYPART_GRANDPAR
(8,2),(2,15),-0.786224 # DEPENDENCYPART_GRANDPAR
(8,2),(2,16),-0.318223 # DEPENDENCYPART_GRANDPAR
(8,2),(2,17),-0.427771 # DEPENDENCYPART_GRANDPAR
(8,2),(2,18),-1.25222 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.305758 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.643302 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.533368 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),0.0590074 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),-0.260317 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.39264 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.423756 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.638575 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),-0.783526 # DEPENDENCYPART_GRANDPAR
(8,3),(3,15),-0.681316 # DEPENDENCYPART_GRANDPAR
(8,3),(3,16),-0.343951 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.500672 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.428661 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.482648 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),0.0127687 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),-0.153786 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.38667 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,1),-0.400112 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.48537 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.440507 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.582066 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),0.0149712 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.149347 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.38667 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,2),-0.255066 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.242448 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.560307 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.498504 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.141381 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.28597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.34132 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.574401 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.605883 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-0.609859 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.219915 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-0.423202 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-1.07585 # DEPENDENCYPART_GRANDPAR
(8,6),(6,19),-0.484788 # DEPENDENCYPART_GRANDPAR
(8,6),(6,20),-0.653623 # DEPENDENCYPART_GRANDPAR
(8,6),(6,23),-0.60717 # DEPENDENCYPART_GRANDPAR
(8,6),(6,27),-0.904544 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.726934 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.30532 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.406982 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.61953 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-0.358013 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.636637 # DEPENDENCYPART_GRANDPAR
(8,9),(9,10),-0.195745 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.239681 # DEPENDENCYPART_GRANDPAR
(8,10),(10,2),-0.693509 # DEPENDENCYPART_GRANDPAR
(8,10),(10,3),-0.174512 # DEPENDENCYPART_GRANDPAR
(8,10),(10,5),-0.954445 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.32996 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.485268 # DEPENDENCYPART_GRANDPAR
(8,10),(10,9),-0.464435 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.214488 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),0.195064 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.805593 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),0.124379 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),0.0569248 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),0.142495 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),0.205306 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),-0.409069 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.067095 # DEPENDENCYPART_GRANDPAR
(8,10),(10,20),-0.0747005 # DEPENDENCYPART_GRANDPAR
(8,10),(10,21),-0.179373 # DEPENDENCYPART_GRANDPAR
(8,10),(10,22),-0.0627579 # DEPENDENCYPART_GRANDPAR
(8,10),(10,23),-0.0502721 # DEPENDENCYPART_GRANDPAR
(8,10),(10,24),-0.601138 # DEPENDENCYPART_GRANDPAR
(8,10),(10,26),0.21681 # DEPENDENCYPART_GRANDPAR
(8,10),(10,27),-0.663089 # DEPENDENCYPART_GRANDPAR
(8,12),(12,9),-0.0591044 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.0219801 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.161278 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-1.13053 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.165937 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.0755154 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),0.0962359 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),0.0822895 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.541509 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.287148 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),-0.320519 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.163433 # DEPENDENCYPART_GRANDPAR
(8,12),(12,23),-0.0702048 # DEPENDENCYPART_GRANDPAR
(8,14),(14,2),-0.953118 # DEPENDENCYPART_GRANDPAR
(8,14),(14,4),-1.28189 # DEPENDENCYPART_GRANDPAR
(8,14),(14,5),-1.20637 # DEPENDENCYPART_GRANDPAR
(8,14),(14,9),-0.0512947 # DEPENDENCYPART_GRANDPAR
(8,14),(14,10),-0.0457887 # DEPENDENCYPART_GRANDPAR
(8,14),(14,11),-0.179055 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),0.0791615 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.632566 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.0207337 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),0.097494 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),0.0790193 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.486728 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.297362 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.321248 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),-0.283268 # DEPENDENCYPART_GRANDPAR
(8,14),(14,22),-0.171671 # DEPENDENCYPART_GRANDPAR
(8,14),(14,23),-0.0825554 # DEPENDENCYPART_GRANDPAR
(8,14),(14,24),-0.798247 # DEPENDENCYPART_GRANDPAR
(8,14),(14,26),-0.033972 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),-0.547993 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.346868 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),0.989044 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),-0.464003 # DEPENDENCYPART_GRANDPAR
(8,16),(16,23),0.0653945 # DEPENDENCYPART_GRANDPAR
(8,17),(17,2),-0.810953 # DEPENDENCYPART_GRANDPAR
(8,17),(17,3),-0.451185 # DEPENDENCYPART_GRANDPAR
(8,17),(17,5),-1.0994 # DEPENDENCYPART_GRANDPAR
(8,17),(17,6),-0.50203 # DEPENDENCYPART_GRANDPAR
(8,17),(17,7),-0.631543 # DEPENDENCYPART_GRANDPAR
(8,17),(17,8),-0.994669 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,17),(17,9),-0.265919 # DEPENDENCYPART_GRANDPAR
(8,17),(17,10),-0.310665 # DEPENDENCYPART_GRANDPAR
(8,17),(17,14),-0.249925 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),-0.287234 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.0491855 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.309876 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.0502898 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),-0.132501 # DEPENDENCYPART_GRANDPAR
(8,17),(17,21),-0.213587 # DEPENDENCYPART_GRANDPAR
(8,17),(17,22),-0.096487 # DEPENDENCYPART_GRANDPAR
(8,17),(17,23),-0.0807479 # DEPENDENCYPART_GRANDPAR
(8,17),(17,24),-0.580689 # DEPENDENCYPART_GRANDPAR
(8,17),(17,26),0.104964 # DEPENDENCYPART_GRANDPAR
(8,17),(17,27),-0.786335 # DEPENDENCYPART_GRANDPAR
(8,19),(19,18),-0.600397 # DEPENDENCYPART_GRANDPAR
(8,19),(19,20),-0.419783 # DEPENDENCYPART_GRANDPAR
(8,20),(20,19),-0.246133 # DEPENDENCYPART_GRANDPAR
(8,20),(20,21),-0.431132 # DEPENDENCYPART_GRANDPAR
(8,20),(20,22),-0.316417 # DEPENDENCYPART_GRANDPAR
(8,20),(20,23),-0.129321 # DEPENDENCYPART_GRANDPAR
(8,20),(20,24),-0.771456 # DEPENDENCYPART_GRANDPAR
(8,20),(20,26),-0.052268 # DEPENDENCYPART_GRANDPAR
(8,22),(22,19),-0.330764 # DEPENDENCYPART_GRANDPAR
(8,22),(22,20),-0.302951 # DEPENDENCYPART_GRANDPAR
(8,22),(22,21),-0.317628 # DEPENDENCYPART_GRANDPAR
(8,22),(22,23),-0.230026 # DEPENDENCYPART_GRANDPAR
(8,22),(22,24),-0.912481 # DEPENDENCYPART_GRANDPAR
(8,22),(22,26),-0.219287 # DEPENDENCYPART_GRANDPAR
(8,23),(23,2),-0.677791 # DEPENDENCYPART_GRANDPAR
(8,23),(23,3),-0.371037 # DEPENDENCYPART_GRANDPAR
(8,23),(23,4),-1.07383 # DEPENDENCYPART_GRANDPAR
(8,23),(23,5),-0.998178 # DEPENDENCYPART_GRANDPAR
(8,23),(23,6),-0.413804 # DEPENDENCYPART_GRANDPAR
(8,23),(23,7),-0.552432 # DEPENDENCYPART_GRANDPAR
(8,23),(23,8),-0.847508 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,23),(23,9),-0.0792821 # DEPENDENCYPART_GRANDPAR
(8,23),(23,10),-0.305836 # DEPENDENCYPART_GRANDPAR
(8,23),(23,12),-0.0721054 # DEPENDENCYPART_GRANDPAR
(8,23),(23,14),-0.193298 # DEPENDENCYPART_GRANDPAR
(8,23),(23,15),-0.229099 # DEPENDENCYPART_GRANDPAR
(8,23),(23,16),0.0984129 # DEPENDENCYPART_GRANDPAR
(8,23),(23,17),0.0427427 # DEPENDENCYPART_GRANDPAR
(8,23),(23,18),-0.695093 # DEPENDENCYPART_GRANDPAR
(8,23),(23,19),-0.372148 # DEPENDENCYPART_GRANDPAR
(8,23),(23,20),-0.349654 # DEPENDENCYPART_GRANDPAR
(8,23),(23,21),-0.447624 # DEPENDENCYPART_GRANDPAR
(8,23),(23,22),-0.310261 # DEPENDENCYPART_GRANDPAR
(8,23),(23,24),-0.710839 # DEPENDENCYPART_GRANDPAR
(8,23),(23,25),-0.517403 # DEPENDENCYPART_GRANDPAR
(8,23),(23,26),-0.0105327 # DEPENDENCYPART_GRANDPAR
(8,23),(23,27),-0.873616 # DEPENDENCYPART_GRANDPAR
(8,24),(24,22),-0.273423 # DEPENDENCYPART_GRANDPAR
(8,24),(24,25),-0.515471 # DEPENDENCYPART_GRANDPAR
(8,24),(24,26),-0.0102677 # DEPENDENCYPART_GRANDPAR
(8,26),(26,21),-0.330538 # DEPENDENCYPART_GRANDPAR
(8,26),(26,22),-0.194773 # DEPENDENCYPART_GRANDPAR
(8,26),(26,24),-0.620363 # DEPENDENCYPART_GRANDPAR
(8,26),(26,25),-0.258116 # DEPENDENCYPART_GRANDPAR
(8,27),(27,26),-0.285311 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.756051 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.334593 # DEPENDENCYPART_GRANDPAR
