# _root_ The new expiration date is the date on which DIG 's financing commitments , which total about $ 240 million , are to expire .
#goldHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
#predictedHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
(10,12),(12,17),-0.477323 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.342004 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),-0.537311 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.561953 # DEPENDENCYPART_GRANDPAR
(10,12),(12,23),-0.657512 # DEPENDENCYPART_GRANDPAR
(10,13),(13,3),-1.55692 # DEPENDENCYPART_GRANDPAR
(10,13),(13,4),-1.48541 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-1.16213 # DEPENDENCYPART_GRANDPAR
(10,13),(13,6),-1.57125 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),-1.35842 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-1.12914 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.86368 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),-0.0582211 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.29386 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.150754 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.326466 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.33952 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.249665 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.142528 # DEPENDENCYPART_GRANDPAR
(10,13),(13,20),-0.436744 # DEPENDENCYPART_GRANDPAR
(10,13),(13,21),-0.398369 # DEPENDENCYPART_GRANDPAR
(10,13),(13,22),-0.419996 # DEPENDENCYPART_GRANDPAR
(10,13),(13,23),-0.542962 # DEPENDENCYPART_GRANDPAR
(10,13),(13,25),-0.572775 # DEPENDENCYPART_GRANDPAR
(10,16),(16,4),-1.45152 # DEPENDENCYPART_GRANDPAR
(10,16),(16,5),-1.14913 # DEPENDENCYPART_GRANDPAR
(10,16),(16,7),-1.32453 # DEPENDENCYPART_GRANDPAR
(10,16),(16,8),-1.28361 # DEPENDENCYPART_GRANDPAR
(10,16),(16,9),-1.15104 # DEPENDENCYPART_GRANDPAR
(10,16),(16,10),-0.96794 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,16),(16,11),-0.466687 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),-0.389561 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),0.00512831 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),-0.470701 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),0.16283 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.390722 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.344171 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.525261 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),-0.524485 # DEPENDENCYPART_GRANDPAR
(10,16),(16,22),-0.491438 # DEPENDENCYPART_GRANDPAR
(10,16),(16,23),-0.602412 # DEPENDENCYPART_GRANDPAR
(10,16),(16,24),-0.582119 # DEPENDENCYPART_GRANDPAR
(10,16),(16,25),-0.752725 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),-0.536609 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.131185 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.21166 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.201771 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.116981 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.268778 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.0284799 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),0.0192152 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.96003 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.54931 # DEPENDENCYPART_GRANDPAR
(11,7),(7,13),-0.680316 # DEPENDENCYPART_GRANDPAR
(11,7),(7,14),-0.945095 # DEPENDENCYPART_GRANDPAR
(11,7),(7,16),-0.847092 # DEPENDENCYPART_GRANDPAR
(11,7),(7,17),-1.00887 # DEPENDENCYPART_GRANDPAR
(11,7),(7,18),-0.995203 # DEPENDENCYPART_GRANDPAR
(11,7),(7,21),-1.02728 # DEPENDENCYPART_GRANDPAR
(11,7),(7,22),-0.954907 # DEPENDENCYPART_GRANDPAR
(11,7),(7,23),-1.38681 # DEPENDENCYPART_GRANDPAR
(11,7),(7,25),-1.21965 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),0.00114306 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.94043 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.535593 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.665546 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),0.250567 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),0.0424787 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.191157 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),0.060237 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.94587 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.538597 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.683738 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.967938 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.831677 # DEPENDENCYPART_GRANDPAR
(11,10),(10,21),-1.05012 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.207371 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.395936 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.117493 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),-0.0670252 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),0.0190971 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),0.132092 # DEPENDENCYPART_GRANDPAR
(12,4),(4,14),-0.93296 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.307352 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.279364 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.0946512 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.104587 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.318789 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.0179852 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),0.0471921 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),1.03117 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),-0.337243 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),-0.0282934 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),-1.32782 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,13),-0.469421 # DEPENDENCYPART_GRANDPAR
(12,5),(5,14),-0.751974 # DEPENDENCYPART_GRANDPAR
(12,5),(5,15),-1.02688 # DEPENDENCYPART_GRANDPAR
(12,5),(5,16),-0.600089 # DEPENDENCYPART_GRANDPAR
(12,5),(5,17),-0.787563 # DEPENDENCYPART_GRANDPAR
(12,5),(5,18),-0.898266 # DEPENDENCYPART_GRANDPAR
(12,5),(5,21),-0.864141 # DEPENDENCYPART_GRANDPAR
(12,5),(5,22),-0.826198 # DEPENDENCYPART_GRANDPAR
(12,5),(5,23),-0.879727 # DEPENDENCYPART_GRANDPAR
(12,5),(5,25),-1.27313 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-0.207371 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.395936 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.117493 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.121186 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.127204 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),0.132092 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),0.585168 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),-0.274122 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),0.250616 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.37291 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,13),-0.503899 # DEPENDENCYPART_GRANDPAR
(12,7),(7,14),-0.93296 # DEPENDENCYPART_GRANDPAR
(12,7),(7,16),-0.657662 # DEPENDENCYPART_GRANDPAR
(12,7),(7,17),-0.907603 # DEPENDENCYPART_GRANDPAR
(12,7),(7,18),-0.978263 # DEPENDENCYPART_GRANDPAR
(12,7),(7,21),-1.04513 # DEPENDENCYPART_GRANDPAR
(12,7),(7,22),-0.88717 # DEPENDENCYPART_GRANDPAR
(12,7),(7,23),-0.871015 # DEPENDENCYPART_GRANDPAR
(12,7),(7,25),-1.28476 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),0.17761 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.32317 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.125345 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),0.295965 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),1.13499 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.318715 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.058896 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.28926 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.453811 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-0.913258 # DEPENDENCYPART_GRANDPAR
(12,8),(8,16),-0.597137 # DEPENDENCYPART_GRANDPAR
(12,8),(8,18),-0.857247 # DEPENDENCYPART_GRANDPAR
(12,8),(8,25),-1.17224 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.368203 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),-0.0480038 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.29964 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-0.427729 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.184994 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.177969 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),0.103311 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),0.512384 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.283385 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.30497 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.448435 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.898714 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.58525 # DEPENDENCYPART_GRANDPAR
(12,10),(10,21),-1.01088 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.0168824 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),0.540369 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.330504 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-0.71866 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-0.714473 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-0.74383 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),-0.913814 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-0.596118 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),0.12483 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.885933 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.570616 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.870227 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.333102 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.692632 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.14712 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.314776 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.427561 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),-0.583593 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.445268 # DEPENDENCYPART_GRANDPAR
(12,13),(13,22),-0.389587 # DEPENDENCYPART_GRANDPAR
(12,13),(13,23),-0.288367 # DEPENDENCYPART_GRANDPAR
(12,13),(13,25),-0.819134 # DEPENDENCYPART_GRANDPAR
(12,16),(16,4),-0.662575 # DEPENDENCYPART_GRANDPAR
(12,16),(16,5),-0.714152 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),-0.544219 # DEPENDENCYPART_GRANDPAR
(12,16),(16,8),-0.439747 # DEPENDENCYPART_GRANDPAR
(12,16),(16,9),0.122919 # DEPENDENCYPART_GRANDPAR
(12,16),(16,10),-0.836865 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.545121 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.946788 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),0.0380881 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),-0.460552 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.302522 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.37621 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.449398 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.560762 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.441224 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.386982 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),-0.279137 # DEPENDENCYPART_GRANDPAR
(12,16),(16,24),-0.622225 # DEPENDENCYPART_GRANDPAR
(12,16),(16,25),-0.855819 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.549932 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.164375 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.535418 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.914582 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.86463 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.375294 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),-0.304998 # DEPENDENCYPART_GRANDPAR
(12,17),(17,25),-0.874387 # DEPENDENCYPART_GRANDPAR
(12,18),(18,4),-0.599025 # DEPENDENCYPART_GRANDPAR
(12,18),(18,5),-0.713393 # DEPENDENCYPART_GRANDPAR
(12,18),(18,8),-0.372963 # DEPENDENCYPART_GRANDPAR
(12,18),(18,9),0.148945 # DEPENDENCYPART_GRANDPAR
(12,18),(18,10),-0.821728 # DEPENDENCYPART_GRANDPAR
(12,18),(18,12),-0.91909 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,18),(18,13),0.00166702 # DEPENDENCYPART_GRANDPAR
(12,18),(18,14),-0.3332 # DEPENDENCYPART_GRANDPAR
(12,18),(18,15),-0.49543 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),-0.0744034 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),0.0248662 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.432589 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.286328 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.345093 # DEPENDENCYPART_GRANDPAR
(12,18),(18,22),-0.333101 # DEPENDENCYPART_GRANDPAR
(12,18),(18,23),-0.388189 # DEPENDENCYPART_GRANDPAR
(12,18),(18,24),-0.556078 # DEPENDENCYPART_GRANDPAR
(12,18),(18,25),-0.74305 # DEPENDENCYPART_GRANDPAR
(12,22),(22,4),-0.670925 # DEPENDENCYPART_GRANDPAR
(12,22),(22,5),-0.709557 # DEPENDENCYPART_GRANDPAR
(12,22),(22,7),-0.552569 # DEPENDENCYPART_GRANDPAR
(12,22),(22,8),-0.449867 # DEPENDENCYPART_GRANDPAR
(12,22),(22,9),0.111165 # DEPENDENCYPART_GRANDPAR
(12,22),(22,10),-0.8464 # DEPENDENCYPART_GRANDPAR
(12,22),(22,11),-0.540128 # DEPENDENCYPART_GRANDPAR
(12,22),(22,12),-0.941814 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,22),(22,13),0.085967 # DEPENDENCYPART_GRANDPAR
(12,22),(22,14),-0.526092 # DEPENDENCYPART_GRANDPAR
(12,22),(22,15),-0.273852 # DEPENDENCYPART_GRANDPAR
(12,22),(22,16),-0.144606 # DEPENDENCYPART_GRANDPAR
(12,22),(22,17),-0.409757 # DEPENDENCYPART_GRANDPAR
(12,22),(22,18),-0.374404 # DEPENDENCYPART_GRANDPAR
(12,22),(22,19),-0.554421 # DEPENDENCYPART_GRANDPAR
(12,22),(22,20),-0.492455 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.638259 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.426836 # DEPENDENCYPART_GRANDPAR
(12,22),(22,24),-0.693188 # DEPENDENCYPART_GRANDPAR
(12,22),(22,25),-0.881041 # DEPENDENCYPART_GRANDPAR
(12,23),(23,18),-0.43655 # DEPENDENCYPART_GRANDPAR
(12,23),(23,24),-0.518499 # DEPENDENCYPART_GRANDPAR
(12,23),(23,25),-0.860681 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),0.0212564 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.520131 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.427531 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),-0.335379 # DEPENDENCYPART_GRANDPAR
(13,3),(3,8),-0.315599 # DEPENDENCYPART_GRANDPAR
(13,3),(3,12),-0.108972 # DEPENDENCYPART_GRANDPAR
(13,3),(3,14),-0.705741 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),0.0298916 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.519921 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.596372 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.0413687 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),-0.33593 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),-0.316907 # DEPENDENCYPART_GRANDPAR
(13,4),(4,14),-0.705742 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.0160136 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.41629 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.611443 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.471834 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.0857708 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.332951 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.274378 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),0.479145 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),-0.0806054 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),0.800435 # DEPENDENCYPART_GRANDPAR
(13,5),(5,12),-0.0860128 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-0.998194 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,14),-0.480458 # DEPENDENCYPART_GRANDPAR
(13,5),(5,15),-0.472729 # DEPENDENCYPART_GRANDPAR
(13,5),(5,16),-0.482707 # DEPENDENCYPART_GRANDPAR
(13,5),(5,17),-0.468443 # DEPENDENCYPART_GRANDPAR
(13,5),(5,18),-0.526785 # DEPENDENCYPART_GRANDPAR
(13,5),(5,21),-0.401518 # DEPENDENCYPART_GRANDPAR
(13,5),(5,22),-0.715578 # DEPENDENCYPART_GRANDPAR
(13,5),(5,23),-0.832974 # DEPENDENCYPART_GRANDPAR
(13,5),(5,25),-0.697818 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),-0.377518 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),0.0298916 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),-0.519921 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),-0.596372 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),-0.450531 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.0936127 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),-0.316907 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),0.142615 # DEPENDENCYPART_GRANDPAR
(13,7),(7,10),-0.154067 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),1.2882 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),-0.110035 # DEPENDENCYPART_GRANDPAR
(13,7),(7,13),-1.07416 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,7),(7,14),-0.705742 # DEPENDENCYPART_GRANDPAR
(13,7),(7,16),-0.591938 # DEPENDENCYPART_GRANDPAR
(13,7),(7,17),-0.631393 # DEPENDENCYPART_GRANDPAR
(13,7),(7,18),-0.65105 # DEPENDENCYPART_GRANDPAR
(13,7),(7,21),-0.626802 # DEPENDENCYPART_GRANDPAR
(13,7),(7,22),-0.831767 # DEPENDENCYPART_GRANDPAR
(13,7),(7,23),-0.883616 # DEPENDENCYPART_GRANDPAR
(13,7),(7,25),-0.751279 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.228987 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),0.785711 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),-0.170331 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-0.98278 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,5),-0.175698 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.0310111 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.351027 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.0812552 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),1.13216 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),-0.173819 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-1.01183 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.663215 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.503628 # DEPENDENCYPART_GRANDPAR
(13,10),(10,21),-0.584275 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),-0.330964 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),0.0428233 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.133436 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.342642 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.309432 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.250491 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.237061 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.0298108 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.142634 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),0.379393 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.09468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.609053 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.545294 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.557442 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.624209 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-0.613331 # DEPENDENCYPART_GRANDPAR
(13,12),(12,21),-0.530113 # DEPENDENCYPART_GRANDPAR
(13,12),(12,22),-0.78162 # DEPENDENCYPART_GRANDPAR
(13,12),(12,23),-1.00154 # DEPENDENCYPART_GRANDPAR
(13,16),(16,4),-1.00773 # DEPENDENCYPART_GRANDPAR
(13,16),(16,5),-0.724065 # DEPENDENCYPART_GRANDPAR
(13,16),(16,7),-0.915575 # DEPENDENCYPART_GRANDPAR
(13,16),(16,8),-1.03973 # DEPENDENCYPART_GRANDPAR
(13,16),(16,9),-0.414309 # DEPENDENCYPART_GRANDPAR
(13,16),(16,10),-0.745746 # DEPENDENCYPART_GRANDPAR
(13,16),(16,11),0.0300007 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.642756 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.441039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.0018264 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.729435 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.00418021 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.0164952 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.0783093 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),0.087947 # DEPENDENCYPART_GRANDPAR
(13,16),(16,22),-0.242584 # DEPENDENCYPART_GRANDPAR
(13,16),(16,23),-0.0671876 # DEPENDENCYPART_GRANDPAR
(13,16),(16,24),-0.0079475 # DEPENDENCYPART_GRANDPAR
(13,16),(16,25),-0.280759 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),0.265966 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.152757 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.0169908 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.167727 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.207334 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.161182 # DEPENDENCYPART_GRANDPAR
(13,17),(17,23),-0.00216468 # DEPENDENCYPART_GRANDPAR
(13,17),(17,25),-0.16991 # DEPENDENCYPART_GRANDPAR
(13,18),(18,4),-0.938167 # DEPENDENCYPART_GRANDPAR
(13,18),(18,5),-0.717071 # DEPENDENCYPART_GRANDPAR
(13,18),(18,8),-0.972889 # DEPENDENCYPART_GRANDPAR
(13,18),(18,9),-0.378703 # DEPENDENCYPART_GRANDPAR
(13,18),(18,10),-0.724549 # DEPENDENCYPART_GRANDPAR
(13,18),(18,12),-0.629731 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-0.667176 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,14),-0.122574 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),0.0372988 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),-0.0547509 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),0.191247 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.120775 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.101926 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.0716765 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.432554 # DEPENDENCYPART_GRANDPAR
(13,18),(18,23),-0.339416 # DEPENDENCYPART_GRANDPAR
(13,18),(18,24),-0.125437 # DEPENDENCYPART_GRANDPAR
(13,18),(18,25),-0.344536 # DEPENDENCYPART_GRANDPAR
(13,20),(20,15),0.142649 # DEPENDENCYPART_GRANDPAR
(13,20),(20,17),0.203586 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),-0.0246318 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),0.169055 # DEPENDENCYPART_GRANDPAR
