# _root_ Isao Ushikubo , general manager of the investment research department at Toyo Trust & Banking Co. , also was optimistic .
#goldHeads=2,19,2,5,2,5,10,10,10,6,10,13,11,13,14,15,2,19,0,19,19,
#predictedHeads=2,19,2,5,2,5,10,10,10,6,5,13,11,13,14,15,2,19,0,19,19,
(14,19),(19,8),-0.645898 # DEPENDENCYPART_GRANDPAR
(14,19),(19,9),-0.65893 # DEPENDENCYPART_GRANDPAR
(14,19),(19,10),-0.697923 # DEPENDENCYPART_GRANDPAR
(14,19),(19,11),-0.764723 # DEPENDENCYPART_GRANDPAR
(14,19),(19,12),-0.693869 # DEPENDENCYPART_GRANDPAR
(14,19),(19,13),-0.333084 # DEPENDENCYPART_GRANDPAR
(14,19),(19,14),-0.703766 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,19),(19,15),1.08742 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),0.603703 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.400774 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.424256 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.119435 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.406068 # DEPENDENCYPART_GRANDPAR
(14,20),(20,2),-0.593846 # DEPENDENCYPART_GRANDPAR
(14,20),(20,15),1.09245 # DEPENDENCYPART_GRANDPAR
(14,20),(20,16),0.713646 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),-0.385829 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.33909 # DEPENDENCYPART_GRANDPAR
(15,10),(10,1),-0.849005 # DEPENDENCYPART_GRANDPAR
(15,10),(10,2),-0.723184 # DEPENDENCYPART_GRANDPAR
(15,10),(10,3),-0.501442 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.749162 # DEPENDENCYPART_GRANDPAR
(15,10),(10,5),-0.938873 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.337406 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.894597 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.902388 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.791572 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.730046 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.811787 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-0.718007 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.6851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.729058 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-1.13459 # DEPENDENCYPART_GRANDPAR
(15,10),(10,18),-0.653079 # DEPENDENCYPART_GRANDPAR
(15,10),(10,19),-0.913076 # DEPENDENCYPART_GRANDPAR
(15,10),(10,20),-0.885466 # DEPENDENCYPART_GRANDPAR
(15,10),(10,21),-1.13989 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.812654 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.756317 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.7226 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.780496 # DEPENDENCYPART_GRANDPAR
(15,12),(12,19),-0.960633 # DEPENDENCYPART_GRANDPAR
(15,13),(13,1),-0.80874 # DEPENDENCYPART_GRANDPAR
(15,13),(13,2),-0.68292 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.878441 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-1.14622 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-1.0319 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-1.1527 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.982053 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.961896 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.870454 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.563506 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.76828 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.7226 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.780502 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-1.23054 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.676512 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.960633 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-0.910727 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-1.17155 # DEPENDENCYPART_GRANDPAR
(15,16),(16,7),-1.50587 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-1.34766 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-1.57581 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-1.23524 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.613821 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.370283 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.55966 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.562953 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-1.23178 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.392497 # DEPENDENCYPART_GRANDPAR
(15,19),(19,1),-1.43329 # DEPENDENCYPART_GRANDPAR
(15,19),(19,2),-1.30747 # DEPENDENCYPART_GRANDPAR
(15,19),(19,3),-1.02563 # DEPENDENCYPART_GRANDPAR
(15,19),(19,4),-1.25345 # DEPENDENCYPART_GRANDPAR
(15,19),(19,5),-1.44225 # DEPENDENCYPART_GRANDPAR
(15,19),(19,6),-1.22912 # DEPENDENCYPART_GRANDPAR
(15,19),(19,8),-1.42806 # DEPENDENCYPART_GRANDPAR
(15,19),(19,9),-1.30292 # DEPENDENCYPART_GRANDPAR
(15,19),(19,10),-1.26957 # DEPENDENCYPART_GRANDPAR
(15,19),(19,11),-1.29916 # DEPENDENCYPART_GRANDPAR
(15,19),(19,12),-1.18806 # DEPENDENCYPART_GRANDPAR
(15,19),(19,13),-1.41624 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-1.2455 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-1.15513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,16),-0.317171 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),-0.660937 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.127653 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.146998 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.609025 # DEPENDENCYPART_GRANDPAR
(15,20),(20,2),-1.33313 # DEPENDENCYPART_GRANDPAR
(15,20),(20,15),-1.14676 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,20),(20,16),-0.225562 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.126035 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.536955 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.448785 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.224387 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),0.0244143 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.0592049 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.752 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,19),-0.886377 # DEPENDENCYPART_GRANDPAR
(16,13),(13,1),-0.688477 # DEPENDENCYPART_GRANDPAR
(16,13),(13,2),-0.534143 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.46119 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),-0.774569 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),-0.649739 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.740097 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-0.567281 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.627147 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.516317 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.356636 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),0.0124511 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.0240037 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.752 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-1.09907 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.905478 # DEPENDENCYPART_GRANDPAR
(16,13),(13,19),-0.886377 # DEPENDENCYPART_GRANDPAR
(16,13),(13,20),-1.06595 # DEPENDENCYPART_GRANDPAR
(16,13),(13,21),-1.15406 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.61635 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.373613 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.422062 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.75356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-1.09953 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.906357 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.887256 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-1.06683 # DEPENDENCYPART_GRANDPAR
(16,15),(15,21),-1.15495 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-0.867639 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.526144 # DEPENDENCYPART_GRANDPAR
(16,19),(19,1),-1.22497 # DEPENDENCYPART_GRANDPAR
(16,19),(19,2),-1.07064 # DEPENDENCYPART_GRANDPAR
(16,19),(19,3),-0.638362 # DEPENDENCYPART_GRANDPAR
(16,19),(19,4),-0.855421 # DEPENDENCYPART_GRANDPAR
(16,19),(19,5),-1.10149 # DEPENDENCYPART_GRANDPAR
(16,19),(19,6),-0.775111 # DEPENDENCYPART_GRANDPAR
(16,19),(19,8),-1.04635 # DEPENDENCYPART_GRANDPAR
(16,19),(19,9),-0.919035 # DEPENDENCYPART_GRANDPAR
(16,19),(19,10),-0.965345 # DEPENDENCYPART_GRANDPAR
(16,19),(19,11),-0.935012 # DEPENDENCYPART_GRANDPAR
(16,19),(19,12),-0.893132 # DEPENDENCYPART_GRANDPAR
(16,19),(19,13),-0.965101 # DEPENDENCYPART_GRANDPAR
(16,19),(19,14),-0.518958 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.848094 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-1.24508 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),-0.532071 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.372712 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.29863 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.597335 # DEPENDENCYPART_GRANDPAR
(16,20),(20,2),-1.0963 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-0.873751 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-1.15445 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,18),-0.371576 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.525663 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.593725 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.786286 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.790795 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.314725 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.73259 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),-0.676423 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),-0.531172 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-1.70088 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,19),-0.793256 # DEPENDENCYPART_GRANDPAR
(18,11),(11,20),-0.915287 # DEPENDENCYPART_GRANDPAR
(18,11),(11,21),-1.06488 # DEPENDENCYPART_GRANDPAR
(18,20),(20,2),-1.34533 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),-1.17028 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-1.10664 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-1.30671 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,21),-0.695017 # DEPENDENCYPART_GRANDPAR
(19,1),(1,2),0.106526 # DEPENDENCYPART_GRANDPAR
(19,1),(1,3),0.0569739 # DEPENDENCYPART_GRANDPAR
(19,1),(1,4),0.0187934 # DEPENDENCYPART_GRANDPAR
(19,1),(1,5),0.503308 # DEPENDENCYPART_GRANDPAR
(19,1),(1,6),0.296974 # DEPENDENCYPART_GRANDPAR
(19,1),(1,10),0.284043 # DEPENDENCYPART_GRANDPAR
(19,1),(1,11),0.0221627 # DEPENDENCYPART_GRANDPAR
(19,1),(1,14),-0.0390818 # DEPENDENCYPART_GRANDPAR
(19,1),(1,17),0.460179 # DEPENDENCYPART_GRANDPAR
(19,1),(1,21),-1.0324 # DEPENDENCYPART_GRANDPAR
(19,2),(2,1),0.459731 # DEPENDENCYPART_GRANDPAR
(19,2),(2,3),0.0569739 # DEPENDENCYPART_GRANDPAR
(19,2),(2,4),0.0187934 # DEPENDENCYPART_GRANDPAR
(19,2),(2,5),0.503308 # DEPENDENCYPART_GRANDPAR
(19,2),(2,6),0.296974 # DEPENDENCYPART_GRANDPAR
(19,2),(2,8),0.288631 # DEPENDENCYPART_GRANDPAR
(19,2),(2,9),0.130518 # DEPENDENCYPART_GRANDPAR
(19,2),(2,10),0.284043 # DEPENDENCYPART_GRANDPAR
(19,2),(2,11),0.0221627 # DEPENDENCYPART_GRANDPAR
(19,2),(2,13),0.12184 # DEPENDENCYPART_GRANDPAR
(19,2),(2,14),-0.0390818 # DEPENDENCYPART_GRANDPAR
(19,2),(2,16),0.332827 # DEPENDENCYPART_GRANDPAR
(19,2),(2,17),0.460179 # DEPENDENCYPART_GRANDPAR
(19,2),(2,18),0.366487 # DEPENDENCYPART_GRANDPAR
(19,2),(2,19),-1.24324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,2),(2,21),-1.0324 # DEPENDENCYPART_GRANDPAR
(19,3),(3,2),-0.100971 # DEPENDENCYPART_GRANDPAR
(19,3),(3,5),0.276575 # DEPENDENCYPART_GRANDPAR
(19,4),(4,1),0.369178 # DEPENDENCYPART_GRANDPAR
(19,4),(4,2),-0.00475852 # DEPENDENCYPART_GRANDPAR
(19,4),(4,3),-0.193556 # DEPENDENCYPART_GRANDPAR
(19,4),(4,5),0.428425 # DEPENDENCYPART_GRANDPAR
(19,4),(4,6),0.29912 # DEPENDENCYPART_GRANDPAR
(19,5),(5,1),0.45255 # DEPENDENCYPART_GRANDPAR
(19,5),(5,2),0.0786135 # DEPENDENCYPART_GRANDPAR
(19,5),(5,3),-0.183429 # DEPENDENCYPART_GRANDPAR
(19,5),(5,4),-0.0632557 # DEPENDENCYPART_GRANDPAR
(19,5),(5,6),0.187098 # DEPENDENCYPART_GRANDPAR
(19,5),(5,7),0.181259 # DEPENDENCYPART_GRANDPAR
(19,5),(5,8),0.298491 # DEPENDENCYPART_GRANDPAR
(19,5),(5,9),0.127284 # DEPENDENCYPART_GRANDPAR
(19,5),(5,10),0.286827 # DEPENDENCYPART_GRANDPAR
(19,5),(5,11),0.13346 # DEPENDENCYPART_GRANDPAR
(19,5),(5,13),0.208039 # DEPENDENCYPART_GRANDPAR
(19,5),(5,14),-0.154482 # DEPENDENCYPART_GRANDPAR
(19,5),(5,15),0.166516 # DEPENDENCYPART_GRANDPAR
(19,5),(5,17),0.508227 # DEPENDENCYPART_GRANDPAR
(19,5),(5,18),0.248087 # DEPENDENCYPART_GRANDPAR
(19,5),(5,19),-1.11943 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,5),(5,20),-0.0753507 # DEPENDENCYPART_GRANDPAR
(19,5),(5,21),-0.956951 # DEPENDENCYPART_GRANDPAR
(19,6),(6,3),-0.380543 # DEPENDENCYPART_GRANDPAR
(19,6),(6,4),-0.0847489 # DEPENDENCYPART_GRANDPAR
(19,6),(6,7),-0.265565 # DEPENDENCYPART_GRANDPAR
(19,6),(6,8),0.171335 # DEPENDENCYPART_GRANDPAR
(19,6),(6,9),0.040494 # DEPENDENCYPART_GRANDPAR
(19,6),(6,10),0.164057 # DEPENDENCYPART_GRANDPAR
(19,6),(6,11),-0.0850095 # DEPENDENCYPART_GRANDPAR
(19,6),(6,13),0.010761 # DEPENDENCYPART_GRANDPAR
(19,6),(6,14),-0.307829 # DEPENDENCYPART_GRANDPAR
(19,6),(6,15),-0.0527861 # DEPENDENCYPART_GRANDPAR
(19,6),(6,16),0.022922 # DEPENDENCYPART_GRANDPAR
(19,6),(6,21),-0.992972 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),0.171352 # DEPENDENCYPART_GRANDPAR
(19,8),(8,9),0.114106 # DEPENDENCYPART_GRANDPAR
(19,8),(8,11),0.133849 # DEPENDENCYPART_GRANDPAR
(19,9),(9,7),0.183354 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),0.15121 # DEPENDENCYPART_GRANDPAR
(19,9),(9,10),0.292485 # DEPENDENCYPART_GRANDPAR
(19,9),(9,11),0.13402 # DEPENDENCYPART_GRANDPAR
(19,9),(9,13),0.187524 # DEPENDENCYPART_GRANDPAR
(19,10),(10,1),0.503761 # DEPENDENCYPART_GRANDPAR
(19,10),(10,2),0.129825 # DEPENDENCYPART_GRANDPAR
(19,10),(10,3),-0.140428 # DEPENDENCYPART_GRANDPAR
(19,10),(10,4),-0.0382731 # DEPENDENCYPART_GRANDPAR
(19,10),(10,5),0.290173 # DEPENDENCYPART_GRANDPAR
(19,10),(10,6),0.119017 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),0.304799 # DEPENDENCYPART_GRANDPAR
(19,10),(10,8),0.173771 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),-0.0233054 # DEPENDENCYPART_GRANDPAR
(19,10),(10,11),0.122619 # DEPENDENCYPART_GRANDPAR
(19,10),(10,13),0.196657 # DEPENDENCYPART_GRANDPAR
(19,10),(10,14),-0.185746 # DEPENDENCYPART_GRANDPAR
(19,10),(10,15),0.155134 # DEPENDENCYPART_GRANDPAR
(19,10),(10,16),0.270595 # DEPENDENCYPART_GRANDPAR
(19,10),(10,17),0.46445 # DEPENDENCYPART_GRANDPAR
(19,10),(10,18),0.244648 # DEPENDENCYPART_GRANDPAR
(19,10),(10,19),-1.11923 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,10),(10,20),-0.075178 # DEPENDENCYPART_GRANDPAR
(19,10),(10,21),-0.956789 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),0.132665 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.0969497 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),0.0779768 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.273402 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),0.0145059 # DEPENDENCYPART_GRANDPAR
(19,11),(11,16),0.0860663 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),-0.00263726 # DEPENDENCYPART_GRANDPAR
(19,11),(11,18),0.354407 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-1.2658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,20),-0.103641 # DEPENDENCYPART_GRANDPAR
(19,11),(11,21),-0.991483 # DEPENDENCYPART_GRANDPAR
(19,12),(12,13),0.12184 # DEPENDENCYPART_GRANDPAR
(19,12),(12,14),-0.0390818 # DEPENDENCYPART_GRANDPAR
(19,12),(12,15),0.10874 # DEPENDENCYPART_GRANDPAR
(19,12),(12,16),0.332827 # DEPENDENCYPART_GRANDPAR
(19,12),(12,19),-1.24324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,13),(13,1),0.484037 # DEPENDENCYPART_GRANDPAR
(19,13),(13,2),0.110101 # DEPENDENCYPART_GRANDPAR
(19,13),(13,4),-0.162608 # DEPENDENCYPART_GRANDPAR
(19,13),(13,5),0.273508 # DEPENDENCYPART_GRANDPAR
(19,13),(13,7),0.0911364 # DEPENDENCYPART_GRANDPAR
(19,13),(13,8),0.101247 # DEPENDENCYPART_GRANDPAR
(19,13),(13,9),-0.0418655 # DEPENDENCYPART_GRANDPAR
(19,13),(13,10),0.116832 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),0.0752718 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),0.000510674 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),-0.0651502 # DEPENDENCYPART_GRANDPAR
(19,13),(13,15),0.115874 # DEPENDENCYPART_GRANDPAR
(19,13),(13,16),0.321765 # DEPENDENCYPART_GRANDPAR
(19,13),(13,17),0.442475 # DEPENDENCYPART_GRANDPAR
(19,13),(13,18),0.343665 # DEPENDENCYPART_GRANDPAR
(19,13),(13,19),-1.2371 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,13),(13,20),-0.146646 # DEPENDENCYPART_GRANDPAR
(19,13),(13,21),-1.02626 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.274166 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.213079 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),-0.0137613 # DEPENDENCYPART_GRANDPAR
(19,14),(14,18),0.0439798 # DEPENDENCYPART_GRANDPAR
(19,14),(14,19),-1.18333 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,14),(14,20),-0.0796355 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),0.118591 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.0336135 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),0.137836 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),0.315253 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),0.431436 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),0.35661 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-1.24324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,20),-0.152778 # DEPENDENCYPART_GRANDPAR
(19,15),(15,21),-1.0324 # DEPENDENCYPART_GRANDPAR
(19,16),(16,7),-0.0320143 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.252189 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.0817517 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.141716 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),0.295481 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),0.316464 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.24411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.153663 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),-0.0681124 # DEPENDENCYPART_GRANDPAR
(19,18),(18,20),-0.0795629 # DEPENDENCYPART_GRANDPAR
(19,20),(20,2),-0.542453 # DEPENDENCYPART_GRANDPAR
(19,20),(20,15),-0.539703 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-0.507382 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.0107401 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),-0.821627 # DEPENDENCYPART_GRANDPAR
(19,21),(21,20),0.193377 # DEPENDENCYPART_GRANDPAR
(20,2),(2,1),-0.424972 # DEPENDENCYPART_GRANDPAR
(20,2),(2,3),-0.580201 # DEPENDENCYPART_GRANDPAR
(20,2),(2,4),-0.175436 # DEPENDENCYPART_GRANDPAR
(20,2),(2,5),-0.311323 # DEPENDENCYPART_GRANDPAR
(20,2),(2,6),0.00452348 # DEPENDENCYPART_GRANDPAR
(20,2),(2,8),-0.276779 # DEPENDENCYPART_GRANDPAR
(20,2),(2,9),-0.27228 # DEPENDENCYPART_GRANDPAR
(20,2),(2,10),-0.226349 # DEPENDENCYPART_GRANDPAR
(20,2),(2,11),-0.268864 # DEPENDENCYPART_GRANDPAR
(20,2),(2,13),-0.263899 # DEPENDENCYPART_GRANDPAR
(20,2),(2,14),-0.16383 # DEPENDENCYPART_GRANDPAR
(20,2),(2,16),-0.08906 # DEPENDENCYPART_GRANDPAR
(20,2),(2,17),-0.340832 # DEPENDENCYPART_GRANDPAR
(20,2),(2,18),-0.167328 # DEPENDENCYPART_GRANDPAR
(20,2),(2,19),-0.154058 # DEPENDENCYPART_GRANDPAR
(20,2),(2,21),-0.612727 # DEPENDENCYPART_GRANDPAR
(20,15),(15,10),-0.237387 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.339505 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.267736 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.0996391 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.358219 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),-0.171031 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),-0.155684 # DEPENDENCYPART_GRANDPAR
(20,15),(15,20),-1.38112 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,15),(15,21),-0.612736 # DEPENDENCYPART_GRANDPAR
(20,16),(16,7),-0.642423 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.371765 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.301007 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.357747 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.417137 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),-0.167577 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),-0.15413 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.38114 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,11),-0.358635 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.40653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,20),-1.05011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,2),0.100884 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.237939 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.363031 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.192506 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.84061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
