# _root_ On the screens , only two forlorn blue figures remained , but the index had recovered a few points and was off about 140 .
#goldHeads=10,3,1,10,9,9,9,9,10,0,10,10,14,15,12,15,19,19,16,15,20,21,22,23,10,
#predictedHeads=10,3,1,10,9,5,9,9,10,0,10,10,14,15,12,15,19,19,16,15,20,21,22,23,10,
(9,6),(6,2),-0.679288 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.341961 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.33565 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.122776 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.130835 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),0.0174274 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.29824 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.604593 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.963492 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.647168 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.387728 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.775198 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.427554 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.207553 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.250868 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),0.0401458 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),0.0439952 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.0189257 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-1.00249 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.729789 # DEPENDENCYPART_GRANDPAR
(9,7),(7,15),-0.816489 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.242786 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),0.048483 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),0.0528303 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.0873269 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-1.00249 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.729789 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-1.31006 # DEPENDENCYPART_GRANDPAR
(9,10),(10,3),-0.870035 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-0.846693 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-0.493261 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-0.454195 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.696759 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.547814 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.915232 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.472054 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.217566 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),0.145431 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.344671 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.395379 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.324646 # DEPENDENCYPART_GRANDPAR
(9,10),(10,20),-0.399977 # DEPENDENCYPART_GRANDPAR
(9,10),(10,21),-0.449843 # DEPENDENCYPART_GRANDPAR
(9,10),(10,22),-0.340661 # DEPENDENCYPART_GRANDPAR
(9,10),(10,23),-0.701414 # DEPENDENCYPART_GRANDPAR
(9,10),(10,25),-0.845806 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.42667 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),0.384955 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.306886 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.393879 # DEPENDENCYPART_GRANDPAR
(9,12),(12,19),-0.0558448 # DEPENDENCYPART_GRANDPAR
(9,12),(12,20),-0.330141 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.355026 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.303399 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-0.662183 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),-0.825423 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.797789 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),-0.0148071 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),-0.424075 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.0552006 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.362236 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.247968 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.427893 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.301213 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.056757 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.359295 # DEPENDENCYPART_GRANDPAR
(9,15),(15,1),-1.32188 # DEPENDENCYPART_GRANDPAR
(9,15),(15,3),-0.867506 # DEPENDENCYPART_GRANDPAR
(9,15),(15,4),-0.851317 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.493577 # DEPENDENCYPART_GRANDPAR
(9,15),(15,6),-0.455482 # DEPENDENCYPART_GRANDPAR
(9,15),(15,7),-0.698727 # DEPENDENCYPART_GRANDPAR
(9,15),(15,8),-0.549783 # DEPENDENCYPART_GRANDPAR
(9,15),(15,9),-0.838112 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,15),(15,10),-0.11474 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),-0.440193 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),-0.125798 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.392209 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),0.191359 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.271683 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.372735 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.627048 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.300771 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.412866 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),-0.473053 # DEPENDENCYPART_GRANDPAR
(9,15),(15,22),-0.324066 # DEPENDENCYPART_GRANDPAR
(9,15),(15,23),-0.692417 # DEPENDENCYPART_GRANDPAR
(9,15),(15,24),-0.360933 # DEPENDENCYPART_GRANDPAR
(9,15),(15,25),-0.81369 # DEPENDENCYPART_GRANDPAR
(9,16),(16,1),-1.40913 # DEPENDENCYPART_GRANDPAR
(9,16),(16,9),-0.892705 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,16),(16,10),-0.235555 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),0.0848924 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.47623 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.686089 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.484637 # DEPENDENCYPART_GRANDPAR
(9,16),(16,20),-0.53543 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.476199 # DEPENDENCYPART_GRANDPAR
(9,16),(16,22),-0.354831 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),-0.761743 # DEPENDENCYPART_GRANDPAR
(9,16),(16,24),-0.444165 # DEPENDENCYPART_GRANDPAR
(9,16),(16,25),-0.802766 # DEPENDENCYPART_GRANDPAR
(9,19),(19,5),-0.567882 # DEPENDENCYPART_GRANDPAR
(9,19),(19,6),-0.547598 # DEPENDENCYPART_GRANDPAR
(9,19),(19,7),-0.805956 # DEPENDENCYPART_GRANDPAR
(9,19),(19,9),-0.848396 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,19),(19,13),-0.226365 # DEPENDENCYPART_GRANDPAR
(9,19),(19,14),0.14921 # DEPENDENCYPART_GRANDPAR
(9,19),(19,16),-0.238508 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),-0.149543 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),-0.485851 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),-0.0495884 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.335444 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),-0.35759 # DEPENDENCYPART_GRANDPAR
(9,19),(19,23),-0.516982 # DEPENDENCYPART_GRANDPAR
(9,19),(19,24),-0.263017 # DEPENDENCYPART_GRANDPAR
(9,19),(19,25),-0.624894 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.300444 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),0.131435 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.213211 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),0.549912 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),-0.00880376 # DEPENDENCYPART_GRANDPAR
(10,1),(1,7),-0.0922472 # DEPENDENCYPART_GRANDPAR
(10,1),(1,9),-0.0626631 # DEPENDENCYPART_GRANDPAR
(10,1),(1,10),-1.27758 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,1),(1,11),-0.67937 # DEPENDENCYPART_GRANDPAR
(10,1),(1,12),-0.203031 # DEPENDENCYPART_GRANDPAR
(10,1),(1,15),-0.548982 # DEPENDENCYPART_GRANDPAR
(10,1),(1,25),-0.0173926 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),0.221087 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.23977 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),0.0382244 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),0.385369 # DEPENDENCYPART_GRANDPAR
(10,3),(3,6),0.00139633 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),-0.000610329 # DEPENDENCYPART_GRANDPAR
(10,3),(3,8),0.0332319 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),-0.0226177 # DEPENDENCYPART_GRANDPAR
(10,3),(3,10),-1.203 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,11),-0.761692 # DEPENDENCYPART_GRANDPAR
(10,3),(3,12),-0.145769 # DEPENDENCYPART_GRANDPAR
(10,3),(3,14),-0.802462 # DEPENDENCYPART_GRANDPAR
(10,3),(3,15),-0.474606 # DEPENDENCYPART_GRANDPAR
(10,3),(3,16),-0.331347 # DEPENDENCYPART_GRANDPAR
(10,3),(3,19),-0.878963 # DEPENDENCYPART_GRANDPAR
(10,3),(3,23),-0.888637 # DEPENDENCYPART_GRANDPAR
(10,3),(3,25),-0.00124555 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),0.177732 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),0.0884767 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.179657 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),0.213059 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.0215859 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),0.00900793 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),0.0013068 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.19131 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,11),-0.656665 # DEPENDENCYPART_GRANDPAR
(10,5),(5,12),-0.168448 # DEPENDENCYPART_GRANDPAR
(10,5),(5,14),-0.825343 # DEPENDENCYPART_GRANDPAR
(10,5),(5,15),-0.462474 # DEPENDENCYPART_GRANDPAR
(10,5),(5,16),-0.324157 # DEPENDENCYPART_GRANDPAR
(10,5),(5,20),-0.38404 # DEPENDENCYPART_GRANDPAR
(10,5),(5,24),-1.21342 # DEPENDENCYPART_GRANDPAR
(10,5),(5,25),-0.0140805 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),0.20827 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.0154999 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),0.123699 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.0906089 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),0.240784 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.0853989 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),0.115993 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),0.0247459 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.19862 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.672671 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-0.158472 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.806333 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-0.468885 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),0.249754 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),0.0603686 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.14795 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),0.10602 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.149797 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.149429 # DEPENDENCYPART_GRANDPAR
(10,7),(7,11),-0.638309 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.163287 # DEPENDENCYPART_GRANDPAR
(10,7),(7,15),-0.444906 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.148706 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),0.105769 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.1498 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.0566462 # DEPENDENCYPART_GRANDPAR
(10,8),(8,11),-0.638309 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.163287 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),0.208291 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.204364 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),0.115748 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.21069 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),0.237143 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),0.0774321 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.0869022 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.0637588 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.20999 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.771569 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.15269 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.809616 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.481608 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.338275 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-0.885759 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.287599 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.52941 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),0.702837 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),0.412159 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.545349 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),-0.0230935 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),0.4956 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.494795 # DEPENDENCYPART_GRANDPAR
(10,14),(14,5),-0.209466 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),-0.629167 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.582824 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.459858 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),0.0682873 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),0.356136 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.167694 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),0.0166619 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),0.161836 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.319836 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.0851561 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.358744 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),0.0667925 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-0.311853 # DEPENDENCYPART_GRANDPAR
(10,15),(15,4),-0.602811 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.0887797 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-0.532683 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-0.550418 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),-0.522736 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-0.507483 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.857801 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),-0.314472 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),0.0668847 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.528671 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.327376 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),0.382531 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.492377 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.368844 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.145972 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),0.308198 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),-0.323889 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.361321 # DEPENDENCYPART_GRANDPAR
(10,15),(15,23),-0.542047 # DEPENDENCYPART_GRANDPAR
(10,15),(15,24),-0.533807 # DEPENDENCYPART_GRANDPAR
(10,15),(15,25),0.192543 # DEPENDENCYPART_GRANDPAR
(10,16),(16,1),0.179029 # DEPENDENCYPART_GRANDPAR
(10,16),(16,9),-0.506346 # DEPENDENCYPART_GRANDPAR
(10,16),(16,10),-0.79035 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,16),(16,14),-0.357258 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.597685 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.489642 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.402367 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.156669 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),-0.388074 # DEPENDENCYPART_GRANDPAR
(10,16),(16,22),-0.432169 # DEPENDENCYPART_GRANDPAR
(10,16),(16,23),-0.628182 # DEPENDENCYPART_GRANDPAR
(10,16),(16,24),-0.727969 # DEPENDENCYPART_GRANDPAR
(10,16),(16,25),0.125043 # DEPENDENCYPART_GRANDPAR
(10,19),(19,5),-0.141321 # DEPENDENCYPART_GRANDPAR
(10,19),(19,6),-0.593056 # DEPENDENCYPART_GRANDPAR
(10,19),(19,7),-0.61679 # DEPENDENCYPART_GRANDPAR
(10,19),(19,9),-0.596821 # DEPENDENCYPART_GRANDPAR
(10,19),(19,13),-0.278277 # DEPENDENCYPART_GRANDPAR
(10,19),(19,14),-0.291825 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),0.376811 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.465102 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.401068 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-0.16794 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-0.45877 # DEPENDENCYPART_GRANDPAR
(10,19),(19,22),-0.633319 # DEPENDENCYPART_GRANDPAR
(10,19),(19,23),-0.551014 # DEPENDENCYPART_GRANDPAR
(10,19),(19,24),-0.766286 # DEPENDENCYPART_GRANDPAR
(10,19),(19,25),0.150003 # DEPENDENCYPART_GRANDPAR
(10,20),(20,17),-0.853117 # DEPENDENCYPART_GRANDPAR
(10,20),(20,19),-0.758227 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),0.725405 # DEPENDENCYPART_GRANDPAR
(10,20),(20,22),-0.445755 # DEPENDENCYPART_GRANDPAR
(10,20),(20,23),-0.551474 # DEPENDENCYPART_GRANDPAR
(10,20),(20,24),-0.618088 # DEPENDENCYPART_GRANDPAR
(10,21),(21,1),0.0823109 # DEPENDENCYPART_GRANDPAR
(10,21),(21,4),-0.594703 # DEPENDENCYPART_GRANDPAR
(10,21),(21,10),-0.849871 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,21),(21,14),-0.253014 # DEPENDENCYPART_GRANDPAR
(10,21),(21,17),-0.535334 # DEPENDENCYPART_GRANDPAR
(10,21),(21,19),-0.598687 # DEPENDENCYPART_GRANDPAR
(10,21),(21,20),-0.0298344 # DEPENDENCYPART_GRANDPAR
(10,21),(21,22),-0.360945 # DEPENDENCYPART_GRANDPAR
(10,21),(21,23),-0.56484 # DEPENDENCYPART_GRANDPAR
(10,21),(21,24),-0.523329 # DEPENDENCYPART_GRANDPAR
(10,21),(21,25),0.154871 # DEPENDENCYPART_GRANDPAR
(10,22),(22,23),-0.548857 # DEPENDENCYPART_GRANDPAR
(10,22),(22,24),-0.796132 # DEPENDENCYPART_GRANDPAR
(10,22),(22,25),0.216367 # DEPENDENCYPART_GRANDPAR
(10,23),(23,22),-0.525328 # DEPENDENCYPART_GRANDPAR
(10,23),(23,24),-1.05096 # DEPENDENCYPART_GRANDPAR
(10,25),(25,24),-0.859064 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.868938 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.945845 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.73481 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.775256 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-1.03397 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.752205 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.170928 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.424411 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.132987 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.0721713 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.0337946 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),0.314199 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),-0.496786 # DEPENDENCYPART_GRANDPAR
(12,15),(15,3),-0.740624 # DEPENDENCYPART_GRANDPAR
(12,15),(15,4),-0.957125 # DEPENDENCYPART_GRANDPAR
(12,15),(15,5),-0.740861 # DEPENDENCYPART_GRANDPAR
(12,15),(15,6),-0.927209 # DEPENDENCYPART_GRANDPAR
(12,15),(15,7),-0.858702 # DEPENDENCYPART_GRANDPAR
(12,15),(15,8),-0.845149 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-0.673472 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.712255 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.864568 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.710492 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),-0.219715 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.986765 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),0.334769 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.217537 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.0378007 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),0.156479 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),0.114398 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),0.519944 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-9.06559e-05 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-0.349311 # DEPENDENCYPART_GRANDPAR
(12,15),(15,24),0.0443576 # DEPENDENCYPART_GRANDPAR
(12,15),(15,25),-1.40615 # DEPENDENCYPART_GRANDPAR
(12,16),(16,1),-0.47354 # DEPENDENCYPART_GRANDPAR
(12,16),(16,9),-0.684457 # DEPENDENCYPART_GRANDPAR
(12,16),(16,10),-0.681984 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),1.07098 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.278301 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.114359 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.0570218 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),0.00714424 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),0.469071 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.00141055 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),-0.408705 # DEPENDENCYPART_GRANDPAR
(12,16),(16,24),-0.060468 # DEPENDENCYPART_GRANDPAR
(12,16),(16,25),-1.33373 # DEPENDENCYPART_GRANDPAR
(12,19),(19,5),-0.814328 # DEPENDENCYPART_GRANDPAR
(12,19),(19,6),-1.01249 # DEPENDENCYPART_GRANDPAR
(12,19),(19,7),-0.975507 # DEPENDENCYPART_GRANDPAR
(12,19),(19,9),-0.759281 # DEPENDENCYPART_GRANDPAR
(12,19),(19,13),-0.215195 # DEPENDENCYPART_GRANDPAR
(12,19),(19,14),0.757405 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),0.149248 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.453588 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),-0.325159 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.0583707 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),0.406717 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.200414 # DEPENDENCYPART_GRANDPAR
(12,19),(19,23),-0.350404 # DEPENDENCYPART_GRANDPAR
(12,19),(19,24),-0.0689352 # DEPENDENCYPART_GRANDPAR
(12,19),(19,25),-1.37688 # DEPENDENCYPART_GRANDPAR
(12,20),(20,17),0.112677 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),0.581663 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),0.401584 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),-0.145075 # DEPENDENCYPART_GRANDPAR
(12,20),(20,23),-0.486032 # DEPENDENCYPART_GRANDPAR
(12,20),(20,24),-0.12039 # DEPENDENCYPART_GRANDPAR
(12,21),(21,1),-0.496582 # DEPENDENCYPART_GRANDPAR
(12,21),(21,4),-0.944521 # DEPENDENCYPART_GRANDPAR
(12,21),(21,10),-0.711812 # DEPENDENCYPART_GRANDPAR
(12,21),(21,14),1.01639 # DEPENDENCYPART_GRANDPAR
(12,21),(21,17),-0.222332 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),-0.0534904 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.129904 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),0.105303 # DEPENDENCYPART_GRANDPAR
(12,21),(21,23),-0.258093 # DEPENDENCYPART_GRANDPAR
(12,21),(21,24),0.147522 # DEPENDENCYPART_GRANDPAR
(12,21),(21,25),-1.33899 # DEPENDENCYPART_GRANDPAR
