# _root_ Around Wall Street , trading desks were relieved that they could at least play the market yesterday , in contrast to Friday 's gridlock .
#goldHeads=7,3,1,7,6,7,0,7,8,11,9,11,12,11,16,14,14,14,14,19,20,24,22,21,7,
#predictedHeads=7,3,1,7,6,7,0,7,8,11,9,11,12,11,16,14,14,14,14,19,20,24,22,21,7,
(7,11),(11,14),-0.13115 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.760403 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.849949 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.24335 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.015412 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.262027 # DEPENDENCYPART_GRANDPAR
(7,11),(11,20),-0.515826 # DEPENDENCYPART_GRANDPAR
(7,11),(11,21),-0.222877 # DEPENDENCYPART_GRANDPAR
(7,11),(11,24),-0.631227 # DEPENDENCYPART_GRANDPAR
(7,11),(11,25),-1.15481 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),-0.111135 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),-0.555393 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),0.398605 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.235738 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.33058 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.525086 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.202309 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.0270915 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),-0.441219 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),-0.0372593 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.281277 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.62771 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.813513 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.209979 # DEPENDENCYPART_GRANDPAR
(7,13),(13,19),-0.187364 # DEPENDENCYPART_GRANDPAR
(7,14),(14,1),-0.0667248 # DEPENDENCYPART_GRANDPAR
(7,14),(14,3),-0.678077 # DEPENDENCYPART_GRANDPAR
(7,14),(14,4),-0.736107 # DEPENDENCYPART_GRANDPAR
(7,14),(14,5),-0.120891 # DEPENDENCYPART_GRANDPAR
(7,14),(14,6),-0.574498 # DEPENDENCYPART_GRANDPAR
(7,14),(14,7),-0.610103 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,14),(14,8),0.282868 # DEPENDENCYPART_GRANDPAR
(7,14),(14,9),-0.219939 # DEPENDENCYPART_GRANDPAR
(7,14),(14,10),-0.50364 # DEPENDENCYPART_GRANDPAR
(7,14),(14,11),0.287689 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),-0.187736 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),-0.221019 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),-0.677678 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.785784 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.137076 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),0.0433241 # DEPENDENCYPART_GRANDPAR
(7,14),(14,19),-0.124052 # DEPENDENCYPART_GRANDPAR
(7,14),(14,20),-0.438508 # DEPENDENCYPART_GRANDPAR
(7,14),(14,21),-0.0524105 # DEPENDENCYPART_GRANDPAR
(7,14),(14,22),-0.334137 # DEPENDENCYPART_GRANDPAR
(7,14),(14,23),-0.957889 # DEPENDENCYPART_GRANDPAR
(7,14),(14,24),-0.553462 # DEPENDENCYPART_GRANDPAR
(7,14),(14,25),-1.13222 # DEPENDENCYPART_GRANDPAR
(7,17),(17,12),-0.26536 # DEPENDENCYPART_GRANDPAR
(7,17),(17,13),-0.280388 # DEPENDENCYPART_GRANDPAR
(7,17),(17,15),-0.977807 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),-1.33194 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),-0.163807 # DEPENDENCYPART_GRANDPAR
(7,17),(17,19),-0.657032 # DEPENDENCYPART_GRANDPAR
(7,17),(17,20),-0.779727 # DEPENDENCYPART_GRANDPAR
(7,17),(17,21),-0.350293 # DEPENDENCYPART_GRANDPAR
(7,17),(17,23),-1.42983 # DEPENDENCYPART_GRANDPAR
(7,17),(17,24),-0.897932 # DEPENDENCYPART_GRANDPAR
(7,19),(19,17),-0.161619 # DEPENDENCYPART_GRANDPAR
(7,19),(19,18),-0.0295788 # DEPENDENCYPART_GRANDPAR
(7,19),(19,20),-0.298076 # DEPENDENCYPART_GRANDPAR
(7,19),(19,21),-0.27013 # DEPENDENCYPART_GRANDPAR
(7,19),(19,22),-0.134075 # DEPENDENCYPART_GRANDPAR
(7,19),(19,24),-0.435276 # DEPENDENCYPART_GRANDPAR
(7,21),(21,16),-0.97842 # DEPENDENCYPART_GRANDPAR
(7,21),(21,17),-0.336364 # DEPENDENCYPART_GRANDPAR
(7,21),(21,19),-0.224049 # DEPENDENCYPART_GRANDPAR
(7,21),(21,20),-0.614038 # DEPENDENCYPART_GRANDPAR
(7,21),(21,22),-0.306663 # DEPENDENCYPART_GRANDPAR
(7,21),(21,23),-1.05685 # DEPENDENCYPART_GRANDPAR
(7,21),(21,24),-0.62071 # DEPENDENCYPART_GRANDPAR
(7,21),(21,25),-1.3114 # DEPENDENCYPART_GRANDPAR
(7,25),(25,24),-0.772446 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.270619 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.314906 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),-0.538833 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),-0.13986 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),-0.342038 # DEPENDENCYPART_GRANDPAR
(8,1),(1,7),-0.0353672 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),-1.18581 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,1),(1,9),0.265544 # DEPENDENCYPART_GRANDPAR
(8,1),(1,10),-0.506563 # DEPENDENCYPART_GRANDPAR
(8,1),(1,11),-0.607227 # DEPENDENCYPART_GRANDPAR
(8,1),(1,13),-0.774221 # DEPENDENCYPART_GRANDPAR
(8,1),(1,14),-0.6938 # DEPENDENCYPART_GRANDPAR
(8,1),(1,18),-0.683409 # DEPENDENCYPART_GRANDPAR
(8,1),(1,25),-1.00539 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.315763 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.0267131 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.248456 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.0324798 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.260901 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),0.0143719 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.26504 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.0756079 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.593387 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.664962 # DEPENDENCYPART_GRANDPAR
(8,3),(3,13),-0.860154 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),-0.771879 # DEPENDENCYPART_GRANDPAR
(8,3),(3,18),-0.902524 # DEPENDENCYPART_GRANDPAR
(8,3),(3,23),-1.47342 # DEPENDENCYPART_GRANDPAR
(8,3),(3,25),-1.0862 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.283519 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.317507 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.146517 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.180061 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.44473 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.378593 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),0.0381126 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.30895 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.0518694 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.69467 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.282489 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.142458 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.161525 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.404552 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.00672662 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.0370739 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.30906 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.0163785 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.696367 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.560697 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.257769 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.208672 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.235791 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.579775 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.0818842 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.339307 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.24727 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.0182432 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.585724 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.633781 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.604121 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.857657 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.762431 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-0.949644 # DEPENDENCYPART_GRANDPAR
(8,7),(7,18),-0.72521 # DEPENDENCYPART_GRANDPAR
(8,7),(7,19),-0.535324 # DEPENDENCYPART_GRANDPAR
(8,7),(7,21),-0.732111 # DEPENDENCYPART_GRANDPAR
(8,7),(7,25),-0.994051 # DEPENDENCYPART_GRANDPAR
(8,9),(9,1),-0.380598 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.848454 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.797205 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.564639 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.884021 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.195158 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),0.0705489 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.283036 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.527254 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.110571 # DEPENDENCYPART_GRANDPAR
(8,9),(9,18),0.0340878 # DEPENDENCYPART_GRANDPAR
(8,9),(9,25),-0.559597 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.390834 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.386184 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.533595 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.711504 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-0.857897 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.48676 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.772562 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.552168 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.962294 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),0.131161 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.0450517 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.380083 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.513651 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.222617 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.842657 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.904057 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.623196 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.396305 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.310705 # DEPENDENCYPART_GRANDPAR
(8,11),(11,20),-0.705632 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),-0.312512 # DEPENDENCYPART_GRANDPAR
(8,11),(11,24),-0.63604 # DEPENDENCYPART_GRANDPAR
(8,11),(11,25),-0.66388 # DEPENDENCYPART_GRANDPAR
(8,12),(12,9),0.0300268 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.249443 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.206593 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.605593 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.247706 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.535248 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.501635 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.149693 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),-0.0985593 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.180156 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.335812 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.760208 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.856938 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.575318 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.254839 # DEPENDENCYPART_GRANDPAR
(8,14),(14,1),-0.517662 # DEPENDENCYPART_GRANDPAR
(8,14),(14,3),-0.739253 # DEPENDENCYPART_GRANDPAR
(8,14),(14,4),-0.907629 # DEPENDENCYPART_GRANDPAR
(8,14),(14,5),-0.550159 # DEPENDENCYPART_GRANDPAR
(8,14),(14,6),-0.807055 # DEPENDENCYPART_GRANDPAR
(8,14),(14,7),-0.570911 # DEPENDENCYPART_GRANDPAR
(8,14),(14,8),-0.870645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,14),(14,9),0.0826345 # DEPENDENCYPART_GRANDPAR
(8,14),(14,10),-0.0978168 # DEPENDENCYPART_GRANDPAR
(8,14),(14,11),-0.220408 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),-0.219033 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.403764 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.823365 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.862 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.550611 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.372839 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.236318 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.648096 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),-0.204784 # DEPENDENCYPART_GRANDPAR
(8,14),(14,22),-0.550351 # DEPENDENCYPART_GRANDPAR
(8,14),(14,23),-1.07634 # DEPENDENCYPART_GRANDPAR
(8,14),(14,24),-0.578059 # DEPENDENCYPART_GRANDPAR
(8,14),(14,25),-0.615306 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),-0.168978 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),-0.282356 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.584944 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.481212 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.324466 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),-0.121354 # DEPENDENCYPART_GRANDPAR
(8,17),(17,12),-0.177353 # DEPENDENCYPART_GRANDPAR
(8,17),(17,13),-0.317268 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),-0.779476 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-1.08504 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.347937 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.456262 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),-0.68339 # DEPENDENCYPART_GRANDPAR
(8,17),(17,21),-0.135398 # DEPENDENCYPART_GRANDPAR
(8,17),(17,23),-1.25298 # DEPENDENCYPART_GRANDPAR
(8,17),(17,24),-0.616631 # DEPENDENCYPART_GRANDPAR
(8,19),(19,17),-0.600931 # DEPENDENCYPART_GRANDPAR
(8,19),(19,18),-0.425287 # DEPENDENCYPART_GRANDPAR
(8,19),(19,20),-0.439904 # DEPENDENCYPART_GRANDPAR
(8,19),(19,21),-0.263543 # DEPENDENCYPART_GRANDPAR
(8,19),(19,22),-0.322226 # DEPENDENCYPART_GRANDPAR
(8,19),(19,24),-0.381363 # DEPENDENCYPART_GRANDPAR
(8,21),(21,16),-0.870356 # DEPENDENCYPART_GRANDPAR
(8,21),(21,17),-0.572564 # DEPENDENCYPART_GRANDPAR
(8,21),(21,19),-0.159517 # DEPENDENCYPART_GRANDPAR
(8,21),(21,20),-0.700821 # DEPENDENCYPART_GRANDPAR
(8,21),(21,22),-0.362725 # DEPENDENCYPART_GRANDPAR
(8,21),(21,23),-0.989905 # DEPENDENCYPART_GRANDPAR
(8,21),(21,24),-0.431221 # DEPENDENCYPART_GRANDPAR
(8,21),(21,25),-0.63439 # DEPENDENCYPART_GRANDPAR
(8,24),(24,15),-0.621397 # DEPENDENCYPART_GRANDPAR
(8,24),(24,16),-0.834436 # DEPENDENCYPART_GRANDPAR
(8,24),(24,17),-0.447242 # DEPENDENCYPART_GRANDPAR
(8,24),(24,19),-0.196159 # DEPENDENCYPART_GRANDPAR
(8,24),(24,20),-0.660016 # DEPENDENCYPART_GRANDPAR
(8,24),(24,21),-0.27185 # DEPENDENCYPART_GRANDPAR
(8,24),(24,22),-0.466312 # DEPENDENCYPART_GRANDPAR
(8,24),(24,23),-0.727669 # DEPENDENCYPART_GRANDPAR
(8,24),(24,25),-0.51281 # DEPENDENCYPART_GRANDPAR
(8,25),(25,24),-0.689122 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.698493 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.640902 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),-0.755972 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),-0.366211 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),-0.317868 # DEPENDENCYPART_GRANDPAR
(9,1),(1,7),-0.2063 # DEPENDENCYPART_GRANDPAR
(9,1),(1,8),-0.287391 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-1.20924 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,1),(1,10),0.394034 # DEPENDENCYPART_GRANDPAR
(9,1),(1,11),-0.444865 # DEPENDENCYPART_GRANDPAR
(9,1),(1,13),-0.777444 # DEPENDENCYPART_GRANDPAR
(9,1),(1,14),-0.311069 # DEPENDENCYPART_GRANDPAR
(9,1),(1,18),-0.491507 # DEPENDENCYPART_GRANDPAR
(9,1),(1,25),-1.52258 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.702555 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.581077 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.76523 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.754425 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-1.32544 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.61136 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.446131 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.39705 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.38815 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,11),-0.502277 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.689208 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),0.0771097 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),-0.333118 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.328281 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.949684 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),0.0756161 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),0.00021523 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.156443 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.35078 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),0.394997 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.393055 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.695491 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.793172 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-0.299978 # DEPENDENCYPART_GRANDPAR
(9,7),(7,17),-1.1108 # DEPENDENCYPART_GRANDPAR
(9,7),(7,18),-0.477068 # DEPENDENCYPART_GRANDPAR
(9,7),(7,19),-0.886119 # DEPENDENCYPART_GRANDPAR
(9,7),(7,21),-0.474591 # DEPENDENCYPART_GRANDPAR
(9,7),(7,25),-1.42888 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.279266 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.627067 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-1.04146 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.492908 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.439205 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.465006 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.26546 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),0.425879 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.379325 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.670666 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.748957 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.274855 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-1.39215 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-1.10997 # DEPENDENCYPART_GRANDPAR
(9,8),(8,18),-0.472126 # DEPENDENCYPART_GRANDPAR
(9,8),(8,19),-0.858572 # DEPENDENCYPART_GRANDPAR
(9,8),(8,21),-0.408761 # DEPENDENCYPART_GRANDPAR
(9,8),(8,24),-1.30742 # DEPENDENCYPART_GRANDPAR
(9,8),(8,25),-1.4893 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.119895 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),0.269819 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-1.05696 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-1.2025 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-1.40996 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-1.1077 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-1.05882 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.875575 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.848451 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.845936 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),1.0849 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.166501 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.0661303 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),1.04115 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.781665 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.562518 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.24232 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.0428333 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),0.00133438 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),-0.687952 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),0.246309 # DEPENDENCYPART_GRANDPAR
(9,11),(11,24),-0.458584 # DEPENDENCYPART_GRANDPAR
(9,11),(11,25),-1.11382 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.99672 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,10),0.883419 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.218337 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.408434 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),0.227348 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.728573 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.586606 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.162883 # DEPENDENCYPART_GRANDPAR
(9,13),(13,10),0.97928 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),0.0138216 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),0.330866 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.948753 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.771254 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.451827 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),-0.299357 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),-1.01025 # DEPENDENCYPART_GRANDPAR
(9,14),(14,3),-1.22057 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-1.44505 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-1.16013 # DEPENDENCYPART_GRANDPAR
(9,14),(14,6),-1.08664 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),-0.881795 # DEPENDENCYPART_GRANDPAR
(9,14),(14,8),-0.83857 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.868574 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),1.18734 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.278873 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.0934649 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.123614 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.766836 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.418256 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.0662459 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),0.0331591 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.0204753 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.525523 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),0.34334 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-0.630343 # DEPENDENCYPART_GRANDPAR
(9,14),(14,23),-0.644529 # DEPENDENCYPART_GRANDPAR
(9,14),(14,24),-0.295709 # DEPENDENCYPART_GRANDPAR
(9,14),(14,25),-1.00057 # DEPENDENCYPART_GRANDPAR
(9,25),(25,24),-0.632055 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.750878 # DEPENDENCYPART_GRANDPAR
