# _root_ Similarly , Agfa is sponsoring scores of photography contests at high schools and colleges , offering free black-and-white film and paper as prizes .
#goldHeads=4,4,4,0,4,5,6,9,7,9,12,10,12,13,5,5,19,19,16,19,20,16,22,4,
#predictedHeads=4,4,4,0,4,5,6,9,7,5,12,10,12,13,5,5,19,19,16,19,20,16,22,4,
(12,16),(16,24),-0.766691 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.295754 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),0.163707 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.575852 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-0.330814 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),-0.150636 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),-0.264848 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.576581 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.329878 # DEPENDENCYPART_GRANDPAR
(12,19),(19,10),-0.993897 # DEPENDENCYPART_GRANDPAR
(12,19),(19,11),-0.735551 # DEPENDENCYPART_GRANDPAR
(12,19),(19,12),-0.614549 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,19),(19,14),0.24184 # DEPENDENCYPART_GRANDPAR
(12,19),(19,15),-0.0656694 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),-0.0434361 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.192717 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),-0.190173 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.226366 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.255263 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.337838 # DEPENDENCYPART_GRANDPAR
(12,19),(19,23),-0.122553 # DEPENDENCYPART_GRANDPAR
(12,19),(19,24),-0.56176 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-0.0300892 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),-0.690557 # DEPENDENCYPART_GRANDPAR
(12,20),(20,23),0.137289 # DEPENDENCYPART_GRANDPAR
(12,21),(21,17),-0.208462 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),-0.207329 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),0.185868 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.385555 # DEPENDENCYPART_GRANDPAR
(12,21),(21,23),-0.164609 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.373819 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.28724 # DEPENDENCYPART_GRANDPAR
(12,22),(22,24),-0.780009 # DEPENDENCYPART_GRANDPAR
(12,23),(23,17),-0.224842 # DEPENDENCYPART_GRANDPAR
(12,23),(23,18),-0.24297 # DEPENDENCYPART_GRANDPAR
(12,23),(23,19),0.18364 # DEPENDENCYPART_GRANDPAR
(12,23),(23,21),-0.330272 # DEPENDENCYPART_GRANDPAR
(12,23),(23,22),-0.405793 # DEPENDENCYPART_GRANDPAR
(12,23),(23,24),-0.615829 # DEPENDENCYPART_GRANDPAR
(12,24),(24,23),-0.483616 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-1.12627 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.960681 # DEPENDENCYPART_GRANDPAR
(13,14),(14,15),-0.178654 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.196227 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.350483 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.222218 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.415136 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),-0.111858 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),-0.36394 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.155931 # DEPENDENCYPART_GRANDPAR
(13,14),(14,23),-0.458719 # DEPENDENCYPART_GRANDPAR
(13,16),(16,1),-0.895426 # DEPENDENCYPART_GRANDPAR
(13,16),(16,10),-0.63417 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.835125 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-1.02907 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),1.09208 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),-0.0627633 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.278647 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.150163 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.364003 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.0601483 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),-0.351933 # DEPENDENCYPART_GRANDPAR
(13,16),(16,22),0.15037 # DEPENDENCYPART_GRANDPAR
(13,16),(16,23),-0.344955 # DEPENDENCYPART_GRANDPAR
(13,16),(16,24),-1.54669 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.17513 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.541702 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.104886 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.494654 # DEPENDENCYPART_GRANDPAR
(13,17),(17,23),-0.499456 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.264228 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.100345 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.489297 # DEPENDENCYPART_GRANDPAR
(13,19),(19,10),-0.691714 # DEPENDENCYPART_GRANDPAR
(13,19),(19,11),-1.08197 # DEPENDENCYPART_GRANDPAR
(13,19),(19,12),-0.923343 # DEPENDENCYPART_GRANDPAR
(13,19),(19,14),1.1181 # DEPENDENCYPART_GRANDPAR
(13,19),(19,15),0.0668446 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),0.249246 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),-0.141227 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),-0.00316907 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),-0.0675978 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),-0.364829 # DEPENDENCYPART_GRANDPAR
(13,19),(19,22),-0.0491823 # DEPENDENCYPART_GRANDPAR
(13,19),(19,23),-0.447267 # DEPENDENCYPART_GRANDPAR
(13,19),(19,24),-1.34633 # DEPENDENCYPART_GRANDPAR
(13,21),(21,17),-0.0815665 # DEPENDENCYPART_GRANDPAR
(13,21),(21,18),0.0550809 # DEPENDENCYPART_GRANDPAR
(13,21),(21,19),-0.0999909 # DEPENDENCYPART_GRANDPAR
(13,21),(21,22),-0.0281046 # DEPENDENCYPART_GRANDPAR
(13,21),(21,23),-0.435435 # DEPENDENCYPART_GRANDPAR
(13,23),(23,17),-0.154915 # DEPENDENCYPART_GRANDPAR
(13,23),(23,18),-0.0540524 # DEPENDENCYPART_GRANDPAR
(13,23),(23,19),-0.134726 # DEPENDENCYPART_GRANDPAR
(13,23),(23,21),-0.0707074 # DEPENDENCYPART_GRANDPAR
(13,23),(23,22),-0.0124233 # DEPENDENCYPART_GRANDPAR
(13,23),(23,24),-1.5535 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.655881 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),-1.03719 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-1.15819 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-1.07308 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.812627 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.953347 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-1.0485 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.768786 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.58001 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-1.07702 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.691119 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.986665 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-1.08713 # DEPENDENCYPART_GRANDPAR
(14,12),(12,19),-0.645542 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-0.971738 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-0.999452 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-1.19015 # DEPENDENCYPART_GRANDPAR
(14,12),(12,23),-1.03694 # DEPENDENCYPART_GRANDPAR
(14,12),(12,24),-1.35267 # DEPENDENCYPART_GRANDPAR
(14,16),(16,1),-1.81503 # DEPENDENCYPART_GRANDPAR
(14,16),(16,10),-1.72624 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-1.71273 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-1.46327 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-1.14422 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.485061 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.436998 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.533834 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),0.0386317 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.433863 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.325544 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.450685 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.257935 # DEPENDENCYPART_GRANDPAR
(14,16),(16,24),-0.973894 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.422272 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.0561074 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.411525 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.409294 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),-0.297423 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.303229 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.412254 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.408357 # DEPENDENCYPART_GRANDPAR
(14,19),(19,10),-1.67193 # DEPENDENCYPART_GRANDPAR
(14,19),(19,11),-1.61233 # DEPENDENCYPART_GRANDPAR
(14,19),(19,12),-1.69018 # DEPENDENCYPART_GRANDPAR
(14,19),(19,14),-1.01628 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,19),(19,15),-0.377206 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),-0.162684 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.212817 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.30798 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.0695423 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.354268 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.461691 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.285406 # DEPENDENCYPART_GRANDPAR
(14,19),(19,24),-0.786404 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.106341 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.790237 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),0.0119713 # DEPENDENCYPART_GRANDPAR
(14,21),(21,17),-0.228562 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),-0.325136 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.019538 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.509408 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.327462 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.448803 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.457638 # DEPENDENCYPART_GRANDPAR
(14,22),(22,24),-1.00087 # DEPENDENCYPART_GRANDPAR
(14,23),(23,17),-0.254209 # DEPENDENCYPART_GRANDPAR
(14,23),(23,18),-0.370045 # DEPENDENCYPART_GRANDPAR
(14,23),(23,19),-0.0324099 # DEPENDENCYPART_GRANDPAR
(14,23),(23,21),-0.404987 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.499932 # DEPENDENCYPART_GRANDPAR
(14,23),(23,24),-0.827844 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.607915 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.301417 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.313618 # DEPENDENCYPART_GRANDPAR
(16,1),(1,5),-0.307451 # DEPENDENCYPART_GRANDPAR
(16,1),(1,6),-0.424934 # DEPENDENCYPART_GRANDPAR
(16,1),(1,7),0.203137 # DEPENDENCYPART_GRANDPAR
(16,1),(1,10),0.17151 # DEPENDENCYPART_GRANDPAR
(16,1),(1,24),-0.742531 # DEPENDENCYPART_GRANDPAR
(16,10),(10,1),-0.413729 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),0.213206 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.115058 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.106113 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.330821 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),0.183588 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),-0.440929 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),-0.427558 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-1.03693 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,19),-0.00725204 # DEPENDENCYPART_GRANDPAR
(16,10),(10,24),-0.723035 # DEPENDENCYPART_GRANDPAR
(16,12),(12,3),-0.17847 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),0.111985 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.25246 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.249443 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.135277 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),0.0449851 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),0.126374 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.336731 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.284905 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.02964 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),0.234292 # DEPENDENCYPART_GRANDPAR
(16,12),(12,18),-0.205045 # DEPENDENCYPART_GRANDPAR
(16,12),(12,19),-0.0267813 # DEPENDENCYPART_GRANDPAR
(16,12),(12,20),-0.20694 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-0.483375 # DEPENDENCYPART_GRANDPAR
(16,12),(12,22),-0.30487 # DEPENDENCYPART_GRANDPAR
(16,12),(12,23),-0.374374 # DEPENDENCYPART_GRANDPAR
(16,12),(12,24),-0.784765 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.600606 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.590419 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.06041 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),0.334443 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.104915 # DEPENDENCYPART_GRANDPAR
(16,13),(13,19),0.011794 # DEPENDENCYPART_GRANDPAR
(16,13),(13,21),-0.444794 # DEPENDENCYPART_GRANDPAR
(16,13),(13,23),-0.329158 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),0.0467313 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.212046 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.295128 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.02963 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),0.234292 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.205045 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.0267796 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.203662 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.483373 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.304849 # DEPENDENCYPART_GRANDPAR
(16,14),(14,23),-0.374781 # DEPENDENCYPART_GRANDPAR
(16,17),(17,18),0.423575 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),0.584989 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),0.336127 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),0.136497 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),0.195722 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),0.716379 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),0.351164 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),0.153603 # DEPENDENCYPART_GRANDPAR
(16,19),(19,10),-0.44375 # DEPENDENCYPART_GRANDPAR
(16,19),(19,11),-0.634523 # DEPENDENCYPART_GRANDPAR
(16,19),(19,12),-0.850388 # DEPENDENCYPART_GRANDPAR
(16,19),(19,14),-0.966069 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-1.01603 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.579202 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),0.926993 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.485077 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),0.206393 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),0.1025 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),0.0293215 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),0.252461 # DEPENDENCYPART_GRANDPAR
(16,19),(19,24),-0.265421 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),0.0330801 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),0.064159 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),0.0894079 # DEPENDENCYPART_GRANDPAR
(16,21),(21,17),0.933707 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),0.49038 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),0.616539 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),0.020473 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),0.248702 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.0540664 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),0.34612 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.35796 # DEPENDENCYPART_GRANDPAR
(16,23),(23,17),0.998611 # DEPENDENCYPART_GRANDPAR
(16,23),(23,18),0.532684 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),0.667999 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),0.16285 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),0.330492 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.342287 # DEPENDENCYPART_GRANDPAR
(16,24),(24,23),0.0516498 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.874398 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,20),0.415212 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),0.056832 # DEPENDENCYPART_GRANDPAR
(17,19),(19,10),-0.735536 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-0.857054 # DEPENDENCYPART_GRANDPAR
(17,19),(19,12),-0.752451 # DEPENDENCYPART_GRANDPAR
(17,19),(19,14),-0.720662 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.896214 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.71153 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.864314 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.403194 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.207761 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.0116665 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.431791 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.288636 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),-0.432227 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.000354624 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.372975 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.253587 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.848821 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,18),0.417276 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.0670695 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.433736 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.285023 # DEPENDENCYPART_GRANDPAR
(17,23),(23,17),-0.85331 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,23),(23,18),0.395481 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),0.109262 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),-0.12473 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),-0.22411 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.431733 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.4448 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.34979 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.633172 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.647873 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.872892 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.0744506 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.28634 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.282295 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.898702 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-1.03355 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),0.08287 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.310619 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.288607 # DEPENDENCYPART_GRANDPAR
(19,10),(10,1),-0.704129 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),-0.213628 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),-0.172608 # DEPENDENCYPART_GRANDPAR
(19,10),(10,11),-0.254621 # DEPENDENCYPART_GRANDPAR
(19,10),(10,12),-0.21656 # DEPENDENCYPART_GRANDPAR
(19,10),(10,13),-0.29069 # DEPENDENCYPART_GRANDPAR
(19,10),(10,14),-0.171636 # DEPENDENCYPART_GRANDPAR
(19,10),(10,15),-0.311209 # DEPENDENCYPART_GRANDPAR
(19,10),(10,16),-0.195798 # DEPENDENCYPART_GRANDPAR
(19,10),(10,19),-1.45406 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,10),(10,24),-1.05439 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),-0.104131 # DEPENDENCYPART_GRANDPAR
(19,12),(12,3),-0.644257 # DEPENDENCYPART_GRANDPAR
(19,12),(12,7),-0.10544 # DEPENDENCYPART_GRANDPAR
(19,12),(12,8),-0.367108 # DEPENDENCYPART_GRANDPAR
(19,12),(12,9),-0.193064 # DEPENDENCYPART_GRANDPAR
(19,12),(12,10),-0.404632 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),-0.305297 # DEPENDENCYPART_GRANDPAR
(19,12),(12,13),-0.360857 # DEPENDENCYPART_GRANDPAR
(19,12),(12,14),-0.213789 # DEPENDENCYPART_GRANDPAR
(19,12),(12,15),-0.462681 # DEPENDENCYPART_GRANDPAR
(19,12),(12,16),-0.190934 # DEPENDENCYPART_GRANDPAR
(19,12),(12,17),0.0663244 # DEPENDENCYPART_GRANDPAR
(19,12),(12,18),-0.113402 # DEPENDENCYPART_GRANDPAR
(19,12),(12,19),-1.43365 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,12),(12,20),-0.444652 # DEPENDENCYPART_GRANDPAR
(19,12),(12,21),-0.997392 # DEPENDENCYPART_GRANDPAR
(19,12),(12,22),-0.716722 # DEPENDENCYPART_GRANDPAR
(19,12),(12,23),-0.661056 # DEPENDENCYPART_GRANDPAR
(19,12),(12,24),-1.07463 # DEPENDENCYPART_GRANDPAR
(19,14),(14,11),-0.301155 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.163723 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.465254 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.181901 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),0.0624436 # DEPENDENCYPART_GRANDPAR
(19,14),(14,18),-0.117283 # DEPENDENCYPART_GRANDPAR
(19,14),(14,19),-1.43201 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,14),(14,20),-0.436458 # DEPENDENCYPART_GRANDPAR
(19,14),(14,21),-0.995752 # DEPENDENCYPART_GRANDPAR
(19,14),(14,22),-0.715062 # DEPENDENCYPART_GRANDPAR
(19,14),(14,23),-0.659825 # DEPENDENCYPART_GRANDPAR
(19,16),(16,1),-0.588008 # DEPENDENCYPART_GRANDPAR
(19,16),(16,10),-0.336237 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.0787864 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.429124 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.0512725 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.320637 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.081232 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.239869 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.4767 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.464439 # DEPENDENCYPART_GRANDPAR
(19,16),(16,21),-1.04021 # DEPENDENCYPART_GRANDPAR
(19,16),(16,22),-0.891581 # DEPENDENCYPART_GRANDPAR
(19,16),(16,23),-0.684027 # DEPENDENCYPART_GRANDPAR
(19,16),(16,24),-1.10637 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.194697 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.40991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.479082 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.973648 # DEPENDENCYPART_GRANDPAR
(19,17),(17,23),-0.628632 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.00703469 # DEPENDENCYPART_GRANDPAR
(19,18),(18,20),-0.479069 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.973644 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),0.0779567 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.292531 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),0.143707 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.706357 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.828775 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.729096 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,22),-0.151637 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.0747533 # DEPENDENCYPART_GRANDPAR
