# _root_ While Mayor Norman found the market 's performance Monday reassuring , he says , he remains uneasy .
#goldHeads=16,3,4,1,6,8,6,4,10,4,13,13,0,13,16,13,16,16,
#predictedHeads=16,3,4,1,6,8,6,4,4,4,13,13,0,13,16,13,16,16,
(16,4),(4,13),0.0755471 # DEPENDENCYPART_GRANDPAR
(16,4),(4,14),0.0482816 # DEPENDENCYPART_GRANDPAR
(16,4),(4,16),-0.960995 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,4),(4,17),0.076873 # DEPENDENCYPART_GRANDPAR
(16,4),(4,18),-0.411301 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),-0.211284 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.135988 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.0940259 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),0.10807 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),0.357968 # DEPENDENCYPART_GRANDPAR
(16,6),(6,7),-0.426788 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),0.253643 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),0.0685852 # DEPENDENCYPART_GRANDPAR
(16,6),(6,10),0.285963 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),0.0959795 # DEPENDENCYPART_GRANDPAR
(16,6),(6,13),0.274375 # DEPENDENCYPART_GRANDPAR
(16,6),(6,14),0.377824 # DEPENDENCYPART_GRANDPAR
(16,6),(6,16),-1.05049 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,6),(6,17),-0.0684728 # DEPENDENCYPART_GRANDPAR
(16,6),(6,18),-0.631586 # DEPENDENCYPART_GRANDPAR
(16,7),(7,1),-0.106188 # DEPENDENCYPART_GRANDPAR
(16,7),(7,3),-0.0642291 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),0.0482217 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-0.249334 # DEPENDENCYPART_GRANDPAR
(16,8),(8,1),-0.0945046 # DEPENDENCYPART_GRANDPAR
(16,8),(8,3),0.00634255 # DEPENDENCYPART_GRANDPAR
(16,8),(8,4),0.190168 # DEPENDENCYPART_GRANDPAR
(16,8),(8,5),0.252294 # DEPENDENCYPART_GRANDPAR
(16,8),(8,6),0.303392 # DEPENDENCYPART_GRANDPAR
(16,8),(8,7),-0.855813 # DEPENDENCYPART_GRANDPAR
(16,8),(8,9),0.115095 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),0.298922 # DEPENDENCYPART_GRANDPAR
(16,8),(8,11),0.106648 # DEPENDENCYPART_GRANDPAR
(16,8),(8,12),-0.0111351 # DEPENDENCYPART_GRANDPAR
(16,8),(8,13),0.306514 # DEPENDENCYPART_GRANDPAR
(16,8),(8,14),0.388492 # DEPENDENCYPART_GRANDPAR
(16,8),(8,16),-1.04236 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,8),(8,17),-0.0607376 # DEPENDENCYPART_GRANDPAR
(16,8),(8,18),-0.623859 # DEPENDENCYPART_GRANDPAR
(16,9),(9,2),-0.15059 # DEPENDENCYPART_GRANDPAR
(16,9),(9,3),-0.0962693 # DEPENDENCYPART_GRANDPAR
(16,9),(9,4),0.0769385 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),0.0142386 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),0.180816 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.921392 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),0.148133 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),0.244637 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),0.0691239 # DEPENDENCYPART_GRANDPAR
(16,9),(9,12),0.100443 # DEPENDENCYPART_GRANDPAR
(16,9),(9,13),0.207626 # DEPENDENCYPART_GRANDPAR
(16,9),(9,14),0.350968 # DEPENDENCYPART_GRANDPAR
(16,9),(9,16),-1.147 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,9),(9,17),-0.132621 # DEPENDENCYPART_GRANDPAR
(16,9),(9,18),-0.697045 # DEPENDENCYPART_GRANDPAR
(16,10),(10,1),-0.0148833 # DEPENDENCYPART_GRANDPAR
(16,10),(10,3),-0.0473889 # DEPENDENCYPART_GRANDPAR
(16,10),(10,4),0.0918935 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),0.217677 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.765083 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),0.165256 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.0479131 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.268389 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.0841049 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),0.100422 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),0.0134552 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),0.00849894 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-1.01927 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,17),-0.0102677 # DEPENDENCYPART_GRANDPAR
(16,10),(10,18),-0.572742 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),0.167762 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.269621 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),0.0292479 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),0.0277164 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),0.29226 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.01945 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.00955319 # DEPENDENCYPART_GRANDPAR
(16,13),(13,1),-0.137821 # DEPENDENCYPART_GRANDPAR
(16,13),(13,2),-0.182414 # DEPENDENCYPART_GRANDPAR
(16,13),(13,3),-0.124275 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),0.164402 # DEPENDENCYPART_GRANDPAR
(16,13),(13,6),0.195439 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),-0.744432 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),0.143543 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-0.128978 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),0.121517 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.170297 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),0.0301072 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.0118197 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),0.111076 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.07034 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.00166657 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.655383 # DEPENDENCYPART_GRANDPAR
(16,15),(15,17),-0.00955319 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.590274 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-0.565131 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.238014 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.290118 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.39828 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.335397 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.539377 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.455594 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),0.258474 # DEPENDENCYPART_GRANDPAR
(17,9),(9,2),-0.140654 # DEPENDENCYPART_GRANDPAR
(17,9),(9,3),-0.0952606 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),-0.303102 # DEPENDENCYPART_GRANDPAR
(17,9),(9,5),-0.376453 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),-0.267981 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.86027 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),-0.199325 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),-0.15408 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),-0.226228 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),-0.0968844 # DEPENDENCYPART_GRANDPAR
(17,9),(9,13),-0.0779646 # DEPENDENCYPART_GRANDPAR
(17,9),(9,14),-0.209185 # DEPENDENCYPART_GRANDPAR
(17,9),(9,16),-0.0913932 # DEPENDENCYPART_GRANDPAR
(17,9),(9,17),-1.48073 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,9),(9,18),-0.635561 # DEPENDENCYPART_GRANDPAR
(17,10),(10,1),-0.226901 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.0165603 # DEPENDENCYPART_GRANDPAR
(17,10),(10,4),-0.272311 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.130899 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.713307 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.0815398 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.0892365 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.294314 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.128428 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),-0.0780912 # DEPENDENCYPART_GRANDPAR
(17,10),(10,14),-0.27727 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),-0.181154 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),-0.109644 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-1.48469 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,18),-0.639132 # DEPENDENCYPART_GRANDPAR
(17,13),(13,1),-0.296913 # DEPENDENCYPART_GRANDPAR
(17,13),(13,2),-0.171818 # DEPENDENCYPART_GRANDPAR
(17,13),(13,3),-0.124689 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.216773 # DEPENDENCYPART_GRANDPAR
(17,13),(13,6),-0.221116 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),-0.711974 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.166338 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),-0.201747 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.136974 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.109755 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.145983 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.401009 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.096967 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),-0.141891 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.43909 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),-0.662211 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.46315 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.63386 # DEPENDENCYPART_GRANDPAR
(17,16),(16,1),-0.245392 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),-0.109231 # DEPENDENCYPART_GRANDPAR
(17,16),(16,3),-0.062105 # DEPENDENCYPART_GRANDPAR
(17,16),(16,4),-0.304554 # DEPENDENCYPART_GRANDPAR
(17,16),(16,6),-0.125928 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),-0.701421 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),-0.074228 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),-0.139163 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.111327 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.128085 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.115632 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.208332 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.111042 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.168358 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.43908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.643852 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-1.1497 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,9),-0.358624 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),-0.109562 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.112696 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.44522 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.000771234 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.228879 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.83564 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
