# _root_ Gatoil Suisse owns an oil refinery in Switzerland with a capacity of 70,000 barrels a day , along with a network of gasoline retailing outlets .
#goldHeads=2,3,0,6,6,3,6,7,6,11,9,11,14,12,16,14,3,3,18,21,19,21,25,25,22,3,
#predictedHeads=2,3,0,6,6,3,6,7,3,11,9,11,14,12,16,14,14,14,18,21,19,21,25,25,22,3,
(14,25),(25,20),-0.164106 # DEPENDENCYPART_GRANDPAR
(14,25),(25,21),-0.00204226 # DEPENDENCYPART_GRANDPAR
(14,25),(25,22),-0.379296 # DEPENDENCYPART_GRANDPAR
(14,25),(25,23),-0.17976 # DEPENDENCYPART_GRANDPAR
(14,25),(25,24),-0.0724486 # DEPENDENCYPART_GRANDPAR
(14,26),(26,25),-0.500625 # DEPENDENCYPART_GRANDPAR
(15,18),(18,16),-0.132491 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.752442 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.628752 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.751074 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.949594 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.773584 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-1.11169 # DEPENDENCYPART_GRANDPAR
(15,18),(18,24),-0.634025 # DEPENDENCYPART_GRANDPAR
(15,18),(18,25),-0.690412 # DEPENDENCYPART_GRANDPAR
(15,18),(18,26),-1.36985 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.230551 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.0102518 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.41404 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,21),-0.77331 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.387556 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.50062 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),-0.514112 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.419622 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.162301 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),0.030005 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.295305 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),0.12009 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.48181 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.873196 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.840323 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.728141 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.841133 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-1.07164 # DEPENDENCYPART_GRANDPAR
(16,14),(14,23),-1.10861 # DEPENDENCYPART_GRANDPAR
(16,14),(14,24),-0.699325 # DEPENDENCYPART_GRANDPAR
(16,14),(14,25),-1.01222 # DEPENDENCYPART_GRANDPAR
(16,14),(14,26),-1.33648 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.968072 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.841326 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),-0.129945 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),0.0153277 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.507566 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.142686 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.163154 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.372138 # DEPENDENCYPART_GRANDPAR
(16,18),(18,24),-0.290688 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),-0.370597 # DEPENDENCYPART_GRANDPAR
(16,18),(18,26),-0.930725 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.279405 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.606888 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.176619 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.41734 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.410421 # DEPENDENCYPART_GRANDPAR
(16,19),(19,24),-0.299548 # DEPENDENCYPART_GRANDPAR
(16,19),(19,25),-0.331564 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),-0.18005 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.0432727 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.141893 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.259659 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),-0.436518 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.259822 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),-0.467383 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.32699 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.199796 # DEPENDENCYPART_GRANDPAR
(16,22),(22,25),-0.355136 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),-0.135145 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.100558 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.261415 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.256546 # DEPENDENCYPART_GRANDPAR
(16,23),(23,25),-0.433103 # DEPENDENCYPART_GRANDPAR
(16,25),(25,20),-0.480736 # DEPENDENCYPART_GRANDPAR
(16,25),(25,21),-0.135686 # DEPENDENCYPART_GRANDPAR
(16,25),(25,22),-0.375722 # DEPENDENCYPART_GRANDPAR
(16,25),(25,23),-0.451147 # DEPENDENCYPART_GRANDPAR
(16,25),(25,24),-0.173516 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),0.299948 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.191571 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.0963987 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.333871 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.444617 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.4251 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),0.126352 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.826283 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.675315 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-1.35321 # DEPENDENCYPART_GRANDPAR
(18,16),(16,25),-0.804714 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.846246 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),0.568364 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),0.229558 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.305087 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.276676 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),-0.0556141 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),0.383364 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),0.27586 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.851383 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),0.704659 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.525083 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),0.284706 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.424909 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.0893435 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.0062244 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.576172 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),-0.256458 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),-0.0639704 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),0.521287 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),0.159135 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.0589606 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.0880128 # DEPENDENCYPART_GRANDPAR
(18,23),(23,25),0.0304103 # DEPENDENCYPART_GRANDPAR
(18,24),(24,6),-1.07736 # DEPENDENCYPART_GRANDPAR
(18,24),(24,14),-0.873414 # DEPENDENCYPART_GRANDPAR
(18,24),(24,16),-0.907368 # DEPENDENCYPART_GRANDPAR
(18,24),(24,19),0.752684 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),0.322595 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),-0.125782 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.191864 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),0.0446932 # DEPENDENCYPART_GRANDPAR
(18,25),(25,20),0.0379643 # DEPENDENCYPART_GRANDPAR
(18,25),(25,21),0.0949829 # DEPENDENCYPART_GRANDPAR
(18,25),(25,22),-0.153285 # DEPENDENCYPART_GRANDPAR
(18,25),(25,23),-0.448021 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.0473915 # DEPENDENCYPART_GRANDPAR
(18,26),(26,25),-0.153358 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.618947 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.943444 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.32298 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.123021 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.148809 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-0.849711 # DEPENDENCYPART_GRANDPAR
(19,18),(18,23),-0.913472 # DEPENDENCYPART_GRANDPAR
(19,18),(18,24),-0.719693 # DEPENDENCYPART_GRANDPAR
(19,18),(18,25),-1.27213 # DEPENDENCYPART_GRANDPAR
(19,18),(18,26),-1.34397 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),0.000885135 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.878515 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.797616 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.637884 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.11422 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.00126723 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.107396 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.528877 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.248471 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.357363 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.794947 # DEPENDENCYPART_GRANDPAR
(19,23),(23,20),0.637452 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),0.828969 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.297127 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.10267 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.488849 # DEPENDENCYPART_GRANDPAR
(19,24),(24,6),-1.4464 # DEPENDENCYPART_GRANDPAR
(19,24),(24,14),-1.27636 # DEPENDENCYPART_GRANDPAR
(19,24),(24,16),-1.29629 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-0.507662 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,21),1.43156 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),-0.132646 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),0.679406 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.515607 # DEPENDENCYPART_GRANDPAR
(19,25),(25,20),0.219569 # DEPENDENCYPART_GRANDPAR
(19,25),(25,21),0.83257 # DEPENDENCYPART_GRANDPAR
(19,25),(25,22),-0.384994 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),0.0519564 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),0.147298 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.554374 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.33667 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.0167481 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.0081412 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.280025 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),0.0357912 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),0.129124 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.25487 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.597251 # DEPENDENCYPART_GRANDPAR
(21,18),(18,23),-0.740267 # DEPENDENCYPART_GRANDPAR
(21,18),(18,24),-0.486073 # DEPENDENCYPART_GRANDPAR
(21,18),(18,25),-0.656991 # DEPENDENCYPART_GRANDPAR
(21,18),(18,26),-1.00605 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.254027 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.105546 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.25862 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.598647 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.744012 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.489523 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.658809 # DEPENDENCYPART_GRANDPAR
(21,20),(20,22),-0.708332 # DEPENDENCYPART_GRANDPAR
(21,22),(22,23),0.157899 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),0.143327 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),0.137319 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.747696 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.504668 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),0.224099 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),0.0118005 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.0409441 # DEPENDENCYPART_GRANDPAR
(21,24),(24,6),-1.12964 # DEPENDENCYPART_GRANDPAR
(21,24),(24,14),-1.00762 # DEPENDENCYPART_GRANDPAR
(21,24),(24,16),-0.772592 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.791075 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.678675 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),-0.172501 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),-0.170432 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),0.0336664 # DEPENDENCYPART_GRANDPAR
(21,25),(25,20),-0.641969 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-0.562998 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,22),0.0752313 # DEPENDENCYPART_GRANDPAR
(21,25),(25,23),-0.0904312 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),0.0774885 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-1.22268 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-1.30071 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-1.1238 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.0685714 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),-0.12215 # DEPENDENCYPART_GRANDPAR
(22,24),(24,6),-1.5019 # DEPENDENCYPART_GRANDPAR
(22,24),(24,14),-1.25566 # DEPENDENCYPART_GRANDPAR
(22,24),(24,16),-1.3978 # DEPENDENCYPART_GRANDPAR
(22,24),(24,19),-0.885734 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-1.1009 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-1.22066 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),0.914325 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),0.0588259 # DEPENDENCYPART_GRANDPAR
(22,25),(25,20),-1.20062 # DEPENDENCYPART_GRANDPAR
(22,25),(25,21),-1.29078 # DEPENDENCYPART_GRANDPAR
(22,25),(25,22),-1.14465 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,25),(25,23),0.870763 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),0.222582 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),-0.533376 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.599836 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.665205 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.802604 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.270412 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.63935 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.735992 # DEPENDENCYPART_GRANDPAR
(23,21),(21,25),-0.574014 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.57213 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),-0.68052 # DEPENDENCYPART_GRANDPAR
(23,22),(22,25),-0.571593 # DEPENDENCYPART_GRANDPAR
(23,24),(24,6),-1.61504 # DEPENDENCYPART_GRANDPAR
(23,24),(24,14),-1.36492 # DEPENDENCYPART_GRANDPAR
(23,24),(24,16),-1.38569 # DEPENDENCYPART_GRANDPAR
(23,24),(24,19),-1.45246 # DEPENDENCYPART_GRANDPAR
(23,24),(24,21),-1.18958 # DEPENDENCYPART_GRANDPAR
(23,24),(24,22),-1.22577 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.991025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,25),0.12512 # DEPENDENCYPART_GRANDPAR
(23,25),(25,20),-1.28505 # DEPENDENCYPART_GRANDPAR
(23,25),(25,21),-1.14666 # DEPENDENCYPART_GRANDPAR
(23,25),(25,22),-1.10304 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-0.910182 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,24),-0.112037 # DEPENDENCYPART_GRANDPAR
(24,6),(6,1),-0.18146 # DEPENDENCYPART_GRANDPAR
(24,6),(6,2),-0.316019 # DEPENDENCYPART_GRANDPAR
(24,6),(6,4),-0.392232 # DEPENDENCYPART_GRANDPAR
(24,6),(6,5),-0.233001 # DEPENDENCYPART_GRANDPAR
(24,6),(6,7),-0.0257524 # DEPENDENCYPART_GRANDPAR
(24,6),(6,8),-0.167538 # DEPENDENCYPART_GRANDPAR
(24,6),(6,9),-0.294932 # DEPENDENCYPART_GRANDPAR
(24,6),(6,11),-0.115068 # DEPENDENCYPART_GRANDPAR
(24,6),(6,12),0.0455215 # DEPENDENCYPART_GRANDPAR
(24,6),(6,14),-0.324801 # DEPENDENCYPART_GRANDPAR
(24,6),(6,16),-0.0888521 # DEPENDENCYPART_GRANDPAR
(24,6),(6,17),-0.370213 # DEPENDENCYPART_GRANDPAR
(24,6),(6,18),-0.0559088 # DEPENDENCYPART_GRANDPAR
(24,6),(6,19),0.0106053 # DEPENDENCYPART_GRANDPAR
(24,6),(6,21),0.0548215 # DEPENDENCYPART_GRANDPAR
(24,6),(6,26),-0.967052 # DEPENDENCYPART_GRANDPAR
(24,14),(14,7),-0.245739 # DEPENDENCYPART_GRANDPAR
(24,14),(14,8),-0.140517 # DEPENDENCYPART_GRANDPAR
(24,14),(14,9),-0.488366 # DEPENDENCYPART_GRANDPAR
(24,14),(14,10),-0.105226 # DEPENDENCYPART_GRANDPAR
(24,14),(14,11),-0.0436221 # DEPENDENCYPART_GRANDPAR
(24,14),(14,12),-0.117546 # DEPENDENCYPART_GRANDPAR
(24,14),(14,13),-0.180804 # DEPENDENCYPART_GRANDPAR
(24,14),(14,15),-0.36267 # DEPENDENCYPART_GRANDPAR
(24,14),(14,16),-0.0674423 # DEPENDENCYPART_GRANDPAR
(24,14),(14,17),-0.286523 # DEPENDENCYPART_GRANDPAR
(24,14),(14,18),0.0216992 # DEPENDENCYPART_GRANDPAR
(24,14),(14,19),2.7368e-05 # DEPENDENCYPART_GRANDPAR
(24,14),(14,21),0.119586 # DEPENDENCYPART_GRANDPAR
(24,14),(14,22),0.16127 # DEPENDENCYPART_GRANDPAR
(24,14),(14,23),0.134756 # DEPENDENCYPART_GRANDPAR
(24,14),(14,24),-1.1417 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,14),(14,25),-0.224528 # DEPENDENCYPART_GRANDPAR
(24,14),(14,26),-0.905399 # DEPENDENCYPART_GRANDPAR
(24,16),(16,10),-0.11976 # DEPENDENCYPART_GRANDPAR
(24,16),(16,13),-0.177743 # DEPENDENCYPART_GRANDPAR
(24,16),(16,14),-0.229514 # DEPENDENCYPART_GRANDPAR
(24,16),(16,15),-0.275899 # DEPENDENCYPART_GRANDPAR
(24,16),(16,17),-0.354984 # DEPENDENCYPART_GRANDPAR
(24,16),(16,18),-0.0112473 # DEPENDENCYPART_GRANDPAR
(24,16),(16,19),0.0546697 # DEPENDENCYPART_GRANDPAR
(24,16),(16,21),0.0595642 # DEPENDENCYPART_GRANDPAR
(24,16),(16,22),0.22807 # DEPENDENCYPART_GRANDPAR
(24,16),(16,23),0.101998 # DEPENDENCYPART_GRANDPAR
(24,16),(16,25),-0.238749 # DEPENDENCYPART_GRANDPAR
(24,19),(19,18),-0.151364 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),-0.179492 # DEPENDENCYPART_GRANDPAR
(24,19),(19,21),-0.119957 # DEPENDENCYPART_GRANDPAR
(24,19),(19,22),0.0204791 # DEPENDENCYPART_GRANDPAR
(24,19),(19,23),-0.0752623 # DEPENDENCYPART_GRANDPAR
(24,19),(19,24),-1.1608 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,19),(19,25),-0.203771 # DEPENDENCYPART_GRANDPAR
(24,21),(21,18),-0.107272 # DEPENDENCYPART_GRANDPAR
(24,21),(21,19),-0.223899 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.000314591 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),0.188103 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),0.0943278 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-1.24119 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,25),-0.238729 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),0.0911154 # DEPENDENCYPART_GRANDPAR
(24,22),(22,24),-1.16148 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,22),(22,25),-0.209487 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),0.0117919 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),0.0703232 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),0.0267147 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.24119 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-0.238721 # DEPENDENCYPART_GRANDPAR
(24,25),(25,20),-0.729627 # DEPENDENCYPART_GRANDPAR
(24,25),(25,21),-0.537442 # DEPENDENCYPART_GRANDPAR
(24,25),(25,22),-0.473508 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),-0.495038 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-0.753798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,20),(20,22),-0.0855897 # DEPENDENCYPART_GRANDPAR
(25,21),(21,18),-0.42703 # DEPENDENCYPART_GRANDPAR
(25,21),(21,19),-0.433849 # DEPENDENCYPART_GRANDPAR
(25,21),(21,20),0.0160809 # DEPENDENCYPART_GRANDPAR
(25,21),(21,22),0.0488094 # DEPENDENCYPART_GRANDPAR
(25,21),(21,23),-0.03214 # DEPENDENCYPART_GRANDPAR
(25,21),(21,24),-0.0633526 # DEPENDENCYPART_GRANDPAR
(25,21),(21,25),-1.37791 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,22),(22,23),-0.142051 # DEPENDENCYPART_GRANDPAR
(25,22),(22,24),-0.115063 # DEPENDENCYPART_GRANDPAR
(25,22),(22,25),-1.38061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,23),(23,20),0.0263767 # DEPENDENCYPART_GRANDPAR
(25,23),(23,21),-0.0867297 # DEPENDENCYPART_GRANDPAR
(25,23),(23,22),0.0775161 # DEPENDENCYPART_GRANDPAR
(25,23),(23,24),-0.0600227 # DEPENDENCYPART_GRANDPAR
(25,23),(23,25),-1.3779 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,6),-0.310266 # DEPENDENCYPART_GRANDPAR
(25,24),(24,14),-0.122999 # DEPENDENCYPART_GRANDPAR
(25,24),(24,16),-0.0744549 # DEPENDENCYPART_GRANDPAR
(25,24),(24,19),-0.320156 # DEPENDENCYPART_GRANDPAR
(25,24),(24,21),-0.0452409 # DEPENDENCYPART_GRANDPAR
(25,24),(24,22),-0.114376 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),-0.0183706 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-1.39849 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,25),(25,20),-0.190798 # DEPENDENCYPART_GRANDPAR
(26,25),(25,21),-0.235095 # DEPENDENCYPART_GRANDPAR
(26,25),(25,22),0.0552484 # DEPENDENCYPART_GRANDPAR
(26,25),(25,23),-0.320558 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),-0.328831 # DEPENDENCYPART_GRANDPAR
