# _root_ Texas Air Corp. , which owns Continental , and the Air Transport Association were prominent in the lobbying .
#goldHeads=2,14,2,2,6,2,6,2,2,13,13,13,9,0,14,15,18,16,14,
#predictedHeads=2,14,2,2,6,2,6,2,2,13,13,13,9,0,14,15,18,16,14,
(14,12),(12,11),-0.0190546 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),0.0678443 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.28768 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.275016 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.253227 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),0.282787 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.167259 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),0.0375513 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.344937 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.426809 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.175802 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.126698 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.305705 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),0.144745 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),0.0794968 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.0897225 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.0103832 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.29162 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.279006 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.258069 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-1.37859 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.562604 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-1.17871 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-0.577817 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.368355 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.42411 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.519699 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),0.12923 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.579854 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.00581285 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.88381 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.595882 # DEPENDENCYPART_GRANDPAR
(14,16),(16,15),0.157241 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.69211 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.132263 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-1.02098 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.238235 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.0598385 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-0.522847 # DEPENDENCYPART_GRANDPAR
(14,18),(18,5),-0.219183 # DEPENDENCYPART_GRANDPAR
(14,18),(18,6),-0.412339 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.466436 # DEPENDENCYPART_GRANDPAR
(14,18),(18,15),0.0569869 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.00124791 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.920152 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.871408 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.892392 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.23668 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.399503 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.219956 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.453789 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),0.342353 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),-0.285886 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.311956 # DEPENDENCYPART_GRANDPAR
(15,2),(2,8),-0.391616 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.136436 # DEPENDENCYPART_GRANDPAR
(15,2),(2,10),-0.408155 # DEPENDENCYPART_GRANDPAR
(15,2),(2,11),-0.280192 # DEPENDENCYPART_GRANDPAR
(15,2),(2,12),-0.206535 # DEPENDENCYPART_GRANDPAR
(15,2),(2,13),-0.269842 # DEPENDENCYPART_GRANDPAR
(15,2),(2,14),-0.212746 # DEPENDENCYPART_GRANDPAR
(15,2),(2,15),-1.16922 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,2),(2,16),-0.252907 # DEPENDENCYPART_GRANDPAR
(15,2),(2,17),-0.607154 # DEPENDENCYPART_GRANDPAR
(15,2),(2,18),-0.276041 # DEPENDENCYPART_GRANDPAR
(15,2),(2,19),-0.682109 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.430868 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.335349 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.301972 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.626089 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.321944 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.254606 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.211879 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.16922 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.252906 # DEPENDENCYPART_GRANDPAR
(15,13),(13,1),-0.436144 # DEPENDENCYPART_GRANDPAR
(15,13),(13,2),-0.380215 # DEPENDENCYPART_GRANDPAR
(15,13),(13,3),-0.166602 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.406639 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),0.19839 # DEPENDENCYPART_GRANDPAR
(15,13),(13,6),-0.361993 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.38384 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.344466 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.371313 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.659661 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.37322 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.277082 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.215583 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.16922 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.253524 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.607876 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.276041 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.681044 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.80176 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.798059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.114773 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),0.238587 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.304062 # DEPENDENCYPART_GRANDPAR
(15,17),(17,16),0.304152 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),0.196238 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-0.869864 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-0.0309122 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-0.789159 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.818899 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.786909 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.2908 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.235429 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.316046 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),-0.175286 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),0.182219 # DEPENDENCYPART_GRANDPAR
(16,13),(13,1),-0.433759 # DEPENDENCYPART_GRANDPAR
(16,13),(13,2),-0.466302 # DEPENDENCYPART_GRANDPAR
(16,13),(13,3),0.0122475 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.638509 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),0.0630879 # DEPENDENCYPART_GRANDPAR
(16,13),(13,6),-0.247539 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),-0.445008 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.597074 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),0.0379373 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.49939 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.409843 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.36084 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.103324 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),0.164513 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.44573 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),0.513169 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.128566 # DEPENDENCYPART_GRANDPAR
(16,13),(13,19),-0.675334 # DEPENDENCYPART_GRANDPAR
(16,15),(15,2),-0.453998 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.470121 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.355329 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.326835 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.4933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),0.475431 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.153485 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.714463 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.830558 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.307486 # DEPENDENCYPART_GRANDPAR
(16,18),(18,2),-1.15432 # DEPENDENCYPART_GRANDPAR
(16,18),(18,5),-0.290534 # DEPENDENCYPART_GRANDPAR
(16,18),(18,6),-0.782652 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-1.0363 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.779202 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.720421 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),1.05973 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.224994 # DEPENDENCYPART_GRANDPAR
(16,19),(19,17),0.976588 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.34035 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.479104 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.495416 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.73806 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.554884 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-1.14657 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-1.10406 # DEPENDENCYPART_GRANDPAR
(17,18),(18,5),-0.791747 # DEPENDENCYPART_GRANDPAR
(17,18),(18,6),-0.940226 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-1.05504 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.985377 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.81901 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-1.42749 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.751476 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),-0.222247 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.132312 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.26037 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),0.415804 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),-0.206392 # DEPENDENCYPART_GRANDPAR
(18,2),(2,7),-0.151228 # DEPENDENCYPART_GRANDPAR
(18,2),(2,8),-0.30779 # DEPENDENCYPART_GRANDPAR
(18,2),(2,9),0.0364656 # DEPENDENCYPART_GRANDPAR
(18,2),(2,10),-0.230877 # DEPENDENCYPART_GRANDPAR
(18,2),(2,11),-0.104487 # DEPENDENCYPART_GRANDPAR
(18,2),(2,12),-0.125311 # DEPENDENCYPART_GRANDPAR
(18,2),(2,13),-0.143265 # DEPENDENCYPART_GRANDPAR
(18,2),(2,14),-0.0295967 # DEPENDENCYPART_GRANDPAR
(18,2),(2,15),-0.0650517 # DEPENDENCYPART_GRANDPAR
(18,2),(2,16),-0.0900077 # DEPENDENCYPART_GRANDPAR
(18,2),(2,17),-0.045874 # DEPENDENCYPART_GRANDPAR
(18,2),(2,18),-1.28683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,2),(2,19),-0.745144 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),-0.393266 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.403621 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),-0.318294 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),-0.395173 # DEPENDENCYPART_GRANDPAR
(18,5),(5,8),-0.46446 # DEPENDENCYPART_GRANDPAR
(18,5),(5,9),-0.167598 # DEPENDENCYPART_GRANDPAR
(18,6),(6,1),-0.367336 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),-0.39079 # DEPENDENCYPART_GRANDPAR
(18,6),(6,3),-0.414023 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),-0.459148 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),0.206619 # DEPENDENCYPART_GRANDPAR
(18,6),(6,7),-0.335057 # DEPENDENCYPART_GRANDPAR
(18,6),(6,8),-0.568351 # DEPENDENCYPART_GRANDPAR
(18,6),(6,9),-0.235239 # DEPENDENCYPART_GRANDPAR
(18,6),(6,11),-0.304238 # DEPENDENCYPART_GRANDPAR
(18,6),(6,12),-0.306319 # DEPENDENCYPART_GRANDPAR
(18,6),(6,13),-0.287613 # DEPENDENCYPART_GRANDPAR
(18,6),(6,14),-0.130518 # DEPENDENCYPART_GRANDPAR
(18,6),(6,15),-0.280302 # DEPENDENCYPART_GRANDPAR
(18,6),(6,16),-0.113735 # DEPENDENCYPART_GRANDPAR
(18,6),(6,17),-0.274406 # DEPENDENCYPART_GRANDPAR
(18,6),(6,18),-1.29349 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,6),(6,19),-0.780092 # DEPENDENCYPART_GRANDPAR
(18,13),(13,1),-0.249567 # DEPENDENCYPART_GRANDPAR
(18,13),(13,2),-0.291276 # DEPENDENCYPART_GRANDPAR
(18,13),(13,3),-0.0812762 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-0.277337 # DEPENDENCYPART_GRANDPAR
(18,13),(13,5),0.280981 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-0.258962 # DEPENDENCYPART_GRANDPAR
(18,13),(13,7),-0.231814 # DEPENDENCYPART_GRANDPAR
(18,13),(13,8),-0.324757 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.227504 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.355143 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.214368 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.204638 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),0.00822396 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),-0.0211273 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),-0.0677154 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),0.154158 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-1.28683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,19),-0.744078 # DEPENDENCYPART_GRANDPAR
(18,15),(15,2),-0.320931 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.318285 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.241182 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.246681 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.181756 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.293002 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.26987 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.742402 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.114582 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.152532 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.265378 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.26233 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.70348 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.0973997 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.28514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,17),-0.712048 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.918763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,16),0.0593504 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.192922 # DEPENDENCYPART_GRANDPAR
(19,18),(18,2),0.182134 # DEPENDENCYPART_GRANDPAR
(19,18),(18,5),0.11067 # DEPENDENCYPART_GRANDPAR
(19,18),(18,6),0.0163757 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.356492 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.267787 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.118893 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.151206 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.79599 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
