# _root_ `` The MMI has gone better , '' shouted one trader at about 3:15 London time , as the U.S. Major Markets Index contract suddenly indicated a turnabout .
#goldHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,16,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
#predictedHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,13,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
(8,9),(9,1),-0.646089 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-0.633411 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-0.639322 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.494479 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.463842 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.514717 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.452758 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.24841 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.262823 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.0946973 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.327214 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.397967 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.466351 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.449747 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.0985864 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.37254 # DEPENDENCYPART_GRANDPAR
(8,9),(9,18),-0.481588 # DEPENDENCYPART_GRANDPAR
(8,9),(9,20),-0.565538 # DEPENDENCYPART_GRANDPAR
(8,9),(9,21),-0.534844 # DEPENDENCYPART_GRANDPAR
(8,9),(9,22),-0.543219 # DEPENDENCYPART_GRANDPAR
(8,9),(9,23),-0.549963 # DEPENDENCYPART_GRANDPAR
(8,9),(9,24),0.0148281 # DEPENDENCYPART_GRANDPAR
(8,9),(9,25),-0.555281 # DEPENDENCYPART_GRANDPAR
(8,9),(9,26),-0.583508 # DEPENDENCYPART_GRANDPAR
(8,9),(9,28),-0.0295176 # DEPENDENCYPART_GRANDPAR
(8,9),(9,29),-0.85199 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.049643 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.244588 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),-0.0444863 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-0.220226 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-0.0611858 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),0.131627 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),0.254761 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-0.972474 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,1),-0.242607 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),0.229452 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),0.210396 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),0.298413 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),0.338032 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),0.206024 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-1.04573 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,1),-0.313955 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),0.147193 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.065115 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),0.249006 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),0.0630398 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),-0.0725159 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),0.0798438 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-0.848339 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,11),0.431424 # DEPENDENCYPART_GRANDPAR
(9,4),(4,12),0.120971 # DEPENDENCYPART_GRANDPAR
(9,4),(4,13),-0.119988 # DEPENDENCYPART_GRANDPAR
(9,4),(4,17),-0.0640544 # DEPENDENCYPART_GRANDPAR
(9,4),(4,18),0.0862186 # DEPENDENCYPART_GRANDPAR
(9,4),(4,26),0.3874 # DEPENDENCYPART_GRANDPAR
(9,4),(4,29),-1.08234 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.152352 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),0.20207 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.0273349 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.0281271 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),0.0119519 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),0.0372776 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),0.0250906 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-0.861753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),0.217417 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),0.292495 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),0.17095 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.26335 # DEPENDENCYPART_GRANDPAR
(9,5),(5,14),-0.43382 # DEPENDENCYPART_GRANDPAR
(9,5),(5,16),-0.258627 # DEPENDENCYPART_GRANDPAR
(9,5),(5,17),-0.262338 # DEPENDENCYPART_GRANDPAR
(9,5),(5,18),0.14518 # DEPENDENCYPART_GRANDPAR
(9,5),(5,24),-0.413768 # DEPENDENCYPART_GRANDPAR
(9,5),(5,25),-0.314209 # DEPENDENCYPART_GRANDPAR
(9,5),(5,26),0.373986 # DEPENDENCYPART_GRANDPAR
(9,5),(5,28),-0.42447 # DEPENDENCYPART_GRANDPAR
(9,5),(5,29),-1.12113 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.263262 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),0.279148 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.100503 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),0.0280487 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),0.190846 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),0.137346 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),0.155033 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-0.961296 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),0.136165 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),0.203801 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),0.126113 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-0.345888 # DEPENDENCYPART_GRANDPAR
(9,6),(6,18),0.110061 # DEPENDENCYPART_GRANDPAR
(9,6),(6,29),-1.20122 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),0.103404 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.104362 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),0.0362817 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.00116141 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-0.960186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,6),-0.378806 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.437391 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.22756 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.358933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),0.524562 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),0.408316 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.143158 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),0.082584 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.0376777 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-0.509079 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.583554 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.74238 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-0.413656 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.289802 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.392301 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.572104 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.254777 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.256083 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.863801 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.278459 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),0.0518513 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.0405962 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),0.044654 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),0.0646225 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),0.179531 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),0.203807 # DEPENDENCYPART_GRANDPAR
(9,11),(11,24),-0.0548844 # DEPENDENCYPART_GRANDPAR
(9,11),(11,26),0.723852 # DEPENDENCYPART_GRANDPAR
(9,11),(11,28),-0.0754987 # DEPENDENCYPART_GRANDPAR
(9,11),(11,29),-0.944005 # DEPENDENCYPART_GRANDPAR
(9,12),(12,10),0.575511 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.815427 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.0339704 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),0.185905 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),0.265685 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),0.376139 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),0.131476 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),0.174763 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),0.0464917 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.0607096 # DEPENDENCYPART_GRANDPAR
(9,12),(12,23),-0.194102 # DEPENDENCYPART_GRANDPAR
(9,12),(12,24),0.205186 # DEPENDENCYPART_GRANDPAR
(9,12),(12,26),0.670984 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),0.508739 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.35335 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.0249387 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.00929194 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),0.129785 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),0.220204 # DEPENDENCYPART_GRANDPAR
(9,13),(13,25),-0.0122675 # DEPENDENCYPART_GRANDPAR
(9,13),(13,26),0.71208 # DEPENDENCYPART_GRANDPAR
(9,13),(13,29),-1.07321 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-0.392322 # DEPENDENCYPART_GRANDPAR
(9,14),(14,6),-0.373903 # DEPENDENCYPART_GRANDPAR
(9,14),(14,10),0.70612 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.87413 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.426451 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.288312 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),0.022134 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),0.0116718 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),0.222448 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),0.294113 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),0.795385 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),0.134864 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),0.0185859 # DEPENDENCYPART_GRANDPAR
(9,16),(16,1),-0.508842 # DEPENDENCYPART_GRANDPAR
(9,16),(16,2),-0.584463 # DEPENDENCYPART_GRANDPAR
(9,16),(16,3),-0.743338 # DEPENDENCYPART_GRANDPAR
(9,16),(16,5),-0.290696 # DEPENDENCYPART_GRANDPAR
(9,16),(16,6),-0.393207 # DEPENDENCYPART_GRANDPAR
(9,16),(16,7),-0.572396 # DEPENDENCYPART_GRANDPAR
(9,16),(16,8),-0.256489 # DEPENDENCYPART_GRANDPAR
(9,16),(16,10),0.797871 # DEPENDENCYPART_GRANDPAR
(9,16),(16,11),0.619258 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),0.421589 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),0.194474 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),0.0443579 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),0.0476978 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),0.22675 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),0.301567 # DEPENDENCYPART_GRANDPAR
(9,16),(16,20),-0.234682 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.0777215 # DEPENDENCYPART_GRANDPAR
(9,16),(16,22),-0.209471 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),-0.329563 # DEPENDENCYPART_GRANDPAR
(9,16),(16,24),0.0253386 # DEPENDENCYPART_GRANDPAR
(9,16),(16,25),0.0538062 # DEPENDENCYPART_GRANDPAR
(9,16),(16,26),0.831451 # DEPENDENCYPART_GRANDPAR
(9,16),(16,28),0.00472632 # DEPENDENCYPART_GRANDPAR
(9,16),(16,29),-0.875209 # DEPENDENCYPART_GRANDPAR
(9,18),(18,16),0.332565 # DEPENDENCYPART_GRANDPAR
(9,18),(18,17),0.122629 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),-0.128562 # DEPENDENCYPART_GRANDPAR
(9,18),(18,20),-0.251134 # DEPENDENCYPART_GRANDPAR
(9,18),(18,21),0.0191183 # DEPENDENCYPART_GRANDPAR
(9,18),(18,22),-0.0948877 # DEPENDENCYPART_GRANDPAR
(9,18),(18,23),-0.228802 # DEPENDENCYPART_GRANDPAR
(9,18),(18,24),0.214601 # DEPENDENCYPART_GRANDPAR
(9,18),(18,25),0.103424 # DEPENDENCYPART_GRANDPAR
(9,18),(18,26),1.12877 # DEPENDENCYPART_GRANDPAR
(9,18),(18,28),0.198802 # DEPENDENCYPART_GRANDPAR
(9,18),(18,29),-0.975457 # DEPENDENCYPART_GRANDPAR
(9,20),(20,19),0.0807964 # DEPENDENCYPART_GRANDPAR
(9,20),(20,21),-0.118202 # DEPENDENCYPART_GRANDPAR
(9,20),(20,22),-0.239687 # DEPENDENCYPART_GRANDPAR
(9,21),(21,19),-0.040974 # DEPENDENCYPART_GRANDPAR
(9,21),(21,20),-0.287012 # DEPENDENCYPART_GRANDPAR
(9,21),(21,22),-0.226184 # DEPENDENCYPART_GRANDPAR
(9,21),(21,23),-0.334552 # DEPENDENCYPART_GRANDPAR
(9,22),(22,19),-0.0248027 # DEPENDENCYPART_GRANDPAR
(9,22),(22,20),-0.228401 # DEPENDENCYPART_GRANDPAR
(9,22),(22,21),0.00592151 # DEPENDENCYPART_GRANDPAR
(9,22),(22,23),-0.336999 # DEPENDENCYPART_GRANDPAR
(9,22),(22,25),-0.113664 # DEPENDENCYPART_GRANDPAR
(9,22),(22,28),-0.11297 # DEPENDENCYPART_GRANDPAR
(9,23),(23,2),-0.462786 # DEPENDENCYPART_GRANDPAR
(9,23),(23,15),0.193026 # DEPENDENCYPART_GRANDPAR
(9,23),(23,19),0.0304401 # DEPENDENCYPART_GRANDPAR
(9,23),(23,20),-0.203398 # DEPENDENCYPART_GRANDPAR
(9,23),(23,21),0.0543766 # DEPENDENCYPART_GRANDPAR
(9,23),(23,22),-0.145575 # DEPENDENCYPART_GRANDPAR
(9,23),(23,24),-0.0213351 # DEPENDENCYPART_GRANDPAR
(9,23),(23,25),-0.0443739 # DEPENDENCYPART_GRANDPAR
(9,23),(23,28),-0.021934 # DEPENDENCYPART_GRANDPAR
(9,24),(24,1),-0.507037 # DEPENDENCYPART_GRANDPAR
(9,24),(24,2),-0.58348 # DEPENDENCYPART_GRANDPAR
(9,24),(24,10),0.829634 # DEPENDENCYPART_GRANDPAR
(9,24),(24,14),0.0697377 # DEPENDENCYPART_GRANDPAR
(9,24),(24,15),0.113786 # DEPENDENCYPART_GRANDPAR
(9,24),(24,19),-0.0828935 # DEPENDENCYPART_GRANDPAR
(9,24),(24,20),-0.240168 # DEPENDENCYPART_GRANDPAR
(9,24),(24,21),0.0277607 # DEPENDENCYPART_GRANDPAR
(9,24),(24,22),-0.201723 # DEPENDENCYPART_GRANDPAR
(9,24),(24,23),-0.260503 # DEPENDENCYPART_GRANDPAR
(9,24),(24,25),-0.0232181 # DEPENDENCYPART_GRANDPAR
(9,24),(24,26),0.736886 # DEPENDENCYPART_GRANDPAR
(9,24),(24,28),-0.0835532 # DEPENDENCYPART_GRANDPAR
(9,25),(25,23),-0.392069 # DEPENDENCYPART_GRANDPAR
(9,25),(25,24),0.0461494 # DEPENDENCYPART_GRANDPAR
(9,25),(25,28),-0.0430504 # DEPENDENCYPART_GRANDPAR
(9,26),(26,1),-0.377949 # DEPENDENCYPART_GRANDPAR
(9,26),(26,3),-0.613099 # DEPENDENCYPART_GRANDPAR
(9,26),(26,4),-0.384585 # DEPENDENCYPART_GRANDPAR
(9,26),(26,5),-0.212495 # DEPENDENCYPART_GRANDPAR
(9,26),(26,6),-0.348462 # DEPENDENCYPART_GRANDPAR
(9,26),(26,7),-0.355618 # DEPENDENCYPART_GRANDPAR
(9,26),(26,8),-0.145523 # DEPENDENCYPART_GRANDPAR
(9,26),(26,9),-0.594952 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,26),(26,10),0.621418 # DEPENDENCYPART_GRANDPAR
(9,26),(26,11),0.656586 # DEPENDENCYPART_GRANDPAR
(9,26),(26,12),0.372017 # DEPENDENCYPART_GRANDPAR
(9,26),(26,13),0.0194335 # DEPENDENCYPART_GRANDPAR
(9,26),(26,14),-0.0869444 # DEPENDENCYPART_GRANDPAR
(9,26),(26,15),0.00375619 # DEPENDENCYPART_GRANDPAR
(9,26),(26,16),0.153264 # DEPENDENCYPART_GRANDPAR
(9,26),(26,17),0.0337212 # DEPENDENCYPART_GRANDPAR
(9,26),(26,18),0.265602 # DEPENDENCYPART_GRANDPAR
(9,26),(26,19),-0.426123 # DEPENDENCYPART_GRANDPAR
(9,26),(26,20),-0.421113 # DEPENDENCYPART_GRANDPAR
(9,26),(26,21),-0.142823 # DEPENDENCYPART_GRANDPAR
(9,26),(26,22),-0.330322 # DEPENDENCYPART_GRANDPAR
(9,26),(26,23),-0.379314 # DEPENDENCYPART_GRANDPAR
(9,26),(26,24),-0.0725805 # DEPENDENCYPART_GRANDPAR
(9,26),(26,25),-0.00119339 # DEPENDENCYPART_GRANDPAR
(9,26),(26,27),-0.0410215 # DEPENDENCYPART_GRANDPAR
(9,26),(26,28),0.120051 # DEPENDENCYPART_GRANDPAR
(9,26),(26,29),-1.03386 # DEPENDENCYPART_GRANDPAR
(9,28),(28,19),-0.141853 # DEPENDENCYPART_GRANDPAR
(9,28),(28,20),-0.257815 # DEPENDENCYPART_GRANDPAR
(9,28),(28,21),0.0101691 # DEPENDENCYPART_GRANDPAR
(9,28),(28,23),-0.279026 # DEPENDENCYPART_GRANDPAR
(9,28),(28,24),-0.0017246 # DEPENDENCYPART_GRANDPAR
(9,28),(28,25),0.0886899 # DEPENDENCYPART_GRANDPAR
(9,28),(28,27),0.230648 # DEPENDENCYPART_GRANDPAR
(9,28),(28,29),-0.946482 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.610182 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.527975 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.48447 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.464547 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.449222 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.767858 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.468477 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.344653 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.4978 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.571752 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-0.693838 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.848251 # DEPENDENCYPART_GRANDPAR
(10,6),(6,18),-0.703792 # DEPENDENCYPART_GRANDPAR
(10,6),(6,29),-1.4213 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.469921 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.469187 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.438875 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.599474 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.33007 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.580144 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.624672 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.475771 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.574467 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.465105 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.440387 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.665921 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.57197 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.50749 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.540989 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.758836 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.72034 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.738595 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.926396 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.809181 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-0.921656 # DEPENDENCYPART_GRANDPAR
(10,9),(9,18),-0.758631 # DEPENDENCYPART_GRANDPAR
(10,9),(9,20),-1.07335 # DEPENDENCYPART_GRANDPAR
(10,9),(9,21),-0.959678 # DEPENDENCYPART_GRANDPAR
(10,9),(9,22),-0.997517 # DEPENDENCYPART_GRANDPAR
(10,9),(9,23),-1.08544 # DEPENDENCYPART_GRANDPAR
(10,9),(9,24),-0.796023 # DEPENDENCYPART_GRANDPAR
(10,9),(9,25),-0.998327 # DEPENDENCYPART_GRANDPAR
(10,9),(9,26),-1.11943 # DEPENDENCYPART_GRANDPAR
(10,9),(9,28),-0.933634 # DEPENDENCYPART_GRANDPAR
(10,9),(9,29),-1.34257 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-1.05419 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-1.19159 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-1.04798 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-0.865783 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.923508 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.883004 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-1.19804 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.927662 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.823651 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-1.07211 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.180571 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.243901 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.114736 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.389142 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.35472 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.39266 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.25778 # DEPENDENCYPART_GRANDPAR
(10,11),(11,24),-0.313553 # DEPENDENCYPART_GRANDPAR
(10,11),(11,26),-0.656398 # DEPENDENCYPART_GRANDPAR
(10,11),(11,28),-0.457948 # DEPENDENCYPART_GRANDPAR
(10,11),(11,29),-0.901783 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-1.19839 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),-0.0514031 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.412679 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.023765 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.335249 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.373284 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.530468 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.37742 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),-0.402522 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.380783 # DEPENDENCYPART_GRANDPAR
(10,12),(12,23),-0.516576 # DEPENDENCYPART_GRANDPAR
(10,12),(12,24),-0.315084 # DEPENDENCYPART_GRANDPAR
(10,12),(12,26),-0.835759 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.147029 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.30556 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.417787 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.388754 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.38505 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.208185 # DEPENDENCYPART_GRANDPAR
(10,13),(13,25),-0.502924 # DEPENDENCYPART_GRANDPAR
(10,13),(13,26),-0.707105 # DEPENDENCYPART_GRANDPAR
(10,13),(13,29),-1.01431 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-0.856365 # DEPENDENCYPART_GRANDPAR
(10,14),(14,6),-0.878398 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-1.14549 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),-0.0163483 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.364058 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.225038 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.342791 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.370386 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.209947 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.213593 # DEPENDENCYPART_GRANDPAR
(10,16),(16,1),-1.05305 # DEPENDENCYPART_GRANDPAR
(10,16),(16,2),-1.1916 # DEPENDENCYPART_GRANDPAR
(10,16),(16,3),-1.04803 # DEPENDENCYPART_GRANDPAR
(10,16),(16,5),-0.92348 # DEPENDENCYPART_GRANDPAR
(10,16),(16,6),-0.883004 # DEPENDENCYPART_GRANDPAR
(10,16),(16,7),-1.19743 # DEPENDENCYPART_GRANDPAR
(10,16),(16,8),-0.92847 # DEPENDENCYPART_GRANDPAR
(10,16),(16,10),-1.1086 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,16),(16,11),-0.227711 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),-0.343955 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),-0.366114 # DEPENDENCYPART_GRANDPAR
