# _root_ Mr. Jarrell , former top economist at the Securities and Exchange Commission , teaches at the University of Rochester 's Simon Business School .
#goldHeads=2,14,2,6,6,2,6,9,7,9,12,10,2,0,14,17,23,17,18,17,23,23,15,14,
#predictedHeads=2,14,2,6,6,2,6,9,7,9,12,10,2,0,14,17,23,17,18,17,23,23,15,14,
(10,12),(12,8),-0.963296 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.450456 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.375562 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),1.7064 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.122838 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),0.268437 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.304896 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.272716 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.235346 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),-1.45844 # DEPENDENCYPART_GRANDPAR
(10,12),(12,24),-0.383666 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),1.19461 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-0.823762 # DEPENDENCYPART_GRANDPAR
(10,14),(14,2),-0.658816 # DEPENDENCYPART_GRANDPAR
(10,14),(14,3),-1.04943 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-0.922255 # DEPENDENCYPART_GRANDPAR
(10,14),(14,5),-0.957099 # DEPENDENCYPART_GRANDPAR
(10,14),(14,6),-0.683339 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),-0.80342 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),-0.92529 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.365759 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.735065 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),1.24595 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),1.20182 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.211268 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.00100545 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.551404 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.116587 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.0852544 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.462215 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-1.14043 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.269202 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),0.2975 # DEPENDENCYPART_GRANDPAR
(10,14),(14,23),0.069925 # DEPENDENCYPART_GRANDPAR
(10,14),(14,24),-0.519708 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.741966 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.207277 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.237815 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.566704 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-1.38285 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),-0.368668 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),0.184858 # DEPENDENCYPART_GRANDPAR
(10,15),(15,23),0.0051699 # DEPENDENCYPART_GRANDPAR
(10,15),(15,24),-0.686149 # DEPENDENCYPART_GRANDPAR
(10,17),(17,8),-0.963882 # DEPENDENCYPART_GRANDPAR
(10,17),(17,12),1.66584 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.036137 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.521426 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.191561 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.574248 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-1.45892 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-0.391061 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),0.13846 # DEPENDENCYPART_GRANDPAR
(10,17),(17,23),-0.0591913 # DEPENDENCYPART_GRANDPAR
(10,17),(17,24),-0.365065 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.438674 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),0.1442 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),0.112036 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-1.47018 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-0.399439 # DEPENDENCYPART_GRANDPAR
(10,19),(19,22),0.130082 # DEPENDENCYPART_GRANDPAR
(10,19),(19,23),-0.0668492 # DEPENDENCYPART_GRANDPAR
(10,22),(22,16),-0.393998 # DEPENDENCYPART_GRANDPAR
(10,22),(22,17),0.16062 # DEPENDENCYPART_GRANDPAR
(10,22),(22,19),-0.179139 # DEPENDENCYPART_GRANDPAR
(10,22),(22,20),-0.888978 # DEPENDENCYPART_GRANDPAR
(10,22),(22,21),-0.00139193 # DEPENDENCYPART_GRANDPAR
(10,22),(22,23),-0.0645054 # DEPENDENCYPART_GRANDPAR
(10,23),(23,2),-0.743105 # DEPENDENCYPART_GRANDPAR
(10,23),(23,4),-0.969112 # DEPENDENCYPART_GRANDPAR
(10,23),(23,5),-1.00279 # DEPENDENCYPART_GRANDPAR
(10,23),(23,6),-0.794538 # DEPENDENCYPART_GRANDPAR
(10,23),(23,8),-0.965537 # DEPENDENCYPART_GRANDPAR
(10,23),(23,9),-0.450217 # DEPENDENCYPART_GRANDPAR
(10,23),(23,11),1.65367 # DEPENDENCYPART_GRANDPAR
(10,23),(23,12),1.63329 # DEPENDENCYPART_GRANDPAR
(10,23),(23,16),-0.42271 # DEPENDENCYPART_GRANDPAR
(10,23),(23,17),0.169467 # DEPENDENCYPART_GRANDPAR
(10,23),(23,18),0.0937334 # DEPENDENCYPART_GRANDPAR
(10,23),(23,19),-0.192261 # DEPENDENCYPART_GRANDPAR
(10,23),(23,20),-0.878789 # DEPENDENCYPART_GRANDPAR
(10,23),(23,21),-0.014515 # DEPENDENCYPART_GRANDPAR
(10,23),(23,22),0.545753 # DEPENDENCYPART_GRANDPAR
(10,23),(23,24),-0.37364 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-1.00866 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-1.14966 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-0.799341 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.847661 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.842386 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-1.00267 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-1.14744 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-1.20124 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-1.16513 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-1.19122 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-1.09613 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.79048 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.77844 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-1.41951 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.951514 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.92153 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.878539 # DEPENDENCYPART_GRANDPAR
(11,9),(9,18),-1.04674 # DEPENDENCYPART_GRANDPAR
(11,9),(9,20),-1.5132 # DEPENDENCYPART_GRANDPAR
(11,9),(9,24),-1.65167 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-1.60689 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-1.70186 # DEPENDENCYPART_GRANDPAR
(11,12),(12,4),-1.47165 # DEPENDENCYPART_GRANDPAR
(11,12),(12,5),-1.60237 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-1.7392 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-1.54663 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-1.6569 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-1.78148 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-1.74332 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.941976 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.584568 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.3826 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.453496 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.0570454 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.546201 # DEPENDENCYPART_GRANDPAR
(11,12),(12,20),-1.0835 # DEPENDENCYPART_GRANDPAR
(11,12),(12,24),-0.830978 # DEPENDENCYPART_GRANDPAR
(11,13),(13,12),-0.217204 # DEPENDENCYPART_GRANDPAR
(11,14),(14,1),-1.57996 # DEPENDENCYPART_GRANDPAR
(11,14),(14,2),-1.44994 # DEPENDENCYPART_GRANDPAR
(11,14),(14,3),-1.45325 # DEPENDENCYPART_GRANDPAR
(11,14),(14,4),-1.36394 # DEPENDENCYPART_GRANDPAR
(11,14),(14,5),-1.49517 # DEPENDENCYPART_GRANDPAR
(11,14),(14,6),-1.53936 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-1.52996 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-1.55545 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),-1.62432 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-1.54675 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-1.16867 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),-0.161728 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),-0.749178 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.269279 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.679365 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.0944761 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.374146 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.479301 # DEPENDENCYPART_GRANDPAR
(11,14),(14,20),-0.952377 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.532899 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.497702 # DEPENDENCYPART_GRANDPAR
(11,14),(14,23),-0.909529 # DEPENDENCYPART_GRANDPAR
(11,14),(14,24),-1.11072 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.735602 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.0153066 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.380473 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.44093 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-1.03116 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.472952 # DEPENDENCYPART_GRANDPAR
(11,15),(15,22),-0.428441 # DEPENDENCYPART_GRANDPAR
(11,15),(15,23),-0.842763 # DEPENDENCYPART_GRANDPAR
(11,15),(15,24),-1.16397 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.657559 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.382117 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-1.02343 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.376527 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),-0.277359 # DEPENDENCYPART_GRANDPAR
(11,18),(18,23),-0.844612 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.118674 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.280171 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.0137541 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.212821 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.414538 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),-0.20576 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),-0.0611283 # DEPENDENCYPART_GRANDPAR
(12,2),(2,10),-0.0602716 # DEPENDENCYPART_GRANDPAR
(12,2),(2,12),-1.53688 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,2),(2,13),-1.27155 # DEPENDENCYPART_GRANDPAR
(12,2),(2,14),-1.15795 # DEPENDENCYPART_GRANDPAR
(12,2),(2,15),-0.69348 # DEPENDENCYPART_GRANDPAR
(12,2),(2,18),-1.23134 # DEPENDENCYPART_GRANDPAR
(12,2),(2,24),-1.47895 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),0.0172425 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.0572468 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),-0.284162 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),-0.337621 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),-0.313767 # DEPENDENCYPART_GRANDPAR
(12,4),(4,9),-0.355038 # DEPENDENCYPART_GRANDPAR
(12,4),(4,10),0.0535223 # DEPENDENCYPART_GRANDPAR
(12,4),(4,13),-1.05185 # DEPENDENCYPART_GRANDPAR
(12,4),(4,15),-0.61251 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),0.0546351 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),0.0208633 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),0.00983061 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.329336 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.30635 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),-0.335457 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),0.0596743 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.4583 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.254809 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.243801 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.0638048 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.233431 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.289734 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.0496056 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),-0.148462 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),-0.036838 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-1.49514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,13),-1.17362 # DEPENDENCYPART_GRANDPAR
(12,6),(6,14),-1.10083 # DEPENDENCYPART_GRANDPAR
(12,6),(6,15),-0.600024 # DEPENDENCYPART_GRANDPAR
(12,6),(6,24),-1.4449 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.220399 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.0220569 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.45741 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.204547 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),-0.266677 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),-0.0315129 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),-0.276735 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.41581 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,13),-1.05803 # DEPENDENCYPART_GRANDPAR
(12,7),(7,14),-1.12196 # DEPENDENCYPART_GRANDPAR
(12,7),(7,15),-0.563838 # DEPENDENCYPART_GRANDPAR
(12,7),(7,17),-0.749607 # DEPENDENCYPART_GRANDPAR
(12,7),(7,22),-0.973043 # DEPENDENCYPART_GRANDPAR
(12,7),(7,23),-1.39958 # DEPENDENCYPART_GRANDPAR
(12,7),(7,24),-1.41067 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.362979 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.0795696 # DEPENDENCYPART_GRANDPAR
(12,9),(9,1),-0.133543 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),-0.154016 # DEPENDENCYPART_GRANDPAR
(12,9),(9,3),-0.0478827 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),-0.237718 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-0.402255 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),-0.559489 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.530616 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.399679 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.0652797 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),-0.0872256 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.54046 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-1.27284 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-1.15926 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.695454 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-0.874227 # DEPENDENCYPART_GRANDPAR
(12,9),(9,18),-1.23357 # DEPENDENCYPART_GRANDPAR
(12,9),(9,20),-1.36772 # DEPENDENCYPART_GRANDPAR
(12,9),(9,24),-1.48061 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),0.179683 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.500049 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.27321 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-1.04869 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-1.0936 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.624301 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-0.60724 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-0.858929 # DEPENDENCYPART_GRANDPAR
(12,10),(10,22),-0.830334 # DEPENDENCYPART_GRANDPAR
(12,10),(10,23),-1.25852 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.359459 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.188038 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.53718 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-1.2717 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-1.1581 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.696908 # DEPENDENCYPART_GRANDPAR
(12,11),(11,18),-1.23477 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.969608 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,1),-0.892898 # DEPENDENCYPART_GRANDPAR
(12,14),(14,2),-0.734717 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),-0.677657 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-0.576867 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.727859 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-0.879138 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.851455 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.764198 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.748449 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.477481 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.783705 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.908032 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.58795 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.0442708 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.879086 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.0751692 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.575589 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.337529 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.793524 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.458143 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.275939 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.757331 # DEPENDENCYPART_GRANDPAR
(12,14),(14,24),-0.925085 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.973324 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.0162862 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.621409 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.319445 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.910273 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.418482 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.226964 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-0.710852 # DEPENDENCYPART_GRANDPAR
(12,15),(15,24),-1.0163 # DEPENDENCYPART_GRANDPAR
(12,17),(17,8),-0.865988 # DEPENDENCYPART_GRANDPAR
(12,17),(17,12),-0.615563 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,17),(17,15),0.0898586 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.704138 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.751325 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.32673 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.947758 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-0.465433 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.306704 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),-0.77224 # DEPENDENCYPART_GRANDPAR
(12,17),(17,24),-0.668824 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),-0.893647 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.264567 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.904396 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.325993 # DEPENDENCYPART_GRANDPAR
(12,18),(18,22),-0.0798174 # DEPENDENCYPART_GRANDPAR
(12,18),(18,23),-0.716635 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-0.565054 # DEPENDENCYPART_GRANDPAR
(12,24),(24,23),-1.05006 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),-0.159518 # DEPENDENCYPART_GRANDPAR
(13,12),(12,3),-0.178572 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.245864 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.232587 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),0.017627 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),0.416994 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.295111 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.214688 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),0.00153724 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.283445 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-2.07374 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.474615 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.970603 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-1.0843 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-1.11275 # DEPENDENCYPART_GRANDPAR
(13,12),(12,20),-1.30694 # DEPENDENCYPART_GRANDPAR
(13,12),(12,24),-1.08202 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),0.0935686 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),0.281206 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),0.187935 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),0.314619 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),-0.0654072 # DEPENDENCYPART_GRANDPAR
(14,1),(1,9),-0.0907925 # DEPENDENCYPART_GRANDPAR
(14,1),(1,10),-0.0658226 # DEPENDENCYPART_GRANDPAR
(14,1),(1,13),0.7248 # DEPENDENCYPART_GRANDPAR
(14,1),(1,24),-0.748429 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),0.892191 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),0.308666 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),0.205835 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),0.133877 # DEPENDENCYPART_GRANDPAR
(14,2),(2,6),0.329785 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),-0.0482519 # DEPENDENCYPART_GRANDPAR
(14,2),(2,9),-0.0401451 # DEPENDENCYPART_GRANDPAR
(14,2),(2,10),-0.0457854 # DEPENDENCYPART_GRANDPAR
(14,2),(2,12),0.289315 # DEPENDENCYPART_GRANDPAR
(14,2),(2,13),0.752259 # DEPENDENCYPART_GRANDPAR
(14,2),(2,14),-1.09012 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,2),(2,15),-0.24404 # DEPENDENCYPART_GRANDPAR
(14,2),(2,18),-0.664117 # DEPENDENCYPART_GRANDPAR
(14,2),(2,24),-0.7484 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.0868987 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),0.0132151 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),-0.077958 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),0.191453 # DEPENDENCYPART_GRANDPAR
(14,4),(4,7),-0.149983 # DEPENDENCYPART_GRANDPAR
(14,4),(4,9),-0.333087 # DEPENDENCYPART_GRANDPAR
(14,4),(4,10),0.00210064 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),0.476383 # DEPENDENCYPART_GRANDPAR
(14,4),(4,15),-0.0916964 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.0803401 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),0.054708 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),0.0453866 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),0.194515 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.149893 # DEPENDENCYPART_GRANDPAR
(14,5),(5,9),-0.32123 # DEPENDENCYPART_GRANDPAR
(14,5),(5,10),0.00181144 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),0.523261 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.0624336 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),0.049482 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),0.0649762 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.015513 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.0824088 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),0.0368565 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),-0.114501 # DEPENDENCYPART_GRANDPAR
(14,6),(6,10),-0.12456 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),0.228331 # DEPENDENCYPART_GRANDPAR
(14,6),(6,13),0.738623 # DEPENDENCYPART_GRANDPAR
(14,6),(6,14),-0.996162 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,6),(6,15),-0.0901921 # DEPENDENCYPART_GRANDPAR
(14,6),(6,24),-0.686382 # DEPENDENCYPART_GRANDPAR
