# _root_ That move , along with the return to the Manpower name , could bolster the company 's prospects during possibly difficult times for temporary help .
#goldHeads=2,13,13,13,4,7,5,7,11,11,8,13,0,13,16,18,16,14,14,21,22,19,22,25,23,13,
#predictedHeads=2,13,13,13,4,7,5,7,11,11,8,13,0,13,16,18,16,14,14,22,22,19,22,25,23,13,
(10,11),(11,10),-0.857407 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.757761 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.234447 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.360623 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.320957 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-1.01109 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.289332 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.429883 # DEPENDENCYPART_GRANDPAR
(10,11),(11,22),-0.376578 # DEPENDENCYPART_GRANDPAR
(10,11),(11,25),-0.695294 # DEPENDENCYPART_GRANDPAR
(10,11),(11,26),-0.72354 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-1.47204 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-1.03853 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.342924 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.249326 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),-0.0308657 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),-0.13786 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-1.39402 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,2),(2,12),-0.979608 # DEPENDENCYPART_GRANDPAR
(11,2),(2,13),-1.10132 # DEPENDENCYPART_GRANDPAR
(11,2),(2,26),-1.52327 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.332783 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.504267 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-1.11399 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.142175 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.831842 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.327438 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.514281 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),-0.15359 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),-0.221383 # DEPENDENCYPART_GRANDPAR
(11,4),(4,11),-1.31723 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,4),(4,12),-0.811375 # DEPENDENCYPART_GRANDPAR
(11,4),(4,13),-1.06194 # DEPENDENCYPART_GRANDPAR
(11,4),(4,14),-0.698518 # DEPENDENCYPART_GRANDPAR
(11,4),(4,19),-0.802645 # DEPENDENCYPART_GRANDPAR
(11,4),(4,26),-1.4391 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.201091 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.945542 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.574986 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.538334 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.255511 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.223106 # DEPENDENCYPART_GRANDPAR
(11,5),(5,10),0.000263299 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.32097 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,12),-0.812519 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),-1.06288 # DEPENDENCYPART_GRANDPAR
(11,5),(5,14),-0.699703 # DEPENDENCYPART_GRANDPAR
(11,5),(5,26),-1.44008 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.31421 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.188831 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.2345 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.760428 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.24709 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.266704 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.665252 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.10266 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),0.112546 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.3936 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.97966 # DEPENDENCYPART_GRANDPAR
(11,7),(7,13),-1.10141 # DEPENDENCYPART_GRANDPAR
(11,7),(7,17),-1.26314 # DEPENDENCYPART_GRANDPAR
(11,7),(7,19),-0.902129 # DEPENDENCYPART_GRANDPAR
(11,7),(7,23),-1.13692 # DEPENDENCYPART_GRANDPAR
(11,7),(7,26),-1.52336 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.288272 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.886165 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.442292 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.335748 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.702418 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.0201372 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.438048 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.170091 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.23625 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.795353 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-1.02266 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.691971 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.821076 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),-0.763809 # DEPENDENCYPART_GRANDPAR
(11,8),(8,19),-0.845457 # DEPENDENCYPART_GRANDPAR
(11,8),(8,20),-0.93 # DEPENDENCYPART_GRANDPAR
(11,8),(8,22),-1.06362 # DEPENDENCYPART_GRANDPAR
(11,8),(8,26),-1.42429 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.0725087 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.144332 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.398518 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.30502 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.967518 # DEPENDENCYPART_GRANDPAR
(11,13),(13,1),-1.47462 # DEPENDENCYPART_GRANDPAR
(11,13),(13,2),-0.777873 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-1.42923 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-1.05177 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-0.981231 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-0.966822 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.548018 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.568975 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.669494 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.385512 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.707905 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),-0.265199 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.0134188 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.212901 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.825586 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.206273 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.164494 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.441844 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.538658 # DEPENDENCYPART_GRANDPAR
(11,13),(13,23),-0.428206 # DEPENDENCYPART_GRANDPAR
(11,13),(13,26),-1.03521 # DEPENDENCYPART_GRANDPAR
(11,14),(14,2),-0.860514 # DEPENDENCYPART_GRANDPAR
(11,14),(14,3),-1.49646 # DEPENDENCYPART_GRANDPAR
(11,14),(14,4),-1.05705 # DEPENDENCYPART_GRANDPAR
(11,14),(14,5),-1.01458 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-0.630402 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-0.584124 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.718645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),-0.27884 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),-0.413412 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.580126 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.281582 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.868923 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.231131 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.225023 # DEPENDENCYPART_GRANDPAR
(11,14),(14,20),-0.512454 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.41246 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.580332 # DEPENDENCYPART_GRANDPAR
(11,14),(14,23),-0.473705 # DEPENDENCYPART_GRANDPAR
(11,14),(14,24),-0.478655 # DEPENDENCYPART_GRANDPAR
(11,14),(14,25),-0.171323 # DEPENDENCYPART_GRANDPAR
(11,14),(14,26),-1.06425 # DEPENDENCYPART_GRANDPAR
(11,16),(16,6),-1.25756 # DEPENDENCYPART_GRANDPAR
(11,16),(16,9),-0.960238 # DEPENDENCYPART_GRANDPAR
(11,16),(16,11),-0.604913 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,16),(16,15),-0.224334 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.953194 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),-0.161004 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.230284 # DEPENDENCYPART_GRANDPAR
(11,16),(16,20),-0.576722 # DEPENDENCYPART_GRANDPAR
(11,16),(16,22),-0.480699 # DEPENDENCYPART_GRANDPAR
(11,16),(16,23),-0.468947 # DEPENDENCYPART_GRANDPAR
(11,16),(16,25),-0.059588 # DEPENDENCYPART_GRANDPAR
(11,18),(18,5),-0.92967 # DEPENDENCYPART_GRANDPAR
(11,18),(18,7),-0.718569 # DEPENDENCYPART_GRANDPAR
(11,18),(18,8),-0.549558 # DEPENDENCYPART_GRANDPAR
(11,18),(18,9),-0.878424 # DEPENDENCYPART_GRANDPAR
(11,18),(18,10),-0.481657 # DEPENDENCYPART_GRANDPAR
(11,18),(18,11),-0.648427 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,18),(18,15),-0.26182 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.194363 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),0.0144776 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.160697 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.461893 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.394251 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),-0.477735 # DEPENDENCYPART_GRANDPAR
(11,18),(18,23),-0.325784 # DEPENDENCYPART_GRANDPAR
(11,18),(18,25),-0.0731771 # DEPENDENCYPART_GRANDPAR
(11,19),(19,2),-0.966205 # DEPENDENCYPART_GRANDPAR
(11,19),(19,16),-0.315431 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.442636 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.205232 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.486392 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),-0.383948 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),-0.481272 # DEPENDENCYPART_GRANDPAR
(11,19),(19,23),-0.492147 # DEPENDENCYPART_GRANDPAR
(11,19),(19,24),-0.426663 # DEPENDENCYPART_GRANDPAR
(11,19),(19,25),-0.100091 # DEPENDENCYPART_GRANDPAR
(11,19),(19,26),-1.12021 # DEPENDENCYPART_GRANDPAR
(11,22),(22,3),-1.63105 # DEPENDENCYPART_GRANDPAR
(11,22),(22,4),-1.00248 # DEPENDENCYPART_GRANDPAR
(11,22),(22,7),-0.718851 # DEPENDENCYPART_GRANDPAR
(11,22),(22,16),-0.217493 # DEPENDENCYPART_GRANDPAR
(11,22),(22,18),-0.236331 # DEPENDENCYPART_GRANDPAR
(11,22),(22,19),-0.0998004 # DEPENDENCYPART_GRANDPAR
(11,22),(22,20),-0.466541 # DEPENDENCYPART_GRANDPAR
(11,22),(22,21),-0.24337 # DEPENDENCYPART_GRANDPAR
(11,22),(22,23),-0.144601 # DEPENDENCYPART_GRANDPAR
(11,22),(22,24),-0.201535 # DEPENDENCYPART_GRANDPAR
(11,22),(22,25),0.118534 # DEPENDENCYPART_GRANDPAR
(11,22),(22,26),-0.826601 # DEPENDENCYPART_GRANDPAR
(11,25),(25,16),-0.147339 # DEPENDENCYPART_GRANDPAR
(11,25),(25,18),-0.207608 # DEPENDENCYPART_GRANDPAR
(11,25),(25,20),-0.35587 # DEPENDENCYPART_GRANDPAR
(11,25),(25,21),-0.28051 # DEPENDENCYPART_GRANDPAR
(11,25),(25,22),-0.448727 # DEPENDENCYPART_GRANDPAR
(11,25),(25,23),-0.444679 # DEPENDENCYPART_GRANDPAR
(11,25),(25,24),-0.318429 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.0694173 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),0.0426029 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),0.357943 # DEPENDENCYPART_GRANDPAR
(13,1),(1,12),0.446968 # DEPENDENCYPART_GRANDPAR
(13,1),(1,13),-1.2157 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,1),0.605065 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),0.0371211 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),0.175613 # DEPENDENCYPART_GRANDPAR
(13,2),(2,5),0.575254 # DEPENDENCYPART_GRANDPAR
(13,2),(2,7),0.296438 # DEPENDENCYPART_GRANDPAR
(13,2),(2,8),0.425553 # DEPENDENCYPART_GRANDPAR
(13,2),(2,11),0.188093 # DEPENDENCYPART_GRANDPAR
(13,2),(2,12),0.553507 # DEPENDENCYPART_GRANDPAR
(13,2),(2,13),-1.01294 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,26),-0.940364 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.231344 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),0.0238121 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),0.629251 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.235852 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.141829 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),0.501057 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.0017204 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),0.237459 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),0.2366 # DEPENDENCYPART_GRANDPAR
(13,4),(4,11),0.137684 # DEPENDENCYPART_GRANDPAR
(13,4),(4,12),0.372626 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.16551 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,4),(4,14),-0.172702 # DEPENDENCYPART_GRANDPAR
(13,4),(4,19),-0.331059 # DEPENDENCYPART_GRANDPAR
(13,4),(4,26),-1.02123 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.135822 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.168652 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.167309 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),0.014823 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),0.138787 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),0.265991 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),-0.216695 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),0.0395818 # DEPENDENCYPART_GRANDPAR
(13,5),(5,12),0.385544 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.16559 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,14),-0.173026 # DEPENDENCYPART_GRANDPAR
(13,5),(5,26),-1.02134 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),0.262782 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),0.337207 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),-0.181032 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),-0.099368 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),-0.01373 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),0.122237 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),0.287729 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),0.432626 # DEPENDENCYPART_GRANDPAR
(13,7),(7,10),-0.0650925 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),0.17423 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),0.521635 # DEPENDENCYPART_GRANDPAR
(13,7),(7,13),-1.01882 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,7),(7,17),-0.897106 # DEPENDENCYPART_GRANDPAR
(13,7),(7,19),-0.22009 # DEPENDENCYPART_GRANDPAR
(13,7),(7,23),-0.339071 # DEPENDENCYPART_GRANDPAR
(13,7),(7,26),-0.946252 # DEPENDENCYPART_GRANDPAR
(13,8),(8,2),-0.280136 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.177048 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),-0.100369 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),0.16987 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),0.0418076 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),0.0785299 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.165779 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.291425 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-0.00549539 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),0.3841 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-1.10112 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),-0.149755 # DEPENDENCYPART_GRANDPAR
(13,8),(8,16),-0.425162 # DEPENDENCYPART_GRANDPAR
(13,8),(8,18),-0.55606 # DEPENDENCYPART_GRANDPAR
(13,8),(8,19),-0.351284 # DEPENDENCYPART_GRANDPAR
(13,8),(8,20),-0.6959 # DEPENDENCYPART_GRANDPAR
(13,8),(8,22),-0.78901 # DEPENDENCYPART_GRANDPAR
(13,8),(8,26),-0.991486 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),0.0712923 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),0.05037 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),0.00552973 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),0.260241 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),0.740285 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-0.20143 # DEPENDENCYPART_GRANDPAR
(13,11),(11,3),-0.0575729 # DEPENDENCYPART_GRANDPAR
(13,11),(11,4),-0.00912628 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),0.113482 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),0.147921 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),0.19118 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),0.0354704 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),0.144893 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),0.036653 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),0.539391 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.01135 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.0605778 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.417602 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.889687 # DEPENDENCYPART_GRANDPAR
(13,11),(11,18),-0.448699 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-0.219053 # DEPENDENCYPART_GRANDPAR
(13,11),(11,22),-0.682463 # DEPENDENCYPART_GRANDPAR
(13,11),(11,25),-0.693173 # DEPENDENCYPART_GRANDPAR
(13,11),(11,26),-0.938793 # DEPENDENCYPART_GRANDPAR
(13,14),(14,2),-0.405182 # DEPENDENCYPART_GRANDPAR
(13,14),(14,3),-0.4403 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-0.145615 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),0.0755346 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.0159769 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),0.182545 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.108958 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),0.0760855 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.719148 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.0624863 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.307898 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.3023 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),0.164492 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),0.244676 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),-0.0546257 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),0.114534 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.110376 # DEPENDENCYPART_GRANDPAR
(13,14),(14,23),0.137118 # DEPENDENCYPART_GRANDPAR
(13,14),(14,24),-0.238857 # DEPENDENCYPART_GRANDPAR
(13,14),(14,25),-0.0135689 # DEPENDENCYPART_GRANDPAR
(13,14),(14,26),-0.400032 # DEPENDENCYPART_GRANDPAR
(13,16),(16,6),-0.527755 # DEPENDENCYPART_GRANDPAR
(13,16),(16,9),-0.530782 # DEPENDENCYPART_GRANDPAR
(13,16),(16,11),-0.328621 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.0883128 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.648832 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.0895656 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.253143 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.379515 # DEPENDENCYPART_GRANDPAR
(13,16),(16,22),-0.327411 # DEPENDENCYPART_GRANDPAR
(13,16),(16,23),-0.438806 # DEPENDENCYPART_GRANDPAR
(13,16),(16,25),-0.294826 # DEPENDENCYPART_GRANDPAR
(13,18),(18,5),0.128058 # DEPENDENCYPART_GRANDPAR
(13,18),(18,7),-0.21255 # DEPENDENCYPART_GRANDPAR
(13,18),(18,8),0.176971 # DEPENDENCYPART_GRANDPAR
(13,18),(18,9),-0.514084 # DEPENDENCYPART_GRANDPAR
(13,18),(18,10),-0.510894 # DEPENDENCYPART_GRANDPAR
(13,18),(18,11),-0.305909 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),0.0959793 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),0.109169 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.232262 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.130892 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.279372 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.215098 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.337967 # DEPENDENCYPART_GRANDPAR
(13,18),(18,23),-0.226936 # DEPENDENCYPART_GRANDPAR
(13,18),(18,25),-0.414246 # DEPENDENCYPART_GRANDPAR
(13,19),(19,2),-0.740042 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),0.0642079 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),-0.561649 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),0.0212188 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),-0.233375 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),-0.16006 # DEPENDENCYPART_GRANDPAR
(13,19),(19,22),-0.281332 # DEPENDENCYPART_GRANDPAR
(13,19),(19,23),-0.331701 # DEPENDENCYPART_GRANDPAR
(13,19),(19,24),-0.468427 # DEPENDENCYPART_GRANDPAR
(13,19),(19,25),-0.289786 # DEPENDENCYPART_GRANDPAR
(13,19),(19,26),-0.699502 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),-0.0884199 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),0.083278 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.223836 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),-0.376659 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),-0.348016 # DEPENDENCYPART_GRANDPAR
(13,20),(20,24),-0.519306 # DEPENDENCYPART_GRANDPAR
(13,20),(20,25),-0.397301 # DEPENDENCYPART_GRANDPAR
(13,22),(22,3),-0.622605 # DEPENDENCYPART_GRANDPAR
(13,22),(22,4),-0.128937 # DEPENDENCYPART_GRANDPAR
(13,22),(22,7),-0.212808 # DEPENDENCYPART_GRANDPAR
(13,22),(22,16),0.0656432 # DEPENDENCYPART_GRANDPAR
(13,22),(22,18),0.0138756 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),0.117593 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.27116 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),-0.0032418 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-0.264333 # DEPENDENCYPART_GRANDPAR
(13,22),(22,24),-0.473802 # DEPENDENCYPART_GRANDPAR
(13,22),(22,25),-0.405821 # DEPENDENCYPART_GRANDPAR
(13,22),(22,26),-0.65946 # DEPENDENCYPART_GRANDPAR
(13,23),(23,20),-0.25785 # DEPENDENCYPART_GRANDPAR
(13,23),(23,22),-0.150541 # DEPENDENCYPART_GRANDPAR
(13,23),(23,24),-0.408386 # DEPENDENCYPART_GRANDPAR
(13,23),(23,25),-0.302051 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),-0.614009 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),-0.680326 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),-0.202674 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.239183 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),-0.22504 # DEPENDENCYPART_GRANDPAR
(14,2),(2,8),-0.18626 # DEPENDENCYPART_GRANDPAR
(14,2),(2,11),-0.216077 # DEPENDENCYPART_GRANDPAR
(14,2),(2,12),-0.421811 # DEPENDENCYPART_GRANDPAR
(14,2),(2,13),-0.318043 # DEPENDENCYPART_GRANDPAR
(14,2),(2,26),-1.06053 # DEPENDENCYPART_GRANDPAR
(14,3),(3,2),-0.410553 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),-0.303232 # DEPENDENCYPART_GRANDPAR
