# _root_ He was flawless afield ( ditto in game two ) , moved a runner along in the A 's three-run second inning , and homered for his team 's final tally .
#goldHeads=2,0,2,2,6,2,6,7,8,6,2,2,14,12,12,12,22,22,22,22,22,16,12,12,24,25,28,31,28,31,26,2,
#predictedHeads=2,0,2,3,6,2,6,7,8,6,2,2,14,12,14,15,22,22,22,22,22,16,12,12,24,25,28,31,28,31,26,2,
(6,8),(8,10),0.0277797 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.194425 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.221495 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.276367 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),-0.222918 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),-0.183516 # DEPENDENCYPART_GRANDPAR
(6,8),(8,22),-0.58699 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-0.856231 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.769652 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.601143 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.795112 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.425877 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.0281438 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.154885 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.0489777 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.291379 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.242137 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.363403 # DEPENDENCYPART_GRANDPAR
(6,10),(10,3),-0.757216 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-0.821411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),-0.00322716 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),-0.244097 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),-0.242032 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.318181 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.293482 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.330041 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),-0.355007 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),-0.259182 # DEPENDENCYPART_GRANDPAR
(6,12),(12,1),-0.762144 # DEPENDENCYPART_GRANDPAR
(6,12),(12,2),-0.8488 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-0.774634 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-0.574673 # DEPENDENCYPART_GRANDPAR
(6,12),(12,5),-0.803934 # DEPENDENCYPART_GRANDPAR
(6,12),(12,6),-0.683353 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,12),(12,7),0.260433 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),-0.0887635 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),-0.140101 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.127927 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.324084 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.484819 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.191128 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.205059 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.0305538 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.738719 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),-0.83077 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),-0.487077 # DEPENDENCYPART_GRANDPAR
(6,12),(12,20),-0.223651 # DEPENDENCYPART_GRANDPAR
(6,12),(12,21),-0.410091 # DEPENDENCYPART_GRANDPAR
(6,12),(12,22),-0.50168 # DEPENDENCYPART_GRANDPAR
(6,12),(12,23),-0.44493 # DEPENDENCYPART_GRANDPAR
(6,12),(12,24),-0.154997 # DEPENDENCYPART_GRANDPAR
(6,12),(12,25),-0.576502 # DEPENDENCYPART_GRANDPAR
(6,12),(12,26),-0.517425 # DEPENDENCYPART_GRANDPAR
(6,12),(12,28),-0.839984 # DEPENDENCYPART_GRANDPAR
(6,12),(12,29),-1.19447 # DEPENDENCYPART_GRANDPAR
(6,12),(12,31),-0.792439 # DEPENDENCYPART_GRANDPAR
(6,12),(12,32),-1.76455 # DEPENDENCYPART_GRANDPAR
(6,14),(14,9),-0.143462 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),-0.252805 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-0.356853 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),0.0147295 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.192415 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.152418 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),-0.938682 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),-0.73526 # DEPENDENCYPART_GRANDPAR
(6,14),(14,20),-0.30473 # DEPENDENCYPART_GRANDPAR
(6,14),(14,22),-0.582496 # DEPENDENCYPART_GRANDPAR
(6,14),(14,23),-0.284553 # DEPENDENCYPART_GRANDPAR
(6,14),(14,24),0.0327308 # DEPENDENCYPART_GRANDPAR
(6,14),(14,25),-0.492533 # DEPENDENCYPART_GRANDPAR
(6,14),(14,26),-0.582416 # DEPENDENCYPART_GRANDPAR
(6,14),(14,32),-1.56953 # DEPENDENCYPART_GRANDPAR
(6,15),(15,2),-0.909704 # DEPENDENCYPART_GRANDPAR
(6,15),(15,5),-0.805879 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),-0.293301 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.374979 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.0746823 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),-0.565756 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-0.747645 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),-0.31948 # DEPENDENCYPART_GRANDPAR
(6,15),(15,20),-0.123786 # DEPENDENCYPART_GRANDPAR
(6,15),(15,22),-0.452664 # DEPENDENCYPART_GRANDPAR
(6,15),(15,23),-0.287187 # DEPENDENCYPART_GRANDPAR
(6,15),(15,24),-0.183231 # DEPENDENCYPART_GRANDPAR
(6,15),(15,25),-0.491102 # DEPENDENCYPART_GRANDPAR
(6,15),(15,26),-0.501512 # DEPENDENCYPART_GRANDPAR
(6,15),(15,31),-0.743415 # DEPENDENCYPART_GRANDPAR
(6,15),(15,32),-1.58089 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),-0.249094 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.354248 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.698127 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.86422 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.418974 # DEPENDENCYPART_GRANDPAR
(6,16),(16,20),-0.21142 # DEPENDENCYPART_GRANDPAR
(6,16),(16,21),-0.399611 # DEPENDENCYPART_GRANDPAR
(6,16),(16,22),-0.583622 # DEPENDENCYPART_GRANDPAR
(6,16),(16,23),-0.336848 # DEPENDENCYPART_GRANDPAR
(6,16),(16,24),-0.318995 # DEPENDENCYPART_GRANDPAR
(6,16),(16,25),-0.688246 # DEPENDENCYPART_GRANDPAR
(6,16),(16,31),-0.874449 # DEPENDENCYPART_GRANDPAR
(6,16),(16,32),-1.70893 # DEPENDENCYPART_GRANDPAR
(6,22),(22,13),0.0123496 # DEPENDENCYPART_GRANDPAR
(6,22),(22,17),-0.543359 # DEPENDENCYPART_GRANDPAR
(6,22),(22,18),-0.607565 # DEPENDENCYPART_GRANDPAR
(6,22),(22,19),-0.0159925 # DEPENDENCYPART_GRANDPAR
(6,22),(22,20),-0.14391 # DEPENDENCYPART_GRANDPAR
(6,22),(22,21),-0.341654 # DEPENDENCYPART_GRANDPAR
(6,22),(22,23),-0.290513 # DEPENDENCYPART_GRANDPAR
(6,22),(22,24),0.0314416 # DEPENDENCYPART_GRANDPAR
(6,22),(22,25),-0.49385 # DEPENDENCYPART_GRANDPAR
(6,22),(22,26),-0.593945 # DEPENDENCYPART_GRANDPAR
(6,22),(22,28),-0.926925 # DEPENDENCYPART_GRANDPAR
(6,22),(22,29),-1.34039 # DEPENDENCYPART_GRANDPAR
(6,22),(22,31),-0.874476 # DEPENDENCYPART_GRANDPAR
(6,24),(24,25),-0.881103 # DEPENDENCYPART_GRANDPAR
(6,24),(24,26),-0.783223 # DEPENDENCYPART_GRANDPAR
(6,24),(24,28),-0.543066 # DEPENDENCYPART_GRANDPAR
(6,24),(24,29),-1.30063 # DEPENDENCYPART_GRANDPAR
(6,24),(24,31),-0.492492 # DEPENDENCYPART_GRANDPAR
(6,25),(25,2),-0.848799 # DEPENDENCYPART_GRANDPAR
(6,25),(25,4),-0.574661 # DEPENDENCYPART_GRANDPAR
(6,25),(25,5),-0.803933 # DEPENDENCYPART_GRANDPAR
(6,25),(25,6),-0.690507 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,25),(25,7),0.257433 # DEPENDENCYPART_GRANDPAR
(6,25),(25,14),-0.297411 # DEPENDENCYPART_GRANDPAR
(6,25),(25,15),-0.0832444 # DEPENDENCYPART_GRANDPAR
(6,25),(25,16),-0.0285538 # DEPENDENCYPART_GRANDPAR
(6,25),(25,18),-0.780305 # DEPENDENCYPART_GRANDPAR
(6,25),(25,19),-0.386784 # DEPENDENCYPART_GRANDPAR
(6,25),(25,22),-0.604623 # DEPENDENCYPART_GRANDPAR
(6,25),(25,23),-0.453483 # DEPENDENCYPART_GRANDPAR
(6,25),(25,26),-0.474968 # DEPENDENCYPART_GRANDPAR
(6,25),(25,27),-0.622024 # DEPENDENCYPART_GRANDPAR
(6,25),(25,28),-0.826429 # DEPENDENCYPART_GRANDPAR
(6,25),(25,29),-1.1737 # DEPENDENCYPART_GRANDPAR
(6,25),(25,30),-0.555922 # DEPENDENCYPART_GRANDPAR
(6,25),(25,31),-0.778884 # DEPENDENCYPART_GRANDPAR
(6,25),(25,32),-1.74605 # DEPENDENCYPART_GRANDPAR
(6,26),(26,27),-0.63072 # DEPENDENCYPART_GRANDPAR
(6,26),(26,28),-0.762873 # DEPENDENCYPART_GRANDPAR
(6,26),(26,29),-1.17875 # DEPENDENCYPART_GRANDPAR
(6,26),(26,30),-0.514231 # DEPENDENCYPART_GRANDPAR
(6,26),(26,31),-0.757396 # DEPENDENCYPART_GRANDPAR
(6,32),(32,31),-1.05895 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.256894 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.303552 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.119492 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),-0.422335 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.0306576 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.70257 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.0883948 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),-0.529421 # DEPENDENCYPART_GRANDPAR
(7,3),(3,10),-0.79634 # DEPENDENCYPART_GRANDPAR
(7,3),(3,11),-0.724641 # DEPENDENCYPART_GRANDPAR
(7,3),(3,12),-0.823211 # DEPENDENCYPART_GRANDPAR
(7,3),(3,16),-1.041 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-0.372792 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.392956 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.326839 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.437324 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.142581 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.74445 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),-0.171798 # DEPENDENCYPART_GRANDPAR
(7,4),(4,9),-0.618807 # DEPENDENCYPART_GRANDPAR
(7,4),(4,10),-0.854592 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-0.780665 # DEPENDENCYPART_GRANDPAR
(7,4),(4,12),-0.87908 # DEPENDENCYPART_GRANDPAR
(7,4),(4,14),-1.26874 # DEPENDENCYPART_GRANDPAR
(7,4),(4,15),-1.23055 # DEPENDENCYPART_GRANDPAR
(7,4),(4,16),-1.08288 # DEPENDENCYPART_GRANDPAR
(7,4),(4,32),-2.24524 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.355819 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.369144 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.251719 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.241573 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.64045 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.0110709 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-0.466862 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.738652 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-0.769033 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.288807 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.329278 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.264679 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.261661 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.255914 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.74052 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.242709 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.626371 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.866275 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.896821 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.912857 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-1.33965 # DEPENDENCYPART_GRANDPAR
(7,6),(6,15),-1.21657 # DEPENDENCYPART_GRANDPAR
(7,6),(6,16),-1.07895 # DEPENDENCYPART_GRANDPAR
(7,6),(6,22),-1.41439 # DEPENDENCYPART_GRANDPAR
(7,6),(6,23),-0.917878 # DEPENDENCYPART_GRANDPAR
(7,6),(6,24),-0.871118 # DEPENDENCYPART_GRANDPAR
(7,6),(6,25),-1.09059 # DEPENDENCYPART_GRANDPAR
(7,6),(6,26),-2.01322 # DEPENDENCYPART_GRANDPAR
(7,6),(6,32),-2.27905 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-1.03725 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.925765 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-1.0262 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-1.0967 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.922884 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),0.169222 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.264814 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.283069 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.334049 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.440236 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.557814 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.508048 # DEPENDENCYPART_GRANDPAR
(7,8),(8,22),-0.513065 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-0.781801 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.867616 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.764149 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.904994 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.88107 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.919811 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),1.0483 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.268245 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.0441834 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.252994 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.497963 # DEPENDENCYPART_GRANDPAR
(7,10),(10,3),-0.855135 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.86187 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-1.1419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),0.560811 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),-0.0250886 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.195568 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.371211 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.475919 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.617028 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.437969 # DEPENDENCYPART_GRANDPAR
(7,12),(12,1),-0.832947 # DEPENDENCYPART_GRANDPAR
(7,12),(12,2),-0.804301 # DEPENDENCYPART_GRANDPAR
(7,12),(12,3),-0.901827 # DEPENDENCYPART_GRANDPAR
(7,12),(12,4),-0.767173 # DEPENDENCYPART_GRANDPAR
(7,12),(12,5),-0.943194 # DEPENDENCYPART_GRANDPAR
(7,12),(12,6),-0.8785 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-1.14038 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),0.452515 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),-0.0931965 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),-0.420156 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.456216 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.896745 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.236702 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.493161 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.267629 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-1.26953 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.817605 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.781355 # DEPENDENCYPART_GRANDPAR
(7,12),(12,20),-0.88928 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),-1.00275 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),-0.309458 # DEPENDENCYPART_GRANDPAR
(7,12),(12,23),-0.166116 # DEPENDENCYPART_GRANDPAR
(7,12),(12,24),-0.127373 # DEPENDENCYPART_GRANDPAR
(7,12),(12,25),-0.529659 # DEPENDENCYPART_GRANDPAR
(7,12),(12,26),-1.34794 # DEPENDENCYPART_GRANDPAR
(7,12),(12,28),-1.03252 # DEPENDENCYPART_GRANDPAR
(7,12),(12,29),-2.14438 # DEPENDENCYPART_GRANDPAR
(7,12),(12,31),-0.630736 # DEPENDENCYPART_GRANDPAR
(7,12),(12,32),-1.95877 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.793222 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.934669 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.590131 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.754266 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.640121 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),-0.646485 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.62387 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.655881 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.875937 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.920386 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-0.810258 # DEPENDENCYPART_GRANDPAR
(8,3),(3,16),-1.2062 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.741241 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.932712 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.697717 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.658776 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-0.577099 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),-0.49565 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.59989 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,9),-0.642839 # DEPENDENCYPART_GRANDPAR
(8,4),(4,10),-0.836307 # DEPENDENCYPART_GRANDPAR
(8,4),(4,11),-0.878104 # DEPENDENCYPART_GRANDPAR
(8,4),(4,12),-0.769083 # DEPENDENCYPART_GRANDPAR
(8,4),(4,14),-1.04879 # DEPENDENCYPART_GRANDPAR
(8,4),(4,15),-1.09761 # DEPENDENCYPART_GRANDPAR
(8,4),(4,16),-1.13675 # DEPENDENCYPART_GRANDPAR
(8,4),(4,32),-1.95653 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.890779 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.743787 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.698256 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.599626 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.618679 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.56098 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.603316 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.824248 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.763649 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.794381 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.897994 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.775494 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.804543 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.7172 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.489996 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.74049 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.720381 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.912587 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-1.05861 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.866976 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-1.18939 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-1.1797 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-1.23156 # DEPENDENCYPART_GRANDPAR
(8,6),(6,22),-1.34854 # DEPENDENCYPART_GRANDPAR
(8,6),(6,23),-1.30648 # DEPENDENCYPART_GRANDPAR
(8,6),(6,24),-1.13574 # DEPENDENCYPART_GRANDPAR
(8,6),(6,25),-1.20701 # DEPENDENCYPART_GRANDPAR
(8,6),(6,26),-1.4346 # DEPENDENCYPART_GRANDPAR
(8,6),(6,32),-2.05433 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.695994 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.742821 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.755457 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.694781 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.67837 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.633811 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.846366 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.894361 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.826868 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-1.42912 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-1.21929 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-1.16951 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-1.20325 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-1.25882 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-1.30191 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.724077 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.265638 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.327605 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.297098 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.529914 # DEPENDENCYPART_GRANDPAR
(8,10),(10,3),-1.20686 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-1.2403 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-1.30405 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-1.13517 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),-0.191563 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.341616 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.342152 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.490304 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.520365 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.4923 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-1.2123 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-1.42169 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-1.22428 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-1.14304 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-1.21208 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-1.22342 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-1.32864 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.980738 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),-0.0908746 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.339145 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.342193 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.493426 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.346088 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.367281 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.257464 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.747993 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.728826 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.531552 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),-0.383632 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.451571 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.508237 # DEPENDENCYPART_GRANDPAR
(8,12),(12,23),-0.591056 # DEPENDENCYPART_GRANDPAR
(8,12),(12,24),-0.350115 # DEPENDENCYPART_GRANDPAR
(8,12),(12,25),-0.672149 # DEPENDENCYPART_GRANDPAR
(8,12),(12,26),-0.596708 # DEPENDENCYPART_GRANDPAR
(8,12),(12,28),-0.958452 # DEPENDENCYPART_GRANDPAR
(8,12),(12,29),-1.25473 # DEPENDENCYPART_GRANDPAR
