# _root_ Gitano , which makes budget-priced apparel sold mainly through mass merchandisers like K mart and Wal-Mart , said the Regatta acquisition will enhance its strategy to expand into department stores .
#goldHeads=18,1,4,1,6,4,6,7,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
#predictedHeads=18,1,4,1,6,4,6,9,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
(6,22),(22,23),-0.205588 # DEPENDENCYPART_GRANDPAR
(6,22),(22,24),-0.930795 # DEPENDENCYPART_GRANDPAR
(6,22),(22,25),-0.652073 # DEPENDENCYPART_GRANDPAR
(6,22),(22,26),-0.575796 # DEPENDENCYPART_GRANDPAR
(6,22),(22,27),-0.180589 # DEPENDENCYPART_GRANDPAR
(6,22),(22,28),-0.688805 # DEPENDENCYPART_GRANDPAR
(6,22),(22,30),-1.23757 # DEPENDENCYPART_GRANDPAR
(6,22),(22,31),-1.48017 # DEPENDENCYPART_GRANDPAR
(6,26),(26,24),-0.883425 # DEPENDENCYPART_GRANDPAR
(6,26),(26,25),-0.852031 # DEPENDENCYPART_GRANDPAR
(6,26),(26,27),-0.0638205 # DEPENDENCYPART_GRANDPAR
(6,26),(26,28),-0.646131 # DEPENDENCYPART_GRANDPAR
(6,26),(26,30),-1.07847 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.0361335 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),0.905009 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),0.133274 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),0.132077 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),0.0277604 # DEPENDENCYPART_GRANDPAR
(7,1),(1,7),-1.11996 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,1),(1,8),-0.199789 # DEPENDENCYPART_GRANDPAR
(7,1),(1,9),-0.30211 # DEPENDENCYPART_GRANDPAR
(7,1),(1,11),-0.468029 # DEPENDENCYPART_GRANDPAR
(7,1),(1,14),-0.919078 # DEPENDENCYPART_GRANDPAR
(7,1),(1,15),-0.678591 # DEPENDENCYPART_GRANDPAR
(7,1),(1,17),-0.98782 # DEPENDENCYPART_GRANDPAR
(7,1),(1,31),-1.29113 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),0.00290932 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.0716336 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.268143 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.00231114 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-0.107901 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.311649 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),0.546193 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.0890764 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.0437086 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.13379 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),-0.155501 # DEPENDENCYPART_GRANDPAR
(7,4),(4,9),-0.379036 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-0.480539 # DEPENDENCYPART_GRANDPAR
(7,4),(4,12),-0.606793 # DEPENDENCYPART_GRANDPAR
(7,4),(4,14),-0.862195 # DEPENDENCYPART_GRANDPAR
(7,4),(4,15),-0.589945 # DEPENDENCYPART_GRANDPAR
(7,4),(4,17),-0.836797 # DEPENDENCYPART_GRANDPAR
(7,4),(4,18),-0.697255 # DEPENDENCYPART_GRANDPAR
(7,4),(4,22),-0.818178 # DEPENDENCYPART_GRANDPAR
(7,4),(4,26),-1.1932 # DEPENDENCYPART_GRANDPAR
(7,4),(4,28),-0.790121 # DEPENDENCYPART_GRANDPAR
(7,4),(4,31),-1.33027 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.00455451 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.241262 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),0.68107 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.0101336 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.0478779 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.10399 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,1),-0.0486041 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.237637 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),0.691942 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.011583 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.0292904 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.15995 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.260698 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.278078 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.481461 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.504204 # DEPENDENCYPART_GRANDPAR
(7,6),(6,17),-0.980802 # DEPENDENCYPART_GRANDPAR
(7,6),(6,22),-0.832292 # DEPENDENCYPART_GRANDPAR
(7,6),(6,26),-1.14416 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),0.390815 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.558225 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.566432 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.580069 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),0.0357002 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.396918 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),0.0521565 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.227682 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.447585 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.528427 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.582323 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.51655 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.116164 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),0.324829 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.0508308 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.0736054 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.0931684 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.149723 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),-0.189293 # DEPENDENCYPART_GRANDPAR
(7,9),(9,22),-0.27954 # DEPENDENCYPART_GRANDPAR
(7,10),(10,8),0.281203 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.249214 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),-0.612991 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),0.35552 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-0.646105 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.619769 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.517919 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.273251 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),0.119787 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.39236 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.182546 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.561825 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.322348 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.22765 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.401935 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.297417 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.161076 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-0.274114 # DEPENDENCYPART_GRANDPAR
(7,11),(11,26),-0.635025 # DEPENDENCYPART_GRANDPAR
(7,12),(12,8),0.527562 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),0.11432 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),0.134466 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.339151 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.102789 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.159508 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.178907 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.182203 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),-0.189085 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),-0.305178 # DEPENDENCYPART_GRANDPAR
(7,14),(14,1),-0.609327 # DEPENDENCYPART_GRANDPAR
(7,14),(14,5),-0.55899 # DEPENDENCYPART_GRANDPAR
(7,14),(14,6),-0.607479 # DEPENDENCYPART_GRANDPAR
(7,14),(14,9),0.193581 # DEPENDENCYPART_GRANDPAR
(7,14),(14,10),-0.29801 # DEPENDENCYPART_GRANDPAR
(7,14),(14,11),0.0950876 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),-0.0420282 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),-0.541215 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),-0.223038 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.344339 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.400958 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),-0.230826 # DEPENDENCYPART_GRANDPAR
(7,14),(14,21),-0.380673 # DEPENDENCYPART_GRANDPAR
(7,14),(14,22),-0.328737 # DEPENDENCYPART_GRANDPAR
(7,14),(14,25),-0.790395 # DEPENDENCYPART_GRANDPAR
(7,14),(14,30),-0.499192 # DEPENDENCYPART_GRANDPAR
(7,15),(15,16),-0.395697 # DEPENDENCYPART_GRANDPAR
(7,15),(15,18),0.023865 # DEPENDENCYPART_GRANDPAR
(7,15),(15,20),-0.518946 # DEPENDENCYPART_GRANDPAR
(7,15),(15,21),-0.42505 # DEPENDENCYPART_GRANDPAR
(7,15),(15,22),-0.297728 # DEPENDENCYPART_GRANDPAR
(7,15),(15,23),-0.153643 # DEPENDENCYPART_GRANDPAR
(7,15),(15,25),-0.85243 # DEPENDENCYPART_GRANDPAR
(7,15),(15,30),-0.546611 # DEPENDENCYPART_GRANDPAR
(7,16),(16,13),-0.54099 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.306235 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),-0.399005 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),-0.230472 # DEPENDENCYPART_GRANDPAR
(7,16),(16,20),-0.486342 # DEPENDENCYPART_GRANDPAR
(7,16),(16,21),-0.380365 # DEPENDENCYPART_GRANDPAR
(7,21),(21,16),-0.435738 # DEPENDENCYPART_GRANDPAR
(7,21),(21,18),-0.133993 # DEPENDENCYPART_GRANDPAR
(7,21),(21,19),-0.898714 # DEPENDENCYPART_GRANDPAR
(7,21),(21,20),-0.558987 # DEPENDENCYPART_GRANDPAR
(7,21),(21,25),-0.790407 # DEPENDENCYPART_GRANDPAR
(7,21),(21,26),-0.626454 # DEPENDENCYPART_GRANDPAR
(7,22),(22,1),-0.531121 # DEPENDENCYPART_GRANDPAR
(7,22),(22,2),-0.627695 # DEPENDENCYPART_GRANDPAR
(7,22),(22,3),0.457184 # DEPENDENCYPART_GRANDPAR
(7,22),(22,4),-0.45446 # DEPENDENCYPART_GRANDPAR
(7,22),(22,6),-0.494097 # DEPENDENCYPART_GRANDPAR
(7,22),(22,7),-0.765662 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,22),(22,8),0.179984 # DEPENDENCYPART_GRANDPAR
(7,22),(22,9),0.0257077 # DEPENDENCYPART_GRANDPAR
(7,22),(22,10),-0.337704 # DEPENDENCYPART_GRANDPAR
(7,22),(22,11),-0.0279507 # DEPENDENCYPART_GRANDPAR
(7,22),(22,12),-0.176176 # DEPENDENCYPART_GRANDPAR
(7,22),(22,13),-0.695073 # DEPENDENCYPART_GRANDPAR
(7,22),(22,14),-0.451692 # DEPENDENCYPART_GRANDPAR
(7,22),(22,15),-0.286264 # DEPENDENCYPART_GRANDPAR
(7,22),(22,16),-0.531785 # DEPENDENCYPART_GRANDPAR
(7,22),(22,17),-0.496647 # DEPENDENCYPART_GRANDPAR
(7,22),(22,18),-0.262155 # DEPENDENCYPART_GRANDPAR
(7,22),(22,19),-1.07758 # DEPENDENCYPART_GRANDPAR
(7,22),(22,20),-0.655034 # DEPENDENCYPART_GRANDPAR
(7,22),(22,21),-0.252584 # DEPENDENCYPART_GRANDPAR
(7,22),(22,23),-0.122845 # DEPENDENCYPART_GRANDPAR
(7,22),(22,24),-0.633117 # DEPENDENCYPART_GRANDPAR
(7,22),(22,25),-0.792373 # DEPENDENCYPART_GRANDPAR
(7,22),(22,26),-0.71184 # DEPENDENCYPART_GRANDPAR
(7,22),(22,27),-0.355396 # DEPENDENCYPART_GRANDPAR
(7,22),(22,28),-0.401733 # DEPENDENCYPART_GRANDPAR
(7,22),(22,30),-0.469378 # DEPENDENCYPART_GRANDPAR
(7,22),(22,31),-0.839399 # DEPENDENCYPART_GRANDPAR
(7,25),(25,19),-0.853211 # DEPENDENCYPART_GRANDPAR
(7,25),(25,20),-0.515813 # DEPENDENCYPART_GRANDPAR
(7,25),(25,21),-0.266767 # DEPENDENCYPART_GRANDPAR
(7,25),(25,24),-0.455209 # DEPENDENCYPART_GRANDPAR
(7,25),(25,26),-0.61667 # DEPENDENCYPART_GRANDPAR
(7,25),(25,27),-0.58326 # DEPENDENCYPART_GRANDPAR
(7,25),(25,28),-0.504673 # DEPENDENCYPART_GRANDPAR
(7,25),(25,30),-0.457812 # DEPENDENCYPART_GRANDPAR
(7,26),(26,24),-0.611972 # DEPENDENCYPART_GRANDPAR
(7,26),(26,25),-0.7566 # DEPENDENCYPART_GRANDPAR
(7,26),(26,27),-0.36219 # DEPENDENCYPART_GRANDPAR
(7,26),(26,28),-0.32938 # DEPENDENCYPART_GRANDPAR
(7,26),(26,30),-0.233938 # DEPENDENCYPART_GRANDPAR
(7,28),(28,29),-0.566706 # DEPENDENCYPART_GRANDPAR
(7,28),(28,30),-0.140034 # DEPENDENCYPART_GRANDPAR
(7,31),(31,30),-0.590568 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.452724 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.123585 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),0.00504191 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.412075 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.0553764 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),0.14091 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.0610845 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),0.0955452 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),0.0624963 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.484988 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.15524 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),0.149978 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.0752264 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.169509 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),0.178771 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.6373 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.80497 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.821912 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.801121 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-1.27766 # DEPENDENCYPART_GRANDPAR
(8,6),(6,22),-1.34654 # DEPENDENCYPART_GRANDPAR
(8,6),(6,26),-0.771715 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.482317 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.164137 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),0.105999 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.159852 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.156624 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.249937 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.63033 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.851839 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.854356 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.834914 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.850966 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.991155 # DEPENDENCYPART_GRANDPAR
(8,7),(7,15),-0.842781 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-1.20194 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-1.18744 # DEPENDENCYPART_GRANDPAR
(8,7),(7,21),-1.28903 # DEPENDENCYPART_GRANDPAR
(8,7),(7,22),-1.32256 # DEPENDENCYPART_GRANDPAR
(8,7),(7,25),-1.24089 # DEPENDENCYPART_GRANDPAR
(8,7),(7,26),-0.784589 # DEPENDENCYPART_GRANDPAR
(8,7),(7,28),-1.30221 # DEPENDENCYPART_GRANDPAR
(8,7),(7,31),-1.69484 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.624811 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.661746 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.465962 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.2457 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.298131 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.297016 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.440953 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.387288 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.420702 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.597073 # DEPENDENCYPART_GRANDPAR
(8,9),(9,18),-0.60703 # DEPENDENCYPART_GRANDPAR
(8,9),(9,22),-0.967971 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-1.15299 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,12),-0.456817 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.888814 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.240905 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.678504 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.605616 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.470419 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-1.1592 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.258111 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.246503 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.401763 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.506167 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.576035 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.464904 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.789289 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.703284 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.54535 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),-0.888742 # DEPENDENCYPART_GRANDPAR
(8,11),(11,26),-0.434684 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-1.23567 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),-0.477772 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.354537 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.340771 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.413754 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.473734 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.623539 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.593005 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.819549 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.982822 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.565559 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.860097 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.0959242 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.40266 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.299512 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.315416 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.501153 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.719909 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),0.0788274 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.283858 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.410324 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.229985 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.106494 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.07723 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,11),-0.0140368 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.48527 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-1.02896 # DEPENDENCYPART_GRANDPAR
(9,6),(6,22),-0.659133 # DEPENDENCYPART_GRANDPAR
(9,6),(6,26),-1.21477 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.69748 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),-0.998245 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.191237 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.562747 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.541668 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.680928 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.10971 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.05039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),0.0823054 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),0.0556823 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.46151 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-0.571556 # DEPENDENCYPART_GRANDPAR
(9,7),(7,15),-0.292745 # DEPENDENCYPART_GRANDPAR
(9,7),(7,16),-1.439 # DEPENDENCYPART_GRANDPAR
(9,7),(7,17),-0.861059 # DEPENDENCYPART_GRANDPAR
(9,7),(7,21),-1.14184 # DEPENDENCYPART_GRANDPAR
(9,7),(7,22),-0.558477 # DEPENDENCYPART_GRANDPAR
(9,7),(7,25),-1.65383 # DEPENDENCYPART_GRANDPAR
(9,7),(7,26),-1.1531 # DEPENDENCYPART_GRANDPAR
(9,7),(7,28),-1.18826 # DEPENDENCYPART_GRANDPAR
(9,7),(7,31),-2.10605 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.168428 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.487089 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.590219 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.497962 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.11516 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.0472776 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.0453927 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.523062 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.77083 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),0.179701 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-1.35913 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.666073 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-1.20675 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-1.33905 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-1.06301 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.776742 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.387119 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.886708 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.252314 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.22529 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),0.0950204 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),0.131779 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.77273 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.416811 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.0585057 # DEPENDENCYPART_GRANDPAR
(9,11),(11,22),0.0346572 # DEPENDENCYPART_GRANDPAR
(9,11),(11,26),-0.69205 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.690403 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.551265 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,11),0.786471 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.214015 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),0.103199 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),0.401452 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.761048 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.197541 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.474749 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.211451 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),-1.26288 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-1.02355 # DEPENDENCYPART_GRANDPAR
(9,14),(14,6),-1.22258 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.299629 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),1.13661 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.99707 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.318106 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.0105985 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),0.403843 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.668727 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.223846 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),0.0301152 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.368083 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),0.0491378 # DEPENDENCYPART_GRANDPAR
(9,14),(14,25),-0.878405 # DEPENDENCYPART_GRANDPAR
(9,14),(14,30),-1.03542 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-1.01267 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.371801 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-1.30217 # DEPENDENCYPART_GRANDPAR
