# _root_ Now in its 13th day , the strike has idled about 55,000 machinists and has started to delay delivery of some jetliners .
#goldHeads=2,9,5,5,2,9,8,9,0,9,13,11,10,9,14,15,16,17,18,19,22,20,9,
#predictedHeads=9,9,5,5,2,9,8,9,0,9,13,11,10,9,14,15,16,17,18,19,22,20,9,
(12,14),(14,15),-0.700281 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.417222 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.627229 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.434272 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.524423 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),-0.980269 # DEPENDENCYPART_GRANDPAR
(12,15),(15,2),-1.06528 # DEPENDENCYPART_GRANDPAR
(12,15),(15,5),-1.00119 # DEPENDENCYPART_GRANDPAR
(12,15),(15,6),-0.997323 # DEPENDENCYPART_GRANDPAR
(12,15),(15,8),-0.971058 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-0.831392 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.727411 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-1.27706 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),-0.234177 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.577871 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.321899 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.609127 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.508952 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.531452 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.619986 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.515434 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-0.775078 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.836274 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.505704 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.205314 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),-0.458241 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),-0.562026 # DEPENDENCYPART_GRANDPAR
(13,1),(1,9),-0.0101421 # DEPENDENCYPART_GRANDPAR
(13,1),(1,14),-0.325087 # DEPENDENCYPART_GRANDPAR
(13,1),(1,23),-0.957962 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.775422 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.345859 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),-0.606077 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.708859 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.63118 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.514387 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.842719 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.895284 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.692319 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.577556 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.579531 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.135281 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.25067 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),0.104919 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),-0.0214517 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.112794 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.13262 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,14),-0.49079 # DEPENDENCYPART_GRANDPAR
(13,5),(5,15),-0.851115 # DEPENDENCYPART_GRANDPAR
(13,5),(5,16),-0.647359 # DEPENDENCYPART_GRANDPAR
(13,5),(5,20),-1.17592 # DEPENDENCYPART_GRANDPAR
(13,5),(5,23),-1.06304 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),-0.546209 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.543232 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.612671 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),-0.484887 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.527373 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.483998 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.347876 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),0.0987285 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.0282138 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-0.10563 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-1.13116 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),-0.489351 # DEPENDENCYPART_GRANDPAR
(13,8),(8,15),-0.849677 # DEPENDENCYPART_GRANDPAR
(13,8),(8,16),-0.645921 # DEPENDENCYPART_GRANDPAR
(13,8),(8,20),-1.17553 # DEPENDENCYPART_GRANDPAR
(13,9),(9,1),-0.680667 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),-0.758533 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),-0.697409 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),-0.511085 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),-0.608801 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),-0.692653 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.471363 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.387675 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.10091 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),-0.132243 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),0.173901 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-1.05603 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),-0.207922 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),-0.749884 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),-0.533855 # DEPENDENCYPART_GRANDPAR
(13,9),(9,17),-0.605868 # DEPENDENCYPART_GRANDPAR
(13,9),(9,23),-0.951979 # DEPENDENCYPART_GRANDPAR
(13,10),(10,1),-0.642441 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),-0.654683 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.593878 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.66242 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.493957 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.398382 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.207331 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.217388 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),0.012473 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-1.12211 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.372152 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.810779 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.610965 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.662088 # DEPENDENCYPART_GRANDPAR
(13,10),(10,18),-0.90085 # DEPENDENCYPART_GRANDPAR
(13,10),(10,19),-0.870719 # DEPENDENCYPART_GRANDPAR
(13,10),(10,20),-1.23687 # DEPENDENCYPART_GRANDPAR
(13,10),(10,22),-0.818018 # DEPENDENCYPART_GRANDPAR
(13,10),(10,23),-1.02053 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-0.743994 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.0624217 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.110186 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),0.875881 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.07298 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.32899 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.767141 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.557973 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.61839 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-0.84808 # DEPENDENCYPART_GRANDPAR
(13,11),(11,20),-1.02841 # DEPENDENCYPART_GRANDPAR
(13,11),(11,23),-0.958908 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),-0.564847 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.43895 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.35227 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.0168787 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.113552 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.0739714 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.05303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.322906 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.7656 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.787296 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.340863 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.237403 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.170687 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.512011 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.0328634 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-1.13477 # DEPENDENCYPART_GRANDPAR
(13,15),(15,2),-1.61827 # DEPENDENCYPART_GRANDPAR
(13,15),(15,5),-0.93662 # DEPENDENCYPART_GRANDPAR
(13,15),(15,6),-1.0443 # DEPENDENCYPART_GRANDPAR
(13,15),(15,8),-0.7459 # DEPENDENCYPART_GRANDPAR
(13,15),(15,9),-0.516514 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-0.616768 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.357578 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.642064 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.225636 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.0401908 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),0.0763977 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.456502 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.397081 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.485186 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.149329 # DEPENDENCYPART_GRANDPAR
(13,15),(15,23),-0.619927 # DEPENDENCYPART_GRANDPAR
(13,16),(16,1),-1.3067 # DEPENDENCYPART_GRANDPAR
(13,16),(16,2),-1.61177 # DEPENDENCYPART_GRANDPAR
(13,16),(16,8),-0.87545 # DEPENDENCYPART_GRANDPAR
(13,16),(16,9),-0.577469 # DEPENDENCYPART_GRANDPAR
(13,16),(16,11),-0.766555 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.417867 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.625952 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,15),-0.372071 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.0785368 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.419258 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.416263 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.436297 # DEPENDENCYPART_GRANDPAR
(13,16),(16,22),-0.265116 # DEPENDENCYPART_GRANDPAR
(13,16),(16,23),-0.607096 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.794186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,16),-0.203863 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.13671 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.316337 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.490717 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.192953 # DEPENDENCYPART_GRANDPAR
(13,19),(19,11),-0.778636 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),0.0487352 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),-0.429605 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),-0.178175 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),-0.127904 # DEPENDENCYPART_GRANDPAR
(13,19),(19,22),-0.10754 # DEPENDENCYPART_GRANDPAR
(13,19),(19,23),-0.472409 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),0.135512 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),-0.155491 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),0.0342395 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),-0.365577 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.492922 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.286938 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.145903 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.392435 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.189722 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.25937 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.134602 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.152326 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.407266 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.69375 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.146912 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.584304 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.764628 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-1.02552 # DEPENDENCYPART_GRANDPAR
(14,13),(13,20),-0.882712 # DEPENDENCYPART_GRANDPAR
(14,13),(13,22),-1.0225 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-0.77163 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-0.810675 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-0.619229 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-0.952417 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-0.643809 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-0.663812 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.718088 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.923554 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.798576 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-1.3817 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),0.342936 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.132959 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.339312 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.0754138 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.324491 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.274224 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-1.21062 # DEPENDENCYPART_GRANDPAR
(14,16),(16,1),-0.841798 # DEPENDENCYPART_GRANDPAR
(14,16),(16,2),-0.667129 # DEPENDENCYPART_GRANDPAR
(14,16),(16,8),-0.655178 # DEPENDENCYPART_GRANDPAR
(14,16),(16,9),-0.62278 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-0.76547 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.884834 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.762688 # DEPENDENCYPART_GRANDPAR
(14,16),(16,15),0.497614 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.142984 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.329633 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.234517 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.428632 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.483699 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-1.1224 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.763867 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.0610653 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.224356 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.248465 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.364128 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.294676 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-0.655589 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.0453225 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.239299 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.657567 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.236196 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.959635 # DEPENDENCYPART_GRANDPAR
(14,19),(19,11),-0.860551 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),0.229721 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.46699 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.29872 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.853396 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.456838 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-1.03632 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.786202 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.757733 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.992031 # DEPENDENCYPART_GRANDPAR
(15,1),(1,5),-0.859811 # DEPENDENCYPART_GRANDPAR
(15,1),(1,6),-0.854619 # DEPENDENCYPART_GRANDPAR
(15,1),(1,9),-0.707663 # DEPENDENCYPART_GRANDPAR
(15,1),(1,14),-0.695057 # DEPENDENCYPART_GRANDPAR
(15,1),(1,23),-0.81156 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.669588 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.663772 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.957276 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.534411 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),-0.78521 # DEPENDENCYPART_GRANDPAR
(15,2),(2,8),-0.711751 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.374111 # DEPENDENCYPART_GRANDPAR
(15,2),(2,10),-0.645476 # DEPENDENCYPART_GRANDPAR
(15,2),(2,11),-0.580736 # DEPENDENCYPART_GRANDPAR
(15,2),(2,14),-0.526681 # DEPENDENCYPART_GRANDPAR
(15,2),(2,23),-0.958273 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-0.958739 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),-1.02502 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.551813 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-1.03918 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.514008 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.153837 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.775202 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.410668 # DEPENDENCYPART_GRANDPAR
(15,5),(5,10),-0.560697 # DEPENDENCYPART_GRANDPAR
(15,5),(5,11),-0.383772 # DEPENDENCYPART_GRANDPAR
(15,5),(5,13),-0.785956 # DEPENDENCYPART_GRANDPAR
(15,5),(5,14),-0.563242 # DEPENDENCYPART_GRANDPAR
(15,5),(5,15),-0.94472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,5),(5,16),-0.373068 # DEPENDENCYPART_GRANDPAR
(15,5),(5,20),-0.412883 # DEPENDENCYPART_GRANDPAR
(15,5),(5,23),-0.826039 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.516321 # DEPENDENCYPART_GRANDPAR
(15,8),(8,4),-0.990891 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.787836 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.813698 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.166354 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.385234 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),-0.539726 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.348938 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.751101 # DEPENDENCYPART_GRANDPAR
(15,8),(8,14),-0.550989 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-0.945376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,16),-0.373723 # DEPENDENCYPART_GRANDPAR
(15,8),(8,20),-0.414587 # DEPENDENCYPART_GRANDPAR
(15,9),(9,1),-0.71927 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),-0.730135 # DEPENDENCYPART_GRANDPAR
(15,9),(9,3),-0.568026 # DEPENDENCYPART_GRANDPAR
(15,9),(9,4),-0.943976 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),-0.643597 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-0.616165 # DEPENDENCYPART_GRANDPAR
(15,9),(9,7),-0.291569 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.796816 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),-0.777231 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.608794 # DEPENDENCYPART_GRANDPAR
(15,9),(9,12),-0.931378 # DEPENDENCYPART_GRANDPAR
(15,9),(9,13),-1.00757 # DEPENDENCYPART_GRANDPAR
(15,9),(9,14),-0.857515 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-0.988657 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,16),-0.421851 # DEPENDENCYPART_GRANDPAR
(15,9),(9,17),0.00295109 # DEPENDENCYPART_GRANDPAR
(15,9),(9,23),-0.864825 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),-1.01394 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-1.19471 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.816601 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.624157 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.949113 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.659351 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-0.942845 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.392179 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),0.0399934 # DEPENDENCYPART_GRANDPAR
(15,11),(11,19),-0.688791 # DEPENDENCYPART_GRANDPAR
(15,11),(11,20),-0.446368 # DEPENDENCYPART_GRANDPAR
(15,11),(11,23),-0.793855 # DEPENDENCYPART_GRANDPAR
(15,12),(12,2),-0.740871 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.30066 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-1.0475 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.58905 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.483652 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.601899 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.802121 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.486439 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-0.997069 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,1),-0.869045 # DEPENDENCYPART_GRANDPAR
(15,13),(13,3),-0.614171 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.991141 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.82686 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.258071 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.996026 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.639352 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.529176 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.593668 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.858957 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.671731 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.00599 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.473972 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),0.0112862 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.767189 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-0.45238 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-0.505739 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.92056 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.05949 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.48741 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.138361 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.511029 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.794669 # DEPENDENCYPART_GRANDPAR
(15,16),(16,1),-1.06985 # DEPENDENCYPART_GRANDPAR
(15,16),(16,2),-0.728588 # DEPENDENCYPART_GRANDPAR
(15,16),(16,8),-1.13588 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),-0.898765 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.82077 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-1.07188 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.936096 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.585722 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),0.49482 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),0.34696 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),0.252497 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),0.0846681 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),0.490462 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),-0.357327 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-1.19447 # DEPENDENCYPART_GRANDPAR
(15,17),(17,16),-0.0509798 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),0.134252 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.236063 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.291812 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.0313821 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-1.02228 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.238595 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.324455 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.32814 # DEPENDENCYPART_GRANDPAR
