# _root_ `` Markets in this region are n't so geared to leveraged buy-outs , and their economies generally are in good shape , but there 's no doubt that Asia is still following America 's lead . ''
#goldHeads=6,6,2,5,3,0,6,9,6,9,12,10,6,6,16,18,18,14,18,21,19,18,18,25,23,27,25,27,30,28,30,30,35,33,32,6,6,
#predictedHeads=6,6,2,5,3,0,6,9,6,9,12,10,6,6,16,18,18,14,18,21,19,18,18,25,23,27,25,27,30,28,30,30,35,33,32,6,6,
(0,25),(25,5),-0.189574 # DEPENDENCYPART_GRANDPAR
(0,25),(25,6),0.372289 # DEPENDENCYPART_GRANDPAR
(0,25),(25,7),-0.316914 # DEPENDENCYPART_GRANDPAR
(0,25),(25,8),-0.347709 # DEPENDENCYPART_GRANDPAR
(0,25),(25,9),-0.0491547 # DEPENDENCYPART_GRANDPAR
(0,25),(25,10),-0.768284 # DEPENDENCYPART_GRANDPAR
(0,25),(25,11),-0.28239 # DEPENDENCYPART_GRANDPAR
(0,25),(25,13),0.27535 # DEPENDENCYPART_GRANDPAR
(0,25),(25,14),-0.00530443 # DEPENDENCYPART_GRANDPAR
(0,25),(25,15),-1.07676 # DEPENDENCYPART_GRANDPAR
(0,25),(25,16),-0.736007 # DEPENDENCYPART_GRANDPAR
(0,25),(25,17),-0.0161942 # DEPENDENCYPART_GRANDPAR
(0,25),(25,18),0.201019 # DEPENDENCYPART_GRANDPAR
(0,25),(25,19),-0.877101 # DEPENDENCYPART_GRANDPAR
(0,25),(25,20),-1.02953 # DEPENDENCYPART_GRANDPAR
(0,25),(25,21),-0.329831 # DEPENDENCYPART_GRANDPAR
(0,25),(25,22),0.129832 # DEPENDENCYPART_GRANDPAR
(0,25),(25,23),-0.612258 # DEPENDENCYPART_GRANDPAR
(0,25),(25,24),-0.235543 # DEPENDENCYPART_GRANDPAR
(0,25),(25,26),-0.205962 # DEPENDENCYPART_GRANDPAR
(0,25),(25,27),0.784175 # DEPENDENCYPART_GRANDPAR
(0,25),(25,28),0.265374 # DEPENDENCYPART_GRANDPAR
(0,25),(25,29),-0.00438538 # DEPENDENCYPART_GRANDPAR
(0,25),(25,30),-0.756465 # DEPENDENCYPART_GRANDPAR
(0,25),(25,31),-0.0873386 # DEPENDENCYPART_GRANDPAR
(0,25),(25,32),-0.526313 # DEPENDENCYPART_GRANDPAR
(0,25),(25,33),-0.412368 # DEPENDENCYPART_GRANDPAR
(0,25),(25,34),-1.2939 # DEPENDENCYPART_GRANDPAR
(0,25),(25,35),-0.450093 # DEPENDENCYPART_GRANDPAR
(0,25),(25,36),0.910124 # DEPENDENCYPART_GRANDPAR
(0,25),(25,37),0.639761 # DEPENDENCYPART_GRANDPAR
(0,30),(30,1),0.930889 # DEPENDENCYPART_GRANDPAR
(0,30),(30,2),0.480942 # DEPENDENCYPART_GRANDPAR
(0,30),(30,3),-0.139471 # DEPENDENCYPART_GRANDPAR
(0,30),(30,5),-0.170091 # DEPENDENCYPART_GRANDPAR
(0,30),(30,6),0.388395 # DEPENDENCYPART_GRANDPAR
(0,30),(30,7),-0.42294 # DEPENDENCYPART_GRANDPAR
(0,30),(30,8),-0.505138 # DEPENDENCYPART_GRANDPAR
(0,30),(30,9),-0.0621972 # DEPENDENCYPART_GRANDPAR
(0,30),(30,10),-0.672385 # DEPENDENCYPART_GRANDPAR
(0,30),(30,11),-0.295995 # DEPENDENCYPART_GRANDPAR
(0,30),(30,13),0.284937 # DEPENDENCYPART_GRANDPAR
(0,30),(30,14),0.0174994 # DEPENDENCYPART_GRANDPAR
(0,30),(30,15),-1.08357 # DEPENDENCYPART_GRANDPAR
(0,30),(30,17),-0.127759 # DEPENDENCYPART_GRANDPAR
(0,30),(30,18),0.217124 # DEPENDENCYPART_GRANDPAR
(0,30),(30,19),-0.829177 # DEPENDENCYPART_GRANDPAR
(0,30),(30,20),-0.970721 # DEPENDENCYPART_GRANDPAR
(0,30),(30,21),-0.309784 # DEPENDENCYPART_GRANDPAR
(0,30),(30,22),0.139419 # DEPENDENCYPART_GRANDPAR
(0,30),(30,23),-0.589958 # DEPENDENCYPART_GRANDPAR
(0,30),(30,24),-0.100779 # DEPENDENCYPART_GRANDPAR
(0,30),(30,25),-0.464424 # DEPENDENCYPART_GRANDPAR
(0,30),(30,26),-0.630974 # DEPENDENCYPART_GRANDPAR
(0,30),(30,27),0.386057 # DEPENDENCYPART_GRANDPAR
(0,30),(30,28),-0.763134 # DEPENDENCYPART_GRANDPAR
(0,30),(30,29),-0.317948 # DEPENDENCYPART_GRANDPAR
(0,30),(30,31),0.0806394 # DEPENDENCYPART_GRANDPAR
(0,30),(30,32),-0.378518 # DEPENDENCYPART_GRANDPAR
(0,30),(30,33),-0.358787 # DEPENDENCYPART_GRANDPAR
(0,30),(30,34),-1.25529 # DEPENDENCYPART_GRANDPAR
(0,30),(30,35),-0.438989 # DEPENDENCYPART_GRANDPAR
(0,30),(30,36),1.14711 # DEPENDENCYPART_GRANDPAR
(0,30),(30,37),0.763459 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-1.22213 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),-0.575248 # DEPENDENCYPART_GRANDPAR
(1,2),(2,4),-0.652172 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),-0.340485 # DEPENDENCYPART_GRANDPAR
(1,2),(2,6),-0.512467 # DEPENDENCYPART_GRANDPAR
(1,2),(2,7),-0.636681 # DEPENDENCYPART_GRANDPAR
(1,2),(2,8),-0.693936 # DEPENDENCYPART_GRANDPAR
(1,2),(2,9),-0.578821 # DEPENDENCYPART_GRANDPAR
(1,2),(2,10),-0.672066 # DEPENDENCYPART_GRANDPAR
(1,2),(2,11),-0.63749 # DEPENDENCYPART_GRANDPAR
(1,2),(2,12),-0.745533 # DEPENDENCYPART_GRANDPAR
(1,2),(2,13),-0.411324 # DEPENDENCYPART_GRANDPAR
(1,2),(2,14),-0.177347 # DEPENDENCYPART_GRANDPAR
(1,2),(2,18),-0.678183 # DEPENDENCYPART_GRANDPAR
(1,2),(2,22),-0.58282 # DEPENDENCYPART_GRANDPAR
(1,2),(2,36),-1.10323 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.05537 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,1),-0.801405 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-0.6157 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),-0.152946 # DEPENDENCYPART_GRANDPAR
(2,3),(3,5),0.535548 # DEPENDENCYPART_GRANDPAR
(2,3),(3,6),-0.40035 # DEPENDENCYPART_GRANDPAR
(2,3),(3,7),-0.242721 # DEPENDENCYPART_GRANDPAR
(2,3),(3,9),-0.0711503 # DEPENDENCYPART_GRANDPAR
(2,3),(3,12),0.0491962 # DEPENDENCYPART_GRANDPAR
(2,3),(3,13),-0.210242 # DEPENDENCYPART_GRANDPAR
(2,3),(3,14),-0.305269 # DEPENDENCYPART_GRANDPAR
(2,3),(3,36),-0.9364 # DEPENDENCYPART_GRANDPAR
(2,4),(4,6),-0.0238131 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.890818 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.542973 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),0.234567 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),-0.0630545 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),-0.196542 # DEPENDENCYPART_GRANDPAR
(2,6),(6,1),-0.62276 # DEPENDENCYPART_GRANDPAR
(2,6),(6,2),-0.523488 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,6),(6,3),0.291473 # DEPENDENCYPART_GRANDPAR
(2,6),(6,4),-0.273645 # DEPENDENCYPART_GRANDPAR
(2,6),(6,5),0.390999 # DEPENDENCYPART_GRANDPAR
(2,6),(6,7),0.0199974 # DEPENDENCYPART_GRANDPAR
(2,6),(6,8),-0.296536 # DEPENDENCYPART_GRANDPAR
(2,6),(6,9),0.186181 # DEPENDENCYPART_GRANDPAR
(2,6),(6,10),-0.0764767 # DEPENDENCYPART_GRANDPAR
(2,6),(6,11),-0.0275796 # DEPENDENCYPART_GRANDPAR
(2,6),(6,12),0.123709 # DEPENDENCYPART_GRANDPAR
(2,6),(6,13),-0.163201 # DEPENDENCYPART_GRANDPAR
(2,6),(6,14),-0.171465 # DEPENDENCYPART_GRANDPAR
(2,6),(6,15),-0.628539 # DEPENDENCYPART_GRANDPAR
(2,6),(6,16),-0.277514 # DEPENDENCYPART_GRANDPAR
(2,6),(6,17),-0.505451 # DEPENDENCYPART_GRANDPAR
(2,6),(6,18),-0.524089 # DEPENDENCYPART_GRANDPAR
(2,6),(6,19),-0.231323 # DEPENDENCYPART_GRANDPAR
(2,6),(6,20),-0.377592 # DEPENDENCYPART_GRANDPAR
(2,6),(6,21),-0.304531 # DEPENDENCYPART_GRANDPAR
(2,6),(6,22),-0.419407 # DEPENDENCYPART_GRANDPAR
(2,6),(6,23),-0.476401 # DEPENDENCYPART_GRANDPAR
(2,6),(6,24),-0.378057 # DEPENDENCYPART_GRANDPAR
(2,6),(6,25),-0.664055 # DEPENDENCYPART_GRANDPAR
(2,6),(6,30),-0.343022 # DEPENDENCYPART_GRANDPAR
(2,6),(6,31),-0.532165 # DEPENDENCYPART_GRANDPAR
(2,6),(6,32),-0.395348 # DEPENDENCYPART_GRANDPAR
(2,6),(6,36),-0.869527 # DEPENDENCYPART_GRANDPAR
(2,6),(6,37),-0.748229 # DEPENDENCYPART_GRANDPAR
(2,7),(7,3),0.27408 # DEPENDENCYPART_GRANDPAR
(2,7),(7,5),0.559766 # DEPENDENCYPART_GRANDPAR
(2,7),(7,8),-0.343753 # DEPENDENCYPART_GRANDPAR
(2,7),(7,9),0.0669348 # DEPENDENCYPART_GRANDPAR
(2,7),(7,10),-0.067117 # DEPENDENCYPART_GRANDPAR
(2,7),(7,12),0.186969 # DEPENDENCYPART_GRANDPAR
(2,8),(8,6),-0.0456213 # DEPENDENCYPART_GRANDPAR
(2,8),(8,7),0.148875 # DEPENDENCYPART_GRANDPAR
(2,8),(8,9),-0.000296529 # DEPENDENCYPART_GRANDPAR
(2,8),(8,10),-0.11528 # DEPENDENCYPART_GRANDPAR
(2,8),(8,11),-0.215692 # DEPENDENCYPART_GRANDPAR
(2,8),(8,12),0.0397371 # DEPENDENCYPART_GRANDPAR
(2,9),(9,1),-0.835698 # DEPENDENCYPART_GRANDPAR
(2,9),(9,2),-0.665894 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,9),(9,3),0.0482808 # DEPENDENCYPART_GRANDPAR
(2,9),(9,4),-0.459604 # DEPENDENCYPART_GRANDPAR
(2,9),(9,5),0.391019 # DEPENDENCYPART_GRANDPAR
(2,9),(9,6),-0.170759 # DEPENDENCYPART_GRANDPAR
(2,9),(9,7),-0.126604 # DEPENDENCYPART_GRANDPAR
(2,9),(9,8),-0.213625 # DEPENDENCYPART_GRANDPAR
(2,9),(9,10),0.0135379 # DEPENDENCYPART_GRANDPAR
(2,9),(9,11),-0.21121 # DEPENDENCYPART_GRANDPAR
(2,9),(9,12),-0.0153726 # DEPENDENCYPART_GRANDPAR
(2,9),(9,13),-0.274407 # DEPENDENCYPART_GRANDPAR
(2,9),(9,14),-0.417482 # DEPENDENCYPART_GRANDPAR
(2,9),(9,16),-0.415408 # DEPENDENCYPART_GRANDPAR
(2,9),(9,17),-0.523903 # DEPENDENCYPART_GRANDPAR
(2,9),(9,18),-0.586699 # DEPENDENCYPART_GRANDPAR
(2,9),(9,19),-0.212459 # DEPENDENCYPART_GRANDPAR
(2,9),(9,21),-0.49416 # DEPENDENCYPART_GRANDPAR
(2,9),(9,22),-0.530613 # DEPENDENCYPART_GRANDPAR
(2,9),(9,23),-0.63546 # DEPENDENCYPART_GRANDPAR
(2,9),(9,32),-0.573607 # DEPENDENCYPART_GRANDPAR
(2,9),(9,36),-0.897893 # DEPENDENCYPART_GRANDPAR
(2,10),(10,3),0.055299 # DEPENDENCYPART_GRANDPAR
(2,10),(10,7),-0.221351 # DEPENDENCYPART_GRANDPAR
(2,10),(10,8),-0.392446 # DEPENDENCYPART_GRANDPAR
(2,10),(10,11),-0.18161 # DEPENDENCYPART_GRANDPAR
(2,10),(10,12),0.0700329 # DEPENDENCYPART_GRANDPAR
(2,10),(10,13),-0.189293 # DEPENDENCYPART_GRANDPAR
(2,10),(10,14),-0.276358 # DEPENDENCYPART_GRANDPAR
(2,10),(10,16),-0.328051 # DEPENDENCYPART_GRANDPAR
(2,10),(10,23),-0.534965 # DEPENDENCYPART_GRANDPAR
(2,11),(11,1),-0.835698 # DEPENDENCYPART_GRANDPAR
(2,11),(11,2),-0.666227 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,11),(11,3),0.0413196 # DEPENDENCYPART_GRANDPAR
(2,11),(11,5),0.393217 # DEPENDENCYPART_GRANDPAR
(2,11),(11,8),-0.232223 # DEPENDENCYPART_GRANDPAR
(2,11),(11,10),-0.387948 # DEPENDENCYPART_GRANDPAR
(2,11),(11,12),-0.0163035 # DEPENDENCYPART_GRANDPAR
(2,11),(11,13),-0.26892 # DEPENDENCYPART_GRANDPAR
(2,11),(11,14),-0.429308 # DEPENDENCYPART_GRANDPAR
(2,11),(11,16),-0.416339 # DEPENDENCYPART_GRANDPAR
(2,11),(11,17),-0.505905 # DEPENDENCYPART_GRANDPAR
(2,11),(11,18),-0.598539 # DEPENDENCYPART_GRANDPAR
(2,11),(11,19),-0.244442 # DEPENDENCYPART_GRANDPAR
(2,11),(11,21),-0.511633 # DEPENDENCYPART_GRANDPAR
(2,11),(11,36),-0.909744 # DEPENDENCYPART_GRANDPAR
(2,12),(12,1),-0.821865 # DEPENDENCYPART_GRANDPAR
(2,12),(12,2),-0.617156 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,12),(12,4),-0.253246 # DEPENDENCYPART_GRANDPAR
(2,12),(12,5),0.502795 # DEPENDENCYPART_GRANDPAR
(2,12),(12,7),-0.0501557 # DEPENDENCYPART_GRANDPAR
(2,12),(12,8),-0.257497 # DEPENDENCYPART_GRANDPAR
(2,12),(12,9),0.287829 # DEPENDENCYPART_GRANDPAR
(2,12),(12,10),-0.191779 # DEPENDENCYPART_GRANDPAR
(2,12),(12,11),0.0766846 # DEPENDENCYPART_GRANDPAR
(2,12),(12,13),-0.0111959 # DEPENDENCYPART_GRANDPAR
(2,12),(12,14),0.0313298 # DEPENDENCYPART_GRANDPAR
(2,12),(12,15),-0.610396 # DEPENDENCYPART_GRANDPAR
(2,12),(12,16),-0.200258 # DEPENDENCYPART_GRANDPAR
(2,12),(12,17),-0.554952 # DEPENDENCYPART_GRANDPAR
(2,12),(12,18),-0.440513 # DEPENDENCYPART_GRANDPAR
(2,12),(12,19),-0.383864 # DEPENDENCYPART_GRANDPAR
(2,12),(12,21),-0.380819 # DEPENDENCYPART_GRANDPAR
(2,12),(12,22),-0.267402 # DEPENDENCYPART_GRANDPAR
(2,12),(12,37),-0.649874 # DEPENDENCYPART_GRANDPAR
(2,14),(14,15),-0.779807 # DEPENDENCYPART_GRANDPAR
(2,14),(14,16),-0.00794326 # DEPENDENCYPART_GRANDPAR
(2,14),(14,17),-0.702181 # DEPENDENCYPART_GRANDPAR
(2,14),(14,18),-0.644088 # DEPENDENCYPART_GRANDPAR
(2,14),(14,19),-0.5626 # DEPENDENCYPART_GRANDPAR
(2,14),(14,20),-0.548782 # DEPENDENCYPART_GRANDPAR
(2,14),(14,21),-0.154901 # DEPENDENCYPART_GRANDPAR
(2,14),(14,23),-0.670778 # DEPENDENCYPART_GRANDPAR
(2,14),(14,24),-0.582166 # DEPENDENCYPART_GRANDPAR
(2,14),(14,25),-0.74631 # DEPENDENCYPART_GRANDPAR
(2,14),(14,30),-0.39584 # DEPENDENCYPART_GRANDPAR
(2,18),(18,1),-0.62276 # DEPENDENCYPART_GRANDPAR
(2,18),(18,2),-0.523488 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,18),(18,3),0.291473 # DEPENDENCYPART_GRANDPAR
(2,18),(18,4),-0.273645 # DEPENDENCYPART_GRANDPAR
(2,18),(18,5),0.390999 # DEPENDENCYPART_GRANDPAR
(2,18),(18,6),-0.0631651 # DEPENDENCYPART_GRANDPAR
(2,18),(18,7),-0.0711615 # DEPENDENCYPART_GRANDPAR
(2,18),(18,8),-0.287239 # DEPENDENCYPART_GRANDPAR
(2,18),(18,9),0.0629523 # DEPENDENCYPART_GRANDPAR
(2,18),(18,10),-0.192386 # DEPENDENCYPART_GRANDPAR
(2,18),(18,11),-0.158211 # DEPENDENCYPART_GRANDPAR
(2,18),(18,12),0.00716353 # DEPENDENCYPART_GRANDPAR
(2,18),(18,13),-0.283759 # DEPENDENCYPART_GRANDPAR
(2,18),(18,14),-0.308595 # DEPENDENCYPART_GRANDPAR
(2,18),(18,15),-0.588386 # DEPENDENCYPART_GRANDPAR
(2,18),(18,16),-0.392666 # DEPENDENCYPART_GRANDPAR
(2,18),(18,17),-0.460125 # DEPENDENCYPART_GRANDPAR
(2,18),(18,19),-0.231323 # DEPENDENCYPART_GRANDPAR
(2,18),(18,20),-0.377592 # DEPENDENCYPART_GRANDPAR
(2,18),(18,21),-0.304531 # DEPENDENCYPART_GRANDPAR
(2,18),(18,22),-0.419407 # DEPENDENCYPART_GRANDPAR
(2,18),(18,23),-0.476401 # DEPENDENCYPART_GRANDPAR
(2,18),(18,24),-0.378057 # DEPENDENCYPART_GRANDPAR
(2,18),(18,25),-0.664055 # DEPENDENCYPART_GRANDPAR
(2,18),(18,27),-0.647273 # DEPENDENCYPART_GRANDPAR
(2,18),(18,29),-0.359296 # DEPENDENCYPART_GRANDPAR
(2,18),(18,30),-0.343022 # DEPENDENCYPART_GRANDPAR
(2,18),(18,31),-0.532165 # DEPENDENCYPART_GRANDPAR
(2,18),(18,32),-0.395348 # DEPENDENCYPART_GRANDPAR
(2,18),(18,35),-0.62675 # DEPENDENCYPART_GRANDPAR
(2,18),(18,36),-0.869527 # DEPENDENCYPART_GRANDPAR
(2,18),(18,37),-0.748229 # DEPENDENCYPART_GRANDPAR
(2,36),(36,35),-0.774412 # DEPENDENCYPART_GRANDPAR
(2,36),(36,37),-0.798111 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),-0.439884 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),-0.445029 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-1.92325 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,4),-0.21736 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.56815 # DEPENDENCYPART_GRANDPAR
(3,2),(2,6),-1.01204 # DEPENDENCYPART_GRANDPAR
(3,2),(2,7),-1.13681 # DEPENDENCYPART_GRANDPAR
(3,2),(2,8),-1.19511 # DEPENDENCYPART_GRANDPAR
(3,2),(2,9),-1.13146 # DEPENDENCYPART_GRANDPAR
(3,2),(2,10),-1.12657 # DEPENDENCYPART_GRANDPAR
(3,2),(2,11),-1.42656 # DEPENDENCYPART_GRANDPAR
(3,2),(2,12),-1.25233 # DEPENDENCYPART_GRANDPAR
(3,2),(2,13),-1.05829 # DEPENDENCYPART_GRANDPAR
(3,2),(2,14),-0.81977 # DEPENDENCYPART_GRANDPAR
(3,2),(2,18),-1.16819 # DEPENDENCYPART_GRANDPAR
(3,2),(2,22),-1.21239 # DEPENDENCYPART_GRANDPAR
(3,2),(2,36),-2.42559 # DEPENDENCYPART_GRANDPAR
(3,4),(4,6),-0.454705 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),-1.0617 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-1.16149 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-1.03838 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),1.05076 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),-0.365275 # DEPENDENCYPART_GRANDPAR
(3,6),(6,1),-0.748645 # DEPENDENCYPART_GRANDPAR
(3,6),(6,2),-1.00944 # DEPENDENCYPART_GRANDPAR
(3,6),(6,3),-1.37345 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,6),(6,4),0.252284 # DEPENDENCYPART_GRANDPAR
(3,6),(6,5),0.0222573 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),-0.347065 # DEPENDENCYPART_GRANDPAR
(3,6),(6,8),-0.574718 # DEPENDENCYPART_GRANDPAR
(3,6),(6,9),-0.459694 # DEPENDENCYPART_GRANDPAR
(3,6),(6,10),-0.685142 # DEPENDENCYPART_GRANDPAR
(3,6),(6,11),-0.760657 # DEPENDENCYPART_GRANDPAR
(3,6),(6,12),-0.44219 # DEPENDENCYPART_GRANDPAR
(3,6),(6,13),-0.421168 # DEPENDENCYPART_GRANDPAR
(3,6),(6,14),-0.167569 # DEPENDENCYPART_GRANDPAR
(3,6),(6,15),-1.41662 # DEPENDENCYPART_GRANDPAR
(3,6),(6,16),-0.623439 # DEPENDENCYPART_GRANDPAR
(3,6),(6,17),-0.70604 # DEPENDENCYPART_GRANDPAR
(3,6),(6,18),-0.713159 # DEPENDENCYPART_GRANDPAR
(3,6),(6,19),-0.465407 # DEPENDENCYPART_GRANDPAR
(3,6),(6,20),-1.20846 # DEPENDENCYPART_GRANDPAR
(3,6),(6,21),-0.706718 # DEPENDENCYPART_GRANDPAR
(3,6),(6,22),-0.575272 # DEPENDENCYPART_GRANDPAR
(3,6),(6,23),-0.59726 # DEPENDENCYPART_GRANDPAR
(3,6),(6,24),-0.982464 # DEPENDENCYPART_GRANDPAR
(3,6),(6,25),-1.25623 # DEPENDENCYPART_GRANDPAR
(3,6),(6,30),-1.12417 # DEPENDENCYPART_GRANDPAR
(3,6),(6,31),-1.28086 # DEPENDENCYPART_GRANDPAR
(3,6),(6,32),-0.0748679 # DEPENDENCYPART_GRANDPAR
(3,6),(6,36),-2.10518 # DEPENDENCYPART_GRANDPAR
(3,6),(6,37),-1.85955 # DEPENDENCYPART_GRANDPAR
(3,7),(7,3),-1.14172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,7),(7,5),0.361797 # DEPENDENCYPART_GRANDPAR
(3,7),(7,8),-0.562746 # DEPENDENCYPART_GRANDPAR
(3,7),(7,9),-0.579564 # DEPENDENCYPART_GRANDPAR
(3,7),(7,10),-0.651876 # DEPENDENCYPART_GRANDPAR
(3,7),(7,12),-0.569175 # DEPENDENCYPART_GRANDPAR
(3,9),(9,1),-0.928614 # DEPENDENCYPART_GRANDPAR
(3,9),(9,2),-1.0691 # DEPENDENCYPART_GRANDPAR
(3,9),(9,3),-1.19732 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,9),(9,4),0.386169 # DEPENDENCYPART_GRANDPAR
(3,9),(9,5),0.400941 # DEPENDENCYPART_GRANDPAR
(3,9),(9,6),-0.307481 # DEPENDENCYPART_GRANDPAR
(3,9),(9,7),-0.44746 # DEPENDENCYPART_GRANDPAR
(3,9),(9,8),-0.366324 # DEPENDENCYPART_GRANDPAR
(3,9),(9,10),-0.606121 # DEPENDENCYPART_GRANDPAR
(3,9),(9,11),-0.848376 # DEPENDENCYPART_GRANDPAR
(3,9),(9,12),-0.608523 # DEPENDENCYPART_GRANDPAR
(3,9),(9,13),-0.399611 # DEPENDENCYPART_GRANDPAR
(3,9),(9,14),-0.256949 # DEPENDENCYPART_GRANDPAR
(3,9),(9,16),-0.786794 # DEPENDENCYPART_GRANDPAR
(3,9),(9,17),-0.659718 # DEPENDENCYPART_GRANDPAR
(3,9),(9,18),-0.72261 # DEPENDENCYPART_GRANDPAR
(3,9),(9,19),-0.648436 # DEPENDENCYPART_GRANDPAR
(3,9),(9,21),-0.974431 # DEPENDENCYPART_GRANDPAR
(3,9),(9,22),-0.553715 # DEPENDENCYPART_GRANDPAR
(3,9),(9,23),-0.6887 # DEPENDENCYPART_GRANDPAR
(3,9),(9,32),-0.198159 # DEPENDENCYPART_GRANDPAR
(3,9),(9,36),-2.08703 # DEPENDENCYPART_GRANDPAR
(3,12),(12,1),-1.0629 # DEPENDENCYPART_GRANDPAR
(3,12),(12,2),-1.21652 # DEPENDENCYPART_GRANDPAR
(3,12),(12,4),0.569723 # DEPENDENCYPART_GRANDPAR
(3,12),(12,5),0.498779 # DEPENDENCYPART_GRANDPAR
(3,12),(12,7),-0.414914 # DEPENDENCYPART_GRANDPAR
(3,12),(12,8),-0.423843 # DEPENDENCYPART_GRANDPAR
(3,12),(12,9),-0.0692108 # DEPENDENCYPART_GRANDPAR
(3,12),(12,10),-0.305169 # DEPENDENCYPART_GRANDPAR
(3,12),(12,11),-0.350768 # DEPENDENCYPART_GRANDPAR
(3,12),(12,13),-0.3932 # DEPENDENCYPART_GRANDPAR
(3,12),(12,14),-0.454408 # DEPENDENCYPART_GRANDPAR
(3,12),(12,15),-1.44114 # DEPENDENCYPART_GRANDPAR
(3,12),(12,16),-0.629239 # DEPENDENCYPART_GRANDPAR
(3,12),(12,17),-0.695822 # DEPENDENCYPART_GRANDPAR
(3,12),(12,18),-0.575844 # DEPENDENCYPART_GRANDPAR
(3,12),(12,19),-0.610848 # DEPENDENCYPART_GRANDPAR
(3,12),(12,21),-0.814625 # DEPENDENCYPART_GRANDPAR
(3,12),(12,22),-0.547304 # DEPENDENCYPART_GRANDPAR
(3,12),(12,37),-1.76365 # DEPENDENCYPART_GRANDPAR
(3,14),(14,15),-1.49709 # DEPENDENCYPART_GRANDPAR
(3,14),(14,16),-0.929475 # DEPENDENCYPART_GRANDPAR
(3,14),(14,17),-0.429101 # DEPENDENCYPART_GRANDPAR
(3,14),(14,18),-0.792843 # DEPENDENCYPART_GRANDPAR
(3,14),(14,19),-0.173489 # DEPENDENCYPART_GRANDPAR
(3,14),(14,20),-1.37887 # DEPENDENCYPART_GRANDPAR
(3,14),(14,21),-1.05686 # DEPENDENCYPART_GRANDPAR
(3,14),(14,23),-0.755246 # DEPENDENCYPART_GRANDPAR
(3,14),(14,24),-1.15048 # DEPENDENCYPART_GRANDPAR
(3,14),(14,25),-1.30204 # DEPENDENCYPART_GRANDPAR
(3,14),(14,30),-1.07768 # DEPENDENCYPART_GRANDPAR
(3,36),(36,35),-1.20328 # DEPENDENCYPART_GRANDPAR
(3,36),(36,37),-1.8815 # DEPENDENCYPART_GRANDPAR
(4,6),(6,1),-0.914147 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-1.07742 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-0.909613 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-1.14646 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),0.00394026 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.420143 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),-0.471344 # DEPENDENCYPART_GRANDPAR
(4,6),(6,9),-0.452033 # DEPENDENCYPART_GRANDPAR
(4,6),(6,10),-0.366107 # DEPENDENCYPART_GRANDPAR
(4,6),(6,11),-0.513334 # DEPENDENCYPART_GRANDPAR
(4,6),(6,12),-0.461781 # DEPENDENCYPART_GRANDPAR
(4,6),(6,13),-0.204721 # DEPENDENCYPART_GRANDPAR
(4,6),(6,14),0.00383156 # DEPENDENCYPART_GRANDPAR
(4,6),(6,15),-0.929732 # DEPENDENCYPART_GRANDPAR
(4,6),(6,16),-0.664542 # DEPENDENCYPART_GRANDPAR
(4,6),(6,17),-0.868708 # DEPENDENCYPART_GRANDPAR
(4,6),(6,18),-0.813999 # DEPENDENCYPART_GRANDPAR
