# _root_ At Jefferies & Co. , J. Francis Palamara did n't reach the office until 5:30 a.m. , but then he had been up most of the night at home .
#goldHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,18,21,19,21,22,22,24,27,25,22,28,9,
#predictedHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,21,21,18,21,22,22,24,27,25,27,28,9,
(7,8),(8,6),-1.189 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.869382 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.81797 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.546971 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.7547 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.824752 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-1.10224 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-0.844094 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.738077 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.629751 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.711743 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-1.04175 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.09703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),-0.124317 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.168935 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.512727 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.834977 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.538351 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.449652 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.60235 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.518411 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.720078 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),-0.75826 # DEPENDENCYPART_GRANDPAR
(7,9),(9,19),-0.497903 # DEPENDENCYPART_GRANDPAR
(7,9),(9,20),-0.394423 # DEPENDENCYPART_GRANDPAR
(7,9),(9,21),-0.600408 # DEPENDENCYPART_GRANDPAR
(7,9),(9,22),-0.618445 # DEPENDENCYPART_GRANDPAR
(7,9),(9,23),-0.763161 # DEPENDENCYPART_GRANDPAR
(7,9),(9,24),-0.829121 # DEPENDENCYPART_GRANDPAR
(7,9),(9,30),-1.59394 # DEPENDENCYPART_GRANDPAR
(7,10),(10,1),-1.03299 # DEPENDENCYPART_GRANDPAR
(7,10),(10,8),-0.152609 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.67467 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.665251 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.89102 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),-1.05051 # DEPENDENCYPART_GRANDPAR
(7,11),(11,2),-0.85514 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-0.71885 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-1.12414 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),-0.153467 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.762419 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.398575 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-1.01114 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.751281 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.535098 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.819729 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.736643 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.704659 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.909724 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.71967 # DEPENDENCYPART_GRANDPAR
(7,11),(11,20),-0.590949 # DEPENDENCYPART_GRANDPAR
(7,11),(11,21),-0.702848 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-0.746679 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),-1.00686 # DEPENDENCYPART_GRANDPAR
(7,11),(11,24),-0.952359 # DEPENDENCYPART_GRANDPAR
(7,11),(11,25),-1.7682 # DEPENDENCYPART_GRANDPAR
(7,11),(11,27),-1.27848 # DEPENDENCYPART_GRANDPAR
(7,11),(11,28),-1.35705 # DEPENDENCYPART_GRANDPAR
(7,11),(11,30),-1.51541 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),-0.352118 # DEPENDENCYPART_GRANDPAR
(7,13),(13,11),-0.677193 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),-0.609063 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.542214 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.727187 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.621696 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.717597 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),-0.798624 # DEPENDENCYPART_GRANDPAR
(7,13),(13,19),-0.649539 # DEPENDENCYPART_GRANDPAR
(7,13),(13,21),-0.446841 # DEPENDENCYPART_GRANDPAR
(7,13),(13,22),-0.613022 # DEPENDENCYPART_GRANDPAR
(7,13),(13,25),-1.35362 # DEPENDENCYPART_GRANDPAR
(7,16),(16,1),-1.04038 # DEPENDENCYPART_GRANDPAR
(7,16),(16,7),-0.960098 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,16),(16,10),-0.323477 # DEPENDENCYPART_GRANDPAR
(7,16),(16,12),-0.531345 # DEPENDENCYPART_GRANDPAR
(7,16),(16,13),-0.402706 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.497876 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),-0.565827 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),-0.695134 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),-0.790138 # DEPENDENCYPART_GRANDPAR
(7,16),(16,19),-0.64917 # DEPENDENCYPART_GRANDPAR
(7,16),(16,20),-0.519268 # DEPENDENCYPART_GRANDPAR
(7,16),(16,21),-0.491324 # DEPENDENCYPART_GRANDPAR
(7,16),(16,22),-0.625992 # DEPENDENCYPART_GRANDPAR
(7,16),(16,23),-0.88727 # DEPENDENCYPART_GRANDPAR
(7,16),(16,24),-0.942655 # DEPENDENCYPART_GRANDPAR
(7,16),(16,25),-1.3609 # DEPENDENCYPART_GRANDPAR
(7,16),(16,27),-1.1795 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.24566 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.0816988 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),-0.0390544 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),0.102647 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),-0.489743 # DEPENDENCYPART_GRANDPAR
(8,1),(1,7),-0.363637 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),-1.47607 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,1),(1,9),-0.844742 # DEPENDENCYPART_GRANDPAR
(8,1),(1,11),-0.885658 # DEPENDENCYPART_GRANDPAR
(8,1),(1,17),-0.930864 # DEPENDENCYPART_GRANDPAR
(8,1),(1,18),-1.01434 # DEPENDENCYPART_GRANDPAR
(8,1),(1,30),-1.71047 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.492345 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.101129 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),0.223944 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.0320956 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),-0.271766 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),-0.177508 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-1.59614 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,9),-0.880808 # DEPENDENCYPART_GRANDPAR
(8,2),(2,10),-0.956601 # DEPENDENCYPART_GRANDPAR
(8,2),(2,11),-0.948632 # DEPENDENCYPART_GRANDPAR
(8,2),(2,13),-1.11204 # DEPENDENCYPART_GRANDPAR
(8,2),(2,16),-1.10168 # DEPENDENCYPART_GRANDPAR
(8,2),(2,17),-1.14316 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.557264 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.006904 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.239568 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.12815 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.67487 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),-0.549359 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.39198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.808697 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.878009 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.877007 # DEPENDENCYPART_GRANDPAR
(8,3),(3,13),-0.991852 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),-0.980889 # DEPENDENCYPART_GRANDPAR
(8,3),(3,16),-0.983849 # DEPENDENCYPART_GRANDPAR
(8,3),(3,17),-0.918439 # DEPENDENCYPART_GRANDPAR
(8,3),(3,18),-0.981644 # DEPENDENCYPART_GRANDPAR
(8,3),(3,21),-0.903883 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.213789 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.148535 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-0.605442 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),-0.511183 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.59762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,9),-0.88096 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.145328 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),0.284717 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),0.140721 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.205681 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.59614 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,2),-0.13697 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),0.293076 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),0.170259 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.39473 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.59626 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.880808 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.956601 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.948632 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-1.11204 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-1.10168 # DEPENDENCYPART_GRANDPAR
(8,9),(9,1),-0.933319 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-0.746618 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-0.606097 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.503013 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.46656 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.993653 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.86475 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.00499 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.179542 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.255974 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.676884 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.309407 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.408111 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.388429 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.317675 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.494703 # DEPENDENCYPART_GRANDPAR
(8,9),(9,18),-0.432653 # DEPENDENCYPART_GRANDPAR
(8,9),(9,19),-0.318392 # DEPENDENCYPART_GRANDPAR
(8,9),(9,20),-0.295562 # DEPENDENCYPART_GRANDPAR
(8,9),(9,21),-0.409992 # DEPENDENCYPART_GRANDPAR
(8,9),(9,22),-0.452484 # DEPENDENCYPART_GRANDPAR
(8,9),(9,23),-0.545988 # DEPENDENCYPART_GRANDPAR
(8,9),(9,24),-0.647087 # DEPENDENCYPART_GRANDPAR
(8,9),(9,30),-1.28495 # DEPENDENCYPART_GRANDPAR
(8,10),(10,1),-0.864075 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-1.02785 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,11),-0.411938 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.617732 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.671121 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.881595 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.757664 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.473668 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.875812 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-1.02871 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.336484 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.403205 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.847069 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.516359 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.487579 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.599831 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.529929 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.473306 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.578144 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.534182 # DEPENDENCYPART_GRANDPAR
(8,11),(11,20),-0.48611 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),-0.506454 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),-0.57474 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),-0.783705 # DEPENDENCYPART_GRANDPAR
(8,11),(11,24),-0.764348 # DEPENDENCYPART_GRANDPAR
(8,11),(11,25),-1.65082 # DEPENDENCYPART_GRANDPAR
(8,11),(11,27),-1.07325 # DEPENDENCYPART_GRANDPAR
(8,11),(11,28),-1.14674 # DEPENDENCYPART_GRANDPAR
(8,11),(11,30),-1.20044 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),-0.356744 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.414694 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.447 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.494687 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.50728 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.414973 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.486236 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.467036 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.464042 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-0.250438 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),-0.441075 # DEPENDENCYPART_GRANDPAR
(8,13),(13,25),-1.23623 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.206777 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.122286 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),-0.0154151 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),-0.152806 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),0.117369 # DEPENDENCYPART_GRANDPAR
(9,1),(1,7),0.141803 # DEPENDENCYPART_GRANDPAR
(9,1),(1,8),0.109293 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-1.4686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,1),(1,11),-0.413666 # DEPENDENCYPART_GRANDPAR
(9,1),(1,17),-0.792654 # DEPENDENCYPART_GRANDPAR
(9,1),(1,18),-0.498756 # DEPENDENCYPART_GRANDPAR
(9,1),(1,30),-1.50112 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),0.164085 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),0.000371649 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),0.183621 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),-0.013619 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),0.198942 # DEPENDENCYPART_GRANDPAR
(9,2),(2,7),0.189106 # DEPENDENCYPART_GRANDPAR
(9,2),(2,8),0.154584 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-1.47082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,10),-0.573555 # DEPENDENCYPART_GRANDPAR
(9,2),(2,11),-0.46486 # DEPENDENCYPART_GRANDPAR
(9,2),(2,13),-0.759246 # DEPENDENCYPART_GRANDPAR
(9,2),(2,16),-0.748354 # DEPENDENCYPART_GRANDPAR
(9,2),(2,17),-1.05233 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),0.166802 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.257698 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.326954 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.338921 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.18274 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.1589 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),-0.190824 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-1.42661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,10),-0.517369 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),-0.418097 # DEPENDENCYPART_GRANDPAR
(9,3),(3,13),-0.65723 # DEPENDENCYPART_GRANDPAR
(9,3),(3,14),0.121854 # DEPENDENCYPART_GRANDPAR
(9,3),(3,16),-0.649116 # DEPENDENCYPART_GRANDPAR
(9,3),(3,17),-0.790282 # DEPENDENCYPART_GRANDPAR
(9,3),(3,18),-0.46626 # DEPENDENCYPART_GRANDPAR
(9,3),(3,21),-0.523142 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-0.320243 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.233226 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.17105 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),-0.180885 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),-0.215407 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-1.47169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,2),-0.130572 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),0.172504 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.0658202 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),0.139009 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),0.104715 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),-0.11581 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),0.187266 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.0327176 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),0.198779 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.135158 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.47082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.573555 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.46486 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.759246 # DEPENDENCYPART_GRANDPAR
(9,7),(7,16),-0.748354 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),0.165404 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-0.0985777 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.265405 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),0.204498 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.0548337 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),0.216011 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.25709 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.47082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.573555 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.46486 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.759246 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-0.0627983 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.452919 # DEPENDENCYPART_GRANDPAR
(9,10),(10,11),-0.0344099 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),0.237146 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.704169 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),0.0560267 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.653766 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.474794 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.302619 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.336847 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.933456 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),-0.272283 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.197579 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),0.0587069 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),0.806434 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.324517 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),0.0723602 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.0966706 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),0.016753 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),0.0977755 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),0.123748 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),0.143628 # DEPENDENCYPART_GRANDPAR
(9,11),(11,22),0.0509252 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),0.0699255 # DEPENDENCYPART_GRANDPAR
(9,11),(11,24),-0.293071 # DEPENDENCYPART_GRANDPAR
(9,11),(11,25),-0.227732 # DEPENDENCYPART_GRANDPAR
(9,11),(11,27),-0.233272 # DEPENDENCYPART_GRANDPAR
(9,11),(11,28),0.534446 # DEPENDENCYPART_GRANDPAR
(9,11),(11,30),-1.13253 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),0.428393 # DEPENDENCYPART_GRANDPAR
(9,13),(13,10),-0.179719 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.0933498 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.21992 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),0.429159 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.348065 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.00754155 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.0369077 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.0586597 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),0.0851384 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),0.0311192 # DEPENDENCYPART_GRANDPAR
(9,13),(13,22),-0.0437228 # DEPENDENCYPART_GRANDPAR
(9,13),(13,25),-0.146023 # DEPENDENCYPART_GRANDPAR
(9,14),(14,10),0.0400631 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.00500039 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.286478 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),0.0489819 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.0343088 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.156474 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),0.110191 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),0.0308385 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-0.0770184 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),0.00708035 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),0.458717 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.190451 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.127 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.080438 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),0.00361707 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),0.0142942 # DEPENDENCYPART_GRANDPAR
(9,16),(16,1),0.0232996 # DEPENDENCYPART_GRANDPAR
(9,16),(16,7),-0.516496 # DEPENDENCYPART_GRANDPAR
(9,16),(16,10),-0.225259 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),-0.221426 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),-0.10066 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),0.514467 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.344432 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.0529657 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.0786808 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),0.0603118 # DEPENDENCYPART_GRANDPAR
(9,16),(16,20),-0.0442914 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.0379309 # DEPENDENCYPART_GRANDPAR
(9,16),(16,22),-0.0819844 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),0.109951 # DEPENDENCYPART_GRANDPAR
(9,16),(16,24),-0.475217 # DEPENDENCYPART_GRANDPAR
(9,16),(16,25),-0.159574 # DEPENDENCYPART_GRANDPAR
(9,16),(16,27),-0.352548 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),0.0702726 # DEPENDENCYPART_GRANDPAR
(9,18),(18,20),-0.0816697 # DEPENDENCYPART_GRANDPAR
(9,18),(18,21),0.621017 # DEPENDENCYPART_GRANDPAR
(9,18),(18,22),0.15874 # DEPENDENCYPART_GRANDPAR
(9,18),(18,23),-0.0295812 # DEPENDENCYPART_GRANDPAR
(9,18),(18,24),-0.476073 # DEPENDENCYPART_GRANDPAR
(9,18),(18,25),-0.28917 # DEPENDENCYPART_GRANDPAR
(9,18),(18,28),0.343769 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),0.241682 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),-0.149404 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.0216371 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),-0.184106 # DEPENDENCYPART_GRANDPAR
(9,19),(19,23),-0.175702 # DEPENDENCYPART_GRANDPAR
(9,19),(19,24),-0.43069 # DEPENDENCYPART_GRANDPAR
