# _root_ New management at Kentucky Fried Chicken , a unit of PepsiCo Inc. , has fought back with new medium and large chicken sandwiches for the lunch crowd .
#goldHeads=2,14,2,6,6,3,6,9,6,9,10,11,6,0,14,15,15,23,23,19,20,23,17,23,27,27,24,14,
#predictedHeads=2,14,2,6,6,3,6,9,6,9,10,11,6,0,14,15,15,19,17,19,23,23,20,15,27,27,24,14,
(6,14),(14,28),-1.07016 # DEPENDENCYPART_GRANDPAR
(6,15),(15,2),-0.941143 # DEPENDENCYPART_GRANDPAR
(6,15),(15,3),-0.880819 # DEPENDENCYPART_GRANDPAR
(6,15),(15,5),-0.986549 # DEPENDENCYPART_GRANDPAR
(6,15),(15,6),-0.678489 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,15),(15,7),-0.299953 # DEPENDENCYPART_GRANDPAR
(6,15),(15,9),0.251289 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),0.230763 # DEPENDENCYPART_GRANDPAR
(6,15),(15,11),-0.327925 # DEPENDENCYPART_GRANDPAR
(6,15),(15,12),-0.190189 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),-0.368515 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.0980029 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.0402479 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),-0.222987 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-0.708987 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),-0.326551 # DEPENDENCYPART_GRANDPAR
(6,15),(15,20),-0.147077 # DEPENDENCYPART_GRANDPAR
(6,15),(15,21),-0.953252 # DEPENDENCYPART_GRANDPAR
(6,15),(15,22),-0.45471 # DEPENDENCYPART_GRANDPAR
(6,15),(15,23),-0.271229 # DEPENDENCYPART_GRANDPAR
(6,15),(15,24),-0.206575 # DEPENDENCYPART_GRANDPAR
(6,15),(15,27),-0.342008 # DEPENDENCYPART_GRANDPAR
(6,15),(15,28),-1.01667 # DEPENDENCYPART_GRANDPAR
(6,16),(16,2),-0.969555 # DEPENDENCYPART_GRANDPAR
(6,16),(16,3),-0.837629 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.0428557 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.316327 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.71238 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.347304 # DEPENDENCYPART_GRANDPAR
(6,16),(16,20),-0.163111 # DEPENDENCYPART_GRANDPAR
(6,16),(16,21),-0.988078 # DEPENDENCYPART_GRANDPAR
(6,16),(16,23),-0.265044 # DEPENDENCYPART_GRANDPAR
(6,16),(16,24),-0.276469 # DEPENDENCYPART_GRANDPAR
(6,16),(16,28),-1.06295 # DEPENDENCYPART_GRANDPAR
(6,17),(17,2),-1.03404 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),-0.120256 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-0.873529 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),-0.215146 # DEPENDENCYPART_GRANDPAR
(6,17),(17,20),-0.228391 # DEPENDENCYPART_GRANDPAR
(6,17),(17,21),-1.00764 # DEPENDENCYPART_GRANDPAR
(6,17),(17,22),-0.333124 # DEPENDENCYPART_GRANDPAR
(6,17),(17,23),-0.176022 # DEPENDENCYPART_GRANDPAR
(6,17),(17,24),-0.404355 # DEPENDENCYPART_GRANDPAR
(6,17),(17,27),-0.220778 # DEPENDENCYPART_GRANDPAR
(6,17),(17,28),-1.06543 # DEPENDENCYPART_GRANDPAR
(6,19),(19,11),-0.192872 # DEPENDENCYPART_GRANDPAR
(6,19),(19,15),0.0869141 # DEPENDENCYPART_GRANDPAR
(6,19),(19,16),-0.081139 # DEPENDENCYPART_GRANDPAR
(6,19),(19,17),-0.232225 # DEPENDENCYPART_GRANDPAR
(6,19),(19,18),-0.424983 # DEPENDENCYPART_GRANDPAR
(6,19),(19,20),-0.122994 # DEPENDENCYPART_GRANDPAR
(6,19),(19,21),-0.931372 # DEPENDENCYPART_GRANDPAR
(6,19),(19,22),-0.38946 # DEPENDENCYPART_GRANDPAR
(6,19),(19,23),-0.216294 # DEPENDENCYPART_GRANDPAR
(6,19),(19,24),-0.18605 # DEPENDENCYPART_GRANDPAR
(6,19),(19,27),-0.274855 # DEPENDENCYPART_GRANDPAR
(6,19),(19,28),-0.882906 # DEPENDENCYPART_GRANDPAR
(6,20),(20,21),-0.867444 # DEPENDENCYPART_GRANDPAR
(6,20),(20,22),-0.38309 # DEPENDENCYPART_GRANDPAR
(6,20),(20,23),-0.141531 # DEPENDENCYPART_GRANDPAR
(6,20),(20,24),-0.4752 # DEPENDENCYPART_GRANDPAR
(6,20),(20,27),-0.26371 # DEPENDENCYPART_GRANDPAR
(6,23),(23,1),-0.90354 # DEPENDENCYPART_GRANDPAR
(6,23),(23,3),-0.784126 # DEPENDENCYPART_GRANDPAR
(6,23),(23,11),-0.312236 # DEPENDENCYPART_GRANDPAR
(6,23),(23,15),0.0807734 # DEPENDENCYPART_GRANDPAR
(6,23),(23,16),-0.193832 # DEPENDENCYPART_GRANDPAR
(6,23),(23,17),-0.276026 # DEPENDENCYPART_GRANDPAR
(6,23),(23,18),-0.510144 # DEPENDENCYPART_GRANDPAR
(6,23),(23,19),-0.248451 # DEPENDENCYPART_GRANDPAR
(6,23),(23,21),-0.867737 # DEPENDENCYPART_GRANDPAR
(6,23),(23,22),-0.373145 # DEPENDENCYPART_GRANDPAR
(6,23),(23,24),-0.176943 # DEPENDENCYPART_GRANDPAR
(6,23),(23,25),-1.82336 # DEPENDENCYPART_GRANDPAR
(6,23),(23,26),-0.466574 # DEPENDENCYPART_GRANDPAR
(6,23),(23,27),-0.291554 # DEPENDENCYPART_GRANDPAR
(6,23),(23,28),-0.912402 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-0.676162 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.16141 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.828399 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.875094 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.791201 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.25998 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.234132 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.384046 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.37769 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.406438 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.253727 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),0.0473029 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.42829 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.457474 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.65241 # DEPENDENCYPART_GRANDPAR
(7,9),(9,19),-0.611427 # DEPENDENCYPART_GRANDPAR
(7,9),(9,20),-0.413913 # DEPENDENCYPART_GRANDPAR
(7,9),(9,24),-0.791052 # DEPENDENCYPART_GRANDPAR
(7,9),(9,27),-0.683908 # DEPENDENCYPART_GRANDPAR
(7,9),(9,28),-0.591384 # DEPENDENCYPART_GRANDPAR
(8,7),(7,9),-0.262107 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.0786316 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.21649 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.242877 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.383147 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.444681 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.471461 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.82652 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.250652 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.435042 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),-0.181275 # DEPENDENCYPART_GRANDPAR
(9,1),(1,7),-0.427785 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.52744 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.393807 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.298224 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.350449 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.172077 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.305283 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-1.22992 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,11),-0.518088 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.508018 # DEPENDENCYPART_GRANDPAR
(9,3),(3,14),-0.788631 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.230324 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.0433205 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),-0.345002 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-1.21393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,13),-0.93583 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.54736 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.345402 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.25372 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),0.0254031 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.0351452 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.341926 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.21393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.52945 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.557972 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.935915 # DEPENDENCYPART_GRANDPAR
(9,5),(5,14),-0.761206 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.54011 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.331643 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.246119 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),0.0295838 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.0247229 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.347323 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),0.23965 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.21393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.52945 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.566634 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.557971 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.93583 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.761206 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.552623 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-0.583698 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.786312 # DEPENDENCYPART_GRANDPAR
(9,6),(6,19),-1.07762 # DEPENDENCYPART_GRANDPAR
(9,6),(6,20),-0.900752 # DEPENDENCYPART_GRANDPAR
(9,6),(6,23),-0.832778 # DEPENDENCYPART_GRANDPAR
(9,6),(6,28),-1.6272 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.12224 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,7),-0.191985 # DEPENDENCYPART_GRANDPAR
(9,8),(8,10),-0.563709 # DEPENDENCYPART_GRANDPAR
(9,10),(10,11),0.238479 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.0236712 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.191427 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.307889 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.0859961 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),0.0116383 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.345572 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.707835 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.621108 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.457905 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.483733 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.0400101 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.239658 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.0521952 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.167424 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.104275 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.511415 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.459877 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),-0.370666 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),-0.419028 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),-0.275292 # DEPENDENCYPART_GRANDPAR
(9,11),(11,28),-1.10015 # DEPENDENCYPART_GRANDPAR
(9,12),(12,2),-0.922135 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.622319 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,11),-0.169682 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),0.060222 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.0868907 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),-0.930898 # DEPENDENCYPART_GRANDPAR
(9,14),(14,2),-0.798757 # DEPENDENCYPART_GRANDPAR
(9,14),(14,3),-1.09534 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-0.76853 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-0.821317 # DEPENDENCYPART_GRANDPAR
(9,14),(14,6),-0.643398 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),-0.904677 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.528059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),0.223298 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.0709921 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.0232026 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.249384 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),0.210776 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),0.0895802 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.0629431 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.450657 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.426736 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.248115 # DEPENDENCYPART_GRANDPAR
(9,14),(14,23),-0.147758 # DEPENDENCYPART_GRANDPAR
(9,14),(14,24),-0.262311 # DEPENDENCYPART_GRANDPAR
(9,14),(14,28),-1.2692 # DEPENDENCYPART_GRANDPAR
(9,15),(15,2),-0.874148 # DEPENDENCYPART_GRANDPAR
(9,15),(15,3),-1.07432 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.84727 # DEPENDENCYPART_GRANDPAR
(9,15),(15,6),-0.669351 # DEPENDENCYPART_GRANDPAR
(9,15),(15,7),-0.982781 # DEPENDENCYPART_GRANDPAR
(9,15),(15,9),-0.578405 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,15),(15,10),0.10708 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),-0.071112 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),-0.104482 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.238861 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.196931 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),0.0713246 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),0.0436864 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.443827 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.432109 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.315339 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),-0.381484 # DEPENDENCYPART_GRANDPAR
(9,15),(15,22),-0.705206 # DEPENDENCYPART_GRANDPAR
(9,15),(15,23),-0.242155 # DEPENDENCYPART_GRANDPAR
(9,15),(15,24),-0.137463 # DEPENDENCYPART_GRANDPAR
(9,15),(15,27),-0.833537 # DEPENDENCYPART_GRANDPAR
(9,15),(15,28),-1.22291 # DEPENDENCYPART_GRANDPAR
(9,16),(16,2),-0.869729 # DEPENDENCYPART_GRANDPAR
(9,16),(16,3),-0.975741 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),0.13031 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.0172014 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.404328 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.300782 # DEPENDENCYPART_GRANDPAR
(9,16),(16,20),-0.292868 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.372556 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),-0.187053 # DEPENDENCYPART_GRANDPAR
(9,16),(16,24),-0.208352 # DEPENDENCYPART_GRANDPAR
(9,16),(16,28),-1.22503 # DEPENDENCYPART_GRANDPAR
(9,17),(17,2),-0.937357 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.192145 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.604802 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),-0.411399 # DEPENDENCYPART_GRANDPAR
(9,17),(17,20),-0.395536 # DEPENDENCYPART_GRANDPAR
(9,17),(17,21),-0.461348 # DEPENDENCYPART_GRANDPAR
(9,17),(17,22),-0.677913 # DEPENDENCYPART_GRANDPAR
(9,17),(17,23),-0.149298 # DEPENDENCYPART_GRANDPAR
(9,17),(17,24),-0.418277 # DEPENDENCYPART_GRANDPAR
(9,17),(17,27),-0.820409 # DEPENDENCYPART_GRANDPAR
(9,17),(17,28),-1.27794 # DEPENDENCYPART_GRANDPAR
(9,19),(19,11),0.0445022 # DEPENDENCYPART_GRANDPAR
(9,19),(19,15),0.14702 # DEPENDENCYPART_GRANDPAR
(9,19),(19,16),0.0276853 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),0.0609363 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),-0.19279 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),0.0153074 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.393945 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),-0.660147 # DEPENDENCYPART_GRANDPAR
(9,19),(19,23),-0.228186 # DEPENDENCYPART_GRANDPAR
(9,19),(19,24),-0.16619 # DEPENDENCYPART_GRANDPAR
(9,19),(19,27),-0.7866 # DEPENDENCYPART_GRANDPAR
(9,19),(19,28),-1.13527 # DEPENDENCYPART_GRANDPAR
(9,20),(20,21),-0.311038 # DEPENDENCYPART_GRANDPAR
(9,20),(20,22),-0.348562 # DEPENDENCYPART_GRANDPAR
(9,20),(20,23),-0.102036 # DEPENDENCYPART_GRANDPAR
(9,20),(20,24),-0.424819 # DEPENDENCYPART_GRANDPAR
(9,20),(20,27),-0.474452 # DEPENDENCYPART_GRANDPAR
(9,24),(24,23),-0.259164 # DEPENDENCYPART_GRANDPAR
(9,24),(24,25),-0.507273 # DEPENDENCYPART_GRANDPAR
(9,24),(24,26),-0.816305 # DEPENDENCYPART_GRANDPAR
(9,24),(24,27),-0.804283 # DEPENDENCYPART_GRANDPAR
(9,27),(27,18),-0.221953 # DEPENDENCYPART_GRANDPAR
(9,27),(27,21),-0.192415 # DEPENDENCYPART_GRANDPAR
(9,27),(27,22),-0.582619 # DEPENDENCYPART_GRANDPAR
(9,27),(27,23),-0.215966 # DEPENDENCYPART_GRANDPAR
(9,27),(27,25),-0.26762 # DEPENDENCYPART_GRANDPAR
(9,27),(27,26),-0.767567 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-1.16542 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-1.01566 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.782403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),1.615 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.0765521 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.0398229 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.333095 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.368295 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.134328 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.894741 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.277495 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.402135 # DEPENDENCYPART_GRANDPAR
(10,11),(11,21),-1.02284 # DEPENDENCYPART_GRANDPAR
(10,11),(11,23),-0.0396211 # DEPENDENCYPART_GRANDPAR
(10,11),(11,28),-1.52562 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-1.26533 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-1.01589 # DEPENDENCYPART_GRANDPAR
(10,12),(12,11),0.178937 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.161015 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.074762 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-0.887113 # DEPENDENCYPART_GRANDPAR
(10,14),(14,2),-1.18557 # DEPENDENCYPART_GRANDPAR
(10,14),(14,3),-0.988245 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-1.08316 # DEPENDENCYPART_GRANDPAR
(10,14),(14,5),-1.12973 # DEPENDENCYPART_GRANDPAR
(10,14),(14,6),-1.12732 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),-1.30178 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.935999 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-1.41127 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),0.221605 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),0.568694 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.362702 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.360933 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.39886 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.285834 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-1.05073 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.277255 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.455133 # DEPENDENCYPART_GRANDPAR
(10,14),(14,23),-0.0358652 # DEPENDENCYPART_GRANDPAR
(10,14),(14,24),-0.38833 # DEPENDENCYPART_GRANDPAR
(10,14),(14,28),-1.81271 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-1.21652 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-0.899504 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-1.11706 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-1.11466 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-1.33246 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-0.967781 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-1.12768 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),0.374407 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),0.788866 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.18571 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.0148231 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.395513 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.281411 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-1.02617 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.548988 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.575606 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),-1.2046 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-1.04463 # DEPENDENCYPART_GRANDPAR
(10,15),(15,23),-0.269485 # DEPENDENCYPART_GRANDPAR
(10,15),(15,24),-0.310936 # DEPENDENCYPART_GRANDPAR
(10,15),(15,27),-0.694561 # DEPENDENCYPART_GRANDPAR
(10,15),(15,28),-1.8282 # DEPENDENCYPART_GRANDPAR
(10,16),(16,2),-1.36768 # DEPENDENCYPART_GRANDPAR
(10,16),(16,3),-0.957144 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.293497 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.12004 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.912601 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.426655 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.533504 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),-1.12248 # DEPENDENCYPART_GRANDPAR
(10,16),(16,23),-0.203366 # DEPENDENCYPART_GRANDPAR
(10,16),(16,24),-0.158879 # DEPENDENCYPART_GRANDPAR
(10,16),(16,28),-1.79105 # DEPENDENCYPART_GRANDPAR
(10,19),(19,11),0.470419 # DEPENDENCYPART_GRANDPAR
(10,19),(19,15),-0.139441 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.333642 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.123104 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.60328 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-0.55808 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-1.06071 # DEPENDENCYPART_GRANDPAR
(10,19),(19,22),-0.740883 # DEPENDENCYPART_GRANDPAR
(10,19),(19,23),-0.0261345 # DEPENDENCYPART_GRANDPAR
(10,19),(19,24),-0.22693 # DEPENDENCYPART_GRANDPAR
(10,19),(19,27),-0.388959 # DEPENDENCYPART_GRANDPAR
(10,19),(19,28),-1.53598 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.854936 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-1.03076 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-1.02424 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.574048 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.658941 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.527617 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.827716 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.607251 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),-0.332589 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.48195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.643671 # DEPENDENCYPART_GRANDPAR
(11,6),(6,13),-1.26278 # DEPENDENCYPART_GRANDPAR
(11,6),(6,14),-0.692791 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.653192 # DEPENDENCYPART_GRANDPAR
(11,6),(6,16),-0.652126 # DEPENDENCYPART_GRANDPAR
