# _root_ West German Economics Minister Helmut Haussmann said , `` In my view , the stock market will stabilize relatively quickly .
#goldHeads=6,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
#predictedHeads=2,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
(20,7),(7,20),-1.68576 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,7),(7,21),-0.816594 # DEPENDENCYPART_GRANDPAR
(20,10),(10,6),-0.552482 # DEPENDENCYPART_GRANDPAR
(20,10),(10,7),-0.483379 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),-0.275482 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),-0.351689 # DEPENDENCYPART_GRANDPAR
(20,10),(10,11),-0.681247 # DEPENDENCYPART_GRANDPAR
(20,10),(10,12),-0.459919 # DEPENDENCYPART_GRANDPAR
(20,10),(10,13),-0.527417 # DEPENDENCYPART_GRANDPAR
(20,10),(10,15),-0.490898 # DEPENDENCYPART_GRANDPAR
(20,10),(10,16),-0.459192 # DEPENDENCYPART_GRANDPAR
(20,10),(10,17),-0.255147 # DEPENDENCYPART_GRANDPAR
(20,10),(10,18),-0.299487 # DEPENDENCYPART_GRANDPAR
(20,10),(10,19),-0.113935 # DEPENDENCYPART_GRANDPAR
(20,10),(10,20),-1.74731 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,10),(10,21),-0.915645 # DEPENDENCYPART_GRANDPAR
(20,16),(16,1),-0.731813 # DEPENDENCYPART_GRANDPAR
(20,16),(16,2),-0.682836 # DEPENDENCYPART_GRANDPAR
(20,16),(16,7),-0.519763 # DEPENDENCYPART_GRANDPAR
(20,16),(16,9),-0.536179 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),-0.275225 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),-0.573315 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.600273 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.424714 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.864532 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.48701 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.0939383 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),0.0830129 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.75815 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,16),-0.616674 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.73574 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.895591 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.682436 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.383943 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.3921 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,1),-0.34557 # DEPENDENCYPART_GRANDPAR
(21,17),(17,2),-0.397339 # DEPENDENCYPART_GRANDPAR
(21,17),(17,3),-0.0598218 # DEPENDENCYPART_GRANDPAR
(21,17),(17,4),-0.0925716 # DEPENDENCYPART_GRANDPAR
(21,17),(17,5),-0.186803 # DEPENDENCYPART_GRANDPAR
(21,17),(17,6),-0.243366 # DEPENDENCYPART_GRANDPAR
(21,17),(17,7),-0.234125 # DEPENDENCYPART_GRANDPAR
(21,17),(17,8),-0.329723 # DEPENDENCYPART_GRANDPAR
(21,17),(17,9),-0.220845 # DEPENDENCYPART_GRANDPAR
(21,17),(17,10),-0.139492 # DEPENDENCYPART_GRANDPAR
(21,17),(17,11),-0.374625 # DEPENDENCYPART_GRANDPAR
(21,17),(17,12),-0.250063 # DEPENDENCYPART_GRANDPAR
(21,17),(17,13),-0.398001 # DEPENDENCYPART_GRANDPAR
(21,17),(17,14),0.145701 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.300618 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.446171 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),0.190152 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.287843 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),-0.259807 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.67806 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,16),-0.411244 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.172618 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.84526 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,7),-0.170759 # DEPENDENCYPART_GRANDPAR
(21,20),(20,10),-0.138683 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.410808 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.219947 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.84526 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
