# _root_ At Shearson Lehman , executives created potential new commercials Friday night and throughout the weekend , then had to regroup yesterday afternoon .
#goldHeads=6,3,1,6,6,0,9,9,6,11,6,11,12,15,13,6,18,6,18,19,22,20,6,
#predictedHeads=6,3,1,6,6,0,9,9,6,11,6,6,12,15,13,18,18,12,18,19,22,20,6,
(8,10),(10,8),-0.859267 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.0388059 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),0.0577346 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.178306 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.837162 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.994957 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.925724 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-1.05368 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.782177 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.865605 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.859501 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-1.03957 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.0316469 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.0841416 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),0.148355 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.141967 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.454724 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.371293 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.427223 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.328298 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.383343 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),-0.407519 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.262165 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.349199 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.0903565 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.42963 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.444474 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.428557 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.326454 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.458564 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.415629 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.521332 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.252549 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.240485 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),-0.223216 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),-0.381171 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),-0.151188 # DEPENDENCYPART_GRANDPAR
(9,1),(1,7),-0.028115 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-1.3219 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,1),(1,11),-0.325796 # DEPENDENCYPART_GRANDPAR
(9,1),(1,12),-0.502246 # DEPENDENCYPART_GRANDPAR
(9,1),(1,23),-0.985938 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-0.281422 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-0.106313 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),-0.150363 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),-0.425628 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),-0.206716 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.28138 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.211975 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.163377 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.425466 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.210847 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.00490549 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),0.0839504 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-1.26303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,10),-0.28619 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),-0.287256 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.498593 # DEPENDENCYPART_GRANDPAR
(9,3),(3,15),-0.632195 # DEPENDENCYPART_GRANDPAR
(9,3),(3,16),-0.913041 # DEPENDENCYPART_GRANDPAR
(9,3),(3,18),-0.737907 # DEPENDENCYPART_GRANDPAR
(9,3),(3,23),-0.972332 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.432347 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.255296 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.247112 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.0627083 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.123457 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.00554732 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),0.109304 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.31059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.290129 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.304396 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.523234 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.768102 # DEPENDENCYPART_GRANDPAR
(9,5),(5,16),-0.908603 # DEPENDENCYPART_GRANDPAR
(9,5),(5,18),-0.773626 # DEPENDENCYPART_GRANDPAR
(9,5),(5,23),-1.00583 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.144369 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.247133 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.23348 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.317411 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.209206 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.146131 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.0993685 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.21866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.216622 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.183967 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.411475 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.812651 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.528902 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-0.744937 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.379153 # DEPENDENCYPART_GRANDPAR
(9,6),(6,18),-0.70568 # DEPENDENCYPART_GRANDPAR
(9,6),(6,19),-0.870866 # DEPENDENCYPART_GRANDPAR
(9,6),(6,21),-1.13354 # DEPENDENCYPART_GRANDPAR
(9,6),(6,22),-0.933705 # DEPENDENCYPART_GRANDPAR
(9,6),(6,23),-0.882873 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.176797 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.22926 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.23206 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.065158 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.28537 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.285403 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.290827 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.580692 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.862327 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.110253 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.230134 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.229315 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.23781 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.238011 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.110527 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.28541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.283941 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.290868 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.58283 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.641955 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.616378 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.801289 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,12),0.266162 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.0990634 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-1.12377 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.944492 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.93289 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-0.968994 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.973184 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.80129 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.745893 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.720455 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.767186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.413275 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.330888 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.0948171 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.0830367 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.161122 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.0141076 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.262218 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.269688 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),-0.491779 # DEPENDENCYPART_GRANDPAR
(9,12),(12,10),0.126257 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.135287 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.365825 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.63444 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),0.188335 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.210353 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.0235546 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.472167 # DEPENDENCYPART_GRANDPAR
(9,12),(12,19),-0.428667 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.222467 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.555392 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.0727838 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.276142 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.0111647 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.257245 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),-0.227892 # DEPENDENCYPART_GRANDPAR
(9,13),(13,22),-0.493662 # DEPENDENCYPART_GRANDPAR
(9,13),(13,23),-0.623152 # DEPENDENCYPART_GRANDPAR
(9,15),(15,10),0.416796 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.0976384 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.451513 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.149267 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.0150693 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.247488 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.29116 # DEPENDENCYPART_GRANDPAR
(9,15),(15,22),-0.470516 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),0.022916 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.190368 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),-0.237403 # DEPENDENCYPART_GRANDPAR
(9,17),(17,22),-0.463381 # DEPENDENCYPART_GRANDPAR
(9,18),(18,1),-1.10337 # DEPENDENCYPART_GRANDPAR
(9,18),(18,2),-0.77619 # DEPENDENCYPART_GRANDPAR
(9,18),(18,3),-0.764584 # DEPENDENCYPART_GRANDPAR
(9,18),(18,4),-0.762653 # DEPENDENCYPART_GRANDPAR
(9,18),(18,5),-0.863075 # DEPENDENCYPART_GRANDPAR
(9,18),(18,6),-0.694417 # DEPENDENCYPART_GRANDPAR
(9,18),(18,7),-0.623948 # DEPENDENCYPART_GRANDPAR
(9,18),(18,8),-0.598369 # DEPENDENCYPART_GRANDPAR
(9,18),(18,9),-0.781186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,18),(18,10),0.304442 # DEPENDENCYPART_GRANDPAR
(9,18),(18,11),0.329554 # DEPENDENCYPART_GRANDPAR
(9,18),(18,12),0.093526 # DEPENDENCYPART_GRANDPAR
(9,18),(18,13),-0.162291 # DEPENDENCYPART_GRANDPAR
(9,18),(18,14),-0.512568 # DEPENDENCYPART_GRANDPAR
(9,18),(18,15),-0.0353272 # DEPENDENCYPART_GRANDPAR
(9,18),(18,16),-0.253566 # DEPENDENCYPART_GRANDPAR
(9,18),(18,17),0.173709 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),-0.174578 # DEPENDENCYPART_GRANDPAR
(9,18),(18,20),-0.49655 # DEPENDENCYPART_GRANDPAR
(9,18),(18,21),-0.582935 # DEPENDENCYPART_GRANDPAR
(9,18),(18,22),-0.517716 # DEPENDENCYPART_GRANDPAR
(9,18),(18,23),-0.686068 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),-0.0437507 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),-0.279237 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.721732 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),-0.480329 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.107573 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.513013 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.372002 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.545267 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.426929 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.79463 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.569821 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-1.28805 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.904341 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),-0.582524 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.174375 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.251897 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.528156 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.384542 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.371957 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.437625 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.79339 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.569967 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-1.29029 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.641377 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.33526 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.271624 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.254057 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.476313 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.335236 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.335993 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.537039 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.81408 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.597751 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-1.26345 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.822173 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.913123 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-1.15173 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-0.772121 # DEPENDENCYPART_GRANDPAR
(10,9),(9,18),-1.05276 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-1.00965 # DEPENDENCYPART_GRANDPAR
(10,9),(9,23),-1.47316 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-1.49206 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),-0.125035 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.679866 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.972583 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.333743 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.451753 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.342508 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.851662 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.784098 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.697052 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-1.00147 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.445194 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.56217 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.351885 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.732384 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),-0.759514 # DEPENDENCYPART_GRANDPAR
(10,13),(13,22),-0.830145 # DEPENDENCYPART_GRANDPAR
(10,13),(13,23),-1.06605 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.545496 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.358521 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.386047 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.294562 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),-0.12302 # DEPENDENCYPART_GRANDPAR
(11,1),(1,7),-0.319171 # DEPENDENCYPART_GRANDPAR
(11,1),(1,9),-0.314905 # DEPENDENCYPART_GRANDPAR
(11,1),(1,11),-1.44 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,1),(1,12),-0.475583 # DEPENDENCYPART_GRANDPAR
(11,1),(1,23),-1.33095 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.275032 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.192805 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.424567 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.304801 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.125487 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.274813 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.349444 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.440832 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.308026 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.133006 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.209515 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),-0.240173 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),-0.334079 # DEPENDENCYPART_GRANDPAR
(11,3),(3,10),-0.1213 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-1.42174 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,12),-0.49104 # DEPENDENCYPART_GRANDPAR
(11,3),(3,15),-0.719246 # DEPENDENCYPART_GRANDPAR
(11,3),(3,16),-0.810061 # DEPENDENCYPART_GRANDPAR
(11,3),(3,18),-0.85174 # DEPENDENCYPART_GRANDPAR
(11,3),(3,23),-1.33618 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-0.352909 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.425446 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.225456 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.312818 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.0330412 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.231137 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.232242 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),-0.362236 # DEPENDENCYPART_GRANDPAR
(11,5),(5,10),-0.292562 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.41759 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,12),-0.498632 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),-0.89252 # DEPENDENCYPART_GRANDPAR
(11,5),(5,16),-0.770288 # DEPENDENCYPART_GRANDPAR
(11,5),(5,18),-0.869809 # DEPENDENCYPART_GRANDPAR
(11,5),(5,23),-1.34965 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.0273673 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.332602 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.127644 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.475643 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.208785 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.304921 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.356897 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.352644 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),-0.246104 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.31054 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.396615 # DEPENDENCYPART_GRANDPAR
(11,6),(6,13),-0.949738 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.608041 # DEPENDENCYPART_GRANDPAR
(11,6),(6,16),-0.632258 # DEPENDENCYPART_GRANDPAR
(11,6),(6,17),-0.70776 # DEPENDENCYPART_GRANDPAR
(11,6),(6,18),-0.814896 # DEPENDENCYPART_GRANDPAR
(11,6),(6,19),-0.93441 # DEPENDENCYPART_GRANDPAR
(11,6),(6,21),-1.41985 # DEPENDENCYPART_GRANDPAR
(11,6),(6,22),-1.00598 # DEPENDENCYPART_GRANDPAR
(11,6),(6,23),-1.2416 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.102442 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.26783 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.263499 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.328117 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.286802 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),-0.220473 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.3955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.541033 # DEPENDENCYPART_GRANDPAR
(11,7),(7,13),-0.987501 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.129808 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.147771 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.408907 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.269728 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.262787 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.260844 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.311303 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.263506 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.39922 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.548927 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-0.328074 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.445187 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.245198 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.315215 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.239123 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.204534 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.311768 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.394112 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.273736 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.41796 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.498423 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.890741 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.715466 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.770287 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.769953 # DEPENDENCYPART_GRANDPAR
(11,9),(9,18),-0.86981 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),-0.869365 # DEPENDENCYPART_GRANDPAR
(11,9),(9,23),-1.34955 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.329592 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.441705 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.357717 # DEPENDENCYPART_GRANDPAR
(11,10),(10,12),-0.491072 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.954701 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.600277 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-1.02694 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.450608 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.635795 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),0.298154 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.0817973 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.318769 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.682696 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),-0.689023 # DEPENDENCYPART_GRANDPAR
(11,12),(12,22),-0.0774833 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.461763 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.0923342 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.0182848 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.173526 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.388224 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.354953 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.475026 # DEPENDENCYPART_GRANDPAR
(11,13),(13,23),-0.973779 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.888383 # DEPENDENCYPART_GRANDPAR
