# _root_ Thomas G. Dahlen , Big Bear 's executive vice president , said the chain is still reviewing its product list to avoid such problems .
#goldHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
#predictedHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
(14,17),(17,21),-0.229802 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.36579 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),-0.40274 # DEPENDENCYPART_GRANDPAR
(14,17),(17,24),-0.632246 # DEPENDENCYPART_GRANDPAR
(14,21),(21,16),-0.464718 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),-0.584352 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.823887 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.507435 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.132511 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.31826 # DEPENDENCYPART_GRANDPAR
(14,21),(21,24),-0.586978 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.00378832 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),0.0374094 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.206908 # DEPENDENCYPART_GRANDPAR
(15,1),(1,6),0.185212 # DEPENDENCYPART_GRANDPAR
(15,1),(1,10),-0.0432611 # DEPENDENCYPART_GRANDPAR
(15,1),(1,11),-0.242954 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.0327941 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),0.0237571 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.209667 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.171925 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),0.171559 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.661542 # DEPENDENCYPART_GRANDPAR
(15,2),(2,8),0.0335809 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.0559254 # DEPENDENCYPART_GRANDPAR
(15,2),(2,10),-0.0410419 # DEPENDENCYPART_GRANDPAR
(15,2),(2,11),-0.245712 # DEPENDENCYPART_GRANDPAR
(15,2),(2,14),0.060049 # DEPENDENCYPART_GRANDPAR
(15,2),(2,15),-1.12219 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,3),(3,1),-0.0250729 # DEPENDENCYPART_GRANDPAR
(15,3),(3,2),-0.239493 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.203765 # DEPENDENCYPART_GRANDPAR
(15,3),(3,5),-0.160002 # DEPENDENCYPART_GRANDPAR
(15,3),(3,6),0.183482 # DEPENDENCYPART_GRANDPAR
(15,3),(3,7),-0.661136 # DEPENDENCYPART_GRANDPAR
(15,3),(3,8),0.0339913 # DEPENDENCYPART_GRANDPAR
(15,3),(3,9),-0.0549279 # DEPENDENCYPART_GRANDPAR
(15,3),(3,10),-0.040032 # DEPENDENCYPART_GRANDPAR
(15,3),(3,11),-0.239811 # DEPENDENCYPART_GRANDPAR
(15,3),(3,14),0.0610465 # DEPENDENCYPART_GRANDPAR
(15,3),(3,15),-1.12219 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,3),(3,16),-0.6254 # DEPENDENCYPART_GRANDPAR
(15,3),(3,17),-0.399243 # DEPENDENCYPART_GRANDPAR
(15,3),(3,20),-0.526528 # DEPENDENCYPART_GRANDPAR
(15,3),(3,24),-0.658906 # DEPENDENCYPART_GRANDPAR
(15,6),(6,1),-0.0368304 # DEPENDENCYPART_GRANDPAR
(15,6),(6,2),-0.25125 # DEPENDENCYPART_GRANDPAR
(15,6),(6,3),-0.177934 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.319555 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),-0.36257 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),-0.661624 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),0.0357649 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),-0.0554831 # DEPENDENCYPART_GRANDPAR
(15,6),(6,10),-0.0405873 # DEPENDENCYPART_GRANDPAR
(15,6),(6,11),-0.252877 # DEPENDENCYPART_GRANDPAR
(15,6),(6,14),0.0604913 # DEPENDENCYPART_GRANDPAR
(15,6),(6,15),-1.12221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,3),-0.126038 # DEPENDENCYPART_GRANDPAR
(15,8),(8,4),-0.234444 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),0.00749349 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-1.10751 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.16679 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.485821 # DEPENDENCYPART_GRANDPAR
(15,9),(9,1),-0.0306709 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),-0.237629 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),-0.392563 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-0.0393728 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.0333665 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),-0.243553 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.178824 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-0.926755 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,1),-0.0227387 # DEPENDENCYPART_GRANDPAR
(15,10),(10,2),-0.229424 # DEPENDENCYPART_GRANDPAR
(15,10),(10,3),-0.164378 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.260796 # DEPENDENCYPART_GRANDPAR
(15,10),(10,5),-0.384358 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.0311787 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-1.17757 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),0.00464947 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.239447 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.150607 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.0702726 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),0.034822 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-0.929611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.517435 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-0.253953 # DEPENDENCYPART_GRANDPAR
(15,10),(10,20),-0.439753 # DEPENDENCYPART_GRANDPAR
(15,10),(10,21),-0.0381716 # DEPENDENCYPART_GRANDPAR
(15,12),(12,1),-0.230465 # DEPENDENCYPART_GRANDPAR
(15,12),(12,2),-0.438851 # DEPENDENCYPART_GRANDPAR
(15,12),(12,3),-0.373195 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.392524 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-0.5833 # DEPENDENCYPART_GRANDPAR
(15,12),(12,6),-0.242853 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.132234 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.484634 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.493087 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.428569 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.0296152 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.261441 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-0.974528 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.380499 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),-0.224157 # DEPENDENCYPART_GRANDPAR
(15,12),(12,20),-0.269999 # DEPENDENCYPART_GRANDPAR
(15,12),(12,21),-0.0957668 # DEPENDENCYPART_GRANDPAR
(15,12),(12,22),-0.414469 # DEPENDENCYPART_GRANDPAR
(15,12),(12,25),-1.16823 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.255634 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.145387 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),0.51695 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-0.929206 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.517037 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.253352 # DEPENDENCYPART_GRANDPAR
(15,14),(14,21),-0.0368366 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.619771 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),0.0118024 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.170593 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-0.0526837 # DEPENDENCYPART_GRANDPAR
(15,17),(17,2),-0.639687 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-0.577424 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-0.784348 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.199066 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.597566 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.542871 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),-0.204596 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.314709 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),0.116978 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),0.308377 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),0.198615 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),0.0507404 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.421899 # DEPENDENCYPART_GRANDPAR
(15,17),(17,24),0.0484052 # DEPENDENCYPART_GRANDPAR
(15,18),(18,16),-0.19939 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.0534519 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.143091 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),0.0286222 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),0.219709 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.307492 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),0.213135 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),0.226299 # DEPENDENCYPART_GRANDPAR
(15,19),(19,24),-0.124239 # DEPENDENCYPART_GRANDPAR
(15,20),(20,8),-0.573803 # DEPENDENCYPART_GRANDPAR
(15,20),(20,10),-0.890352 # DEPENDENCYPART_GRANDPAR
(15,20),(20,13),-0.495397 # DEPENDENCYPART_GRANDPAR
(15,20),(20,14),-0.703572 # DEPENDENCYPART_GRANDPAR
(15,20),(20,16),-0.255333 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),0.196317 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.336654 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),0.0587768 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),0.187466 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.0129879 # DEPENDENCYPART_GRANDPAR
(15,20),(20,24),-0.154232 # DEPENDENCYPART_GRANDPAR
(15,21),(21,16),-0.222949 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),-0.388234 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),0.0445113 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),0.250728 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),0.18211 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),-0.479406 # DEPENDENCYPART_GRANDPAR
(15,21),(21,24),-0.259853 # DEPENDENCYPART_GRANDPAR
(15,22),(22,18),-0.461888 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),-0.0989768 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),0.0982731 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.542641 # DEPENDENCYPART_GRANDPAR
(15,22),(22,24),-0.13717 # DEPENDENCYPART_GRANDPAR
(15,22),(22,25),-1.11637 # DEPENDENCYPART_GRANDPAR
(15,24),(24,2),-0.825008 # DEPENDENCYPART_GRANDPAR
(15,24),(24,3),-0.762739 # DEPENDENCYPART_GRANDPAR
(15,24),(24,6),-0.628386 # DEPENDENCYPART_GRANDPAR
(15,24),(24,8),-0.699836 # DEPENDENCYPART_GRANDPAR
(15,24),(24,13),-0.504358 # DEPENDENCYPART_GRANDPAR
(15,24),(24,14),-0.722591 # DEPENDENCYPART_GRANDPAR
(15,24),(24,16),-0.262387 # DEPENDENCYPART_GRANDPAR
(15,24),(24,17),-0.00320189 # DEPENDENCYPART_GRANDPAR
(15,24),(24,18),-0.418733 # DEPENDENCYPART_GRANDPAR
(15,24),(24,19),-0.128363 # DEPENDENCYPART_GRANDPAR
(15,24),(24,20),0.0727047 # DEPENDENCYPART_GRANDPAR
(15,24),(24,21),0.135604 # DEPENDENCYPART_GRANDPAR
(15,24),(24,22),-0.149755 # DEPENDENCYPART_GRANDPAR
(15,24),(24,23),-0.602596 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.655056 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.463153 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.969148 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.0774929 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.65319 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.315757 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.81306 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-1.27574 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-1.24301 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-1.06774 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-1.25085 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.927579 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.74008 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.11564 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.163699 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.246019 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.294526 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.375105 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.551577 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.348095 # DEPENDENCYPART_GRANDPAR
(16,17),(17,24),-0.389569 # DEPENDENCYPART_GRANDPAR
(16,20),(20,8),-1.03236 # DEPENDENCYPART_GRANDPAR
(16,20),(20,10),-1.10868 # DEPENDENCYPART_GRANDPAR
(16,20),(20,13),-1.42096 # DEPENDENCYPART_GRANDPAR
(16,20),(20,14),-0.968446 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-1.19937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,17),0.25944 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.0995963 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.108655 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.532952 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.636681 # DEPENDENCYPART_GRANDPAR
(16,20),(20,24),-0.51085 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-1.22759 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,18),-0.223012 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.259809 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.292508 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.505189 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),-0.291939 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.319903 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-0.219384 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.178538 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),-0.219363 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),-0.142871 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),-0.183898 # DEPENDENCYPART_GRANDPAR
(17,2),(2,7),-0.406386 # DEPENDENCYPART_GRANDPAR
(17,2),(2,8),-0.277623 # DEPENDENCYPART_GRANDPAR
(17,2),(2,9),-0.289788 # DEPENDENCYPART_GRANDPAR
(17,2),(2,10),-0.264513 # DEPENDENCYPART_GRANDPAR
(17,2),(2,11),-0.338989 # DEPENDENCYPART_GRANDPAR
(17,2),(2,14),-0.149917 # DEPENDENCYPART_GRANDPAR
(17,2),(2,15),-0.299871 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),-0.212558 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),-0.217109 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),-0.214084 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.131591 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.172618 # DEPENDENCYPART_GRANDPAR
(17,3),(3,7),-0.406386 # DEPENDENCYPART_GRANDPAR
(17,3),(3,8),-0.277621 # DEPENDENCYPART_GRANDPAR
(17,3),(3,9),-0.289242 # DEPENDENCYPART_GRANDPAR
(17,3),(3,10),-0.26396 # DEPENDENCYPART_GRANDPAR
(17,3),(3,11),-0.33371 # DEPENDENCYPART_GRANDPAR
(17,3),(3,14),-0.149371 # DEPENDENCYPART_GRANDPAR
(17,3),(3,15),-0.29987 # DEPENDENCYPART_GRANDPAR
(17,3),(3,16),-0.136383 # DEPENDENCYPART_GRANDPAR
(17,3),(3,17),-0.970157 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,3),(3,20),-0.426162 # DEPENDENCYPART_GRANDPAR
(17,3),(3,24),-0.164467 # DEPENDENCYPART_GRANDPAR
(17,10),(10,1),-0.31179 # DEPENDENCYPART_GRANDPAR
(17,10),(10,2),-0.310608 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.325929 # DEPENDENCYPART_GRANDPAR
(17,10),(10,4),-0.282598 # DEPENDENCYPART_GRANDPAR
(17,10),(10,5),-0.278005 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.342638 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-1.09488 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.444516 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.359283 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.43339 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.115901 # DEPENDENCYPART_GRANDPAR
(17,10),(10,14),-0.178159 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),-0.233526 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),-0.207241 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-1.03832 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,20),-0.530955 # DEPENDENCYPART_GRANDPAR
(17,10),(10,21),-0.390332 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.341325 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.110921 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.116189 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.217685 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.179208 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.03808 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,21),-0.389384 # DEPENDENCYPART_GRANDPAR
(17,15),(15,1),-0.370515 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-0.37089 # DEPENDENCYPART_GRANDPAR
(17,15),(15,3),-0.385905 # DEPENDENCYPART_GRANDPAR
(17,15),(15,4),-0.389704 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-0.401463 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.312137 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-0.36424 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.331129 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.50933 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.296613 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.228536 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.197573 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.236666 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-0.993008 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),0.12358 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.0536993 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.281483 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.398103 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.581724 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-0.758583 # DEPENDENCYPART_GRANDPAR
(17,15),(15,24),-0.18482 # DEPENDENCYPART_GRANDPAR
(17,15),(15,25),-0.916342 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.220731 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.979285 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,20),-0.38795 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.348525 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.688907 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.612664 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),0.390411 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),0.165677 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.544692 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.774271 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.131296 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.175645 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),0.391969 # DEPENDENCYPART_GRANDPAR
(17,20),(20,8),-1.05463 # DEPENDENCYPART_GRANDPAR
(17,20),(20,10),-1.0303 # DEPENDENCYPART_GRANDPAR
(17,20),(20,13),-1.01992 # DEPENDENCYPART_GRANDPAR
(17,20),(20,14),-0.873144 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.797385 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.540931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),0.769747 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.387749 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),0.199571 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.0342829 # DEPENDENCYPART_GRANDPAR
(17,20),(20,24),0.400746 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-0.655831 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),0.626025 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.241148 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.0235539 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.155125 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.14379 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),0.486868 # DEPENDENCYPART_GRANDPAR
(17,22),(22,18),0.604019 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),0.201767 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),-0.0236622 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.276262 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),0.402018 # DEPENDENCYPART_GRANDPAR
(17,22),(22,25),-0.368691 # DEPENDENCYPART_GRANDPAR
(17,24),(24,2),-0.929611 # DEPENDENCYPART_GRANDPAR
(17,24),(24,3),-0.944992 # DEPENDENCYPART_GRANDPAR
(17,24),(24,6),-0.960179 # DEPENDENCYPART_GRANDPAR
(17,24),(24,8),-1.04758 # DEPENDENCYPART_GRANDPAR
(17,24),(24,13),-0.911404 # DEPENDENCYPART_GRANDPAR
(17,24),(24,14),-0.78298 # DEPENDENCYPART_GRANDPAR
(17,24),(24,16),-0.722899 # DEPENDENCYPART_GRANDPAR
(17,24),(24,17),-0.531396 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,24),(24,18),0.876722 # DEPENDENCYPART_GRANDPAR
(17,24),(24,19),0.433157 # DEPENDENCYPART_GRANDPAR
(17,24),(24,20),0.209232 # DEPENDENCYPART_GRANDPAR
(17,24),(24,21),0.122897 # DEPENDENCYPART_GRANDPAR
(17,24),(24,22),-0.0878865 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),-0.193173 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.39298 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.283737 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.517895 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.757246 # DEPENDENCYPART_GRANDPAR
(18,17),(17,2),-0.442357 # DEPENDENCYPART_GRANDPAR
(18,17),(17,3),-0.424203 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),-0.359738 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.44693 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.313758 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.299417 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.320275 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.6534 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.289423 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.541625 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.837675 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.836528 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-1.02787 # DEPENDENCYPART_GRANDPAR
(18,17),(17,24),-1.02767 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.700768 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.09283 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.00644452 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.331851 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),-0.536293 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-0.78163 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-1.19247 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),0.190583 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.0533733 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.264573 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.527532 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.497871 # DEPENDENCYPART_GRANDPAR
(19,17),(17,2),-0.927501 # DEPENDENCYPART_GRANDPAR
(19,17),(17,3),-0.736505 # DEPENDENCYPART_GRANDPAR
(19,17),(17,10),-0.876596 # DEPENDENCYPART_GRANDPAR
