# _root_ It also recommends better retirement and day-care benefits , and basing pay on education , experience and nurses ' demanding work schedules .
#goldHeads=3,3,0,5,3,5,8,6,8,8,10,11,11,13,14,14,16,22,18,22,22,17,3,
#predictedHeads=3,3,0,5,3,5,8,6,3,3,10,11,11,13,14,14,16,22,18,22,22,17,3,
(12,16),(16,12),-0.511253 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),0.0701968 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.162557 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.124486 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.0907779 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.134742 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.822469 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.290633 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.133421 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.0913946 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),-0.790798 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),0.167206 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.728395 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.0673176 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),0.298674 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),0.210235 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),0.038869 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.976785 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.287191 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.197512 # DEPENDENCYPART_GRANDPAR
(12,18),(18,22),-0.112035 # DEPENDENCYPART_GRANDPAR
(12,18),(18,23),-0.87024 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),-0.200973 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.164466 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.0360891 # DEPENDENCYPART_GRANDPAR
(12,22),(22,4),-0.876785 # DEPENDENCYPART_GRANDPAR
(12,22),(22,5),-0.900608 # DEPENDENCYPART_GRANDPAR
(12,22),(22,12),-0.528707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,22),(22,14),0.157484 # DEPENDENCYPART_GRANDPAR
(12,22),(22,16),0.0423456 # DEPENDENCYPART_GRANDPAR
(12,22),(22,18),-0.112477 # DEPENDENCYPART_GRANDPAR
(12,22),(22,19),0.209435 # DEPENDENCYPART_GRANDPAR
(12,22),(22,20),-0.173535 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.103213 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.874605 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.490166 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),0.0276888 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.387298 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.544669 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.428506 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.477783 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.923402 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.0443815 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.300928 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.69561 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.367522 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.941149 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.837598 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.699921 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-1.28819 # DEPENDENCYPART_GRANDPAR
(13,12),(12,19),-1.60632 # DEPENDENCYPART_GRANDPAR
(13,12),(12,22),-1.1918 # DEPENDENCYPART_GRANDPAR
(13,12),(12,23),-2.07793 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.895111 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-1.04837 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-1.14455 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.324162 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.022188 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.154928 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.594395 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-1.30121 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.49985 # DEPENDENCYPART_GRANDPAR
(13,14),(14,23),-1.59041 # DEPENDENCYPART_GRANDPAR
(13,16),(16,11),-0.894789 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-1.04778 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-1.13167 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.773606 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.0571047 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.132966 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.570115 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-1.27703 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.600655 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),-0.502002 # DEPENDENCYPART_GRANDPAR
(13,16),(16,22),-0.47557 # DEPENDENCYPART_GRANDPAR
(13,16),(16,23),-1.57156 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.937013 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-1.30465 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.5419 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.787924 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.842288 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),0.174129 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-1.32014 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.402054 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.374138 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.355259 # DEPENDENCYPART_GRANDPAR
(13,18),(18,23),-1.56646 # DEPENDENCYPART_GRANDPAR
(13,22),(22,4),-1.01405 # DEPENDENCYPART_GRANDPAR
(13,22),(22,5),-1.32213 # DEPENDENCYPART_GRANDPAR
(13,22),(22,12),-1.02358 # DEPENDENCYPART_GRANDPAR
(13,22),(22,14),0.668865 # DEPENDENCYPART_GRANDPAR
(13,22),(22,16),0.184131 # DEPENDENCYPART_GRANDPAR
(13,22),(22,18),-0.449429 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),-0.397701 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.296346 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),-0.306473 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-1.57048 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.617235 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.561912 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.632253 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.636001 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.34274 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.617989 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.263917 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.308976 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.644398 # DEPENDENCYPART_GRANDPAR
(14,11),(11,22),-0.599215 # DEPENDENCYPART_GRANDPAR
(14,11),(11,23),-1.17017 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.60673 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.662244 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.754126 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.583662 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.182322 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.28989 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.507034 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.476273 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.39501 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.725745 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.316149 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.382426 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.638911 # DEPENDENCYPART_GRANDPAR
(14,12),(12,19),-1.16496 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-0.593722 # DEPENDENCYPART_GRANDPAR
(14,12),(12,23),-1.20199 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.360852 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.474115 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.32723 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.559953 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.248374 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.258679 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.618132 # DEPENDENCYPART_GRANDPAR
(14,13),(13,22),-0.572948 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-1.07635 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-1.29011 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-1.19521 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.591907 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.0560383 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.60605 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.0162498 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.760585 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.143158 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),0.0701255 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),0.0326455 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.666251 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),0.152048 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.738079 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),0.0297821 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),0.460443 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),0.200626 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),0.414307 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.866954 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.0959965 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),0.0657037 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),0.0636086 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.699553 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.0999811 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.0265642 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),0.0704897 # DEPENDENCYPART_GRANDPAR
(14,22),(22,4),-1.15524 # DEPENDENCYPART_GRANDPAR
(14,22),(22,5),-1.3712 # DEPENDENCYPART_GRANDPAR
(14,22),(22,12),-1.19616 # DEPENDENCYPART_GRANDPAR
(14,22),(22,14),-0.639338 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,22),(22,16),0.417801 # DEPENDENCYPART_GRANDPAR
(14,22),(22,18),-0.0560968 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),0.242977 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),0.000526334 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),0.0558967 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.703918 # DEPENDENCYPART_GRANDPAR
(16,11),(11,5),-0.25945 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.149067 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.302566 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.239886 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.186249 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),-0.347065 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-1.35173 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,17),-0.41411 # DEPENDENCYPART_GRANDPAR
(16,11),(11,18),-0.490927 # DEPENDENCYPART_GRANDPAR
(16,11),(11,22),-0.590561 # DEPENDENCYPART_GRANDPAR
(16,11),(11,23),-1.05117 # DEPENDENCYPART_GRANDPAR
(16,12),(12,4),-0.279471 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.296784 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.27001 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.162477 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),0.210523 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),0.112851 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.105381 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.0715757 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.025142 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.29598 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.40396 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.487559 # DEPENDENCYPART_GRANDPAR
(16,12),(12,18),-0.485438 # DEPENDENCYPART_GRANDPAR
(16,12),(12,19),-1.09983 # DEPENDENCYPART_GRANDPAR
(16,12),(12,22),-0.585067 # DEPENDENCYPART_GRANDPAR
(16,12),(12,23),-1.08298 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),0.0316347 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.0677664 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.195402 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.250404 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.3361 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.363723 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.46457 # DEPENDENCYPART_GRANDPAR
(16,13),(13,22),-0.564204 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.105532 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.113881 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.0914327 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.282287 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.40304 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.487553 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.485428 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-1.09983 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.585057 # DEPENDENCYPART_GRANDPAR
(16,14),(14,23),-1.08298 # DEPENDENCYPART_GRANDPAR
(16,17),(17,18),0.328554 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.6824 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.0330807 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),0.329461 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),0.232314 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.684346 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,19),-0.803094 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.1356 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.0564946 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),0.0813762 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.581825 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.0522765 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.064853 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),0.0895351 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),0.15823 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.275557 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.018717 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),0.131982 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.209948 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.0311975 # DEPENDENCYPART_GRANDPAR
(16,22),(22,4),-0.834072 # DEPENDENCYPART_GRANDPAR
(16,22),(22,5),-1.03881 # DEPENDENCYPART_GRANDPAR
(16,22),(22,12),-0.86174 # DEPENDENCYPART_GRANDPAR
(16,22),(22,14),-0.747159 # DEPENDENCYPART_GRANDPAR
(16,22),(22,16),-0.680852 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,22),(22,18),0.0899071 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),0.292272 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.0348088 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.103637 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.58619 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.884448 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),-0.635146 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.21325 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.143225 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.00385309 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),-1.29746 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.833103 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.180391 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.00887591 # DEPENDENCYPART_GRANDPAR
(17,20),(20,18),0.987761 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),-0.173202 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.251713 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),1.00721 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),-0.20626 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.0441415 # DEPENDENCYPART_GRANDPAR
(17,22),(22,4),-0.922744 # DEPENDENCYPART_GRANDPAR
(17,22),(22,5),-0.715772 # DEPENDENCYPART_GRANDPAR
(17,22),(22,12),-0.803137 # DEPENDENCYPART_GRANDPAR
(17,22),(22,14),-0.823893 # DEPENDENCYPART_GRANDPAR
(17,22),(22,16),-0.884445 # DEPENDENCYPART_GRANDPAR
(17,22),(22,18),1.02171 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),0.171718 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),-0.0493291 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.221735 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-1.29918 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-1.02506 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-1.14479 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.930816 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.971733 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.687207 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.79929 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.72846 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-1.42211 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-1.14013 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-1.01332 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.885596 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-1.49877 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.22858 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.552331 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.211785 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-1.08879 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),-0.585318 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.325135 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-1.15358 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.537075 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.367016 # DEPENDENCYPART_GRANDPAR
(18,22),(22,4),-1.92432 # DEPENDENCYPART_GRANDPAR
(18,22),(22,5),-1.73313 # DEPENDENCYPART_GRANDPAR
(18,22),(22,12),-1.7625 # DEPENDENCYPART_GRANDPAR
(18,22),(22,14),-1.57438 # DEPENDENCYPART_GRANDPAR
(18,22),(22,16),-1.32383 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-1.19763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,19),0.00784869 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.408589 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.287859 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.916628 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.055781 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.87922 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.624523 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.540301 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-0.846677 # DEPENDENCYPART_GRANDPAR
(19,18),(18,23),-0.991024 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.546962 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.41303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.0225424 # DEPENDENCYPART_GRANDPAR
(19,22),(22,4),-0.613978 # DEPENDENCYPART_GRANDPAR
(19,22),(22,5),-0.686107 # DEPENDENCYPART_GRANDPAR
(19,22),(22,12),-0.640586 # DEPENDENCYPART_GRANDPAR
(19,22),(22,14),-0.605098 # DEPENDENCYPART_GRANDPAR
(19,22),(22,16),-0.576362 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-0.582605 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-1.00564 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),-0.0486038 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.00989737 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.544429 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.0310369 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.172375 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.63475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.264579 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-0.700789 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-1.00426 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.257759 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.54387 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,22),-0.655002 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.718006 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.696753 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.16803 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,16),-0.23987 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),1.13812 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.355498 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.56441 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.339461 # DEPENDENCYPART_GRANDPAR
(21,18),(18,23),-1.10003 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.396 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.459435 # DEPENDENCYPART_GRANDPAR
(21,19),(19,22),-0.265296 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.437426 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),0.126431 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.53928 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,4),(4,1),-0.195281 # DEPENDENCYPART_GRANDPAR
(22,4),(4,2),-0.844528 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),-0.262849 # DEPENDENCYPART_GRANDPAR
(22,4),(4,5),-0.147449 # DEPENDENCYPART_GRANDPAR
(22,4),(4,6),-0.455749 # DEPENDENCYPART_GRANDPAR
(22,4),(4,8),-0.408982 # DEPENDENCYPART_GRANDPAR
(22,4),(4,9),-0.0703712 # DEPENDENCYPART_GRANDPAR
(22,4),(4,10),-0.312807 # DEPENDENCYPART_GRANDPAR
(22,4),(4,11),-0.110846 # DEPENDENCYPART_GRANDPAR
(22,4),(4,13),-0.582221 # DEPENDENCYPART_GRANDPAR
(22,4),(4,15),-0.00518573 # DEPENDENCYPART_GRANDPAR
(22,4),(4,17),0.0884892 # DEPENDENCYPART_GRANDPAR
(22,5),(5,1),-0.176623 # DEPENDENCYPART_GRANDPAR
(22,5),(5,2),-0.924759 # DEPENDENCYPART_GRANDPAR
(22,5),(5,3),-0.232002 # DEPENDENCYPART_GRANDPAR
(22,5),(5,4),-0.699143 # DEPENDENCYPART_GRANDPAR
(22,5),(5,6),-0.619861 # DEPENDENCYPART_GRANDPAR
(22,5),(5,7),-0.440245 # DEPENDENCYPART_GRANDPAR
(22,5),(5,8),-0.452671 # DEPENDENCYPART_GRANDPAR
(22,5),(5,9),-0.0766217 # DEPENDENCYPART_GRANDPAR
(22,5),(5,10),-0.476918 # DEPENDENCYPART_GRANDPAR
(22,5),(5,11),-0.0909375 # DEPENDENCYPART_GRANDPAR
(22,5),(5,12),-0.322432 # DEPENDENCYPART_GRANDPAR
(22,5),(5,13),-0.483602 # DEPENDENCYPART_GRANDPAR
(22,5),(5,14),-0.238108 # DEPENDENCYPART_GRANDPAR
(22,5),(5,15),-0.0114362 # DEPENDENCYPART_GRANDPAR
(22,5),(5,16),0.0451805 # DEPENDENCYPART_GRANDPAR
(22,5),(5,17),-0.0756221 # DEPENDENCYPART_GRANDPAR
(22,5),(5,19),0.763489 # DEPENDENCYPART_GRANDPAR
(22,5),(5,23),-0.893954 # DEPENDENCYPART_GRANDPAR
(22,12),(12,4),-0.669597 # DEPENDENCYPART_GRANDPAR
(22,12),(12,5),-0.226507 # DEPENDENCYPART_GRANDPAR
(22,12),(12,7),-0.443586 # DEPENDENCYPART_GRANDPAR
(22,12),(12,8),-0.26774 # DEPENDENCYPART_GRANDPAR
