# _root_ `` We went down 3\/4 point in 10 minutes right before lunch , then after lunch we went up 3\/4 point in 12 minutes , '' he said .
#goldHeads=3,3,28,3,6,4,3,9,7,11,3,11,3,18,18,15,18,3,18,21,19,18,24,22,3,3,28,0,28,
#predictedHeads=28,3,28,3,6,4,3,9,7,11,3,11,3,15,3,15,18,15,18,21,19,18,24,22,28,28,28,0,28,
(5,7),(7,6),0.0462928 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),0.0780026 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.458709 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.534954 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.453782 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.266051 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-1.0172 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),-0.781124 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-1.3195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),-0.143951 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),-0.525067 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),-0.370936 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.585742 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.513995 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.435371 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.429052 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),-0.634688 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),-0.572287 # DEPENDENCYPART_GRANDPAR
(5,9),(9,16),-0.583261 # DEPENDENCYPART_GRANDPAR
(5,9),(9,18),-0.600797 # DEPENDENCYPART_GRANDPAR
(5,9),(9,26),-0.808111 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),0.133022 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.00933766 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.256605 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.0540338 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),0.0399541 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),0.476028 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.14768 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,1),-0.156682 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),0.194007 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),0.12891 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),0.544181 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.13743 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.637124 # DEPENDENCYPART_GRANDPAR
(6,3),(3,8),-0.764721 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.337436 # DEPENDENCYPART_GRANDPAR
(6,3),(3,10),-0.45765 # DEPENDENCYPART_GRANDPAR
(6,3),(3,11),-0.651362 # DEPENDENCYPART_GRANDPAR
(6,3),(3,12),-0.642175 # DEPENDENCYPART_GRANDPAR
(6,3),(3,13),-0.692356 # DEPENDENCYPART_GRANDPAR
(6,3),(3,14),-0.501109 # DEPENDENCYPART_GRANDPAR
(6,3),(3,15),-0.788433 # DEPENDENCYPART_GRANDPAR
(6,3),(3,16),-0.803599 # DEPENDENCYPART_GRANDPAR
(6,3),(3,17),-0.653659 # DEPENDENCYPART_GRANDPAR
(6,3),(3,18),-0.744011 # DEPENDENCYPART_GRANDPAR
(6,3),(3,19),-0.981171 # DEPENDENCYPART_GRANDPAR
(6,3),(3,22),-1.16951 # DEPENDENCYPART_GRANDPAR
(6,3),(3,25),-0.931706 # DEPENDENCYPART_GRANDPAR
(6,3),(3,26),-1.01224 # DEPENDENCYPART_GRANDPAR
(6,3),(3,28),-0.85735 # DEPENDENCYPART_GRANDPAR
(6,3),(3,29),-1.61979 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),-0.142013 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),0.208959 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),0.0899739 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),0.5617 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.1984 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.608813 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),-0.78665 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.375525 # DEPENDENCYPART_GRANDPAR
(6,4),(4,10),-0.512589 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-0.60907 # DEPENDENCYPART_GRANDPAR
(6,4),(4,12),-0.703048 # DEPENDENCYPART_GRANDPAR
(6,4),(4,13),-0.703982 # DEPENDENCYPART_GRANDPAR
(6,4),(4,15),-0.74647 # DEPENDENCYPART_GRANDPAR
(6,4),(4,18),-0.739492 # DEPENDENCYPART_GRANDPAR
(6,4),(4,20),-0.787865 # DEPENDENCYPART_GRANDPAR
(6,4),(4,21),-0.840939 # DEPENDENCYPART_GRANDPAR
(6,4),(4,22),-1.1412 # DEPENDENCYPART_GRANDPAR
(6,4),(4,24),-1.1378 # DEPENDENCYPART_GRANDPAR
(6,4),(4,29),-1.69637 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.164492 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),0.169496 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),0.104018 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),0.119811 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.1754 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.609524 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.355356 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.411344 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.0317827 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.507044 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.0702322 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.268867 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.0706317 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.0385829 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.0382854 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.0278469 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.373254 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.00496779 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),0.187524 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.00684166 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.749894 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.417755 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.0934521 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.640451 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.155074 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),-0.100112 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.0675339 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),0.0462174 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.0767588 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.0564668 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.126817 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.144661 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),-0.238182 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),-0.229435 # DEPENDENCYPART_GRANDPAR
(6,9),(9,26),-0.551405 # DEPENDENCYPART_GRANDPAR
(6,10),(10,3),-0.482671 # DEPENDENCYPART_GRANDPAR
(6,10),(10,4),-0.411632 # DEPENDENCYPART_GRANDPAR
(6,10),(10,5),-0.0393902 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-0.481748 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),0.240876 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),0.17514 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.267304 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),0.112185 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),0.1132 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),0.287248 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-0.407337 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.565211 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,7),0.00902344 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),-0.385292 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),0.18944 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),0.0301411 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.0955183 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.181307 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),0.015475 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.237503 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-0.256942 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.272291 # DEPENDENCYPART_GRANDPAR
(6,12),(12,7),0.212039 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),-0.133371 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),0.193794 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),0.0624122 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),0.208056 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.0391867 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.191252 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.100551 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.251457 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.258804 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),-0.258944 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),-0.621258 # DEPENDENCYPART_GRANDPAR
(6,12),(12,21),-0.260145 # DEPENDENCYPART_GRANDPAR
(6,12),(12,25),-0.278537 # DEPENDENCYPART_GRANDPAR
(6,12),(12,26),-0.617138 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),0.199054 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),0.0208853 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),0.0196425 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.0639608 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.0505023 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.100102 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),-0.11142 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),-0.299544 # DEPENDENCYPART_GRANDPAR
(6,14),(14,20),-0.267737 # DEPENDENCYPART_GRANDPAR
(6,14),(14,22),-0.359876 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),0.04495 # DEPENDENCYPART_GRANDPAR
(6,15),(15,12),-0.171941 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),-0.0544374 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.0197366 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.176074 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),-0.259767 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-0.169982 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),-0.5796 # DEPENDENCYPART_GRANDPAR
(6,15),(15,20),-0.0898965 # DEPENDENCYPART_GRANDPAR
(6,15),(15,21),-0.193719 # DEPENDENCYPART_GRANDPAR
(6,15),(15,25),-0.37057 # DEPENDENCYPART_GRANDPAR
(6,15),(15,28),-0.30527 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),0.017217 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.0442687 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.258804 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.258944 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.621258 # DEPENDENCYPART_GRANDPAR
(6,16),(16,20),-0.51224 # DEPENDENCYPART_GRANDPAR
(6,16),(16,21),-0.260145 # DEPENDENCYPART_GRANDPAR
(6,16),(16,22),-0.39057 # DEPENDENCYPART_GRANDPAR
(6,16),(16,24),-0.610337 # DEPENDENCYPART_GRANDPAR
(6,16),(16,25),-0.278537 # DEPENDENCYPART_GRANDPAR
(6,16),(16,26),-0.617138 # DEPENDENCYPART_GRANDPAR
(6,16),(16,28),-0.366514 # DEPENDENCYPART_GRANDPAR
(6,16),(16,29),-1.27938 # DEPENDENCYPART_GRANDPAR
(6,18),(18,1),-0.668253 # DEPENDENCYPART_GRANDPAR
(6,18),(18,2),-0.365088 # DEPENDENCYPART_GRANDPAR
(6,18),(18,3),-0.487994 # DEPENDENCYPART_GRANDPAR
(6,18),(18,4),-0.358653 # DEPENDENCYPART_GRANDPAR
(6,18),(18,5),-0.0188522 # DEPENDENCYPART_GRANDPAR
(6,18),(18,6),-0.605343 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,18),(18,7),0.26342 # DEPENDENCYPART_GRANDPAR
(6,18),(18,8),-0.181044 # DEPENDENCYPART_GRANDPAR
(6,18),(18,9),0.156908 # DEPENDENCYPART_GRANDPAR
(6,18),(18,10),0.038843 # DEPENDENCYPART_GRANDPAR
(6,18),(18,11),0.221891 # DEPENDENCYPART_GRANDPAR
(6,18),(18,12),-0.0998904 # DEPENDENCYPART_GRANDPAR
(6,18),(18,13),-0.155944 # DEPENDENCYPART_GRANDPAR
(6,18),(18,14),-0.0309556 # DEPENDENCYPART_GRANDPAR
(6,18),(18,15),0.0702591 # DEPENDENCYPART_GRANDPAR
(6,18),(18,16),-0.261314 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),0.159317 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),-0.349608 # DEPENDENCYPART_GRANDPAR
(6,18),(18,20),-0.136586 # DEPENDENCYPART_GRANDPAR
(6,18),(18,21),-0.163219 # DEPENDENCYPART_GRANDPAR
(6,18),(18,22),-0.174747 # DEPENDENCYPART_GRANDPAR
(6,18),(18,23),-0.339692 # DEPENDENCYPART_GRANDPAR
(6,18),(18,24),-0.560159 # DEPENDENCYPART_GRANDPAR
(6,18),(18,25),-0.430059 # DEPENDENCYPART_GRANDPAR
(6,18),(18,26),-0.631264 # DEPENDENCYPART_GRANDPAR
(6,18),(18,27),-0.828026 # DEPENDENCYPART_GRANDPAR
(6,18),(18,28),-0.488821 # DEPENDENCYPART_GRANDPAR
(6,18),(18,29),-1.42638 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-0.477338 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.398162 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.310871 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.346462 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),0.0244587 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.81401 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),-0.339462 # DEPENDENCYPART_GRANDPAR
(7,4),(4,9),-0.367968 # DEPENDENCYPART_GRANDPAR
(7,4),(4,10),-0.490368 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-0.556244 # DEPENDENCYPART_GRANDPAR
(7,4),(4,12),-1.00666 # DEPENDENCYPART_GRANDPAR
(7,4),(4,13),-0.507567 # DEPENDENCYPART_GRANDPAR
(7,4),(4,15),-0.554412 # DEPENDENCYPART_GRANDPAR
(7,4),(4,18),-0.727176 # DEPENDENCYPART_GRANDPAR
(7,4),(4,20),-1.42402 # DEPENDENCYPART_GRANDPAR
(7,4),(4,21),-1.35467 # DEPENDENCYPART_GRANDPAR
(7,4),(4,22),-1.32736 # DEPENDENCYPART_GRANDPAR
(7,4),(4,24),-1.14201 # DEPENDENCYPART_GRANDPAR
(7,4),(4,29),-2.55226 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.399553 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.317787 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.158388 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.0988674 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),0.289129 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.69968 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,9),-0.225594 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.29526 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.349056 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.265448 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.191877 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.244104 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.80644 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.344943 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.349077 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.514539 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.535045 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-1.07356 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),-0.620635 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-0.874502 # DEPENDENCYPART_GRANDPAR
(7,6),(6,15),-0.537272 # DEPENDENCYPART_GRANDPAR
(7,6),(6,16),-1.46249 # DEPENDENCYPART_GRANDPAR
(7,6),(6,18),-0.757934 # DEPENDENCYPART_GRANDPAR
(7,6),(6,29),-2.58296 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.890037 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.771121 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.887526 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),0.399269 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),0.300294 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-1.04077 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.898109 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-1.08454 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.962507 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.883674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.680953 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),0.162805 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),0.13653 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.203443 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),0.0263662 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.22708 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),0.088612 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.59238 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),-0.197594 # DEPENDENCYPART_GRANDPAR
(7,9),(9,26),-0.729481 # DEPENDENCYPART_GRANDPAR
(7,10),(10,3),-0.817725 # DEPENDENCYPART_GRANDPAR
(7,10),(10,4),-0.874365 # DEPENDENCYPART_GRANDPAR
(7,10),(10,5),-1.0114 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.916581 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-1.09743 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),0.421437 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),0.311395 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),0.151925 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.280737 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.157436 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),-0.79966 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.913273 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-1.10113 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.23628 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),0.388463 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),0.281776 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.120991 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),0.11423 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.0778425 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),0.0625429 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.509928 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.157639 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-0.974081 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),0.522623 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),0.557013 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),0.407263 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),0.29663 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),0.0636498 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.260735 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),0.104819 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.55058 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.324669 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.162064 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.752492 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),-0.539867 # DEPENDENCYPART_GRANDPAR
(7,12),(12,25),-0.0644768 # DEPENDENCYPART_GRANDPAR
(7,12),(12,26),-0.70934 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.640213 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.47608 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.542165 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.709432 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.476855 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.609962 # DEPENDENCYPART_GRANDPAR
(8,5),(5,9),-0.69746 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.719399 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.586559 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.64919 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.838719 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.719652 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.512124 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.54627 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.699202 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.927084 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.88184 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.958836 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-1.12756 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-1.04242 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-0.817801 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-1.10463 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-1.02386 # DEPENDENCYPART_GRANDPAR
(8,6),(6,29),-1.47934 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.788333 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.485534 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.439601 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.5658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.824909 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.929797 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.902034 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-1.00378 # DEPENDENCYPART_GRANDPAR
(8,9),(9,1),-1.16004 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-1.22994 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-1.33086 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-1.13755 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.911286 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.11931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.507445 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.562703 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.408534 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.560916 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.646039 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.520777 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.554326 # DEPENDENCYPART_GRANDPAR
(8,9),(9,18),-0.585697 # DEPENDENCYPART_GRANDPAR
(8,9),(9,26),-0.74357 # DEPENDENCYPART_GRANDPAR
(8,10),(10,3),-1.08453 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-1.24824 # DEPENDENCYPART_GRANDPAR
(8,10),(10,5),-1.30159 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-1.11949 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.926975 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.928423 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),-0.186051 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.480789 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.343311 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.421482 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.111014 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.331006 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),-0.354701 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-0.0471401 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.24117 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.249361 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),0.0221341 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),-0.0753149 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),0.469067 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-1.41701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,10),-0.518887 # DEPENDENCYPART_GRANDPAR
(9,4),(4,11),-0.813745 # DEPENDENCYPART_GRANDPAR
(9,4),(4,12),-0.404607 # DEPENDENCYPART_GRANDPAR
(9,4),(4,13),-0.792849 # DEPENDENCYPART_GRANDPAR
