# _root_ The stock market has lost some precursory power , analysts at the Columbia center claim , because of the growing impact of international developments .
#goldHeads=3,3,4,15,4,8,8,5,5,15,10,14,14,11,0,5,5,17,21,21,17,21,24,22,4,
#predictedHeads=3,3,4,0,4,8,8,5,5,5,5,15,15,15,11,5,5,17,21,21,17,21,24,22,4,
(20,15),(15,17),-0.0677019 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),0.0581549 # DEPENDENCYPART_GRANDPAR
(20,15),(15,20),-1.5263 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,15),(15,21),-0.661075 # DEPENDENCYPART_GRANDPAR
(20,15),(15,22),-0.999723 # DEPENDENCYPART_GRANDPAR
(20,15),(15,25),-1.42649 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.382217 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.565355 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.44569 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.568009 # DEPENDENCYPART_GRANDPAR
(20,18),(18,24),-0.717263 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.0518484 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.45577 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,11),-0.774143 # DEPENDENCYPART_GRANDPAR
(20,21),(21,12),-1.29258 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-1.27297 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.667369 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.72321 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-1.16475 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.985863 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.450794 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.760603 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.144302 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.878725 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.729867 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.213028 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-1.06945 # DEPENDENCYPART_GRANDPAR
(20,24),(24,19),-1.05499 # DEPENDENCYPART_GRANDPAR
(20,24),(24,20),-1.07008 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,24),(24,21),0.00423175 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),-0.704357 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.986584 # DEPENDENCYPART_GRANDPAR
(21,11),(11,8),-0.329212 # DEPENDENCYPART_GRANDPAR
(21,11),(11,9),-0.605297 # DEPENDENCYPART_GRANDPAR
(21,11),(11,10),-0.276118 # DEPENDENCYPART_GRANDPAR
(21,11),(11,12),-0.59464 # DEPENDENCYPART_GRANDPAR
(21,11),(11,13),-0.304994 # DEPENDENCYPART_GRANDPAR
(21,11),(11,14),-0.248598 # DEPENDENCYPART_GRANDPAR
(21,11),(11,15),-0.205996 # DEPENDENCYPART_GRANDPAR
(21,11),(11,16),-0.223603 # DEPENDENCYPART_GRANDPAR
(21,11),(11,17),-0.0595198 # DEPENDENCYPART_GRANDPAR
(21,11),(11,18),-0.0593987 # DEPENDENCYPART_GRANDPAR
(21,11),(11,21),-1.20617 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,11),(11,25),-0.885276 # DEPENDENCYPART_GRANDPAR
(21,17),(17,11),-0.407455 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.201924 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.217468 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),0.036069 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.183012 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),-0.031155 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.20842 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,22),-0.63579 # DEPENDENCYPART_GRANDPAR
(21,17),(17,23),-0.593292 # DEPENDENCYPART_GRANDPAR
(21,17),(17,24),-0.585174 # DEPENDENCYPART_GRANDPAR
(21,17),(17,25),-0.885344 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.114738 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.35785 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.0276448 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.21088 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,24),-0.588655 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),0.223888 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.124516 # DEPENDENCYPART_GRANDPAR
(21,20),(20,10),-0.24933 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.179231 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),0.127851 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.256107 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.22739 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.790207 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-0.662027 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.597697 # DEPENDENCYPART_GRANDPAR
(21,22),(22,23),0.190708 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),0.238036 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.396599 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.810166 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.501194 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.546147 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,23),0.0250054 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.480963 # DEPENDENCYPART_GRANDPAR
(22,24),(24,19),-1.71745 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-1.11123 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-1.26693 # DEPENDENCYPART_GRANDPAR
(22,24),(24,23),0.67473 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.809171 # DEPENDENCYPART_GRANDPAR
(24,19),(19,18),-0.222194 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),-0.123452 # DEPENDENCYPART_GRANDPAR
(24,20),(20,10),-0.137659 # DEPENDENCYPART_GRANDPAR
(24,20),(20,15),-0.0888699 # DEPENDENCYPART_GRANDPAR
(24,20),(20,18),-0.377734 # DEPENDENCYPART_GRANDPAR
(24,20),(20,19),-0.235458 # DEPENDENCYPART_GRANDPAR
(24,20),(20,21),-0.132947 # DEPENDENCYPART_GRANDPAR
(24,20),(20,22),-0.43992 # DEPENDENCYPART_GRANDPAR
(24,20),(20,23),-0.0616858 # DEPENDENCYPART_GRANDPAR
(24,20),(20,24),-1.38542 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,11),-0.617848 # DEPENDENCYPART_GRANDPAR
(24,21),(21,12),-0.484077 # DEPENDENCYPART_GRANDPAR
(24,21),(21,16),-0.34223 # DEPENDENCYPART_GRANDPAR
(24,21),(21,17),-0.595305 # DEPENDENCYPART_GRANDPAR
(24,21),(21,18),-0.160765 # DEPENDENCYPART_GRANDPAR
(24,21),(21,19),-0.211881 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.176283 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),-0.0320377 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),0.205921 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-1.36399 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,25),-0.921258 # DEPENDENCYPART_GRANDPAR
