# _root_ At its low , shortly before Wall Street opened , it was off more than 130 points .
#goldHeads=12,3,1,12,6,12,8,9,6,12,12,0,12,16,16,17,13,12,
#predictedHeads=12,3,1,12,6,12,8,9,6,12,12,0,12,16,16,17,13,12,
(14,6),(6,15),-0.679195 # DEPENDENCYPART_GRANDPAR
(14,6),(6,17),-0.741139 # DEPENDENCYPART_GRANDPAR
(14,6),(6,18),-0.901502 # DEPENDENCYPART_GRANDPAR
(14,8),(8,2),-0.610199 # DEPENDENCYPART_GRANDPAR
(14,8),(8,3),-0.377636 # DEPENDENCYPART_GRANDPAR
(14,8),(8,4),-0.377505 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.381097 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.285092 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.300799 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.132844 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.29807 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),-0.0295975 # DEPENDENCYPART_GRANDPAR
(14,9),(9,1),-0.145879 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),-0.643142 # DEPENDENCYPART_GRANDPAR
(14,9),(9,3),-0.289195 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-0.425585 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.288259 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.14018 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.438513 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.408024 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.523459 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.0908498 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.139417 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),-0.042456 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.19013 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.741348 # DEPENDENCYPART_GRANDPAR
(14,9),(9,16),-0.777136 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-0.658982 # DEPENDENCYPART_GRANDPAR
(14,9),(9,18),-0.816968 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.35776 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),0.0106882 # DEPENDENCYPART_GRANDPAR
(14,12),(12,1),-0.161282 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-0.639983 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),-0.162887 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.452029 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.271331 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.155774 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.439587 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.409332 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.265531 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.402594 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.0815912 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.0400679 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.19018 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.741674 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.778356 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.6601 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.769334 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.437456 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.264405 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.187213 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.1974 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.734851 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.783286 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.67654 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.899158 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.477386 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.985184 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.0495214 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.00978944 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.327226 # DEPENDENCYPART_GRANDPAR
(14,16),(16,1),-0.696098 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-0.644429 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-0.635292 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.467922 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.662504 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.258143 # DEPENDENCYPART_GRANDPAR
(14,17),(17,1),-0.631866 # DEPENDENCYPART_GRANDPAR
(14,17),(17,2),-1.05146 # DEPENDENCYPART_GRANDPAR
(14,17),(17,3),-0.858158 # DEPENDENCYPART_GRANDPAR
(14,17),(17,4),-0.969964 # DEPENDENCYPART_GRANDPAR
(14,17),(17,5),-0.776173 # DEPENDENCYPART_GRANDPAR
(14,17),(17,6),-0.579931 # DEPENDENCYPART_GRANDPAR
(14,17),(17,8),-0.922632 # DEPENDENCYPART_GRANDPAR
(14,17),(17,9),-0.672877 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.545115 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.802885 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),-0.375212 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.278762 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.429142 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.258123 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.491705 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.387454 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.394302 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.0732431 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.86209 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.609418 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.186058 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-1.28424 # DEPENDENCYPART_GRANDPAR
(15,14),(14,1),-0.348876 # DEPENDENCYPART_GRANDPAR
(15,14),(14,4),-0.882839 # DEPENDENCYPART_GRANDPAR
(15,14),(14,5),-0.510968 # DEPENDENCYPART_GRANDPAR
(15,14),(14,6),-0.289864 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.624763 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.421651 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.877741 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.435794 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.417538 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.397209 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.74885 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.556495 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.139522 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-1.24061 # DEPENDENCYPART_GRANDPAR
(15,16),(16,1),-0.8365 # DEPENDENCYPART_GRANDPAR
(15,16),(16,6),-0.82311 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.938732 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.897005 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.69222 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-1.20576 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,1),-0.907081 # DEPENDENCYPART_GRANDPAR
(15,17),(17,2),-1.38402 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-1.09179 # DEPENDENCYPART_GRANDPAR
(15,17),(17,4),-1.55607 # DEPENDENCYPART_GRANDPAR
(15,17),(17,5),-1.12807 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-0.893374 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-1.27604 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-0.960324 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-1.10432 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.824253 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-1.44775 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),-0.182498 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.915295 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.441508 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.835071 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.85297 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.966017 # DEPENDENCYPART_GRANDPAR
(16,1),(1,5),-0.862361 # DEPENDENCYPART_GRANDPAR
(16,1),(1,6),-0.689447 # DEPENDENCYPART_GRANDPAR
(16,1),(1,8),-0.690373 # DEPENDENCYPART_GRANDPAR
(16,1),(1,9),-0.631209 # DEPENDENCYPART_GRANDPAR
(16,1),(1,10),-0.903525 # DEPENDENCYPART_GRANDPAR
(16,1),(1,12),-0.59545 # DEPENDENCYPART_GRANDPAR
(16,1),(1,14),-0.602541 # DEPENDENCYPART_GRANDPAR
(16,1),(1,15),-0.567816 # DEPENDENCYPART_GRANDPAR
(16,1),(1,17),-0.648794 # DEPENDENCYPART_GRANDPAR
(16,1),(1,18),-0.96341 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),-0.734171 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.844641 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.800306 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.872245 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.851808 # DEPENDENCYPART_GRANDPAR
(16,6),(6,7),-0.735598 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.701639 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),-0.559657 # DEPENDENCYPART_GRANDPAR
(16,6),(6,10),-0.897866 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),-0.730846 # DEPENDENCYPART_GRANDPAR
(16,6),(6,12),-0.531689 # DEPENDENCYPART_GRANDPAR
(16,6),(6,13),-0.764259 # DEPENDENCYPART_GRANDPAR
(16,6),(6,14),-0.594301 # DEPENDENCYPART_GRANDPAR
(16,6),(6,15),-0.5297 # DEPENDENCYPART_GRANDPAR
(16,6),(6,17),-0.643456 # DEPENDENCYPART_GRANDPAR
(16,6),(6,18),-0.961777 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.712039 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.747706 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.603281 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.664397 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.652561 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.514439 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.613144 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.41205 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.540849 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.932065 # DEPENDENCYPART_GRANDPAR
(16,14),(14,1),-0.784247 # DEPENDENCYPART_GRANDPAR
(16,14),(14,4),-0.807645 # DEPENDENCYPART_GRANDPAR
(16,14),(14,5),-0.944464 # DEPENDENCYPART_GRANDPAR
(16,14),(14,6),-0.767336 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.768615 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),-0.773051 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.745153 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.744708 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.727036 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.836066 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.369783 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.39861 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.540144 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.928008 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.67598 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.528704 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.44926 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.659831 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.967708 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),-0.261344 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),-0.123919 # DEPENDENCYPART_GRANDPAR
(17,1),(1,4),0.00682715 # DEPENDENCYPART_GRANDPAR
(17,1),(1,5),-0.24518 # DEPENDENCYPART_GRANDPAR
(17,1),(1,6),-0.400575 # DEPENDENCYPART_GRANDPAR
(17,1),(1,8),-0.210963 # DEPENDENCYPART_GRANDPAR
(17,1),(1,9),-0.0675751 # DEPENDENCYPART_GRANDPAR
(17,1),(1,10),-0.188699 # DEPENDENCYPART_GRANDPAR
(17,1),(1,12),0.104855 # DEPENDENCYPART_GRANDPAR
(17,1),(1,14),0.685495 # DEPENDENCYPART_GRANDPAR
(17,1),(1,15),0.454461 # DEPENDENCYPART_GRANDPAR
(17,1),(1,17),-1.44206 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,1),(1,18),-0.854421 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-0.490657 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.167175 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),-0.0298625 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),-0.278183 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),-0.220766 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),-0.310532 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),0.0947314 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.0336711 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.363285 # DEPENDENCYPART_GRANDPAR
(17,3),(3,8),-0.110281 # DEPENDENCYPART_GRANDPAR
(17,3),(3,9),-0.0394321 # DEPENDENCYPART_GRANDPAR
(17,3),(3,10),-0.100794 # DEPENDENCYPART_GRANDPAR
(17,3),(3,12),0.143106 # DEPENDENCYPART_GRANDPAR
(17,3),(3,13),0.0573716 # DEPENDENCYPART_GRANDPAR
(17,3),(3,14),0.855934 # DEPENDENCYPART_GRANDPAR
(17,3),(3,15),0.43305 # DEPENDENCYPART_GRANDPAR
(17,3),(3,18),-0.883739 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),-0.388502 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),-0.385722 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),-0.525867 # DEPENDENCYPART_GRANDPAR
(17,5),(5,2),-0.321822 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),-0.251104 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),0.0246752 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-0.291426 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),-0.0567751 # DEPENDENCYPART_GRANDPAR
(17,5),(5,8),-0.146819 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),-0.0547899 # DEPENDENCYPART_GRANDPAR
(17,5),(5,10),-0.168374 # DEPENDENCYPART_GRANDPAR
(17,5),(5,12),0.139847 # DEPENDENCYPART_GRANDPAR
(17,5),(5,13),0.122279 # DEPENDENCYPART_GRANDPAR
(17,5),(5,14),0.936931 # DEPENDENCYPART_GRANDPAR
(17,5),(5,15),0.59823 # DEPENDENCYPART_GRANDPAR
(17,5),(5,16),0.860602 # DEPENDENCYPART_GRANDPAR
(17,5),(5,17),-1.38208 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,5),(5,18),-0.834974 # DEPENDENCYPART_GRANDPAR
(17,6),(6,1),-0.556795 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.412059 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.256675 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.109871 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.397881 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),-0.218263 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),-0.29205 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),-0.0652327 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),-0.249854 # DEPENDENCYPART_GRANDPAR
(17,6),(6,11),0.0245875 # DEPENDENCYPART_GRANDPAR
(17,6),(6,12),0.0994082 # DEPENDENCYPART_GRANDPAR
(17,6),(6,13),-0.0432191 # DEPENDENCYPART_GRANDPAR
(17,6),(6,14),0.624473 # DEPENDENCYPART_GRANDPAR
(17,6),(6,15),0.420455 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-1.43878 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,18),-0.854232 # DEPENDENCYPART_GRANDPAR
(17,8),(8,2),-0.261677 # DEPENDENCYPART_GRANDPAR
(17,8),(8,3),-0.303358 # DEPENDENCYPART_GRANDPAR
(17,8),(8,4),0.166731 # DEPENDENCYPART_GRANDPAR
(17,8),(8,5),-0.346308 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),-0.272212 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),0.0487371 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.118978 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.108174 # DEPENDENCYPART_GRANDPAR
(17,8),(8,12),0.0879788 # DEPENDENCYPART_GRANDPAR
(17,9),(9,1),-0.351209 # DEPENDENCYPART_GRANDPAR
(17,9),(9,2),-0.330051 # DEPENDENCYPART_GRANDPAR
(17,9),(9,3),-0.223037 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),-0.0088762 # DEPENDENCYPART_GRANDPAR
(17,9),(9,5),-0.28489 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),-0.15407 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.109267 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),-0.200112 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),-0.340452 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),0.321613 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),0.0358245 # DEPENDENCYPART_GRANDPAR
(17,9),(9,13),-0.0734518 # DEPENDENCYPART_GRANDPAR
(17,9),(9,14),0.631146 # DEPENDENCYPART_GRANDPAR
(17,9),(9,15),0.466812 # DEPENDENCYPART_GRANDPAR
(17,9),(9,16),0.51732 # DEPENDENCYPART_GRANDPAR
(17,9),(9,17),-1.32073 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,9),(9,18),-0.741779 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.149553 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),0.0287428 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),0.0723654 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),0.771516 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),0.382344 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),0.59673 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.40484 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),-0.883885 # DEPENDENCYPART_GRANDPAR
(17,14),(14,1),-0.557966 # DEPENDENCYPART_GRANDPAR
(17,14),(14,4),0.0340634 # DEPENDENCYPART_GRANDPAR
(17,14),(14,5),-0.311753 # DEPENDENCYPART_GRANDPAR
(17,14),(14,6),-0.351044 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.262017 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),-0.158 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.161462 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),0.0271194 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),0.0761254 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.109171 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),0.799043 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),0.646744 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.35435 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.831178 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),0.103391 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),0.832278 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.348202 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.44604 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.854237 # DEPENDENCYPART_GRANDPAR
(17,16),(16,1),-0.209363 # DEPENDENCYPART_GRANDPAR
(17,16),(16,6),-0.0635548 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),0.110455 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.0447216 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),0.898964 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),0.808019 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-1.03472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,1),-0.171882 # DEPENDENCYPART_GRANDPAR
(18,17),(17,2),-0.227827 # DEPENDENCYPART_GRANDPAR
(18,17),(17,3),-0.113248 # DEPENDENCYPART_GRANDPAR
(18,17),(17,4),-0.06116 # DEPENDENCYPART_GRANDPAR
(18,17),(17,5),-0.0721918 # DEPENDENCYPART_GRANDPAR
(18,17),(17,6),-0.0185808 # DEPENDENCYPART_GRANDPAR
(18,17),(17,8),-0.37431 # DEPENDENCYPART_GRANDPAR
(18,17),(17,9),-0.159502 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.246673 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.118163 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),0.138693 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.466283 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.69851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
