# _root_ I si a això hi sumem l' esgotament a què està arribant CiU , al costat dels conflictes interns que viu la formació , jo crec que de tot això n' ha de treure un benefici electoral ERC .
#goldHeads=26,6,6,3,6,26,8,6,12,9,12,8,12,15,6,15,16,17,18,21,18,23,21,6,26,0,34,34,30,28,34,34,34,26,36,34,36,34,26,
#predictedHeads=6,6,6,3,6,26,8,6,12,9,12,8,12,15,12,15,16,17,18,21,16,23,21,34,26,0,34,34,30,28,34,34,34,26,36,34,36,36,26,
(6,4),(4,3),0.0719551 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.18875 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,8),-0.0862719 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.197531 # DEPENDENCYPART_GRANDPAR
(6,4),(4,39),-1.78184 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.0340589 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.107137 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.566215 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-1.39946 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-0.747208 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.184624 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.592265 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.246443 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),1.20278 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),0.0118575 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),0.000132088 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),0.10333 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),0.107023 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),-0.148279 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),0.0363332 # DEPENDENCYPART_GRANDPAR
(6,8),(8,19),-0.340847 # DEPENDENCYPART_GRANDPAR
(6,8),(8,21),-0.15927 # DEPENDENCYPART_GRANDPAR
(6,8),(8,26),-0.165494 # DEPENDENCYPART_GRANDPAR
(6,8),(8,39),-1.12102 # DEPENDENCYPART_GRANDPAR
(6,9),(9,7),0.886169 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.608818 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.627381 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),0.0875848 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),0.18166 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),0.414782 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),0.153853 # DEPENDENCYPART_GRANDPAR
(6,11),(11,1),-1.64472 # DEPENDENCYPART_GRANDPAR
(6,11),(11,2),-1.00797 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-0.600035 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-0.607794 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-1.00977 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.543907 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,8),0.616306 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),0.112066 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.252142 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.107317 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),0.0842034 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),0.148802 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),0.0772651 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-0.0702578 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.178514 # DEPENDENCYPART_GRANDPAR
(6,11),(11,21),-0.381188 # DEPENDENCYPART_GRANDPAR
(6,11),(11,23),-0.00457187 # DEPENDENCYPART_GRANDPAR
(6,11),(11,24),0.0758313 # DEPENDENCYPART_GRANDPAR
(6,11),(11,30),-0.344732 # DEPENDENCYPART_GRANDPAR
(6,11),(11,39),-1.1041 # DEPENDENCYPART_GRANDPAR
(6,12),(12,1),-1.64441 # DEPENDENCYPART_GRANDPAR
(6,12),(12,2),-1.00761 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-0.599769 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-0.607531 # DEPENDENCYPART_GRANDPAR
(6,12),(12,5),-1.00951 # DEPENDENCYPART_GRANDPAR
(6,12),(12,6),-0.501619 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,12),(12,7),0.907832 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),0.588065 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),0.124562 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.22942 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),0.101029 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),0.133909 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),0.19397 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),0.109894 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.0200444 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.135705 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),-0.134025 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),-0.322245 # DEPENDENCYPART_GRANDPAR
(6,12),(12,21),-0.270016 # DEPENDENCYPART_GRANDPAR
(6,12),(12,23),0.0464148 # DEPENDENCYPART_GRANDPAR
(6,12),(12,24),0.120999 # DEPENDENCYPART_GRANDPAR
(6,12),(12,26),-0.264653 # DEPENDENCYPART_GRANDPAR
(6,12),(12,30),-0.275667 # DEPENDENCYPART_GRANDPAR
(6,12),(12,39),-1.0272 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),0.28408 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.0845363 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.234616 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),-0.0973474 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.0449674 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),-0.202734 # DEPENDENCYPART_GRANDPAR
(6,13),(13,19),-0.385849 # DEPENDENCYPART_GRANDPAR
(6,13),(13,21),-0.20909 # DEPENDENCYPART_GRANDPAR
(6,13),(13,23),-0.0187226 # DEPENDENCYPART_GRANDPAR
(6,13),(13,26),-0.215314 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),0.484759 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),0.177756 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),-0.165311 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),0.0307528 # DEPENDENCYPART_GRANDPAR
(6,15),(15,24),0.0331243 # DEPENDENCYPART_GRANDPAR
(6,15),(15,27),-1.29918 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),0.0392082 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),0.0177596 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.144312 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.344737 # DEPENDENCYPART_GRANDPAR
(6,16),(16,21),-0.163339 # DEPENDENCYPART_GRANDPAR
(6,16),(16,23),0.0396993 # DEPENDENCYPART_GRANDPAR
(6,16),(16,26),-0.169563 # DEPENDENCYPART_GRANDPAR
(6,16),(16,32),-0.346657 # DEPENDENCYPART_GRANDPAR
(6,16),(16,34),-0.177569 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-0.227444 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),-0.384107 # DEPENDENCYPART_GRANDPAR
(6,17),(17,27),-1.37728 # DEPENDENCYPART_GRANDPAR
(6,17),(17,28),-0.141944 # DEPENDENCYPART_GRANDPAR
(6,17),(17,33),-0.0877394 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),-0.339325 # DEPENDENCYPART_GRANDPAR
(6,18),(18,21),-0.16374 # DEPENDENCYPART_GRANDPAR
(6,18),(18,23),0.0540505 # DEPENDENCYPART_GRANDPAR
(6,18),(18,25),0.529891 # DEPENDENCYPART_GRANDPAR
(6,18),(18,26),-0.169964 # DEPENDENCYPART_GRANDPAR
(6,18),(18,30),-0.412366 # DEPENDENCYPART_GRANDPAR
(6,18),(18,32),-0.347061 # DEPENDENCYPART_GRANDPAR
(6,18),(18,34),-0.177971 # DEPENDENCYPART_GRANDPAR
(6,18),(18,38),0.151121 # DEPENDENCYPART_GRANDPAR
(6,19),(19,21),-0.278112 # DEPENDENCYPART_GRANDPAR
(6,19),(19,23),0.00501289 # DEPENDENCYPART_GRANDPAR
(6,19),(19,25),0.567625 # DEPENDENCYPART_GRANDPAR
(6,21),(21,1),-1.64441 # DEPENDENCYPART_GRANDPAR
(6,21),(21,2),-1.00761 # DEPENDENCYPART_GRANDPAR
(6,21),(21,3),-0.599769 # DEPENDENCYPART_GRANDPAR
(6,21),(21,6),-0.501355 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,21),(21,8),0.583479 # DEPENDENCYPART_GRANDPAR
(6,21),(21,9),0.125434 # DEPENDENCYPART_GRANDPAR
(6,21),(21,10),-0.230834 # DEPENDENCYPART_GRANDPAR
(6,21),(21,11),0.101293 # DEPENDENCYPART_GRANDPAR
(6,21),(21,13),0.189886 # DEPENDENCYPART_GRANDPAR
(6,21),(21,14),0.436115 # DEPENDENCYPART_GRANDPAR
(6,21),(21,15),0.0488615 # DEPENDENCYPART_GRANDPAR
(6,21),(21,16),-0.00977269 # DEPENDENCYPART_GRANDPAR
(6,21),(21,17),-0.259571 # DEPENDENCYPART_GRANDPAR
(6,21),(21,18),-0.104984 # DEPENDENCYPART_GRANDPAR
(6,21),(21,19),-0.469413 # DEPENDENCYPART_GRANDPAR
(6,21),(21,20),-0.95743 # DEPENDENCYPART_GRANDPAR
(6,21),(21,23),0.0886453 # DEPENDENCYPART_GRANDPAR
(6,21),(21,24),0.12894 # DEPENDENCYPART_GRANDPAR
(6,21),(21,25),0.655848 # DEPENDENCYPART_GRANDPAR
(6,21),(21,26),-0.254686 # DEPENDENCYPART_GRANDPAR
(6,21),(21,27),-1.00858 # DEPENDENCYPART_GRANDPAR
(6,21),(21,30),-0.260791 # DEPENDENCYPART_GRANDPAR
(6,21),(21,32),-0.444936 # DEPENDENCYPART_GRANDPAR
(6,21),(21,33),-0.10249 # DEPENDENCYPART_GRANDPAR
(6,21),(21,34),-0.26694 # DEPENDENCYPART_GRANDPAR
(6,21),(21,36),0.203323 # DEPENDENCYPART_GRANDPAR
(6,21),(21,38),0.210934 # DEPENDENCYPART_GRANDPAR
(6,21),(21,39),-1.02663 # DEPENDENCYPART_GRANDPAR
(6,23),(23,1),-1.39953 # DEPENDENCYPART_GRANDPAR
(6,23),(23,17),-0.0209084 # DEPENDENCYPART_GRANDPAR
(6,23),(23,20),-1.60785 # DEPENDENCYPART_GRANDPAR
(6,23),(23,22),0.0241788 # DEPENDENCYPART_GRANDPAR
(6,23),(23,24),-0.101348 # DEPENDENCYPART_GRANDPAR
(6,23),(23,25),0.533367 # DEPENDENCYPART_GRANDPAR
(6,23),(23,26),-0.149429 # DEPENDENCYPART_GRANDPAR
(6,23),(23,27),-1.28159 # DEPENDENCYPART_GRANDPAR
(6,23),(23,28),-0.0291718 # DEPENDENCYPART_GRANDPAR
(6,23),(23,29),-0.874872 # DEPENDENCYPART_GRANDPAR
(6,23),(23,30),-0.40889 # DEPENDENCYPART_GRANDPAR
(6,23),(23,31),-0.709054 # DEPENDENCYPART_GRANDPAR
(6,23),(23,32),-0.326804 # DEPENDENCYPART_GRANDPAR
(6,23),(23,33),0.0250329 # DEPENDENCYPART_GRANDPAR
(6,23),(23,34),-0.157436 # DEPENDENCYPART_GRANDPAR
(6,23),(23,38),0.151898 # DEPENDENCYPART_GRANDPAR
(6,23),(23,39),-1.12797 # DEPENDENCYPART_GRANDPAR
(6,26),(26,1),-1.64475 # DEPENDENCYPART_GRANDPAR
(6,26),(26,2),-1.00796 # DEPENDENCYPART_GRANDPAR
(6,26),(26,3),-0.600112 # DEPENDENCYPART_GRANDPAR
(6,26),(26,4),-0.607874 # DEPENDENCYPART_GRANDPAR
(6,26),(26,6),-0.505815 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,26),(26,8),0.575803 # DEPENDENCYPART_GRANDPAR
(6,26),(26,9),0.113579 # DEPENDENCYPART_GRANDPAR
(6,26),(26,10),-0.23179 # DEPENDENCYPART_GRANDPAR
(6,26),(26,11),0.0968333 # DEPENDENCYPART_GRANDPAR
(6,26),(26,12),0.139455 # DEPENDENCYPART_GRANDPAR
(6,26),(26,13),0.18221 # DEPENDENCYPART_GRANDPAR
(6,26),(26,14),0.385206 # DEPENDENCYPART_GRANDPAR
(6,26),(26,15),0.036295 # DEPENDENCYPART_GRANDPAR
(6,26),(26,16),-0.0174491 # DEPENDENCYPART_GRANDPAR
(6,26),(26,17),-0.272454 # DEPENDENCYPART_GRANDPAR
(6,26),(26,18),-0.11266 # DEPENDENCYPART_GRANDPAR
(6,26),(26,19),-0.476214 # DEPENDENCYPART_GRANDPAR
(6,26),(26,20),-0.955244 # DEPENDENCYPART_GRANDPAR
(6,26),(26,21),-0.12681 # DEPENDENCYPART_GRANDPAR
(6,26),(26,22),-0.22459 # DEPENDENCYPART_GRANDPAR
(6,26),(26,23),0.0701629 # DEPENDENCYPART_GRANDPAR
(6,26),(26,24),0.312236 # DEPENDENCYPART_GRANDPAR
(6,26),(26,25),0.867516 # DEPENDENCYPART_GRANDPAR
(6,26),(26,27),-1.04361 # DEPENDENCYPART_GRANDPAR
(6,26),(26,28),-0.160892 # DEPENDENCYPART_GRANDPAR
(6,26),(26,30),-0.271511 # DEPENDENCYPART_GRANDPAR
(6,26),(26,31),-0.584107 # DEPENDENCYPART_GRANDPAR
(6,26),(26,32),-0.427966 # DEPENDENCYPART_GRANDPAR
(6,26),(26,33),-0.106688 # DEPENDENCYPART_GRANDPAR
(6,26),(26,34),-0.251808 # DEPENDENCYPART_GRANDPAR
(6,26),(26,36),0.162321 # DEPENDENCYPART_GRANDPAR
(6,26),(26,38),0.169932 # DEPENDENCYPART_GRANDPAR
(6,26),(26,39),-0.99148 # DEPENDENCYPART_GRANDPAR
(6,30),(30,28),0.0729922 # DEPENDENCYPART_GRANDPAR
(6,30),(30,29),-0.812385 # DEPENDENCYPART_GRANDPAR
(6,30),(30,32),-0.367095 # DEPENDENCYPART_GRANDPAR
(6,30),(30,33),0.0192454 # DEPENDENCYPART_GRANDPAR
(6,30),(30,34),-0.28128 # DEPENDENCYPART_GRANDPAR
(6,30),(30,36),0.0728999 # DEPENDENCYPART_GRANDPAR
(6,32),(32,14),0.495067 # DEPENDENCYPART_GRANDPAR
(6,32),(32,20),-0.979299 # DEPENDENCYPART_GRANDPAR
(6,32),(32,24),0.422096 # DEPENDENCYPART_GRANDPAR
(6,32),(32,27),-0.293724 # DEPENDENCYPART_GRANDPAR
(6,32),(32,28),-0.0814131 # DEPENDENCYPART_GRANDPAR
(6,32),(32,31),-0.337798 # DEPENDENCYPART_GRANDPAR
(6,32),(32,33),-0.208381 # DEPENDENCYPART_GRANDPAR
(6,32),(32,36),0.198041 # DEPENDENCYPART_GRANDPAR
(6,32),(32,39),-1.08199 # DEPENDENCYPART_GRANDPAR
(6,34),(34,1),-1.64441 # DEPENDENCYPART_GRANDPAR
(6,34),(34,2),-1.00762 # DEPENDENCYPART_GRANDPAR
(6,34),(34,3),-0.59977 # DEPENDENCYPART_GRANDPAR
(6,34),(34,4),-0.607533 # DEPENDENCYPART_GRANDPAR
(6,34),(34,6),-0.478081 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,34),(34,8),0.621796 # DEPENDENCYPART_GRANDPAR
(6,34),(34,9),0.16378 # DEPENDENCYPART_GRANDPAR
(6,34),(34,11),0.124567 # DEPENDENCYPART_GRANDPAR
(6,34),(34,12),0.167189 # DEPENDENCYPART_GRANDPAR
(6,34),(34,14),0.414778 # DEPENDENCYPART_GRANDPAR
(6,34),(34,15),0.0834028 # DEPENDENCYPART_GRANDPAR
(6,34),(34,19),-0.451224 # DEPENDENCYPART_GRANDPAR
(6,34),(34,20),-0.92784 # DEPENDENCYPART_GRANDPAR
(6,34),(34,22),-0.200659 # DEPENDENCYPART_GRANDPAR
(6,34),(34,23),0.116156 # DEPENDENCYPART_GRANDPAR
(6,34),(34,24),0.341807 # DEPENDENCYPART_GRANDPAR
(6,34),(34,25),0.882319 # DEPENDENCYPART_GRANDPAR
(6,34),(34,26),-0.126361 # DEPENDENCYPART_GRANDPAR
(6,34),(34,27),-0.2711 # DEPENDENCYPART_GRANDPAR
(6,34),(34,28),-0.0806901 # DEPENDENCYPART_GRANDPAR
(6,34),(34,30),-0.0459646 # DEPENDENCYPART_GRANDPAR
(6,34),(34,31),-0.350574 # DEPENDENCYPART_GRANDPAR
(6,34),(34,32),0.0778453 # DEPENDENCYPART_GRANDPAR
(6,34),(34,33),-0.0264855 # DEPENDENCYPART_GRANDPAR
(6,34),(34,36),0.242408 # DEPENDENCYPART_GRANDPAR
(6,34),(34,37),-0.719345 # DEPENDENCYPART_GRANDPAR
(6,34),(34,38),0.250019 # DEPENDENCYPART_GRANDPAR
(6,34),(34,39),-1.01443 # DEPENDENCYPART_GRANDPAR
(6,36),(36,27),-0.931863 # DEPENDENCYPART_GRANDPAR
(6,36),(36,28),0.122558 # DEPENDENCYPART_GRANDPAR
(6,36),(36,29),-0.944578 # DEPENDENCYPART_GRANDPAR
(6,36),(36,31),-0.373321 # DEPENDENCYPART_GRANDPAR
(6,36),(36,33),0.176763 # DEPENDENCYPART_GRANDPAR
(6,36),(36,35),-0.482763 # DEPENDENCYPART_GRANDPAR
(6,36),(36,37),-0.757082 # DEPENDENCYPART_GRANDPAR
(6,36),(36,38),0.152419 # DEPENDENCYPART_GRANDPAR
(6,38),(38,36),0.429709 # DEPENDENCYPART_GRANDPAR
(6,38),(38,37),-0.71743 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.21455 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),-0.491761 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.565258 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.309709 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.269415 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.990289 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.317881 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.534942 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-1.03549 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.414004 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),-0.669558 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.533282 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.574302 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.089234 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.337293 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.642857 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.55582 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,12),-0.635756 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.532032 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.45593 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,12),-0.582831 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.5116 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.257571 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.86967 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.240976 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.508516 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.62597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.183549 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.552941 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.770077 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.945551 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.935187 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-1.09277 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-1.09506 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-1.30638 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-1.27287 # DEPENDENCYPART_GRANDPAR
(8,6),(6,19),-1.15621 # DEPENDENCYPART_GRANDPAR
(8,6),(6,21),-0.942157 # DEPENDENCYPART_GRANDPAR
(8,6),(6,23),-1.1801 # DEPENDENCYPART_GRANDPAR
(8,6),(6,24),-0.977825 # DEPENDENCYPART_GRANDPAR
(8,6),(6,26),-1.22435 # DEPENDENCYPART_GRANDPAR
(8,6),(6,30),-2.1002 # DEPENDENCYPART_GRANDPAR
(8,6),(6,32),-1.21469 # DEPENDENCYPART_GRANDPAR
(8,6),(6,34),-0.920113 # DEPENDENCYPART_GRANDPAR
(8,6),(6,36),-1.09858 # DEPENDENCYPART_GRANDPAR
(8,6),(6,38),-1.25531 # DEPENDENCYPART_GRANDPAR
(8,6),(6,39),-2.66584 # DEPENDENCYPART_GRANDPAR
(8,7),(7,9),-0.135502 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-1.10274 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.521231 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.958484 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),0.307969 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),0.0820754 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),0.0707919 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.282747 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-1.38345 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-1.3658 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-1.90541 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-1.16825 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-1.3898 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-1.61872 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.699719 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),0.733888 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.763292 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),0.188218 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),0.127538 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),0.137258 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.0650798 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.0273952 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.42564 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),0.0184244 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),-0.102096 # DEPENDENCYPART_GRANDPAR
(8,11),(11,24),0.0946201 # DEPENDENCYPART_GRANDPAR
(8,11),(11,30),-1.16132 # DEPENDENCYPART_GRANDPAR
(8,11),(11,39),-1.7667 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-1.3834 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-1.36571 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-1.90541 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-1.16825 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-1.38979 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-1.61855 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-1.15756 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.658206 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),0.775165 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.66674 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),0.550475 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),0.0850165 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),0.0413331 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.112025 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.0696524 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.464638 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.24019 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.247493 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),0.0190146 # DEPENDENCYPART_GRANDPAR
(8,12),(12,23),-0.143976 # DEPENDENCYPART_GRANDPAR
(8,12),(12,24),-0.0013047 # DEPENDENCYPART_GRANDPAR
(8,12),(12,26),-0.271646 # DEPENDENCYPART_GRANDPAR
(8,12),(12,30),-1.18298 # DEPENDENCYPART_GRANDPAR
(8,12),(12,39),-1.81545 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),0.40593 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),0.0696171 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.3192 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.194996 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.442511 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.357052 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.31979 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-0.173274 # DEPENDENCYPART_GRANDPAR
(8,13),(13,23),-0.267825 # DEPENDENCYPART_GRANDPAR
(8,13),(13,26),-0.463263 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),0.0652375 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.146651 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.526266 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.311737 # DEPENDENCYPART_GRANDPAR
(8,15),(15,24),-0.145223 # DEPENDENCYPART_GRANDPAR
(8,15),(15,27),-2.00448 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.0708655 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.286051 # DEPENDENCYPART_GRANDPAR
(8,17),(17,27),-1.90915 # DEPENDENCYPART_GRANDPAR
(8,17),(17,28),-0.221073 # DEPENDENCYPART_GRANDPAR
(8,17),(17,33),-0.279744 # DEPENDENCYPART_GRANDPAR
(8,19),(19,21),-0.143428 # DEPENDENCYPART_GRANDPAR
(8,19),(19,23),-0.201865 # DEPENDENCYPART_GRANDPAR
(8,19),(19,25),-0.662014 # DEPENDENCYPART_GRANDPAR
(8,21),(21,1),-1.3834 # DEPENDENCYPART_GRANDPAR
(8,21),(21,2),-1.36571 # DEPENDENCYPART_GRANDPAR
(8,21),(21,3),-1.90541 # DEPENDENCYPART_GRANDPAR
(8,21),(21,6),-1.61855 # DEPENDENCYPART_GRANDPAR
(8,21),(21,8),-0.657382 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,21),(21,9),0.782779 # DEPENDENCYPART_GRANDPAR
(8,21),(21,10),-0.657765 # DEPENDENCYPART_GRANDPAR
