# _root_ En xifres globals , a Catalunya han mort 240 persones durant els cinc primers mesos de l' any , la xifra més alta des_de 1994 segons dades de la Prefectura_de_Trànsit_de_Barcelona .
#goldHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
#predictedHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
(10,21),(21,30),-0.0689962 # DEPENDENCYPART_GRANDPAR
(10,21),(21,31),-1.03661 # DEPENDENCYPART_GRANDPAR
(10,22),(22,20),0.181375 # DEPENDENCYPART_GRANDPAR
(10,22),(22,21),0.086327 # DEPENDENCYPART_GRANDPAR
(10,22),(22,23),-0.177979 # DEPENDENCYPART_GRANDPAR
(10,22),(22,24),0.134884 # DEPENDENCYPART_GRANDPAR
(10,22),(22,25),-0.15377 # DEPENDENCYPART_GRANDPAR
(10,22),(22,26),0.0825722 # DEPENDENCYPART_GRANDPAR
(10,23),(23,16),0.281661 # DEPENDENCYPART_GRANDPAR
(10,23),(23,19),0.452484 # DEPENDENCYPART_GRANDPAR
(10,23),(23,20),0.392596 # DEPENDENCYPART_GRANDPAR
(10,23),(23,21),0.262407 # DEPENDENCYPART_GRANDPAR
(10,23),(23,22),-0.0144106 # DEPENDENCYPART_GRANDPAR
(10,23),(23,24),0.272534 # DEPENDENCYPART_GRANDPAR
(10,23),(23,25),-0.000448589 # DEPENDENCYPART_GRANDPAR
(10,23),(23,26),0.238126 # DEPENDENCYPART_GRANDPAR
(10,23),(23,27),0.119885 # DEPENDENCYPART_GRANDPAR
(10,23),(23,28),0.192721 # DEPENDENCYPART_GRANDPAR
(10,23),(23,31),-1.10058 # DEPENDENCYPART_GRANDPAR
(10,24),(24,12),-0.549907 # DEPENDENCYPART_GRANDPAR
(10,24),(24,20),0.205754 # DEPENDENCYPART_GRANDPAR
(10,24),(24,22),-0.308494 # DEPENDENCYPART_GRANDPAR
(10,24),(24,23),-0.111305 # DEPENDENCYPART_GRANDPAR
(10,24),(24,25),-0.159344 # DEPENDENCYPART_GRANDPAR
(10,24),(24,26),0.00679685 # DEPENDENCYPART_GRANDPAR
(10,24),(24,27),-0.0604369 # DEPENDENCYPART_GRANDPAR
(10,24),(24,28),0.0663532 # DEPENDENCYPART_GRANDPAR
(10,25),(25,24),0.284791 # DEPENDENCYPART_GRANDPAR
(10,25),(25,26),0.151761 # DEPENDENCYPART_GRANDPAR
(10,25),(25,27),0.0462794 # DEPENDENCYPART_GRANDPAR
(10,25),(25,28),0.10774 # DEPENDENCYPART_GRANDPAR
(10,25),(25,31),-1.12036 # DEPENDENCYPART_GRANDPAR
(10,26),(26,20),0.157399 # DEPENDENCYPART_GRANDPAR
(10,26),(26,22),-0.362938 # DEPENDENCYPART_GRANDPAR
(10,26),(26,24),0.167382 # DEPENDENCYPART_GRANDPAR
(10,26),(26,25),-0.0938804 # DEPENDENCYPART_GRANDPAR
(10,26),(26,27),-0.14072 # DEPENDENCYPART_GRANDPAR
(10,26),(26,28),-0.0189938 # DEPENDENCYPART_GRANDPAR
(10,27),(27,23),-0.0435987 # DEPENDENCYPART_GRANDPAR
(10,27),(27,24),0.316667 # DEPENDENCYPART_GRANDPAR
(10,27),(27,25),-0.109576 # DEPENDENCYPART_GRANDPAR
(10,27),(27,28),0.130909 # DEPENDENCYPART_GRANDPAR
(10,27),(27,30),-0.0859748 # DEPENDENCYPART_GRANDPAR
(10,27),(27,31),-1.05936 # DEPENDENCYPART_GRANDPAR
(10,28),(28,30),0.227155 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-0.346899 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.188459 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.461541 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.80747 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,15),-0.759452 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.989519 # DEPENDENCYPART_GRANDPAR
(11,9),(9,21),-1.33406 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),-0.366619 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.365306 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),-0.480517 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.157128 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.451691 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.141423 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.350425 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.83356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,14),-0.64575 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.847418 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.993356 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-0.793292 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-1.3791 # DEPENDENCYPART_GRANDPAR
(11,10),(10,21),-1.42892 # DEPENDENCYPART_GRANDPAR
(11,10),(10,22),-1.4146 # DEPENDENCYPART_GRANDPAR
(11,10),(10,23),-0.52749 # DEPENDENCYPART_GRANDPAR
(11,10),(10,24),-1.11539 # DEPENDENCYPART_GRANDPAR
(11,10),(10,25),-0.35476 # DEPENDENCYPART_GRANDPAR
(11,10),(10,26),-1.45692 # DEPENDENCYPART_GRANDPAR
(11,10),(10,27),-1.45513 # DEPENDENCYPART_GRANDPAR
(11,10),(10,28),-1.39136 # DEPENDENCYPART_GRANDPAR
(11,10),(10,31),-2.16596 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-1.27258 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-1.07053 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),0.519118 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),0.000302582 # DEPENDENCYPART_GRANDPAR
(11,15),(15,1),-0.9376 # DEPENDENCYPART_GRANDPAR
(11,15),(15,3),-1.23983 # DEPENDENCYPART_GRANDPAR
(11,15),(15,4),-1.30368 # DEPENDENCYPART_GRANDPAR
(11,15),(15,5),-0.781182 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-1.3176 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-1.05004 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),1.66831 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.692528 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.248777 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.118687 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),0.0484639 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.469398 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.674386 # DEPENDENCYPART_GRANDPAR
(11,15),(15,22),-0.543245 # DEPENDENCYPART_GRANDPAR
(11,15),(15,23),0.428821 # DEPENDENCYPART_GRANDPAR
(11,15),(15,24),-0.485678 # DEPENDENCYPART_GRANDPAR
(11,15),(15,25),0.541523 # DEPENDENCYPART_GRANDPAR
(11,15),(15,26),-0.850735 # DEPENDENCYPART_GRANDPAR
(11,15),(15,27),-0.644956 # DEPENDENCYPART_GRANDPAR
(11,15),(15,28),-0.516696 # DEPENDENCYPART_GRANDPAR
(11,15),(15,31),-1.28562 # DEPENDENCYPART_GRANDPAR
(11,16),(16,12),1.79046 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),0.225047 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),0.0171271 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.68684 # DEPENDENCYPART_GRANDPAR
(11,16),(16,21),-0.646278 # DEPENDENCYPART_GRANDPAR
(11,16),(16,23),0.306556 # DEPENDENCYPART_GRANDPAR
(11,18),(18,5),-0.780659 # DEPENDENCYPART_GRANDPAR
(11,18),(18,12),1.59284 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.214456 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.132233 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.549698 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.813688 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),-0.604564 # DEPENDENCYPART_GRANDPAR
(11,18),(18,23),0.372624 # DEPENDENCYPART_GRANDPAR
(11,18),(18,24),-0.578088 # DEPENDENCYPART_GRANDPAR
(11,18),(18,25),0.488114 # DEPENDENCYPART_GRANDPAR
(11,18),(18,26),-0.945631 # DEPENDENCYPART_GRANDPAR
(11,18),(18,27),-0.783532 # DEPENDENCYPART_GRANDPAR
(11,18),(18,28),-0.590556 # DEPENDENCYPART_GRANDPAR
(11,18),(18,30),-0.846283 # DEPENDENCYPART_GRANDPAR
(11,18),(18,31),-1.35395 # DEPENDENCYPART_GRANDPAR
(11,21),(21,1),-0.930521 # DEPENDENCYPART_GRANDPAR
(11,21),(21,11),-1.04047 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,21),(21,16),-0.157877 # DEPENDENCYPART_GRANDPAR
(11,21),(21,17),-0.125177 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),-0.426438 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-1.05319 # DEPENDENCYPART_GRANDPAR
(11,21),(21,22),-0.642378 # DEPENDENCYPART_GRANDPAR
(11,21),(21,23),0.355188 # DEPENDENCYPART_GRANDPAR
(11,21),(21,24),-0.610511 # DEPENDENCYPART_GRANDPAR
(11,21),(21,25),0.44122 # DEPENDENCYPART_GRANDPAR
(11,21),(21,26),-0.980519 # DEPENDENCYPART_GRANDPAR
(11,21),(21,27),-0.766114 # DEPENDENCYPART_GRANDPAR
(11,21),(21,28),-0.648047 # DEPENDENCYPART_GRANDPAR
(11,21),(21,30),-0.828866 # DEPENDENCYPART_GRANDPAR
(11,21),(21,31),-1.3559 # DEPENDENCYPART_GRANDPAR
(11,23),(23,16),-0.301021 # DEPENDENCYPART_GRANDPAR
(11,23),(23,19),-0.445905 # DEPENDENCYPART_GRANDPAR
(11,23),(23,20),-0.93206 # DEPENDENCYPART_GRANDPAR
(11,23),(23,21),-0.519431 # DEPENDENCYPART_GRANDPAR
(11,23),(23,22),-0.603953 # DEPENDENCYPART_GRANDPAR
(11,23),(23,24),-0.568547 # DEPENDENCYPART_GRANDPAR
(11,23),(23,25),0.432006 # DEPENDENCYPART_GRANDPAR
(11,23),(23,26),-0.90145 # DEPENDENCYPART_GRANDPAR
(11,23),(23,27),-0.626761 # DEPENDENCYPART_GRANDPAR
(11,23),(23,28),-0.744323 # DEPENDENCYPART_GRANDPAR
(11,23),(23,31),-1.42357 # DEPENDENCYPART_GRANDPAR
(12,10),(10,1),-0.910154 # DEPENDENCYPART_GRANDPAR
(12,10),(10,3),-0.736085 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),-0.809759 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.81512 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.986338 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.804436 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.577222 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.618151 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-1.5353 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-1.81082 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-1.06399 # DEPENDENCYPART_GRANDPAR
(12,10),(10,18),-1.90893 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-1.38353 # DEPENDENCYPART_GRANDPAR
(12,10),(10,21),-1.83684 # DEPENDENCYPART_GRANDPAR
(12,10),(10,22),-1.26333 # DEPENDENCYPART_GRANDPAR
(12,10),(10,23),-1.66806 # DEPENDENCYPART_GRANDPAR
(12,10),(10,24),-1.21492 # DEPENDENCYPART_GRANDPAR
(12,10),(10,25),-1.30714 # DEPENDENCYPART_GRANDPAR
(12,10),(10,26),-1.19815 # DEPENDENCYPART_GRANDPAR
(12,10),(10,27),-2.04637 # DEPENDENCYPART_GRANDPAR
(12,10),(10,28),-1.26394 # DEPENDENCYPART_GRANDPAR
(12,10),(10,31),-1.43659 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.624554 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.796765 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-2.2817 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,15),-1.8401 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-1.18758 # DEPENDENCYPART_GRANDPAR
(12,11),(11,18),-1.93791 # DEPENDENCYPART_GRANDPAR
(12,11),(11,19),-1.35998 # DEPENDENCYPART_GRANDPAR
(12,11),(11,21),-1.86585 # DEPENDENCYPART_GRANDPAR
(12,11),(11,23),-1.66768 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-1.38492 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-1.55106 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.429549 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.470101 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.512391 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.719878 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.490298 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-1.46757 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.978385 # DEPENDENCYPART_GRANDPAR
(13,11),(11,18),-1.63375 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-1.1472 # DEPENDENCYPART_GRANDPAR
(13,11),(11,21),-1.61331 # DEPENDENCYPART_GRANDPAR
(13,11),(11,23),-1.36336 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.0680642 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.123075 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),0.277004 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.54856 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,11),-0.111661 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.789725 # DEPENDENCYPART_GRANDPAR
(14,16),(16,15),0.524048 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),0.0403152 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.169116 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.0276219 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.221604 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.761041 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.717364 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.544671 # DEPENDENCYPART_GRANDPAR
(15,1),(1,5),-0.896979 # DEPENDENCYPART_GRANDPAR
(15,1),(1,6),-0.639483 # DEPENDENCYPART_GRANDPAR
(15,1),(1,19),-0.928067 # DEPENDENCYPART_GRANDPAR
(15,3),(3,1),-0.893889 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.396784 # DEPENDENCYPART_GRANDPAR
(15,3),(3,5),-0.861751 # DEPENDENCYPART_GRANDPAR
(15,3),(3,11),-0.257607 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),-0.693231 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-1.14049 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.719808 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.664562 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.661508 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.854402 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.559883 # DEPENDENCYPART_GRANDPAR
(15,5),(5,10),-0.254764 # DEPENDENCYPART_GRANDPAR
(15,5),(5,19),-0.925623 # DEPENDENCYPART_GRANDPAR
(15,10),(10,1),-1.04322 # DEPENDENCYPART_GRANDPAR
(15,10),(10,3),-0.59394 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.524596 # DEPENDENCYPART_GRANDPAR
(15,10),(10,5),-0.8764 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-1.08814 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.668698 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.4268 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.318043 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),0.558058 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.67554 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.512354 # DEPENDENCYPART_GRANDPAR
(15,10),(10,18),-0.687399 # DEPENDENCYPART_GRANDPAR
(15,10),(10,19),-0.902699 # DEPENDENCYPART_GRANDPAR
(15,10),(10,21),-0.863946 # DEPENDENCYPART_GRANDPAR
(15,10),(10,22),-1.18536 # DEPENDENCYPART_GRANDPAR
(15,10),(10,23),-1.02062 # DEPENDENCYPART_GRANDPAR
(15,10),(10,24),-0.604555 # DEPENDENCYPART_GRANDPAR
(15,10),(10,25),-0.826157 # DEPENDENCYPART_GRANDPAR
(15,10),(10,26),-0.750873 # DEPENDENCYPART_GRANDPAR
(15,10),(10,27),-1.21814 # DEPENDENCYPART_GRANDPAR
(15,10),(10,28),-1.01547 # DEPENDENCYPART_GRANDPAR
(15,10),(10,31),-1.77843 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.507026 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.471747 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.335047 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.73994 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.71247 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.751641 # DEPENDENCYPART_GRANDPAR
(15,11),(11,19),-0.91561 # DEPENDENCYPART_GRANDPAR
(15,11),(11,21),-0.928218 # DEPENDENCYPART_GRANDPAR
(15,11),(11,23),-1.05044 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.440417 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.35486 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),0.695862 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),1.1314 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.360167 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.464418 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.163889 # DEPENDENCYPART_GRANDPAR
(15,14),(14,16),-0.71784 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-1.19077 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.757489 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,18),0.39385 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.129823 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),0.135945 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),-0.238452 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-1.55048 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-1.20623 # DEPENDENCYPART_GRANDPAR
(15,18),(18,16),0.110555 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.285145 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.0485307 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.173938 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.386259 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.284701 # DEPENDENCYPART_GRANDPAR
(15,18),(18,24),-0.102832 # DEPENDENCYPART_GRANDPAR
(15,18),(18,25),-0.12159 # DEPENDENCYPART_GRANDPAR
(15,18),(18,26),-0.25491 # DEPENDENCYPART_GRANDPAR
(15,18),(18,27),-0.531181 # DEPENDENCYPART_GRANDPAR
(15,18),(18,28),-0.469756 # DEPENDENCYPART_GRANDPAR
(15,18),(18,30),-0.514595 # DEPENDENCYPART_GRANDPAR
(15,18),(18,31),-0.992905 # DEPENDENCYPART_GRANDPAR
(15,21),(21,1),-1.5093 # DEPENDENCYPART_GRANDPAR
(15,21),(21,11),-1.00582 # DEPENDENCYPART_GRANDPAR
(15,21),(21,16),0.158888 # DEPENDENCYPART_GRANDPAR
(15,21),(21,17),-0.317919 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),0.192637 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),0.174526 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.402563 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),-0.265711 # DEPENDENCYPART_GRANDPAR
(15,21),(21,24),-0.108791 # DEPENDENCYPART_GRANDPAR
(15,21),(21,25),-0.141407 # DEPENDENCYPART_GRANDPAR
(15,21),(21,26),-0.264152 # DEPENDENCYPART_GRANDPAR
(15,21),(21,27),-0.498682 # DEPENDENCYPART_GRANDPAR
(15,21),(21,28),-0.491621 # DEPENDENCYPART_GRANDPAR
(15,21),(21,30),-0.482096 # DEPENDENCYPART_GRANDPAR
(15,21),(21,31),-0.97591 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),-0.0113289 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.147972 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.453943 # DEPENDENCYPART_GRANDPAR
(15,22),(22,24),-0.0794829 # DEPENDENCYPART_GRANDPAR
(15,22),(22,25),-0.176073 # DEPENDENCYPART_GRANDPAR
(15,22),(22,26),-0.216516 # DEPENDENCYPART_GRANDPAR
(15,23),(23,16),0.180477 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),0.119721 # DEPENDENCYPART_GRANDPAR
(15,23),(23,20),0.194177 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),0.0126845 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.352224 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),0.00784302 # DEPENDENCYPART_GRANDPAR
(15,23),(23,25),-0.0614067 # DEPENDENCYPART_GRANDPAR
(15,23),(23,26),-0.111499 # DEPENDENCYPART_GRANDPAR
(15,23),(23,27),-0.413766 # DEPENDENCYPART_GRANDPAR
(15,23),(23,28),-0.453905 # DEPENDENCYPART_GRANDPAR
(15,23),(23,31),-1.1036 # DEPENDENCYPART_GRANDPAR
(15,24),(24,12),-1.1759 # DEPENDENCYPART_GRANDPAR
(15,24),(24,20),0.0108001 # DEPENDENCYPART_GRANDPAR
(15,24),(24,22),-0.652992 # DEPENDENCYPART_GRANDPAR
(15,24),(24,23),-0.41509 # DEPENDENCYPART_GRANDPAR
(15,24),(24,25),-0.135688 # DEPENDENCYPART_GRANDPAR
(15,24),(24,26),-0.27691 # DEPENDENCYPART_GRANDPAR
(15,24),(24,27),-0.547963 # DEPENDENCYPART_GRANDPAR
(15,24),(24,28),-0.507464 # DEPENDENCYPART_GRANDPAR
(15,25),(25,24),0.150591 # DEPENDENCYPART_GRANDPAR
(15,25),(25,26),-0.157965 # DEPENDENCYPART_GRANDPAR
(15,25),(25,27),-0.461518 # DEPENDENCYPART_GRANDPAR
(15,25),(25,28),-0.498597 # DEPENDENCYPART_GRANDPAR
(15,25),(25,31),-1.08497 # DEPENDENCYPART_GRANDPAR
(15,26),(26,20),-0.0336108 # DEPENDENCYPART_GRANDPAR
(15,26),(26,22),-0.703492 # DEPENDENCYPART_GRANDPAR
(15,26),(26,24),0.0159217 # DEPENDENCYPART_GRANDPAR
(15,26),(26,25),-0.157737 # DEPENDENCYPART_GRANDPAR
(15,26),(26,27),-0.621078 # DEPENDENCYPART_GRANDPAR
(15,26),(26,28),-0.587759 # DEPENDENCYPART_GRANDPAR
(15,27),(27,23),-0.306014 # DEPENDENCYPART_GRANDPAR
(15,27),(27,24),0.199547 # DEPENDENCYPART_GRANDPAR
(15,27),(27,25),-0.141076 # DEPENDENCYPART_GRANDPAR
(15,27),(27,28),-0.454859 # DEPENDENCYPART_GRANDPAR
(15,27),(27,30),-0.494681 # DEPENDENCYPART_GRANDPAR
(15,27),(27,31),-0.994213 # DEPENDENCYPART_GRANDPAR
(15,28),(28,30),-0.201472 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.752651 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.519314 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.400483 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.358559 # DEPENDENCYPART_GRANDPAR
(16,15),(15,1),-0.484402 # DEPENDENCYPART_GRANDPAR
(16,15),(15,3),-0.48988 # DEPENDENCYPART_GRANDPAR
(16,15),(15,4),-0.373077 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),-0.329676 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.743948 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.491253 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.558427 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.529737 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.359671 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.6416 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,18),-0.322786 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-1.28922 # DEPENDENCYPART_GRANDPAR
(16,15),(15,21),-1.10177 # DEPENDENCYPART_GRANDPAR
(16,15),(15,22),-1.34316 # DEPENDENCYPART_GRANDPAR
(16,15),(15,23),-0.637531 # DEPENDENCYPART_GRANDPAR
(16,15),(15,24),-0.970994 # DEPENDENCYPART_GRANDPAR
(16,15),(15,25),-0.723818 # DEPENDENCYPART_GRANDPAR
(16,15),(15,26),-1.02428 # DEPENDENCYPART_GRANDPAR
(16,15),(15,27),-1.11389 # DEPENDENCYPART_GRANDPAR
(16,15),(15,28),-0.643941 # DEPENDENCYPART_GRANDPAR
(16,15),(15,31),-2.04237 # DEPENDENCYPART_GRANDPAR
(16,18),(18,5),-0.965812 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-1.65265 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.603215 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.91109 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.417195 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.608145 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.594739 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),0.135221 # DEPENDENCYPART_GRANDPAR
(16,18),(18,24),-0.682115 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),-0.0376602 # DEPENDENCYPART_GRANDPAR
(16,18),(18,26),-0.74039 # DEPENDENCYPART_GRANDPAR
(16,18),(18,27),-0.559011 # DEPENDENCYPART_GRANDPAR
(16,18),(18,28),-0.136701 # DEPENDENCYPART_GRANDPAR
(16,18),(18,30),-0.408433 # DEPENDENCYPART_GRANDPAR
(16,18),(18,31),-1.25595 # DEPENDENCYPART_GRANDPAR
(16,21),(21,1),-1.08903 # DEPENDENCYPART_GRANDPAR
