# _root_ Aquesta primera edició de la Fira tindrà com_a escenari el municipi de l' Estany , però com en el cas de la Festa serà itinerant pels 10 municipis del Moianès , i se celebrarà sempre el primer cap de setmana de juny .
#goldHeads=3,3,7,3,6,4,0,7,8,11,7,11,14,12,11,7,24,17,20,18,20,23,21,7,24,24,28,26,28,29,26,24,34,24,34,38,38,34,38,39,38,41,7,
#predictedHeads=3,3,7,3,6,4,0,7,8,11,7,11,14,12,7,7,24,24,20,18,20,23,21,7,24,25,28,26,28,29,24,24,34,24,34,38,38,34,38,39,38,41,7,
(7,9),(9,12),0.194549 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-0.755656 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),0.0747862 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-0.956477 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.104001 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.372484 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),0.593934 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),1.58383 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),0.180572 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),0.0522711 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),0.186223 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),0.112396 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.0172305 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),0.24235 # DEPENDENCYPART_GRANDPAR
(7,11),(11,20),-0.351658 # DEPENDENCYPART_GRANDPAR
(7,11),(11,21),0.119896 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),-0.176477 # DEPENDENCYPART_GRANDPAR
(7,11),(11,24),0.105335 # DEPENDENCYPART_GRANDPAR
(7,11),(11,25),0.293732 # DEPENDENCYPART_GRANDPAR
(7,11),(11,27),-0.273049 # DEPENDENCYPART_GRANDPAR
(7,11),(11,28),-0.00641573 # DEPENDENCYPART_GRANDPAR
(7,11),(11,29),-0.0277919 # DEPENDENCYPART_GRANDPAR
(7,11),(11,34),-0.388986 # DEPENDENCYPART_GRANDPAR
(7,11),(11,38),-0.746584 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),1.36911 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),0.325284 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.357371 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),0.0917064 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),0.251908 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),0.145187 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.119303 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),0.236427 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),-0.00594899 # DEPENDENCYPART_GRANDPAR
(7,14),(14,3),-0.755654 # DEPENDENCYPART_GRANDPAR
(7,14),(14,8),0.3759 # DEPENDENCYPART_GRANDPAR
(7,14),(14,10),1.58908 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),-0.22714 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),0.176352 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),0.113999 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.0156275 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),0.0806246 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),0.00511515 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),0.630212 # DEPENDENCYPART_GRANDPAR
(7,17),(17,20),0.0241465 # DEPENDENCYPART_GRANDPAR
(7,17),(17,21),0.269327 # DEPENDENCYPART_GRANDPAR
(7,17),(17,24),0.19283 # DEPENDENCYPART_GRANDPAR
(7,17),(17,26),0.57587 # DEPENDENCYPART_GRANDPAR
(7,17),(17,31),0.174031 # DEPENDENCYPART_GRANDPAR
(7,17),(17,32),-0.260982 # DEPENDENCYPART_GRANDPAR
(7,17),(17,43),-1.51096 # DEPENDENCYPART_GRANDPAR
(7,18),(18,7),-0.182691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,18),(18,15),0.565514 # DEPENDENCYPART_GRANDPAR
(7,18),(18,16),0.238638 # DEPENDENCYPART_GRANDPAR
(7,18),(18,17),-0.0248358 # DEPENDENCYPART_GRANDPAR
(7,18),(18,19),-0.465839 # DEPENDENCYPART_GRANDPAR
(7,18),(18,20),-0.30907 # DEPENDENCYPART_GRANDPAR
(7,18),(18,21),-0.12763 # DEPENDENCYPART_GRANDPAR
(7,18),(18,23),0.0322723 # DEPENDENCYPART_GRANDPAR
(7,18),(18,24),0.139203 # DEPENDENCYPART_GRANDPAR
(7,18),(18,25),0.284652 # DEPENDENCYPART_GRANDPAR
(7,18),(18,26),0.23857 # DEPENDENCYPART_GRANDPAR
(7,18),(18,31),0.057692 # DEPENDENCYPART_GRANDPAR
(7,18),(18,32),-0.514629 # DEPENDENCYPART_GRANDPAR
(7,24),(24,3),-1.05789 # DEPENDENCYPART_GRANDPAR
(7,24),(24,6),-1.0973 # DEPENDENCYPART_GRANDPAR
(7,24),(24,7),-0.379839 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,24),(24,8),0.139986 # DEPENDENCYPART_GRANDPAR
(7,24),(24,11),0.461934 # DEPENDENCYPART_GRANDPAR
(7,24),(24,14),0.121052 # DEPENDENCYPART_GRANDPAR
(7,24),(24,15),0.459394 # DEPENDENCYPART_GRANDPAR
(7,24),(24,16),0.117521 # DEPENDENCYPART_GRANDPAR
(7,24),(24,17),0.166282 # DEPENDENCYPART_GRANDPAR
(7,24),(24,18),0.344367 # DEPENDENCYPART_GRANDPAR
(7,24),(24,19),-0.442394 # DEPENDENCYPART_GRANDPAR
(7,24),(24,20),-0.227841 # DEPENDENCYPART_GRANDPAR
(7,24),(24,21),0.0177603 # DEPENDENCYPART_GRANDPAR
(7,24),(24,22),-0.803357 # DEPENDENCYPART_GRANDPAR
(7,24),(24,23),-0.0898177 # DEPENDENCYPART_GRANDPAR
(7,24),(24,25),0.37793 # DEPENDENCYPART_GRANDPAR
(7,24),(24,26),0.414824 # DEPENDENCYPART_GRANDPAR
(7,24),(24,27),-0.214975 # DEPENDENCYPART_GRANDPAR
(7,24),(24,28),0.0798285 # DEPENDENCYPART_GRANDPAR
(7,24),(24,29),-0.151551 # DEPENDENCYPART_GRANDPAR
(7,24),(24,30),-0.458637 # DEPENDENCYPART_GRANDPAR
(7,24),(24,31),0.188921 # DEPENDENCYPART_GRANDPAR
(7,24),(24,32),-0.384417 # DEPENDENCYPART_GRANDPAR
(7,24),(24,34),-0.432672 # DEPENDENCYPART_GRANDPAR
(7,24),(24,35),0.495803 # DEPENDENCYPART_GRANDPAR
(7,24),(24,38),-0.646755 # DEPENDENCYPART_GRANDPAR
(7,24),(24,42),-0.0621427 # DEPENDENCYPART_GRANDPAR
(7,24),(24,43),-1.53998 # DEPENDENCYPART_GRANDPAR
(7,25),(25,18),0.623598 # DEPENDENCYPART_GRANDPAR
(7,25),(25,21),0.160983 # DEPENDENCYPART_GRANDPAR
(7,25),(25,22),-0.769857 # DEPENDENCYPART_GRANDPAR
(7,25),(25,24),0.245888 # DEPENDENCYPART_GRANDPAR
(7,25),(25,26),0.371018 # DEPENDENCYPART_GRANDPAR
(7,25),(25,27),-0.346939 # DEPENDENCYPART_GRANDPAR
(7,25),(25,28),-0.0192774 # DEPENDENCYPART_GRANDPAR
(7,25),(25,29),-0.134184 # DEPENDENCYPART_GRANDPAR
(7,25),(25,30),-0.552571 # DEPENDENCYPART_GRANDPAR
(7,25),(25,31),-0.00325333 # DEPENDENCYPART_GRANDPAR
(7,25),(25,32),-0.55841 # DEPENDENCYPART_GRANDPAR
(7,25),(25,34),-0.498353 # DEPENDENCYPART_GRANDPAR
(7,25),(25,35),0.43954 # DEPENDENCYPART_GRANDPAR
(7,25),(25,38),-0.770744 # DEPENDENCYPART_GRANDPAR
(7,26),(26,22),-0.717158 # DEPENDENCYPART_GRANDPAR
(7,26),(26,25),0.142434 # DEPENDENCYPART_GRANDPAR
(7,26),(26,27),-0.239165 # DEPENDENCYPART_GRANDPAR
(7,26),(26,28),0.154727 # DEPENDENCYPART_GRANDPAR
(7,26),(26,29),-0.112813 # DEPENDENCYPART_GRANDPAR
(7,26),(26,30),-0.397859 # DEPENDENCYPART_GRANDPAR
(7,26),(26,31),0.0720442 # DEPENDENCYPART_GRANDPAR
(7,26),(26,32),-0.414142 # DEPENDENCYPART_GRANDPAR
(7,26),(26,34),-0.331059 # DEPENDENCYPART_GRANDPAR
(7,26),(26,41),-0.290483 # DEPENDENCYPART_GRANDPAR
(7,27),(27,26),0.538305 # DEPENDENCYPART_GRANDPAR
(7,27),(27,28),0.0935802 # DEPENDENCYPART_GRANDPAR
(7,27),(27,29),0.0347179 # DEPENDENCYPART_GRANDPAR
(7,27),(27,32),-0.390073 # DEPENDENCYPART_GRANDPAR
(7,27),(27,34),-0.348061 # DEPENDENCYPART_GRANDPAR
(7,27),(27,38),-0.651714 # DEPENDENCYPART_GRANDPAR
(7,28),(28,7),-0.110111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,28),(28,12),0.314972 # DEPENDENCYPART_GRANDPAR
(7,28),(28,18),0.630954 # DEPENDENCYPART_GRANDPAR
(7,28),(28,21),0.254296 # DEPENDENCYPART_GRANDPAR
(7,28),(28,22),-0.569531 # DEPENDENCYPART_GRANDPAR
(7,28),(28,25),0.310559 # DEPENDENCYPART_GRANDPAR
(7,28),(28,26),0.580089 # DEPENDENCYPART_GRANDPAR
(7,28),(28,27),-0.212843 # DEPENDENCYPART_GRANDPAR
(7,28),(28,29),-0.0114568 # DEPENDENCYPART_GRANDPAR
(7,28),(28,30),-0.532566 # DEPENDENCYPART_GRANDPAR
(7,28),(28,31),-0.0502997 # DEPENDENCYPART_GRANDPAR
(7,28),(28,32),-0.415398 # DEPENDENCYPART_GRANDPAR
(7,28),(28,34),-0.36576 # DEPENDENCYPART_GRANDPAR
(7,28),(28,35),0.433536 # DEPENDENCYPART_GRANDPAR
(7,28),(28,38),-0.743443 # DEPENDENCYPART_GRANDPAR
(7,28),(28,39),-0.200447 # DEPENDENCYPART_GRANDPAR
(7,28),(28,41),-0.191403 # DEPENDENCYPART_GRANDPAR
(7,28),(28,42),-0.150444 # DEPENDENCYPART_GRANDPAR
(7,32),(32,31),-0.290759 # DEPENDENCYPART_GRANDPAR
(7,34),(34,3),-1.05729 # DEPENDENCYPART_GRANDPAR
(7,34),(34,7),-0.353435 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,34),(34,8),0.140997 # DEPENDENCYPART_GRANDPAR
(7,34),(34,11),0.458321 # DEPENDENCYPART_GRANDPAR
(7,34),(34,15),0.499098 # DEPENDENCYPART_GRANDPAR
(7,34),(34,16),0.100488 # DEPENDENCYPART_GRANDPAR
(7,34),(34,17),0.153157 # DEPENDENCYPART_GRANDPAR
(7,34),(34,18),0.357722 # DEPENDENCYPART_GRANDPAR
(7,34),(34,20),-0.230985 # DEPENDENCYPART_GRANDPAR
(7,34),(34,23),-0.10169 # DEPENDENCYPART_GRANDPAR
(7,34),(34,24),0.0776058 # DEPENDENCYPART_GRANDPAR
(7,34),(34,25),0.166587 # DEPENDENCYPART_GRANDPAR
(7,34),(34,26),0.338249 # DEPENDENCYPART_GRANDPAR
(7,34),(34,27),-0.341094 # DEPENDENCYPART_GRANDPAR
(7,34),(34,28),0.0362498 # DEPENDENCYPART_GRANDPAR
(7,34),(34,29),-0.234969 # DEPENDENCYPART_GRANDPAR
(7,34),(34,30),-0.471594 # DEPENDENCYPART_GRANDPAR
(7,34),(34,31),0.270759 # DEPENDENCYPART_GRANDPAR
(7,34),(34,32),-0.581302 # DEPENDENCYPART_GRANDPAR
(7,34),(34,33),1.24472 # DEPENDENCYPART_GRANDPAR
(7,34),(34,35),0.479998 # DEPENDENCYPART_GRANDPAR
(7,34),(34,37),-0.556175 # DEPENDENCYPART_GRANDPAR
(7,34),(34,38),-0.686779 # DEPENDENCYPART_GRANDPAR
(7,34),(34,39),-0.354543 # DEPENDENCYPART_GRANDPAR
(7,34),(34,40),-1.13056 # DEPENDENCYPART_GRANDPAR
(7,34),(34,41),-0.345499 # DEPENDENCYPART_GRANDPAR
(7,34),(34,42),-0.0721021 # DEPENDENCYPART_GRANDPAR
(7,34),(34,43),-1.56916 # DEPENDENCYPART_GRANDPAR
(7,42),(42,39),0.0755395 # DEPENDENCYPART_GRANDPAR
(7,42),(42,41),0.0845837 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.694194 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.296221 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.323658 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-1.33809 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.888088 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-1.4632 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.03019 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,11),-0.309074 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),0.328391 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-1.33809 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-0.888086 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-1.4632 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-1.34573 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-1.03203 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),0.482354 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.51274 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),0.333845 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.524854 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.887242 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.91773 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.759943 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.629487 # DEPENDENCYPART_GRANDPAR
(8,11),(11,20),-1.10812 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),-0.323273 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),-1.02969 # DEPENDENCYPART_GRANDPAR
(8,11),(11,24),-0.592864 # DEPENDENCYPART_GRANDPAR
(8,11),(11,25),-0.832968 # DEPENDENCYPART_GRANDPAR
(8,11),(11,27),-0.571187 # DEPENDENCYPART_GRANDPAR
(8,11),(11,28),-1.40182 # DEPENDENCYPART_GRANDPAR
(8,11),(11,29),-0.762872 # DEPENDENCYPART_GRANDPAR
(8,11),(11,34),-0.699077 # DEPENDENCYPART_GRANDPAR
(8,11),(11,38),-1.77337 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.195822 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),0.0557102 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-1.07384 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.459644 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-1.11999 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.969563 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.915025 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.918165 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.789421 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.936093 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.816975 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.775212 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),-1.05479 # DEPENDENCYPART_GRANDPAR
(8,17),(17,21),-0.75461 # DEPENDENCYPART_GRANDPAR
(8,17),(17,24),-0.824667 # DEPENDENCYPART_GRANDPAR
(8,17),(17,26),-0.87259 # DEPENDENCYPART_GRANDPAR
(8,17),(17,31),-1.88086 # DEPENDENCYPART_GRANDPAR
(8,17),(17,32),-1.54586 # DEPENDENCYPART_GRANDPAR
(8,17),(17,43),-3.08598 # DEPENDENCYPART_GRANDPAR
(8,18),(18,7),-1.291 # DEPENDENCYPART_GRANDPAR
(8,18),(18,15),-0.866047 # DEPENDENCYPART_GRANDPAR
(8,18),(18,16),-0.656031 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.555496 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.84675 # DEPENDENCYPART_GRANDPAR
(8,18),(18,20),-1.20138 # DEPENDENCYPART_GRANDPAR
(8,18),(18,21),-0.800166 # DEPENDENCYPART_GRANDPAR
(8,18),(18,23),-0.997908 # DEPENDENCYPART_GRANDPAR
(8,18),(18,24),-0.832535 # DEPENDENCYPART_GRANDPAR
(8,18),(18,25),-0.997379 # DEPENDENCYPART_GRANDPAR
(8,18),(18,26),-0.915932 # DEPENDENCYPART_GRANDPAR
(8,18),(18,31),-1.86504 # DEPENDENCYPART_GRANDPAR
(8,18),(18,32),-1.46819 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.823192 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.411702 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.610493 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.597432 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.440882 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),-0.542506 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),-1.00072 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.961153 # DEPENDENCYPART_GRANDPAR
(9,3),(3,14),-1.09108 # DEPENDENCYPART_GRANDPAR
(9,3),(3,15),-1.05237 # DEPENDENCYPART_GRANDPAR
(9,3),(3,16),-1.21807 # DEPENDENCYPART_GRANDPAR
(9,3),(3,28),-1.95936 # DEPENDENCYPART_GRANDPAR
(9,3),(3,38),-1.82954 # DEPENDENCYPART_GRANDPAR
(9,3),(3,43),-3.10132 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.234035 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.385095 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.418878 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),-0.428643 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),-0.487816 # DEPENDENCYPART_GRANDPAR
(9,4),(4,11),-1.09262 # DEPENDENCYPART_GRANDPAR
(9,4),(4,17),-0.9721 # DEPENDENCYPART_GRANDPAR
(9,4),(4,18),-1.17894 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.539144 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.672681 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.0268547 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.750718 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.86939 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,11),-1.06563 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-1.16226 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),-1.06592 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-1.23586 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-0.958055 # DEPENDENCYPART_GRANDPAR
(9,8),(8,18),-1.16814 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-1.30741 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-1.20529 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-1.36001 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-1.20074 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-1.17762 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-1.03906 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),-0.495824 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.383926 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.347289 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.167949 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.547142 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.309202 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.538496 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),-0.616474 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),-0.666824 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),-0.842007 # DEPENDENCYPART_GRANDPAR
(9,11),(11,24),-0.656013 # DEPENDENCYPART_GRANDPAR
(9,11),(11,25),-0.480935 # DEPENDENCYPART_GRANDPAR
(9,11),(11,27),-0.801083 # DEPENDENCYPART_GRANDPAR
(9,11),(11,28),-1.22252 # DEPENDENCYPART_GRANDPAR
(9,11),(11,29),-0.89011 # DEPENDENCYPART_GRANDPAR
(9,11),(11,34),-0.879943 # DEPENDENCYPART_GRANDPAR
(9,11),(11,38),-1.05805 # DEPENDENCYPART_GRANDPAR
(9,12),(12,10),-0.613503 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),-0.0812667 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.667749 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.00701914 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.25594 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.422185 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.285159 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.627336 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.592722 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-1.13959 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.582499 # DEPENDENCYPART_GRANDPAR
(10,8),(8,11),-1.58749 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-1.14076 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-1.4372 # DEPENDENCYPART_GRANDPAR
(10,8),(8,16),-1.32099 # DEPENDENCYPART_GRANDPAR
(10,8),(8,17),-1.27266 # DEPENDENCYPART_GRANDPAR
(10,8),(8,18),-1.15902 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-1.35376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),-0.726733 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.866833 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.955735 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.854912 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.675998 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.705482 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.64346 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),-0.654544 # DEPENDENCYPART_GRANDPAR
(10,13),(13,11),-0.736373 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.81809 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.384672 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.831395 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.762594 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.506402 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),-0.544064 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-1.54765 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,12),-0.132617 # DEPENDENCYPART_GRANDPAR
(11,3),(3,14),-0.809969 # DEPENDENCYPART_GRANDPAR
(11,3),(3,15),-0.848701 # DEPENDENCYPART_GRANDPAR
(11,3),(3,16),-0.87644 # DEPENDENCYPART_GRANDPAR
(11,3),(3,28),-1.62544 # DEPENDENCYPART_GRANDPAR
(11,3),(3,38),-1.64957 # DEPENDENCYPART_GRANDPAR
(11,3),(3,43),-2.71434 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.260836 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.403891 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.580266 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),-0.491082 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),-0.48612 # DEPENDENCYPART_GRANDPAR
(11,4),(4,11),-1.63959 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,4),(4,17),-0.646774 # DEPENDENCYPART_GRANDPAR
(11,4),(4,18),-0.891185 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.589194 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.889946 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.189482 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.299486 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.453719 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.798901 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.66412 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.590229 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.423462 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.0840949 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.69158 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.422526 # DEPENDENCYPART_GRANDPAR
(11,7),(7,14),-0.95379 # DEPENDENCYPART_GRANDPAR
(11,7),(7,15),-0.955553 # DEPENDENCYPART_GRANDPAR
(11,7),(7,16),-0.970725 # DEPENDENCYPART_GRANDPAR
(11,7),(7,17),-0.708888 # DEPENDENCYPART_GRANDPAR
(11,7),(7,18),-0.974026 # DEPENDENCYPART_GRANDPAR
(11,7),(7,24),-1.21307 # DEPENDENCYPART_GRANDPAR
(11,7),(7,25),-1.09611 # DEPENDENCYPART_GRANDPAR
(11,7),(7,26),-0.998513 # DEPENDENCYPART_GRANDPAR
(11,7),(7,27),-1.34466 # DEPENDENCYPART_GRANDPAR
(11,7),(7,28),-1.76935 # DEPENDENCYPART_GRANDPAR
(11,7),(7,31),-1.25896 # DEPENDENCYPART_GRANDPAR
(11,7),(7,32),-0.725718 # DEPENDENCYPART_GRANDPAR
(11,7),(7,34),-1.23372 # DEPENDENCYPART_GRANDPAR
(11,7),(7,42),-1.13058 # DEPENDENCYPART_GRANDPAR
(11,7),(7,43),-2.80718 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.757959 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),0.0736926 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.61259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.333746 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.862269 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.894247 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.632729 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),-0.880383 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.632325 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.849209 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.630438 # DEPENDENCYPART_GRANDPAR
