# _root_ Una altra de les marques de tabac negre , Gitanes , fixarà el_seu preu en 310 pessetes tant en la varietat amb filtre com sense filtre .
#goldHeads=2,12,2,5,3,5,6,7,10,2,10,0,14,12,12,17,15,19,12,21,19,21,22,19,19,25,12,
#predictedHeads=2,12,2,5,3,5,6,7,10,12,10,0,14,12,14,17,15,19,12,21,19,21,22,19,19,25,12,
(15,16),(16,21),-0.0094904 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),-0.0765117 # DEPENDENCYPART_GRANDPAR
(15,16),(16,25),-0.195069 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-1.08584 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-0.966038 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.94324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),1.14785 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.0598136 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.393137 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.0108586 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.131059 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),0.0168856 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-1.14001 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-1.17131 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.777562 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,19),-0.333492 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.0490403 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.0172242 # DEPENDENCYPART_GRANDPAR
(15,18),(18,25),-0.147123 # DEPENDENCYPART_GRANDPAR
(15,18),(18,27),-0.868133 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-0.727052 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,18),0.425735 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.449145 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),0.0605455 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),0.0332118 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),0.0882923 # DEPENDENCYPART_GRANDPAR
(15,19),(19,24),-0.00178411 # DEPENDENCYPART_GRANDPAR
(15,19),(19,25),-0.122501 # DEPENDENCYPART_GRANDPAR
(15,19),(19,27),-0.739192 # DEPENDENCYPART_GRANDPAR
(15,21),(21,15),-0.811318 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,21),(21,16),1.07872 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),0.258841 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.152432 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.384761 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),0.0595186 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),-0.193173 # DEPENDENCYPART_GRANDPAR
(15,21),(21,24),-0.0162351 # DEPENDENCYPART_GRANDPAR
(15,21),(21,25),-0.111562 # DEPENDENCYPART_GRANDPAR
(15,21),(21,27),-0.755844 # DEPENDENCYPART_GRANDPAR
(15,24),(24,25),-0.240079 # DEPENDENCYPART_GRANDPAR
(15,24),(24,26),-0.444391 # DEPENDENCYPART_GRANDPAR
(15,24),(24,27),-0.897517 # DEPENDENCYPART_GRANDPAR
(15,25),(25,20),-0.077387 # DEPENDENCYPART_GRANDPAR
(15,25),(25,22),0.110123 # DEPENDENCYPART_GRANDPAR
(15,25),(25,24),0.101996 # DEPENDENCYPART_GRANDPAR
(15,25),(25,26),-0.349756 # DEPENDENCYPART_GRANDPAR
(15,25),(25,27),-0.796157 # DEPENDENCYPART_GRANDPAR
(16,3),(3,1),-0.855478 # DEPENDENCYPART_GRANDPAR
(16,3),(3,2),-0.0274053 # DEPENDENCYPART_GRANDPAR
(16,3),(3,4),-0.762906 # DEPENDENCYPART_GRANDPAR
(16,3),(3,5),-0.464911 # DEPENDENCYPART_GRANDPAR
(16,3),(3,6),-0.769152 # DEPENDENCYPART_GRANDPAR
(16,3),(3,7),-0.435609 # DEPENDENCYPART_GRANDPAR
(16,3),(3,8),-0.677126 # DEPENDENCYPART_GRANDPAR
(16,3),(3,9),-0.503252 # DEPENDENCYPART_GRANDPAR
(16,3),(3,10),-0.421976 # DEPENDENCYPART_GRANDPAR
(16,3),(3,11),-0.436538 # DEPENDENCYPART_GRANDPAR
(16,3),(3,12),-0.416433 # DEPENDENCYPART_GRANDPAR
(16,3),(3,17),-0.864706 # DEPENDENCYPART_GRANDPAR
(16,14),(14,3),-0.7419 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.528782 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),-0.582071 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.515357 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.419721 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.587855 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.11531 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-2.00518 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.847684 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-1.09116 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-1.06493 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-1.33587 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-1.00126 # DEPENDENCYPART_GRANDPAR
(16,14),(14,24),-1.28085 # DEPENDENCYPART_GRANDPAR
(16,14),(14,25),-1.04249 # DEPENDENCYPART_GRANDPAR
(16,14),(14,27),-1.33477 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.349074 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-2.01269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.859633 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-1.10316 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-1.17825 # DEPENDENCYPART_GRANDPAR
(16,15),(15,21),-1.3761 # DEPENDENCYPART_GRANDPAR
(16,15),(15,24),-1.26467 # DEPENDENCYPART_GRANDPAR
(16,15),(15,25),-1.12973 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-1.3951 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-1.28976 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.859921 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.10431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.406899 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.412047 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.597156 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.404824 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.478699 # DEPENDENCYPART_GRANDPAR
(16,18),(18,3),-1.44896 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-1.19257 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.890793 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.484 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.615834 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.400706 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),-0.407402 # DEPENDENCYPART_GRANDPAR
(16,18),(18,27),-0.754771 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.934603 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.407517 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.696791 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.584982 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.420533 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.466521 # DEPENDENCYPART_GRANDPAR
(16,19),(19,24),-0.644309 # DEPENDENCYPART_GRANDPAR
(16,19),(19,25),-0.43603 # DEPENDENCYPART_GRANDPAR
(16,19),(19,27),-0.648606 # DEPENDENCYPART_GRANDPAR
(16,21),(21,15),-0.820664 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-1.13774 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,18),-0.341163 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.372986 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.42424 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.398794 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),-0.515403 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.619667 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),-0.43428 # DEPENDENCYPART_GRANDPAR
(16,21),(21,27),-0.573778 # DEPENDENCYPART_GRANDPAR
(16,22),(22,18),-0.394631 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.543755 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.455309 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.637729 # DEPENDENCYPART_GRANDPAR
(16,22),(22,25),-0.428681 # DEPENDENCYPART_GRANDPAR
(16,22),(22,26),-0.515669 # DEPENDENCYPART_GRANDPAR
(16,25),(25,20),-0.507964 # DEPENDENCYPART_GRANDPAR
(16,25),(25,22),-0.449366 # DEPENDENCYPART_GRANDPAR
(16,25),(25,24),-0.517722 # DEPENDENCYPART_GRANDPAR
(16,25),(25,26),-0.538491 # DEPENDENCYPART_GRANDPAR
(16,25),(25,27),-0.66327 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),-0.423453 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),0.497944 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),-0.473231 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.0732338 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.203772 # DEPENDENCYPART_GRANDPAR
(17,3),(3,7),-0.0158053 # DEPENDENCYPART_GRANDPAR
(17,3),(3,8),-0.26009 # DEPENDENCYPART_GRANDPAR
(17,3),(3,9),-0.192954 # DEPENDENCYPART_GRANDPAR
(17,3),(3,10),-0.00543939 # DEPENDENCYPART_GRANDPAR
(17,3),(3,11),-0.17104 # DEPENDENCYPART_GRANDPAR
(17,3),(3,12),0.0143836 # DEPENDENCYPART_GRANDPAR
(17,3),(3,17),-1.36877 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,4),-0.593577 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),-0.0158053 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),-0.26009 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),-0.192954 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),-0.00543939 # DEPENDENCYPART_GRANDPAR
(17,6),(6,11),-0.17104 # DEPENDENCYPART_GRANDPAR
(17,6),(6,12),0.0143836 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-1.36877 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,14),-0.0389758 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.400913 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.36326 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.369904 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.548965 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.903982 # DEPENDENCYPART_GRANDPAR
(17,15),(15,24),-0.710258 # DEPENDENCYPART_GRANDPAR
(17,15),(15,25),-0.445018 # DEPENDENCYPART_GRANDPAR
(17,16),(16,3),0.0817835 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),0.00548626 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),0.520893 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.35566 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.359729 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.473625 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.837338 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.427502 # DEPENDENCYPART_GRANDPAR
(17,16),(16,25),-0.37715 # DEPENDENCYPART_GRANDPAR
(17,18),(18,3),-0.740298 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.843994 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.280865 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.176374 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.175891 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),0.215299 # DEPENDENCYPART_GRANDPAR
(17,18),(18,25),0.296274 # DEPENDENCYPART_GRANDPAR
(17,18),(18,27),-0.323043 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.325113 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.273735 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.0957076 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.201648 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),0.168149 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.0851833 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),-0.122924 # DEPENDENCYPART_GRANDPAR
(17,19),(19,25),0.240323 # DEPENDENCYPART_GRANDPAR
(17,19),(19,27),-0.247176 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-0.210892 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-0.131741 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),0.386048 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.251109 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.208081 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.250843 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.0612664 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.0516189 # DEPENDENCYPART_GRANDPAR
(17,21),(21,25),0.303217 # DEPENDENCYPART_GRANDPAR
(17,21),(21,27),-0.125546 # DEPENDENCYPART_GRANDPAR
(17,22),(22,18),0.292264 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),0.0473207 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.0825651 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),-0.120541 # DEPENDENCYPART_GRANDPAR
(17,22),(22,25),0.243519 # DEPENDENCYPART_GRANDPAR
(17,22),(22,26),-0.170324 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),0.25111 # DEPENDENCYPART_GRANDPAR
(17,23),(23,20),0.208082 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.0523148 # DEPENDENCYPART_GRANDPAR
(17,23),(23,25),0.302524 # DEPENDENCYPART_GRANDPAR
(18,3),(3,1),-0.342411 # DEPENDENCYPART_GRANDPAR
(18,3),(3,2),-0.321407 # DEPENDENCYPART_GRANDPAR
(18,3),(3,4),-0.315772 # DEPENDENCYPART_GRANDPAR
(18,3),(3,5),-0.0563404 # DEPENDENCYPART_GRANDPAR
(18,3),(3,6),-0.18043 # DEPENDENCYPART_GRANDPAR
(18,3),(3,7),-0.0951076 # DEPENDENCYPART_GRANDPAR
(18,3),(3,8),-0.502766 # DEPENDENCYPART_GRANDPAR
(18,3),(3,9),-0.457685 # DEPENDENCYPART_GRANDPAR
(18,3),(3,10),-0.0966513 # DEPENDENCYPART_GRANDPAR
(18,3),(3,11),-0.410341 # DEPENDENCYPART_GRANDPAR
(18,3),(3,12),-0.180113 # DEPENDENCYPART_GRANDPAR
(18,3),(3,17),-0.0605028 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.521967 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.200094 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.121624 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.0795651 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.5164 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.685117 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.782024 # DEPENDENCYPART_GRANDPAR
(18,15),(15,24),-0.694617 # DEPENDENCYPART_GRANDPAR
(18,15),(15,25),-1.04862 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.754648 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.712738 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.437028 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.160948 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.485212 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.440544 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),-0.215446 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),-0.468672 # DEPENDENCYPART_GRANDPAR
(18,19),(19,27),-0.432113 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.65155 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-0.795964 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.73608 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),0.144643 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.149482 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.348672 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.346066 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.0908295 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.360244 # DEPENDENCYPART_GRANDPAR
(18,21),(21,27),-0.267471 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-0.687039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,20),-0.214093 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.311643 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),-0.146423 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),-0.396916 # DEPENDENCYPART_GRANDPAR
(18,22),(22,26),-0.406345 # DEPENDENCYPART_GRANDPAR
(18,25),(25,20),-0.191141 # DEPENDENCYPART_GRANDPAR
(18,25),(25,22),-0.307251 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),0.295993 # DEPENDENCYPART_GRANDPAR
(18,25),(25,26),-0.40627 # DEPENDENCYPART_GRANDPAR
(18,25),(25,27),-0.363247 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.439513 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.434951 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.42467 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),0.0246278 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-1.57671 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,21),-0.375763 # DEPENDENCYPART_GRANDPAR
(19,15),(15,24),-0.768162 # DEPENDENCYPART_GRANDPAR
(19,15),(15,25),-0.786413 # DEPENDENCYPART_GRANDPAR
(19,18),(18,3),-0.469084 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),-0.563439 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.388519 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.53281 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,21),-0.311661 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-0.627405 # DEPENDENCYPART_GRANDPAR
(19,18),(18,25),-0.750188 # DEPENDENCYPART_GRANDPAR
(19,18),(18,27),-1.44513 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-1.11808 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.746025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),0.23903 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.128965 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-0.979043 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-1.27642 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-1.13968 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.749413 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.595656 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.0977194 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),0.0586108 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.0326193 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.0135839 # DEPENDENCYPART_GRANDPAR
(19,21),(21,27),-0.717131 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-1.08311 # DEPENDENCYPART_GRANDPAR
(19,22),(22,20),0.871464 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),0.255742 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.0981827 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.102816 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),0.0964778 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.749411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),0.595657 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.0379935 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.0167502 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.142101 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.0218714 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.858804 # DEPENDENCYPART_GRANDPAR
(19,25),(25,20),0.90303 # DEPENDENCYPART_GRANDPAR
(19,25),(25,22),0.148324 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),0.085612 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),0.0727639 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),-0.757444 # DEPENDENCYPART_GRANDPAR
(20,18),(18,3),-0.784037 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-1.01859 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.749133 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.511115 # DEPENDENCYPART_GRANDPAR
(20,18),(18,21),-1.38052 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-0.956424 # DEPENDENCYPART_GRANDPAR
(20,18),(18,25),-1.03282 # DEPENDENCYPART_GRANDPAR
(20,18),(18,27),-1.36788 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.774883 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.754267 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-2.05724 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-1.4353 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.991123 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-2.08758 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-1.32882 # DEPENDENCYPART_GRANDPAR
(20,19),(19,25),-1.06682 # DEPENDENCYPART_GRANDPAR
(20,19),(19,27),-1.39262 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-1.30432 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-1.46693 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-1.38561 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-1.19034 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.30821 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.270045 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-1.3787 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.651254 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.365218 # DEPENDENCYPART_GRANDPAR
(20,21),(21,27),-0.61807 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-1.39323 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-1.32052 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,23),-1.40051 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.720689 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.421928 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-1.56128 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.0241603 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.282251 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.352814 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),0.00942454 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),0.200865 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-1.62755 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,15),(15,24),-0.720603 # DEPENDENCYPART_GRANDPAR
(21,15),(15,25),-0.805055 # DEPENDENCYPART_GRANDPAR
(21,16),(16,3),-0.47306 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.110677 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.379402 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.00283261 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),0.0100848 # DEPENDENCYPART_GRANDPAR
(21,16),(16,19),0.0981324 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-1.53814 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,22),-0.465625 # DEPENDENCYPART_GRANDPAR
(21,16),(16,25),-0.722147 # DEPENDENCYPART_GRANDPAR
(21,18),(18,3),-0.491883 # DEPENDENCYPART_GRANDPAR
(21,18),(18,11),-0.516402 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.465634 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),0.157399 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.54002 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.490942 # DEPENDENCYPART_GRANDPAR
(21,18),(18,25),-0.747429 # DEPENDENCYPART_GRANDPAR
(21,18),(18,27),-1.3508 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.464043 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.214653 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.232657 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.62755 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.549278 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.801439 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.720603 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.805055 # DEPENDENCYPART_GRANDPAR
(21,19),(19,27),-1.40071 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.212861 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.0159418 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.58655 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.603201 # DEPENDENCYPART_GRANDPAR
