# _root_ Aquell dia es va presentar un llibre d' un rigor científic lluny_de tot folklorisme , realitzat per l' historiador i arqueòleg Marc_Sureda_i_Jubany , també gran especialista en temes religiosos .
#goldHeads=2,5,5,5,0,7,5,7,10,8,10,10,14,12,16,7,16,19,17,19,19,19,26,26,26,19,26,27,28,5,
#predictedHeads=2,5,5,5,0,7,5,7,10,8,10,5,14,12,16,7,16,19,17,19,19,19,16,25,26,19,16,27,28,5,
(11,16),(16,29),-0.568732 # DEPENDENCYPART_GRANDPAR
(11,16),(16,30),-0.827809 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.171246 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.394337 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.594058 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.113927 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.258915 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.142263 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.118871 # DEPENDENCYPART_GRANDPAR
(11,17),(17,23),-0.334848 # DEPENDENCYPART_GRANDPAR
(11,25),(25,17),-0.240172 # DEPENDENCYPART_GRANDPAR
(11,25),(25,21),-0.373109 # DEPENDENCYPART_GRANDPAR
(11,25),(25,23),-0.264659 # DEPENDENCYPART_GRANDPAR
(11,25),(25,24),-0.250967 # DEPENDENCYPART_GRANDPAR
(11,25),(25,26),-0.423377 # DEPENDENCYPART_GRANDPAR
(11,25),(25,27),-0.0644667 # DEPENDENCYPART_GRANDPAR
(11,27),(27,24),-0.238393 # DEPENDENCYPART_GRANDPAR
(11,27),(27,26),-0.145495 # DEPENDENCYPART_GRANDPAR
(11,27),(27,28),-0.357367 # DEPENDENCYPART_GRANDPAR
(11,27),(27,29),-0.619329 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.419684 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.58666 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,14),-0.131903 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-1.18564 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.933558 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-0.975772 # DEPENDENCYPART_GRANDPAR
(12,11),(11,20),-0.682477 # DEPENDENCYPART_GRANDPAR
(12,11),(11,25),-0.863065 # DEPENDENCYPART_GRANDPAR
(12,11),(11,27),-1.04764 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.461926 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.927286 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-1.37925 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.957388 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.826173 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.868881 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.358694 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.0896219 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.220667 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),0.267278 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),0.110944 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),0.203271 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),0.142881 # DEPENDENCYPART_GRANDPAR
(12,14),(14,25),-0.0678402 # DEPENDENCYPART_GRANDPAR
(12,14),(14,26),0.17481 # DEPENDENCYPART_GRANDPAR
(12,14),(14,28),0.123366 # DEPENDENCYPART_GRANDPAR
(12,14),(14,29),-0.00518147 # DEPENDENCYPART_GRANDPAR
(12,14),(14,30),-1.09755 # DEPENDENCYPART_GRANDPAR
(12,16),(16,8),-0.969609 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.828409 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,14),0.708243 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.359305 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.271017 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),0.32833 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),0.0712708 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),0.27178 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),0.21127 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),-0.513907 # DEPENDENCYPART_GRANDPAR
(12,16),(16,24),0.309271 # DEPENDENCYPART_GRANDPAR
(12,16),(16,25),-0.146113 # DEPENDENCYPART_GRANDPAR
(12,16),(16,26),0.238511 # DEPENDENCYPART_GRANDPAR
(12,16),(16,27),-0.334442 # DEPENDENCYPART_GRANDPAR
(12,16),(16,29),-0.10911 # DEPENDENCYPART_GRANDPAR
(12,16),(16,30),-1.21083 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.359813 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.110781 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.367231 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),0.247357 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),0.0113117 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),0.190868 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),0.130359 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),-0.578303 # DEPENDENCYPART_GRANDPAR
(12,19),(19,13),0.872793 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),-0.201319 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),0.110534 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),0.208868 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),0.148478 # DEPENDENCYPART_GRANDPAR
(12,19),(19,23),-0.449998 # DEPENDENCYPART_GRANDPAR
(12,19),(19,24),0.26206 # DEPENDENCYPART_GRANDPAR
(12,19),(19,25),-0.0678402 # DEPENDENCYPART_GRANDPAR
(12,19),(19,26),0.180406 # DEPENDENCYPART_GRANDPAR
(12,19),(19,27),-0.293187 # DEPENDENCYPART_GRANDPAR
(12,19),(19,28),0.128963 # DEPENDENCYPART_GRANDPAR
(12,19),(19,29),-0.00518147 # DEPENDENCYPART_GRANDPAR
(12,19),(19,30),-1.09841 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),-0.639205 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-1.02237 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-1.00127 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-1.63243 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.734392 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-1.53893 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-1.12462 # DEPENDENCYPART_GRANDPAR
(13,17),(17,23),-0.800598 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.889724 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.482448 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.691278 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),-0.211198 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-1.67216 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,15),-0.767467 # DEPENDENCYPART_GRANDPAR
(14,8),(8,16),-0.858856 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.123213 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),0.0359525 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),0.371536 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.721898 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.116273 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.62469 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.771914 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.873168 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.877411 # DEPENDENCYPART_GRANDPAR
(14,11),(11,20),-0.848169 # DEPENDENCYPART_GRANDPAR
(14,11),(11,25),-0.939873 # DEPENDENCYPART_GRANDPAR
(14,11),(11,27),-0.650001 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.644904 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.0140863 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.66893 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.764785 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.857545 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.861742 # DEPENDENCYPART_GRANDPAR
(14,12),(12,19),-1.10775 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-0.859763 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.899106 # DEPENDENCYPART_GRANDPAR
(14,16),(16,8),-1.04605 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-1.0061 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.739923 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),0.2584 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.0720412 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.187919 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.0181341 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.0684831 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.0251462 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.124924 # DEPENDENCYPART_GRANDPAR
(14,16),(16,24),0.0143856 # DEPENDENCYPART_GRANDPAR
(14,16),(16,25),-0.12899 # DEPENDENCYPART_GRANDPAR
(14,16),(16,26),-0.160769 # DEPENDENCYPART_GRANDPAR
(14,16),(16,27),0.165989 # DEPENDENCYPART_GRANDPAR
(14,16),(16,29),-0.174518 # DEPENDENCYPART_GRANDPAR
(14,16),(16,30),-1.09116 # DEPENDENCYPART_GRANDPAR
(14,17),(17,15),0.0255232 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.211352 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.483188 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.2945 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.0832466 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.174943 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.131604 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),-0.250621 # DEPENDENCYPART_GRANDPAR
(14,19),(19,13),-0.840031 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.16636 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.118902 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.155282 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.111885 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.0727977 # DEPENDENCYPART_GRANDPAR
(14,19),(19,24),-0.109981 # DEPENDENCYPART_GRANDPAR
(14,19),(19,25),-0.167378 # DEPENDENCYPART_GRANDPAR
(14,19),(19,26),-0.246415 # DEPENDENCYPART_GRANDPAR
(14,19),(19,27),0.00707143 # DEPENDENCYPART_GRANDPAR
(14,19),(19,28),-0.539611 # DEPENDENCYPART_GRANDPAR
(14,19),(19,29),-0.199339 # DEPENDENCYPART_GRANDPAR
(14,19),(19,30),-0.99833 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),-0.177605 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.0881474 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.118373 # DEPENDENCYPART_GRANDPAR
(14,21),(21,24),-0.110476 # DEPENDENCYPART_GRANDPAR
(14,21),(21,25),-0.163004 # DEPENDENCYPART_GRANDPAR
(14,21),(21,26),-0.252903 # DEPENDENCYPART_GRANDPAR
(14,21),(21,27),0.00408156 # DEPENDENCYPART_GRANDPAR
(14,21),(21,29),-0.194965 # DEPENDENCYPART_GRANDPAR
(14,21),(21,30),-0.997118 # DEPENDENCYPART_GRANDPAR
(14,22),(22,18),-0.189464 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.157482 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.0749242 # DEPENDENCYPART_GRANDPAR
(14,22),(22,24),-0.115523 # DEPENDENCYPART_GRANDPAR
(14,22),(22,25),-0.17292 # DEPENDENCYPART_GRANDPAR
(14,22),(22,26),-0.263193 # DEPENDENCYPART_GRANDPAR
(14,22),(22,28),-0.556389 # DEPENDENCYPART_GRANDPAR
(14,22),(22,29),-0.204881 # DEPENDENCYPART_GRANDPAR
(14,25),(25,17),-0.00415481 # DEPENDENCYPART_GRANDPAR
(14,25),(25,21),-0.0740773 # DEPENDENCYPART_GRANDPAR
(14,25),(25,23),0.0322266 # DEPENDENCYPART_GRANDPAR
(14,25),(25,24),0.260275 # DEPENDENCYPART_GRANDPAR
(14,25),(25,26),-0.162532 # DEPENDENCYPART_GRANDPAR
(14,25),(25,27),0.135684 # DEPENDENCYPART_GRANDPAR
(14,26),(26,12),-0.858926 # DEPENDENCYPART_GRANDPAR
(14,26),(26,15),0.285563 # DEPENDENCYPART_GRANDPAR
(14,26),(26,16),-0.125468 # DEPENDENCYPART_GRANDPAR
(14,26),(26,17),-0.093946 # DEPENDENCYPART_GRANDPAR
(14,26),(26,23),0.0926219 # DEPENDENCYPART_GRANDPAR
(14,26),(26,24),0.240301 # DEPENDENCYPART_GRANDPAR
(14,26),(26,25),-0.174948 # DEPENDENCYPART_GRANDPAR
(14,26),(26,27),0.00246531 # DEPENDENCYPART_GRANDPAR
(14,26),(26,28),-0.543416 # DEPENDENCYPART_GRANDPAR
(14,26),(26,29),-0.204976 # DEPENDENCYPART_GRANDPAR
(14,26),(26,30),-1.0109 # DEPENDENCYPART_GRANDPAR
(14,28),(28,29),-0.18964 # DEPENDENCYPART_GRANDPAR
(14,29),(29,24),0.266329 # DEPENDENCYPART_GRANDPAR
(16,8),(8,6),-0.429121 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),-0.0075878 # DEPENDENCYPART_GRANDPAR
(16,8),(8,11),-0.154725 # DEPENDENCYPART_GRANDPAR
(16,8),(8,12),-0.198518 # DEPENDENCYPART_GRANDPAR
(16,8),(8,14),0.156159 # DEPENDENCYPART_GRANDPAR
(16,8),(8,15),0.309499 # DEPENDENCYPART_GRANDPAR
(16,8),(8,16),-1.25423 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,11),-0.0199925 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.196575 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),0.161872 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),0.340298 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.25397 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.343882 # DEPENDENCYPART_GRANDPAR
(16,12),(12,19),-0.456666 # DEPENDENCYPART_GRANDPAR
(16,12),(12,20),-0.653263 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.332686 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),-0.420676 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.0808938 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.321274 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.247141 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),0.321455 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.26092 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.276309 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.432129 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.665773 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.480733 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.711328 # DEPENDENCYPART_GRANDPAR
(16,14),(14,25),-0.908443 # DEPENDENCYPART_GRANDPAR
(16,14),(14,26),-0.581452 # DEPENDENCYPART_GRANDPAR
(16,14),(14,28),-0.633738 # DEPENDENCYPART_GRANDPAR
(16,14),(14,29),-0.97836 # DEPENDENCYPART_GRANDPAR
(16,14),(14,30),-1.10003 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.536318 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.598319 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.358233 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),0.606547 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),0.179637 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),0.558003 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),0.327409 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.1855 # DEPENDENCYPART_GRANDPAR
(16,19),(19,13),-0.992615 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.600735 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.00419868 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),0.208542 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.0219924 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.258079 # DEPENDENCYPART_GRANDPAR
(16,19),(19,24),-0.0705243 # DEPENDENCYPART_GRANDPAR
(16,19),(19,25),-0.211962 # DEPENDENCYPART_GRANDPAR
(16,19),(19,26),0.109173 # DEPENDENCYPART_GRANDPAR
(16,19),(19,27),0.200401 # DEPENDENCYPART_GRANDPAR
(16,19),(19,28),0.0591861 # DEPENDENCYPART_GRANDPAR
(16,19),(19,29),-0.269895 # DEPENDENCYPART_GRANDPAR
(16,19),(19,30),-0.38845 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),0.597766 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),0.229652 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.0249667 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.0705243 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),-0.209528 # DEPENDENCYPART_GRANDPAR
(16,21),(21,26),0.106199 # DEPENDENCYPART_GRANDPAR
(16,21),(21,27),0.199132 # DEPENDENCYPART_GRANDPAR
(16,21),(21,29),-0.26746 # DEPENDENCYPART_GRANDPAR
(16,21),(21,30),-0.387591 # DEPENDENCYPART_GRANDPAR
(16,22),(22,18),0.592896 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),0.399532 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.256362 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.0705243 # DEPENDENCYPART_GRANDPAR
(16,22),(22,25),-0.211962 # DEPENDENCYPART_GRANDPAR
(16,22),(22,26),0.103577 # DEPENDENCYPART_GRANDPAR
(16,22),(22,28),0.0535899 # DEPENDENCYPART_GRANDPAR
(16,22),(22,29),-0.269895 # DEPENDENCYPART_GRANDPAR
(16,24),(24,21),0.359955 # DEPENDENCYPART_GRANDPAR
(16,24),(24,23),-0.118804 # DEPENDENCYPART_GRANDPAR
(16,24),(24,25),-0.220405 # DEPENDENCYPART_GRANDPAR
(16,24),(24,27),0.261239 # DEPENDENCYPART_GRANDPAR
(16,25),(25,17),0.40465 # DEPENDENCYPART_GRANDPAR
(16,25),(25,21),0.287812 # DEPENDENCYPART_GRANDPAR
(16,25),(25,23),-0.177304 # DEPENDENCYPART_GRANDPAR
(16,25),(25,24),0.147513 # DEPENDENCYPART_GRANDPAR
(16,25),(25,26),0.189195 # DEPENDENCYPART_GRANDPAR
(16,25),(25,27),0.365358 # DEPENDENCYPART_GRANDPAR
(16,26),(26,12),-0.831075 # DEPENDENCYPART_GRANDPAR
(16,26),(26,15),-0.560697 # DEPENDENCYPART_GRANDPAR
(16,26),(26,16),-0.524802 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,26),(26,17),0.431494 # DEPENDENCYPART_GRANDPAR
(16,26),(26,23),-0.0574505 # DEPENDENCYPART_GRANDPAR
(16,26),(26,24),0.0872946 # DEPENDENCYPART_GRANDPAR
(16,26),(26,25),-0.159213 # DEPENDENCYPART_GRANDPAR
(16,26),(26,27),0.202556 # DEPENDENCYPART_GRANDPAR
(16,26),(26,28),0.0613313 # DEPENDENCYPART_GRANDPAR
(16,26),(26,29),-0.270518 # DEPENDENCYPART_GRANDPAR
(16,26),(26,30),-0.393424 # DEPENDENCYPART_GRANDPAR
(16,27),(27,24),0.154727 # DEPENDENCYPART_GRANDPAR
(16,27),(27,26),0.470995 # DEPENDENCYPART_GRANDPAR
(16,27),(27,28),0.199467 # DEPENDENCYPART_GRANDPAR
(16,27),(27,29),-0.212376 # DEPENDENCYPART_GRANDPAR
(16,29),(29,24),0.116246 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),-0.534894 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.371516 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.387964 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.34832 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.41762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,19),0.0829455 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.541394 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.334894 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.412183 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-1.03114 # DEPENDENCYPART_GRANDPAR
(17,16),(16,24),-0.0902216 # DEPENDENCYPART_GRANDPAR
(17,16),(16,25),-0.459352 # DEPENDENCYPART_GRANDPAR
(17,16),(16,26),-0.385512 # DEPENDENCYPART_GRANDPAR
(17,16),(16,27),-0.294455 # DEPENDENCYPART_GRANDPAR
(17,16),(16,29),-0.560908 # DEPENDENCYPART_GRANDPAR
(17,16),(16,30),-1.63212 # DEPENDENCYPART_GRANDPAR
(17,19),(19,13),-1.49261 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),1.08747 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.250091 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.457968 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),0.380858 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.114146 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),0.55316 # DEPENDENCYPART_GRANDPAR
(17,19),(19,25),0.347332 # DEPENDENCYPART_GRANDPAR
(17,19),(19,26),0.415617 # DEPENDENCYPART_GRANDPAR
(17,19),(19,27),0.56142 # DEPENDENCYPART_GRANDPAR
(17,19),(19,28),0.183391 # DEPENDENCYPART_GRANDPAR
(17,19),(19,29),0.277568 # DEPENDENCYPART_GRANDPAR
(17,19),(19,30),-0.813482 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),1.0845 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.214537 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.377884 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),0.55316 # DEPENDENCYPART_GRANDPAR
(17,21),(21,25),0.349766 # DEPENDENCYPART_GRANDPAR
(17,21),(21,26),0.412643 # DEPENDENCYPART_GRANDPAR
(17,21),(21,27),0.560151 # DEPENDENCYPART_GRANDPAR
(17,21),(21,29),0.280002 # DEPENDENCYPART_GRANDPAR
(17,21),(21,30),-0.812623 # DEPENDENCYPART_GRANDPAR
(17,22),(22,18),1.07963 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.593687 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.112428 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),0.55316 # DEPENDENCYPART_GRANDPAR
(17,22),(22,25),0.347332 # DEPENDENCYPART_GRANDPAR
(17,22),(22,26),0.410021 # DEPENDENCYPART_GRANDPAR
(17,22),(22,28),0.177795 # DEPENDENCYPART_GRANDPAR
(17,22),(22,29),0.277568 # DEPENDENCYPART_GRANDPAR
(19,13),(13,17),-0.265043 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-1.02276 # DEPENDENCYPART_GRANDPAR
(19,21),(21,20),0.0061492 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.00264033 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.325332 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.286132 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.242169 # DEPENDENCYPART_GRANDPAR
(19,21),(21,27),-0.121012 # DEPENDENCYPART_GRANDPAR
(19,21),(21,29),-0.383248 # DEPENDENCYPART_GRANDPAR
(19,21),(21,30),-0.884404 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-1.02276 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.00102993 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.0886503 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.330379 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.296048 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.25246 # DEPENDENCYPART_GRANDPAR
(19,22),(22,28),-0.328337 # DEPENDENCYPART_GRANDPAR
(19,22),(22,29),-0.393164 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),-0.0391138 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),-0.0916773 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.398544 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.168377 # DEPENDENCYPART_GRANDPAR
(19,25),(25,17),-1.42945 # DEPENDENCYPART_GRANDPAR
(19,25),(25,21),0.0851853 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),0.0213771 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),0.0463055 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.150865 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),0.0114768 # DEPENDENCYPART_GRANDPAR
(19,26),(26,12),-1.526 # DEPENDENCYPART_GRANDPAR
(19,26),(26,15),-1.2472 # DEPENDENCYPART_GRANDPAR
(19,26),(26,16),-1.01814 # DEPENDENCYPART_GRANDPAR
(19,26),(26,17),-1.28531 # DEPENDENCYPART_GRANDPAR
(19,26),(26,23),0.0810317 # DEPENDENCYPART_GRANDPAR
(19,26),(26,24),0.0255904 # DEPENDENCYPART_GRANDPAR
(19,26),(26,25),-0.29793 # DEPENDENCYPART_GRANDPAR
(19,26),(26,27),-0.122628 # DEPENDENCYPART_GRANDPAR
(19,26),(26,28),-0.315363 # DEPENDENCYPART_GRANDPAR
(19,26),(26,29),-0.393258 # DEPENDENCYPART_GRANDPAR
(19,26),(26,30),-0.89819 # DEPENDENCYPART_GRANDPAR
(19,27),(27,24),0.0638935 # DEPENDENCYPART_GRANDPAR
(19,27),(27,26),-0.0188302 # DEPENDENCYPART_GRANDPAR
(19,27),(27,28),-0.25902 # DEPENDENCYPART_GRANDPAR
(19,27),(27,29),-0.47314 # DEPENDENCYPART_GRANDPAR
(19,28),(28,29),-0.377923 # DEPENDENCYPART_GRANDPAR
