# _root_ Una altra de les novetats d' aquest any ha estat l' excés d' oferta per a Roma , Londres i París , destins per als quals ha estat possible trobar bitllet fins a última hora .
#goldHeads=3,1,10,5,3,3,8,6,10,0,12,10,12,13,12,15,16,17,17,17,17,23,17,28,24,25,28,23,28,28,30,30,32,35,33,10,
#predictedHeads=2,10,2,5,3,5,8,6,10,0,12,10,12,13,12,15,16,17,17,17,17,23,17,23,24,25,28,23,28,28,30,30,32,35,33,10,
(10,14),(14,18),-0.287721 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.107073 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.105711 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),0.145844 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.315931 # DEPENDENCYPART_GRANDPAR
(10,14),(14,23),0.100194 # DEPENDENCYPART_GRANDPAR
(10,14),(14,24),-0.0755725 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),0.0848011 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),0.252797 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.0695208 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.342293 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.0851897 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.217795 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.168536 # DEPENDENCYPART_GRANDPAR
(10,15),(15,24),-0.0804421 # DEPENDENCYPART_GRANDPAR
(10,15),(15,25),-0.327815 # DEPENDENCYPART_GRANDPAR
(10,15),(15,33),-0.322164 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),0.0342909 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.112955 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),0.163067 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.143679 # DEPENDENCYPART_GRANDPAR
(10,16),(16,22),-0.141165 # DEPENDENCYPART_GRANDPAR
(10,16),(16,25),-0.225641 # DEPENDENCYPART_GRANDPAR
(10,16),(16,33),-0.226667 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.0836934 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.301877 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.102717 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.115105 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),0.150491 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),-0.330087 # DEPENDENCYPART_GRANDPAR
(10,17),(17,23),0.104841 # DEPENDENCYPART_GRANDPAR
(10,17),(17,24),-0.0489575 # DEPENDENCYPART_GRANDPAR
(10,17),(17,31),-0.157384 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.0894126 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.23767 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-0.0957946 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),0.176575 # DEPENDENCYPART_GRANDPAR
(10,19),(19,22),-0.306564 # DEPENDENCYPART_GRANDPAR
(10,19),(19,23),0.121622 # DEPENDENCYPART_GRANDPAR
(10,19),(19,24),-0.0397304 # DEPENDENCYPART_GRANDPAR
(10,19),(19,27),0.0220223 # DEPENDENCYPART_GRANDPAR
(10,19),(19,28),0.128521 # DEPENDENCYPART_GRANDPAR
(10,19),(19,29),-0.65944 # DEPENDENCYPART_GRANDPAR
(10,19),(19,30),0.0995661 # DEPENDENCYPART_GRANDPAR
(10,19),(19,36),-1.64743 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),0.0757885 # DEPENDENCYPART_GRANDPAR
(10,21),(21,19),0.183002 # DEPENDENCYPART_GRANDPAR
(10,21),(21,22),-0.314446 # DEPENDENCYPART_GRANDPAR
(10,21),(21,23),0.106113 # DEPENDENCYPART_GRANDPAR
(10,21),(21,24),-0.0423858 # DEPENDENCYPART_GRANDPAR
(10,21),(21,27),0.0240113 # DEPENDENCYPART_GRANDPAR
(10,21),(21,28),0.13051 # DEPENDENCYPART_GRANDPAR
(10,21),(21,30),0.101555 # DEPENDENCYPART_GRANDPAR
(10,24),(24,22),0.271824 # DEPENDENCYPART_GRANDPAR
(10,24),(24,23),0.328946 # DEPENDENCYPART_GRANDPAR
(10,24),(24,25),-0.327815 # DEPENDENCYPART_GRANDPAR
(10,24),(24,26),-1.01112 # DEPENDENCYPART_GRANDPAR
(10,24),(24,27),0.260447 # DEPENDENCYPART_GRANDPAR
(10,24),(24,28),0.291301 # DEPENDENCYPART_GRANDPAR
(10,24),(24,29),-0.656411 # DEPENDENCYPART_GRANDPAR
(10,24),(24,30),0.244223 # DEPENDENCYPART_GRANDPAR
(10,24),(24,33),-0.322164 # DEPENDENCYPART_GRANDPAR
(10,25),(25,26),-0.894193 # DEPENDENCYPART_GRANDPAR
(10,25),(25,27),0.221357 # DEPENDENCYPART_GRANDPAR
(10,25),(25,28),0.254372 # DEPENDENCYPART_GRANDPAR
(10,25),(25,29),-0.59676 # DEPENDENCYPART_GRANDPAR
(10,25),(25,30),0.205355 # DEPENDENCYPART_GRANDPAR
(10,25),(25,31),0.0663055 # DEPENDENCYPART_GRANDPAR
(10,25),(25,33),-0.280363 # DEPENDENCYPART_GRANDPAR
(10,26),(26,25),-0.148519 # DEPENDENCYPART_GRANDPAR
(10,26),(26,28),0.0343144 # DEPENDENCYPART_GRANDPAR
(10,27),(27,21),0.172281 # DEPENDENCYPART_GRANDPAR
(10,27),(27,25),-0.364271 # DEPENDENCYPART_GRANDPAR
(10,27),(27,26),-0.550296 # DEPENDENCYPART_GRANDPAR
(10,27),(27,29),-0.659816 # DEPENDENCYPART_GRANDPAR
(10,27),(27,32),-0.333544 # DEPENDENCYPART_GRANDPAR
(10,28),(28,5),-1.04303 # DEPENDENCYPART_GRANDPAR
(10,28),(28,8),-1.1644 # DEPENDENCYPART_GRANDPAR
(10,28),(28,9),-1.47922 # DEPENDENCYPART_GRANDPAR
(10,28),(28,10),-0.547408 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,28),(28,12),0.467942 # DEPENDENCYPART_GRANDPAR
(10,28),(28,13),-0.0773334 # DEPENDENCYPART_GRANDPAR
(10,28),(28,14),0.0951938 # DEPENDENCYPART_GRANDPAR
(10,28),(28,15),0.0284549 # DEPENDENCYPART_GRANDPAR
(10,28),(28,16),-0.235526 # DEPENDENCYPART_GRANDPAR
(10,28),(28,19),-0.0459989 # DEPENDENCYPART_GRANDPAR
(10,28),(28,20),-0.259026 # DEPENDENCYPART_GRANDPAR
(10,28),(28,21),0.170752 # DEPENDENCYPART_GRANDPAR
(10,28),(28,22),0.166104 # DEPENDENCYPART_GRANDPAR
(10,28),(28,23),0.15498 # DEPENDENCYPART_GRANDPAR
(10,28),(28,24),-0.0422076 # DEPENDENCYPART_GRANDPAR
(10,28),(28,25),-0.400958 # DEPENDENCYPART_GRANDPAR
(10,28),(28,26),-0.544891 # DEPENDENCYPART_GRANDPAR
(10,28),(28,27),0.388882 # DEPENDENCYPART_GRANDPAR
(10,28),(28,29),-0.632619 # DEPENDENCYPART_GRANDPAR
(10,28),(28,30),-0.0386448 # DEPENDENCYPART_GRANDPAR
(10,28),(28,31),-0.182561 # DEPENDENCYPART_GRANDPAR
(10,28),(28,32),-0.264743 # DEPENDENCYPART_GRANDPAR
(10,28),(28,33),-0.481884 # DEPENDENCYPART_GRANDPAR
(10,28),(28,35),-0.410893 # DEPENDENCYPART_GRANDPAR
(10,28),(28,36),-1.51166 # DEPENDENCYPART_GRANDPAR
(10,30),(30,2),-0.780226 # DEPENDENCYPART_GRANDPAR
(10,30),(30,5),-1.0402 # DEPENDENCYPART_GRANDPAR
(10,30),(30,9),-1.47502 # DEPENDENCYPART_GRANDPAR
(10,30),(30,10),-0.542877 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,30),(30,12),0.447066 # DEPENDENCYPART_GRANDPAR
(10,30),(30,14),0.0747872 # DEPENDENCYPART_GRANDPAR
(10,30),(30,15),-0.0108013 # DEPENDENCYPART_GRANDPAR
(10,30),(30,16),-0.267584 # DEPENDENCYPART_GRANDPAR
(10,30),(30,19),-0.0668751 # DEPENDENCYPART_GRANDPAR
(10,30),(30,21),0.149876 # DEPENDENCYPART_GRANDPAR
(10,30),(30,23),0.134107 # DEPENDENCYPART_GRANDPAR
(10,30),(30,24),-0.0814638 # DEPENDENCYPART_GRANDPAR
(10,30),(30,25),-0.432017 # DEPENDENCYPART_GRANDPAR
(10,30),(30,26),-0.561224 # DEPENDENCYPART_GRANDPAR
(10,30),(30,27),0.403044 # DEPENDENCYPART_GRANDPAR
(10,30),(30,28),0.0826087 # DEPENDENCYPART_GRANDPAR
(10,30),(30,29),-0.824866 # DEPENDENCYPART_GRANDPAR
(10,30),(30,31),-0.157205 # DEPENDENCYPART_GRANDPAR
(10,30),(30,32),-0.248131 # DEPENDENCYPART_GRANDPAR
(10,30),(30,33),-0.426774 # DEPENDENCYPART_GRANDPAR
(10,30),(30,34),-1.01047 # DEPENDENCYPART_GRANDPAR
(10,30),(30,35),-0.385924 # DEPENDENCYPART_GRANDPAR
(10,30),(30,36),-1.48783 # DEPENDENCYPART_GRANDPAR
(10,31),(31,29),-0.705069 # DEPENDENCYPART_GRANDPAR
(10,31),(31,32),-0.458826 # DEPENDENCYPART_GRANDPAR
(10,31),(31,33),-0.515814 # DEPENDENCYPART_GRANDPAR
(10,31),(31,34),-0.997478 # DEPENDENCYPART_GRANDPAR
(10,31),(31,35),-0.367949 # DEPENDENCYPART_GRANDPAR
(10,31),(31,36),-1.65135 # DEPENDENCYPART_GRANDPAR
(10,32),(32,31),-0.0160408 # DEPENDENCYPART_GRANDPAR
(10,32),(32,33),-0.226016 # DEPENDENCYPART_GRANDPAR
(10,32),(32,34),-0.975249 # DEPENDENCYPART_GRANDPAR
(10,32),(32,35),-0.378236 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-1.20429 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-1.16577 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-1.42315 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-1.2293 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-1.15328 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),0.000998882 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-1.18787 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.153826 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.139966 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-1.01612 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.625259 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),-1.00944 # DEPENDENCYPART_GRANDPAR
(11,12),(12,20),-0.58001 # DEPENDENCYPART_GRANDPAR
(11,12),(12,21),-0.953966 # DEPENDENCYPART_GRANDPAR
(11,12),(12,22),-0.581201 # DEPENDENCYPART_GRANDPAR
(11,12),(12,23),-1.42603 # DEPENDENCYPART_GRANDPAR
(11,12),(12,24),-0.192144 # DEPENDENCYPART_GRANDPAR
(11,12),(12,27),-0.383865 # DEPENDENCYPART_GRANDPAR
(11,12),(12,28),-0.304169 # DEPENDENCYPART_GRANDPAR
(11,12),(12,29),-0.781955 # DEPENDENCYPART_GRANDPAR
(11,12),(12,30),-0.282832 # DEPENDENCYPART_GRANDPAR
(11,12),(12,31),-1.58362 # DEPENDENCYPART_GRANDPAR
(11,12),(12,32),-0.497928 # DEPENDENCYPART_GRANDPAR
(11,12),(12,36),-0.750031 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-1.17757 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,14),-1.18662 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.317795 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.291044 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-1.0214 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.750549 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.638685 # DEPENDENCYPART_GRANDPAR
(11,13),(13,25),-0.380669 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.7369 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),0.0446278 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.541509 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.330151 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.7101 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.444633 # DEPENDENCYPART_GRANDPAR
(12,3),(3,10),-0.363801 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.779062 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.437269 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),-0.724332 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),-0.373645 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-1.5032 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,3),-0.91611 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-0.324839 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),-0.860026 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.443173 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.226246 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.58322 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,15),-0.872136 # DEPENDENCYPART_GRANDPAR
(12,9),(9,36),-2.61647 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),0.257087 # DEPENDENCYPART_GRANDPAR
(12,10),(10,3),-0.888275 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),-0.761011 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.329804 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.851859 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.448181 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.8669 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.58435 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.575886 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.857027 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.874542 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.831094 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-1.03798 # DEPENDENCYPART_GRANDPAR
(12,10),(10,18),-0.901622 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-1.04488 # DEPENDENCYPART_GRANDPAR
(12,10),(10,20),-0.860392 # DEPENDENCYPART_GRANDPAR
(12,10),(10,21),-1.03966 # DEPENDENCYPART_GRANDPAR
(12,10),(10,24),-0.966204 # DEPENDENCYPART_GRANDPAR
(12,10),(10,25),-0.774473 # DEPENDENCYPART_GRANDPAR
(12,10),(10,26),-1.05205 # DEPENDENCYPART_GRANDPAR
(12,10),(10,27),-0.71266 # DEPENDENCYPART_GRANDPAR
(12,10),(10,28),-1.1201 # DEPENDENCYPART_GRANDPAR
(12,10),(10,30),-1.10461 # DEPENDENCYPART_GRANDPAR
(12,10),(10,31),-1.20071 # DEPENDENCYPART_GRANDPAR
(12,10),(10,32),-1.02703 # DEPENDENCYPART_GRANDPAR
(12,10),(10,36),-2.62169 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.45948 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.520243 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-1.08472 # DEPENDENCYPART_GRANDPAR
(12,13),(13,14),0.427713 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.0922265 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.0270158 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),0.246479 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.0354289 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),0.0172753 # DEPENDENCYPART_GRANDPAR
(12,13),(13,25),0.0745804 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),-1.49287 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-1.43656 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-1.11031 # DEPENDENCYPART_GRANDPAR
(12,14),(14,13),0.43041 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.044802 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.0794709 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.149113 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),0.0793883 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.15954 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.0648333 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.160078 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.0704095 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.15828 # DEPENDENCYPART_GRANDPAR
(12,14),(14,24),-0.136464 # DEPENDENCYPART_GRANDPAR
(12,15),(15,13),0.397591 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.22224 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),0.132699 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.146024 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.101392 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.161171 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.0182626 # DEPENDENCYPART_GRANDPAR
(12,15),(15,24),-0.0461509 # DEPENDENCYPART_GRANDPAR
(12,15),(15,25),0.191069 # DEPENDENCYPART_GRANDPAR
(12,15),(15,33),-0.314429 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),0.0109636 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.0608191 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.000881992 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.012738 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.210617 # DEPENDENCYPART_GRANDPAR
(12,16),(16,25),0.0403165 # DEPENDENCYPART_GRANDPAR
(12,16),(16,33),-0.479499 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),0.002102 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),0.0748587 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.149371 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.0556738 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-0.149763 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.0749392 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),-0.147965 # DEPENDENCYPART_GRANDPAR
(12,17),(17,24),-0.118614 # DEPENDENCYPART_GRANDPAR
(12,17),(17,31),-0.306258 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),0.00135465 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),0.219397 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.0477486 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.136253 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.0710288 # DEPENDENCYPART_GRANDPAR
(12,19),(19,23),-0.143764 # DEPENDENCYPART_GRANDPAR
(12,19),(19,24),-0.118883 # DEPENDENCYPART_GRANDPAR
(12,19),(19,27),-0.0419047 # DEPENDENCYPART_GRANDPAR
(12,19),(19,28),-0.381789 # DEPENDENCYPART_GRANDPAR
(12,19),(19,29),-0.00417585 # DEPENDENCYPART_GRANDPAR
(12,19),(19,30),-0.35994 # DEPENDENCYPART_GRANDPAR
(12,19),(19,36),-1.74025 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-0.250936 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),-0.123883 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.0750658 # DEPENDENCYPART_GRANDPAR
(12,21),(21,23),-0.159771 # DEPENDENCYPART_GRANDPAR
(12,21),(21,24),-0.121717 # DEPENDENCYPART_GRANDPAR
(12,21),(21,27),-0.038244 # DEPENDENCYPART_GRANDPAR
(12,21),(21,28),-0.378128 # DEPENDENCYPART_GRANDPAR
(12,21),(21,30),-0.356279 # DEPENDENCYPART_GRANDPAR
(12,23),(23,10),-1.20507 # DEPENDENCYPART_GRANDPAR
(12,23),(23,15),-0.0103401 # DEPENDENCYPART_GRANDPAR
(12,23),(23,18),0.232711 # DEPENDENCYPART_GRANDPAR
(12,23),(23,22),0.0829128 # DEPENDENCYPART_GRANDPAR
(12,23),(23,24),-0.103654 # DEPENDENCYPART_GRANDPAR
(12,23),(23,25),0.0336918 # DEPENDENCYPART_GRANDPAR
(12,23),(23,27),-0.0262947 # DEPENDENCYPART_GRANDPAR
(12,23),(23,28),-0.36618 # DEPENDENCYPART_GRANDPAR
(12,23),(23,29),0.00250338 # DEPENDENCYPART_GRANDPAR
(12,23),(23,30),-0.34433 # DEPENDENCYPART_GRANDPAR
(12,23),(23,32),-0.234499 # DEPENDENCYPART_GRANDPAR
(12,23),(23,36),-1.72599 # DEPENDENCYPART_GRANDPAR
(12,24),(24,22),-0.161294 # DEPENDENCYPART_GRANDPAR
(12,24),(24,23),0.0374509 # DEPENDENCYPART_GRANDPAR
(12,24),(24,25),0.191069 # DEPENDENCYPART_GRANDPAR
(12,24),(24,26),-0.493019 # DEPENDENCYPART_GRANDPAR
(12,24),(24,27),0.0601009 # DEPENDENCYPART_GRANDPAR
(12,24),(24,28),-0.257112 # DEPENDENCYPART_GRANDPAR
(12,24),(24,29),-0.0551127 # DEPENDENCYPART_GRANDPAR
(12,24),(24,30),-0.299735 # DEPENDENCYPART_GRANDPAR
(12,24),(24,33),-0.314429 # DEPENDENCYPART_GRANDPAR
(12,27),(27,21),-0.0704646 # DEPENDENCYPART_GRANDPAR
(12,27),(27,25),0.204877 # DEPENDENCYPART_GRANDPAR
(12,27),(27,26),-0.10771 # DEPENDENCYPART_GRANDPAR
(12,27),(27,29),0.147806 # DEPENDENCYPART_GRANDPAR
(12,27),(27,32),0.0720945 # DEPENDENCYPART_GRANDPAR
(12,28),(28,5),-1.40257 # DEPENDENCYPART_GRANDPAR
(12,28),(28,8),-1.52595 # DEPENDENCYPART_GRANDPAR
(12,28),(28,9),-1.70736 # DEPENDENCYPART_GRANDPAR
(12,28),(28,10),-1.37401 # DEPENDENCYPART_GRANDPAR
(12,28),(28,12),-0.631545 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,28),(28,13),0.411703 # DEPENDENCYPART_GRANDPAR
(12,28),(28,14),0.105131 # DEPENDENCYPART_GRANDPAR
(12,28),(28,15),0.0728288 # DEPENDENCYPART_GRANDPAR
(12,28),(28,16),0.127332 # DEPENDENCYPART_GRANDPAR
(12,28),(28,19),-0.0925795 # DEPENDENCYPART_GRANDPAR
(12,28),(28,20),-0.038231 # DEPENDENCYPART_GRANDPAR
(12,28),(28,21),-0.0843359 # DEPENDENCYPART_GRANDPAR
(12,28),(28,22),0.113508 # DEPENDENCYPART_GRANDPAR
(12,28),(28,23),-0.0943176 # DEPENDENCYPART_GRANDPAR
(12,28),(28,24),-0.0188334 # DEPENDENCYPART_GRANDPAR
(12,28),(28,25),0.159072 # DEPENDENCYPART_GRANDPAR
(12,28),(28,26),-0.119033 # DEPENDENCYPART_GRANDPAR
(12,28),(28,27),0.406243 # DEPENDENCYPART_GRANDPAR
(12,28),(28,29),0.172468 # DEPENDENCYPART_GRANDPAR
(12,28),(28,30),-0.153422 # DEPENDENCYPART_GRANDPAR
(12,28),(28,31),-0.117012 # DEPENDENCYPART_GRANDPAR
(12,28),(28,32),0.061084 # DEPENDENCYPART_GRANDPAR
(12,28),(28,33),-0.245779 # DEPENDENCYPART_GRANDPAR
(12,28),(28,35),-0.316268 # DEPENDENCYPART_GRANDPAR
(12,28),(28,36),-1.73657 # DEPENDENCYPART_GRANDPAR
(12,29),(29,30),-0.295667 # DEPENDENCYPART_GRANDPAR
(12,29),(29,31),-0.212632 # DEPENDENCYPART_GRANDPAR
(12,29),(29,32),-0.0896019 # DEPENDENCYPART_GRANDPAR
(12,29),(29,33),-0.31607 # DEPENDENCYPART_GRANDPAR
(12,30),(30,2),-0.687963 # DEPENDENCYPART_GRANDPAR
(12,30),(30,5),-1.39711 # DEPENDENCYPART_GRANDPAR
(12,30),(30,9),-1.70223 # DEPENDENCYPART_GRANDPAR
(12,30),(30,10),-1.369 # DEPENDENCYPART_GRANDPAR
(12,30),(30,12),-0.601311 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,30),(30,14),0.1356 # DEPENDENCYPART_GRANDPAR
(12,30),(30,15),0.0758711 # DEPENDENCYPART_GRANDPAR
(12,30),(30,16),0.135025 # DEPENDENCYPART_GRANDPAR
(12,30),(30,19),-0.0623457 # DEPENDENCYPART_GRANDPAR
(12,30),(30,21),-0.0541021 # DEPENDENCYPART_GRANDPAR
(12,30),(30,23),-0.0640804 # DEPENDENCYPART_GRANDPAR
(12,30),(30,24),-0.0157911 # DEPENDENCYPART_GRANDPAR
(12,30),(30,25),0.164857 # DEPENDENCYPART_GRANDPAR
(12,30),(30,26),-0.0794264 # DEPENDENCYPART_GRANDPAR
(12,30),(30,27),0.511042 # DEPENDENCYPART_GRANDPAR
(12,30),(30,28),0.00086466 # DEPENDENCYPART_GRANDPAR
(12,30),(30,29),-0.00772538 # DEPENDENCYPART_GRANDPAR
(12,30),(30,31),-0.153715 # DEPENDENCYPART_GRANDPAR
(12,30),(30,32),0.0722503 # DEPENDENCYPART_GRANDPAR
(12,30),(30,33),-0.212865 # DEPENDENCYPART_GRANDPAR
(12,30),(30,34),-0.374886 # DEPENDENCYPART_GRANDPAR
(12,30),(30,35),-0.352451 # DEPENDENCYPART_GRANDPAR
(12,30),(30,36),-1.75963 # DEPENDENCYPART_GRANDPAR
(12,31),(31,29),-0.0374493 # DEPENDENCYPART_GRANDPAR
(12,31),(31,32),-0.242577 # DEPENDENCYPART_GRANDPAR
(12,31),(31,33),-0.344725 # DEPENDENCYPART_GRANDPAR
(12,31),(31,34),-0.459681 # DEPENDENCYPART_GRANDPAR
(12,31),(31,35),-0.500624 # DEPENDENCYPART_GRANDPAR
(12,31),(31,36),-1.73427 # DEPENDENCYPART_GRANDPAR
(12,32),(32,31),-0.155196 # DEPENDENCYPART_GRANDPAR
(12,32),(32,33),-0.556385 # DEPENDENCYPART_GRANDPAR
(12,32),(32,34),-0.587062 # DEPENDENCYPART_GRANDPAR
(12,32),(32,35),-0.531562 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.201257 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.77052 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,3),-0.680812 # DEPENDENCYPART_GRANDPAR
(13,14),(14,6),-0.878929 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-1.40332 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.948938 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.00562546 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.0207888 # DEPENDENCYPART_GRANDPAR
