# _root_ Com_a factor normalitzador hi ha el fet que el gruix d' atestats penals , que fan els Mossos_d'_Esquadra , entra als jutjats en llengua catalana .
#goldHeads=5,1,2,5,0,7,5,20,10,20,10,11,12,16,16,10,18,16,16,7,20,21,20,23,24,5,
#predictedHeads=5,1,2,5,0,7,5,20,10,20,10,11,12,16,16,10,18,16,16,7,20,21,22,23,24,5,
(12,13),(13,9),-0.974386 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.799838 # DEPENDENCYPART_GRANDPAR
(12,13),(13,14),0.0855141 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.0861828 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.171242 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),-0.564473 # DEPENDENCYPART_GRANDPAR
(12,13),(13,23),-0.28922 # DEPENDENCYPART_GRANDPAR
(12,14),(14,13),0.0403061 # DEPENDENCYPART_GRANDPAR
(12,16),(16,1),-1.38505 # DEPENDENCYPART_GRANDPAR
(12,16),(16,4),-1.5046 # DEPENDENCYPART_GRANDPAR
(12,16),(16,5),-1.50293 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),-0.673415 # DEPENDENCYPART_GRANDPAR
(12,16),(16,8),-1.52379 # DEPENDENCYPART_GRANDPAR
(12,16),(16,9),-1.02623 # DEPENDENCYPART_GRANDPAR
(12,16),(16,10),-0.17743 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.876208 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.88449 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),0.113557 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.293959 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),1.54656 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.105364 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.263156 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.41541 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),0.101477 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),-0.1865 # DEPENDENCYPART_GRANDPAR
(12,16),(16,25),-0.571562 # DEPENDENCYPART_GRANDPAR
(12,16),(16,26),-1.01332 # DEPENDENCYPART_GRANDPAR
(12,18),(18,13),0.0731972 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),0.0264333 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),-0.637064 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.283028 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.633631 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.174333 # DEPENDENCYPART_GRANDPAR
(12,18),(18,23),-0.433503 # DEPENDENCYPART_GRANDPAR
(12,18),(18,25),-0.679933 # DEPENDENCYPART_GRANDPAR
(12,20),(20,1),-1.38395 # DEPENDENCYPART_GRANDPAR
(12,20),(20,2),-0.979077 # DEPENDENCYPART_GRANDPAR
(12,20),(20,3),-0.891273 # DEPENDENCYPART_GRANDPAR
(12,20),(20,4),-1.50353 # DEPENDENCYPART_GRANDPAR
(12,20),(20,5),-1.50185 # DEPENDENCYPART_GRANDPAR
(12,20),(20,7),-0.67021 # DEPENDENCYPART_GRANDPAR
(12,20),(20,8),-1.52262 # DEPENDENCYPART_GRANDPAR
(12,20),(20,9),-1.02515 # DEPENDENCYPART_GRANDPAR
(12,20),(20,10),-0.174225 # DEPENDENCYPART_GRANDPAR
(12,20),(20,11),-0.875109 # DEPENDENCYPART_GRANDPAR
(12,20),(20,12),-0.89141 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,20),(20,13),0.0938577 # DEPENDENCYPART_GRANDPAR
(12,20),(20,14),0.254293 # DEPENDENCYPART_GRANDPAR
(12,20),(20,15),1.54837 # DEPENDENCYPART_GRANDPAR
(12,20),(20,16),0.123889 # DEPENDENCYPART_GRANDPAR
(12,20),(20,17),-0.886348 # DEPENDENCYPART_GRANDPAR
(12,20),(20,18),-0.169966 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),-0.175359 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),0.0706189 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),-0.309718 # DEPENDENCYPART_GRANDPAR
(12,20),(20,23),-0.21706 # DEPENDENCYPART_GRANDPAR
(12,20),(20,24),-0.139064 # DEPENDENCYPART_GRANDPAR
(12,20),(20,25),-0.574033 # DEPENDENCYPART_GRANDPAR
(12,20),(20,26),-1.01013 # DEPENDENCYPART_GRANDPAR
(12,25),(25,21),-0.00196807 # DEPENDENCYPART_GRANDPAR
(12,25),(25,23),-0.101062 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),0.0768231 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),0.327033 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),-0.100218 # DEPENDENCYPART_GRANDPAR
(13,11),(11,1),-0.500891 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.601978 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.249322 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),0.244978 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),0.14439 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.55222 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.902671 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.623647 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.891598 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,1),-1.14843 # DEPENDENCYPART_GRANDPAR
(13,16),(16,4),-0.629 # DEPENDENCYPART_GRANDPAR
(13,16),(16,5),-1.16053 # DEPENDENCYPART_GRANDPAR
(13,16),(16,7),-0.628855 # DEPENDENCYPART_GRANDPAR
(13,16),(16,8),-1.08034 # DEPENDENCYPART_GRANDPAR
(13,16),(16,9),-0.818991 # DEPENDENCYPART_GRANDPAR
(13,16),(16,10),-0.576971 # DEPENDENCYPART_GRANDPAR
(13,16),(16,11),-0.96896 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.800336 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.898768 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.037598 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.919737 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.280369 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.456363 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.636731 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),-0.316787 # DEPENDENCYPART_GRANDPAR
(13,16),(16,23),-0.459711 # DEPENDENCYPART_GRANDPAR
(13,16),(16,25),-0.308896 # DEPENDENCYPART_GRANDPAR
(13,16),(16,26),-0.863879 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-0.831115 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,16),0.259774 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.433709 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.532263 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.667169 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.583864 # DEPENDENCYPART_GRANDPAR
(13,18),(18,23),-0.673989 # DEPENDENCYPART_GRANDPAR
(13,18),(18,25),-0.366789 # DEPENDENCYPART_GRANDPAR
(13,20),(20,1),-1.14841 # DEPENDENCYPART_GRANDPAR
(13,20),(20,2),-0.858049 # DEPENDENCYPART_GRANDPAR
(13,20),(20,3),-0.995238 # DEPENDENCYPART_GRANDPAR
(13,20),(20,4),-0.629 # DEPENDENCYPART_GRANDPAR
(13,20),(20,5),-1.16053 # DEPENDENCYPART_GRANDPAR
(13,20),(20,7),-0.627791 # DEPENDENCYPART_GRANDPAR
(13,20),(20,8),-1.08025 # DEPENDENCYPART_GRANDPAR
(13,20),(20,9),-0.818991 # DEPENDENCYPART_GRANDPAR
(13,20),(20,10),-0.575906 # DEPENDENCYPART_GRANDPAR
(13,20),(20,11),-0.968948 # DEPENDENCYPART_GRANDPAR
(13,20),(20,12),-0.799271 # DEPENDENCYPART_GRANDPAR
(13,20),(20,13),-0.904204 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,20),(20,14),0.00805352 # DEPENDENCYPART_GRANDPAR
(13,20),(20,15),0.944225 # DEPENDENCYPART_GRANDPAR
(13,20),(20,16),0.147128 # DEPENDENCYPART_GRANDPAR
(13,20),(20,17),-0.656379 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),-0.290957 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),-0.295303 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.32915 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),-0.399244 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),-0.471941 # DEPENDENCYPART_GRANDPAR
(13,20),(20,24),-0.53046 # DEPENDENCYPART_GRANDPAR
(13,20),(20,25),-0.310243 # DEPENDENCYPART_GRANDPAR
(13,20),(20,26),-0.862569 # DEPENDENCYPART_GRANDPAR
(13,23),(23,21),-0.340541 # DEPENDENCYPART_GRANDPAR
(13,23),(23,24),-0.523203 # DEPENDENCYPART_GRANDPAR
(13,23),(23,25),-0.357907 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.965325 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.461372 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.60107 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,16),-0.453054 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.790911 # DEPENDENCYPART_GRANDPAR
(14,13),(13,20),-0.612333 # DEPENDENCYPART_GRANDPAR
(14,13),(13,23),-0.524904 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.861994 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.855013 # DEPENDENCYPART_GRANDPAR
(16,1),(1,5),-0.656763 # DEPENDENCYPART_GRANDPAR
(16,1),(1,8),-1.11859 # DEPENDENCYPART_GRANDPAR
(16,1),(1,14),-0.173425 # DEPENDENCYPART_GRANDPAR
(16,1),(1,19),-1.3239 # DEPENDENCYPART_GRANDPAR
(16,1),(1,26),-1.78266 # DEPENDENCYPART_GRANDPAR
(16,4),(4,7),-0.722076 # DEPENDENCYPART_GRANDPAR
(16,4),(4,10),-0.482857 # DEPENDENCYPART_GRANDPAR
(16,5),(5,1),-0.7987 # DEPENDENCYPART_GRANDPAR
(16,5),(5,2),-0.924848 # DEPENDENCYPART_GRANDPAR
(16,5),(5,3),-0.592085 # DEPENDENCYPART_GRANDPAR
(16,5),(5,4),-0.928806 # DEPENDENCYPART_GRANDPAR
(16,5),(5,7),-0.784963 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),-0.328726 # DEPENDENCYPART_GRANDPAR
(16,5),(5,10),-0.522279 # DEPENDENCYPART_GRANDPAR
(16,5),(5,11),-0.696708 # DEPENDENCYPART_GRANDPAR
(16,5),(5,14),0.0122572 # DEPENDENCYPART_GRANDPAR
(16,5),(5,16),-1.89654 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,5),(5,19),-1.48324 # DEPENDENCYPART_GRANDPAR
(16,5),(5,20),-1.20394 # DEPENDENCYPART_GRANDPAR
(16,5),(5,21),-0.710504 # DEPENDENCYPART_GRANDPAR
(16,5),(5,23),-0.722599 # DEPENDENCYPART_GRANDPAR
(16,5),(5,26),-1.94038 # DEPENDENCYPART_GRANDPAR
(16,7),(7,1),-0.974479 # DEPENDENCYPART_GRANDPAR
(16,7),(7,3),-0.64143 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.995199 # DEPENDENCYPART_GRANDPAR
(16,7),(7,5),-0.910174 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.949375 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.958311 # DEPENDENCYPART_GRANDPAR
(16,7),(7,10),-0.322055 # DEPENDENCYPART_GRANDPAR
(16,7),(7,11),-0.491922 # DEPENDENCYPART_GRANDPAR
(16,7),(7,12),-0.521531 # DEPENDENCYPART_GRANDPAR
(16,7),(7,13),-0.665824 # DEPENDENCYPART_GRANDPAR
(16,7),(7,14),-0.338463 # DEPENDENCYPART_GRANDPAR
(16,7),(7,16),-1.47608 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,7),(7,18),-0.400166 # DEPENDENCYPART_GRANDPAR
(16,7),(7,19),-1.22487 # DEPENDENCYPART_GRANDPAR
(16,7),(7,20),-0.783441 # DEPENDENCYPART_GRANDPAR
(16,7),(7,21),-0.274056 # DEPENDENCYPART_GRANDPAR
(16,7),(7,23),-0.234885 # DEPENDENCYPART_GRANDPAR
(16,7),(7,25),-1.21672 # DEPENDENCYPART_GRANDPAR
(16,7),(7,26),-1.69222 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),-0.872009 # DEPENDENCYPART_GRANDPAR
(16,8),(8,11),-0.977574 # DEPENDENCYPART_GRANDPAR
(16,8),(8,13),-1.04632 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.825008 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),-0.479788 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.578622 # DEPENDENCYPART_GRANDPAR
(16,10),(10,1),-0.976645 # DEPENDENCYPART_GRANDPAR
(16,10),(10,4),-1.00907 # DEPENDENCYPART_GRANDPAR
(16,10),(10,5),-0.994738 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.960868 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.894259 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-1.39734 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),0.250478 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.470106 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.488322 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),-0.668733 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),-0.454269 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-1.47368 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,18),-0.39895 # DEPENDENCYPART_GRANDPAR
(16,10),(10,19),-1.22295 # DEPENDENCYPART_GRANDPAR
(16,10),(10,20),-0.781042 # DEPENDENCYPART_GRANDPAR
(16,10),(10,21),-0.271038 # DEPENDENCYPART_GRANDPAR
(16,10),(10,23),-0.2317 # DEPENDENCYPART_GRANDPAR
(16,10),(10,25),-1.2145 # DEPENDENCYPART_GRANDPAR
(16,10),(10,26),-1.69045 # DEPENDENCYPART_GRANDPAR
(16,11),(11,1),-0.871318 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-1.42165 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-0.0708046 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.536308 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.874494 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.979062 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.261244 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-1.60861 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,1),-0.941646 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.980875 # DEPENDENCYPART_GRANDPAR
(16,12),(12,6),-0.956119 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-1.38351 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),0.255226 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.623936 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.664266 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.44515 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.47239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,18),-0.397662 # DEPENDENCYPART_GRANDPAR
(16,12),(12,19),-1.22167 # DEPENDENCYPART_GRANDPAR
(16,12),(12,20),-0.779753 # DEPENDENCYPART_GRANDPAR
(16,12),(12,25),-1.21321 # DEPENDENCYPART_GRANDPAR
(16,12),(12,26),-1.68916 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),0.194794 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.685202 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.199163 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.51084 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,18),-0.418259 # DEPENDENCYPART_GRANDPAR
(16,13),(13,20),-0.818194 # DEPENDENCYPART_GRANDPAR
(16,13),(13,23),-0.382465 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.752932 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-1.40576 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.511829 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),1.30447 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.584309 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.115314 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.2245 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.143257 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),-0.523051 # DEPENDENCYPART_GRANDPAR
(16,20),(20,1),-1.5306 # DEPENDENCYPART_GRANDPAR
(16,20),(20,2),-1.98505 # DEPENDENCYPART_GRANDPAR
(16,20),(20,3),-1.62932 # DEPENDENCYPART_GRANDPAR
(16,20),(20,4),-1.63945 # DEPENDENCYPART_GRANDPAR
(16,20),(20,5),-1.91541 # DEPENDENCYPART_GRANDPAR
(16,20),(20,7),-1.85477 # DEPENDENCYPART_GRANDPAR
(16,20),(20,8),-2.06246 # DEPENDENCYPART_GRANDPAR
(16,20),(20,9),-1.00162 # DEPENDENCYPART_GRANDPAR
(16,20),(20,10),-1.61368 # DEPENDENCYPART_GRANDPAR
(16,20),(20,11),-1.31133 # DEPENDENCYPART_GRANDPAR
(16,20),(20,12),-1.80985 # DEPENDENCYPART_GRANDPAR
(16,20),(20,13),-1.66952 # DEPENDENCYPART_GRANDPAR
(16,20),(20,14),-1.52666 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-1.33963 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.706177 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,17),1.03078 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),0.370865 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.0676111 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),0.12705 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.244841 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),0.0509349 # DEPENDENCYPART_GRANDPAR
(16,20),(20,24),-0.452169 # DEPENDENCYPART_GRANDPAR
(16,20),(20,25),-0.470641 # DEPENDENCYPART_GRANDPAR
(16,20),(20,26),-0.893322 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.122366 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),0.0319937 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),0.0608987 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),0.0555861 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.16923 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),-0.387862 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),0.0196211 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.222269 # DEPENDENCYPART_GRANDPAR
(16,23),(23,25),-0.461531 # DEPENDENCYPART_GRANDPAR
(16,25),(25,21),0.22318 # DEPENDENCYPART_GRANDPAR
(16,25),(25,23),0.268536 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-1.19544 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-1.30317 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-1.48086 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.582914 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.511051 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.87171 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),-0.580093 # DEPENDENCYPART_GRANDPAR
(17,18),(18,25),-1.01045 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.912916 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.464277 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.124977 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),-0.230576 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-1.62227 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,20),-0.952014 # DEPENDENCYPART_GRANDPAR
(18,13),(13,23),-0.957865 # DEPENDENCYPART_GRANDPAR
(18,16),(16,1),-0.282395 # DEPENDENCYPART_GRANDPAR
(18,16),(16,4),-0.246997 # DEPENDENCYPART_GRANDPAR
(18,16),(16,5),-0.81128 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),-1.02807 # DEPENDENCYPART_GRANDPAR
(18,16),(16,8),-1.16384 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),-0.877807 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),-0.78096 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.454955 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.803785 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.652445 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.256781 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.655891 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.7486 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.45325 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-1.08477 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.930588 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-1.04889 # DEPENDENCYPART_GRANDPAR
(18,16),(16,25),-1.04715 # DEPENDENCYPART_GRANDPAR
(18,16),(16,26),-1.53157 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.63411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,1),-1.35063 # DEPENDENCYPART_GRANDPAR
(18,20),(20,2),-1.96347 # DEPENDENCYPART_GRANDPAR
(18,20),(20,3),-1.96619 # DEPENDENCYPART_GRANDPAR
(18,20),(20,4),-1.14838 # DEPENDENCYPART_GRANDPAR
(18,20),(20,5),-1.6546 # DEPENDENCYPART_GRANDPAR
(18,20),(20,7),-2.07222 # DEPENDENCYPART_GRANDPAR
(18,20),(20,8),-1.96177 # DEPENDENCYPART_GRANDPAR
(18,20),(20,9),-1.711 # DEPENDENCYPART_GRANDPAR
(18,20),(20,10),-1.80629 # DEPENDENCYPART_GRANDPAR
(18,20),(20,11),-1.32605 # DEPENDENCYPART_GRANDPAR
(18,20),(20,12),-1.83549 # DEPENDENCYPART_GRANDPAR
(18,20),(20,13),-1.57388 # DEPENDENCYPART_GRANDPAR
(18,20),(20,14),-1.22911 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),-1.4561 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-1.26316 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-1.16998 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.755252 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.621706 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.0966535 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.303342 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.100344 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-0.420761 # DEPENDENCYPART_GRANDPAR
(18,20),(20,25),-0.135218 # DEPENDENCYPART_GRANDPAR
(18,20),(20,26),-0.679775 # DEPENDENCYPART_GRANDPAR
(18,21),(21,19),0.499919 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.134186 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.435519 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.445194 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.522165 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.347787 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.060254 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.444787 # DEPENDENCYPART_GRANDPAR
(18,23),(23,25),-0.309306 # DEPENDENCYPART_GRANDPAR
(18,25),(25,21),0.0133688 # DEPENDENCYPART_GRANDPAR
(18,25),(25,23),0.00367119 # DEPENDENCYPART_GRANDPAR
(20,1),(1,2),-0.126448 # DEPENDENCYPART_GRANDPAR
(20,1),(1,3),0.0272971 # DEPENDENCYPART_GRANDPAR
(20,1),(1,5),0.843272 # DEPENDENCYPART_GRANDPAR
(20,1),(1,8),-0.228955 # DEPENDENCYPART_GRANDPAR
(20,1),(1,14),0.294978 # DEPENDENCYPART_GRANDPAR
(20,1),(1,19),0.747161 # DEPENDENCYPART_GRANDPAR
(20,1),(1,26),-1.1568 # DEPENDENCYPART_GRANDPAR
(20,2),(2,1),-0.0246689 # DEPENDENCYPART_GRANDPAR
(20,2),(2,3),0.223789 # DEPENDENCYPART_GRANDPAR
(20,2),(2,4),0.432172 # DEPENDENCYPART_GRANDPAR
(20,2),(2,5),0.89542 # DEPENDENCYPART_GRANDPAR
(20,2),(2,7),0.228747 # DEPENDENCYPART_GRANDPAR
(20,2),(2,8),-0.148671 # DEPENDENCYPART_GRANDPAR
(20,2),(2,10),0.535364 # DEPENDENCYPART_GRANDPAR
(20,2),(2,11),0.345549 # DEPENDENCYPART_GRANDPAR
(20,2),(2,13),0.0932833 # DEPENDENCYPART_GRANDPAR
(20,2),(2,14),-0.0931855 # DEPENDENCYPART_GRANDPAR
(20,2),(2,16),0.918505 # DEPENDENCYPART_GRANDPAR
(20,2),(2,18),0.532136 # DEPENDENCYPART_GRANDPAR
(20,2),(2,19),0.358997 # DEPENDENCYPART_GRANDPAR
(20,2),(2,20),-1.30053 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,2),(2,26),-1.07481 # DEPENDENCYPART_GRANDPAR
(20,3),(3,4),0.403786 # DEPENDENCYPART_GRANDPAR
(20,3),(3,5),0.862299 # DEPENDENCYPART_GRANDPAR
(20,3),(3,7),0.0296494 # DEPENDENCYPART_GRANDPAR
(20,3),(3,8),-0.16834 # DEPENDENCYPART_GRANDPAR
(20,4),(4,7),0.0217739 # DEPENDENCYPART_GRANDPAR
(20,4),(4,10),0.353441 # DEPENDENCYPART_GRANDPAR
(20,5),(5,1),0.117103 # DEPENDENCYPART_GRANDPAR
(20,5),(5,2),-0.249348 # DEPENDENCYPART_GRANDPAR
(20,5),(5,3),0.238001 # DEPENDENCYPART_GRANDPAR
(20,5),(5,4),0.158944 # DEPENDENCYPART_GRANDPAR
