# _root_ La velocitat màxima calculada és d' entre 30 i 60 quilòmetres per hora , de_forma_que el trajecte entre la frontera i Escaldes-Engordany podria fer -se entre 22 i 29 minuts , incloent -hi la durada de les parades .
#goldHeads=2,5,2,2,0,5,8,11,8,8,6,11,12,24,24,17,24,17,20,18,20,20,24,5,24,24,30,27,27,26,32,24,32,35,32,35,38,36,5,
#predictedHeads=2,5,2,2,0,5,8,11,8,8,6,11,12,5,5,17,24,17,20,18,20,20,24,5,24,24,30,27,27,26,32,24,32,35,32,35,38,36,5,
(6,11),(11,21),0.0977402 # DEPENDENCYPART_GRANDPAR
(6,11),(11,22),-0.456013 # DEPENDENCYPART_GRANDPAR
(6,11),(11,23),-0.103904 # DEPENDENCYPART_GRANDPAR
(6,11),(11,24),-0.0505293 # DEPENDENCYPART_GRANDPAR
(6,11),(11,27),-0.100594 # DEPENDENCYPART_GRANDPAR
(6,11),(11,29),-0.284276 # DEPENDENCYPART_GRANDPAR
(6,11),(11,30),-0.739856 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),0.160861 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.180473 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),0.545743 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.0308859 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.429232 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.0787962 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.31206 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),0.0328858 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),0.097675 # DEPENDENCYPART_GRANDPAR
(6,15),(15,28),-0.442273 # DEPENDENCYPART_GRANDPAR
(6,18),(18,16),-0.243472 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),-0.35111 # DEPENDENCYPART_GRANDPAR
(6,18),(18,20),0.068427 # DEPENDENCYPART_GRANDPAR
(6,18),(18,21),0.0541298 # DEPENDENCYPART_GRANDPAR
(6,18),(18,22),-0.383924 # DEPENDENCYPART_GRANDPAR
(6,18),(18,23),-0.284551 # DEPENDENCYPART_GRANDPAR
(6,18),(18,24),-0.224463 # DEPENDENCYPART_GRANDPAR
(6,18),(18,26),-0.0317233 # DEPENDENCYPART_GRANDPAR
(6,18),(18,28),-0.389148 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.609305 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.420703 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.339003 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.292706 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.173072 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.8523 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.183996 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-0.874141 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-1.19383 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.885117 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-0.996979 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-1.09728 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-1.22669 # DEPENDENCYPART_GRANDPAR
(7,5),(5,15),-1.14956 # DEPENDENCYPART_GRANDPAR
(7,5),(5,17),-1.13742 # DEPENDENCYPART_GRANDPAR
(7,5),(5,18),-1.09271 # DEPENDENCYPART_GRANDPAR
(7,5),(5,20),-1.22427 # DEPENDENCYPART_GRANDPAR
(7,5),(5,21),-1.20296 # DEPENDENCYPART_GRANDPAR
(7,5),(5,23),-1.5677 # DEPENDENCYPART_GRANDPAR
(7,5),(5,24),-1.54043 # DEPENDENCYPART_GRANDPAR
(7,5),(5,27),-0.523017 # DEPENDENCYPART_GRANDPAR
(7,5),(5,28),-1.75817 # DEPENDENCYPART_GRANDPAR
(7,5),(5,29),-0.808584 # DEPENDENCYPART_GRANDPAR
(7,5),(5,31),-1.30513 # DEPENDENCYPART_GRANDPAR
(7,5),(5,32),-1.77337 # DEPENDENCYPART_GRANDPAR
(7,5),(5,39),-2.53801 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.359781 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.459129 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.78027 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.137189 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.805617 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-1.14753 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.828231 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.919377 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-1.14052 # DEPENDENCYPART_GRANDPAR
(7,6),(6,15),-1.07422 # DEPENDENCYPART_GRANDPAR
(7,6),(6,18),-1.02068 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.864011 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.01109 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),0.01269 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.361124 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),0.0974499 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.225807 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.113714 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.293954 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),-0.161952 # DEPENDENCYPART_GRANDPAR
(7,8),(8,20),-0.244908 # DEPENDENCYPART_GRANDPAR
(7,8),(8,21),-0.31613 # DEPENDENCYPART_GRANDPAR
(7,8),(8,22),-0.706869 # DEPENDENCYPART_GRANDPAR
(7,8),(8,27),0.309196 # DEPENDENCYPART_GRANDPAR
(7,8),(8,28),-0.871336 # DEPENDENCYPART_GRANDPAR
(7,8),(8,29),0.0247412 # DEPENDENCYPART_GRANDPAR
(7,8),(8,31),-0.372397 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.864009 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-1.01534 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),0.654486 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),0.103877 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.242834 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),-0.155525 # DEPENDENCYPART_GRANDPAR
(7,11),(11,2),-1.3575 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),-1.19576 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-1.35489 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.883406 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.96661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.501618 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.063688 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.519089 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.0888372 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.164556 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.227258 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.23924 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.215231 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.220974 # DEPENDENCYPART_GRANDPAR
(7,11),(11,20),-0.296374 # DEPENDENCYPART_GRANDPAR
(7,11),(11,21),-0.0664681 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-0.75827 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),-0.439974 # DEPENDENCYPART_GRANDPAR
(7,11),(11,24),-0.448306 # DEPENDENCYPART_GRANDPAR
(7,11),(11,27),0.395171 # DEPENDENCYPART_GRANDPAR
(7,11),(11,29),0.112526 # DEPENDENCYPART_GRANDPAR
(7,11),(11,30),-1.14673 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),0.00198888 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),-0.452145 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),0.268531 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.298006 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.407673 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.410575 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.570838 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.484531 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.341154 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.71524 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.779496 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.706417 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-1.08975 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.978212 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.940266 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-0.973809 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-1.12183 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.512514 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.398041 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.71541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.782124 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.70649 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-1.09171 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.977513 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.942282 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.969135 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.914258 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.814758 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,11),-0.324627 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.183261 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.44913 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-1.30954 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-1.33224 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-1.16704 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.943241 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.905408 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.85342 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),0.12266 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.152249 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.178106 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.27378 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.229945 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.354945 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.489691 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.442944 # DEPENDENCYPART_GRANDPAR
(8,11),(11,20),-0.354583 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),-0.250294 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),-0.390733 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),-0.352093 # DEPENDENCYPART_GRANDPAR
(8,11),(11,24),-0.44329 # DEPENDENCYPART_GRANDPAR
(8,11),(11,27),-0.41158 # DEPENDENCYPART_GRANDPAR
(8,11),(11,29),-0.321624 # DEPENDENCYPART_GRANDPAR
(8,11),(11,30),-0.33663 # DEPENDENCYPART_GRANDPAR
(8,12),(12,9),-0.0768327 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.103425 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.203039 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.299633 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.368101 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.359219 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.852268 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,10),0.153401 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.244425 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.334088 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.485188 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.432293 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),-0.350081 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-0.207426 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),-0.38623 # DEPENDENCYPART_GRANDPAR
(8,17),(17,5),-1.16704 # DEPENDENCYPART_GRANDPAR
(8,17),(17,6),-0.941817 # DEPENDENCYPART_GRANDPAR
(8,17),(17,7),-0.903973 # DEPENDENCYPART_GRANDPAR
(8,17),(17,12),-0.204135 # DEPENDENCYPART_GRANDPAR
(8,17),(17,14),0.105798 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),-0.0919663 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.11956 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.425114 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),-0.342784 # DEPENDENCYPART_GRANDPAR
(8,17),(17,21),-0.255957 # DEPENDENCYPART_GRANDPAR
(8,17),(17,22),-0.378933 # DEPENDENCYPART_GRANDPAR
(8,17),(17,23),-0.355018 # DEPENDENCYPART_GRANDPAR
(8,17),(17,24),-0.446262 # DEPENDENCYPART_GRANDPAR
(8,17),(17,26),-0.47484 # DEPENDENCYPART_GRANDPAR
(8,17),(17,30),-0.325046 # DEPENDENCYPART_GRANDPAR
(8,17),(17,35),-0.546815 # DEPENDENCYPART_GRANDPAR
(8,20),(20,16),-0.123872 # DEPENDENCYPART_GRANDPAR
(8,20),(20,19),-0.245174 # DEPENDENCYPART_GRANDPAR
(8,20),(20,21),-0.243434 # DEPENDENCYPART_GRANDPAR
(8,20),(20,22),-0.375411 # DEPENDENCYPART_GRANDPAR
(8,20),(20,23),-0.355208 # DEPENDENCYPART_GRANDPAR
(8,20),(20,24),-0.446404 # DEPENDENCYPART_GRANDPAR
(8,20),(20,26),-0.479032 # DEPENDENCYPART_GRANDPAR
(8,20),(20,27),-0.408344 # DEPENDENCYPART_GRANDPAR
(8,20),(20,29),-0.318388 # DEPENDENCYPART_GRANDPAR
(8,20),(20,30),-0.321308 # DEPENDENCYPART_GRANDPAR
(8,20),(20,32),-0.406692 # DEPENDENCYPART_GRANDPAR
(8,20),(20,35),-0.543293 # DEPENDENCYPART_GRANDPAR
(8,20),(20,36),-0.683692 # DEPENDENCYPART_GRANDPAR
(8,21),(21,22),-0.466541 # DEPENDENCYPART_GRANDPAR
(8,22),(22,19),-0.23859 # DEPENDENCYPART_GRANDPAR
(8,22),(22,23),-0.352989 # DEPENDENCYPART_GRANDPAR
(8,27),(27,6),-0.969136 # DEPENDENCYPART_GRANDPAR
(8,27),(27,7),-0.914258 # DEPENDENCYPART_GRANDPAR
(8,27),(27,26),-0.451395 # DEPENDENCYPART_GRANDPAR
(8,27),(27,28),-0.357949 # DEPENDENCYPART_GRANDPAR
(8,27),(27,29),-0.376187 # DEPENDENCYPART_GRANDPAR
(8,27),(27,30),-0.296371 # DEPENDENCYPART_GRANDPAR
(8,27),(27,31),-0.439653 # DEPENDENCYPART_GRANDPAR
(8,27),(27,32),-0.416545 # DEPENDENCYPART_GRANDPAR
(8,27),(27,35),-0.517245 # DEPENDENCYPART_GRANDPAR
(8,27),(27,36),-0.643196 # DEPENDENCYPART_GRANDPAR
(8,27),(27,38),-0.30179 # DEPENDENCYPART_GRANDPAR
(8,29),(29,26),-0.451313 # DEPENDENCYPART_GRANDPAR
(8,29),(29,27),-0.199487 # DEPENDENCYPART_GRANDPAR
(8,29),(29,30),-0.294769 # DEPENDENCYPART_GRANDPAR
(8,29),(29,31),-0.436598 # DEPENDENCYPART_GRANDPAR
(8,29),(29,32),-0.416233 # DEPENDENCYPART_GRANDPAR
(8,29),(29,35),-0.515642 # DEPENDENCYPART_GRANDPAR
(8,31),(31,30),-0.279724 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.250731 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.212978 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.13824 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.0695256 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.163198 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.56444 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.646149 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-0.872702 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-1.03565 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-1.09136 # DEPENDENCYPART_GRANDPAR
(10,6),(6,18),-1.03238 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.240962 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.170785 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.108934 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.170414 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.56451 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.648103 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.872003 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-1.03766 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.0640251 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.0151776 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),0.0657444 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.55839 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.581537 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.805712 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.87941 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-1.00181 # DEPENDENCYPART_GRANDPAR
(10,8),(8,17),-1.09315 # DEPENDENCYPART_GRANDPAR
(10,8),(8,20),-0.968333 # DEPENDENCYPART_GRANDPAR
(10,8),(8,21),-1.02786 # DEPENDENCYPART_GRANDPAR
(10,8),(8,22),-1.04537 # DEPENDENCYPART_GRANDPAR
(10,8),(8,27),-1.01782 # DEPENDENCYPART_GRANDPAR
(10,8),(8,28),-1.00913 # DEPENDENCYPART_GRANDPAR
(10,8),(8,29),-0.957727 # DEPENDENCYPART_GRANDPAR
(10,8),(8,31),-1.11992 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-0.909438 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-1.01853 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.90442 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.722499 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.704096 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.691398 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.866665 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.706094 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.0721367 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.203607 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.324804 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.471946 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.427727 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.353037 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.301696 # DEPENDENCYPART_GRANDPAR
(10,11),(11,21),-0.36405 # DEPENDENCYPART_GRANDPAR
(10,11),(11,22),-0.378692 # DEPENDENCYPART_GRANDPAR
(10,11),(11,23),-0.318242 # DEPENDENCYPART_GRANDPAR
(10,11),(11,24),-0.455668 # DEPENDENCYPART_GRANDPAR
(10,11),(11,27),-0.329823 # DEPENDENCYPART_GRANDPAR
(10,11),(11,29),-0.267889 # DEPENDENCYPART_GRANDPAR
(10,11),(11,30),-0.327623 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.862556 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.962182 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.241572 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.217323 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.455615 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.468761 # DEPENDENCYPART_GRANDPAR
(10,17),(17,5),-0.90442 # DEPENDENCYPART_GRANDPAR
(10,17),(17,6),-0.721076 # DEPENDENCYPART_GRANDPAR
(10,17),(17,7),-0.702661 # DEPENDENCYPART_GRANDPAR
(10,17),(17,12),-0.097052 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),0.0155139 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.209165 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.106432 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.335207 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.289896 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-0.369713 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),-0.366892 # DEPENDENCYPART_GRANDPAR
(10,17),(17,23),-0.321167 # DEPENDENCYPART_GRANDPAR
(10,17),(17,24),-0.458641 # DEPENDENCYPART_GRANDPAR
(10,17),(17,26),-0.436212 # DEPENDENCYPART_GRANDPAR
(10,17),(17,30),-0.316039 # DEPENDENCYPART_GRANDPAR
(10,17),(17,35),-0.404871 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.433701 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),0.258317 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.0222243 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.257077 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),0.170545 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),0.514043 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),0.314824 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),0.440111 # DEPENDENCYPART_GRANDPAR
(11,2),(2,10),0.814581 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-1.51005 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,2),(2,12),-0.449886 # DEPENDENCYPART_GRANDPAR
(11,2),(2,15),-0.96243 # DEPENDENCYPART_GRANDPAR
(11,2),(2,17),-0.715545 # DEPENDENCYPART_GRANDPAR
(11,2),(2,18),-0.805655 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.418325 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.0666677 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),0.28534 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.163567 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),0.136155 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),0.488637 # DEPENDENCYPART_GRANDPAR
(11,4),(4,9),0.620629 # DEPENDENCYPART_GRANDPAR
(11,4),(4,11),-1.53043 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,1),-0.436182 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),0.0303583 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),0.430026 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),0.151101 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),0.108241 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),0.454179 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),0.231859 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),0.509621 # DEPENDENCYPART_GRANDPAR
(11,5),(5,10),0.754905 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.65967 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,12),-0.675258 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),-0.689055 # DEPENDENCYPART_GRANDPAR
(11,5),(5,14),-0.909774 # DEPENDENCYPART_GRANDPAR
(11,5),(5,15),-1.06248 # DEPENDENCYPART_GRANDPAR
(11,5),(5,17),-0.865168 # DEPENDENCYPART_GRANDPAR
(11,5),(5,18),-1.02116 # DEPENDENCYPART_GRANDPAR
(11,5),(5,20),-0.925889 # DEPENDENCYPART_GRANDPAR
(11,5),(5,21),-1.01869 # DEPENDENCYPART_GRANDPAR
(11,5),(5,23),-0.94821 # DEPENDENCYPART_GRANDPAR
(11,5),(5,24),-1.04303 # DEPENDENCYPART_GRANDPAR
(11,5),(5,27),-0.89741 # DEPENDENCYPART_GRANDPAR
(11,5),(5,28),-1.11122 # DEPENDENCYPART_GRANDPAR
(11,5),(5,29),-0.787688 # DEPENDENCYPART_GRANDPAR
(11,5),(5,31),-1.39941 # DEPENDENCYPART_GRANDPAR
(11,5),(5,32),-1.26804 # DEPENDENCYPART_GRANDPAR
(11,5),(5,39),-2.73049 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),0.0654906 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.286989 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),0.416399 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),0.212946 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),0.418545 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),0.740569 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.57791 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.581443 # DEPENDENCYPART_GRANDPAR
(11,6),(6,14),-0.811143 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.981375 # DEPENDENCYPART_GRANDPAR
(11,6),(6,18),-0.933843 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.350315 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.00552724 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.232901 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),0.489352 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),0.761405 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.57813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.579563 # DEPENDENCYPART_GRANDPAR
(11,7),(7,14),-0.81209 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),0.0664336 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),0.489267 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),0.728542 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),1.09393 # DEPENDENCYPART_GRANDPAR
