# _root_ Mr. Fromstein disclosed the planned steps , expected within a few months , as Blue Arrow posted a 2.5 % drop in its third-quarter pretax earnings .
#goldHeads=2,3,0,6,6,3,6,6,8,12,12,9,6,3,16,17,14,21,20,21,17,21,26,26,26,22,3,
#predictedHeads=2,3,0,6,6,3,3,6,8,12,12,9,3,3,16,17,14,21,20,21,17,21,26,26,26,22,3,
(8,22),(22,23),-0.538239 # DEPENDENCYPART_GRANDPAR
(8,22),(22,24),-0.472349 # DEPENDENCYPART_GRANDPAR
(8,22),(22,25),-0.380014 # DEPENDENCYPART_GRANDPAR
(8,22),(22,26),-0.40676 # DEPENDENCYPART_GRANDPAR
(8,27),(27,26),-0.586674 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.502972 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.442801 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.333847 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.607758 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.31416 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.487307 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),0.0299795 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.44825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),0.166228 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.51094 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.601208 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.818323 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.620422 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-1.06299 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.463193 # DEPENDENCYPART_GRANDPAR
(9,6),(6,21),-0.957034 # DEPENDENCYPART_GRANDPAR
(9,6),(6,22),-0.932246 # DEPENDENCYPART_GRANDPAR
(9,6),(6,26),-0.916365 # DEPENDENCYPART_GRANDPAR
(9,6),(6,27),-1.83668 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.461948 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.318076 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-0.529939 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.423409 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.716968 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.319708 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.557813 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.824476 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.41072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),0.420018 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.303116 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.469465 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.625348 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.592073 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.916165 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-0.324887 # DEPENDENCYPART_GRANDPAR
(9,8),(8,21),-0.768278 # DEPENDENCYPART_GRANDPAR
(9,8),(8,22),-0.822131 # DEPENDENCYPART_GRANDPAR
(9,8),(8,27),-1.72595 # DEPENDENCYPART_GRANDPAR
(9,10),(10,11),0.0988118 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),0.0402052 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),1.12329 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),0.0129646 # DEPENDENCYPART_GRANDPAR
(9,12),(12,2),-1.21183 # DEPENDENCYPART_GRANDPAR
(9,12),(12,3),-0.897939 # DEPENDENCYPART_GRANDPAR
(9,12),(12,4),-1.47854 # DEPENDENCYPART_GRANDPAR
(9,12),(12,5),-0.923556 # DEPENDENCYPART_GRANDPAR
(9,12),(12,6),-1.18289 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),-1.42625 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.944855 # DEPENDENCYPART_GRANDPAR
(9,12),(12,10),0.882002 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.477778 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.298167 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.0959 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.717798 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.317974 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),0.121903 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.178037 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.199124 # DEPENDENCYPART_GRANDPAR
(9,12),(12,26),-0.139916 # DEPENDENCYPART_GRANDPAR
(9,12),(12,27),-1.44998 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),0.0951956 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.205264 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.0669416 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.692711 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.291436 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),0.132624 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.538143 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.077733 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-0.138723 # DEPENDENCYPART_GRANDPAR
(9,14),(14,27),-1.52366 # DEPENDENCYPART_GRANDPAR
(9,16),(16,6),-1.03882 # DEPENDENCYPART_GRANDPAR
(9,16),(16,10),1.15304 # DEPENDENCYPART_GRANDPAR
(9,16),(16,11),0.580809 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),0.392074 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),0.0983896 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),0.0987655 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.485046 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),0.195807 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.420867 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.0519674 # DEPENDENCYPART_GRANDPAR
(9,17),(17,1),-1.11219 # DEPENDENCYPART_GRANDPAR
(9,17),(17,2),-1.07578 # DEPENDENCYPART_GRANDPAR
(9,17),(17,3),-0.785425 # DEPENDENCYPART_GRANDPAR
(9,17),(17,4),-1.23266 # DEPENDENCYPART_GRANDPAR
(9,17),(17,5),-0.788791 # DEPENDENCYPART_GRANDPAR
(9,17),(17,6),-1.03296 # DEPENDENCYPART_GRANDPAR
(9,17),(17,7),-1.22342 # DEPENDENCYPART_GRANDPAR
(9,17),(17,8),-0.810026 # DEPENDENCYPART_GRANDPAR
(9,17),(17,9),-0.857376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,17),(17,10),0.808464 # DEPENDENCYPART_GRANDPAR
(9,17),(17,11),0.195603 # DEPENDENCYPART_GRANDPAR
(9,17),(17,12),0.0695317 # DEPENDENCYPART_GRANDPAR
(9,17),(17,13),-0.224134 # DEPENDENCYPART_GRANDPAR
(9,17),(17,14),-0.0236126 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),-0.74745 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.357505 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.118505 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),-0.483402 # DEPENDENCYPART_GRANDPAR
(9,17),(17,20),-0.492968 # DEPENDENCYPART_GRANDPAR
(9,17),(17,21),0.153479 # DEPENDENCYPART_GRANDPAR
(9,17),(17,22),0.0156871 # DEPENDENCYPART_GRANDPAR
(9,17),(17,23),-0.905385 # DEPENDENCYPART_GRANDPAR
(9,17),(17,24),-0.407622 # DEPENDENCYPART_GRANDPAR
(9,17),(17,26),0.0108947 # DEPENDENCYPART_GRANDPAR
(9,17),(17,27),-1.49274 # DEPENDENCYPART_GRANDPAR
(9,27),(27,26),-0.153499 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-1.24191 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,14),-0.420104 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.0860903 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.305143 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.250723 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.272579 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.522574 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.517807 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.683864 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.567752 # DEPENDENCYPART_GRANDPAR
(10,14),(14,27),-1.37788 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.67799 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,14),-0.634783 # DEPENDENCYPART_GRANDPAR
(11,14),(14,12),0.0619326 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),-0.633176 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.187714 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.149526 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.251531 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.434613 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.405236 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.282448 # DEPENDENCYPART_GRANDPAR
(11,14),(14,27),-0.691376 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.0501936 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.442534 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.38194 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.208371 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.429321 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),-0.401291 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.0838459 # DEPENDENCYPART_GRANDPAR
(12,2),(2,13),-0.802508 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.343008 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.32281 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.579764 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.209924 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.500448 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),-0.603341 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.0960642 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),-0.154254 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),-1.15149 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,3),(3,13),-0.634724 # DEPENDENCYPART_GRANDPAR
(12,3),(3,14),-0.811662 # DEPENDENCYPART_GRANDPAR
(12,3),(3,16),-0.404451 # DEPENDENCYPART_GRANDPAR
(12,3),(3,17),-0.69246 # DEPENDENCYPART_GRANDPAR
(12,3),(3,21),-0.538969 # DEPENDENCYPART_GRANDPAR
(12,3),(3,22),-1.24049 # DEPENDENCYPART_GRANDPAR
(12,3),(3,27),-1.01587 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.413775 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.341642 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),-0.234039 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),-0.509256 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),-0.110205 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.427973 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.540435 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.695478 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.499165 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.629977 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.200555 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),-0.239062 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),-1.24997 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,13),-0.733725 # DEPENDENCYPART_GRANDPAR
(12,5),(5,14),-0.910576 # DEPENDENCYPART_GRANDPAR
(12,5),(5,17),-0.746505 # DEPENDENCYPART_GRANDPAR
(12,5),(5,27),-1.1619 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.396343 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.387591 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.409595 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.550235 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.249329 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.518114 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),0.0690718 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),-0.150434 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),0.0688113 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),-0.117887 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-1.24228 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,13),-0.797091 # DEPENDENCYPART_GRANDPAR
(12,6),(6,14),-0.759153 # DEPENDENCYPART_GRANDPAR
(12,6),(6,16),-0.476162 # DEPENDENCYPART_GRANDPAR
(12,6),(6,17),-0.74908 # DEPENDENCYPART_GRANDPAR
(12,6),(6,21),-0.654003 # DEPENDENCYPART_GRANDPAR
(12,6),(6,22),-1.26433 # DEPENDENCYPART_GRANDPAR
(12,6),(6,26),-1.08874 # DEPENDENCYPART_GRANDPAR
(12,6),(6,27),-1.13733 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.432337 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.123335 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.425647 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.54695 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.698483 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.308418 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.372224 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.55671 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.264438 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.104085 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.319599 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.25057 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.734066 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-0.895719 # DEPENDENCYPART_GRANDPAR
(12,8),(8,16),-0.470635 # DEPENDENCYPART_GRANDPAR
(12,8),(8,17),-0.745977 # DEPENDENCYPART_GRANDPAR
(12,8),(8,21),-0.609439 # DEPENDENCYPART_GRANDPAR
(12,8),(8,22),-1.32084 # DEPENDENCYPART_GRANDPAR
(12,8),(8,27),-1.16156 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.101036 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.815605 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),0.168841 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.859948 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.791098 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,12),-0.611006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.0968924 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.0756239 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.337697 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.179335 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),0.0761903 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),0.0389439 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.417992 # DEPENDENCYPART_GRANDPAR
(12,14),(14,27),-0.75718 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),0.183164 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.235982 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),0.0312114 # DEPENDENCYPART_GRANDPAR
(12,16),(16,6),-0.902877 # DEPENDENCYPART_GRANDPAR
(12,16),(16,10),-0.522733 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.699698 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.726158 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),-0.0474712 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),-0.0883327 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.0264521 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.2448 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),0.0223763 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.0833207 # DEPENDENCYPART_GRANDPAR
(12,17),(17,1),-0.926871 # DEPENDENCYPART_GRANDPAR
(12,17),(17,2),-0.903222 # DEPENDENCYPART_GRANDPAR
(12,17),(17,3),-0.919108 # DEPENDENCYPART_GRANDPAR
(12,17),(17,4),-1.00799 # DEPENDENCYPART_GRANDPAR
(12,17),(17,5),-0.694849 # DEPENDENCYPART_GRANDPAR
(12,17),(17,6),-0.858109 # DEPENDENCYPART_GRANDPAR
(12,17),(17,7),-0.988835 # DEPENDENCYPART_GRANDPAR
(12,17),(17,8),-0.571556 # DEPENDENCYPART_GRANDPAR
(12,17),(17,9),-0.80733 # DEPENDENCYPART_GRANDPAR
(12,17),(17,10),-0.510196 # DEPENDENCYPART_GRANDPAR
(12,17),(17,11),-0.68021 # DEPENDENCYPART_GRANDPAR
(12,17),(17,12),-0.832831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,17),(17,13),-0.26643 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),-0.130428 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.171263 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),0.087521 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.401832 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),0.0266016 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.455878 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-0.00539333 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.305834 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),-0.592262 # DEPENDENCYPART_GRANDPAR
(12,17),(17,24),-0.330283 # DEPENDENCYPART_GRANDPAR
(12,17),(17,26),-0.316847 # DEPENDENCYPART_GRANDPAR
(12,17),(17,27),-0.78946 # DEPENDENCYPART_GRANDPAR
(12,21),(21,10),-0.759428 # DEPENDENCYPART_GRANDPAR
(12,21),(21,11),-0.803692 # DEPENDENCYPART_GRANDPAR
(12,21),(21,12),-0.731314 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,21),(21,15),-0.103533 # DEPENDENCYPART_GRANDPAR
(12,21),(21,16),0.148356 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),0.202159 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),-0.0898031 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.298144 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.455415 # DEPENDENCYPART_GRANDPAR
(12,21),(21,23),-0.638897 # DEPENDENCYPART_GRANDPAR
(12,21),(21,24),-0.505582 # DEPENDENCYPART_GRANDPAR
(12,21),(21,25),-0.521842 # DEPENDENCYPART_GRANDPAR
(12,21),(21,26),-0.410728 # DEPENDENCYPART_GRANDPAR
(12,21),(21,27),-0.650501 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.0998129 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.653839 # DEPENDENCYPART_GRANDPAR
(12,22),(22,24),-0.349878 # DEPENDENCYPART_GRANDPAR
(12,22),(22,25),-0.352702 # DEPENDENCYPART_GRANDPAR
(12,22),(22,26),-0.461071 # DEPENDENCYPART_GRANDPAR
(12,26),(26,15),-0.1679 # DEPENDENCYPART_GRANDPAR
(12,26),(26,16),0.0869108 # DEPENDENCYPART_GRANDPAR
(12,26),(26,18),-0.275563 # DEPENDENCYPART_GRANDPAR
(12,26),(26,19),-0.0192197 # DEPENDENCYPART_GRANDPAR
(12,26),(26,20),-0.44474 # DEPENDENCYPART_GRANDPAR
(12,26),(26,21),-0.0670262 # DEPENDENCYPART_GRANDPAR
(12,26),(26,23),-0.421668 # DEPENDENCYPART_GRANDPAR
(12,26),(26,24),-0.293925 # DEPENDENCYPART_GRANDPAR
(12,26),(26,25),-0.324042 # DEPENDENCYPART_GRANDPAR
(12,26),(26,27),-0.632155 # DEPENDENCYPART_GRANDPAR
(12,27),(27,26),-0.685121 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),-0.270161 # DEPENDENCYPART_GRANDPAR
(13,12),(12,3),-0.120341 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.280879 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.0968602 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),-0.0448162 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.251278 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.123533 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.278818 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.221382 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.87012 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.462786 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.696025 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.836 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.740233 # DEPENDENCYPART_GRANDPAR
(13,12),(12,21),-0.997908 # DEPENDENCYPART_GRANDPAR
(13,12),(12,22),-0.909422 # DEPENDENCYPART_GRANDPAR
(13,12),(12,26),-1.12598 # DEPENDENCYPART_GRANDPAR
(13,12),(12,27),-0.943859 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-0.460049 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),-0.18628 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.740499 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.0355707 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.284839 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.892981 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.0731205 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.125385 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.0102471 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.366074 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.36647 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.272263 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),0.200563 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.459729 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-0.816134 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-0.879972 # DEPENDENCYPART_GRANDPAR
(14,12),(12,26),-0.85947 # DEPENDENCYPART_GRANDPAR
(14,12),(12,27),-1.85796 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.342485 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),1.11922 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.230664 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.0975108 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-0.946027 # DEPENDENCYPART_GRANDPAR
(14,16),(16,10),-0.861353 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-0.790654 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.980173 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-1.24624 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.7389 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),0.701161 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.23346 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.0947492 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),0.178511 # DEPENDENCYPART_GRANDPAR
(14,17),(17,1),-1.10359 # DEPENDENCYPART_GRANDPAR
(14,17),(17,2),-1.08001 # DEPENDENCYPART_GRANDPAR
(14,17),(17,3),-0.656995 # DEPENDENCYPART_GRANDPAR
(14,17),(17,4),-1.32895 # DEPENDENCYPART_GRANDPAR
(14,17),(17,5),-0.615441 # DEPENDENCYPART_GRANDPAR
(14,17),(17,6),-0.941003 # DEPENDENCYPART_GRANDPAR
(14,17),(17,7),-1.24041 # DEPENDENCYPART_GRANDPAR
(14,17),(17,8),-0.592884 # DEPENDENCYPART_GRANDPAR
(14,17),(17,9),-0.666469 # DEPENDENCYPART_GRANDPAR
(14,17),(17,10),-0.885708 # DEPENDENCYPART_GRANDPAR
(14,17),(17,11),-0.805961 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-0.975158 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-1.12462 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.734729 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),0.661048 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),1.1235 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.213802 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.0610459 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.0752685 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),0.504267 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),0.218422 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),-0.565527 # DEPENDENCYPART_GRANDPAR
(14,17),(17,24),-0.381069 # DEPENDENCYPART_GRANDPAR
(14,17),(17,26),0.260553 # DEPENDENCYPART_GRANDPAR
(14,17),(17,27),-1.38483 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.192993 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.71188 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),0.0272573 # DEPENDENCYPART_GRANDPAR
(14,21),(21,10),-1.13088 # DEPENDENCYPART_GRANDPAR
(14,21),(21,11),-0.921061 # DEPENDENCYPART_GRANDPAR
(14,21),(21,12),-1.05479 # DEPENDENCYPART_GRANDPAR
(14,21),(21,15),0.683874 # DEPENDENCYPART_GRANDPAR
(14,21),(21,16),1.13658 # DEPENDENCYPART_GRANDPAR
