# _root_ By the market 's close , volume on the New York exchange totaled more than 416 million , the fourth highest on record .
#goldHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,20,22,13,
#predictedHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,21,22,13,
(12,13),(13,11),-0.667898 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.652683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.325008 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.267021 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.250533 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.179699 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.303365 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.019097 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),-0.116758 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.176733 # DEPENDENCYPART_GRANDPAR
(12,13),(13,22),-0.278498 # DEPENDENCYPART_GRANDPAR
(12,13),(13,23),-0.268859 # DEPENDENCYPART_GRANDPAR
(12,13),(13,24),-0.928813 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-1.56502 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-1.10428 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-1.44266 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.839345 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-1.0688 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.665763 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.708119 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.035252 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.0530182 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.255297 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.195847 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.152659 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),0.222818 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.0814579 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.160122 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.41796 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.276429 # DEPENDENCYPART_GRANDPAR
(12,14),(14,24),-0.833571 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.40299 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.136788 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.0702957 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.0688043 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),0.145482 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),0.0423608 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.132873 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.317426 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-0.237441 # DEPENDENCYPART_GRANDPAR
(12,16),(16,8),-1.05002 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),-0.116866 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.308068 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.134208 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.222382 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.0298257 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.214115 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.13913 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.372447 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),-0.409729 # DEPENDENCYPART_GRANDPAR
(12,22),(22,19),-0.00345523 # DEPENDENCYPART_GRANDPAR
(12,22),(22,20),-0.171332 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.0565384 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.226274 # DEPENDENCYPART_GRANDPAR
(12,22),(22,24),-0.885409 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.781587 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),0.238305 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-1.49174 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),0.263461 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),-0.207704 # DEPENDENCYPART_GRANDPAR
(13,1),(1,7),0.218706 # DEPENDENCYPART_GRANDPAR
(13,1),(1,8),0.181092 # DEPENDENCYPART_GRANDPAR
(13,1),(1,13),-1.28232 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,1),(1,15),-0.235729 # DEPENDENCYPART_GRANDPAR
(13,1),(1,24),-1.14187 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),0.0866608 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.54123 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-1.131 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),0.328948 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),0.137399 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),0.218229 # DEPENDENCYPART_GRANDPAR
(13,3),(3,8),0.356578 # DEPENDENCYPART_GRANDPAR
(13,3),(3,13),-1.22681 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,3),(3,24),-1.17367 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),0.264223 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.0419599 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),-0.0305003 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),0.215696 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.637551 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),0.198642 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-1.71189 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),0.0648216 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),0.144108 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),0.280425 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),-0.134598 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),0.0184796 # DEPENDENCYPART_GRANDPAR
(13,5),(5,12),0.0466213 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.22738 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,14),-0.31835 # DEPENDENCYPART_GRANDPAR
(13,5),(5,15),-0.149612 # DEPENDENCYPART_GRANDPAR
(13,5),(5,16),-0.572481 # DEPENDENCYPART_GRANDPAR
(13,5),(5,18),-0.71345 # DEPENDENCYPART_GRANDPAR
(13,5),(5,20),-0.732966 # DEPENDENCYPART_GRANDPAR
(13,5),(5,21),-0.679201 # DEPENDENCYPART_GRANDPAR
(13,5),(5,22),0.0752627 # DEPENDENCYPART_GRANDPAR
(13,5),(5,23),-0.892726 # DEPENDENCYPART_GRANDPAR
(13,5),(5,24),-1.17424 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),0.0514581 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),0.163844 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),-0.625287 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),0.227753 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),-1.72627 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),0.179581 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.129328 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),0.435345 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),-0.291251 # DEPENDENCYPART_GRANDPAR
(13,7),(7,10),-0.0435949 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),0.107349 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),0.0883894 # DEPENDENCYPART_GRANDPAR
(13,7),(7,13),-1.23221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,7),(7,14),-0.323163 # DEPENDENCYPART_GRANDPAR
(13,7),(7,15),-0.147266 # DEPENDENCYPART_GRANDPAR
(13,7),(7,16),-0.577273 # DEPENDENCYPART_GRANDPAR
(13,7),(7,17),-0.308916 # DEPENDENCYPART_GRANDPAR
(13,7),(7,18),-0.718254 # DEPENDENCYPART_GRANDPAR
(13,7),(7,20),-0.737786 # DEPENDENCYPART_GRANDPAR
(13,7),(7,22),0.0783193 # DEPENDENCYPART_GRANDPAR
(13,7),(7,23),-0.896717 # DEPENDENCYPART_GRANDPAR
(13,7),(7,24),-1.17905 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),0.346108 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.0626632 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),0.370427 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.454859 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.0649367 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),0.0871877 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),0.17411 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-1.27421 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),-0.274645 # DEPENDENCYPART_GRANDPAR
(13,8),(8,15),-0.198771 # DEPENDENCYPART_GRANDPAR
(13,8),(8,16),-0.546492 # DEPENDENCYPART_GRANDPAR
(13,8),(8,17),-0.278519 # DEPENDENCYPART_GRANDPAR
(13,8),(8,18),-0.579127 # DEPENDENCYPART_GRANDPAR
(13,8),(8,21),-0.669239 # DEPENDENCYPART_GRANDPAR
(13,8),(8,24),-1.13534 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.492818 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.00318213 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.459159 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.360986 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.27787 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.352944 # DEPENDENCYPART_GRANDPAR
(13,12),(12,3),0.188487 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),0.146011 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),-0.0875014 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),0.106 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),0.050213 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.361562 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.216085 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.16057 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.22833 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.319291 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.153116 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.572826 # DEPENDENCYPART_GRANDPAR
(13,12),(12,22),0.0695406 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),0.0682507 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),-0.325718 # DEPENDENCYPART_GRANDPAR
(13,14),(14,6),-0.619982 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.363139 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-0.0982713 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.641995 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.496979 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.572091 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.180242 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.0179725 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),0.258562 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),0.0478875 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.0748409 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),-0.179948 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),-0.203795 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),0.0803222 # DEPENDENCYPART_GRANDPAR
(13,14),(14,23),-0.36351 # DEPENDENCYPART_GRANDPAR
(13,14),(14,24),-0.959939 # DEPENDENCYPART_GRANDPAR
(13,15),(15,14),0.0889204 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.0199511 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),0.25248 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.0683598 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.361438 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.103485 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),-0.270671 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),0.0793759 # DEPENDENCYPART_GRANDPAR
(13,15),(15,23),-0.341618 # DEPENDENCYPART_GRANDPAR
(13,16),(16,8),-0.0652896 # DEPENDENCYPART_GRANDPAR
(13,16),(16,14),0.397139 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.00494943 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.38807 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),0.0632922 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.216455 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.190846 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),-0.103322 # DEPENDENCYPART_GRANDPAR
(13,16),(16,22),0.13755 # DEPENDENCYPART_GRANDPAR
(13,16),(16,23),-0.39072 # DEPENDENCYPART_GRANDPAR
(13,17),(17,1),0.104352 # DEPENDENCYPART_GRANDPAR
(13,17),(17,8),-0.0608608 # DEPENDENCYPART_GRANDPAR
(13,17),(17,14),0.422575 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),0.064252 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.00767859 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),0.0622068 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.228748 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.186303 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.0854843 # DEPENDENCYPART_GRANDPAR
(13,17),(17,23),-0.394216 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),0.150407 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.286789 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),0.33969 # DEPENDENCYPART_GRANDPAR
(13,20),(20,16),0.00404965 # DEPENDENCYPART_GRANDPAR
(13,20),(20,17),0.314756 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),-0.00879498 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),-0.389029 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.215109 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),0.123835 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),-0.374589 # DEPENDENCYPART_GRANDPAR
(13,21),(21,1),0.0622211 # DEPENDENCYPART_GRANDPAR
(13,21),(21,8),-0.101475 # DEPENDENCYPART_GRANDPAR
(13,21),(21,14),0.308519 # DEPENDENCYPART_GRANDPAR
(13,21),(21,15),-0.0180227 # DEPENDENCYPART_GRANDPAR
(13,21),(21,16),0.00206443 # DEPENDENCYPART_GRANDPAR
(13,21),(21,17),0.295259 # DEPENDENCYPART_GRANDPAR
(13,21),(21,18),0.12431 # DEPENDENCYPART_GRANDPAR
(13,21),(21,19),-0.165187 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),-0.160985 # DEPENDENCYPART_GRANDPAR
(13,21),(21,22),0.175627 # DEPENDENCYPART_GRANDPAR
(13,21),(21,23),-0.31863 # DEPENDENCYPART_GRANDPAR
(13,21),(21,24),-0.896213 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),-0.368607 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.232869 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),-0.163506 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-0.125045 # DEPENDENCYPART_GRANDPAR
(13,22),(22,24),-0.919077 # DEPENDENCYPART_GRANDPAR
(13,23),(23,19),-0.274731 # DEPENDENCYPART_GRANDPAR
(13,23),(23,20),-0.0617627 # DEPENDENCYPART_GRANDPAR
(13,23),(23,21),0.020194 # DEPENDENCYPART_GRANDPAR
(13,23),(23,22),0.317063 # DEPENDENCYPART_GRANDPAR
(13,23),(23,24),-0.853754 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.78409 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.35296 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.794137 # DEPENDENCYPART_GRANDPAR
(14,1),(1,5),-0.296968 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),-0.662278 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),-0.264492 # DEPENDENCYPART_GRANDPAR
(14,1),(1,8),-0.200393 # DEPENDENCYPART_GRANDPAR
(14,1),(1,13),-0.0965222 # DEPENDENCYPART_GRANDPAR
(14,1),(1,15),-0.59 # DEPENDENCYPART_GRANDPAR
(14,1),(1,24),-1.00032 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.276049 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.686649 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.35116 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.9187 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.631313 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.275509 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.214087 # DEPENDENCYPART_GRANDPAR
(14,5),(5,10),-0.428503 # DEPENDENCYPART_GRANDPAR
(14,5),(5,11),-0.390555 # DEPENDENCYPART_GRANDPAR
(14,5),(5,12),-0.0012048 # DEPENDENCYPART_GRANDPAR
(14,5),(5,13),-0.0656388 # DEPENDENCYPART_GRANDPAR
(14,5),(5,14),-1.17796 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,5),(5,15),-0.580043 # DEPENDENCYPART_GRANDPAR
(14,5),(5,16),-0.919363 # DEPENDENCYPART_GRANDPAR
(14,5),(5,18),-0.9494 # DEPENDENCYPART_GRANDPAR
(14,5),(5,20),-0.802544 # DEPENDENCYPART_GRANDPAR
(14,5),(5,21),-0.917829 # DEPENDENCYPART_GRANDPAR
(14,5),(5,22),-0.789685 # DEPENDENCYPART_GRANDPAR
(14,5),(5,23),-1.05118 # DEPENDENCYPART_GRANDPAR
(14,5),(5,24),-1.01746 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.227912 # DEPENDENCYPART_GRANDPAR
(14,7),(7,1),-0.294349 # DEPENDENCYPART_GRANDPAR
(14,7),(7,2),-0.685877 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),-0.315852 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),-0.918418 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.22109 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.678813 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.140133 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),-0.395096 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),-0.384932 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),-0.348574 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),0.0151066 # DEPENDENCYPART_GRANDPAR
(14,7),(7,13),-0.0418859 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-1.17796 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,7),(7,15),-0.572574 # DEPENDENCYPART_GRANDPAR
(14,7),(7,16),-0.919344 # DEPENDENCYPART_GRANDPAR
(14,7),(7,17),-0.889959 # DEPENDENCYPART_GRANDPAR
(14,7),(7,18),-0.949392 # DEPENDENCYPART_GRANDPAR
(14,7),(7,20),-0.802549 # DEPENDENCYPART_GRANDPAR
(14,7),(7,22),-0.781514 # DEPENDENCYPART_GRANDPAR
(14,7),(7,23),-1.05059 # DEPENDENCYPART_GRANDPAR
(14,7),(7,24),-1.01746 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.225237 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.658269 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.17246 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.535752 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.43256 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.399966 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),-0.00249182 # DEPENDENCYPART_GRANDPAR
(14,8),(8,13),-0.104486 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-1.13244 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,15),-0.580122 # DEPENDENCYPART_GRANDPAR
(14,8),(8,16),-0.896964 # DEPENDENCYPART_GRANDPAR
(14,8),(8,17),-0.867965 # DEPENDENCYPART_GRANDPAR
(14,8),(8,18),-0.849941 # DEPENDENCYPART_GRANDPAR
(14,8),(8,21),-0.90981 # DEPENDENCYPART_GRANDPAR
(14,8),(8,24),-1.00321 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.40605 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.440385 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.037817 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.14823 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,3),-0.337263 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.239477 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.628671 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.239962 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.143032 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.443794 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.431169 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.463467 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.0430963 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.17796 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.581516 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.918768 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-0.791892 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),-0.145488 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.335025 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.775278 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.23981 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.70583 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.249034 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.0859287 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.481508 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.441711 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.410791 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.00876028 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.15114 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.656705 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.889142 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.859297 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.814498 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-0.989691 # DEPENDENCYPART_GRANDPAR
(14,13),(13,20),-0.760209 # DEPENDENCYPART_GRANDPAR
(14,13),(13,21),-0.910898 # DEPENDENCYPART_GRANDPAR
(14,13),(13,22),-0.862112 # DEPENDENCYPART_GRANDPAR
(14,13),(13,23),-0.927617 # DEPENDENCYPART_GRANDPAR
(14,13),(13,24),-0.912067 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-1.01953 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.0932446 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.0840943 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.158259 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.312953 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),0.191332 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.207268 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.0615686 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.0491491 # DEPENDENCYPART_GRANDPAR
(14,16),(16,8),-0.54822 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.557225 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.183747 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.218604 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.345075 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.517132 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.264645 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.316229 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.355144 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.522882 # DEPENDENCYPART_GRANDPAR
(14,17),(17,1),-0.585944 # DEPENDENCYPART_GRANDPAR
(14,17),(17,8),-0.54376 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.561067 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),-0.168338 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.370816 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.364033 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.550459 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.28044 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.319775 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),-0.547652 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.37361 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.585607 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.200264 # DEPENDENCYPART_GRANDPAR
(14,20),(20,16),-0.328573 # DEPENDENCYPART_GRANDPAR
(14,20),(20,17),-0.255168 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),-0.432153 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-0.494138 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.456882 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.411793 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.531505 # DEPENDENCYPART_GRANDPAR
(14,21),(21,1),-0.61338 # DEPENDENCYPART_GRANDPAR
