# _root_ The next day , Mr. Schaeffer presented the couple with a check for $ 151,000 to help them build a new home in the same neighborhood .
#goldHeads=3,3,7,7,6,7,0,9,7,7,12,10,12,15,13,17,7,19,17,22,22,19,19,26,26,23,7,
#predictedHeads=3,3,7,7,6,7,0,9,7,7,12,10,12,15,13,17,12,19,17,22,22,19,22,26,26,23,7,
(9,7),(7,22),(7,28),-0.0272178 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,23),(7,27),-0.124968 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,23),(7,28),-0.186546 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,27),(7,28),-0.127823 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,7),(7,6),-0.0270061 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,5),-0.0270386 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,4),-0.0734363 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,3),-0.0256246 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,2),-0.00850904 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,1),-0.0388569 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,7),(7,7),(7,-1),0.074634 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,7),(7,6),(7,5),-0.0342021 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,6),(7,4),-0.0663272 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,6),(7,3),-0.0342027 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,6),(7,2),-0.0393855 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,6),(7,1),-0.0426119 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,6),(7,-1),-0.0508408 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,5),(7,4),-0.0663262 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,5),(7,3),-0.0342059 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,5),(7,2),-0.0393855 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,5),(7,1),-0.0426119 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,5),(7,-1),-0.0508809 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,4),(7,3),-0.0358989 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,4),(7,2),-0.0402241 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,4),(7,1),-0.0437822 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,4),(7,-1),-0.0932716 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,3),(7,2),-0.0393855 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,3),(7,1),-0.0426119 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,3),(7,-1),-0.0552429 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,2),(7,1),-0.0419995 # DEPENDENCYPART_GRANDSIBL
(9,7),(7,2),(7,-1),0.0335761 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,7),(7,1),(7,-1),-0.0355693 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,8),(8,8),(8,10),-0.126401 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,8),(8,8),(8,28),0.15067 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,8),(8,10),(8,28),-0.145039 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,8),(8,8),(8,-1),0.214806 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,10),(10,11),-0.0476896 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,12),0.121058 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,13),-0.0591267 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,14),0.00526598 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,15),0.0141502 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,16),-0.0769703 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,17),-0.0694848 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,28),-0.373576 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,11),(10,12),-0.04753 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,11),(10,13),-0.0260368 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,11),(10,14),-0.0420131 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,11),(10,15),-0.043617 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,11),(10,16),-0.0400026 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,11),(10,17),-0.0420914 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,11),(10,28),-0.0172118 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,12),(10,13),-0.0363602 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,12),(10,14),-0.0426363 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,12),(10,15),-0.0384044 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,12),(10,16),-0.023706 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,12),(10,17),-0.0526082 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,12),(10,28),0.0833682 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,13),(10,14),-0.0425226 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,13),(10,15),-0.036979 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,13),(10,16),-0.0441895 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,13),(10,17),-0.0427886 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,13),(10,28),-0.0821707 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,14),(10,15),-0.0454249 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,14),(10,16),-0.0424573 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,14),(10,17),-0.0429506 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,14),(10,28),0.0380086 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,15),(10,16),-0.0565158 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,15),(10,17),-0.0423599 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,15),(10,28),-0.0150319 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,16),(10,17),-0.0425053 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,16),(10,28),-0.0593316 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,17),(10,28),-0.0580532 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,10),(10,9),0.0554982 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,10),(10,8),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,-1),-0.0468337 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,9),(10,8),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,9),(10,-1),-0.14893 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,8),(10,-1),-0.143571 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,12),(12,13),-0.0317447 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,14),-0.04682 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,15),-0.147135 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,16),-0.0891037 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,17),0.0437201 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,19),0.04509 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,23),-0.0434149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,27),0.0853674 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,28),0.0937955 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,13),(12,14),-0.0419989 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,15),-0.042363 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,16),-0.0255592 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,17),-0.0341012 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,19),-0.0341258 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,23),-0.0682442 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,27),-0.0454444 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,28),-0.0723396 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,14),(12,15),-0.0422826 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,16),-0.0420201 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,17),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,19),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,23),-0.0431446 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,27),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,28),-0.0518762 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,15),(12,16),-0.0089675 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,17),-0.0427019 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,19),-0.0427019 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,23),-0.0471524 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,27),-0.0430845 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,28),-0.148356 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,16),(12,17),-0.0471187 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,16),(12,19),-0.0471187 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,16),(12,23),-0.0436513 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,16),(12,27),-0.0423938 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,16),(12,28),-0.0970356 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,17),(12,19),-0.0450603 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,17),(12,23),-0.0530878 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,17),(12,27),-0.0421587 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,17),(12,28),-0.0162995 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,19),(12,23),-0.0530878 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,19),(12,27),-0.0421587 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,19),(12,28),-0.0152785 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,23),(12,27),-0.0454354 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,23),(12,28),-0.130056 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,27),(12,28),0.0957853 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,12),(12,11),0.145092 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,10),0.211382 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,9),0.152106 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,12),(12,8),-0.125504 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,3),-0.141313 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,-1),0.0214077 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,11),(12,10),0.118482 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,11),(12,9),0.133848 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,11),(12,8),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,11),(12,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,11),(12,-1),-0.100348 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,10),(12,9),0.116748 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,10),(12,8),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,10),(12,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,10),(12,-1),-0.0801411 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,9),(12,8),-0.12581 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,9),(12,3),-0.125449 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,9),(12,-1),-0.146106 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,8),(12,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,8),(12,-1),-0.162426 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,3),(12,-1),-0.146143 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,13),(13,14),-0.00199301 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,15),0.0380058 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,16),-0.0772538 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,17),0.0111767 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,19),0.00947324 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,22),0.0902384 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,28),-0.382251 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,13),(13,14),(13,15),-0.0454315 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,16),-0.0426065 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,17),-0.0434266 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,19),-0.0434266 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,22),-0.0496229 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,28),0.0309877 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,15),(13,16),-0.0575179 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,15),(13,17),-0.0421979 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,15),(13,19),-0.0421979 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,15),(13,22),-0.0504531 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,15),(13,28),0.00721566 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,16),(13,17),-0.0424181 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,16),(13,19),-0.0424117 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,16),(13,22),-0.047492 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,16),(13,28),-0.0615436 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,17),(13,19),-0.0420167 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,17),(13,22),-0.0449952 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,17),(13,28),0.0234621 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,19),(13,22),-0.0449952 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,19),(13,28),0.021765 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,22),(13,28),0.0523783 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,13),(13,12),0.0593324 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,11),0.173734 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,9),0.0593324 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,13),(13,13),(13,-1),-0.041558 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,13),(13,12),(13,11),0.116653 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,12),(13,9),0.118906 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,12),(13,-1),-0.148626 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,11),(13,9),0.167794 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,11),(13,-1),-0.142411 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,9),(13,-1),-0.148626 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,14),(14,15),-0.0658755 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,17),-0.036659 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,19),-0.036659 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,22),-0.0433209 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,23),-0.0379951 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,26),-0.0433209 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,27),-0.0419988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,28),0.0906113 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,15),(14,17),-0.049447 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,19),-0.049447 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,22),-0.0387487 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,23),-0.0600217 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,26),-0.0387487 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,27),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,28),-0.0523025 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,17),(14,19),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,22),-0.0421384 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,23),-0.0420089 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,26),-0.0421384 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,27),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,28),-0.00816024 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,19),(14,22),-0.0421384 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,19),(14,23),-0.0420089 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,19),(14,26),-0.0421384 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,19),(14,27),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,19),(14,28),-0.00816024 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,22),(14,23),-0.0401161 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,22),(14,26),-0.0435532 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,22),(14,27),-0.0420062 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,22),(14,28),-0.0450171 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,23),(14,26),-0.0495282 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,23),(14,27),-0.044185 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,23),(14,28),-0.0962633 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,26),(14,27),-0.0420062 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,26),(14,28),-0.0450171 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,27),(14,28),-0.0449236 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,14),(14,13),0.123326 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,12),0.10262 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,11),0.117758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,10),0.123866 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,8),-0.124889 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,-1),-0.257756 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,13),(14,12),0.118863 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,11),0.11763 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,10),0.119086 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,8),-0.124941 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,-1),-0.185011 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,12),(14,11),0.119135 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,10),0.119125 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,8),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,-1),-0.120879 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,11),(14,10),0.119164 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,8),-0.124885 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,-1),-0.139107 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,10),(14,8),-0.124941 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,10),(14,-1),-0.184108 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,8),(14,-1),-0.136897 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,15),(15,16),0.0687431 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,17),-0.0546002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,19),-0.0546019 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,22),-0.0504758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,23),-0.033587 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,26),-0.0504758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,27),-0.0419988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,28),0.143929 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,15),(15,16),(15,17),-0.0421727 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,16),(15,19),-0.0421727 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,16),(15,22),-0.0420487 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,16),(15,23),-0.0440239 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,16),(15,26),-0.0420487 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,16),(15,27),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,16),(15,28),-0.0884132 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,17),(15,19),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,17),(15,22),-0.041999 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,17),(15,23),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,17),(15,26),-0.041999 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,17),(15,27),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,17),(15,28),-0.0629589 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,19),(15,22),-0.041999 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,19),(15,23),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,19),(15,26),-0.041999 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,19),(15,27),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,19),(15,28),-0.0629359 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,22),(15,23),-0.0428817 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,22),(15,26),-0.0428603 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,22),(15,27),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,22),(15,28),-0.0611712 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,23),(15,26),-0.0415715 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,23),(15,27),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,23),(15,28),-0.0441713 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,26),(15,27),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,26),(15,28),-0.0611712 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,27),(15,28),-0.0419988 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,15),(15,14),0.14696 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,13),0.0823087 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,12),0.193764 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,11),0.108057 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,10),0.0826553 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,-1),-0.0487315 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,15),(15,14),(15,13),0.118483 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,12),0.118932 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,11),0.112906 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,10),0.118483 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,-1),-0.0609521 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,13),(15,12),0.118581 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,13),(15,11),0.119115 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,13),(15,10),0.119164 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,13),(15,-1),-0.163658 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,12),(15,11),0.118961 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,12),(15,10),0.118965 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,12),(15,-1),-0.0584446 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,11),(15,10),0.119138 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,11),(15,-1),-0.147953 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
