# _root_ Telephone service has been improved for customers trying to reach their brokers , and specialists -- who I believe should stay , despite the urgings of some post-crash critics -- have larger capital positions .
#goldHeads=2,3,0,3,4,2,6,7,8,9,12,10,3,3,31,15,20,19,15,19,20,19,19,25,23,25,29,29,26,15,14,34,34,31,3,
#predictedHeads=2,3,0,3,4,5,6,7,8,9,12,10,3,3,14,19,19,19,15,19,20,21,21,25,23,25,29,29,26,19,21,34,34,31,3,
(7,20),(20,11),-0.405305 # DEPENDENCYPART_GRANDPAR
(7,20),(20,12),-0.146207 # DEPENDENCYPART_GRANDPAR
(7,20),(20,13),-0.207888 # DEPENDENCYPART_GRANDPAR
(7,20),(20,14),-0.508499 # DEPENDENCYPART_GRANDPAR
(7,20),(20,15),-0.251533 # DEPENDENCYPART_GRANDPAR
(7,20),(20,16),-0.249371 # DEPENDENCYPART_GRANDPAR
(7,20),(20,17),0.149781 # DEPENDENCYPART_GRANDPAR
(7,20),(20,18),-0.187229 # DEPENDENCYPART_GRANDPAR
(7,20),(20,19),-0.241219 # DEPENDENCYPART_GRANDPAR
(7,20),(20,21),-0.160799 # DEPENDENCYPART_GRANDPAR
(7,20),(20,22),-0.408805 # DEPENDENCYPART_GRANDPAR
(7,20),(20,23),-0.4728 # DEPENDENCYPART_GRANDPAR
(7,20),(20,25),-0.648647 # DEPENDENCYPART_GRANDPAR
(7,20),(20,26),-0.494089 # DEPENDENCYPART_GRANDPAR
(7,20),(20,29),-0.544069 # DEPENDENCYPART_GRANDPAR
(7,20),(20,30),-0.677964 # DEPENDENCYPART_GRANDPAR
(7,20),(20,31),-0.489632 # DEPENDENCYPART_GRANDPAR
(7,20),(20,32),-0.529692 # DEPENDENCYPART_GRANDPAR
(7,20),(20,35),-1.03623 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.197495 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.0439439 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),0.0536506 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),0.158082 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),0.0481592 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),-1.08704 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,1),-0.208447 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.0254955 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),0.0904454 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),0.194877 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),0.0697169 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-1.086 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,9),-0.190047 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.19819 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.227051 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.0577946 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.0431622 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),0.00717838 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),-0.43423 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.02804 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.17384 # DEPENDENCYPART_GRANDPAR
(8,3),(3,13),-0.572543 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),-0.379821 # DEPENDENCYPART_GRANDPAR
(8,3),(3,16),-0.634349 # DEPENDENCYPART_GRANDPAR
(8,3),(3,19),-0.641109 # DEPENDENCYPART_GRANDPAR
(8,3),(3,20),-0.67206 # DEPENDENCYPART_GRANDPAR
(8,3),(3,22),-0.649224 # DEPENDENCYPART_GRANDPAR
(8,3),(3,35),-1.26309 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.290146 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.330067 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.307147 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.159964 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.114169 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.318967 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-0.980455 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.122667 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.154117 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.438102 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.616725 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.438233 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),-0.604856 # DEPENDENCYPART_GRANDPAR
(8,5),(5,22),-0.693406 # DEPENDENCYPART_GRANDPAR
(8,5),(5,23),-0.833367 # DEPENDENCYPART_GRANDPAR
(8,5),(5,35),-1.23839 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.335218 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-0.983735 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.148325 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.125507 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.459639 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.448617 # DEPENDENCYPART_GRANDPAR
(8,6),(6,19),-0.621622 # DEPENDENCYPART_GRANDPAR
(8,6),(6,35),-1.20905 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.168948 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-0.985918 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.112293 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.193617 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.496759 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.74154 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.516724 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-0.669652 # DEPENDENCYPART_GRANDPAR
(8,7),(7,19),-0.668438 # DEPENDENCYPART_GRANDPAR
(8,7),(7,20),-0.683638 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.776474 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.75573 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),0.603493 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),0.232121 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.144345 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.0213674 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),0.109184 # DEPENDENCYPART_GRANDPAR
(8,9),(9,21),0.0747592 # DEPENDENCYPART_GRANDPAR
(8,10),(10,2),-0.714251 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.53935 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.76816 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.313273 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),0.104122 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.175007 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.0389497 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.0278865 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.121643 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.655721 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),-0.226829 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.218432 # DEPENDENCYPART_GRANDPAR
(8,10),(10,20),-0.258614 # DEPENDENCYPART_GRANDPAR
(8,10),(10,21),-0.113041 # DEPENDENCYPART_GRANDPAR
(8,10),(10,22),-0.251688 # DEPENDENCYPART_GRANDPAR
(8,10),(10,23),-0.390909 # DEPENDENCYPART_GRANDPAR
(8,10),(10,25),-0.360473 # DEPENDENCYPART_GRANDPAR
(8,10),(10,26),-0.713707 # DEPENDENCYPART_GRANDPAR
(8,10),(10,30),-0.103432 # DEPENDENCYPART_GRANDPAR
(8,10),(10,31),-0.245377 # DEPENDENCYPART_GRANDPAR
(8,10),(10,35),-0.802904 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.838374 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.0738501 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.165579 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.200066 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.0419022 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.154522 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.164759 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),-0.161881 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.242261 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.160871 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.230587 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.60834 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.0799508 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.184049 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.187957 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),-0.140632 # DEPENDENCYPART_GRANDPAR
(8,15),(15,11),-0.0615122 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),0.103042 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.155698 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.662627 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.274438 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.174988 # DEPENDENCYPART_GRANDPAR
(8,15),(15,20),-0.162799 # DEPENDENCYPART_GRANDPAR
(8,15),(15,21),-0.179462 # DEPENDENCYPART_GRANDPAR
(8,15),(15,22),-0.274784 # DEPENDENCYPART_GRANDPAR
(8,15),(15,23),-0.530961 # DEPENDENCYPART_GRANDPAR
(8,15),(15,25),-0.371191 # DEPENDENCYPART_GRANDPAR
(8,15),(15,26),-0.63222 # DEPENDENCYPART_GRANDPAR
(8,15),(15,30),-0.137486 # DEPENDENCYPART_GRANDPAR
(8,15),(15,34),-0.903068 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.19056 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.560658 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),-0.271348 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.544428 # DEPENDENCYPART_GRANDPAR
(8,19),(19,2),-0.744312 # DEPENDENCYPART_GRANDPAR
(8,19),(19,3),-0.647902 # DEPENDENCYPART_GRANDPAR
(8,19),(19,4),-0.611032 # DEPENDENCYPART_GRANDPAR
(8,19),(19,5),-0.597098 # DEPENDENCYPART_GRANDPAR
(8,19),(19,6),-0.568572 # DEPENDENCYPART_GRANDPAR
(8,19),(19,7),-0.758684 # DEPENDENCYPART_GRANDPAR
(8,19),(19,8),-0.645977 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,19),(19,9),0.26703 # DEPENDENCYPART_GRANDPAR
(8,19),(19,11),-0.299888 # DEPENDENCYPART_GRANDPAR
(8,19),(19,12),0.0581837 # DEPENDENCYPART_GRANDPAR
(8,19),(19,13),-0.25852 # DEPENDENCYPART_GRANDPAR
(8,19),(19,15),-0.0822568 # DEPENDENCYPART_GRANDPAR
(8,19),(19,16),-0.234685 # DEPENDENCYPART_GRANDPAR
(8,19),(19,17),-0.220343 # DEPENDENCYPART_GRANDPAR
(8,19),(19,18),-0.0687865 # DEPENDENCYPART_GRANDPAR
(8,19),(19,20),-0.159877 # DEPENDENCYPART_GRANDPAR
(8,19),(19,21),-0.17696 # DEPENDENCYPART_GRANDPAR
(8,19),(19,22),-0.274933 # DEPENDENCYPART_GRANDPAR
(8,19),(19,23),-0.356257 # DEPENDENCYPART_GRANDPAR
(8,19),(19,25),-0.405233 # DEPENDENCYPART_GRANDPAR
(8,19),(19,26),-0.643216 # DEPENDENCYPART_GRANDPAR
(8,19),(19,29),-0.643908 # DEPENDENCYPART_GRANDPAR
(8,19),(19,30),-0.137456 # DEPENDENCYPART_GRANDPAR
(8,19),(19,35),-0.902101 # DEPENDENCYPART_GRANDPAR
(8,20),(20,1),-0.66422 # DEPENDENCYPART_GRANDPAR
(8,20),(20,2),-0.672772 # DEPENDENCYPART_GRANDPAR
(8,20),(20,3),-0.665481 # DEPENDENCYPART_GRANDPAR
(8,20),(20,4),-0.600873 # DEPENDENCYPART_GRANDPAR
(8,20),(20,5),-0.587059 # DEPENDENCYPART_GRANDPAR
(8,20),(20,6),-0.556056 # DEPENDENCYPART_GRANDPAR
(8,20),(20,7),-0.747489 # DEPENDENCYPART_GRANDPAR
(8,20),(20,8),-0.676223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,20),(20,9),0.20156 # DEPENDENCYPART_GRANDPAR
(8,20),(20,11),-0.298719 # DEPENDENCYPART_GRANDPAR
(8,20),(20,12),-0.0338011 # DEPENDENCYPART_GRANDPAR
(8,20),(20,13),-0.255577 # DEPENDENCYPART_GRANDPAR
(8,20),(20,14),-0.0210485 # DEPENDENCYPART_GRANDPAR
(8,20),(20,15),-0.165888 # DEPENDENCYPART_GRANDPAR
(8,20),(20,16),-0.19411 # DEPENDENCYPART_GRANDPAR
(8,20),(20,17),-0.36951 # DEPENDENCYPART_GRANDPAR
(8,20),(20,18),-0.10431 # DEPENDENCYPART_GRANDPAR
(8,20),(20,19),-0.174934 # DEPENDENCYPART_GRANDPAR
(8,20),(20,21),0.0720593 # DEPENDENCYPART_GRANDPAR
(8,20),(20,22),-0.275221 # DEPENDENCYPART_GRANDPAR
(8,20),(20,23),-0.394521 # DEPENDENCYPART_GRANDPAR
(8,20),(20,25),-0.400488 # DEPENDENCYPART_GRANDPAR
(8,20),(20,26),-0.636007 # DEPENDENCYPART_GRANDPAR
(8,20),(20,29),-0.63508 # DEPENDENCYPART_GRANDPAR
(8,20),(20,30),-0.18759 # DEPENDENCYPART_GRANDPAR
(8,20),(20,31),-0.0409647 # DEPENDENCYPART_GRANDPAR
(8,20),(20,32),-0.479266 # DEPENDENCYPART_GRANDPAR
(8,20),(20,35),-0.804649 # DEPENDENCYPART_GRANDPAR
(8,23),(23,17),-0.624911 # DEPENDENCYPART_GRANDPAR
(8,23),(23,22),-0.24735 # DEPENDENCYPART_GRANDPAR
(8,23),(23,24),-0.736428 # DEPENDENCYPART_GRANDPAR
(8,23),(23,25),-0.230092 # DEPENDENCYPART_GRANDPAR
(8,23),(23,26),-0.427764 # DEPENDENCYPART_GRANDPAR
(8,23),(23,28),-0.382872 # DEPENDENCYPART_GRANDPAR
(8,23),(23,29),-0.469607 # DEPENDENCYPART_GRANDPAR
(8,23),(23,30),-0.0831048 # DEPENDENCYPART_GRANDPAR
(8,23),(23,31),-0.223933 # DEPENDENCYPART_GRANDPAR
(8,23),(23,34),-0.748477 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.294148 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.0030345 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.10833 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.235243 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.680091 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-1.00084 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-1.12447 # DEPENDENCYPART_GRANDPAR
(9,7),(7,16),-0.696199 # DEPENDENCYPART_GRANDPAR
(9,7),(7,19),-0.658613 # DEPENDENCYPART_GRANDPAR
(9,7),(7,20),-0.777929 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.0642337 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-0.0505013 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),0.250509 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.264164 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),0.0576144 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.0781558 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.17193 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.148045 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.578786 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.826802 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-1.0322 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),-0.89984 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.582755 # DEPENDENCYPART_GRANDPAR
(9,8),(8,18),-0.867442 # DEPENDENCYPART_GRANDPAR
(9,8),(8,19),-0.543553 # DEPENDENCYPART_GRANDPAR
(9,8),(8,20),-0.690085 # DEPENDENCYPART_GRANDPAR
(9,8),(8,23),-1.34832 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),-0.450852 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-0.020429 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.335871 # DEPENDENCYPART_GRANDPAR
(9,10),(10,11),-0.146218 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),0.181147 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.305628 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.536246 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.100099 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.0695418 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.687055 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),-0.228686 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),0.0233884 # DEPENDENCYPART_GRANDPAR
(9,10),(10,20),-0.123708 # DEPENDENCYPART_GRANDPAR
(9,10),(10,21),-0.17377 # DEPENDENCYPART_GRANDPAR
(9,10),(10,22),-0.27323 # DEPENDENCYPART_GRANDPAR
(9,10),(10,23),-0.785533 # DEPENDENCYPART_GRANDPAR
(9,10),(10,25),-0.746225 # DEPENDENCYPART_GRANDPAR
(9,10),(10,26),-1.09695 # DEPENDENCYPART_GRANDPAR
(9,10),(10,30),-0.320949 # DEPENDENCYPART_GRANDPAR
(9,10),(10,31),-0.268896 # DEPENDENCYPART_GRANDPAR
(9,10),(10,35),-1.53937 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),-0.776399 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.0572356 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.43201 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.663894 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.437532 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.0712526 # DEPENDENCYPART_GRANDPAR
(9,12),(12,19),-0.0343792 # DEPENDENCYPART_GRANDPAR
(9,12),(12,20),-0.283577 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.399612 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.736603 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.323418 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.863479 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.353327 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.147953 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.364923 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.455087 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),0.0745741 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),-0.0777388 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.0420625 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.797836 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.430113 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.014427 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.254136 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),-0.34679 # DEPENDENCYPART_GRANDPAR
(9,15),(15,22),-0.402631 # DEPENDENCYPART_GRANDPAR
(9,15),(15,23),-1.1795 # DEPENDENCYPART_GRANDPAR
(9,15),(15,25),-1.05364 # DEPENDENCYPART_GRANDPAR
(9,15),(15,26),-1.26731 # DEPENDENCYPART_GRANDPAR
(9,15),(15,30),-0.29347 # DEPENDENCYPART_GRANDPAR
(9,15),(15,34),-1.25667 # DEPENDENCYPART_GRANDPAR
(9,21),(21,3),0.0702213 # DEPENDENCYPART_GRANDPAR
(9,21),(21,6),-0.0610883 # DEPENDENCYPART_GRANDPAR
(9,21),(21,15),-0.538374 # DEPENDENCYPART_GRANDPAR
(9,21),(21,17),-0.763976 # DEPENDENCYPART_GRANDPAR
(9,21),(21,18),-0.467636 # DEPENDENCYPART_GRANDPAR
(9,21),(21,22),-0.295845 # DEPENDENCYPART_GRANDPAR
(9,21),(21,23),-0.900725 # DEPENDENCYPART_GRANDPAR
(9,21),(21,25),-0.801974 # DEPENDENCYPART_GRANDPAR
(9,21),(21,26),-1.2253 # DEPENDENCYPART_GRANDPAR
(9,21),(21,29),-1.00916 # DEPENDENCYPART_GRANDPAR
(9,21),(21,30),-0.362324 # DEPENDENCYPART_GRANDPAR
(9,21),(21,31),-0.290997 # DEPENDENCYPART_GRANDPAR
(9,21),(21,32),-0.753469 # DEPENDENCYPART_GRANDPAR
(9,21),(21,34),-0.989631 # DEPENDENCYPART_GRANDPAR
(9,21),(21,35),-1.55942 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.162158 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.16599 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),0.0196591 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),0.121866 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),-9.6066e-05 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.237587 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.339997 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.258105 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.397597 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.362357 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.22969 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,12),-0.278297 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.391333 # DEPENDENCYPART_GRANDPAR
(10,6),(6,19),-0.59208 # DEPENDENCYPART_GRANDPAR
(10,6),(6,35),-1.46891 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.236122 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.304734 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.316368 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.27392 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,12),-0.293522 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.702365 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.434295 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.736468 # DEPENDENCYPART_GRANDPAR
(10,7),(7,19),-0.616358 # DEPENDENCYPART_GRANDPAR
(10,7),(7,20),-0.829676 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.745878 # DEPENDENCYPART_GRANDPAR
(10,12),(12,11),0.815031 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.0822645 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.0433397 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.0631636 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.216887 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.0997201 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),-0.328676 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.2432 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.0773949 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.280637 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.536887 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),0.0184651 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.00504675 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.315782 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),0.586125 # DEPENDENCYPART_GRANDPAR
(10,15),(15,11),0.819384 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),0.256722 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.213248 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.550608 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.152469 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.105133 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.324786 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),-0.114419 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.270864 # DEPENDENCYPART_GRANDPAR
(10,15),(15,23),-0.457864 # DEPENDENCYPART_GRANDPAR
(10,15),(15,25),-0.349456 # DEPENDENCYPART_GRANDPAR
(10,15),(15,26),-0.353011 # DEPENDENCYPART_GRANDPAR
(10,15),(15,30),-0.28695 # DEPENDENCYPART_GRANDPAR
(10,15),(15,34),-0.294273 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.160459 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.494745 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.165444 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.125005 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.169578 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.370193 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-0.109589 # DEPENDENCYPART_GRANDPAR
(10,17),(17,23),-0.385955 # DEPENDENCYPART_GRANDPAR
(10,17),(17,25),-0.356951 # DEPENDENCYPART_GRANDPAR
(10,17),(17,26),-0.380192 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),-0.576177 # DEPENDENCYPART_GRANDPAR
(10,19),(19,2),-0.754263 # DEPENDENCYPART_GRANDPAR
(10,19),(19,3),-0.708431 # DEPENDENCYPART_GRANDPAR
(10,19),(19,4),-0.668847 # DEPENDENCYPART_GRANDPAR
(10,19),(19,5),-0.65091 # DEPENDENCYPART_GRANDPAR
(10,19),(19,6),-0.356932 # DEPENDENCYPART_GRANDPAR
(10,19),(19,7),-0.673121 # DEPENDENCYPART_GRANDPAR
(10,19),(19,8),-0.800374 # DEPENDENCYPART_GRANDPAR
(10,19),(19,9),-0.715767 # DEPENDENCYPART_GRANDPAR
(10,19),(19,11),0.570963 # DEPENDENCYPART_GRANDPAR
(10,19),(19,12),0.255283 # DEPENDENCYPART_GRANDPAR
(10,19),(19,13),-0.258534 # DEPENDENCYPART_GRANDPAR
(10,19),(19,15),-0.0585983 # DEPENDENCYPART_GRANDPAR
