# _root_ Asked what he would do differently on the morrow , Craig allowed that he might play his outfielders deeper , `` maybe on the other side of the fence . ''
#goldHeads=12,5,4,1,4,5,5,9,7,12,12,0,15,15,12,15,18,16,16,16,16,16,16,26,26,23,26,29,27,12,12,
#predictedHeads=12,5,4,1,4,5,5,9,7,12,12,0,15,15,12,15,18,16,16,16,16,23,16,26,26,23,26,29,27,12,12,
(7,11),(11,12),(11,18),-0.0446509 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,12),(11,21),-0.0438524 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,12),(11,32),-0.0838667 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,13),(11,14),-0.0424098 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,13),(11,15),-0.0436091 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,13),(11,16),-0.0222576 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,13),(11,18),-0.0587347 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,13),(11,21),-0.0321178 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,13),(11,32),-0.0158524 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,14),(11,15),-0.0427644 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,14),(11,16),-0.0442159 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,14),(11,18),-0.0421998 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,14),(11,21),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,14),(11,32),-0.070407 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,15),(11,16),-0.0426528 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,15),(11,18),-0.0422688 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,15),(11,21),-0.0419995 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,15),(11,32),-0.000438775 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,16),(11,18),-0.0446509 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,16),(11,21),-0.0438524 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,16),(11,32),-0.0782318 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,18),(11,21),-0.0451441 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,18),(11,32),-0.134159 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,21),(11,32),-0.0529752 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,11),(11,10),-0.00465792 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,9),0.183615 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,8),0.0828088 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,2),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,-1),-0.129781 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,11),(11,10),(11,9),0.0374024 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,10),(11,8),0.106864 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,10),(11,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,10),(11,-1),-0.141225 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,9),(11,8),0.0357335 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,9),(11,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,9),(11,-1),-0.0956617 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,8),(11,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,8),(11,-1),-0.024202 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,2),(11,-1),-0.176688 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,12),(12,13),-0.0902664 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,14),-0.0497523 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,15),-0.0202608 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,16),-0.0559685 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,18),0.059527 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,20),-0.0899983 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,21),-0.0309332 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,22),-0.0849308 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,23),-0.0893065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,30),-0.0452941 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,31),-0.0251638 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,32),-0.0323248 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,12),(12,13),(12,14),-0.0419992 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,13),(12,15),-0.0422017 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,13),(12,16),-0.0305878 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,13),(12,18),-0.047775 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,13),(12,20),-0.0415946 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,13),(12,21),-0.0420039 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,13),(12,22),-0.0405807 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,13),(12,23),-0.0374724 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,13),(12,30),-0.0424293 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,13),(12,31),-0.0392697 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,13),(12,32),-0.0458838 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,14),(12,15),-0.0422282 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,14),(12,16),-0.044616 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,14),(12,18),-0.0378483 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,14),(12,20),-0.0497774 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,14),(12,21),-0.0433163 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,14),(12,22),-0.0413858 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,14),(12,23),-0.0355881 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,14),(12,30),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,14),(12,31),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,14),(12,32),-0.0436425 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,15),(12,16),-0.0347181 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,15),(12,18),-0.0424769 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,15),(12,20),-0.0442427 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,15),(12,21),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,15),(12,22),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,15),(12,23),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,15),(12,30),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,15),(12,31),-0.0420027 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,15),(12,32),-0.0337348 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,16),(12,18),-0.045105 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,16),(12,20),-0.0384607 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,16),(12,21),-0.0420258 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,16),(12,22),-0.0430747 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,16),(12,23),-0.0501624 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,16),(12,30),-0.0429703 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,16),(12,31),-0.0430696 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,16),(12,32),-0.0746745 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,18),(12,20),-0.0753339 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,18),(12,21),-0.0456896 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,18),(12,22),-0.0379058 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,18),(12,23),0.00872093 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,18),(12,30),-0.0443732 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,18),(12,31),-0.0322544 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,18),(12,32),-0.0508164 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,20),(12,21),-0.0398407 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,20),(12,22),-0.0587203 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,20),(12,23),-0.0668805 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,20),(12,30),-0.0420085 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,20),(12,31),-0.0439648 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,20),(12,32),-0.0389053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,21),(12,22),-0.0420684 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,21),(12,23),-0.0444592 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,21),(12,30),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,21),(12,31),-0.042023 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,21),(12,32),-0.0387886 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,22),(12,23),-0.0229257 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,22),(12,30),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,22),(12,31),-0.0439372 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,22),(12,32),-0.0508104 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,23),(12,30),-0.0424293 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,23),(12,31),-0.0373032 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,23),(12,32),-0.0222495 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,30),(12,31),-0.0502076 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,30),(12,32),-0.0452497 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,31),(12,32),-0.0600747 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,12),(12,11),0.137068 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,10),0.103942 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,9),0.137068 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,8),0.0964819 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,7),0.106355 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,12),(12,12),(12,6),-0.125602 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,5),-0.10581 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,4),-0.12494 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,3),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,2),-0.101804 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,1),-0.10581 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,-1),-0.176881 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,12),(12,11),(12,10),0.106397 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,11),(12,9),0.106607 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,11),(12,8),0.110613 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,11),(12,7),0.116591 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,11),(12,6),-0.125034 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,11),(12,5),-0.125038 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,11),(12,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,11),(12,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,11),(12,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,11),(12,1),-0.125038 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,11),(12,-1),-0.0893066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,10),(12,9),0.0951616 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,10),(12,8),0.115892 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,10),(12,7),0.122086 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,10),(12,6),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,10),(12,5),-0.125521 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,10),(12,4),-0.125333 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,10),(12,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,10),(12,2),-0.124887 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,10),(12,1),-0.125521 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,10),(12,-1),-0.144415 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,9),(12,8),0.110613 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,9),(12,7),0.116591 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,9),(12,6),-0.125034 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,9),(12,5),-0.125038 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,9),(12,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,9),(12,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,9),(12,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,9),(12,1),-0.125038 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,9),(12,-1),-0.0893066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,8),(12,7),0.118309 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,8),(12,6),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,8),(12,5),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,8),(12,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,8),(12,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,8),(12,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,8),(12,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,8),(12,-1),-0.17018 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,7),(12,6),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,7),(12,5),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,7),(12,4),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,7),(12,3),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,7),(12,2),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,7),(12,1),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,7),(12,-1),-0.135149 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,12),(12,6),(12,5),-0.124886 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,6),(12,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,6),(12,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,6),(12,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,6),(12,1),-0.124886 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,6),(12,-1),-0.101621 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,5),(12,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,5),(12,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,5),(12,2),-0.124891 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,5),(12,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,5),(12,-1),-0.123434 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,4),(12,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,4),(12,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,4),(12,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,4),(12,-1),-0.126625 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,3),(12,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,3),(12,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,3),(12,-1),-0.125969 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,2),(12,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,12),(12,2),(12,-1),-0.0582917 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,1),(12,-1),-0.121965 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,15),(15,16),-0.0284019 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,18),-0.0466357 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,20),-0.0419991 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,22),-0.0454509 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,23),-0.0420571 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,30),-0.0419988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,31),-0.0420419 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,32),-0.0773257 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,15),(15,16),(15,18),-0.0424792 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,20),-0.0435218 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,22),-0.0419989 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,23),-0.0420109 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,30),-0.042534 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,31),-0.0420631 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,32),-0.0301488 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,18),(15,20),-0.041999 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,18),(15,22),-0.0420089 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,18),(15,23),-0.0420069 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,18),(15,30),-0.041999 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,18),(15,31),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,18),(15,32),-0.0471092 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,20),(15,22),-0.0424151 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,20),(15,23),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,20),(15,30),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,20),(15,31),-0.0419993 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,20),(15,32),-0.0420429 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,22),(15,23),-0.0420188 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,22),(15,30),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,22),(15,31),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,22),(15,32),-0.043133 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,23),(15,30),-0.0420007 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,23),(15,31),-0.0420132 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,23),(15,32),-0.0420801 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,30),(15,31),-0.0420851 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,30),(15,32),-0.0427391 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,31),(15,32),-0.042152 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,15),(15,14),0.108091 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,13),0.117112 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,12),0.118798 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,11),0.121609 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,10),0.114533 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,9),0.121609 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,8),0.121227 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,7),0.118712 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,15),(15,15),(15,6),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,5),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,4),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,3),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,2),-0.124892 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,1),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,-1),-0.141554 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,15),(15,14),(15,13),0.111266 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,14),(15,12),0.118171 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,14),(15,11),0.119164 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,14),(15,10),0.124727 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,14),(15,9),0.119164 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,14),(15,8),0.119164 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,14),(15,7),0.113098 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,14),(15,6),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,14),(15,5),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,14),(15,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,14),(15,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,14),(15,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,14),(15,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,14),(15,-1),-0.122705 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,13),(15,12),0.119164 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,13),(15,11),0.119042 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,13),(15,10),0.119146 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,13),(15,9),0.119042 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,13),(15,8),0.119097 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,13),(15,7),0.118562 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,13),(15,6),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,13),(15,5),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,13),(15,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,13),(15,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,13),(15,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,13),(15,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,13),(15,-1),-0.162875 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,12),(15,11),0.119075 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,12),(15,10),0.119151 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,12),(15,9),0.119075 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,12),(15,8),0.11911 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,12),(15,7),0.118837 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,12),(15,6),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,12),(15,5),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,12),(15,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,12),(15,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,12),(15,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,12),(15,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,12),(15,-1),-0.127103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,11),(15,10),0.119721 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,11),(15,9),0.114431 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,11),(15,8),0.117933 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,11),(15,7),0.11692 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,11),(15,6),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,11),(15,5),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,11),(15,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,11),(15,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,11),(15,2),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,11),(15,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,11),(15,-1),-0.118797 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,10),(15,9),0.116393 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,10),(15,8),0.119158 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,10),(15,7),0.124416 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,10),(15,6),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,10),(15,5),-0.124886 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,10),(15,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,10),(15,3),-0.124885 # DEPENDENCYPART_GRANDSIBL
