# _root_ New Jersey Turnpike Authority 's 7.20 % issue of 2018 was off 3\/4 at 98 1\/2 bid , yielding 7.32 % , up 0.07 percentage point from late Friday .
#goldHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
#predictedHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
(10,11),(11,29),-0.325803 # DEPENDENCYPART_GRANDPAR
(10,11),(11,30),-0.98814 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-1.09005 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.912931 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-1.07169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,13),0.0560622 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.260698 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.169182 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.434151 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.0326612 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.363645 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.451668 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),-0.522675 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),-0.0994124 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.503102 # DEPENDENCYPART_GRANDPAR
(10,12),(12,24),-0.620684 # DEPENDENCYPART_GRANDPAR
(10,12),(12,27),-0.0554031 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),0.23327 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),0.245421 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),0.177463 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.847369 # DEPENDENCYPART_GRANDPAR
(11,2),(2,30),-1.60452 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),0.27554 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),0.247991 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),0.340359 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.820561 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.0253408 # DEPENDENCYPART_GRANDPAR
(11,3),(3,30),-1.60452 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),0.277245 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),0.248565 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),0.179265 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.82563 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.0310664 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),0.213185 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),0.314051 # DEPENDENCYPART_GRANDPAR
(11,4),(4,9),0.914119 # DEPENDENCYPART_GRANDPAR
(11,4),(4,10),0.192448 # DEPENDENCYPART_GRANDPAR
(11,4),(4,30),-1.60452 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.108685 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),0.204076 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-1.03064 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),0.458382 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),1.04046 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),0.0948791 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),0.148178 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.0442056 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.150619 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),0.897312 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),0.450198 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),0.321227 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),0.237504 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),0.378492 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-1.18871 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.0263686 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),0.173591 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),0.846581 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),0.260837 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.14756 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.20993 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-0.422363 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.256517 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.972965 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),-0.508294 # DEPENDENCYPART_GRANDPAR
(11,8),(8,19),-0.347979 # DEPENDENCYPART_GRANDPAR
(11,8),(8,22),-0.675477 # DEPENDENCYPART_GRANDPAR
(11,8),(8,23),-0.736089 # DEPENDENCYPART_GRANDPAR
(11,8),(8,26),-1.04251 # DEPENDENCYPART_GRANDPAR
(11,8),(8,27),-0.574805 # DEPENDENCYPART_GRANDPAR
(11,8),(8,28),-1.12642 # DEPENDENCYPART_GRANDPAR
(11,8),(8,30),-1.53028 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),0.0770564 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),0.107766 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.29487 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.238321 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.477608 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.408947 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-1.08259 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),0.0756009 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),0.0843173 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),0.690557 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.17007 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.184671 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.272508 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),0.277437 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.284013 # DEPENDENCYPART_GRANDPAR
(11,12),(12,13),0.134557 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.0210811 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.031386 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.178706 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.329059 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),0.218728 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),0.0214667 # DEPENDENCYPART_GRANDPAR
(11,12),(12,20),-0.308462 # DEPENDENCYPART_GRANDPAR
(11,12),(12,21),0.0465981 # DEPENDENCYPART_GRANDPAR
(11,12),(12,22),0.0515462 # DEPENDENCYPART_GRANDPAR
(11,12),(12,24),-0.353941 # DEPENDENCYPART_GRANDPAR
(11,12),(12,27),-0.227068 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-0.541928 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.28556 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),0.297706 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.314073 # DEPENDENCYPART_GRANDPAR
(11,13),(13,12),0.372759 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.0531316 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),0.0859508 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.0424788 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.611552 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),0.261107 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),0.028085 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.404186 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),0.0939244 # DEPENDENCYPART_GRANDPAR
(11,14),(14,12),0.149829 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.0122401 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),0.289078 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),0.043559 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.583559 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),0.0486965 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.00677792 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.139531 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.118486 # DEPENDENCYPART_GRANDPAR
(11,14),(14,23),-0.339629 # DEPENDENCYPART_GRANDPAR
(11,14),(14,24),-0.107048 # DEPENDENCYPART_GRANDPAR
(11,14),(14,27),-0.377892 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.0622143 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.0705843 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.0880233 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.563802 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),0.197685 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),0.01437 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.35946 # DEPENDENCYPART_GRANDPAR
(11,16),(16,9),0.297718 # DEPENDENCYPART_GRANDPAR
(11,16),(16,10),-0.31407 # DEPENDENCYPART_GRANDPAR
(11,16),(16,12),0.393608 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.112929 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),-0.0679667 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.0185894 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.627072 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),0.174152 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),0.00738769 # DEPENDENCYPART_GRANDPAR
(11,16),(16,21),-0.390276 # DEPENDENCYPART_GRANDPAR
(11,17),(17,1),-0.36296 # DEPENDENCYPART_GRANDPAR
(11,17),(17,4),-0.397684 # DEPENDENCYPART_GRANDPAR
(11,17),(17,6),-0.536346 # DEPENDENCYPART_GRANDPAR
(11,17),(17,8),-0.334276 # DEPENDENCYPART_GRANDPAR
(11,17),(17,9),0.410819 # DEPENDENCYPART_GRANDPAR
(11,17),(17,10),-0.30849 # DEPENDENCYPART_GRANDPAR
(11,17),(17,12),0.454284 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.159268 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),0.00514559 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.098437 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.107973 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),0.0409982 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),0.0181101 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.394191 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.358868 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.126184 # DEPENDENCYPART_GRANDPAR
(11,17),(17,23),-0.326291 # DEPENDENCYPART_GRANDPAR
(11,17),(17,24),-0.43884 # DEPENDENCYPART_GRANDPAR
(11,17),(17,25),-0.370193 # DEPENDENCYPART_GRANDPAR
(11,17),(17,26),-0.692065 # DEPENDENCYPART_GRANDPAR
(11,17),(17,27),-0.424227 # DEPENDENCYPART_GRANDPAR
(11,17),(17,28),-0.614614 # DEPENDENCYPART_GRANDPAR
(11,17),(17,29),-0.0175605 # DEPENDENCYPART_GRANDPAR
(11,17),(17,30),-1.30871 # DEPENDENCYPART_GRANDPAR
(11,19),(19,8),-0.26731 # DEPENDENCYPART_GRANDPAR
(11,19),(19,15),-0.154892 # DEPENDENCYPART_GRANDPAR
(11,19),(19,16),-0.238164 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.366592 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),0.0899716 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.152244 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),0.135338 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),0.34733 # DEPENDENCYPART_GRANDPAR
(11,19),(19,23),0.0295502 # DEPENDENCYPART_GRANDPAR
(11,19),(19,24),-0.197723 # DEPENDENCYPART_GRANDPAR
(11,19),(19,25),-0.0172478 # DEPENDENCYPART_GRANDPAR
(11,19),(19,26),-0.308633 # DEPENDENCYPART_GRANDPAR
(11,19),(19,27),-0.10386 # DEPENDENCYPART_GRANDPAR
(11,19),(19,28),-0.387596 # DEPENDENCYPART_GRANDPAR
(11,19),(19,29),0.103376 # DEPENDENCYPART_GRANDPAR
(11,19),(19,30),-1.22389 # DEPENDENCYPART_GRANDPAR
(11,21),(21,6),-0.526166 # DEPENDENCYPART_GRANDPAR
(11,21),(21,10),-0.29831 # DEPENDENCYPART_GRANDPAR
(11,21),(21,12),0.266708 # DEPENDENCYPART_GRANDPAR
(11,21),(21,13),0.157112 # DEPENDENCYPART_GRANDPAR
(11,21),(21,14),-0.164894 # DEPENDENCYPART_GRANDPAR
(11,21),(21,15),-0.129548 # DEPENDENCYPART_GRANDPAR
(11,21),(21,16),-0.141331 # DEPENDENCYPART_GRANDPAR
(11,21),(21,17),-0.3748 # DEPENDENCYPART_GRANDPAR
(11,21),(21,18),0.378845 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),0.0276691 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.345149 # DEPENDENCYPART_GRANDPAR
(11,21),(21,22),-0.108707 # DEPENDENCYPART_GRANDPAR
(11,21),(21,23),-0.256617 # DEPENDENCYPART_GRANDPAR
(11,21),(21,24),-0.394917 # DEPENDENCYPART_GRANDPAR
(11,21),(21,25),-0.359517 # DEPENDENCYPART_GRANDPAR
(11,21),(21,26),-0.686166 # DEPENDENCYPART_GRANDPAR
(11,21),(21,27),-0.692128 # DEPENDENCYPART_GRANDPAR
(11,21),(21,28),-0.554665 # DEPENDENCYPART_GRANDPAR
(11,21),(21,29),-0.145931 # DEPENDENCYPART_GRANDPAR
(11,23),(23,24),-0.390635 # DEPENDENCYPART_GRANDPAR
(11,23),(23,25),-0.126164 # DEPENDENCYPART_GRANDPAR
(11,23),(23,26),-0.263554 # DEPENDENCYPART_GRANDPAR
(11,23),(23,27),-0.209483 # DEPENDENCYPART_GRANDPAR
(11,23),(23,28),-0.622562 # DEPENDENCYPART_GRANDPAR
(11,23),(23,29),-0.108504 # DEPENDENCYPART_GRANDPAR
(11,23),(23,30),-1.35972 # DEPENDENCYPART_GRANDPAR
(11,26),(26,10),-0.297735 # DEPENDENCYPART_GRANDPAR
(11,26),(26,12),0.373284 # DEPENDENCYPART_GRANDPAR
(11,26),(26,13),0.101169 # DEPENDENCYPART_GRANDPAR
(11,26),(26,15),-0.132238 # DEPENDENCYPART_GRANDPAR
(11,26),(26,16),-0.207767 # DEPENDENCYPART_GRANDPAR
(11,26),(26,19),0.143284 # DEPENDENCYPART_GRANDPAR
(11,26),(26,20),-0.347395 # DEPENDENCYPART_GRANDPAR
(11,26),(26,21),0.030221 # DEPENDENCYPART_GRANDPAR
(11,26),(26,22),0.251861 # DEPENDENCYPART_GRANDPAR
(11,26),(26,23),-0.542488 # DEPENDENCYPART_GRANDPAR
(11,26),(26,24),-0.389598 # DEPENDENCYPART_GRANDPAR
(11,26),(26,25),-0.0654388 # DEPENDENCYPART_GRANDPAR
(11,26),(26,27),-0.414994 # DEPENDENCYPART_GRANDPAR
(11,26),(26,28),-0.52072 # DEPENDENCYPART_GRANDPAR
(11,26),(26,29),-0.00679609 # DEPENDENCYPART_GRANDPAR
(11,26),(26,30),-1.25177 # DEPENDENCYPART_GRANDPAR
(11,27),(27,26),-0.429866 # DEPENDENCYPART_GRANDPAR
(11,27),(27,28),-0.581243 # DEPENDENCYPART_GRANDPAR
(11,27),(27,29),0.156297 # DEPENDENCYPART_GRANDPAR
(11,28),(28,26),-0.28933 # DEPENDENCYPART_GRANDPAR
(11,28),(28,29),-0.0776761 # DEPENDENCYPART_GRANDPAR
(11,29),(29,24),-0.448436 # DEPENDENCYPART_GRANDPAR
(11,29),(29,25),-0.227308 # DEPENDENCYPART_GRANDPAR
(11,29),(29,26),-0.443762 # DEPENDENCYPART_GRANDPAR
(11,29),(29,28),-0.359561 # DEPENDENCYPART_GRANDPAR
(11,29),(29,30),-1.29887 # DEPENDENCYPART_GRANDPAR
(11,30),(30,29),-0.339028 # DEPENDENCYPART_GRANDPAR
(12,8),(8,1),-0.435528 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.390531 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.399664 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.343901 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-1.002 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.219391 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.277822 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),0.15511 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.0502431 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.179794 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.32849 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.123936 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-0.584017 # DEPENDENCYPART_GRANDPAR
(12,8),(8,17),-0.479201 # DEPENDENCYPART_GRANDPAR
(12,8),(8,18),-0.949826 # DEPENDENCYPART_GRANDPAR
(12,8),(8,19),-0.692512 # DEPENDENCYPART_GRANDPAR
(12,8),(8,22),-1.13729 # DEPENDENCYPART_GRANDPAR
(12,8),(8,23),-0.840145 # DEPENDENCYPART_GRANDPAR
(12,8),(8,26),-0.83061 # DEPENDENCYPART_GRANDPAR
(12,8),(8,27),-0.661712 # DEPENDENCYPART_GRANDPAR
(12,8),(8,28),-1.26828 # DEPENDENCYPART_GRANDPAR
(12,8),(8,30),-0.869745 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.0364532 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.27168 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),-0.310725 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.27895 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-0.0773817 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.521647 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-0.454364 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.198012 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.450194 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.179929 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.251136 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.29486 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,6),-0.766442 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-0.835514 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.555206 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.691745 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.768092 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.211391 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),0.218999 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),0.0430714 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),0.0140125 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.323675 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.240394 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.394593 # DEPENDENCYPART_GRANDPAR
(12,13),(13,22),-0.511134 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.966651 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.341866 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.305659 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.0658814 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),0.295705 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.338077 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.177584 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),0.088184 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.525536 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.410617 # DEPENDENCYPART_GRANDPAR
(12,14),(14,24),-0.358658 # DEPENDENCYPART_GRANDPAR
(12,14),(14,27),-0.290349 # DEPENDENCYPART_GRANDPAR
(12,15),(15,13),0.549484 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.124272 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),0.0104772 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),0.0740261 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.348848 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.242055 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.337405 # DEPENDENCYPART_GRANDPAR
(12,16),(16,9),-0.55519 # DEPENDENCYPART_GRANDPAR
(12,16),(16,10),-0.691732 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.767647 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),0.577993 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),-0.127218 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),0.335079 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),0.0177324 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.361959 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.24136 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.362019 # DEPENDENCYPART_GRANDPAR
(12,17),(17,1),-1.06273 # DEPENDENCYPART_GRANDPAR
(12,17),(17,4),-0.94962 # DEPENDENCYPART_GRANDPAR
(12,17),(17,6),-0.782604 # DEPENDENCYPART_GRANDPAR
(12,17),(17,8),-0.919765 # DEPENDENCYPART_GRANDPAR
(12,17),(17,9),-0.598311 # DEPENDENCYPART_GRANDPAR
(12,17),(17,10),-0.707907 # DEPENDENCYPART_GRANDPAR
(12,17),(17,12),-0.758128 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,17),(17,13),0.615908 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),0.016323 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),0.250905 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),0.128409 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.360872 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.169961 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.283663 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-0.127388 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.548331 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),-0.337585 # DEPENDENCYPART_GRANDPAR
(12,17),(17,24),-0.456543 # DEPENDENCYPART_GRANDPAR
(12,17),(17,25),-0.187983 # DEPENDENCYPART_GRANDPAR
(12,17),(17,26),-0.186361 # DEPENDENCYPART_GRANDPAR
(12,17),(17,27),-0.27534 # DEPENDENCYPART_GRANDPAR
(12,17),(17,28),-0.633917 # DEPENDENCYPART_GRANDPAR
(12,17),(17,29),-0.498568 # DEPENDENCYPART_GRANDPAR
(12,17),(17,30),-0.301322 # DEPENDENCYPART_GRANDPAR
(12,19),(19,8),-0.881341 # DEPENDENCYPART_GRANDPAR
(12,19),(19,15),0.151397 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),-0.0465855 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),0.0818229 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),-0.449359 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.340322 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.0905267 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.491245 # DEPENDENCYPART_GRANDPAR
(12,19),(19,23),-0.337189 # DEPENDENCYPART_GRANDPAR
(12,19),(19,24),-0.514032 # DEPENDENCYPART_GRANDPAR
(12,19),(19,25),-0.264136 # DEPENDENCYPART_GRANDPAR
(12,19),(19,26),-0.220942 # DEPENDENCYPART_GRANDPAR
(12,19),(19,27),-0.246377 # DEPENDENCYPART_GRANDPAR
(12,19),(19,28),-0.635744 # DEPENDENCYPART_GRANDPAR
(12,19),(19,29),-0.521107 # DEPENDENCYPART_GRANDPAR
(12,19),(19,30),-0.506118 # DEPENDENCYPART_GRANDPAR
(12,20),(20,14),-0.121125 # DEPENDENCYPART_GRANDPAR
(12,20),(20,15),0.310765 # DEPENDENCYPART_GRANDPAR
(12,20),(20,16),0.0760342 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-0.355655 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),-0.53626 # DEPENDENCYPART_GRANDPAR
(12,20),(20,23),-0.373778 # DEPENDENCYPART_GRANDPAR
(12,20),(20,24),-0.447149 # DEPENDENCYPART_GRANDPAR
(12,21),(21,6),-0.789609 # DEPENDENCYPART_GRANDPAR
(12,21),(21,10),-0.714912 # DEPENDENCYPART_GRANDPAR
(12,21),(21,12),-0.835204 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,21),(21,13),0.774253 # DEPENDENCYPART_GRANDPAR
(12,21),(21,14),0.0223894 # DEPENDENCYPART_GRANDPAR
(12,21),(21,15),0.38076 # DEPENDENCYPART_GRANDPAR
(12,21),(21,16),0.246474 # DEPENDENCYPART_GRANDPAR
(12,21),(21,17),0.1943 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),-0.307576 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),-0.114259 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.0632718 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.53849 # DEPENDENCYPART_GRANDPAR
(12,21),(21,23),-0.284788 # DEPENDENCYPART_GRANDPAR
(12,21),(21,24),-0.312778 # DEPENDENCYPART_GRANDPAR
(12,21),(21,25),-0.151628 # DEPENDENCYPART_GRANDPAR
(12,21),(21,26),-0.153928 # DEPENDENCYPART_GRANDPAR
(12,21),(21,27),-0.409564 # DEPENDENCYPART_GRANDPAR
(12,21),(21,28),-0.588666 # DEPENDENCYPART_GRANDPAR
(12,21),(21,29),-0.558478 # DEPENDENCYPART_GRANDPAR
(12,24),(24,20),-0.172871 # DEPENDENCYPART_GRANDPAR
(12,24),(24,23),-0.197599 # DEPENDENCYPART_GRANDPAR
(12,24),(24,25),-0.408457 # DEPENDENCYPART_GRANDPAR
(12,24),(24,26),-0.375134 # DEPENDENCYPART_GRANDPAR
(12,27),(27,26),-0.33274 # DEPENDENCYPART_GRANDPAR
(12,27),(27,28),-0.62144 # DEPENDENCYPART_GRANDPAR
