# _root_ Excluding the $ 2 billion provision and allowing for the taxes Morgan paid , earnings were about 65 cents a share , Mr. Salem said .
#goldHeads=16,6,6,3,3,1,1,7,8,11,9,13,11,16,16,25,19,17,16,21,19,25,24,25,0,25,
#predictedHeads=16,6,6,3,3,1,1,7,8,11,9,13,11,16,16,25,19,17,16,21,19,25,24,25,0,25,
(8,3),(3,12),-0.763259 # DEPENDENCYPART_GRANDPAR
(8,3),(3,13),-0.434587 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),-0.538412 # DEPENDENCYPART_GRANDPAR
(8,3),(3,18),-0.871765 # DEPENDENCYPART_GRANDPAR
(8,3),(3,21),-0.862855 # DEPENDENCYPART_GRANDPAR
(8,3),(3,22),-0.443745 # DEPENDENCYPART_GRANDPAR
(8,3),(3,25),-1.04474 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.489395 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.552775 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.809155 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.939047 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.948003 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.314765 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.0073 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.130191 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-1.09026 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.628713 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.930229 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.524429 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.698492 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-1.02009 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.589063 # DEPENDENCYPART_GRANDPAR
(8,6),(6,22),-0.603826 # DEPENDENCYPART_GRANDPAR
(8,6),(6,24),-1.31144 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.761319 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-0.939778 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.175966 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.570292 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.639048 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.44678 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-0.511906 # DEPENDENCYPART_GRANDPAR
(8,7),(7,25),-1.05865 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.590347 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.277717 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),0.0490614 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.11077 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.105192 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.0404137 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.403007 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.203938 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.548533 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,10),-0.172069 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.194444 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),0.126791 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.00616506 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.408196 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),0.106721 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.153424 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.485338 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),-0.243369 # DEPENDENCYPART_GRANDPAR
(8,11),(11,24),-0.569378 # DEPENDENCYPART_GRANDPAR
(8,11),(11,25),-0.503067 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-1.17609 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-1.30664 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-1.25894 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.49931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),0.426408 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.102359 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),0.00168657 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.452351 # DEPENDENCYPART_GRANDPAR
(8,13),(13,1),-1.09771 # DEPENDENCYPART_GRANDPAR
(8,13),(13,2),-1.15813 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-1.29321 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-1.37897 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-1.14997 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.973863 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.620934 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),0.255097 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),-0.442801 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.229884 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.311663 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.0875478 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.467161 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.126498 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.268198 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.379969 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.540902 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-0.357918 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),0.00711852 # DEPENDENCYPART_GRANDPAR
(8,13),(13,24),-0.612814 # DEPENDENCYPART_GRANDPAR
(8,13),(13,25),-0.727952 # DEPENDENCYPART_GRANDPAR
(8,13),(13,26),-0.867633 # DEPENDENCYPART_GRANDPAR
(8,15),(15,10),-0.2283 # DEPENDENCYPART_GRANDPAR
(8,15),(15,11),-0.0374047 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),-0.222646 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),0.226218 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.0325975 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),0.129793 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.143974 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.353993 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.507302 # DEPENDENCYPART_GRANDPAR
(8,15),(15,21),-0.262727 # DEPENDENCYPART_GRANDPAR
(8,15),(15,24),-0.549857 # DEPENDENCYPART_GRANDPAR
(8,15),(15,25),-0.497954 # DEPENDENCYPART_GRANDPAR
(8,16),(16,1),-1.09093 # DEPENDENCYPART_GRANDPAR
(8,16),(16,2),-1.16019 # DEPENDENCYPART_GRANDPAR
(8,16),(16,3),-1.29548 # DEPENDENCYPART_GRANDPAR
(8,16),(16,5),-1.38095 # DEPENDENCYPART_GRANDPAR
(8,16),(16,6),-1.14617 # DEPENDENCYPART_GRANDPAR
(8,16),(16,7),-0.96978 # DEPENDENCYPART_GRANDPAR
(8,16),(16,8),-0.648985 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,16),(16,9),0.237756 # DEPENDENCYPART_GRANDPAR
(8,16),(16,10),-0.447912 # DEPENDENCYPART_GRANDPAR
(8,16),(16,11),-0.13296 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),-0.387769 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),-0.0388461 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),-0.283996 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.482478 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.299729 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),-0.396042 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.567187 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),-0.413733 # DEPENDENCYPART_GRANDPAR
(8,16),(16,22),-0.0444821 # DEPENDENCYPART_GRANDPAR
(8,16),(16,24),-0.63532 # DEPENDENCYPART_GRANDPAR
(8,16),(16,25),-0.759313 # DEPENDENCYPART_GRANDPAR
(8,16),(16,26),-0.779512 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.729271 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.518966 # DEPENDENCYPART_GRANDPAR
(8,17),(17,21),-0.417244 # DEPENDENCYPART_GRANDPAR
(8,17),(17,22),0.0415848 # DEPENDENCYPART_GRANDPAR
(8,17),(17,24),-0.625446 # DEPENDENCYPART_GRANDPAR
(8,17),(17,25),-0.662318 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.697654 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.235441 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.032555 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.22681 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),0.0929341 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),0.244841 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.526053 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.238112 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.949591 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),-0.975448 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.541091 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-1.30431 # DEPENDENCYPART_GRANDPAR
(9,8),(8,22),-1.15209 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.949305 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),0.540918 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.0963601 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),0.295409 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.467792 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.258753 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.00646471 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.688557 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.633667 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),0.0592822 # DEPENDENCYPART_GRANDPAR
(9,11),(11,24),-0.928133 # DEPENDENCYPART_GRANDPAR
(9,11),(11,25),-0.586161 # DEPENDENCYPART_GRANDPAR
(9,12),(12,2),-1.5617 # DEPENDENCYPART_GRANDPAR
(9,12),(12,3),-1.3119 # DEPENDENCYPART_GRANDPAR
(9,12),(12,6),-1.23801 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.876442 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.545354 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,10),0.8042 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),1.17662 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.37117 # DEPENDENCYPART_GRANDPAR
(9,13),(13,1),-0.936749 # DEPENDENCYPART_GRANDPAR
(9,13),(13,2),-1.58271 # DEPENDENCYPART_GRANDPAR
(9,13),(13,3),-1.33927 # DEPENDENCYPART_GRANDPAR
(9,13),(13,5),-1.28725 # DEPENDENCYPART_GRANDPAR
(9,13),(13,6),-1.18285 # DEPENDENCYPART_GRANDPAR
(9,13),(13,7),-0.708834 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.90412 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-0.954593 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),0.101557 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.570309 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.098079 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.583032 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.344203 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.278565 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.871117 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.528132 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),-0.693459 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),0.00109625 # DEPENDENCYPART_GRANDPAR
(9,13),(13,22),-0.785534 # DEPENDENCYPART_GRANDPAR
(9,13),(13,24),-1.02723 # DEPENDENCYPART_GRANDPAR
(9,13),(13,25),-0.869828 # DEPENDENCYPART_GRANDPAR
(9,13),(13,26),-1.86781 # DEPENDENCYPART_GRANDPAR
(9,15),(15,10),0.452677 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),0.950507 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),0.220225 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),0.473317 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.289882 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.00977886 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.689095 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.403823 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.679855 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),0.0436037 # DEPENDENCYPART_GRANDPAR
(9,15),(15,24),-0.915536 # DEPENDENCYPART_GRANDPAR
(9,15),(15,25),-0.602464 # DEPENDENCYPART_GRANDPAR
(9,16),(16,1),-0.930259 # DEPENDENCYPART_GRANDPAR
(9,16),(16,2),-1.58505 # DEPENDENCYPART_GRANDPAR
(9,16),(16,3),-1.34183 # DEPENDENCYPART_GRANDPAR
(9,16),(16,5),-1.28952 # DEPENDENCYPART_GRANDPAR
(9,16),(16,6),-1.17959 # DEPENDENCYPART_GRANDPAR
(9,16),(16,7),-0.704698 # DEPENDENCYPART_GRANDPAR
(9,16),(16,8),-0.902274 # DEPENDENCYPART_GRANDPAR
(9,16),(16,9),-0.974977 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,16),(16,10),0.0608167 # DEPENDENCYPART_GRANDPAR
(9,16),(16,11),0.637014 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),-0.217369 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),-0.0589405 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),-0.800151 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.477397 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.989466 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.601514 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.749394 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.0818543 # DEPENDENCYPART_GRANDPAR
(9,16),(16,22),-0.921759 # DEPENDENCYPART_GRANDPAR
(9,16),(16,24),-1.10235 # DEPENDENCYPART_GRANDPAR
(9,16),(16,25),-0.94847 # DEPENDENCYPART_GRANDPAR
(9,16),(16,26),-1.80648 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.424274 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.0445884 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.430218 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.605876 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.37223 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.24662 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.0502118 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-0.779405 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.588258 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.54343 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.780378 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.96289 # DEPENDENCYPART_GRANDPAR
(11,8),(8,22),-0.979745 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-0.980105 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-1.02718 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-0.684809 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.777736 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-1.0702 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.699634 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.69538 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,15),0.19752 # DEPENDENCYPART_GRANDPAR
(11,13),(13,1),-0.898626 # DEPENDENCYPART_GRANDPAR
(11,13),(13,2),-0.964923 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-1.01684 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-1.39773 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-0.587909 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.875915 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.768106 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-1.0997 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.684452 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.796888 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.582768 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.0539948 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),0.309365 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.222677 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.265953 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.119662 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.0630337 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.444562 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.337492 # DEPENDENCYPART_GRANDPAR
(11,13),(13,24),0.0614573 # DEPENDENCYPART_GRANDPAR
(11,13),(13,25),-0.438432 # DEPENDENCYPART_GRANDPAR
(11,13),(13,26),-0.854737 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.855876 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.697145 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),0.565151 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),-0.0855524 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.00268559 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.111064 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.195272 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.16319 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.053071 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.464615 # DEPENDENCYPART_GRANDPAR
(11,15),(15,24),-0.0292805 # DEPENDENCYPART_GRANDPAR
(11,15),(15,25),-0.313129 # DEPENDENCYPART_GRANDPAR
(11,16),(16,1),-0.892407 # DEPENDENCYPART_GRANDPAR
(11,16),(16,2),-0.967643 # DEPENDENCYPART_GRANDPAR
(11,16),(16,3),-1.01966 # DEPENDENCYPART_GRANDPAR
(11,16),(16,5),-1.4003 # DEPENDENCYPART_GRANDPAR
(11,16),(16,6),-0.584683 # DEPENDENCYPART_GRANDPAR
(11,16),(16,7),-0.872387 # DEPENDENCYPART_GRANDPAR
(11,16),(16,8),-0.766531 # DEPENDENCYPART_GRANDPAR
(11,16),(16,9),-1.06959 # DEPENDENCYPART_GRANDPAR
(11,16),(16,10),-0.687172 # DEPENDENCYPART_GRANDPAR
(11,16),(16,11),-0.695579 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,16),(16,12),0.512032 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),-0.245913 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),-0.0581756 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),0.0276812 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.387598 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),-0.180516 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.190913 # DEPENDENCYPART_GRANDPAR
(11,16),(16,21),-0.56777 # DEPENDENCYPART_GRANDPAR
(11,16),(16,22),-0.495397 # DEPENDENCYPART_GRANDPAR
(11,16),(16,24),-0.0312084 # DEPENDENCYPART_GRANDPAR
(11,16),(16,25),-0.537009 # DEPENDENCYPART_GRANDPAR
(11,16),(16,26),-0.832134 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.377985 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),0.110411 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.254792 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.280627 # DEPENDENCYPART_GRANDPAR
(11,17),(17,24),0.0177043 # DEPENDENCYPART_GRANDPAR
(11,17),(17,25),-0.308224 # DEPENDENCYPART_GRANDPAR
(11,19),(19,1),-0.882043 # DEPENDENCYPART_GRANDPAR
(11,19),(19,3),-1.06243 # DEPENDENCYPART_GRANDPAR
(11,19),(19,10),-0.853667 # DEPENDENCYPART_GRANDPAR
(11,19),(19,15),0.0661603 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.295523 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.0437926 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.124089 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),-0.390213 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),-0.214915 # DEPENDENCYPART_GRANDPAR
(11,19),(19,23),-0.256423 # DEPENDENCYPART_GRANDPAR
(11,19),(19,24),-0.0335752 # DEPENDENCYPART_GRANDPAR
(11,19),(19,25),-0.296051 # DEPENDENCYPART_GRANDPAR
(11,21),(21,17),-0.230996 # DEPENDENCYPART_GRANDPAR
(11,21),(21,18),-0.182852 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),-0.305756 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),0.628917 # DEPENDENCYPART_GRANDPAR
(11,21),(21,22),-0.420778 # DEPENDENCYPART_GRANDPAR
(11,21),(21,23),-0.318106 # DEPENDENCYPART_GRANDPAR
(11,21),(21,24),-0.109337 # DEPENDENCYPART_GRANDPAR
(11,21),(21,25),-0.413272 # DEPENDENCYPART_GRANDPAR
(11,24),(24,19),-0.312349 # DEPENDENCYPART_GRANDPAR
(11,24),(24,20),0.0693192 # DEPENDENCYPART_GRANDPAR
(11,24),(24,21),-0.469585 # DEPENDENCYPART_GRANDPAR
(11,24),(24,22),-0.242553 # DEPENDENCYPART_GRANDPAR
(11,24),(24,23),-0.144543 # DEPENDENCYPART_GRANDPAR
(11,25),(25,1),-0.876585 # DEPENDENCYPART_GRANDPAR
(11,25),(25,3),-0.993512 # DEPENDENCYPART_GRANDPAR
(11,25),(25,6),-0.565567 # DEPENDENCYPART_GRANDPAR
(11,25),(25,7),-0.858469 # DEPENDENCYPART_GRANDPAR
(11,25),(25,8),-0.746065 # DEPENDENCYPART_GRANDPAR
(11,25),(25,9),-1.06847 # DEPENDENCYPART_GRANDPAR
(11,25),(25,11),-0.78538 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,25),(25,12),0.570652 # DEPENDENCYPART_GRANDPAR
(11,25),(25,13),-0.243486 # DEPENDENCYPART_GRANDPAR
(11,25),(25,14),-0.0869626 # DEPENDENCYPART_GRANDPAR
(11,25),(25,15),-0.0750304 # DEPENDENCYPART_GRANDPAR
(11,25),(25,16),-0.226645 # DEPENDENCYPART_GRANDPAR
(11,25),(25,17),-0.443197 # DEPENDENCYPART_GRANDPAR
(11,25),(25,18),-0.241953 # DEPENDENCYPART_GRANDPAR
(11,25),(25,19),-0.413402 # DEPENDENCYPART_GRANDPAR
(11,25),(25,21),-0.561439 # DEPENDENCYPART_GRANDPAR
(11,25),(25,22),-0.47845 # DEPENDENCYPART_GRANDPAR
(11,25),(25,23),-0.330954 # DEPENDENCYPART_GRANDPAR
(11,25),(25,24),-0.014551 # DEPENDENCYPART_GRANDPAR
(11,25),(25,26),-0.745283 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.567861 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.565495 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),-0.546925 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.457044 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.714226 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.252742 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.169283 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.515615 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),-0.640382 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.37406 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),-0.168373 # DEPENDENCYPART_GRANDPAR
(12,3),(3,10),-0.442467 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),-1.35715 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,3),(3,13),-0.707238 # DEPENDENCYPART_GRANDPAR
(12,3),(3,14),-1.1981 # DEPENDENCYPART_GRANDPAR
(12,3),(3,18),-0.879825 # DEPENDENCYPART_GRANDPAR
(12,3),(3,21),-0.890773 # DEPENDENCYPART_GRANDPAR
(12,3),(3,22),-1.04012 # DEPENDENCYPART_GRANDPAR
(12,3),(3,25),-1.08887 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.486692 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.774609 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.466046 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.681455 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.742199 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.471473 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.170218 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),-0.184888 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),-0.12131 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),-0.355845 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-1.4616 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,13),-0.747559 # DEPENDENCYPART_GRANDPAR
(12,6),(6,14),-1.30757 # DEPENDENCYPART_GRANDPAR
(12,6),(6,15),-0.46997 # DEPENDENCYPART_GRANDPAR
(12,6),(6,16),-0.912395 # DEPENDENCYPART_GRANDPAR
(12,6),(6,22),-1.1496 # DEPENDENCYPART_GRANDPAR
(12,6),(6,24),-0.981338 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.539926 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.607415 # DEPENDENCYPART_GRANDPAR
