# _root_ In New York Stock Exchange composite trading , Boeing closed yesterday at $ 54.50 a share , off a scant 12.5 cents .
#goldHeads=10,7,7,7,7,7,1,10,10,0,10,10,14,12,16,14,10,10,22,22,22,18,10,
#predictedHeads=10,7,7,7,7,7,1,10,10,0,10,10,14,12,16,14,10,10,22,22,22,18,10,
(16,21),(21,18),(21,-1),-0.132382 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,21),(21,16),(21,-1),-0.0549177 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,22),(22,22),(22,23),0.0853671 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,24),0.0591939 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,22),(22,23),(22,24),0.0957851 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,22),(22,21),0.204333 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,20),0.0924913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,19),0.142111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,18),0.102063 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,17),0.165723 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,16),0.149281 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,22),(22,22),(22,15),-0.125504 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,14),-0.125914 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,12),-0.14531 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,-1),-0.00215603 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,22),(22,21),(22,20),0.113393 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,21),(22,19),0.105022 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,21),(22,18),0.126541 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,21),(22,17),0.141675 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,21),(22,16),0.117235 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,21),(22,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,21),(22,14),-0.125415 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,21),(22,12),-0.125047 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,21),(22,-1),-0.117052 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,20),(22,19),0.13906 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,20),(22,18),0.12441 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,20),(22,17),0.0923504 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,20),(22,16),0.135374 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,20),(22,15),-0.124895 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,20),(22,14),-0.12521 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,20),(22,12),-0.124895 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,20),(22,-1),-0.15706 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,19),(22,18),0.111042 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,19),(22,17),0.116761 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,19),(22,16),0.133842 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,19),(22,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,19),(22,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,19),(22,12),-0.124888 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,19),(22,-1),-0.104809 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,18),(22,17),0.115487 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,18),(22,16),0.117231 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,18),(22,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,18),(22,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,18),(22,12),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,18),(22,-1),-0.123947 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,17),(22,16),0.112739 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,17),(22,15),-0.124899 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,17),(22,14),-0.124905 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,17),(22,12),-0.125395 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,17),(22,-1),-0.00337185 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,16),(22,15),-0.125509 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,16),(22,14),-0.125238 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,16),(22,12),-0.125035 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,16),(22,-1),-0.146603 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,22),(22,15),(22,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,15),(22,12),-0.124888 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,15),(22,-1),-0.104809 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,14),(22,12),-0.125047 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,14),(22,-1),-0.117041 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,12),(22,-1),-0.100484 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,23),(23,23),(23,24),-0.00721175 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,23),(23,23),(23,-1),-0.0529866 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,7),(7,7),(7,8),0.0956989 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,9),0.138447 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,10),0.123931 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,11),0.138429 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,12),0.133039 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,13),0.116953 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,14),0.13861 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,16),0.14185 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,17),0.0956989 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,20),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,22),-0.125302 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,23),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,24),-0.163668 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,7),(7,8),(7,9),0.130475 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,8),(7,10),0.120045 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,8),(7,11),0.130475 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,8),(7,12),0.116907 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,8),(7,13),0.119164 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,8),(7,14),0.119027 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,8),(7,16),0.130475 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,8),(7,17),0.119164 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,8),(7,20),-0.125025 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,8),(7,22),-0.127171 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,8),(7,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,8),(7,24),-0.125679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,9),(7,10),0.123615 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,9),(7,11),0.129601 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,9),(7,12),0.116027 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,9),(7,13),0.116325 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,9),(7,14),0.118679 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,9),(7,16),0.129604 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,9),(7,17),0.129194 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,9),(7,20),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,9),(7,22),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,9),(7,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,9),(7,24),-0.0768435 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,10),(7,11),0.115513 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,10),(7,12),0.116358 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,10),(7,13),0.119164 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,10),(7,14),0.119124 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,10),(7,16),0.115514 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,10),(7,17),0.117359 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,10),(7,20),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,10),(7,22),-0.124896 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,10),(7,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,10),(7,24),-0.117288 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,11),(7,12),0.116026 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,11),(7,13),0.116325 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,11),(7,14),0.118679 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,11),(7,16),0.129604 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,11),(7,17),0.129194 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,11),(7,20),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,11),(7,22),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,11),(7,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,11),(7,24),-0.0768652 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,12),(7,13),0.119164 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,12),(7,14),0.119048 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,12),(7,16),0.119057 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,12),(7,17),0.113393 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,12),(7,20),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,12),(7,22),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,12),(7,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,12),(7,24),-0.11331 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,13),(7,14),0.119016 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,13),(7,16),0.11916 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,13),(7,17),0.119161 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,13),(7,20),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,13),(7,22),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,13),(7,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,13),(7,24),-0.125351 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,14),(7,16),0.123474 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,14),(7,17),0.117836 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,14),(7,20),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,14),(7,22),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,14),(7,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,14),(7,24),-0.102501 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,16),(7,17),0.129186 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,16),(7,20),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,16),(7,22),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,16),(7,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,16),(7,24),-0.0734313 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,17),(7,20),-0.125025 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,17),(7,22),-0.127171 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,17),(7,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,17),(7,24),-0.125679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,20),(7,22),-0.124887 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,20),(7,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,20),(7,24),-0.109405 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,22),(7,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,22),(7,24),-0.0768626 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,23),(7,24),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,7),(7,6),-0.0445104 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,5),-0.0568807 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,4),-0.0589697 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,3),-0.0575239 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,2),-0.0587148 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,1),-0.0316923 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,7),(7,7),(7,-1),-0.0491903 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,7),(7,6),(7,5),-0.0375167 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,6),(7,4),-0.0375169 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,6),(7,3),-0.0375167 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,6),(7,2),-0.0375167 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,6),(7,1),-0.0435804 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,6),(7,-1),-0.00272484 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,5),(7,4),-0.0305857 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,5),(7,3),-0.030587 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,5),(7,2),-0.0323717 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,5),(7,1),-0.0436193 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,5),(7,-1),-0.0748652 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,4),(7,3),-0.0309432 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,4),(7,2),-0.0327279 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,4),(7,1),-0.0436193 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,4),(7,-1),-0.074939 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,3),(7,2),-0.0335148 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,3),(7,1),-0.0436193 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,3),(7,-1),-0.0748787 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,2),(7,1),-0.0436195 # DEPENDENCYPART_GRANDSIBL
(18,7),(7,2),(7,-1),-0.0773418 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,7),(7,1),(7,-1),-0.0185407 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,9),(9,9),(9,11),0.140094 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,9),(9,9),(9,12),0.135403 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,9),(9,9),(9,13),0.116953 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,9),(9,9),(9,14),0.13861 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,9),(9,9),(9,24),-0.166236 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,9),(9,11),(9,12),0.117481 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,11),(9,13),0.116325 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,11),(9,14),0.118679 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,11),(9,24),-0.0766543 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,9),(9,12),(9,13),0.119164 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,12),(9,14),0.119048 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,12),(9,24),-0.109493 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,9),(9,13),(9,14),0.119016 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,13),(9,24),-0.125351 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,9),(9,14),(9,24),-0.102501 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,9),(9,9),(9,8),-0.0370037 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,9),(9,9),(9,7),-0.0538556 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,9),(9,9),(9,6),-0.0445095 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,9),(9,9),(9,5),-0.0572825 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,9),(9,9),(9,4),-0.0593715 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,9),(9,9),(9,3),-0.0579257 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,9),(9,9),(9,2),-0.0591166 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,9),(9,9),(9,-1),-0.047277 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,9),(9,8),(9,7),-0.0412513 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,8),(9,6),-0.0423245 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,8),(9,5),-0.0412513 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,8),(9,4),-0.0417336 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,8),(9,3),-0.0412513 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,8),(9,2),-0.0412513 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,8),(9,-1),-0.0461834 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,9),(9,7),(9,6),-0.0298758 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,7),(9,5),-0.0361599 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,7),(9,4),-0.0361599 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,7),(9,3),-0.0361612 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,7),(9,2),-0.0379458 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,7),(9,-1),-0.0723 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,9),(9,6),(9,5),-0.0375117 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,6),(9,4),-0.0375119 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,6),(9,3),-0.0375117 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,6),(9,2),-0.0375117 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,6),(9,-1),-0.00267993 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,9),(9,5),(9,4),-0.0361592 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,5),(9,3),-0.0361605 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,5),(9,2),-0.0379452 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,5),(9,-1),-0.0757226 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,9),(9,4),(9,3),-0.0365167 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,4),(9,2),-0.0383014 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,4),(9,-1),-0.0757963 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,9),(9,3),(9,2),-0.0390883 # DEPENDENCYPART_GRANDSIBL
(18,9),(9,3),(9,-1),-0.0757361 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,9),(9,2),(9,-1),-0.0781992 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,11),(11,12),0.135401 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,11),(11,13),0.116953 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,11),(11,14),0.13861 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,11),(11,16),0.143514 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,11),(11,17),0.0960241 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,11),(11,18),-0.125032 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,11),(11,11),(11,20),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,11),(11,21),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,11),(11,22),-0.125302 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,11),(11,23),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,11),(11,24),-0.172157 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,11),(11,12),(11,13),0.119164 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,12),(11,14),0.119048 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,12),(11,16),0.119057 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,12),(11,17),0.113394 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,12),(11,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,12),(11,20),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,12),(11,21),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,12),(11,22),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,12),(11,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,12),(11,24),-0.109493 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,13),(11,14),0.119016 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,13),(11,16),0.11916 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,13),(11,17),0.119161 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,13),(11,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,13),(11,20),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,13),(11,21),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,13),(11,22),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,13),(11,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,13),(11,24),-0.125351 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,14),(11,16),0.123475 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,14),(11,17),0.117836 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,14),(11,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,14),(11,20),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,14),(11,21),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,14),(11,22),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,14),(11,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,14),(11,24),-0.102501 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,16),(11,17),0.129176 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,16),(11,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,16),(11,20),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,16),(11,21),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,16),(11,22),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,16),(11,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,16),(11,24),-0.0732203 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,17),(11,18),-0.125398 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,17),(11,20),-0.125025 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,17),(11,21),-0.125568 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,17),(11,22),-0.127171 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,17),(11,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,17),(11,24),-0.125354 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,18),(11,20),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,18),(11,21),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,18),(11,22),-0.125065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,18),(11,23),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,18),(11,24),-0.144729 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,11),(11,20),(11,21),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,20),(11,22),-0.124887 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,20),(11,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,20),(11,24),-0.109405 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,21),(11,22),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,21),(11,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,21),(11,24),-0.0982678 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,22),(11,23),-0.124885 # DEPENDENCYPART_GRANDSIBL
(18,11),(11,22),(11,24),-0.0766516 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,23),(11,24),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,11),(11,11),(11,9),-0.0567677 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,11),(11,7),-0.0538556 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,11),(11,6),-0.0445095 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,11),(11,11),(11,-1),-0.0530465 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
