# _root_ Commodities : Dow Jones futures index 129.63 , up 0.25 ; spot index 129.84 , off 0.25 .
#goldHeads=0,1,6,6,6,1,6,6,6,9,1,13,1,13,13,13,16,1,
#predictedHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
(10,6),(6,9),(6,10),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,9),(6,11),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,12),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,13),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,9),(6,19),-0.125857 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,10),(6,11),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,12),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,13),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,14),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,15),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,10),(6,19),-0.0795905 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,6),(6,11),(6,12),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,13),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,11),(6,19),-0.126908 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,12),(6,13),-0.124927 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,12),(6,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,12),(6,15),-0.125234 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,12),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,12),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,12),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,12),(6,19),-0.119226 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,13),(6,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,13),(6,15),-0.125234 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,13),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,13),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,13),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,13),(6,19),-0.119227 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,14),(6,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,14),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,14),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,14),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,14),(6,19),-0.0795905 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,15),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,15),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,15),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,15),(6,19),-0.131945 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,16),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,16),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,16),(6,19),-0.125771 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,17),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,17),(6,19),-0.0795905 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,18),(6,19),-0.124892 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,6),(6,5),-0.0260309 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,4),-0.0255305 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,3),-0.0285024 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,2),-0.0437942 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,1),-0.0284146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,6),(6,6),(6,-1),0.00734899 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,6),(6,5),(6,4),-0.0295058 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,5),(6,3),-0.0265339 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,5),(6,2),-0.0421015 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,5),(6,1),-0.0318851 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,5),(6,-1),-0.0295562 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,4),(6,3),-0.0235619 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,4),(6,2),-0.0421015 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,4),(6,1),-0.0289132 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,4),(6,-1),-0.0296502 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,3),(6,2),-0.0421015 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,3),(6,1),-0.0342645 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,3),(6,-1),-0.024299 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,2),(6,1),-0.042992 # DEPENDENCYPART_GRANDSIBL
(10,6),(6,2),(6,-1),-0.0430944 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,6),(6,1),(6,-1),-0.0295644 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,7),(7,8),0.104847 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,9),0.118114 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,10),-0.124948 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,7),(7,7),(7,11),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,12),-0.124891 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,14),-0.124948 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,17),-0.124948 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,19),-0.176938 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,7),(7,8),(7,9),0.118002 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,10),-0.124921 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,8),(7,11),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,12),-0.125917 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,14),-0.124921 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,17),-0.124921 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,8),(7,19),-0.132487 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,9),(7,10),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,9),(7,11),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,12),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,9),(7,19),-0.12679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,10),(7,11),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,12),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,14),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,10),(7,19),-0.128698 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,7),(7,11),(7,12),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,11),(7,19),-0.125244 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,12),(7,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,12),(7,19),-0.110011 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,14),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,14),(7,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,14),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,14),(7,19),-0.128698 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,15),(7,17),-0.124921 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,15),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,15),(7,19),-0.132487 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,17),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,17),(7,19),-0.128698 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,18),(7,19),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,7),(7,6),-0.0473366 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,4),-0.0473366 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,7),(7,7),(7,-1),-0.00444397 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,7),(7,6),(7,4),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(10,7),(7,6),(7,-1),-0.0490556 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,7),(7,4),(7,-1),-0.0490556 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,9),(9,10),-0.124888 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,9),(9,9),(9,11),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,12),-0.125265 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,13),-0.125265 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,14),-0.124888 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,15),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,19),-0.167447 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,9),(9,10),(9,11),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,12),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,13),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,14),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,15),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,10),(9,19),-0.125275 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,9),(9,11),(9,12),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,13),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,11),(9,19),-0.124914 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,12),(9,13),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,12),(9,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,12),(9,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,12),(9,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,12),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,12),(9,19),-0.120871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,13),(9,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,13),(9,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,13),(9,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,13),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,13),(9,19),-0.120871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,14),(9,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,14),(9,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,14),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,14),(9,19),-0.125275 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,15),(9,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,15),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,15),(9,19),-0.126388 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,16),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,16),(9,19),-0.127063 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,18),(9,19),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,9),(9,8),-0.0422318 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,6),-0.0351011 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,5),-0.0351011 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,4),-0.0351011 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,3),-0.0351011 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,1),-0.0351011 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,9),(9,9),(9,-1),-0.100317 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,9),(9,8),(9,6),-0.0421509 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,8),(9,5),-0.0421493 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,8),(9,4),-0.0421493 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,8),(9,3),-0.0421493 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,8),(9,1),-0.042223 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,8),(9,-1),-0.0427269 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,6),(9,5),-0.0421859 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,6),(9,4),-0.0421859 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,6),(9,3),-0.0421859 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,6),(9,1),-0.0421859 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,6),(9,-1),-0.0438358 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,5),(9,4),-0.0421859 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,5),(9,3),-0.0421859 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,5),(9,1),-0.0421859 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,5),(9,-1),-0.0437326 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,4),(9,3),-0.0421859 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,4),(9,1),-0.0421859 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,4),(9,-1),-0.0437326 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,3),(9,1),-0.0421859 # DEPENDENCYPART_GRANDSIBL
(10,9),(9,3),(9,-1),-0.0437326 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,9),(9,1),(9,-1),-0.0438063 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,11),(11,11),(11,12),-0.0442331 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,11),(11,11),(11,13),-0.0442331 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,11),(11,11),(11,19),-0.0411174 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,11),(11,12),(11,13),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(10,11),(11,12),(11,19),-0.0442259 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,11),(11,13),(11,19),-0.0442259 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,11),(11,11),(11,8),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,11),(11,11),(11,4),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,11),(11,11),(11,-1),-0.12685 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,11),(11,8),(11,4),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,11),(11,8),(11,-1),-0.124982 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,11),(11,4),(11,-1),-0.125032 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,12),(12,13),-0.032992 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,14),-0.0335199 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,15),-0.0367844 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,16),-0.050304 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,17),-0.0335199 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,19),0.00853235 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,13),(12,14),-0.0420147 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,15),-0.0385633 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,16),-0.042023 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,17),-0.0420147 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,19),-0.0341336 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,14),(12,15),-0.0429012 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,14),(12,16),-0.0421937 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,14),(12,17),-0.0420376 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,14),(12,19),-0.0390882 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,15),(12,16),-0.0433399 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,15),(12,17),-0.0427722 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,15),(12,19),-0.0450103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,16),(12,17),-0.0420542 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,16),(12,19),-0.0470161 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,17),(12,19),-0.0390882 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,12),(12,11),0.117581 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,10),0.174455 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,12),(12,9),-0.125054 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,8),-0.12498 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,7),-0.129096 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,-1),-0.28678 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,11),(12,10),0.118987 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,11),(12,9),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,11),(12,8),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,11),(12,7),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,11),(12,-1),-0.126908 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,10),(12,9),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,10),(12,8),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,10),(12,7),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,10),(12,-1),-0.0790044 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,9),(12,8),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,9),(12,7),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,9),(12,-1),-0.125855 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,8),(12,7),-0.124885 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,8),(12,-1),-0.131945 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,7),(12,-1),-0.0790044 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,13),(13,14),-0.0335162 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,15),-0.0367844 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,16),-0.0503043 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,17),-0.0335162 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,18),-0.0423445 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,19),0.00734899 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,13),(13,14),(13,15),-0.0428972 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,16),-0.0421937 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,17),-0.0420376 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,19),-0.0390871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,15),(13,16),-0.0433331 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,17),-0.0427722 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,19),-0.0450103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,16),(13,17),-0.042053 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,16),(13,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,16),(13,19),-0.0470108 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,17),(13,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,17),(13,19),-0.0390871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,18),(13,19),-0.0423187 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,13),(13,12),0.0898891 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,11),0.117581 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,10),0.173867 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,13),(13,13),(13,9),-0.125054 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,8),-0.12498 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,7),-0.129096 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,5),-0.127491 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,4),-0.127491 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,3),-0.127491 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
