# _root_ The approval also ends any hope that Banque Nationale de Paris , another state-sector bank , might have had about taking Credit Lyonnais 's place in the accord .
#goldHeads=2,4,4,0,6,4,19,11,11,11,17,11,15,15,11,11,6,17,18,19,20,23,25,23,21,25,28,26,4,
#predictedHeads=2,4,4,0,6,4,17,9,17,9,10,9,15,15,9,9,6,17,18,19,20,23,25,23,21,21,28,26,4,
(18,20),(20,20),(20,26),-0.0351442 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,20),(20,20),(20,28),0.00733651 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,20),(20,20),(20,30),-0.121725 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,20),(20,21),(20,22),-0.023493 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,21),(20,23),-0.023493 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,21),(20,25),-0.023493 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,21),(20,26),-0.013052 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,21),(20,28),-0.023493 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,21),(20,30),-0.0445666 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,22),(20,23),-0.0530128 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,22),(20,25),-0.0530128 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,22),(20,26),0.0267578 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,22),(20,28),-0.0530128 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,22),(20,30),0.0848268 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,23),(20,25),-0.0530128 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,23),(20,26),0.0267632 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,23),(20,28),-0.0530128 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,23),(20,30),0.0813354 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,25),(20,26),0.0264783 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,25),(20,28),-0.0530128 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,25),(20,30),0.0959583 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,26),(20,28),0.00755971 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,26),(20,30),-0.0395446 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,28),(20,30),0.0810428 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,20),(20,19),0.132875 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,20),(20,20),(20,-1),-0.047391 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,20),(20,19),(20,-1),-0.107098 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,21),(21,22),0.0539265 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,23),0.0572564 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,25),0.0565 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,26),-0.0697631 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,28),0.0571942 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,29),-0.0411165 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,30),0.0661385 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,21),(21,22),(21,23),-0.00886612 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,22),(21,25),-0.00893682 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,22),(21,26),0.00473108 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,22),(21,28),-0.00886612 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,22),(21,29),-0.0145907 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,22),(21,30),-0.0477704 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,23),(21,25),-0.00827717 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,23),(21,26),0.00381968 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,23),(21,28),-0.00820647 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,23),(21,29),-0.0145907 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,23),(21,30),-0.0437639 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,25),(21,26),0.00882271 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,25),(21,28),-0.00996557 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,25),(21,29),-0.0145907 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,25),(21,30),-0.0534346 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,26),(21,28),0.000143002 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,26),(21,29),-0.0339938 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,26),(21,30),0.0422916 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,28),(21,29),-0.0145907 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,28),(21,30),-0.0419446 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,29),(21,30),-0.0328658 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,21),(21,20),-0.035854 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,-1),-0.196138 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,21),(21,20),(21,-1),-0.141757 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,23),(23,24),-0.0795897 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,25),0.0113472 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,26),-0.0610445 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,28),0.0116365 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,29),0.00605051 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,30),0.0539317 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,23),(23,24),(23,25),-0.014805 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,24),(23,26),-0.00832412 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,24),(23,28),-0.014805 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,24),(23,29),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,24),(23,30),-0.087709 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,25),(23,26),-0.0413625 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,25),(23,28),-0.0189324 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,25),(23,29),-0.0209498 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,25),(23,30),-0.0248188 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,26),(23,28),-0.0435059 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,26),(23,29),-0.0213924 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,26),(23,30),-0.0344485 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,28),(23,29),-0.0209498 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,28),(23,30),-0.0288351 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,29),(23,30),-0.0121151 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,23),(23,22),0.00547438 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,21),0.120311 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,14),-0.155977 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,-1),-0.212133 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,23),(23,22),(23,21),0.125726 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,22),(23,14),-0.145686 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,22),(23,-1),-0.110702 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,21),(23,14),-0.144894 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,21),(23,-1),-0.150668 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,14),(23,-1),-0.0787832 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,25),(25,26),-0.0594466 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,27),-0.0995987 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,28),0.0101858 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,29),0.00605051 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,30),0.0500634 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,25),(25,26),(25,27),-0.0262108 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,26),(25,28),-0.0438595 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,26),(25,29),-0.0213924 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,26),(25,30),-0.0337533 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,27),(25,28),-0.0422715 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,27),(25,29),-0.0208141 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,27),(25,30),0.0392162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,28),(25,29),-0.0209498 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,28),(25,30),-0.0292911 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,29),(25,30),-0.0121151 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,25),(25,24),0.0975365 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,23),0.00375384 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,22),0.00547402 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,21),0.116648 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,20),0.191877 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,14),-0.155977 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,-1),-0.206652 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,25),(25,24),(25,23),0.114639 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,24),(25,22),0.114639 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,24),(25,21),0.109169 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,24),(25,20),0.109318 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,24),(25,14),-0.144701 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,24),(25,-1),-0.179005 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,23),(25,22),0.100169 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,23),(25,21),0.126515 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,23),(25,20),0.0922214 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,23),(25,14),-0.145686 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,23),(25,-1),-0.10755 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,22),(25,21),0.125726 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,22),(25,20),0.0922146 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,22),(25,14),-0.145686 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,22),(25,-1),-0.107429 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,21),(25,20),0.094223 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,21),(25,14),-0.144894 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,21),(25,-1),-0.15431 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,20),(25,14),-0.146327 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,20),(25,-1),-0.00793038 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,14),(25,-1),-0.0787832 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,26),(26,27),0.0230542 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,26),(26,28),0.0265057 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,26),(26,30),-0.067877 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,26),(26,27),(26,28),-0.0266097 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,27),(26,30),0.0355974 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,28),(26,30),0.0819857 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,26),(26,25),0.107909 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,26),(26,-1),0.0308802 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,26),(26,25),(26,-1),-0.169698 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,29),(29,29),(29,30),-0.000966396 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,29),(29,29),(29,28),0.073295 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,29),(29,29),(29,-1),0.026592 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,29),(29,28),(29,-1),-0.177565 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,2),(2,3),0.125323 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,4),0.125081 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,6),0.0182582 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,7),0.143664 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,9),0.0186568 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,10),0.168185 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,12),0.0494059 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,15),0.0219141 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,16),0.0494059 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,17),0.0957923 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,18),0.121676 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,19),-0.124109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,29),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,30),-0.188007 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,2),(2,3),(2,4),0.101923 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,3),(2,6),0.119383 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,3),(2,7),0.111987 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,3),(2,9),0.119383 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,3),(2,10),0.113857 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,3),(2,12),0.0639153 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,3),(2,15),0.119383 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,3),(2,16),0.0639153 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,3),(2,17),0.10953 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,3),(2,18),0.101785 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,3),(2,19),-0.145461 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,3),(2,29),-0.144701 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,3),(2,30),-0.126286 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,4),(2,6),0.112605 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,4),(2,7),0.0942029 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,4),(2,9),0.112605 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,4),(2,10),0.0947742 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,4),(2,12),0.166989 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,4),(2,15),0.112597 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,4),(2,16),0.166989 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,4),(2,17),0.10952 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,4),(2,18),0.111752 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,4),(2,19),-0.142051 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,4),(2,29),-0.144708 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,4),(2,30),-0.148736 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,6),(2,7),0.0928779 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,6),(2,9),0.103441 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,6),(2,10),0.094575 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,6),(2,12),0.140513 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,6),(2,15),0.103549 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,6),(2,16),0.140513 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,6),(2,17),0.109041 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,6),(2,18),0.129374 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,6),(2,19),-0.145068 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,6),(2,29),-0.144958 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,6),(2,30),-0.113033 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,7),(2,9),0.11518 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,7),(2,10),0.0872238 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,7),(2,12),0.0895239 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,7),(2,15),0.121926 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,7),(2,16),0.0895239 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,7),(2,17),0.108592 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,7),(2,18),0.117335 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,7),(2,19),-0.144205 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,7),(2,29),-0.144742 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,7),(2,30),-0.0995479 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,9),(2,10),0.0945832 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,9),(2,12),0.140995 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,9),(2,15),0.103549 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,9),(2,16),0.140995 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,9),(2,17),0.109041 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,9),(2,18),0.129477 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,9),(2,19),-0.145068 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,9),(2,29),-0.144958 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,9),(2,30),-0.112727 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,10),(2,12),0.0869157 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,10),(2,15),0.131764 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,10),(2,16),0.0869157 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,10),(2,17),0.108596 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,10),(2,18),0.117848 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,10),(2,19),-0.144205 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,10),(2,29),-0.144742 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,10),(2,30),-0.0523098 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,12),(2,15),0.187498 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,12),(2,16),0.0800065 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,12),(2,17),0.119411 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,12),(2,18),0.128838 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,12),(2,19),-0.161212 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,12),(2,29),-0.144938 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,12),(2,30),-0.13424 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,15),(2,16),0.140531 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,15),(2,17),0.109041 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,15),(2,18),0.129477 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,15),(2,19),-0.145069 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,15),(2,29),-0.144958 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,15),(2,30),-0.1004 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,16),(2,17),0.119411 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,16),(2,18),0.128838 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,16),(2,19),-0.161212 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,16),(2,29),-0.144938 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,16),(2,30),-0.13424 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,17),(2,18),0.111501 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,17),(2,19),-0.144743 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,17),(2,29),-0.144701 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,17),(2,30),-0.178948 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,18),(2,19),-0.142055 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,18),(2,29),-0.144708 # DEPENDENCYPART_GRANDSIBL
(19,2),(2,18),(2,30),-0.151994 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,19),(2,29),-0.144711 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,19),(2,30),-0.150417 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,2),(2,29),(2,30),-0.14799 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,2),(2,2),(2,1),-0.0776866 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,2),(2,2),(2,-1),0.0434233 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,2),(2,1),(2,-1),0.0428018 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,6),(6,6),(6,7),0.140293 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,8),0.015919 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,9),0.0159194 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,10),0.164814 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,11),0.0163464 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,12),0.0494061 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,13),0.122683 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,14),0.132207 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,15),0.0191766 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,16),0.0494061 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,17),0.0987144 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,18),0.122713 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,19),-0.124109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,20),-0.0607722 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,21),-0.127014 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,26),-0.0794641 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,29),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,6),(6,6),(6,30),-0.189811 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,6),(6,7),(6,8),0.11518 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,9),0.11518 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,10),0.0866917 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,11),0.11518 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,12),0.0895081 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,13),0.102527 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,14),0.0879622 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,15),0.121926 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,16),0.0895081 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,17),0.108592 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,18),0.117292 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,19),-0.144205 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,20),-0.136139 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,21),-0.143803 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,26),-0.137722 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,29),-0.144742 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,7),(6,30),-0.0970615 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,6),(6,8),(6,9),0.103657 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,8),(6,10),0.0943741 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,8),(6,11),0.103657 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,8),(6,12),0.140999 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,8),(6,13),0.0590851 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,8),(6,14),0.105304 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,8),(6,15),0.103765 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,8),(6,16),0.140999 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,8),(6,17),0.109041 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,8),(6,18),0.129477 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,8),(6,19),-0.145068 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,8),(6,20),-0.142286 # DEPENDENCYPART_GRANDSIBL
(19,6),(6,8),(6,21),-0.145067 # DEPENDENCYPART_GRANDSIBL
