# _root_ Church 's Fried Chicken Inc. and Popeye 's Famous Fried Chicken Inc. , which have merged , are still troubled by overlapping restaurant locations .
#goldHeads=4,1,4,18,4,4,11,7,11,11,6,11,4,15,4,15,4,0,18,18,20,24,24,21,18,
#predictedHeads=4,1,4,18,4,4,11,7,11,11,6,11,4,15,4,15,4,0,18,18,20,24,24,21,18,
(18,4),(4,3),0.0522366 # DEPENDENCYPART_GRANDPAR
(18,4),(4,5),0.249713 # DEPENDENCYPART_GRANDPAR
(18,4),(4,6),0.314219 # DEPENDENCYPART_GRANDPAR
(18,4),(4,7),-0.0130502 # DEPENDENCYPART_GRANDPAR
(18,4),(4,8),-0.156402 # DEPENDENCYPART_GRANDPAR
(18,4),(4,9),0.0818547 # DEPENDENCYPART_GRANDPAR
(18,4),(4,10),0.0548929 # DEPENDENCYPART_GRANDPAR
(18,4),(4,11),0.0612524 # DEPENDENCYPART_GRANDPAR
(18,4),(4,12),0.0187037 # DEPENDENCYPART_GRANDPAR
(18,4),(4,13),0.457134 # DEPENDENCYPART_GRANDPAR
(18,4),(4,14),0.028808 # DEPENDENCYPART_GRANDPAR
(18,4),(4,15),1.05141 # DEPENDENCYPART_GRANDPAR
(18,4),(4,16),0.326914 # DEPENDENCYPART_GRANDPAR
(18,4),(4,17),0.635396 # DEPENDENCYPART_GRANDPAR
(18,4),(4,18),-0.958982 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,4),(4,20),-0.141079 # DEPENDENCYPART_GRANDPAR
(18,4),(4,24),-0.597386 # DEPENDENCYPART_GRANDPAR
(18,4),(4,25),-0.819163 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),0.0913665 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),-0.567173 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-0.0366434 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.0898147 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),0.268067 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),-0.24905 # DEPENDENCYPART_GRANDPAR
(18,5),(5,8),-0.0535166 # DEPENDENCYPART_GRANDPAR
(18,5),(5,10),-0.181691 # DEPENDENCYPART_GRANDPAR
(18,5),(5,13),0.39538 # DEPENDENCYPART_GRANDPAR
(18,5),(5,15),1.04503 # DEPENDENCYPART_GRANDPAR
(18,5),(5,18),-0.958982 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,6),(6,7),-0.597701 # DEPENDENCYPART_GRANDPAR
(18,6),(6,8),-0.800671 # DEPENDENCYPART_GRANDPAR
(18,6),(6,9),-0.502772 # DEPENDENCYPART_GRANDPAR
(18,6),(6,10),-0.522187 # DEPENDENCYPART_GRANDPAR
(18,6),(6,11),-0.523392 # DEPENDENCYPART_GRANDPAR
(18,6),(6,12),-0.665603 # DEPENDENCYPART_GRANDPAR
(18,6),(6,14),-0.245409 # DEPENDENCYPART_GRANDPAR
(18,6),(6,15),0.614824 # DEPENDENCYPART_GRANDPAR
(18,6),(6,16),-0.114497 # DEPENDENCYPART_GRANDPAR
(18,6),(6,18),-1.00021 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,6),(6,20),-0.177534 # DEPENDENCYPART_GRANDPAR
(18,6),(6,24),-0.631446 # DEPENDENCYPART_GRANDPAR
(18,7),(7,1),0.181622 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),0.0536125 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),0.00044113 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),0.214121 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),-0.259315 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.156385 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),0.0809404 # DEPENDENCYPART_GRANDPAR
(18,7),(7,10),0.0533948 # DEPENDENCYPART_GRANDPAR
(18,7),(7,11),0.0603382 # DEPENDENCYPART_GRANDPAR
(18,7),(7,12),0.0177894 # DEPENDENCYPART_GRANDPAR
(18,7),(7,13),0.459511 # DEPENDENCYPART_GRANDPAR
(18,7),(7,17),0.637772 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),-0.276297 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),-0.148408 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.547395 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),0.0520911 # DEPENDENCYPART_GRANDPAR
(18,10),(10,1),0.186597 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.142121 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),-0.0494738 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),0.063569 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),0.0210267 # DEPENDENCYPART_GRANDPAR
(18,10),(10,13),0.462316 # DEPENDENCYPART_GRANDPAR
(18,10),(10,17),0.640577 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),0.180643 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),0.0522366 # DEPENDENCYPART_GRANDPAR
(18,11),(11,4),-0.000538125 # DEPENDENCYPART_GRANDPAR
(18,11),(11,5),0.213142 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.148075 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.54705 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.0554279 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.0746624 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),0.0187037 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),0.457134 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),0.028808 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),1.05141 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),0.326914 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),0.635396 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-0.958982 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,19),-0.172724 # DEPENDENCYPART_GRANDPAR
(18,11),(11,20),-0.141079 # DEPENDENCYPART_GRANDPAR
(18,11),(11,21),-0.0967463 # DEPENDENCYPART_GRANDPAR
(18,11),(11,24),-0.597386 # DEPENDENCYPART_GRANDPAR
(18,11),(11,25),-0.819163 # DEPENDENCYPART_GRANDPAR
(18,12),(12,3),-0.0366434 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.237351 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.584728 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.144704 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.163542 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.163022 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),0.39538 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),0.0224169 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),1.04503 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),0.320392 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),0.573641 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-0.958982 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,12),(12,19),-0.172724 # DEPENDENCYPART_GRANDPAR
(18,12),(12,20),-0.141081 # DEPENDENCYPART_GRANDPAR
(18,12),(12,25),-0.819163 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.334477 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.183648 # DEPENDENCYPART_GRANDPAR
(18,15),(15,1),0.186281 # DEPENDENCYPART_GRANDPAR
(18,15),(15,3),0.0577165 # DEPENDENCYPART_GRANDPAR
(18,15),(15,4),0.00284586 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),0.0352145 # DEPENDENCYPART_GRANDPAR
(18,15),(15,6),-0.111039 # DEPENDENCYPART_GRANDPAR
(18,15),(15,7),-0.144696 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.0521174 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.0691826 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.0703619 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.195795 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),0.234878 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),0.0688115 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),0.0566721 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),0.165159 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-0.946476 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.115936 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-0.141411 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.143769 # DEPENDENCYPART_GRANDPAR
(18,15),(15,24),-0.526773 # DEPENDENCYPART_GRANDPAR
(18,15),(15,25),-0.722085 # DEPENDENCYPART_GRANDPAR
(18,16),(16,4),-0.051084 # DEPENDENCYPART_GRANDPAR
(18,16),(16,5),-0.0234114 # DEPENDENCYPART_GRANDPAR
(18,16),(16,6),-0.432351 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),-0.123112 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.124292 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.254421 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),0.271387 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),0.0422705 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.851481 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),0.253848 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-0.876624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.124846 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.0670295 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.033433 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.605113 # DEPENDENCYPART_GRANDPAR
(18,16),(16,24),-0.533239 # DEPENDENCYPART_GRANDPAR
(18,16),(16,25),-0.745985 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.253704 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),0.192395 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),0.0153374 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),-0.246128 # DEPENDENCYPART_GRANDPAR
(18,20),(20,4),-0.491388 # DEPENDENCYPART_GRANDPAR
(18,20),(20,5),-0.455039 # DEPENDENCYPART_GRANDPAR
(18,20),(20,6),-0.608338 # DEPENDENCYPART_GRANDPAR
(18,20),(20,11),-0.564596 # DEPENDENCYPART_GRANDPAR
(18,20),(20,12),-0.686048 # DEPENDENCYPART_GRANDPAR
(18,20),(20,14),-0.106968 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),0.389228 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-0.214278 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.0506206 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.407773 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),-0.00705539 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.309078 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.123751 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.288482 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-0.118436 # DEPENDENCYPART_GRANDPAR
(18,20),(20,25),-0.615029 # DEPENDENCYPART_GRANDPAR
(18,21),(21,19),0.243423 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.223802 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.164363 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.00401876 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.709068 # DEPENDENCYPART_GRANDPAR
(18,22),(22,19),0.0775532 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.249914 # DEPENDENCYPART_GRANDPAR
(18,23),(23,19),0.119237 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.191376 # DEPENDENCYPART_GRANDPAR
(18,24),(24,1),-0.32652 # DEPENDENCYPART_GRANDPAR
(18,24),(24,3),-0.454684 # DEPENDENCYPART_GRANDPAR
(18,24),(24,4),-0.509554 # DEPENDENCYPART_GRANDPAR
(18,24),(24,5),-0.473405 # DEPENDENCYPART_GRANDPAR
(18,24),(24,7),-0.657096 # DEPENDENCYPART_GRANDPAR
(18,24),(24,9),-0.562076 # DEPENDENCYPART_GRANDPAR
(18,24),(24,11),-0.582762 # DEPENDENCYPART_GRANDPAR
(18,24),(24,14),-0.196789 # DEPENDENCYPART_GRANDPAR
(18,24),(24,16),-0.234871 # DEPENDENCYPART_GRANDPAR
(18,24),(24,19),0.202121 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),0.60309 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),0.307853 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),-0.0858582 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.0897352 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),-0.613132 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.237817 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.842082 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.409704 # DEPENDENCYPART_GRANDPAR
(19,20),(20,4),-1.35049 # DEPENDENCYPART_GRANDPAR
(19,20),(20,5),-1.33285 # DEPENDENCYPART_GRANDPAR
(19,20),(20,6),-0.865193 # DEPENDENCYPART_GRANDPAR
(19,20),(20,11),-1.26039 # DEPENDENCYPART_GRANDPAR
(19,20),(20,12),-1.24124 # DEPENDENCYPART_GRANDPAR
(19,20),(20,14),-0.561995 # DEPENDENCYPART_GRANDPAR
(19,20),(20,15),-0.79139 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-0.883856 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.929661 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.746665 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.22627 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.495567 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.466113 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.605199 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.35747 # DEPENDENCYPART_GRANDPAR
(19,20),(20,25),-0.883657 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-1.37181 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,22),-0.339054 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.337721 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.0587895 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.773665 # DEPENDENCYPART_GRANDPAR
(19,24),(24,1),-1.46236 # DEPENDENCYPART_GRANDPAR
(19,24),(24,3),-1.40234 # DEPENDENCYPART_GRANDPAR
(19,24),(24,4),-1.38281 # DEPENDENCYPART_GRANDPAR
(19,24),(24,5),-1.36536 # DEPENDENCYPART_GRANDPAR
(19,24),(24,7),-1.34528 # DEPENDENCYPART_GRANDPAR
(19,24),(24,9),-1.32466 # DEPENDENCYPART_GRANDPAR
(19,24),(24,11),-1.2927 # DEPENDENCYPART_GRANDPAR
(19,24),(24,14),-0.627711 # DEPENDENCYPART_GRANDPAR
(19,24),(24,16),-0.905391 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-1.24804 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,20),0.00946754 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),-0.423828 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),-0.352152 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),-0.316784 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.793202 # DEPENDENCYPART_GRANDPAR
(20,4),(4,1),-0.394212 # DEPENDENCYPART_GRANDPAR
(20,4),(4,2),-1.28896 # DEPENDENCYPART_GRANDPAR
(20,4),(4,3),-0.429662 # DEPENDENCYPART_GRANDPAR
(20,4),(4,5),-0.25448 # DEPENDENCYPART_GRANDPAR
(20,4),(4,6),-0.343705 # DEPENDENCYPART_GRANDPAR
(20,4),(4,7),-0.232025 # DEPENDENCYPART_GRANDPAR
(20,4),(4,8),-0.637431 # DEPENDENCYPART_GRANDPAR
(20,4),(4,9),-0.326858 # DEPENDENCYPART_GRANDPAR
(20,4),(4,10),-0.293806 # DEPENDENCYPART_GRANDPAR
(20,4),(4,11),-0.294355 # DEPENDENCYPART_GRANDPAR
(20,4),(4,12),-0.166718 # DEPENDENCYPART_GRANDPAR
(20,4),(4,13),-0.0538616 # DEPENDENCYPART_GRANDPAR
(20,4),(4,14),0.326018 # DEPENDENCYPART_GRANDPAR
(20,4),(4,15),-0.34677 # DEPENDENCYPART_GRANDPAR
(20,4),(4,16),-0.109591 # DEPENDENCYPART_GRANDPAR
(20,4),(4,17),-0.237821 # DEPENDENCYPART_GRANDPAR
(20,4),(4,18),-0.469655 # DEPENDENCYPART_GRANDPAR
(20,4),(4,20),-1.12788 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,4),(4,24),-0.676584 # DEPENDENCYPART_GRANDPAR
(20,4),(4,25),-0.821734 # DEPENDENCYPART_GRANDPAR
(20,5),(5,1),-0.467843 # DEPENDENCYPART_GRANDPAR
(20,5),(5,2),-1.31936 # DEPENDENCYPART_GRANDPAR
(20,5),(5,3),-0.502896 # DEPENDENCYPART_GRANDPAR
(20,5),(5,4),-0.49139 # DEPENDENCYPART_GRANDPAR
(20,5),(5,6),-0.3784 # DEPENDENCYPART_GRANDPAR
(20,5),(5,7),-0.465152 # DEPENDENCYPART_GRANDPAR
(20,5),(5,8),-0.53147 # DEPENDENCYPART_GRANDPAR
(20,5),(5,10),-0.527516 # DEPENDENCYPART_GRANDPAR
(20,5),(5,13),-0.111644 # DEPENDENCYPART_GRANDPAR
(20,5),(5,15),-0.350113 # DEPENDENCYPART_GRANDPAR
(20,5),(5,18),-0.472998 # DEPENDENCYPART_GRANDPAR
(20,6),(6,7),-0.51812 # DEPENDENCYPART_GRANDPAR
(20,6),(6,8),-1.03214 # DEPENDENCYPART_GRANDPAR
(20,6),(6,9),-0.61293 # DEPENDENCYPART_GRANDPAR
(20,6),(6,10),-0.57233 # DEPENDENCYPART_GRANDPAR
(20,6),(6,11),-0.580444 # DEPENDENCYPART_GRANDPAR
(20,6),(6,12),-0.543244 # DEPENDENCYPART_GRANDPAR
(20,6),(6,14),0.307528 # DEPENDENCYPART_GRANDPAR
(20,6),(6,15),-0.502227 # DEPENDENCYPART_GRANDPAR
(20,6),(6,16),-0.300351 # DEPENDENCYPART_GRANDPAR
(20,6),(6,18),-0.619708 # DEPENDENCYPART_GRANDPAR
(20,6),(6,20),-1.12752 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,6),(6,24),-0.674364 # DEPENDENCYPART_GRANDPAR
(20,11),(11,1),-0.394212 # DEPENDENCYPART_GRANDPAR
(20,11),(11,3),-0.429662 # DEPENDENCYPART_GRANDPAR
(20,11),(11,4),-0.417759 # DEPENDENCYPART_GRANDPAR
(20,11),(11,5),-0.225902 # DEPENDENCYPART_GRANDPAR
(20,11),(11,7),-0.304606 # DEPENDENCYPART_GRANDPAR
(20,11),(11,8),-1.20071 # DEPENDENCYPART_GRANDPAR
(20,11),(11,9),-0.402111 # DEPENDENCYPART_GRANDPAR
(20,11),(11,10),-0.360917 # DEPENDENCYPART_GRANDPAR
(20,11),(11,12),-0.166718 # DEPENDENCYPART_GRANDPAR
(20,11),(11,13),-0.0538616 # DEPENDENCYPART_GRANDPAR
(20,11),(11,14),0.326018 # DEPENDENCYPART_GRANDPAR
(20,11),(11,15),-0.34677 # DEPENDENCYPART_GRANDPAR
(20,11),(11,16),-0.109591 # DEPENDENCYPART_GRANDPAR
(20,11),(11,17),-0.237821 # DEPENDENCYPART_GRANDPAR
(20,11),(11,18),-0.469655 # DEPENDENCYPART_GRANDPAR
(20,11),(11,19),-0.122236 # DEPENDENCYPART_GRANDPAR
(20,11),(11,20),-1.12788 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,11),(11,21),0.059722 # DEPENDENCYPART_GRANDPAR
(20,11),(11,24),-0.676584 # DEPENDENCYPART_GRANDPAR
(20,11),(11,25),-0.821734 # DEPENDENCYPART_GRANDPAR
(20,12),(12,3),-0.502896 # DEPENDENCYPART_GRANDPAR
(20,12),(12,7),-0.378236 # DEPENDENCYPART_GRANDPAR
(20,12),(12,8),-1.23111 # DEPENDENCYPART_GRANDPAR
(20,12),(12,9),-0.475742 # DEPENDENCYPART_GRANDPAR
(20,12),(12,10),-0.434151 # DEPENDENCYPART_GRANDPAR
(20,12),(12,11),-0.440565 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),-0.111644 # DEPENDENCYPART_GRANDPAR
(20,12),(12,14),0.322663 # DEPENDENCYPART_GRANDPAR
(20,12),(12,15),-0.350113 # DEPENDENCYPART_GRANDPAR
(20,12),(12,16),-0.113073 # DEPENDENCYPART_GRANDPAR
(20,12),(12,17),-0.295604 # DEPENDENCYPART_GRANDPAR
(20,12),(12,18),-0.472998 # DEPENDENCYPART_GRANDPAR
(20,12),(12,19),-0.125602 # DEPENDENCYPART_GRANDPAR
(20,12),(12,20),-1.12788 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,12),(12,25),-0.821734 # DEPENDENCYPART_GRANDPAR
(20,14),(14,12),-0.382751 # DEPENDENCYPART_GRANDPAR
(20,14),(14,16),-0.240312 # DEPENDENCYPART_GRANDPAR
(20,15),(15,1),-0.569016 # DEPENDENCYPART_GRANDPAR
(20,15),(15,3),-0.604623 # DEPENDENCYPART_GRANDPAR
(20,15),(15,4),-0.594817 # DEPENDENCYPART_GRANDPAR
(20,15),(15,5),-0.584824 # DEPENDENCYPART_GRANDPAR
(20,15),(15,6),-0.827564 # DEPENDENCYPART_GRANDPAR
(20,15),(15,7),-0.481668 # DEPENDENCYPART_GRANDPAR
(20,15),(15,9),-0.579203 # DEPENDENCYPART_GRANDPAR
(20,15),(15,10),-0.535878 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.543992 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.497063 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.523309 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.0785484 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.303938 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.620676 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),-0.59027 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),-0.264953 # DEPENDENCYPART_GRANDPAR
(20,15),(15,20),-1.15982 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,15),(15,21),-0.0175725 # DEPENDENCYPART_GRANDPAR
(20,15),(15,24),-0.659323 # DEPENDENCYPART_GRANDPAR
(20,15),(15,25),-0.778602 # DEPENDENCYPART_GRANDPAR
(20,16),(16,4),-0.432281 # DEPENDENCYPART_GRANDPAR
(20,16),(16,5),-0.426951 # DEPENDENCYPART_GRANDPAR
(20,16),(16,6),-0.629484 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),-0.373342 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),-0.381456 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.339189 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.218743 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),0.12978 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.436472 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.62463 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),-0.594197 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),-0.294089 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.09207 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,21),0.0927847 # DEPENDENCYPART_GRANDPAR
(20,16),(16,22),-0.409602 # DEPENDENCYPART_GRANDPAR
(20,16),(16,24),-0.638725 # DEPENDENCYPART_GRANDPAR
(20,16),(16,25),-0.787686 # DEPENDENCYPART_GRANDPAR
(20,18),(18,1),-0.536784 # DEPENDENCYPART_GRANDPAR
(20,18),(18,3),-0.572391 # DEPENDENCYPART_GRANDPAR
(20,18),(18,4),-0.562585 # DEPENDENCYPART_GRANDPAR
(20,18),(18,5),-0.552597 # DEPENDENCYPART_GRANDPAR
(20,18),(18,6),-0.823674 # DEPENDENCYPART_GRANDPAR
(20,18),(18,7),-0.449437 # DEPENDENCYPART_GRANDPAR
(20,18),(18,8),-1.12996 # DEPENDENCYPART_GRANDPAR
(20,18),(18,9),-0.546977 # DEPENDENCYPART_GRANDPAR
(20,18),(18,10),-0.503647 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.51176 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),-0.464835 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),-0.423767 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.0581693 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.5719 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.202025 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.607726 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.219513 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.15537 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),0.0160769 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-0.486958 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-0.677388 # DEPENDENCYPART_GRANDPAR
(20,18),(18,24),-0.637308 # DEPENDENCYPART_GRANDPAR
(20,18),(18,25),-0.753617 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),0.139528 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.12035 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),0.102489 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-0.667755 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.569077 # DEPENDENCYPART_GRANDPAR
(20,21),(21,22),0.105497 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),0.208202 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),0.241075 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.330489 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.611985 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.136876 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-0.716595 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),0.10354 # DEPENDENCYPART_GRANDPAR
(20,24),(24,1),-0.988688 # DEPENDENCYPART_GRANDPAR
(20,24),(24,3),-1.02222 # DEPENDENCYPART_GRANDPAR
(20,24),(24,4),-1.01241 # DEPENDENCYPART_GRANDPAR
(20,24),(24,5),-0.997047 # DEPENDENCYPART_GRANDPAR
