# _root_ Commodities : Dow Jones futures index 129.72 , off 0.15 ; spot index 130.16 , up 0.91 .
#goldHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
#predictedHeads=0,1,6,6,6,1,6,6,6,9,6,13,6,13,13,13,16,1,
(11,13),(13,8),-1.01401 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.921705 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.755388 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-1.44082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),-0.0179077 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.634449 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.38154 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.48878 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.798058 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.556569 # DEPENDENCYPART_GRANDPAR
(12,9),(9,1),-0.550118 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),-0.738422 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),-0.492361 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),-0.467132 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.674092 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.500678 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.594361 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),-0.434394 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.59861 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-0.394257 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.722235 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.787662 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-0.715711 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-0.761314 # DEPENDENCYPART_GRANDPAR
(12,9),(9,18),-1.03305 # DEPENDENCYPART_GRANDPAR
(12,10),(10,1),-0.613738 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),-0.725789 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.643536 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.673674 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.529307 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.521093 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.385941 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.55223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,1),-1.20241 # DEPENDENCYPART_GRANDPAR
(12,13),(13,2),-1.32345 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-1.39178 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-1.37269 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-1.23063 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),-1.33565 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-1.41251 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-1.29256 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-1.06126 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-1.1864 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-1.09076 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.90032 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.298876 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),0.00720286 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.242378 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.337955 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.564179 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-1.32446 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-1.11206 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.946321 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-1.09836 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.987417 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.744849 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.457591 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.165941 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.175846 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.0830005 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.286667 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.327085 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.29627 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),-0.240769 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.218086 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.179272 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.597436 # DEPENDENCYPART_GRANDPAR
(12,17),(17,10),-1.09836 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),-0.177135 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.104108 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.0493392 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.659079 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),-0.302987 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.655218 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.572605 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.642693 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),-0.614446 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),-0.552142 # DEPENDENCYPART_GRANDPAR
(13,1),(1,7),-0.627861 # DEPENDENCYPART_GRANDPAR
(13,1),(1,8),-0.530141 # DEPENDENCYPART_GRANDPAR
(13,1),(1,9),-0.410882 # DEPENDENCYPART_GRANDPAR
(13,1),(1,10),-0.323648 # DEPENDENCYPART_GRANDPAR
(13,1),(1,11),-0.479348 # DEPENDENCYPART_GRANDPAR
(13,1),(1,12),-0.299662 # DEPENDENCYPART_GRANDPAR
(13,1),(1,13),-1.35562 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,1),(1,14),-0.375332 # DEPENDENCYPART_GRANDPAR
(13,1),(1,15),-0.790941 # DEPENDENCYPART_GRANDPAR
(13,1),(1,16),-0.485903 # DEPENDENCYPART_GRANDPAR
(13,1),(1,17),-0.562858 # DEPENDENCYPART_GRANDPAR
(13,1),(1,18),-0.810216 # DEPENDENCYPART_GRANDPAR
(13,2),(2,1),-0.624683 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),-0.633005 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),-0.703384 # DEPENDENCYPART_GRANDPAR
(13,2),(2,6),-0.704091 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.523172 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.590383 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.482679 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),-0.656466 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),-0.633259 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),-0.690029 # DEPENDENCYPART_GRANDPAR
(13,3),(3,8),-0.423599 # DEPENDENCYPART_GRANDPAR
(13,3),(3,11),-0.490044 # DEPENDENCYPART_GRANDPAR
(13,3),(3,13),-1.36042 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,3),(3,15),-0.831359 # DEPENDENCYPART_GRANDPAR
(13,3),(3,18),-0.797498 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.512544 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.57951 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.340503 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.641173 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.626494 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),-0.678674 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),-0.410922 # DEPENDENCYPART_GRANDPAR
(13,4),(4,9),-0.332329 # DEPENDENCYPART_GRANDPAR
(13,4),(4,10),-0.374461 # DEPENDENCYPART_GRANDPAR
(13,4),(4,11),-0.474743 # DEPENDENCYPART_GRANDPAR
(13,4),(4,12),-0.370884 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.36093 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,4),(4,14),-0.3326 # DEPENDENCYPART_GRANDPAR
(13,4),(4,15),-0.831364 # DEPENDENCYPART_GRANDPAR
(13,4),(4,18),-0.797502 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.483525 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.566462 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.485355 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.593282 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.561054 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.612634 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.570345 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.425546 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.493667 # DEPENDENCYPART_GRANDPAR
(13,5),(5,12),-0.313471 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.35569 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,16),-0.485899 # DEPENDENCYPART_GRANDPAR
(13,5),(5,18),-0.810213 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),-0.449033 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.440603 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.469469 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.560891 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.518768 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.710008 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),-0.522031 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),-0.415153 # DEPENDENCYPART_GRANDPAR
(13,6),(6,10),-0.405797 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),-0.509862 # DEPENDENCYPART_GRANDPAR
(13,6),(6,12),-0.200928 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-1.45012 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,14),-0.398093 # DEPENDENCYPART_GRANDPAR
(13,6),(6,15),-0.848709 # DEPENDENCYPART_GRANDPAR
(13,6),(6,16),-0.559139 # DEPENDENCYPART_GRANDPAR
(13,6),(6,17),-0.585619 # DEPENDENCYPART_GRANDPAR
(13,6),(6,18),-0.875663 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),-0.529668 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),-0.653572 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),-0.433155 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),-0.521089 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),-0.601132 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.647184 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),-0.382194 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),-0.315455 # DEPENDENCYPART_GRANDPAR
(13,7),(7,10),-0.415891 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),-0.397222 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),-0.0833641 # DEPENDENCYPART_GRANDPAR
(13,7),(7,13),-1.28794 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,7),(7,14),-0.309813 # DEPENDENCYPART_GRANDPAR
(13,7),(7,16),-0.435184 # DEPENDENCYPART_GRANDPAR
(13,7),(7,17),-0.497339 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.531059 # DEPENDENCYPART_GRANDPAR
(13,9),(9,1),-0.467058 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),-0.663444 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),-0.385006 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),-0.46913 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.540555 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.383809 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.417719 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),-0.434249 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),-0.276922 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-1.33492 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),-0.338544 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),-0.707603 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),-0.476125 # DEPENDENCYPART_GRANDPAR
(13,9),(9,17),-0.52607 # DEPENDENCYPART_GRANDPAR
(13,9),(9,18),-0.816218 # DEPENDENCYPART_GRANDPAR
(13,10),(10,1),-0.522564 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),-0.643404 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.637871 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.547311 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.393621 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.537064 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.397222 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),-0.0833561 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.453381 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.437622 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.27128 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,9),-0.52697 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.529212 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.45 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.39806 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.844706 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.557924 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.585586 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-0.875773 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-1.21342 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-1.00472 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.959015 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.909205 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.984709 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.894223 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.487838 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.0569325 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.0902545 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),0.168766 # DEPENDENCYPART_GRANDPAR
(13,15),(15,14),0.0901427 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.0859459 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.0567408 # DEPENDENCYPART_GRANDPAR
(13,16),(16,14),0.137161 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),-0.140801 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.118662 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.353306 # DEPENDENCYPART_GRANDPAR
(13,17),(17,10),-0.909205 # DEPENDENCYPART_GRANDPAR
(13,17),(17,14),0.183503 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),-0.0455045 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.155379 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.433285 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.0745839 # DEPENDENCYPART_GRANDPAR
(14,7),(7,1),0.119695 # DEPENDENCYPART_GRANDPAR
(14,7),(7,2),-0.184936 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),-0.0540403 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),-0.0803103 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),0.184076 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.26613 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.388761 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),-0.27699 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),-0.534966 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),-0.314177 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),0.0051301 # DEPENDENCYPART_GRANDPAR
(14,7),(7,13),0.0169938 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-1.23976 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,7),(7,16),-0.382712 # DEPENDENCYPART_GRANDPAR
(14,7),(7,17),-0.441418 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.35288 # DEPENDENCYPART_GRANDPAR
(14,9),(9,1),0.123223 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),-0.280026 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-0.0765032 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.186217 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.275467 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.19493 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.462786 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.264899 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.0219504 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),-0.0210082 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.23811 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.454497 # DEPENDENCYPART_GRANDPAR
(14,9),(9,16),-0.39066 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-0.439763 # DEPENDENCYPART_GRANDPAR
(14,9),(9,18),-0.792105 # DEPENDENCYPART_GRANDPAR
(14,10),(10,1),0.119695 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.183402 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.264274 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.0952195 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.0166416 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.257629 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.314177 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),0.00513816 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.288061 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.141393 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.140402 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.373225 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.297766 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.0797406 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.25324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.55296 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.434199 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.454898 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.810862 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),0.0700178 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.190021 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.0616988 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.0903844 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),0.14095 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.237508 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.35335 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.205265 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.36598 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.27505 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.266877 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),0.020886 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.25542 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.560144 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.438425 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.457072 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.812732 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.858464 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.0281214 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.104457 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.815202 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.09845 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.139271 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.371006 # DEPENDENCYPART_GRANDPAR
(14,17),(17,10),-0.884289 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.89044 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),-0.0528134 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.0901428 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.279617 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),0.317766 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.177666 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.220295 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),0.225238 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.160233 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.159029 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.209465 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.82511 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.507988 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.735735 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.444929 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-1.39402 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.309599 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.508656 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-0.353574 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.434551 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-1.29792 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),-0.00625688 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.515386 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.238814 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.205873 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),-0.519032 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.20801 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.504655 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.597861 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.575484 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.281256 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.34626 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),0.133877 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.180989 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.36273 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),0.150429 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.786289 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.617225 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.757017 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.871286 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.407947 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),0.609462 # DEPENDENCYPART_GRANDPAR
(17,10),(10,1),-0.023069 # DEPENDENCYPART_GRANDPAR
(17,10),(10,2),-0.335643 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.492044 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.324005 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.22777 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.386911 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.456547 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.326982 # DEPENDENCYPART_GRANDPAR
(17,14),(14,7),-0.324005 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.22777 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),-0.386911 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.261341 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.267876 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.354884 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.402497 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.456531 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.168602 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.61493 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,14),-0.485118 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.215413 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.59896 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,14),-0.450304 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.340189 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.62932 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.857014 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-1.2367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,10),-0.546755 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.496003 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.372284 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.232269 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.80701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
