# _root_ Among rail and highway accounts , the agreement provides $ 615 million for Amtrak , including $ 85 million for capital improvements .
#goldHeads=9,1,2,5,3,9,8,9,0,9,10,10,10,13,10,10,16,17,17,16,22,20,9,
#predictedHeads=9,1,2,5,3,9,8,9,0,9,10,10,9,13,10,10,16,17,17,17,22,20,9,
(16,2),(2,10),-0.280187 # DEPENDENCYPART_GRANDPAR
(16,2),(2,13),0.00413713 # DEPENDENCYPART_GRANDPAR
(16,2),(2,15),-0.298531 # DEPENDENCYPART_GRANDPAR
(16,2),(2,16),-1.18106 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,2),(2,20),-0.0548117 # DEPENDENCYPART_GRANDPAR
(16,2),(2,23),-0.85056 # DEPENDENCYPART_GRANDPAR
(16,8),(8,1),-0.19083 # DEPENDENCYPART_GRANDPAR
(16,8),(8,2),-0.193087 # DEPENDENCYPART_GRANDPAR
(16,8),(8,5),-0.158667 # DEPENDENCYPART_GRANDPAR
(16,8),(8,6),-0.36869 # DEPENDENCYPART_GRANDPAR
(16,8),(8,7),-0.0955501 # DEPENDENCYPART_GRANDPAR
(16,8),(8,9),-0.115131 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),-0.276469 # DEPENDENCYPART_GRANDPAR
(16,8),(8,13),-0.00634364 # DEPENDENCYPART_GRANDPAR
(16,8),(8,15),-0.295575 # DEPENDENCYPART_GRANDPAR
(16,8),(8,16),-1.18123 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,8),(8,17),0.0485424 # DEPENDENCYPART_GRANDPAR
(16,8),(8,20),-0.0693443 # DEPENDENCYPART_GRANDPAR
(16,8),(8,23),-0.850666 # DEPENDENCYPART_GRANDPAR
(16,10),(10,1),-0.240927 # DEPENDENCYPART_GRANDPAR
(16,10),(10,2),-0.227541 # DEPENDENCYPART_GRANDPAR
(16,10),(10,3),-0.0488571 # DEPENDENCYPART_GRANDPAR
(16,10),(10,5),-0.233263 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.257915 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.0849529 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.154485 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.190707 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.179557 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.140445 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),-0.0122166 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),-0.352209 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),-0.387928 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-1.11644 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,17),0.140552 # DEPENDENCYPART_GRANDPAR
(16,10),(10,18),-0.334846 # DEPENDENCYPART_GRANDPAR
(16,10),(10,19),-0.396828 # DEPENDENCYPART_GRANDPAR
(16,10),(10,20),-0.0288706 # DEPENDENCYPART_GRANDPAR
(16,10),(10,23),-0.757558 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.329405 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.52531 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.36411 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.372921 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.08349 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),0.190495 # DEPENDENCYPART_GRANDPAR
(16,13),(13,22),-0.492603 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.343541 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.365139 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.255035 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.11895 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),0.14764 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.418687 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.075836 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.487621 # DEPENDENCYPART_GRANDPAR
(16,14),(14,23),-0.757848 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-0.787892 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-0.742528 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.833684 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.908432 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.46931 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.783285 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.794908 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.800715 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.244457 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),0.264723 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),0.558605 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),0.0539181 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),0.0890556 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.274057 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),0.17183 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),0.576924 # DEPENDENCYPART_GRANDPAR
(16,19),(19,1),-0.791369 # DEPENDENCYPART_GRANDPAR
(16,19),(19,13),-0.493144 # DEPENDENCYPART_GRANDPAR
(16,19),(19,14),-0.78268 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.20689 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),0.57073 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),0.0169006 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),0.0970994 # DEPENDENCYPART_GRANDPAR
(16,20),(20,17),0.610742 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.0131884 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),0.114699 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),0.119683 # DEPENDENCYPART_GRANDPAR
(16,22),(22,10),-0.862948 # DEPENDENCYPART_GRANDPAR
(16,22),(22,14),-0.851735 # DEPENDENCYPART_GRANDPAR
(16,22),(22,16),-0.752949 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,22),(22,17),0.797187 # DEPENDENCYPART_GRANDPAR
(16,22),(22,18),0.305359 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),0.277169 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),0.580483 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),0.0473628 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.305733 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.0815599 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),-0.412185 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),-0.137118 # DEPENDENCYPART_GRANDPAR
(17,1),(1,4),-0.398138 # DEPENDENCYPART_GRANDPAR
(17,1),(1,5),-0.256045 # DEPENDENCYPART_GRANDPAR
(17,1),(1,6),-0.436971 # DEPENDENCYPART_GRANDPAR
(17,1),(1,9),-0.148302 # DEPENDENCYPART_GRANDPAR
(17,1),(1,23),-0.501252 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-0.600122 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.108703 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),-0.412983 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),-0.409177 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),-0.458218 # DEPENDENCYPART_GRANDPAR
(17,2),(2,8),-0.407392 # DEPENDENCYPART_GRANDPAR
(17,2),(2,9),-0.189817 # DEPENDENCYPART_GRANDPAR
(17,2),(2,10),-0.154536 # DEPENDENCYPART_GRANDPAR
(17,2),(2,13),-0.189341 # DEPENDENCYPART_GRANDPAR
(17,2),(2,15),-0.361891 # DEPENDENCYPART_GRANDPAR
(17,2),(2,16),-0.191087 # DEPENDENCYPART_GRANDPAR
(17,2),(2,20),-0.457481 # DEPENDENCYPART_GRANDPAR
(17,2),(2,23),-0.505042 # DEPENDENCYPART_GRANDPAR
(17,10),(10,1),-0.374661 # DEPENDENCYPART_GRANDPAR
(17,10),(10,2),-0.479513 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.454431 # DEPENDENCYPART_GRANDPAR
(17,10),(10,5),-0.173778 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.395277 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.384544 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.446509 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.226823 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.395895 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.347456 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),-0.316259 # DEPENDENCYPART_GRANDPAR
(17,10),(10,14),-0.584258 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),-0.535622 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),-0.356663 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-0.946146 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,18),-0.0909978 # DEPENDENCYPART_GRANDPAR
(17,10),(10,19),-0.17809 # DEPENDENCYPART_GRANDPAR
(17,10),(10,20),-0.509924 # DEPENDENCYPART_GRANDPAR
(17,10),(10,23),-0.485118 # DEPENDENCYPART_GRANDPAR
(17,12),(12,1),-1.13553 # DEPENDENCYPART_GRANDPAR
(17,12),(12,2),-1.02806 # DEPENDENCYPART_GRANDPAR
(17,12),(12,3),-1.51012 # DEPENDENCYPART_GRANDPAR
(17,12),(12,6),-0.930973 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-1.02716 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),-0.99192 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.49954 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.284471 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.490049 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),-0.386896 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),-0.241702 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-0.934486 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,10),-0.166149 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.113992 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.450222 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.407931 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),-0.226246 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-0.958733 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,22),-0.544704 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.164716 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.0939498 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.295286 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.214079 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-0.936478 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,19),-0.194922 # DEPENDENCYPART_GRANDPAR
(17,14),(14,20),-0.554784 # DEPENDENCYPART_GRANDPAR
(17,14),(14,22),-0.465963 # DEPENDENCYPART_GRANDPAR
(17,14),(14,23),-0.482818 # DEPENDENCYPART_GRANDPAR
(17,16),(16,1),-0.520248 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),-0.391694 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),-0.350161 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.0880649 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.367514 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.394614 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.454418 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.936154 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.0944065 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.182159 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.559902 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.394416 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.477 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.487821 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.679867 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.534094 # DEPENDENCYPART_GRANDPAR
(17,19),(19,1),-0.911327 # DEPENDENCYPART_GRANDPAR
(17,19),(19,13),-0.721373 # DEPENDENCYPART_GRANDPAR
(17,19),(19,14),-0.944677 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.265612 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.799481 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.404168 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.358795 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.392163 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,19),0.0965968 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),0.385791 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),0.34915 # DEPENDENCYPART_GRANDPAR
(17,22),(22,10),-0.67373 # DEPENDENCYPART_GRANDPAR
(17,22),(22,14),-0.978575 # DEPENDENCYPART_GRANDPAR
(17,22),(22,16),-0.603372 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-0.399301 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,18),0.326986 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),0.192744 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),0.00909291 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.105277 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.0332287 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),-0.0620539 # DEPENDENCYPART_GRANDPAR
(18,19),(19,1),-0.913869 # DEPENDENCYPART_GRANDPAR
(18,19),(19,13),-0.800704 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.928865 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.29582 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.473951 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.316097 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.372787 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.800867 # DEPENDENCYPART_GRANDPAR
(18,20),(20,19),-0.27111 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.307783 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.279623 # DEPENDENCYPART_GRANDPAR
(19,1),(1,2),-0.511985 # DEPENDENCYPART_GRANDPAR
(19,1),(1,3),-0.413361 # DEPENDENCYPART_GRANDPAR
(19,1),(1,4),-0.489819 # DEPENDENCYPART_GRANDPAR
(19,1),(1,5),0.212903 # DEPENDENCYPART_GRANDPAR
(19,1),(1,6),-0.511765 # DEPENDENCYPART_GRANDPAR
(19,1),(1,9),-0.089075 # DEPENDENCYPART_GRANDPAR
(19,1),(1,23),-1.17705 # DEPENDENCYPART_GRANDPAR
(19,13),(13,10),-0.498801 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-0.500055 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),-0.3713 # DEPENDENCYPART_GRANDPAR
(19,13),(13,15),-0.588479 # DEPENDENCYPART_GRANDPAR
(19,13),(13,16),-0.279218 # DEPENDENCYPART_GRANDPAR
(19,13),(13,17),-0.299408 # DEPENDENCYPART_GRANDPAR
(19,13),(13,22),-0.988223 # DEPENDENCYPART_GRANDPAR
(19,14),(14,10),-0.50167 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.408011 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.476019 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.304624 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),-0.293377 # DEPENDENCYPART_GRANDPAR
(19,14),(14,19),-1.54616 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,14),(14,20),-0.742005 # DEPENDENCYPART_GRANDPAR
(19,14),(14,22),-0.896693 # DEPENDENCYPART_GRANDPAR
(19,14),(14,23),-1.14318 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.53933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.72678 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.795289 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.20553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.214727 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.258835 # DEPENDENCYPART_GRANDPAR
(19,22),(22,10),-1.01923 # DEPENDENCYPART_GRANDPAR
(19,22),(22,14),-0.852237 # DEPENDENCYPART_GRANDPAR
(19,22),(22,16),-0.624403 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-0.7673 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-0.828141 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-1.14182 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),-0.247187 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),-0.339963 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.736682 # DEPENDENCYPART_GRANDPAR
(20,17),(17,1),-0.562382 # DEPENDENCYPART_GRANDPAR
(20,17),(17,2),-0.542021 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.667875 # DEPENDENCYPART_GRANDPAR
(20,17),(17,12),-0.398256 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),-0.0927711 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.462035 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.730733 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.0267171 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.214378 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.170135 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.22499 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,21),0.186145 # DEPENDENCYPART_GRANDPAR
(20,17),(17,22),0.0762149 # DEPENDENCYPART_GRANDPAR
(20,17),(17,23),-1.26218 # DEPENDENCYPART_GRANDPAR
(20,19),(19,1),-0.597293 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),-0.20471 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.582301 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.477096 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.22818 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),0.156736 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),0.0935926 # DEPENDENCYPART_GRANDPAR
(20,22),(22,10),-1.5075 # DEPENDENCYPART_GRANDPAR
(20,22),(22,14),-1.33036 # DEPENDENCYPART_GRANDPAR
(20,22),(22,16),-0.881079 # DEPENDENCYPART_GRANDPAR
(20,22),(22,17),-1.30078 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-1.27902 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-1.30933 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.584405 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),1.0543 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.872661 # DEPENDENCYPART_GRANDPAR
(22,10),(10,1),-0.972088 # DEPENDENCYPART_GRANDPAR
(22,10),(10,2),-0.496383 # DEPENDENCYPART_GRANDPAR
(22,10),(10,3),-1.25024 # DEPENDENCYPART_GRANDPAR
(22,10),(10,5),-0.266516 # DEPENDENCYPART_GRANDPAR
(22,10),(10,6),-1.04976 # DEPENDENCYPART_GRANDPAR
(22,10),(10,7),-0.737587 # DEPENDENCYPART_GRANDPAR
(22,10),(10,8),-0.602379 # DEPENDENCYPART_GRANDPAR
(22,10),(10,9),-0.320715 # DEPENDENCYPART_GRANDPAR
(22,10),(10,11),-0.747666 # DEPENDENCYPART_GRANDPAR
(22,10),(10,12),-0.910089 # DEPENDENCYPART_GRANDPAR
(22,10),(10,13),-0.8405 # DEPENDENCYPART_GRANDPAR
(22,10),(10,14),-0.37847 # DEPENDENCYPART_GRANDPAR
(22,10),(10,15),-0.646682 # DEPENDENCYPART_GRANDPAR
(22,10),(10,16),-0.370374 # DEPENDENCYPART_GRANDPAR
(22,10),(10,17),-0.13485 # DEPENDENCYPART_GRANDPAR
(22,10),(10,18),0.0675102 # DEPENDENCYPART_GRANDPAR
(22,10),(10,19),-0.0116281 # DEPENDENCYPART_GRANDPAR
(22,10),(10,20),-0.350371 # DEPENDENCYPART_GRANDPAR
(22,10),(10,23),-0.858529 # DEPENDENCYPART_GRANDPAR
(22,14),(14,10),-0.358328 # DEPENDENCYPART_GRANDPAR
(22,14),(14,12),-1.154 # DEPENDENCYPART_GRANDPAR
(22,14),(14,15),-0.41127 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),-0.296326 # DEPENDENCYPART_GRANDPAR
(22,14),(14,17),-0.17284 # DEPENDENCYPART_GRANDPAR
(22,14),(14,19),-0.336887 # DEPENDENCYPART_GRANDPAR
(22,14),(14,20),-0.1466 # DEPENDENCYPART_GRANDPAR
(22,14),(14,22),-1.22683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,14),(14,23),-0.85723 # DEPENDENCYPART_GRANDPAR
(22,16),(16,1),-0.73969 # DEPENDENCYPART_GRANDPAR
(22,16),(16,2),-0.0525981 # DEPENDENCYPART_GRANDPAR
(22,16),(16,8),-0.137513 # DEPENDENCYPART_GRANDPAR
(22,16),(16,10),-0.25391 # DEPENDENCYPART_GRANDPAR
(22,16),(16,13),-0.639559 # DEPENDENCYPART_GRANDPAR
(22,16),(16,14),0.00406631 # DEPENDENCYPART_GRANDPAR
(22,16),(16,15),-0.459225 # DEPENDENCYPART_GRANDPAR
(22,16),(16,17),-0.310185 # DEPENDENCYPART_GRANDPAR
(22,16),(16,18),-0.239951 # DEPENDENCYPART_GRANDPAR
(22,16),(16,19),-0.399998 # DEPENDENCYPART_GRANDPAR
(22,16),(16,20),-0.405515 # DEPENDENCYPART_GRANDPAR
(22,16),(16,21),-0.123599 # DEPENDENCYPART_GRANDPAR
(22,16),(16,22),-1.31723 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,16),(16,23),-0.934069 # DEPENDENCYPART_GRANDPAR
(22,17),(17,1),-0.972088 # DEPENDENCYPART_GRANDPAR
(22,17),(17,2),-0.496383 # DEPENDENCYPART_GRANDPAR
(22,17),(17,10),-0.508101 # DEPENDENCYPART_GRANDPAR
(22,17),(17,12),-1.25489 # DEPENDENCYPART_GRANDPAR
(22,17),(17,13),-0.768867 # DEPENDENCYPART_GRANDPAR
(22,17),(17,14),-0.422872 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),-0.67456 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),-0.332743 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),0.0675102 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),-0.0116281 # DEPENDENCYPART_GRANDPAR
(22,17),(17,20),-0.350371 # DEPENDENCYPART_GRANDPAR
(22,17),(17,21),-0.107624 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-1.21003 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,17),(17,23),-0.858529 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.307143 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.302903 # DEPENDENCYPART_GRANDPAR
(22,19),(19,1),-0.685532 # DEPENDENCYPART_GRANDPAR
(22,19),(19,13),-0.574468 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),-0.200953 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),0.169537 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.283879 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),0.253644 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.21136 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,17),-0.0903173 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.219431 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.0145394 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.29297 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,22),-0.863089 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,10),-0.236997 # DEPENDENCYPART_GRANDPAR
(23,22),(22,14),-0.552638 # DEPENDENCYPART_GRANDPAR
(23,22),(22,16),-0.149115 # DEPENDENCYPART_GRANDPAR
(23,22),(22,17),-0.251553 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.731887 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.783916 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.158584 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.407064 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.75783 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
