# _root_ Consider Gap Inc. , whose latest ad campaign features black-and-white shots of Hollywood stars , artists and other well-known personalities modeling the retailer 's jeans and T-shirts .
#goldHeads=0,1,2,2,8,8,8,9,2,11,9,11,14,12,14,14,16,19,20,17,14,23,25,23,21,25,26,1,
#predictedHeads=0,1,2,2,8,8,8,9,2,11,9,11,14,12,14,14,16,20,20,17,20,23,25,23,21,25,26,1,
(5,7),(7,2),-0.78277 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-0.796885 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.725559 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-1.40058 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),0.127844 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),-0.297566 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.299146 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.461728 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.325996 # DEPENDENCYPART_GRANDPAR
(5,8),(8,1),-0.576757 # DEPENDENCYPART_GRANDPAR
(5,8),(8,2),-0.782772 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.796887 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.725619 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-1.40078 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.127844 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.0240325 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.29906 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.501589 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.465711 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.331454 # DEPENDENCYPART_GRANDPAR
(5,8),(8,15),-0.406828 # DEPENDENCYPART_GRANDPAR
(5,8),(8,17),-0.504422 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.585252 # DEPENDENCYPART_GRANDPAR
(5,9),(9,2),-0.687942 # DEPENDENCYPART_GRANDPAR
(5,9),(9,3),-0.70163 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),-0.595616 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-1.24353 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),-0.0170863 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),-0.0510911 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),-0.271903 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.456652 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.398942 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.401536 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.522923 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),-0.467195 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),-0.447413 # DEPENDENCYPART_GRANDPAR
(5,9),(9,16),-0.51445 # DEPENDENCYPART_GRANDPAR
(5,9),(9,17),-0.452258 # DEPENDENCYPART_GRANDPAR
(5,9),(9,20),-0.577025 # DEPENDENCYPART_GRANDPAR
(5,9),(9,21),-0.576656 # DEPENDENCYPART_GRANDPAR
(5,9),(9,25),-0.662922 # DEPENDENCYPART_GRANDPAR
(5,9),(9,26),-0.630731 # DEPENDENCYPART_GRANDPAR
(5,9),(9,28),-0.805988 # DEPENDENCYPART_GRANDPAR
(5,11),(11,1),-0.585069 # DEPENDENCYPART_GRANDPAR
(5,11),(11,2),-0.732876 # DEPENDENCYPART_GRANDPAR
(5,11),(11,3),-0.746749 # DEPENDENCYPART_GRANDPAR
(5,11),(11,4),-0.722765 # DEPENDENCYPART_GRANDPAR
(5,11),(11,5),-1.36785 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,11),(11,6),0.0147486 # DEPENDENCYPART_GRANDPAR
(5,11),(11,7),-0.0880321 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),-0.306584 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.296383 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.453862 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.349902 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.529631 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.516166 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.419025 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.562971 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),-0.50625 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),-0.642109 # DEPENDENCYPART_GRANDPAR
(5,11),(11,19),-0.691678 # DEPENDENCYPART_GRANDPAR
(5,11),(11,20),-0.624163 # DEPENDENCYPART_GRANDPAR
(5,11),(11,21),-0.5995 # DEPENDENCYPART_GRANDPAR
(5,11),(11,23),-0.707914 # DEPENDENCYPART_GRANDPAR
(5,11),(11,24),-1.11755 # DEPENDENCYPART_GRANDPAR
(5,11),(11,25),-0.712446 # DEPENDENCYPART_GRANDPAR
(5,11),(11,26),-0.684723 # DEPENDENCYPART_GRANDPAR
(5,11),(11,28),-0.759701 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.45431 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),-0.489808 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),-0.46024 # DEPENDENCYPART_GRANDPAR
(5,12),(12,16),-0.554824 # DEPENDENCYPART_GRANDPAR
(5,12),(12,17),-0.597897 # DEPENDENCYPART_GRANDPAR
(5,12),(12,20),-0.598248 # DEPENDENCYPART_GRANDPAR
(5,17),(17,18),-0.62335 # DEPENDENCYPART_GRANDPAR
(5,17),(17,19),-0.558929 # DEPENDENCYPART_GRANDPAR
(5,17),(17,20),-0.661783 # DEPENDENCYPART_GRANDPAR
(5,17),(17,21),-0.514641 # DEPENDENCYPART_GRANDPAR
(5,17),(17,23),-0.732149 # DEPENDENCYPART_GRANDPAR
(5,17),(17,25),-0.757458 # DEPENDENCYPART_GRANDPAR
(5,17),(17,26),-0.690818 # DEPENDENCYPART_GRANDPAR
(5,17),(17,27),-0.775668 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.596387 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.571424 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.571479 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),-0.243475 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-1.26761 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.311752 # DEPENDENCYPART_GRANDPAR
(6,1),(1,8),-0.416204 # DEPENDENCYPART_GRANDPAR
(6,1),(1,9),-0.7645 # DEPENDENCYPART_GRANDPAR
(6,1),(1,10),-0.619837 # DEPENDENCYPART_GRANDPAR
(6,1),(1,11),-0.854862 # DEPENDENCYPART_GRANDPAR
(6,1),(1,12),-0.871321 # DEPENDENCYPART_GRANDPAR
(6,1),(1,14),-1.05257 # DEPENDENCYPART_GRANDPAR
(6,1),(1,15),-0.915728 # DEPENDENCYPART_GRANDPAR
(6,1),(1,16),-1.11304 # DEPENDENCYPART_GRANDPAR
(6,1),(1,17),-0.730862 # DEPENDENCYPART_GRANDPAR
(6,1),(1,18),-0.836577 # DEPENDENCYPART_GRANDPAR
(6,1),(1,19),-0.863188 # DEPENDENCYPART_GRANDPAR
(6,1),(1,21),-0.919053 # DEPENDENCYPART_GRANDPAR
(6,1),(1,26),-0.845845 # DEPENDENCYPART_GRANDPAR
(6,1),(1,28),-1.24459 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.465384 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.337783 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.450867 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.288221 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.26674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),-0.386558 # DEPENDENCYPART_GRANDPAR
(6,2),(2,8),-0.488414 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),-0.762594 # DEPENDENCYPART_GRANDPAR
(6,2),(2,10),-0.660578 # DEPENDENCYPART_GRANDPAR
(6,2),(2,11),-0.885793 # DEPENDENCYPART_GRANDPAR
(6,2),(2,12),-0.859738 # DEPENDENCYPART_GRANDPAR
(6,2),(2,14),-1.0835 # DEPENDENCYPART_GRANDPAR
(6,2),(2,15),-1.05749 # DEPENDENCYPART_GRANDPAR
(6,2),(2,16),-1.14397 # DEPENDENCYPART_GRANDPAR
(6,2),(2,17),-0.783832 # DEPENDENCYPART_GRANDPAR
(6,2),(2,20),-1.19939 # DEPENDENCYPART_GRANDPAR
(6,2),(2,28),-1.23577 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.465386 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.586556 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.497902 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.288224 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.26674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.386744 # DEPENDENCYPART_GRANDPAR
(6,3),(3,8),-0.4886 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.762596 # DEPENDENCYPART_GRANDPAR
(6,3),(3,11),-0.885762 # DEPENDENCYPART_GRANDPAR
(6,3),(3,15),-1.05749 # DEPENDENCYPART_GRANDPAR
(6,3),(3,28),-1.23577 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.244577 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.422313 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.592917 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.567949 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.530373 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.26657 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.329011 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.430899 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.756608 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.869061 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.851431 # DEPENDENCYPART_GRANDPAR
(6,5),(5,17),-0.732753 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-1.129 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-1.10448 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-1.07552 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.721815 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.704187 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),0.113605 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),-0.268677 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.361177 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.299738 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-0.883225 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-1.129 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-1.10448 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-1.07558 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.721815 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.704187 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.150646 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.268591 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.138607 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.365159 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.305196 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),-0.431071 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),-0.252449 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.888485 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-1.02918 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-1.00423 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.942346 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.715729 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.811403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.175979 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.0710442 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.122562 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.331061 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.413235 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.564219 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.528225 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.50577 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),-0.589555 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),-0.241713 # DEPENDENCYPART_GRANDPAR
(6,9),(9,20),-0.64703 # DEPENDENCYPART_GRANDPAR
(6,9),(9,21),-0.467266 # DEPENDENCYPART_GRANDPAR
(6,9),(9,25),-0.802004 # DEPENDENCYPART_GRANDPAR
(6,9),(9,26),-0.356696 # DEPENDENCYPART_GRANDPAR
(6,9),(9,28),-0.846771 # DEPENDENCYPART_GRANDPAR
(6,11),(11,1),-0.888302 # DEPENDENCYPART_GRANDPAR
(6,11),(11,2),-1.07412 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-1.04935 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-1.0695 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-0.714406 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.802195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,7),0.112279 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),0.00960393 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),-0.303832 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.201812 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.379788 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.583708 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.590015 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.495309 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-0.650895 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.299677 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.342306 # DEPENDENCYPART_GRANDPAR
(6,11),(11,19),-0.40339 # DEPENDENCYPART_GRANDPAR
(6,11),(11,20),-0.706987 # DEPENDENCYPART_GRANDPAR
(6,11),(11,21),-0.503999 # DEPENDENCYPART_GRANDPAR
(6,11),(11,23),-0.453795 # DEPENDENCYPART_GRANDPAR
(6,11),(11,24),-1.06238 # DEPENDENCYPART_GRANDPAR
(6,11),(11,25),-0.864346 # DEPENDENCYPART_GRANDPAR
(6,11),(11,26),-0.41466 # DEPENDENCYPART_GRANDPAR
(6,11),(11,28),-0.821495 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.43962 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.430486 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.487421 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.511199 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.353506 # DEPENDENCYPART_GRANDPAR
(6,12),(12,20),-0.549523 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.63642 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.488166 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),-0.497533 # DEPENDENCYPART_GRANDPAR
(7,2),(2,5),-0.641077 # DEPENDENCYPART_GRANDPAR
(7,2),(2,6),-0.235608 # DEPENDENCYPART_GRANDPAR
(7,2),(2,7),-1.73067 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,2),(2,8),-0.280558 # DEPENDENCYPART_GRANDPAR
(7,2),(2,9),-0.940702 # DEPENDENCYPART_GRANDPAR
(7,2),(2,10),-0.81592 # DEPENDENCYPART_GRANDPAR
(7,2),(2,11),-0.745668 # DEPENDENCYPART_GRANDPAR
(7,2),(2,12),-1.02141 # DEPENDENCYPART_GRANDPAR
(7,2),(2,14),-0.811704 # DEPENDENCYPART_GRANDPAR
(7,2),(2,15),-1.21588 # DEPENDENCYPART_GRANDPAR
(7,2),(2,16),-0.993649 # DEPENDENCYPART_GRANDPAR
(7,2),(2,17),-1.0071 # DEPENDENCYPART_GRANDPAR
(7,2),(2,20),-1.02835 # DEPENDENCYPART_GRANDPAR
(7,2),(2,28),-1.74627 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.51275 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.343106 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.558453 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),-0.645032 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.23956 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.73112 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.281001 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),-0.940862 # DEPENDENCYPART_GRANDPAR
(7,3),(3,11),-0.745793 # DEPENDENCYPART_GRANDPAR
(7,3),(3,15),-1.21603 # DEPENDENCYPART_GRANDPAR
(7,3),(3,28),-1.74642 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.677219 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.591947 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.621441 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.672766 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.519094 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.257006 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.64053 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.190442 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-0.906796 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.700825 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-0.984263 # DEPENDENCYPART_GRANDPAR
(7,5),(5,17),-0.923503 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.590145 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.615031 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.66636 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.573591 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.665107 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.64658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.196492 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.910523 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.704752 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.998165 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-1.13685 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-1.33722 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-1.34971 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-1.26139 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-1.1739 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.859526 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.00981 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.426535 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.349036 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.17276 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.152492 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.355185 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),-0.164839 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-1.08365 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-1.1818 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-1.19386 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-1.07306 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-1.10945 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.793051 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.07613 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.365002 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.232401 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.0506735 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.248637 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.295723 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.121674 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.498253 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.308456 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.374077 # DEPENDENCYPART_GRANDPAR
(7,9),(9,20),-0.337839 # DEPENDENCYPART_GRANDPAR
(7,9),(9,21),-0.11571 # DEPENDENCYPART_GRANDPAR
(7,9),(9,25),-0.385808 # DEPENDENCYPART_GRANDPAR
(7,9),(9,26),-0.595583 # DEPENDENCYPART_GRANDPAR
(7,9),(9,28),-1.39251 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),-1.09554 # DEPENDENCYPART_GRANDPAR
(7,11),(11,2),-1.23938 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-1.25163 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),-1.20794 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-1.12055 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.814584 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-1.09055 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.356991 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.361235 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.203046 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.145184 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.301901 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.202407 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.366367 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.388738 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.206674 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.687741 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.703976 # DEPENDENCYPART_GRANDPAR
(7,11),(11,20),-0.416739 # DEPENDENCYPART_GRANDPAR
(7,11),(11,21),-0.153099 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),-0.63647 # DEPENDENCYPART_GRANDPAR
(7,11),(11,24),-1.39109 # DEPENDENCYPART_GRANDPAR
(7,11),(11,25),-0.467098 # DEPENDENCYPART_GRANDPAR
(7,11),(11,26),-0.428181 # DEPENDENCYPART_GRANDPAR
(7,11),(11,28),-1.32384 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.148544 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.0731271 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.431049 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.280449 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.467266 # DEPENDENCYPART_GRANDPAR
(7,12),(12,20),-0.290616 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.344157 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.1713 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),-0.0464412 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),-0.104369 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),0.0805633 # DEPENDENCYPART_GRANDPAR
(8,1),(1,7),-0.128233 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),-1.16786 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,1),(1,9),-0.574428 # DEPENDENCYPART_GRANDPAR
(8,1),(1,10),-0.514568 # DEPENDENCYPART_GRANDPAR
(8,1),(1,11),-0.510581 # DEPENDENCYPART_GRANDPAR
(8,1),(1,12),-0.783852 # DEPENDENCYPART_GRANDPAR
(8,1),(1,14),-0.6045 # DEPENDENCYPART_GRANDPAR
(8,1),(1,15),-0.77432 # DEPENDENCYPART_GRANDPAR
(8,1),(1,16),-0.765646 # DEPENDENCYPART_GRANDPAR
(8,1),(1,17),-0.811642 # DEPENDENCYPART_GRANDPAR
(8,1),(1,18),-0.981794 # DEPENDENCYPART_GRANDPAR
(8,1),(1,19),-0.944155 # DEPENDENCYPART_GRANDPAR
(8,1),(1,21),-0.477414 # DEPENDENCYPART_GRANDPAR
(8,1),(1,26),-1.04036 # DEPENDENCYPART_GRANDPAR
(8,1),(1,28),-1.39264 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.173807 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.00826086 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.0428313 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.220242 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),-0.0084258 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),-0.179193 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-1.25725 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,9),-0.588345 # DEPENDENCYPART_GRANDPAR
(8,2),(2,10),-0.571141 # DEPENDENCYPART_GRANDPAR
(8,2),(2,11),-0.557435 # DEPENDENCYPART_GRANDPAR
(8,2),(2,12),-0.787485 # DEPENDENCYPART_GRANDPAR
(8,2),(2,14),-0.651355 # DEPENDENCYPART_GRANDPAR
(8,2),(2,15),-0.942363 # DEPENDENCYPART_GRANDPAR
(8,2),(2,16),-0.8125 # DEPENDENCYPART_GRANDPAR
(8,2),(2,17),-0.883655 # DEPENDENCYPART_GRANDPAR
(8,2),(2,20),-0.866723 # DEPENDENCYPART_GRANDPAR
(8,2),(2,28),-1.39957 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.049082 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.0442597 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.103163 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.223609 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.0117897 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),-0.195858 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.25769 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
