# _root_ Hughes Aircraft Co. , a unit of General Motors Corp. , said it agreed to purchase the Electro-Optics Technology division of Perkin-Elmer Corp .
#goldHeads=2,12,2,2,6,2,6,9,7,9,2,0,14,12,14,15,20,20,20,16,20,21,22,12,
#predictedHeads=2,12,2,2,6,2,6,9,7,9,2,0,14,12,14,15,20,20,20,16,20,21,22,12,
(14,12),(12,3),-0.676642 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.431232 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.193449 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.589145 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.767341 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.665116 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.509535 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.483215 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.209271 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.3115 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.170001 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.256815 # DEPENDENCYPART_GRANDPAR
(14,12),(12,19),-0.835905 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-0.705412 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-0.506946 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-1.09073 # DEPENDENCYPART_GRANDPAR
(14,12),(12,24),-0.308147 # DEPENDENCYPART_GRANDPAR
(14,13),(13,15),0.162937 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.65018 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),0.387365 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.168209 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.0894497 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.170907 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.338216 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.128614 # DEPENDENCYPART_GRANDPAR
(14,16),(16,2),-1.03152 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-0.574916 # DEPENDENCYPART_GRANDPAR
(14,16),(16,7),-0.749875 # DEPENDENCYPART_GRANDPAR
(14,16),(16,9),-1.12437 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.611668 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.22072 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.367856 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.288244 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.267061 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.277792 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.537863 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.297016 # DEPENDENCYPART_GRANDPAR
(14,16),(16,24),-0.149214 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.386305 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.0161488 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.25025 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.299813 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.490546 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.0394896 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.0030785 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.174364 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.393271 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.353259 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.511865 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.060809 # DEPENDENCYPART_GRANDPAR
(14,20),(20,2),-1.19487 # DEPENDENCYPART_GRANDPAR
(14,20),(20,9),-1.28773 # DEPENDENCYPART_GRANDPAR
(14,20),(20,13),-0.649127 # DEPENDENCYPART_GRANDPAR
(14,20),(20,17),-0.154075 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),-0.257657 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-0.162048 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.160841 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.522977 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.308269 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.5009 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.411928 # DEPENDENCYPART_GRANDPAR
(14,22),(22,18),-0.21468 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),-0.152862 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.0394896 # DEPENDENCYPART_GRANDPAR
(14,23),(23,17),-0.0556502 # DEPENDENCYPART_GRANDPAR
(14,23),(23,18),-0.510401 # DEPENDENCYPART_GRANDPAR
(14,23),(23,19),-0.448583 # DEPENDENCYPART_GRANDPAR
(14,23),(23,20),-0.179318 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.680408 # DEPENDENCYPART_GRANDPAR
(14,23),(23,24),-0.0510345 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-0.603347 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,2),-0.390113 # DEPENDENCYPART_GRANDPAR
(15,16),(16,6),-0.340054 # DEPENDENCYPART_GRANDPAR
(15,16),(16,7),-0.155584 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),-0.613772 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.589553 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),-0.172639 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),0.0387162 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),0.309717 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),0.532418 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),0.18852 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),-0.123118 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),0.176553 # DEPENDENCYPART_GRANDPAR
(15,16),(16,24),-0.594568 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.0562659 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),0.111352 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.0305424 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.267914 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),0.273436 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),0.14023 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),0.16344 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),0.380253 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.0490273 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.240771 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),0.300579 # DEPENDENCYPART_GRANDPAR
(15,20),(20,2),-0.772654 # DEPENDENCYPART_GRANDPAR
(15,20),(20,9),-0.996314 # DEPENDENCYPART_GRANDPAR
(15,20),(20,13),-0.874752 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),0.0674389 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.0985732 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),0.0575236 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),0.0950885 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.336573 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.0650165 # DEPENDENCYPART_GRANDPAR
(15,22),(22,18),0.0288455 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),0.147501 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),0.273436 # DEPENDENCYPART_GRANDPAR
(15,23),(23,17),-0.00135244 # DEPENDENCYPART_GRANDPAR
(15,23),(23,18),-0.304872 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),-0.186217 # DEPENDENCYPART_GRANDPAR
(15,23),(23,20),0.496515 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.466707 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),-0.560478 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-0.24348 # DEPENDENCYPART_GRANDPAR
(16,2),(2,3),-0.131527 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),-0.475836 # DEPENDENCYPART_GRANDPAR
(16,2),(2,5),-0.332213 # DEPENDENCYPART_GRANDPAR
(16,2),(2,6),-0.24036 # DEPENDENCYPART_GRANDPAR
(16,2),(2,7),0.370021 # DEPENDENCYPART_GRANDPAR
(16,2),(2,8),-0.206792 # DEPENDENCYPART_GRANDPAR
(16,2),(2,9),-0.291194 # DEPENDENCYPART_GRANDPAR
(16,2),(2,10),-0.172242 # DEPENDENCYPART_GRANDPAR
(16,2),(2,11),-0.407361 # DEPENDENCYPART_GRANDPAR
(16,2),(2,12),-0.166142 # DEPENDENCYPART_GRANDPAR
(16,2),(2,13),-0.47942 # DEPENDENCYPART_GRANDPAR
(16,2),(2,14),-0.214051 # DEPENDENCYPART_GRANDPAR
(16,2),(2,20),-0.443694 # DEPENDENCYPART_GRANDPAR
(16,2),(2,21),-0.263093 # DEPENDENCYPART_GRANDPAR
(16,2),(2,23),-0.946657 # DEPENDENCYPART_GRANDPAR
(16,2),(2,24),-1.09812 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),-0.309416 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.363157 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.346976 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.503816 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.506496 # DEPENDENCYPART_GRANDPAR
(16,6),(6,7),0.185185 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.297977 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),-0.383648 # DEPENDENCYPART_GRANDPAR
(16,6),(6,10),-0.346555 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),-0.391176 # DEPENDENCYPART_GRANDPAR
(16,6),(6,12),-0.173746 # DEPENDENCYPART_GRANDPAR
(16,6),(6,13),-0.618325 # DEPENDENCYPART_GRANDPAR
(16,6),(6,14),-0.179899 # DEPENDENCYPART_GRANDPAR
(16,6),(6,15),-0.336653 # DEPENDENCYPART_GRANDPAR
(16,6),(6,20),-0.481557 # DEPENDENCYPART_GRANDPAR
(16,6),(6,24),-1.12891 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.658698 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.241445 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.425346 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-0.560106 # DEPENDENCYPART_GRANDPAR
(16,7),(7,10),-0.531197 # DEPENDENCYPART_GRANDPAR
(16,7),(7,11),-0.629627 # DEPENDENCYPART_GRANDPAR
(16,7),(7,13),-0.642018 # DEPENDENCYPART_GRANDPAR
(16,7),(7,14),-0.291243 # DEPENDENCYPART_GRANDPAR
(16,9),(9,1),-0.21574 # DEPENDENCYPART_GRANDPAR
(16,9),(9,2),-0.266328 # DEPENDENCYPART_GRANDPAR
(16,9),(9,4),-0.484307 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),-0.469017 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),-0.258623 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),0.0196861 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.201592 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),-0.156278 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.424129 # DEPENDENCYPART_GRANDPAR
(16,9),(9,12),-0.178512 # DEPENDENCYPART_GRANDPAR
(16,9),(9,13),-0.475601 # DEPENDENCYPART_GRANDPAR
(16,9),(9,14),-0.218356 # DEPENDENCYPART_GRANDPAR
(16,9),(9,15),-0.268368 # DEPENDENCYPART_GRANDPAR
(16,9),(9,19),-0.474774 # DEPENDENCYPART_GRANDPAR
(16,9),(9,20),-0.443707 # DEPENDENCYPART_GRANDPAR
(16,9),(9,21),-0.264149 # DEPENDENCYPART_GRANDPAR
(16,9),(9,22),-0.837447 # DEPENDENCYPART_GRANDPAR
(16,9),(9,23),-0.946457 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.322484 # DEPENDENCYPART_GRANDPAR
(16,17),(17,18),0.226178 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),0.769259 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),0.165961 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),0.0226017 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.185706 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.1074 # DEPENDENCYPART_GRANDPAR
(16,19),(19,17),0.787591 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.386187 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),0.194799 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),0.0461474 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.147051 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.0687459 # DEPENDENCYPART_GRANDPAR
(16,20),(20,2),-0.950147 # DEPENDENCYPART_GRANDPAR
(16,20),(20,9),-1.00146 # DEPENDENCYPART_GRANDPAR
(16,20),(20,13),-0.964466 # DEPENDENCYPART_GRANDPAR
(16,20),(20,17),0.593113 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),0.200725 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),0.0504936 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),0.132502 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.291777 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.456501 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.267686 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),-0.554767 # DEPENDENCYPART_GRANDPAR
(16,22),(22,18),0.357075 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),0.17836 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.1074 # DEPENDENCYPART_GRANDPAR
(16,23),(23,17),0.742003 # DEPENDENCYPART_GRANDPAR
(16,23),(23,18),0.0775695 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),-0.101146 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),0.156902 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.434572 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.504888 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.894846 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),0.12457 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.254327 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.284956 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),-0.105615 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.68117 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,17),-1.08969 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.979386 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.575151 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.304132 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.508975 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.0663258 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.325434 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.272036 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-1.00679 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,19),0.179382 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.0639584 # DEPENDENCYPART_GRANDPAR
(18,23),(23,17),-1.08968 # DEPENDENCYPART_GRANDPAR
(18,23),(23,18),-1.30418 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,23),(23,19),-0.11801 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.452926 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.752483 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.436876 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.441899 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.515168 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.56837 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,21),-0.8795 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-1.05205 # DEPENDENCYPART_GRANDPAR
(19,18),(18,23),-0.902997 # DEPENDENCYPART_GRANDPAR
(19,20),(20,2),-1.25807 # DEPENDENCYPART_GRANDPAR
(19,20),(20,9),-1.17772 # DEPENDENCYPART_GRANDPAR
(19,20),(20,13),-0.831104 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-1.11229 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.98378 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.884564 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),0.0386083 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.441899 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.352096 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.150828 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.189291 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-1.02408 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.742309 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,23),0.089743 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-1.00796 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-1.02414 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-1.0397 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),0.0835225 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.488036 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.17108 # DEPENDENCYPART_GRANDPAR
(20,2),(2,1),-0.493463 # DEPENDENCYPART_GRANDPAR
(20,2),(2,3),-0.420009 # DEPENDENCYPART_GRANDPAR
(20,2),(2,4),-1.17697 # DEPENDENCYPART_GRANDPAR
(20,2),(2,5),-0.451273 # DEPENDENCYPART_GRANDPAR
(20,2),(2,6),-0.215467 # DEPENDENCYPART_GRANDPAR
(20,2),(2,7),0.510878 # DEPENDENCYPART_GRANDPAR
(20,2),(2,8),-0.315365 # DEPENDENCYPART_GRANDPAR
(20,2),(2,9),-0.369285 # DEPENDENCYPART_GRANDPAR
(20,2),(2,10),-0.472572 # DEPENDENCYPART_GRANDPAR
(20,2),(2,11),-0.695969 # DEPENDENCYPART_GRANDPAR
(20,2),(2,12),-0.233404 # DEPENDENCYPART_GRANDPAR
(20,2),(2,13),0.21994 # DEPENDENCYPART_GRANDPAR
(20,2),(2,14),-0.181715 # DEPENDENCYPART_GRANDPAR
(20,2),(2,20),-1.06292 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,2),(2,21),-0.598983 # DEPENDENCYPART_GRANDPAR
(20,2),(2,23),-0.81217 # DEPENDENCYPART_GRANDPAR
(20,2),(2,24),-0.854932 # DEPENDENCYPART_GRANDPAR
(20,9),(9,1),-0.506552 # DEPENDENCYPART_GRANDPAR
(20,9),(9,2),-0.419941 # DEPENDENCYPART_GRANDPAR
(20,9),(9,4),-1.05612 # DEPENDENCYPART_GRANDPAR
(20,9),(9,5),-0.816462 # DEPENDENCYPART_GRANDPAR
(20,9),(9,6),-0.267441 # DEPENDENCYPART_GRANDPAR
(20,9),(9,7),0.264053 # DEPENDENCYPART_GRANDPAR
(20,9),(9,8),-0.284894 # DEPENDENCYPART_GRANDPAR
(20,9),(9,10),-0.491313 # DEPENDENCYPART_GRANDPAR
(20,9),(9,11),-0.735018 # DEPENDENCYPART_GRANDPAR
(20,9),(9,12),-0.268011 # DEPENDENCYPART_GRANDPAR
(20,9),(9,13),0.20152 # DEPENDENCYPART_GRANDPAR
(20,9),(9,14),-0.208257 # DEPENDENCYPART_GRANDPAR
(20,9),(9,15),0.0698408 # DEPENDENCYPART_GRANDPAR
(20,9),(9,19),0.127424 # DEPENDENCYPART_GRANDPAR
(20,9),(9,20),-1.06295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,9),(9,21),-0.600076 # DEPENDENCYPART_GRANDPAR
(20,9),(9,22),-0.747272 # DEPENDENCYPART_GRANDPAR
(20,9),(9,23),-0.811988 # DEPENDENCYPART_GRANDPAR
(20,13),(13,15),0.0204951 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.134188 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.202057 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.142313 # DEPENDENCYPART_GRANDPAR
(20,18),(18,21),-0.598949 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-0.747166 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-0.811882 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.253699 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),0.122822 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.06314 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.58892 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.747169 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-0.811885 # DEPENDENCYPART_GRANDPAR
(20,21),(21,22),-0.0296871 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.368039 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-0.620497 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.572568 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),0.187754 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-0.648751 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-0.620519 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-0.57259 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-0.533143 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,22),-0.35871 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.258962 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-1.21248 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-1.21314 # DEPENDENCYPART_GRANDPAR
(21,22),(22,23),1.68665 # DEPENDENCYPART_GRANDPAR
(21,23),(23,17),-1.33779 # DEPENDENCYPART_GRANDPAR
(21,23),(23,18),-1.2125 # DEPENDENCYPART_GRANDPAR
(21,23),(23,19),-1.21316 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-1.06456 # DEPENDENCYPART_GRANDPAR
(21,23),(23,22),-0.0228885 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.323217 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-0.874151 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.646291 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),-0.367568 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-2.05835 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,23),-0.952112 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),-0.910381 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.560425 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.693519 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),-0.386288 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-2.05835 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.952116 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-1.33146 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-1.32956 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-1.43537 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-1.35564 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-1.53279 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.461091 # DEPENDENCYPART_GRANDPAR
(23,17),(17,18),-0.420735 # DEPENDENCYPART_GRANDPAR
(23,18),(18,17),-0.469484 # DEPENDENCYPART_GRANDPAR
(23,18),(18,19),-0.363531 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),0.0743222 # DEPENDENCYPART_GRANDPAR
(23,18),(18,22),-0.173184 # DEPENDENCYPART_GRANDPAR
(23,18),(18,23),-1.59922 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,19),(19,17),-0.505715 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),-0.320661 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),-0.290037 # DEPENDENCYPART_GRANDPAR
(23,19),(19,21),0.0556024 # DEPENDENCYPART_GRANDPAR
(23,19),(19,22),-0.145783 # DEPENDENCYPART_GRANDPAR
(23,19),(19,23),-1.59922 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,20),(20,2),-0.909751 # DEPENDENCYPART_GRANDPAR
(23,20),(20,9),-0.670462 # DEPENDENCYPART_GRANDPAR
(23,20),(20,13),-0.352939 # DEPENDENCYPART_GRANDPAR
(23,20),(20,17),-0.420179 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),-0.430139 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.632505 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.261429 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),-0.329294 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-1.55833 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,18),-0.318293 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.507574 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.59922 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
