# _root_ `` When I want to buy , they run from you -- they keep changing their prices , '' Mr. Smith said .
#goldHeads=22,6,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
#predictedHeads=22,6,4,22,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
(10,22),(22,17),-0.773127 # DEPENDENCYPART_GRANDPAR
(10,22),(22,18),-0.502814 # DEPENDENCYPART_GRANDPAR
(10,22),(22,19),-0.630201 # DEPENDENCYPART_GRANDPAR
(10,22),(22,20),-1.25587 # DEPENDENCYPART_GRANDPAR
(10,22),(22,21),-0.846939 # DEPENDENCYPART_GRANDPAR
(10,22),(22,23),-1.1011 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.756697 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.533485 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),0.427881 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),0.154251 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.479806 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.387978 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.0204402 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),0.246654 # DEPENDENCYPART_GRANDPAR
(11,14),(14,1),-0.852902 # DEPENDENCYPART_GRANDPAR
(11,14),(14,2),-0.921686 # DEPENDENCYPART_GRANDPAR
(11,14),(14,3),-0.86375 # DEPENDENCYPART_GRANDPAR
(11,14),(14,4),-0.82411 # DEPENDENCYPART_GRANDPAR
(11,14),(14,5),-0.89999 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-1.02259 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-0.892451 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),-0.902736 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.778323 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.362725 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),0.353195 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.628153 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),0.0133219 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.314909 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),0.327837 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.138879 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.048394 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.00966006 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.115177 # DEPENDENCYPART_GRANDPAR
(11,14),(14,23),-0.180518 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),-0.622321 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.766158 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.494958 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.574152 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.58024 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.454856 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.498915 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.650723 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-0.900411 # DEPENDENCYPART_GRANDPAR
(12,10),(10,18),-0.637468 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-0.726668 # DEPENDENCYPART_GRANDPAR
(12,10),(10,21),-0.812902 # DEPENDENCYPART_GRANDPAR
(12,10),(10,22),-0.715175 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.57015 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.452165 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.456654 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.94455 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.10378 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,15),-0.198974 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.443975 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-0.881782 # DEPENDENCYPART_GRANDPAR
(12,14),(14,2),-0.968661 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),-0.955955 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-0.894597 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.988625 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-1.11501 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.991846 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.87587 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.937135 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.951243 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-1.14845 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.223435 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.145526 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.517439 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.350101 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.232325 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.333165 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.344218 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.270274 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.43232 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.119802 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.26164 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.507463 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.13728 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.214004 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.2593 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.50746 # DEPENDENCYPART_GRANDPAR
(13,15),(15,2),-0.46053 # DEPENDENCYPART_GRANDPAR
(13,15),(15,4),-0.589372 # DEPENDENCYPART_GRANDPAR
(13,15),(15,9),-0.557684 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.550674 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-0.684941 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.603606 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.806862 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),-0.0367816 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.41341 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),0.143881 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.381074 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.188852 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.256341 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),-0.204228 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.305557 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.869758 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,15),-0.0503084 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.289049 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.404762 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.191147 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.250202 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.265847 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.00403241 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),0.354306 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),-0.321468 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),-0.0855039 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),0.364275 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.399417 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),-0.194599 # DEPENDENCYPART_GRANDPAR
(14,2),(2,9),0.420249 # DEPENDENCYPART_GRANDPAR
(14,2),(2,10),0.336143 # DEPENDENCYPART_GRANDPAR
(14,2),(2,14),-1.51833 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,3),(3,2),-0.127957 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),0.445639 # DEPENDENCYPART_GRANDPAR
(14,3),(3,5),-0.275234 # DEPENDENCYPART_GRANDPAR
(14,3),(3,7),-0.0284476 # DEPENDENCYPART_GRANDPAR
(14,4),(4,1),-0.248734 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),0.313443 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),0.176552 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),-0.416257 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),0.0423889 # DEPENDENCYPART_GRANDPAR
(14,4),(4,7),-0.485483 # DEPENDENCYPART_GRANDPAR
(14,4),(4,8),0.540311 # DEPENDENCYPART_GRANDPAR
(14,4),(4,9),0.362696 # DEPENDENCYPART_GRANDPAR
(14,4),(4,10),0.218745 # DEPENDENCYPART_GRANDPAR
(14,4),(4,11),0.235806 # DEPENDENCYPART_GRANDPAR
(14,4),(4,12),0.0379409 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),0.45105 # DEPENDENCYPART_GRANDPAR
(14,4),(4,14),-1.50643 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,4),(4,15),-0.227001 # DEPENDENCYPART_GRANDPAR
(14,4),(4,17),-0.31834 # DEPENDENCYPART_GRANDPAR
(14,4),(4,18),-0.730693 # DEPENDENCYPART_GRANDPAR
(14,4),(4,19),-0.641937 # DEPENDENCYPART_GRANDPAR
(14,4),(4,21),-0.832518 # DEPENDENCYPART_GRANDPAR
(14,4),(4,22),-0.496492 # DEPENDENCYPART_GRANDPAR
(14,4),(4,23),-0.652382 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.194482 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.0597256 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),0.126066 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),0.314965 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),0.0966236 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.31374 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),0.136239 # DEPENDENCYPART_GRANDPAR
(14,5),(5,9),0.426969 # DEPENDENCYPART_GRANDPAR
(14,5),(5,10),0.329004 # DEPENDENCYPART_GRANDPAR
(14,5),(5,11),-0.0936104 # DEPENDENCYPART_GRANDPAR
(14,5),(5,12),0.0752496 # DEPENDENCYPART_GRANDPAR
(14,5),(5,14),-1.51503 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,7),(7,9),0.414555 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.388646 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),0.472863 # DEPENDENCYPART_GRANDPAR
(14,9),(9,1),-0.244559 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),0.308379 # DEPENDENCYPART_GRANDPAR
(14,9),(9,3),0.174407 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),0.406108 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.179846 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),0.183448 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.280648 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),0.521197 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),0.245906 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),0.211947 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),0.0272067 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),0.42809 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.50155 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.221442 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-0.319036 # DEPENDENCYPART_GRANDPAR
(14,9),(9,18),-0.722239 # DEPENDENCYPART_GRANDPAR
(14,9),(9,19),-0.642768 # DEPENDENCYPART_GRANDPAR
(14,9),(9,21),-0.827726 # DEPENDENCYPART_GRANDPAR
(14,9),(9,22),-0.491708 # DEPENDENCYPART_GRANDPAR
(14,9),(9,23),-0.655657 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.084307 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.403808 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),0.400602 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.0802265 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.0115562 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),0.0353505 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.60557 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),-0.273983 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.482355 # DEPENDENCYPART_GRANDPAR
(14,10),(10,18),-0.803382 # DEPENDENCYPART_GRANDPAR
(14,10),(10,19),-0.788358 # DEPENDENCYPART_GRANDPAR
(14,10),(10,21),-0.880671 # DEPENDENCYPART_GRANDPAR
(14,10),(10,22),-0.577788 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),0.167229 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),0.274746 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.49631 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,10),0.262209 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),0.137887 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),0.121206 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.51833 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,11),0.0169591 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),0.130571 # DEPENDENCYPART_GRANDPAR
(14,13),(13,15),-0.214466 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.366964 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),0.00219674 # DEPENDENCYPART_GRANDPAR
(14,15),(15,4),-0.0615938 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),0.0131444 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),0.145354 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.322787 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.273725 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.21053 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-1.07691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.180136 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.180175 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.19421 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.178884 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.448899 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.272192 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),0.0123039 # DEPENDENCYPART_GRANDPAR
(14,16),(16,15),0.147875 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.258298 # DEPENDENCYPART_GRANDPAR
(14,17),(17,15),0.41025 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.0881484 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.47729 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.398713 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.475954 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.165148 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.414165 # DEPENDENCYPART_GRANDPAR
(14,21),(21,16),-0.128048 # DEPENDENCYPART_GRANDPAR
(14,21),(21,17),0.147639 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),-0.0497081 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.186799 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.357167 # DEPENDENCYPART_GRANDPAR
(14,22),(22,1),-0.50447 # DEPENDENCYPART_GRANDPAR
(14,22),(22,2),-0.355603 # DEPENDENCYPART_GRANDPAR
(14,22),(22,3),-0.370214 # DEPENDENCYPART_GRANDPAR
(14,22),(22,4),0.000611577 # DEPENDENCYPART_GRANDPAR
(14,22),(22,5),-0.654287 # DEPENDENCYPART_GRANDPAR
(14,22),(22,6),-0.270447 # DEPENDENCYPART_GRANDPAR
(14,22),(22,7),-0.574225 # DEPENDENCYPART_GRANDPAR
(14,22),(22,8),-0.108714 # DEPENDENCYPART_GRANDPAR
(14,22),(22,9),0.0753336 # DEPENDENCYPART_GRANDPAR
(14,22),(22,10),0.132165 # DEPENDENCYPART_GRANDPAR
(14,22),(22,11),-0.310736 # DEPENDENCYPART_GRANDPAR
(14,22),(22,12),-0.266868 # DEPENDENCYPART_GRANDPAR
(14,22),(22,13),-0.197975 # DEPENDENCYPART_GRANDPAR
(14,22),(22,14),-1.01292 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,22),(22,15),0.0546702 # DEPENDENCYPART_GRANDPAR
(14,22),(22,16),-0.301861 # DEPENDENCYPART_GRANDPAR
(14,22),(22,17),-0.0312884 # DEPENDENCYPART_GRANDPAR
(14,22),(22,18),-0.446836 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),-0.449311 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),-0.58743 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.298003 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.63702 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.376236 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.116884 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.228299 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.253652 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.361002 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.144977 # DEPENDENCYPART_GRANDPAR
(15,2),(2,10),0.139359 # DEPENDENCYPART_GRANDPAR
(15,2),(2,14),-0.244142 # DEPENDENCYPART_GRANDPAR
(15,4),(4,1),-0.389568 # DEPENDENCYPART_GRANDPAR
(15,4),(4,2),0.128233 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),-0.067744 # DEPENDENCYPART_GRANDPAR
(15,4),(4,5),-0.218373 # DEPENDENCYPART_GRANDPAR
(15,4),(4,6),-0.192373 # DEPENDENCYPART_GRANDPAR
(15,4),(4,7),-0.588573 # DEPENDENCYPART_GRANDPAR
(15,4),(4,8),0.174033 # DEPENDENCYPART_GRANDPAR
(15,4),(4,9),-0.141888 # DEPENDENCYPART_GRANDPAR
(15,4),(4,10),0.0767835 # DEPENDENCYPART_GRANDPAR
(15,4),(4,11),0.0203276 # DEPENDENCYPART_GRANDPAR
(15,4),(4,12),-0.396094 # DEPENDENCYPART_GRANDPAR
(15,4),(4,13),0.046047 # DEPENDENCYPART_GRANDPAR
(15,4),(4,14),-0.241079 # DEPENDENCYPART_GRANDPAR
(15,4),(4,15),-1.05509 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,4),(4,17),-0.299293 # DEPENDENCYPART_GRANDPAR
(15,4),(4,18),-0.532103 # DEPENDENCYPART_GRANDPAR
(15,4),(4,19),-0.456222 # DEPENDENCYPART_GRANDPAR
(15,4),(4,21),-0.797544 # DEPENDENCYPART_GRANDPAR
(15,4),(4,22),-0.582766 # DEPENDENCYPART_GRANDPAR
(15,4),(4,23),-0.821634 # DEPENDENCYPART_GRANDPAR
(15,9),(9,1),-0.364594 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),0.143848 # DEPENDENCYPART_GRANDPAR
(15,9),(9,3),-0.0534888 # DEPENDENCYPART_GRANDPAR
(15,9),(9,4),-0.232328 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),-0.0842553 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-0.186162 # DEPENDENCYPART_GRANDPAR
(15,9),(9,7),-0.445312 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.101605 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),0.110046 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),0.00458681 # DEPENDENCYPART_GRANDPAR
(15,9),(9,12),-0.400837 # DEPENDENCYPART_GRANDPAR
(15,9),(9,13),0.0282323 # DEPENDENCYPART_GRANDPAR
(15,9),(9,14),-0.235424 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-1.05449 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,17),-0.305734 # DEPENDENCYPART_GRANDPAR
(15,9),(9,18),-0.528818 # DEPENDENCYPART_GRANDPAR
(15,9),(9,19),-0.46202 # DEPENDENCYPART_GRANDPAR
(15,9),(9,21),-0.797717 # DEPENDENCYPART_GRANDPAR
(15,9),(9,22),-0.582944 # DEPENDENCYPART_GRANDPAR
(15,9),(9,23),-0.829873 # DEPENDENCYPART_GRANDPAR
(15,10),(10,2),-0.0677291 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.347648 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.12848 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.265898 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.427673 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.327694 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-0.1569 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.0263 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,17),-0.356033 # DEPENDENCYPART_GRANDPAR
(15,10),(10,18),-0.513967 # DEPENDENCYPART_GRANDPAR
(15,10),(10,19),-0.522885 # DEPENDENCYPART_GRANDPAR
(15,10),(10,21),-0.767467 # DEPENDENCYPART_GRANDPAR
(15,10),(10,22),-0.580356 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.369053 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.194989 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.244046 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),0.00968343 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.161241 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.24938 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.233521 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.192234 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.287207 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.04521 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,17),-0.324761 # DEPENDENCYPART_GRANDPAR
(15,14),(14,1),-0.379128 # DEPENDENCYPART_GRANDPAR
(15,14),(14,2),0.134209 # DEPENDENCYPART_GRANDPAR
(15,14),(14,3),-0.0619683 # DEPENDENCYPART_GRANDPAR
(15,14),(14,4),-0.245718 # DEPENDENCYPART_GRANDPAR
(15,14),(14,5),-0.0889257 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),-0.435577 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.110799 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.168741 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),0.145053 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.0838556 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.360503 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.238786 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.05432 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),0.0718778 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.294867 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.529637 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.461845 # DEPENDENCYPART_GRANDPAR
(15,14),(14,21),-0.797541 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-0.582765 # DEPENDENCYPART_GRANDPAR
(15,14),(14,23),-0.829677 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.69076 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,13),-0.749222 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.608448 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.718281 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.089774 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.00964887 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.227773 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.0589467 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.279852 # DEPENDENCYPART_GRANDPAR
(15,20),(20,15),-0.615011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,20),(20,16),0.673364 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),0.219373 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),0.010525 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.0546692 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.187814 # DEPENDENCYPART_GRANDPAR
(15,21),(21,16),0.684646 # DEPENDENCYPART_GRANDPAR
(15,21),(21,17),0.230681 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),0.071685 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.0433832 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.0472136 # DEPENDENCYPART_GRANDPAR
(15,22),(22,1),-0.762556 # DEPENDENCYPART_GRANDPAR
(15,22),(22,2),-0.436378 # DEPENDENCYPART_GRANDPAR
(15,22),(22,3),-0.553923 # DEPENDENCYPART_GRANDPAR
(15,22),(22,4),-0.610175 # DEPENDENCYPART_GRANDPAR
(15,22),(22,5),-0.665679 # DEPENDENCYPART_GRANDPAR
(15,22),(22,6),-0.624992 # DEPENDENCYPART_GRANDPAR
(15,22),(22,7),-0.830776 # DEPENDENCYPART_GRANDPAR
(15,22),(22,8),-0.589949 # DEPENDENCYPART_GRANDPAR
(15,22),(22,9),-0.527892 # DEPENDENCYPART_GRANDPAR
(15,22),(22,10),-0.394427 # DEPENDENCYPART_GRANDPAR
(15,22),(22,11),-0.611485 # DEPENDENCYPART_GRANDPAR
(15,22),(22,12),-0.77378 # DEPENDENCYPART_GRANDPAR
(15,22),(22,13),-0.717936 # DEPENDENCYPART_GRANDPAR
(15,22),(22,14),-0.627244 # DEPENDENCYPART_GRANDPAR
(15,22),(22,15),-0.768659 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,22),(22,16),0.479105 # DEPENDENCYPART_GRANDPAR
(15,22),(22,17),0.0743449 # DEPENDENCYPART_GRANDPAR
