# _root_ Sales climbed to an estimated $ 245 million in fiscal 1989 , ended Aug. 31 , from $ 99.9 million in fiscal 1985 .
#goldHeads=2,0,2,6,6,3,6,6,3,11,9,11,11,13,14,11,2,17,18,18,17,23,21,2,
#predictedHeads=2,0,2,6,6,3,6,6,6,11,9,2,11,13,14,6,2,17,18,18,18,23,21,2,
(10,13),(13,11),-0.176704 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.629933 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.13502 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.343758 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.302111 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.458571 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.3703 # DEPENDENCYPART_GRANDPAR
(10,13),(13,21),-0.564136 # DEPENDENCYPART_GRANDPAR
(10,13),(13,22),-0.536075 # DEPENDENCYPART_GRANDPAR
(10,13),(13,24),-0.603483 # DEPENDENCYPART_GRANDPAR
(10,14),(14,6),-0.933017 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-1.0616 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),-0.10475 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.478274 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.258988 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.2197 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.383493 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.606404 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.399085 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.369697 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.706675 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.649717 # DEPENDENCYPART_GRANDPAR
(10,14),(14,23),-0.789582 # DEPENDENCYPART_GRANDPAR
(10,14),(14,24),-0.578228 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-1.01193 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),-0.100886 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.3185 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.38228 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.58383 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.473069 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.59343 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.125581 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.583595 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.313738 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-0.589188 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),-0.558571 # DEPENDENCYPART_GRANDPAR
(10,17),(17,23),-0.731452 # DEPENDENCYPART_GRANDPAR
(10,17),(17,24),-0.618324 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.138469 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.239832 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-0.00692968 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.297216 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.204813 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.237219 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.213191 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.522508 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.479832 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),-0.00645879 # DEPENDENCYPART_GRANDPAR
(11,5),(5,10),-0.114777 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.24687 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,12),-0.53305 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),-0.529485 # DEPENDENCYPART_GRANDPAR
(11,5),(5,14),-0.450703 # DEPENDENCYPART_GRANDPAR
(11,5),(5,16),-0.758403 # DEPENDENCYPART_GRANDPAR
(11,5),(5,17),-0.569489 # DEPENDENCYPART_GRANDPAR
(11,5),(5,18),-0.736996 # DEPENDENCYPART_GRANDPAR
(11,5),(5,21),-0.922721 # DEPENDENCYPART_GRANDPAR
(11,5),(5,24),-0.850418 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),0.0743046 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.265809 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.258112 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.208545 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.106927 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.25417 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.116248 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),0.0114577 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),0.0847746 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.24852 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.533948 # DEPENDENCYPART_GRANDPAR
(11,6),(6,13),-0.542552 # DEPENDENCYPART_GRANDPAR
(11,6),(6,14),-0.450476 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.62964 # DEPENDENCYPART_GRANDPAR
(11,6),(6,16),-0.759301 # DEPENDENCYPART_GRANDPAR
(11,6),(6,17),-0.527514 # DEPENDENCYPART_GRANDPAR
(11,6),(6,18),-0.749318 # DEPENDENCYPART_GRANDPAR
(11,6),(6,20),-0.954787 # DEPENDENCYPART_GRANDPAR
(11,6),(6,21),-0.890205 # DEPENDENCYPART_GRANDPAR
(11,6),(6,22),-0.789542 # DEPENDENCYPART_GRANDPAR
(11,6),(6,24),-0.850384 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.120469 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),0.0359628 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.0394566 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.149309 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),0.0231761 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.26155 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,4),-0.164825 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.224208 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.268225 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.0649206 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.10541 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.29505 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.556981 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.567553 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.502309 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.676185 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.782334 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.527149 # DEPENDENCYPART_GRANDPAR
(11,9),(9,18),-0.777233 # DEPENDENCYPART_GRANDPAR
(11,9),(9,23),-0.958406 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.0469403 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.25935 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.526712 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.537522 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.467473 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.640469 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.752064 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.557099 # DEPENDENCYPART_GRANDPAR
(11,12),(12,13),-0.121255 # DEPENDENCYPART_GRANDPAR
(11,13),(13,2),-0.668422 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-0.70724 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.50797 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.541572 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.882866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),-0.18217 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.0876394 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.061367 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.238759 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.130211 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.292663 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.462009 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.320345 # DEPENDENCYPART_GRANDPAR
(11,13),(13,24),-0.424345 # DEPENDENCYPART_GRANDPAR
(11,14),(14,6),-0.71036 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.576077 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.821537 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),-0.0357425 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),-0.0224441 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),0.0872067 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.205275 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.18518 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.255205 # DEPENDENCYPART_GRANDPAR
(11,14),(14,20),-0.281183 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.494427 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.384504 # DEPENDENCYPART_GRANDPAR
(11,14),(14,23),-0.210106 # DEPENDENCYPART_GRANDPAR
(11,14),(14,24),-0.324641 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.561462 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.917639 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,14),-0.0272088 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),0.0225365 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.0429385 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.207807 # DEPENDENCYPART_GRANDPAR
(11,18),(18,4),-0.718278 # DEPENDENCYPART_GRANDPAR
(11,18),(18,6),-0.719563 # DEPENDENCYPART_GRANDPAR
(11,18),(18,13),-0.0268865 # DEPENDENCYPART_GRANDPAR
(11,18),(18,14),0.00545555 # DEPENDENCYPART_GRANDPAR
(11,18),(18,15),-0.00432455 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.0426964 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.114161 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.205924 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.472494 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),-0.326877 # DEPENDENCYPART_GRANDPAR
(11,18),(18,23),-0.219113 # DEPENDENCYPART_GRANDPAR
(11,18),(18,24),-0.385574 # DEPENDENCYPART_GRANDPAR
(12,13),(13,2),-0.520936 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),-0.539161 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.21912 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.653409 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.43815 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.26553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.0673173 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.152813 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.253879 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.454463 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.321872 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.422746 # DEPENDENCYPART_GRANDPAR
(12,13),(13,22),-0.583272 # DEPENDENCYPART_GRANDPAR
(12,13),(13,24),-0.425332 # DEPENDENCYPART_GRANDPAR
(13,2),(2,1),0.0530912 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),-0.0789252 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),0.111378 # DEPENDENCYPART_GRANDPAR
(13,2),(2,5),0.193178 # DEPENDENCYPART_GRANDPAR
(13,2),(2,6),-0.053476 # DEPENDENCYPART_GRANDPAR
(13,2),(2,9),0.17124 # DEPENDENCYPART_GRANDPAR
(13,2),(2,10),0.054166 # DEPENDENCYPART_GRANDPAR
(13,2),(2,11),-0.158645 # DEPENDENCYPART_GRANDPAR
(13,2),(2,12),-0.0456723 # DEPENDENCYPART_GRANDPAR
(13,2),(2,13),-0.999312 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,14),0.0937395 # DEPENDENCYPART_GRANDPAR
(13,2),(2,16),-0.424303 # DEPENDENCYPART_GRANDPAR
(13,2),(2,17),-0.525856 # DEPENDENCYPART_GRANDPAR
(13,2),(2,21),-0.238521 # DEPENDENCYPART_GRANDPAR
(13,2),(2,22),-0.850514 # DEPENDENCYPART_GRANDPAR
(13,2),(2,24),-0.652377 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),-0.0233108 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),0.0888156 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.145918 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),0.082596 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),0.260855 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),0.0743443 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),0.11101 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),0.341517 # DEPENDENCYPART_GRANDPAR
(13,6),(6,10),0.311488 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),0.0630052 # DEPENDENCYPART_GRANDPAR
(13,6),(6,12),0.170687 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-1.02741 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,14),0.0867238 # DEPENDENCYPART_GRANDPAR
(13,6),(6,15),0.0725081 # DEPENDENCYPART_GRANDPAR
(13,6),(6,16),-0.467481 # DEPENDENCYPART_GRANDPAR
(13,6),(6,17),-0.485344 # DEPENDENCYPART_GRANDPAR
(13,6),(6,18),-0.543961 # DEPENDENCYPART_GRANDPAR
(13,6),(6,20),-0.309046 # DEPENDENCYPART_GRANDPAR
(13,6),(6,21),-0.192675 # DEPENDENCYPART_GRANDPAR
(13,6),(6,22),-0.867497 # DEPENDENCYPART_GRANDPAR
(13,6),(6,24),-0.735702 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),0.231903 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),0.242708 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),0.058287 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),0.26021 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),0.0228191 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),-0.149594 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),-0.000765566 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-0.930839 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),0.156798 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),0.153999 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),-0.368824 # DEPENDENCYPART_GRANDPAR
(13,9),(9,17),-0.306393 # DEPENDENCYPART_GRANDPAR
(13,9),(9,18),-0.452695 # DEPENDENCYPART_GRANDPAR
(13,9),(9,23),-0.442531 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.00111908 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.130877 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),0.0872363 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-0.999656 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),0.091743 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),0.0863472 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.437517 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.485125 # DEPENDENCYPART_GRANDPAR
(13,11),(11,4),0.0834318 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),0.336053 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),-0.104481 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),0.0487184 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),0.129192 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),0.0855187 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),0.245583 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.0104 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),0.0884081 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),0.0631331 # DEPENDENCYPART_GRANDPAR
(13,11),(11,18),-0.529731 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.00941 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,6),-0.514816 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.397443 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.598838 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.482251 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.445911 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.868612 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.112956 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.413247 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.0993972 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),0.41115 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),0.0167678 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.397177 # DEPENDENCYPART_GRANDPAR
(13,14),(14,23),0.203427 # DEPENDENCYPART_GRANDPAR
(13,14),(14,24),-0.191539 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.378448 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-0.586673 # DEPENDENCYPART_GRANDPAR
(13,15),(15,14),0.475847 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.0495386 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.305285 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.134591 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.0367953 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),0.182222 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),0.332732 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),0.411323 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),0.291929 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.231519 # DEPENDENCYPART_GRANDPAR
(13,17),(17,23),0.196962 # DEPENDENCYPART_GRANDPAR
(13,17),(17,24),-0.256358 # DEPENDENCYPART_GRANDPAR
(13,18),(18,4),-0.397317 # DEPENDENCYPART_GRANDPAR
(13,18),(18,6),-0.522243 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-0.483191 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,14),0.515368 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),0.708883 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.0119899 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),0.238223 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),0.385538 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),0.101568 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.347287 # DEPENDENCYPART_GRANDPAR
(13,18),(18,23),0.080047 # DEPENDENCYPART_GRANDPAR
(13,18),(18,24),-0.267542 # DEPENDENCYPART_GRANDPAR
(13,21),(21,18),-0.114367 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),0.073021 # DEPENDENCYPART_GRANDPAR
(13,21),(21,22),-0.203189 # DEPENDENCYPART_GRANDPAR
(13,21),(21,23),0.406545 # DEPENDENCYPART_GRANDPAR
(13,21),(21,24),-0.231341 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-0.137641 # DEPENDENCYPART_GRANDPAR
(13,24),(24,23),-0.128986 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),-0.52386 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.338444 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.443201 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.541624 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.346414 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.160967 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),-0.000471162 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),-0.20878 # DEPENDENCYPART_GRANDPAR
(14,6),(6,10),-0.199275 # DEPENDENCYPART_GRANDPAR
(14,6),(6,11),-0.0963997 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),-0.338008 # DEPENDENCYPART_GRANDPAR
(14,6),(6,13),-0.313876 # DEPENDENCYPART_GRANDPAR
(14,6),(6,14),-1.65685 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,6),(6,15),-0.73967 # DEPENDENCYPART_GRANDPAR
(14,6),(6,16),-1.28373 # DEPENDENCYPART_GRANDPAR
(14,6),(6,17),-0.86756 # DEPENDENCYPART_GRANDPAR
(14,6),(6,18),-0.805043 # DEPENDENCYPART_GRANDPAR
(14,6),(6,20),-0.979461 # DEPENDENCYPART_GRANDPAR
(14,6),(6,21),-0.861073 # DEPENDENCYPART_GRANDPAR
(14,6),(6,22),-0.92137 # DEPENDENCYPART_GRANDPAR
(14,6),(6,24),-1.15735 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.26204 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.332347 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.329445 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.320043 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.66987 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),-0.744092 # DEPENDENCYPART_GRANDPAR
(14,10),(10,16),-1.27203 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.892138 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-0.799836 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.594953 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.676634 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.603808 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.512435 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.634103 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.286914 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.364424 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.65672 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.750606 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.792314 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.32054 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.392341 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.44646 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.176641 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.351425 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.460129 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.241222 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.65828 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.740188 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-1.28486 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.909978 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.794174 # DEPENDENCYPART_GRANDPAR
(14,13),(13,21),-0.893147 # DEPENDENCYPART_GRANDPAR
(14,13),(13,22),-0.887116 # DEPENDENCYPART_GRANDPAR
(14,13),(13,24),-1.1591 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.835291 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.903175 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-1.28087 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.94289 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.715349 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.55039 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.758516 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.277309 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.581858 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.540688 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.511213 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.504836 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),-0.684317 # DEPENDENCYPART_GRANDPAR
(14,17),(17,24),-0.807167 # DEPENDENCYPART_GRANDPAR
(14,18),(18,4),-1.0201 # DEPENDENCYPART_GRANDPAR
(14,18),(18,6),-0.929215 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.809628 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-1.26468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),0.0688524 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.386341 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.461473 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.329598 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.355832 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.411814 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.580488 # DEPENDENCYPART_GRANDPAR
(14,18),(18,24),-0.579841 # DEPENDENCYPART_GRANDPAR
(14,20),(20,15),-0.30477 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-0.557339 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.661264 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.71275 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.866683 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),-0.290203 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.448679 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.499534 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.570002 # DEPENDENCYPART_GRANDPAR
