# _root_ NCNB Texas National , formed from the remnants of of the failed First RepublicBank Corp. of Dallas , contributed $ 76.9 million to NCNB 's bottom line in the third quarter .
#goldHeads=3,3,19,3,3,5,8,6,8,8,14,14,14,10,14,14,16,3,0,19,20,20,19,27,24,27,23,19,31,31,28,19,
#predictedHeads=3,3,19,3,3,5,8,6,8,9,14,14,14,10,14,14,16,3,0,19,20,20,19,27,24,27,23,19,31,31,28,19,
(8,12),(12,28),-0.619577 # DEPENDENCYPART_GRANDPAR
(8,12),(12,32),-1.05623 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.0780047 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.0575926 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.29362 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.163216 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.327887 # DEPENDENCYPART_GRANDPAR
(8,14),(14,4),-1.01997 # DEPENDENCYPART_GRANDPAR
(8,14),(14,5),-0.674539 # DEPENDENCYPART_GRANDPAR
(8,14),(14,10),0.062484 # DEPENDENCYPART_GRANDPAR
(8,14),(14,11),-0.138315 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),-0.0522223 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.0651816 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.251393 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.237602 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.286402 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.101882 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.153488 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.24895 # DEPENDENCYPART_GRANDPAR
(8,14),(14,24),-0.57027 # DEPENDENCYPART_GRANDPAR
(8,14),(14,25),-1.47939 # DEPENDENCYPART_GRANDPAR
(8,14),(14,27),0.0517711 # DEPENDENCYPART_GRANDPAR
(8,14),(14,28),-0.617882 # DEPENDENCYPART_GRANDPAR
(8,14),(14,32),-0.83034 # DEPENDENCYPART_GRANDPAR
(8,15),(15,5),-0.674546 # DEPENDENCYPART_GRANDPAR
(8,15),(15,11),-0.117994 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),-0.0112449 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),-0.208056 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.251406 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.255387 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.269887 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.150132 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.112742 # DEPENDENCYPART_GRANDPAR
(8,15),(15,20),-0.229123 # DEPENDENCYPART_GRANDPAR
(8,15),(15,25),-1.42863 # DEPENDENCYPART_GRANDPAR
(8,15),(15,32),-0.815543 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.252446 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.217111 # DEPENDENCYPART_GRANDPAR
(8,16),(16,20),-0.0857584 # DEPENDENCYPART_GRANDPAR
(8,16),(16,27),0.277116 # DEPENDENCYPART_GRANDPAR
(8,19),(19,1),-0.963337 # DEPENDENCYPART_GRANDPAR
(8,19),(19,2),-1.00417 # DEPENDENCYPART_GRANDPAR
(8,19),(19,3),-0.782291 # DEPENDENCYPART_GRANDPAR
(8,19),(19,4),-0.851866 # DEPENDENCYPART_GRANDPAR
(8,19),(19,5),-0.652231 # DEPENDENCYPART_GRANDPAR
(8,19),(19,6),-0.847155 # DEPENDENCYPART_GRANDPAR
(8,19),(19,8),-0.858251 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,19),(19,9),0.0976216 # DEPENDENCYPART_GRANDPAR
(8,19),(19,10),-0.254977 # DEPENDENCYPART_GRANDPAR
(8,19),(19,11),-0.362518 # DEPENDENCYPART_GRANDPAR
(8,19),(19,12),-0.0687018 # DEPENDENCYPART_GRANDPAR
(8,19),(19,13),-0.198081 # DEPENDENCYPART_GRANDPAR
(8,19),(19,14),-0.259947 # DEPENDENCYPART_GRANDPAR
(8,19),(19,15),-0.552417 # DEPENDENCYPART_GRANDPAR
(8,19),(19,16),-0.386435 # DEPENDENCYPART_GRANDPAR
(8,19),(19,17),-0.363177 # DEPENDENCYPART_GRANDPAR
(8,19),(19,18),-0.380743 # DEPENDENCYPART_GRANDPAR
(8,19),(19,20),-0.258532 # DEPENDENCYPART_GRANDPAR
(8,19),(19,21),-0.576396 # DEPENDENCYPART_GRANDPAR
(8,19),(19,22),-0.653543 # DEPENDENCYPART_GRANDPAR
(8,19),(19,23),-0.252635 # DEPENDENCYPART_GRANDPAR
(8,19),(19,24),-0.629758 # DEPENDENCYPART_GRANDPAR
(8,19),(19,25),-1.40097 # DEPENDENCYPART_GRANDPAR
(8,19),(19,26),-0.454489 # DEPENDENCYPART_GRANDPAR
(8,19),(19,27),0.0438415 # DEPENDENCYPART_GRANDPAR
(8,19),(19,28),-0.566442 # DEPENDENCYPART_GRANDPAR
(8,19),(19,31),-0.260963 # DEPENDENCYPART_GRANDPAR
(8,19),(19,32),-1.10613 # DEPENDENCYPART_GRANDPAR
(8,23),(23,20),-0.464875 # DEPENDENCYPART_GRANDPAR
(8,23),(23,22),-0.839804 # DEPENDENCYPART_GRANDPAR
(8,23),(23,24),-0.596709 # DEPENDENCYPART_GRANDPAR
(8,23),(23,25),-1.40562 # DEPENDENCYPART_GRANDPAR
(8,23),(23,26),-0.437886 # DEPENDENCYPART_GRANDPAR
(8,23),(23,27),0.0362378 # DEPENDENCYPART_GRANDPAR
(8,23),(23,28),-0.744807 # DEPENDENCYPART_GRANDPAR
(8,23),(23,31),-0.291966 # DEPENDENCYPART_GRANDPAR
(8,28),(28,27),0.00279632 # DEPENDENCYPART_GRANDPAR
(8,28),(28,29),-0.741078 # DEPENDENCYPART_GRANDPAR
(8,28),(28,30),-0.567132 # DEPENDENCYPART_GRANDPAR
(8,28),(28,31),-0.287338 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.529816 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.331055 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.42197 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,2),-0.414703 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.392051 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.793562 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.263855 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.424481 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.53283 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),0.0657669 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.433294 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.587731 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-1.00126 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.788063 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),-0.748731 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.745973 # DEPENDENCYPART_GRANDPAR
(9,8),(8,18),-0.667373 # DEPENDENCYPART_GRANDPAR
(9,8),(8,19),-0.306304 # DEPENDENCYPART_GRANDPAR
(9,8),(8,23),-0.436656 # DEPENDENCYPART_GRANDPAR
(9,8),(8,28),-0.705849 # DEPENDENCYPART_GRANDPAR
(9,8),(8,32),-1.78453 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-1.17228 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),0.418853 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.0934924 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.298474 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.0445693 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),0.0357912 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.617442 # DEPENDENCYPART_GRANDPAR
(9,10),(10,27),-0.110816 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),0.735268 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.0011189 # DEPENDENCYPART_GRANDPAR
(9,12),(12,2),-1.12754 # DEPENDENCYPART_GRANDPAR
(9,12),(12,3),-1.11252 # DEPENDENCYPART_GRANDPAR
(9,12),(12,4),-1.36517 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-1.1739 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.91459 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,10),0.684006 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.25931 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.332354 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.10893 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),0.0708124 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.0976422 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.68267 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.0675642 # DEPENDENCYPART_GRANDPAR
(9,12),(12,19),0.124466 # DEPENDENCYPART_GRANDPAR
(9,12),(12,23),0.0198505 # DEPENDENCYPART_GRANDPAR
(9,12),(12,28),-0.158133 # DEPENDENCYPART_GRANDPAR
(9,12),(12,32),-1.48353 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.84476 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),0.436261 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),0.845568 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),0.309751 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.263439 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-1.48068 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-0.823971 # DEPENDENCYPART_GRANDPAR
(9,14),(14,10),0.999287 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.744857 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.416723 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.089806 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),0.834742 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),0.161908 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.275743 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),0.208418 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),0.374121 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.57453 # DEPENDENCYPART_GRANDPAR
(9,14),(14,24),-0.693486 # DEPENDENCYPART_GRANDPAR
(9,14),(14,25),-1.82816 # DEPENDENCYPART_GRANDPAR
(9,14),(14,27),-0.0248336 # DEPENDENCYPART_GRANDPAR
(9,14),(14,28),0.244725 # DEPENDENCYPART_GRANDPAR
(9,14),(14,32),-1.16171 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.823975 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),0.610569 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),0.325832 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.36153 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.160077 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),0.202799 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.261209 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),0.243247 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),0.459032 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.510329 # DEPENDENCYPART_GRANDPAR
(9,15),(15,25),-1.73303 # DEPENDENCYPART_GRANDPAR
(9,15),(15,32),-1.10254 # DEPENDENCYPART_GRANDPAR
(9,17),(17,11),0.732305 # DEPENDENCYPART_GRANDPAR
(9,17),(17,13),0.071703 # DEPENDENCYPART_GRANDPAR
(9,17),(17,14),0.270996 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),0.287149 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),0.139603 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),0.343575 # DEPENDENCYPART_GRANDPAR
(9,17),(17,20),-0.604395 # DEPENDENCYPART_GRANDPAR
(9,17),(17,25),-1.85802 # DEPENDENCYPART_GRANDPAR
(9,19),(19,1),-1.14362 # DEPENDENCYPART_GRANDPAR
(9,19),(19,2),-1.13942 # DEPENDENCYPART_GRANDPAR
(9,19),(19,3),-1.12424 # DEPENDENCYPART_GRANDPAR
(9,19),(19,4),-1.35477 # DEPENDENCYPART_GRANDPAR
(9,19),(19,5),-0.836456 # DEPENDENCYPART_GRANDPAR
(9,19),(19,6),-0.623236 # DEPENDENCYPART_GRANDPAR
(9,19),(19,8),-1.15674 # DEPENDENCYPART_GRANDPAR
(9,19),(19,9),-1.12379 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,19),(19,10),0.474806 # DEPENDENCYPART_GRANDPAR
(9,19),(19,11),0.0684188 # DEPENDENCYPART_GRANDPAR
(9,19),(19,12),-0.0234179 # DEPENDENCYPART_GRANDPAR
(9,19),(19,13),-0.400005 # DEPENDENCYPART_GRANDPAR
(9,19),(19,14),-0.194983 # DEPENDENCYPART_GRANDPAR
(9,19),(19,15),-0.343613 # DEPENDENCYPART_GRANDPAR
(9,19),(19,16),-0.336934 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),-0.783402 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),-0.147221 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),-0.690911 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.107973 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),-0.0825568 # DEPENDENCYPART_GRANDPAR
(9,19),(19,23),0.128249 # DEPENDENCYPART_GRANDPAR
(9,19),(19,24),-0.938802 # DEPENDENCYPART_GRANDPAR
(9,19),(19,25),-1.78176 # DEPENDENCYPART_GRANDPAR
(9,19),(19,26),-0.249247 # DEPENDENCYPART_GRANDPAR
(9,19),(19,27),0.00816775 # DEPENDENCYPART_GRANDPAR
(9,19),(19,28),0.0532814 # DEPENDENCYPART_GRANDPAR
(9,19),(19,31),-0.0466608 # DEPENDENCYPART_GRANDPAR
(9,19),(19,32),-1.50968 # DEPENDENCYPART_GRANDPAR
(9,20),(20,2),-1.13292 # DEPENDENCYPART_GRANDPAR
(9,20),(20,3),-1.11789 # DEPENDENCYPART_GRANDPAR
(9,20),(20,5),-0.852124 # DEPENDENCYPART_GRANDPAR
(9,20),(20,9),-0.788755 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,20),(20,16),-0.00189805 # DEPENDENCYPART_GRANDPAR
(9,20),(20,17),-0.579696 # DEPENDENCYPART_GRANDPAR
(9,20),(20,21),0.287966 # DEPENDENCYPART_GRANDPAR
(9,20),(20,22),0.468444 # DEPENDENCYPART_GRANDPAR
(9,20),(20,23),0.191956 # DEPENDENCYPART_GRANDPAR
(9,20),(20,24),-0.811427 # DEPENDENCYPART_GRANDPAR
(9,20),(20,25),-1.61317 # DEPENDENCYPART_GRANDPAR
(9,20),(20,26),-0.0837062 # DEPENDENCYPART_GRANDPAR
(9,20),(20,27),0.069352 # DEPENDENCYPART_GRANDPAR
(9,20),(20,28),-0.132255 # DEPENDENCYPART_GRANDPAR
(9,20),(20,30),-0.813179 # DEPENDENCYPART_GRANDPAR
(9,20),(20,31),0.0412304 # DEPENDENCYPART_GRANDPAR
(9,20),(20,32),-1.13553 # DEPENDENCYPART_GRANDPAR
(9,27),(27,11),0.694691 # DEPENDENCYPART_GRANDPAR
(9,27),(27,13),0.0730941 # DEPENDENCYPART_GRANDPAR
(9,27),(27,14),0.231374 # DEPENDENCYPART_GRANDPAR
(9,27),(27,17),-0.342064 # DEPENDENCYPART_GRANDPAR
(9,27),(27,20),-0.616091 # DEPENDENCYPART_GRANDPAR
(9,27),(27,22),-0.129277 # DEPENDENCYPART_GRANDPAR
(9,27),(27,23),0.438061 # DEPENDENCYPART_GRANDPAR
(9,27),(27,24),-0.750628 # DEPENDENCYPART_GRANDPAR
(9,27),(27,25),-0.953119 # DEPENDENCYPART_GRANDPAR
(9,27),(27,26),0.00347375 # DEPENDENCYPART_GRANDPAR
(9,27),(27,28),0.0140104 # DEPENDENCYPART_GRANDPAR
(9,27),(27,30),-1.02422 # DEPENDENCYPART_GRANDPAR
(9,27),(27,31),-0.0441742 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-1.16216 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.978111 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.938619 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.43446 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),0.072938 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.149715 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.860227 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.69962 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.539764 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-1.28274 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-0.57932 # DEPENDENCYPART_GRANDPAR
(10,9),(9,20),-1.34349 # DEPENDENCYPART_GRANDPAR
(10,9),(9,27),-0.856542 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.927328 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),0.306948 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-1.44032 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-1.45764 # DEPENDENCYPART_GRANDPAR
(10,12),(12,4),-1.67318 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-1.57904 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-1.13809 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.97859 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.483572 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.315321 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.144589 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),0.155021 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.323968 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.722916 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.443958 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.231879 # DEPENDENCYPART_GRANDPAR
(10,12),(12,23),-0.311103 # DEPENDENCYPART_GRANDPAR
(10,12),(12,28),-0.422458 # DEPENDENCYPART_GRANDPAR
(10,12),(12,32),-1.75277 # DEPENDENCYPART_GRANDPAR
(10,13),(13,11),1.06902 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),0.742091 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),0.929777 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),0.0834248 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.303684 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-1.78869 # DEPENDENCYPART_GRANDPAR
(10,14),(14,5),-1.19175 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.66331 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),0.96912 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),0.722552 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),0.106839 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),0.918951 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.0644183 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.315989 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.167976 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),0.017776 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.596473 # DEPENDENCYPART_GRANDPAR
(10,14),(14,24),-0.765849 # DEPENDENCYPART_GRANDPAR
(10,14),(14,25),-2.1015 # DEPENDENCYPART_GRANDPAR
(10,14),(14,27),0.0475413 # DEPENDENCYPART_GRANDPAR
(10,14),(14,28),-0.0195996 # DEPENDENCYPART_GRANDPAR
(10,14),(14,32),-1.43096 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-1.19175 # DEPENDENCYPART_GRANDPAR
(10,15),(15,11),0.834831 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),0.631662 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.344497 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.195736 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.0235275 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.301455 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.133147 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),0.102687 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.532272 # DEPENDENCYPART_GRANDPAR
(10,15),(15,25),-2.00638 # DEPENDENCYPART_GRANDPAR
(10,15),(15,32),-1.37179 # DEPENDENCYPART_GRANDPAR
(10,17),(17,11),0.956567 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),0.0887357 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),0.235337 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),0.371358 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.236791 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.0127706 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.626338 # DEPENDENCYPART_GRANDPAR
(10,17),(17,25),-2.13137 # DEPENDENCYPART_GRANDPAR
(10,27),(27,11),0.918953 # DEPENDENCYPART_GRANDPAR
(10,27),(27,13),0.0901268 # DEPENDENCYPART_GRANDPAR
(10,27),(27,14),0.195715 # DEPENDENCYPART_GRANDPAR
(10,27),(27,17),-0.38231 # DEPENDENCYPART_GRANDPAR
(10,27),(27,20),-0.638034 # DEPENDENCYPART_GRANDPAR
(10,27),(27,22),-0.252686 # DEPENDENCYPART_GRANDPAR
(10,27),(27,23),0.107108 # DEPENDENCYPART_GRANDPAR
(10,27),(27,24),-0.822991 # DEPENDENCYPART_GRANDPAR
(10,27),(27,25),-1.22646 # DEPENDENCYPART_GRANDPAR
(10,27),(27,26),-0.157389 # DEPENDENCYPART_GRANDPAR
(10,27),(27,28),-0.250315 # DEPENDENCYPART_GRANDPAR
(10,27),(27,30),-1.08158 # DEPENDENCYPART_GRANDPAR
(10,27),(27,31),0.0488285 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.331316 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.85468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.767495 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.840945 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.978346 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-1.00258 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-1.33196 # DEPENDENCYPART_GRANDPAR
(11,10),(10,27),-1.4526 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-1.14763 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-1.11602 # DEPENDENCYPART_GRANDPAR
(11,12),(12,4),-1.11761 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-1.01344 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.997204 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.927858 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-1.53886 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.375553 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.511257 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.541015 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.566767 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.866541 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.639092 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),-0.826037 # DEPENDENCYPART_GRANDPAR
(11,12),(12,23),-0.945885 # DEPENDENCYPART_GRANDPAR
(11,12),(12,28),-0.803307 # DEPENDENCYPART_GRANDPAR
(11,12),(12,32),-1.74639 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.137216 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.195265 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.253609 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),0.193321 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.0940252 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.0589833 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),0.278287 # DEPENDENCYPART_GRANDPAR
(12,2),(2,10),0.212303 # DEPENDENCYPART_GRANDPAR
(12,2),(2,15),-0.888286 # DEPENDENCYPART_GRANDPAR
(12,2),(2,16),-0.620137 # DEPENDENCYPART_GRANDPAR
(12,2),(2,18),-0.957685 # DEPENDENCYPART_GRANDPAR
(12,2),(2,32),-1.20072 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.199785 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.206183 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.29188 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),0.192642 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.105553 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.0586811 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),0.257119 # DEPENDENCYPART_GRANDPAR
(12,3),(3,10),0.191135 # DEPENDENCYPART_GRANDPAR
(12,3),(3,18),-0.957684 # DEPENDENCYPART_GRANDPAR
(12,3),(3,32),-1.20072 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.355844 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),0.0739185 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.214636 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.23014 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.396364 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),0.186008 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),0.0142808 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),0.101405 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),0.0354215 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),0.131776 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.40511 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.327665 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-0.593509 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-0.886654 # DEPENDENCYPART_GRANDPAR
(12,8),(8,16),-0.592949 # DEPENDENCYPART_GRANDPAR
(12,8),(8,18),-0.939608 # DEPENDENCYPART_GRANDPAR
(12,8),(8,19),-0.818442 # DEPENDENCYPART_GRANDPAR
