# _root_ `` We have no plans to adjust our asset allocation in foreign equities , '' said Masato Murakami , chief portfolio manager in the pension fund management department at Yasuda Trust & Banking Co .
#goldHeads=16,3,16,5,3,5,6,10,10,7,10,13,11,16,16,0,18,16,18,22,22,18,22,28,28,28,28,23,28,31,29,31,32,33,16,
#predictedHeads=16,3,16,5,3,5,6,10,10,7,7,13,11,16,16,0,18,16,18,22,22,18,22,28,28,28,28,23,22,31,29,31,32,33,16,
(5,10),(10,9),-0.0854816 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),0.251557 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),-0.276692 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),-0.0646998 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),0.00671421 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),-0.062207 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),-0.0847719 # DEPENDENCYPART_GRANDPAR
(5,10),(10,18),-0.303323 # DEPENDENCYPART_GRANDPAR
(5,10),(10,19),-0.20342 # DEPENDENCYPART_GRANDPAR
(5,10),(10,22),-0.262816 # DEPENDENCYPART_GRANDPAR
(5,10),(10,23),-0.0701002 # DEPENDENCYPART_GRANDPAR
(5,10),(10,28),-0.362693 # DEPENDENCYPART_GRANDPAR
(5,10),(10,29),-0.168892 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),0.0523429 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.171933 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.1483 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.0848148 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.0455615 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.245661 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),-0.0934283 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-0.541857 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-0.777675 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,8),-0.1293 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),-0.138577 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),0.0544791 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),0.0860119 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.105634 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),0.11209 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),0.00177078 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.0361017 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.334658 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),-0.29404 # DEPENDENCYPART_GRANDPAR
(5,13),(13,19),-0.0980443 # DEPENDENCYPART_GRANDPAR
(5,13),(13,22),-0.285748 # DEPENDENCYPART_GRANDPAR
(5,13),(13,23),-0.141752 # DEPENDENCYPART_GRANDPAR
(5,16),(16,1),-0.663584 # DEPENDENCYPART_GRANDPAR
(5,16),(16,2),-0.377483 # DEPENDENCYPART_GRANDPAR
(5,16),(16,3),-0.585871 # DEPENDENCYPART_GRANDPAR
(5,16),(16,4),-0.379281 # DEPENDENCYPART_GRANDPAR
(5,16),(16,5),-0.839019 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,16),(16,6),-0.104815 # DEPENDENCYPART_GRANDPAR
(5,16),(16,7),0.00522274 # DEPENDENCYPART_GRANDPAR
(5,16),(16,8),-0.283901 # DEPENDENCYPART_GRANDPAR
(5,16),(16,9),-0.220663 # DEPENDENCYPART_GRANDPAR
(5,16),(16,10),-0.0258385 # DEPENDENCYPART_GRANDPAR
(5,16),(16,11),0.00738275 # DEPENDENCYPART_GRANDPAR
(5,16),(16,12),-0.239154 # DEPENDENCYPART_GRANDPAR
(5,16),(16,13),-0.35049 # DEPENDENCYPART_GRANDPAR
(5,16),(16,14),-0.209724 # DEPENDENCYPART_GRANDPAR
(5,16),(16,15),-0.169713 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),-0.424903 # DEPENDENCYPART_GRANDPAR
(5,16),(16,18),-0.384285 # DEPENDENCYPART_GRANDPAR
(5,16),(16,19),-0.257095 # DEPENDENCYPART_GRANDPAR
(5,16),(16,20),-0.326382 # DEPENDENCYPART_GRANDPAR
(5,16),(16,21),-0.265768 # DEPENDENCYPART_GRANDPAR
(5,16),(16,22),-0.398044 # DEPENDENCYPART_GRANDPAR
(5,16),(16,23),-0.0171017 # DEPENDENCYPART_GRANDPAR
(5,16),(16,29),-0.152769 # DEPENDENCYPART_GRANDPAR
(5,16),(16,31),-0.213075 # DEPENDENCYPART_GRANDPAR
(5,16),(16,32),-0.739495 # DEPENDENCYPART_GRANDPAR
(5,16),(16,34),-0.80598 # DEPENDENCYPART_GRANDPAR
(5,16),(16,35),-1.07533 # DEPENDENCYPART_GRANDPAR
(5,18),(18,1),-0.730861 # DEPENDENCYPART_GRANDPAR
(5,18),(18,3),-0.676539 # DEPENDENCYPART_GRANDPAR
(5,18),(18,8),-0.21395 # DEPENDENCYPART_GRANDPAR
(5,18),(18,10),0.0734823 # DEPENDENCYPART_GRANDPAR
(5,18),(18,12),-0.0544941 # DEPENDENCYPART_GRANDPAR
(5,18),(18,13),-0.234929 # DEPENDENCYPART_GRANDPAR
(5,18),(18,14),0.0438704 # DEPENDENCYPART_GRANDPAR
(5,18),(18,15),-0.0702265 # DEPENDENCYPART_GRANDPAR
(5,18),(18,17),-0.165995 # DEPENDENCYPART_GRANDPAR
(5,18),(18,19),-0.174013 # DEPENDENCYPART_GRANDPAR
(5,18),(18,20),-0.401705 # DEPENDENCYPART_GRANDPAR
(5,18),(18,21),-0.176201 # DEPENDENCYPART_GRANDPAR
(5,18),(18,22),-0.31018 # DEPENDENCYPART_GRANDPAR
(5,18),(18,23),-0.0358407 # DEPENDENCYPART_GRANDPAR
(5,18),(18,25),-0.569457 # DEPENDENCYPART_GRANDPAR
(5,18),(18,26),-0.381437 # DEPENDENCYPART_GRANDPAR
(5,18),(18,27),-0.458971 # DEPENDENCYPART_GRANDPAR
(5,18),(18,28),-0.385739 # DEPENDENCYPART_GRANDPAR
(5,18),(18,31),-0.0725275 # DEPENDENCYPART_GRANDPAR
(5,18),(18,32),-0.504963 # DEPENDENCYPART_GRANDPAR
(5,18),(18,34),-0.533254 # DEPENDENCYPART_GRANDPAR
(5,23),(23,22),-0.283781 # DEPENDENCYPART_GRANDPAR
(5,23),(23,24),-0.138804 # DEPENDENCYPART_GRANDPAR
(5,23),(23,25),-0.52816 # DEPENDENCYPART_GRANDPAR
(5,23),(23,26),-0.259871 # DEPENDENCYPART_GRANDPAR
(5,23),(23,27),-0.37672 # DEPENDENCYPART_GRANDPAR
(5,23),(23,28),-0.344388 # DEPENDENCYPART_GRANDPAR
(5,23),(23,31),0.114491 # DEPENDENCYPART_GRANDPAR
(5,23),(23,32),-0.766136 # DEPENDENCYPART_GRANDPAR
(5,35),(35,34),-0.794053 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.301212 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.106217 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-0.948272 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,1),-0.400904 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.0104027 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-0.851004 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,1),-0.358048 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.215484 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.139935 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.104102 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-0.989994 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),0.113182 # DEPENDENCYPART_GRANDPAR
(6,3),(3,8),-0.514487 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.629988 # DEPENDENCYPART_GRANDPAR
(6,3),(3,10),-0.493365 # DEPENDENCYPART_GRANDPAR
(6,3),(3,11),-0.68101 # DEPENDENCYPART_GRANDPAR
(6,3),(3,12),-0.927404 # DEPENDENCYPART_GRANDPAR
(6,3),(3,13),-0.484214 # DEPENDENCYPART_GRANDPAR
(6,3),(3,14),-0.492521 # DEPENDENCYPART_GRANDPAR
(6,3),(3,15),-0.648936 # DEPENDENCYPART_GRANDPAR
(6,3),(3,16),-0.672233 # DEPENDENCYPART_GRANDPAR
(6,3),(3,18),-1.09431 # DEPENDENCYPART_GRANDPAR
(6,3),(3,19),-0.617594 # DEPENDENCYPART_GRANDPAR
(6,3),(3,22),-1.14702 # DEPENDENCYPART_GRANDPAR
(6,3),(3,23),-1.10405 # DEPENDENCYPART_GRANDPAR
(6,3),(3,28),-1.37634 # DEPENDENCYPART_GRANDPAR
(6,3),(3,29),-0.996008 # DEPENDENCYPART_GRANDPAR
(6,3),(3,32),-0.895782 # DEPENDENCYPART_GRANDPAR
(6,3),(3,35),-1.78677 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),0.00642851 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-0.920694 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,10),-0.445218 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-0.557581 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.408082 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.259233 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),0.0268824 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.0191897 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-0.93116 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),0.0488246 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.576783 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.741467 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.604844 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.663442 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.599291 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.699705 # DEPENDENCYPART_GRANDPAR
(6,5),(5,15),-0.846936 # DEPENDENCYPART_GRANDPAR
(6,5),(5,16),-0.742123 # DEPENDENCYPART_GRANDPAR
(6,5),(5,18),-1.1825 # DEPENDENCYPART_GRANDPAR
(6,5),(5,19),-0.824778 # DEPENDENCYPART_GRANDPAR
(6,5),(5,23),-1.08649 # DEPENDENCYPART_GRANDPAR
(6,5),(5,35),-1.91614 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-0.67018 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.340806 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.158821 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.653301 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),0.0264308 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.116102 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),0.288338 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),0.0813765 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.201775 # DEPENDENCYPART_GRANDPAR
(6,7),(7,13),0.285425 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),0.0213733 # DEPENDENCYPART_GRANDPAR
(6,7),(7,15),-0.0588241 # DEPENDENCYPART_GRANDPAR
(6,7),(7,16),-0.0115377 # DEPENDENCYPART_GRANDPAR
(6,7),(7,18),-0.278542 # DEPENDENCYPART_GRANDPAR
(6,7),(7,19),-0.1037 # DEPENDENCYPART_GRANDPAR
(6,7),(7,20),-0.516931 # DEPENDENCYPART_GRANDPAR
(6,7),(7,22),-0.385953 # DEPENDENCYPART_GRANDPAR
(6,7),(7,23),-0.341668 # DEPENDENCYPART_GRANDPAR
(6,7),(7,28),-0.606671 # DEPENDENCYPART_GRANDPAR
(6,7),(7,29),-0.3376 # DEPENDENCYPART_GRANDPAR
(6,7),(7,35),-1.35926 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.156486 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),0.215028 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.219002 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.023222 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.299508 # DEPENDENCYPART_GRANDPAR
(6,10),(10,1),-0.994234 # DEPENDENCYPART_GRANDPAR
(6,10),(10,3),-0.616414 # DEPENDENCYPART_GRANDPAR
(6,10),(10,4),-0.78125 # DEPENDENCYPART_GRANDPAR
(6,10),(10,5),-0.545768 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-0.542697 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,8),0.156692 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.105656 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.210211 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.348282 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),0.0437734 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.03583 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),-0.298326 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),-0.0978745 # DEPENDENCYPART_GRANDPAR
(6,10),(10,18),-0.51764 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),-0.160904 # DEPENDENCYPART_GRANDPAR
(6,10),(10,22),-0.454872 # DEPENDENCYPART_GRANDPAR
(6,10),(10,23),-0.633255 # DEPENDENCYPART_GRANDPAR
(6,10),(10,28),-0.705615 # DEPENDENCYPART_GRANDPAR
(6,10),(10,29),-0.625709 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),0.182911 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.404019 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.0149435 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.070748 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.24122 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-0.296405 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.359817 # DEPENDENCYPART_GRANDPAR
(6,13),(13,4),-0.766665 # DEPENDENCYPART_GRANDPAR
(6,13),(13,5),-0.587559 # DEPENDENCYPART_GRANDPAR
(6,13),(13,8),0.142859 # DEPENDENCYPART_GRANDPAR
(6,13),(13,9),-0.0394169 # DEPENDENCYPART_GRANDPAR
(6,13),(13,10),0.0805529 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),-0.169057 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),-0.31178 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.119501 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.252585 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),-0.126586 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.63348 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),-0.460324 # DEPENDENCYPART_GRANDPAR
(6,13),(13,19),-0.244574 # DEPENDENCYPART_GRANDPAR
(6,13),(13,22),-0.572512 # DEPENDENCYPART_GRANDPAR
(6,13),(13,23),-0.673352 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.746786 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.324844 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),-0.433947 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.540868 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.40446 # DEPENDENCYPART_GRANDPAR
(7,4),(4,10),-0.36699 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-0.247727 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.510695 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.670175 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.334395 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.361029 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.419266 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.26197 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),0.00748978 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-0.329817 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.43453 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.246305 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-0.602144 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-0.635092 # DEPENDENCYPART_GRANDPAR
(7,5),(5,15),-0.637909 # DEPENDENCYPART_GRANDPAR
(7,5),(5,16),-0.779329 # DEPENDENCYPART_GRANDPAR
(7,5),(5,18),-1.00624 # DEPENDENCYPART_GRANDPAR
(7,5),(5,19),-0.857345 # DEPENDENCYPART_GRANDPAR
(7,5),(5,23),-0.611181 # DEPENDENCYPART_GRANDPAR
(7,5),(5,35),-1.8256 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.340606 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.510299 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.303285 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.242866 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.16246 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.25879 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,9),-0.288904 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.393618 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.264611 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),-0.585159 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-0.51967 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.979547 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.817706 # DEPENDENCYPART_GRANDPAR
(7,8),(8,9),0.2611 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),0.0888224 # DEPENDENCYPART_GRANDPAR
(7,9),(9,8),0.559361 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),0.197236 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.0322923 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),0.0723764 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.158493 # DEPENDENCYPART_GRANDPAR
(7,10),(10,1),-0.947828 # DEPENDENCYPART_GRANDPAR
(7,10),(10,3),-0.771652 # DEPENDENCYPART_GRANDPAR
(7,10),(10,4),-1.03017 # DEPENDENCYPART_GRANDPAR
(7,10),(10,5),-0.992327 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.779461 # DEPENDENCYPART_GRANDPAR
(7,10),(10,8),0.566566 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),0.277424 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.0193561 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.376641 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),0.0256033 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),0.0648992 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.155439 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.232228 # DEPENDENCYPART_GRANDPAR
(7,10),(10,18),-0.424767 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),-0.157354 # DEPENDENCYPART_GRANDPAR
(7,10),(10,22),-0.363742 # DEPENDENCYPART_GRANDPAR
(7,10),(10,23),-0.384233 # DEPENDENCYPART_GRANDPAR
(7,10),(10,28),-0.629189 # DEPENDENCYPART_GRANDPAR
(7,10),(10,29),-0.358403 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),0.130814 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.362069 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),0.0669302 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.110882 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.125549 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.332854 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.298015 # DEPENDENCYPART_GRANDPAR
(7,13),(13,4),-1.01523 # DEPENDENCYPART_GRANDPAR
(7,13),(13,5),-1.03677 # DEPENDENCYPART_GRANDPAR
(7,13),(13,8),0.645918 # DEPENDENCYPART_GRANDPAR
(7,13),(13,9),0.279938 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),0.176033 # DEPENDENCYPART_GRANDPAR
(7,13),(13,11),0.104936 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),-0.303869 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.0382598 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.145191 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.226126 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.37234 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),-0.451901 # DEPENDENCYPART_GRANDPAR
(7,13),(13,19),-0.260513 # DEPENDENCYPART_GRANDPAR
(7,13),(13,22),-0.368225 # DEPENDENCYPART_GRANDPAR
(7,13),(13,23),-0.305619 # DEPENDENCYPART_GRANDPAR
(7,16),(16,1),-0.878931 # DEPENDENCYPART_GRANDPAR
(7,16),(16,2),-1.15475 # DEPENDENCYPART_GRANDPAR
(7,16),(16,3),-0.702987 # DEPENDENCYPART_GRANDPAR
(7,16),(16,4),-0.89526 # DEPENDENCYPART_GRANDPAR
(7,16),(16,5),-0.970752 # DEPENDENCYPART_GRANDPAR
(7,16),(16,6),-0.837415 # DEPENDENCYPART_GRANDPAR
(7,16),(16,7),-0.92012 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,16),(16,8),0.413581 # DEPENDENCYPART_GRANDPAR
(7,16),(16,9),0.156945 # DEPENDENCYPART_GRANDPAR
(7,16),(16,10),0.0513049 # DEPENDENCYPART_GRANDPAR
(7,16),(16,11),-0.0194785 # DEPENDENCYPART_GRANDPAR
(7,16),(16,12),-0.532615 # DEPENDENCYPART_GRANDPAR
(7,16),(16,13),-0.215015 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.301171 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),-0.280629 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),-0.503338 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),-0.582899 # DEPENDENCYPART_GRANDPAR
(7,16),(16,19),-0.30361 # DEPENDENCYPART_GRANDPAR
(7,16),(16,20),-0.476413 # DEPENDENCYPART_GRANDPAR
(7,16),(16,21),-0.634547 # DEPENDENCYPART_GRANDPAR
(7,16),(16,22),-0.434693 # DEPENDENCYPART_GRANDPAR
(7,16),(16,23),-0.318939 # DEPENDENCYPART_GRANDPAR
(7,16),(16,29),-0.322954 # DEPENDENCYPART_GRANDPAR
(7,16),(16,31),-0.808275 # DEPENDENCYPART_GRANDPAR
(7,16),(16,32),-0.529666 # DEPENDENCYPART_GRANDPAR
(7,16),(16,34),-0.849601 # DEPENDENCYPART_GRANDPAR
(7,16),(16,35),-1.48593 # DEPENDENCYPART_GRANDPAR
(7,18),(18,1),-0.908624 # DEPENDENCYPART_GRANDPAR
(7,18),(18,3),-0.756028 # DEPENDENCYPART_GRANDPAR
(7,18),(18,8),0.62128 # DEPENDENCYPART_GRANDPAR
(7,18),(18,10),0.184795 # DEPENDENCYPART_GRANDPAR
(7,18),(18,12),-0.223175 # DEPENDENCYPART_GRANDPAR
(7,18),(18,13),-0.00405054 # DEPENDENCYPART_GRANDPAR
(7,18),(18,14),0.0634736 # DEPENDENCYPART_GRANDPAR
(7,18),(18,15),-0.0338794 # DEPENDENCYPART_GRANDPAR
(7,18),(18,17),-0.221247 # DEPENDENCYPART_GRANDPAR
(7,18),(18,19),-0.164612 # DEPENDENCYPART_GRANDPAR
(7,18),(18,20),-0.480795 # DEPENDENCYPART_GRANDPAR
(7,18),(18,21),-0.545692 # DEPENDENCYPART_GRANDPAR
(7,18),(18,22),-0.346952 # DEPENDENCYPART_GRANDPAR
(7,18),(18,23),-0.272812 # DEPENDENCYPART_GRANDPAR
(7,18),(18,25),-0.710331 # DEPENDENCYPART_GRANDPAR
(7,18),(18,26),-0.357632 # DEPENDENCYPART_GRANDPAR
(7,18),(18,27),-0.860608 # DEPENDENCYPART_GRANDPAR
(7,18),(18,28),-0.588188 # DEPENDENCYPART_GRANDPAR
(7,18),(18,31),-0.572877 # DEPENDENCYPART_GRANDPAR
(7,18),(18,32),-0.340825 # DEPENDENCYPART_GRANDPAR
(7,18),(18,34),-0.464633 # DEPENDENCYPART_GRANDPAR
(7,20),(20,18),-0.572331 # DEPENDENCYPART_GRANDPAR
(7,20),(20,19),-0.342693 # DEPENDENCYPART_GRANDPAR
(7,20),(20,21),-0.594843 # DEPENDENCYPART_GRANDPAR
(7,22),(22,1),-0.947899 # DEPENDENCYPART_GRANDPAR
(7,22),(22,3),-0.771656 # DEPENDENCYPART_GRANDPAR
(7,22),(22,4),-1.03018 # DEPENDENCYPART_GRANDPAR
(7,22),(22,5),-0.992529 # DEPENDENCYPART_GRANDPAR
(7,22),(22,8),0.566196 # DEPENDENCYPART_GRANDPAR
(7,22),(22,12),-0.322868 # DEPENDENCYPART_GRANDPAR
(7,22),(22,13),-0.0663329 # DEPENDENCYPART_GRANDPAR
(7,22),(22,15),-0.121342 # DEPENDENCYPART_GRANDPAR
(7,22),(22,17),-0.435065 # DEPENDENCYPART_GRANDPAR
(7,22),(22,18),-0.514625 # DEPENDENCYPART_GRANDPAR
(7,22),(22,19),-0.202813 # DEPENDENCYPART_GRANDPAR
(7,22),(22,20),-0.366455 # DEPENDENCYPART_GRANDPAR
(7,22),(22,21),-0.595598 # DEPENDENCYPART_GRANDPAR
(7,22),(22,23),-0.38309 # DEPENDENCYPART_GRANDPAR
(7,22),(22,24),-0.54843 # DEPENDENCYPART_GRANDPAR
(7,22),(22,25),-0.676953 # DEPENDENCYPART_GRANDPAR
(7,22),(22,26),-0.324122 # DEPENDENCYPART_GRANDPAR
(7,22),(22,27),-0.85696 # DEPENDENCYPART_GRANDPAR
(7,22),(22,28),-0.605044 # DEPENDENCYPART_GRANDPAR
(7,22),(22,29),-0.337673 # DEPENDENCYPART_GRANDPAR
(7,22),(22,31),-0.654142 # DEPENDENCYPART_GRANDPAR
(7,22),(22,32),-0.446829 # DEPENDENCYPART_GRANDPAR
(7,22),(22,34),-0.705456 # DEPENDENCYPART_GRANDPAR
(7,23),(23,22),-0.423217 # DEPENDENCYPART_GRANDPAR
(7,23),(23,24),-0.599384 # DEPENDENCYPART_GRANDPAR
(7,23),(23,25),-0.597455 # DEPENDENCYPART_GRANDPAR
(7,23),(23,26),-0.19136 # DEPENDENCYPART_GRANDPAR
(7,23),(23,27),-0.722519 # DEPENDENCYPART_GRANDPAR
(7,23),(23,28),-0.478905 # DEPENDENCYPART_GRANDPAR
(7,23),(23,31),-0.507411 # DEPENDENCYPART_GRANDPAR
(7,23),(23,32),-0.498734 # DEPENDENCYPART_GRANDPAR
