# _root_ In composite trading on the New York Stock Exchange , Black & Decker closed at $ 19.75 yesterday , down 25 cents .
#goldHeads=14,3,1,3,9,9,9,9,4,14,12,14,12,0,14,17,15,14,14,14,22,20,14,
#predictedHeads=14,3,1,3,9,9,9,9,4,14,12,14,12,0,14,17,15,14,14,14,22,20,14,
(14,1),(1,3),(1,24),-0.144296 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,1),(1,4),(1,6),0.116159 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,4),(1,7),0.116159 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,4),(1,8),0.116159 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,4),(1,9),0.116158 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,4),(1,10),0.105325 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,4),(1,12),0.109359 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,4),(1,24),-0.16079 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,1),(1,6),(1,7),0.104341 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,6),(1,8),0.104341 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,6),(1,9),0.104341 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,6),(1,10),0.116706 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,6),(1,12),0.109374 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,6),(1,24),-0.167394 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,1),(1,7),(1,8),0.103733 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,7),(1,9),0.103733 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,7),(1,10),0.116706 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,7),(1,12),0.109374 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,7),(1,24),-0.161734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,1),(1,8),(1,9),0.104341 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,8),(1,10),0.116706 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,8),(1,12),0.109374 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,8),(1,24),-0.167294 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,1),(1,9),(1,10),0.116706 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,9),(1,12),0.109374 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,9),(1,24),-0.158431 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,1),(1,10),(1,12),0.108694 # DEPENDENCYPART_GRANDSIBL
(14,1),(1,10),(1,24),-0.154168 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,1),(1,12),(1,24),-0.1763 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,1),(1,1),(1,-1),-0.0597374 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,2),(2,2),(2,4),0.130842 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,2),(2,2),(2,24),-0.24824 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,2),(2,4),(2,24),-0.122776 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,2),(2,2),(2,1),-0.0979628 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,2),(2,2),(2,-1),-0.0645848 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,2),(2,1),(2,-1),-0.0320688 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,3),(3,4),0.164086 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,5),0.0945042 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,6),0.0273695 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,7),0.0271131 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,8),0.0318881 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,9),0.0344257 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,10),0.0509609 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,12),0.121508 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,14),-0.126475 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,19),-0.144869 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,20),-0.145932 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,23),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,24),-0.164982 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,3),(3,4),(3,5),0.105927 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,4),(3,6),0.115215 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,4),(3,7),0.115216 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,4),(3,8),0.115214 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,4),(3,9),0.115186 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,4),(3,10),0.0774276 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,4),(3,12),0.115855 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,4),(3,14),-0.143853 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,4),(3,19),-0.149641 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,4),(3,20),-0.144841 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,4),(3,23),-0.144762 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,4),(3,24),-0.0239588 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,5),(3,6),0.122227 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,5),(3,7),0.122227 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,5),(3,8),0.122227 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,5),(3,9),0.122227 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,5),(3,10),0.106006 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,5),(3,12),0.107117 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,5),(3,14),-0.144729 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,5),(3,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,5),(3,20),-0.144716 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,5),(3,23),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,5),(3,24),-0.22445 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,6),(3,7),0.116023 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,6),(3,8),0.110033 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,6),(3,9),0.110742 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,6),(3,10),0.137786 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,6),(3,12),0.125317 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,6),(3,14),-0.145067 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,6),(3,19),-0.158908 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,6),(3,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,6),(3,23),-0.144958 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,6),(3,24),-0.103449 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,7),(3,8),0.108954 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,7),(3,9),0.109662 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,7),(3,10),0.141433 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,7),(3,12),0.127598 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,7),(3,14),-0.145067 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,7),(3,19),-0.158908 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,7),(3,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,7),(3,23),-0.144958 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,7),(3,24),-0.10737 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,8),(3,9),0.115302 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,8),(3,10),0.141369 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,8),(3,12),0.125317 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,8),(3,14),-0.145067 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,8),(3,19),-0.158908 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,8),(3,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,8),(3,23),-0.144958 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,8),(3,24),-0.112143 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,9),(3,10),0.138594 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,9),(3,12),0.125317 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,9),(3,14),-0.145067 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,9),(3,19),-0.158908 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,9),(3,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,9),(3,23),-0.144958 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,9),(3,24),-0.101731 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,10),(3,12),0.17131 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,10),(3,14),-0.159638 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,10),(3,19),-0.144812 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,10),(3,20),-0.144981 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,10),(3,23),-0.144938 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,10),(3,24),-0.136262 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,12),(3,14),-0.0319566 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,12),(3,19),-0.190619 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,12),(3,20),-0.120998 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,12),(3,23),-0.0611784 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,12),(3,24),-0.124516 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,14),(3,19),-0.161397 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,14),(3,20),-0.144713 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,14),(3,23),-0.144708 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,14),(3,24),-0.139402 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,3),(3,19),(3,20),-0.144981 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,19),(3,23),-0.144938 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,19),(3,24),-0.136262 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,20),(3,23),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,20),(3,24),-0.137605 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,23),(3,24),-0.14799 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,3),(3,2),-0.00132557 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,1),-0.070524 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,3),(3,3),(3,-1),0.0697102 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,3),(3,2),(3,1),-0.0123776 # DEPENDENCYPART_GRANDSIBL
(14,3),(3,2),(3,-1),-0.0210593 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,3),(3,1),(3,-1),-0.0566116 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,4),(4,5),0.109103 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,6),0.11601 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,7),0.12106 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,8),0.116109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,9),0.124887 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,10),0.100546 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,11),0.120078 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,12),0.0853486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,13),0.120078 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,14),-0.138573 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,22),-0.179524 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,23),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,24),0.0357017 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,4),(4,5),(4,6),0.11623 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,5),(4,7),0.11623 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,5),(4,8),0.11623 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,5),(4,9),0.11623 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,5),(4,10),0.113975 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,5),(4,11),0.11623 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,5),(4,12),0.10954 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,5),(4,13),0.11623 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,5),(4,14),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,5),(4,22),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,5),(4,23),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,5),(4,24),-0.1775 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,6),(4,7),0.104097 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,6),(4,8),0.104096 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,6),(4,9),0.104097 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,6),(4,10),0.111956 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,6),(4,11),0.104097 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,6),(4,12),0.109374 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,6),(4,13),0.104097 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,6),(4,14),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,6),(4,22),-0.144707 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,6),(4,23),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,6),(4,24),-0.155197 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,7),(4,8),0.103489 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,7),(4,9),0.103489 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,7),(4,10),0.111956 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,7),(4,11),0.103489 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,7),(4,12),0.109374 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,7),(4,13),0.103489 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,7),(4,14),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,7),(4,22),-0.144707 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,7),(4,23),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,7),(4,24),-0.149537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,8),(4,9),0.104097 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,8),(4,10),0.111956 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,8),(4,11),0.104097 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,8),(4,12),0.109374 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,8),(4,13),0.104097 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,8),(4,14),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,8),(4,22),-0.144707 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,8),(4,23),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,8),(4,24),-0.155097 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,9),(4,10),0.111956 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,9),(4,11),0.104011 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,9),(4,12),0.109374 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,9),(4,13),0.104011 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,9),(4,14),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,9),(4,22),-0.144707 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,9),(4,23),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,9),(4,24),-0.146234 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,10),(4,11),0.102104 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,10),(4,12),0.108829 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,10),(4,13),0.102105 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,10),(4,14),-0.145599 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,10),(4,22),-0.144704 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,10),(4,23),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,10),(4,24),-0.15443 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,11),(4,12),0.109374 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,11),(4,13),0.104097 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,11),(4,14),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,11),(4,22),-0.144707 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,11),(4,23),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,11),(4,24),-0.151127 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,12),(4,13),0.256176 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,12),(4,14),-0.0317192 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,12),(4,22),-0.28587 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,12),(4,23),-0.0611784 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,12),(4,24),-0.185523 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,13),(4,14),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,13),(4,22),-0.144707 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,13),(4,23),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,13),(4,24),-0.151127 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,14),(4,22),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,14),(4,23),-0.14472 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,14),(4,24),-0.107516 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,4),(4,22),(4,23),-0.144701 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,22),(4,24),-0.152775 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,23),(4,24),-0.145864 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,4),(4,3),0.0554452 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,2),-0.0534912 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,1),-0.0469119 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,4),(4,4),(4,-1),-0.0819638 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,4),(4,3),(4,2),-0.00917633 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,3),(4,1),0.0346497 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,3),(4,-1),0.12665 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,2),(4,1),-0.0242958 # DEPENDENCYPART_GRANDSIBL
(14,4),(4,2),(4,-1),-0.0019309 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,4),(4,1),(4,-1),-0.0493036 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,5),(5,5),(5,24),-0.325252 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,5),(5,5),(5,4),-0.0152229 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,5),(5,5),(5,-1),-0.0560501 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,5),(5,4),(5,-1),-0.0240042 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,6),(6,6),(6,7),0.0250853 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,6),(6,6),(6,8),0.0298603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,6),(6,6),(6,14),-0.126475 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,6),(6,6),(6,24),-0.180282 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,6),(6,7),(6,8),0.113088 # DEPENDENCYPART_GRANDSIBL
(14,6),(6,7),(6,14),-0.145067 # DEPENDENCYPART_GRANDSIBL
(14,6),(6,7),(6,24),-0.114877 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,6),(6,8),(6,14),-0.145067 # DEPENDENCYPART_GRANDSIBL
(14,6),(6,8),(6,24),-0.11965 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,6),(6,14),(6,24),-0.138681 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,6),(6,6),(6,5),-0.0846092 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,6),(6,6),(6,4),-0.0915702 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,6),(6,6),(6,-1),0.059434 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,6),(6,5),(6,4),-0.0267239 # DEPENDENCYPART_GRANDSIBL
(14,6),(6,5),(6,-1),0.0464116 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,6),(6,4),(6,-1),-0.03057 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,7),(7,7),(7,8),0.0308163 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,7),(7,7),(7,9),0.0333539 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,7),(7,7),(7,10),0.0501607 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,7),(7,7),(7,24),-0.175667 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,7),(7,8),(7,9),0.11925 # DEPENDENCYPART_GRANDSIBL
(14,7),(7,8),(7,10),0.141851 # DEPENDENCYPART_GRANDSIBL
(14,7),(7,8),(7,24),-0.117667 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,7),(7,9),(7,10),0.139076 # DEPENDENCYPART_GRANDSIBL
(14,7),(7,9),(7,24),-0.107255 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,7),(7,10),(7,24),-0.137486 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,7),(7,7),(7,6),0.0335991 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,7),(7,7),(7,5),-0.0823306 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,7),(7,7),(7,-1),0.0607038 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,7),(7,6),(7,5),0.0237083 # DEPENDENCYPART_GRANDSIBL
(14,7),(7,6),(7,-1),-0.0113448 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,7),(7,5),(7,-1),0.0486711 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,8),(8,8),(8,9),0.0431286 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,8),(8,8),(8,10),0.0507134 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,8),(8,8),(8,14),-0.126477 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,8),(8,8),(8,24),-0.168276 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,8),(8,9),(8,10),0.139354 # DEPENDENCYPART_GRANDSIBL
(14,8),(8,9),(8,14),-0.145067 # DEPENDENCYPART_GRANDSIBL
(14,8),(8,9),(8,24),-0.103469 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,8),(8,10),(8,14),-0.159639 # DEPENDENCYPART_GRANDSIBL
(14,8),(8,10),(8,24),-0.137377 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,8),(8,14),(8,24),-0.137327 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,8),(8,8),(8,7),0.0160977 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,8),(8,8),(8,6),0.0293662 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,8),(8,8),(8,5),-0.0781426 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,8),(8,8),(8,-1),0.0572449 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,8),(8,7),(8,6),-0.0248734 # DEPENDENCYPART_GRANDSIBL
(14,8),(8,7),(8,5),0.0211449 # DEPENDENCYPART_GRANDSIBL
(14,8),(8,7),(8,-1),-0.0197395 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,8),(8,6),(8,5),0.0236602 # DEPENDENCYPART_GRANDSIBL
(14,8),(8,6),(8,-1),-0.0171094 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,8),(8,5),(8,-1),0.0513619 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,9),(9,10),0.0518916 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,11),0.0258477 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,12),0.118896 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,13),0.0270818 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,14),-0.126475 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,15),-0.0682722 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,18),-0.0549763 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,19),-0.144869 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,23),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,24),-0.172688 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,9),(9,10),(9,11),0.185669 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,10),(9,12),0.171311 # DEPENDENCYPART_GRANDSIBL
