# _root_ But then it suddenly burst upward 7.5 as Goldman , Sachs & Co. stepped in and bought almost every share offer , traders said .
#goldHeads=5,5,5,5,24,5,5,5,14,9,9,11,12,8,14,14,16,21,21,21,17,24,24,0,24,
#predictedHeads=5,5,5,5,24,5,6,5,8,9,9,11,12,8,14,14,16,17,21,21,17,24,24,0,24,
(6,14),(14,2),-0.792503 # DEPENDENCYPART_GRANDPAR
(6,14),(14,3),-0.898172 # DEPENDENCYPART_GRANDPAR
(6,14),(14,4),-0.736254 # DEPENDENCYPART_GRANDPAR
(6,14),(14,5),-0.783481 # DEPENDENCYPART_GRANDPAR
(6,14),(14,6),-1.30769 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,14),(14,7),-0.0466366 # DEPENDENCYPART_GRANDPAR
(6,14),(14,8),-0.608551 # DEPENDENCYPART_GRANDPAR
(6,14),(14,9),-0.319621 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),-0.661397 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-0.398596 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),-0.224626 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.674979 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.289501 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.341229 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.64602 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),-0.40722 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),-0.735228 # DEPENDENCYPART_GRANDPAR
(6,14),(14,20),-0.942627 # DEPENDENCYPART_GRANDPAR
(6,14),(14,21),-0.788653 # DEPENDENCYPART_GRANDPAR
(6,14),(14,22),-0.688337 # DEPENDENCYPART_GRANDPAR
(6,14),(14,23),-0.44512 # DEPENDENCYPART_GRANDPAR
(6,14),(14,24),-0.754445 # DEPENDENCYPART_GRANDPAR
(6,14),(14,25),-1.18013 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.611426 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),-0.823277 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-0.542326 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),-0.966108 # DEPENDENCYPART_GRANDPAR
(6,15),(15,20),-0.992923 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.685445 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.581455 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.122223 # DEPENDENCYPART_GRANDPAR
(6,16),(16,21),-0.775002 # DEPENDENCYPART_GRANDPAR
(6,16),(16,23),-0.534804 # DEPENDENCYPART_GRANDPAR
(6,16),(16,24),-0.685159 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.367468 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.347803 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),-0.325705 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),-0.234947 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.286342 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.342776 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),-0.225609 # DEPENDENCYPART_GRANDPAR
(7,2),(2,5),-0.214752 # DEPENDENCYPART_GRANDPAR
(7,2),(2,6),-0.0617266 # DEPENDENCYPART_GRANDPAR
(7,2),(2,7),-1.26428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,2),(2,8),-0.328952 # DEPENDENCYPART_GRANDPAR
(7,2),(2,9),-0.597936 # DEPENDENCYPART_GRANDPAR
(7,2),(2,10),-0.659593 # DEPENDENCYPART_GRANDPAR
(7,2),(2,12),-0.757743 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.381246 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.363676 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.24189 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),-0.24629 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.0942056 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.23674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.29305 # DEPENDENCYPART_GRANDPAR
(7,3),(3,12),-0.763469 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-0.267733 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.239356 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.3136 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.199961 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.0384377 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.26407 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),-0.328917 # DEPENDENCYPART_GRANDPAR
(7,4),(4,9),-0.597902 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.345952 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.283512 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.238696 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.26776 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.0941563 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.24327 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.393299 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-0.59166 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.635025 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.625013 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-0.721254 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-0.709313 # DEPENDENCYPART_GRANDPAR
(7,5),(5,15),-0.591584 # DEPENDENCYPART_GRANDPAR
(7,5),(5,16),-0.688363 # DEPENDENCYPART_GRANDPAR
(7,5),(5,17),-0.833507 # DEPENDENCYPART_GRANDPAR
(7,5),(5,18),-0.695092 # DEPENDENCYPART_GRANDPAR
(7,5),(5,21),-0.44782 # DEPENDENCYPART_GRANDPAR
(7,5),(5,22),-1.02934 # DEPENDENCYPART_GRANDPAR
(7,5),(5,25),-0.978773 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.2677 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.232969 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.195512 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.243733 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.26491 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.328917 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.597902 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.659593 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.63092 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.757624 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-0.706114 # DEPENDENCYPART_GRANDPAR
(7,6),(6,15),-0.653112 # DEPENDENCYPART_GRANDPAR
(7,6),(6,16),-0.736552 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-0.842108 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-0.792788 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.756812 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.609142 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.89404 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.0774189 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.14133 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.120778 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.358583 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.197481 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.296489 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),-0.335678 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.578385 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.855 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.11442 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.0294834 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.105095 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.10453 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.0934876 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.295703 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.201404 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.147046 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.426134 # DEPENDENCYPART_GRANDPAR
(7,9),(9,21),0.0174287 # DEPENDENCYPART_GRANDPAR
(7,9),(9,22),-0.423795 # DEPENDENCYPART_GRANDPAR
(7,9),(9,23),-0.0745777 # DEPENDENCYPART_GRANDPAR
(7,9),(9,24),-0.412844 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-0.797185 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.578385 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.854374 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.111914 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),0.0549527 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.215988 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.182834 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.0991011 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.294373 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.202781 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.184743 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.424804 # DEPENDENCYPART_GRANDPAR
(7,11),(11,21),0.0199317 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-0.497869 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),-0.0797613 # DEPENDENCYPART_GRANDPAR
(7,11),(11,24),-0.411514 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),-0.334735 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.210101 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.322647 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.31056 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.104112 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.0972061 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.423003 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.195628 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),0.129685 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),-0.438433 # DEPENDENCYPART_GRANDPAR
(7,12),(12,23),-0.0413373 # DEPENDENCYPART_GRANDPAR
(7,12),(12,24),-0.445861 # DEPENDENCYPART_GRANDPAR
(7,14),(14,1),-0.741672 # DEPENDENCYPART_GRANDPAR
(7,14),(14,2),-0.720276 # DEPENDENCYPART_GRANDPAR
(7,14),(14,3),-0.794603 # DEPENDENCYPART_GRANDPAR
(7,14),(14,4),-0.686099 # DEPENDENCYPART_GRANDPAR
(7,14),(14,5),-0.700461 # DEPENDENCYPART_GRANDPAR
(7,14),(14,6),-0.538429 # DEPENDENCYPART_GRANDPAR
(7,14),(14,7),-0.806819 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,14),(14,8),0.168063 # DEPENDENCYPART_GRANDPAR
(7,14),(14,9),-0.0682435 # DEPENDENCYPART_GRANDPAR
(7,14),(14,10),-0.378217 # DEPENDENCYPART_GRANDPAR
(7,14),(14,11),-0.0977529 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),-0.330295 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),-0.372551 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),-0.140525 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.210834 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.496107 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),-0.271479 # DEPENDENCYPART_GRANDPAR
(7,14),(14,19),-0.215147 # DEPENDENCYPART_GRANDPAR
(7,14),(14,20),-0.3495 # DEPENDENCYPART_GRANDPAR
(7,14),(14,21),0.0995128 # DEPENDENCYPART_GRANDPAR
(7,14),(14,22),-0.620662 # DEPENDENCYPART_GRANDPAR
(7,14),(14,23),-0.0413331 # DEPENDENCYPART_GRANDPAR
(7,14),(14,24),-0.55252 # DEPENDENCYPART_GRANDPAR
(7,14),(14,25),-0.78962 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.626245 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.554258 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),-0.588517 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),-0.371286 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.428901 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.46471 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.354722 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.244233 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),-0.250703 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),-0.42489 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-1.45991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,9),-0.0992216 # DEPENDENCYPART_GRANDPAR
(8,2),(2,10),-0.650385 # DEPENDENCYPART_GRANDPAR
(8,2),(2,12),-1.22838 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.395467 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.470485 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.429063 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.228403 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-0.226372 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),-0.396772 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.45964 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,9),-0.0989474 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.395429 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.464094 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.49157 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.436447 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.402552 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.46036 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.0996701 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.650874 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.525009 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-1.22875 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.831788 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-1.09111 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-1.40671 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.318487 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.312978 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.291179 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.354113 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.277608 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.237573 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.36088 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),0.0288527 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.533631 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.396486 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-1.1005 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.715717 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.835324 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.964459 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.798072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),0.190254 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),0.424159 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.292181 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.511866 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.137823 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.172617 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.481714 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.43163 # DEPENDENCYPART_GRANDPAR
(8,9),(9,21),-0.420688 # DEPENDENCYPART_GRANDPAR
(8,9),(9,22),-0.513187 # DEPENDENCYPART_GRANDPAR
(8,9),(9,23),-1.24683 # DEPENDENCYPART_GRANDPAR
(8,9),(9,24),-0.893845 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.978875 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.835324 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.964459 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.810985 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),0.849313 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.117229 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.38686 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.562949 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.164082 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.202993 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.542231 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.457888 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),-0.445874 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),-0.657294 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),-1.28546 # DEPENDENCYPART_GRANDPAR
(8,11),(11,24),-0.920103 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.163527 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.0311161 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-1.16693 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.509135 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.290414 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.719019 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.781906 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.642241 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.694027 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.831449 # DEPENDENCYPART_GRANDPAR
(8,12),(12,23),-1.56143 # DEPENDENCYPART_GRANDPAR
(8,12),(12,24),-1.27905 # DEPENDENCYPART_GRANDPAR
(8,14),(14,1),-0.701288 # DEPENDENCYPART_GRANDPAR
(8,14),(14,2),-0.910427 # DEPENDENCYPART_GRANDPAR
(8,14),(14,3),-1.00316 # DEPENDENCYPART_GRANDPAR
(8,14),(14,4),-0.923301 # DEPENDENCYPART_GRANDPAR
(8,14),(14,5),-0.80728 # DEPENDENCYPART_GRANDPAR
(8,14),(14,6),-0.822342 # DEPENDENCYPART_GRANDPAR
(8,14),(14,7),-0.975457 # DEPENDENCYPART_GRANDPAR
(8,14),(14,8),-0.81473 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,14),(14,9),0.770183 # DEPENDENCYPART_GRANDPAR
(8,14),(14,10),-0.051345 # DEPENDENCYPART_GRANDPAR
(8,14),(14,11),0.339665 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),-0.555478 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-1.02882 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.116549 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.509842 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.444505 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.516214 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.0594178 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.319975 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),-0.161038 # DEPENDENCYPART_GRANDPAR
(8,14),(14,22),-0.668209 # DEPENDENCYPART_GRANDPAR
(8,14),(14,23),-1.01776 # DEPENDENCYPART_GRANDPAR
(8,14),(14,24),-0.969082 # DEPENDENCYPART_GRANDPAR
(8,14),(14,25),-1.79062 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.739021 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.84456 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),-0.55692 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),-0.858315 # DEPENDENCYPART_GRANDPAR
(8,16),(16,23),-1.6582 # DEPENDENCYPART_GRANDPAR
(8,16),(16,24),-1.36168 # DEPENDENCYPART_GRANDPAR
(8,17),(17,1),-0.701312 # DEPENDENCYPART_GRANDPAR
(8,17),(17,2),-0.91043 # DEPENDENCYPART_GRANDPAR
(8,17),(17,3),-1.00316 # DEPENDENCYPART_GRANDPAR
(8,17),(17,4),-0.923304 # DEPENDENCYPART_GRANDPAR
(8,17),(17,5),-0.807283 # DEPENDENCYPART_GRANDPAR
(8,17),(17,9),0.730058 # DEPENDENCYPART_GRANDPAR
(8,17),(17,11),0.29954 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),-0.465925 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.77762 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.485326 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.0433037 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),-0.281732 # DEPENDENCYPART_GRANDPAR
(8,17),(17,21),-0.122796 # DEPENDENCYPART_GRANDPAR
(8,17),(17,22),-0.631332 # DEPENDENCYPART_GRANDPAR
(8,17),(17,23),-0.957237 # DEPENDENCYPART_GRANDPAR
(8,17),(17,24),-0.958617 # DEPENDENCYPART_GRANDPAR
(8,17),(17,25),-1.7942 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.748195 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.708377 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.657231 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.683328 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.642708 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.66808 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.40207 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.740509 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.471004 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.0962644 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.805853 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.650742 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-0.583346 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.992033 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),-0.943382 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.938443 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.890703 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.853016 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.880657 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.84485 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.4009 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.746665 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.469831 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.0924769 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-0.813782 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.899341 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-0.701766 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.665116 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.640174 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.792242 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.42595 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.753688 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.494886 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.116613 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.867931 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.618199 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-0.931349 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-1.26184 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-1.17559 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-1.36124 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-1.33294 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.701534 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),-0.330638 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.526008 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.172152 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.45779 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.288396 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),0.0235965 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.515313 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),-0.603332 # DEPENDENCYPART_GRANDPAR
(9,11),(11,22),-0.893722 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),-0.402695 # DEPENDENCYPART_GRANDPAR
(9,11),(11,24),-0.836662 # DEPENDENCYPART_GRANDPAR
(9,12),(12,10),-0.391713 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),-0.162706 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.0918575 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.490927 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.169946 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),0.346963 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.528981 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.287572 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.249178 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.591477 # DEPENDENCYPART_GRANDPAR
(9,12),(12,23),-0.193266 # DEPENDENCYPART_GRANDPAR
