# _root_ But in another dramatic burst , the Dow tacked on 42 points in five minutes , and at 10:25 the index showed a gain of 5.74 .
#goldHeads=9,9,5,5,2,9,8,9,0,9,12,10,9,15,13,9,9,22,18,21,22,17,24,22,24,25,9,
#predictedHeads=9,9,5,5,2,9,8,9,0,9,12,9,9,15,13,9,9,22,18,21,22,17,24,22,24,25,9,
(8,12),(12,18),-0.253261 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.266996 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.434456 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.563855 # DEPENDENCYPART_GRANDPAR
(8,12),(12,24),-0.89294 # DEPENDENCYPART_GRANDPAR
(8,12),(12,25),-1.32094 # DEPENDENCYPART_GRANDPAR
(8,12),(12,27),-0.678613 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.52063 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),-0.372277 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),-0.498732 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-1.24081 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,1),-0.424944 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-0.274005 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),-0.13867 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),0.0938267 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),-0.401845 # DEPENDENCYPART_GRANDPAR
(9,2),(2,8),0.0247742 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-1.262 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,10),-0.188856 # DEPENDENCYPART_GRANDPAR
(9,2),(2,11),-0.445793 # DEPENDENCYPART_GRANDPAR
(9,2),(2,12),-0.479557 # DEPENDENCYPART_GRANDPAR
(9,2),(2,13),-0.0574133 # DEPENDENCYPART_GRANDPAR
(9,2),(2,16),-0.420854 # DEPENDENCYPART_GRANDPAR
(9,2),(2,17),-0.0343489 # DEPENDENCYPART_GRANDPAR
(9,2),(2,27),-0.974654 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.164935 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),0.0093863 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.123989 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-1.19709 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,1),-0.380211 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.256891 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.170656 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),-0.0632525 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.319961 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.0896315 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.239258 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),0.016568 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),0.022238 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),0.634787 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),0.0995622 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.21597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.151905 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.46823 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.372561 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.0111608 # DEPENDENCYPART_GRANDPAR
(9,5),(5,15),-0.404679 # DEPENDENCYPART_GRANDPAR
(9,5),(5,16),-0.554754 # DEPENDENCYPART_GRANDPAR
(9,5),(5,17),-0.0644125 # DEPENDENCYPART_GRANDPAR
(9,5),(5,18),-0.201186 # DEPENDENCYPART_GRANDPAR
(9,5),(5,21),-1.01642 # DEPENDENCYPART_GRANDPAR
(9,5),(5,22),-0.273023 # DEPENDENCYPART_GRANDPAR
(9,5),(5,24),-0.65038 # DEPENDENCYPART_GRANDPAR
(9,5),(5,27),-1.0486 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.210472 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.0134503 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.19723 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.16958 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.352056 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-0.0557645 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.446165 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.0856311 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.0333412 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.275319 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.528509 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.27049 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.244787 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.523036 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.452787 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),-0.273977 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.0377721 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.561925 # DEPENDENCYPART_GRANDPAR
(9,10),(10,11),0.0480844 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),0.186151 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.164907 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),0.171964 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),0.0611225 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),0.435735 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-0.631789 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.345709 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.0582645 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.582219 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.604233 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.358546 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.158745 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),0.296488 # DEPENDENCYPART_GRANDPAR
(9,12),(12,2),-0.269079 # DEPENDENCYPART_GRANDPAR
(9,12),(12,3),-0.972756 # DEPENDENCYPART_GRANDPAR
(9,12),(12,4),-0.555701 # DEPENDENCYPART_GRANDPAR
(9,12),(12,6),-0.830809 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),-0.227887 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.59577 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.490131 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,10),0.274906 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.167613 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.00869348 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.214635 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),0.0933543 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),0.0807948 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),0.251241 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.264014 # DEPENDENCYPART_GRANDPAR
(9,12),(12,19),-0.307285 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.563797 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),0.145408 # DEPENDENCYPART_GRANDPAR
(9,12),(12,24),-0.182262 # DEPENDENCYPART_GRANDPAR
(9,12),(12,25),-0.436039 # DEPENDENCYPART_GRANDPAR
(9,12),(12,27),-0.839203 # DEPENDENCYPART_GRANDPAR
(9,13),(13,1),-0.686602 # DEPENDENCYPART_GRANDPAR
(9,13),(13,10),0.308368 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.134906 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),0.100091 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),0.160559 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),0.221644 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),0.0804689 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),0.27938 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.0550748 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),0.0951165 # DEPENDENCYPART_GRANDPAR
(9,13),(13,22),0.0881159 # DEPENDENCYPART_GRANDPAR
(9,13),(13,27),-0.846885 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.109841 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.170048 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.254189 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),0.129192 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),0.37696 # DEPENDENCYPART_GRANDPAR
(9,15),(15,2),-0.268217 # DEPENDENCYPART_GRANDPAR
(9,15),(15,3),-0.972851 # DEPENDENCYPART_GRANDPAR
(9,15),(15,7),-0.227937 # DEPENDENCYPART_GRANDPAR
(9,15),(15,8),-0.595872 # DEPENDENCYPART_GRANDPAR
(9,15),(15,10),0.301289 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),0.185804 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),0.197698 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),0.381261 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.00883596 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),0.0343835 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),0.28713 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.21943 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.311185 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),-0.538978 # DEPENDENCYPART_GRANDPAR
(9,15),(15,22),0.184541 # DEPENDENCYPART_GRANDPAR
(9,15),(15,24),-0.151376 # DEPENDENCYPART_GRANDPAR
(9,15),(15,25),-0.369357 # DEPENDENCYPART_GRANDPAR
(9,15),(15,26),-0.375585 # DEPENDENCYPART_GRANDPAR
(9,15),(15,27),-0.803845 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),0.00700309 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),-0.29283 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.220283 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),0.0387199 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),-0.160653 # DEPENDENCYPART_GRANDPAR
(9,17),(17,21),-0.671336 # DEPENDENCYPART_GRANDPAR
(9,17),(17,22),1.16292 # DEPENDENCYPART_GRANDPAR
(9,17),(17,24),-0.285421 # DEPENDENCYPART_GRANDPAR
(9,17),(17,25),-0.334937 # DEPENDENCYPART_GRANDPAR
(9,17),(17,26),-0.225053 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),-0.0616251 # DEPENDENCYPART_GRANDPAR
(9,18),(18,21),-0.23747 # DEPENDENCYPART_GRANDPAR
(9,18),(18,22),0.134782 # DEPENDENCYPART_GRANDPAR
(9,18),(18,24),0.160961 # DEPENDENCYPART_GRANDPAR
(9,18),(18,25),-0.224061 # DEPENDENCYPART_GRANDPAR
(9,18),(18,26),-0.126025 # DEPENDENCYPART_GRANDPAR
(9,19),(19,13),0.251035 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),0.724102 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),0.0296156 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),-0.221867 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.563668 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),0.325362 # DEPENDENCYPART_GRANDPAR
(9,19),(19,24),-0.174256 # DEPENDENCYPART_GRANDPAR
(9,19),(19,25),-0.282255 # DEPENDENCYPART_GRANDPAR
(9,19),(19,26),-0.219096 # DEPENDENCYPART_GRANDPAR
(9,21),(21,18),0.103993 # DEPENDENCYPART_GRANDPAR
(9,21),(21,19),-0.165025 # DEPENDENCYPART_GRANDPAR
(9,21),(21,20),-0.171377 # DEPENDENCYPART_GRANDPAR
(9,21),(21,22),0.250982 # DEPENDENCYPART_GRANDPAR
(9,21),(21,24),-0.0129937 # DEPENDENCYPART_GRANDPAR
(9,21),(21,25),-0.281132 # DEPENDENCYPART_GRANDPAR
(9,21),(21,26),-0.274367 # DEPENDENCYPART_GRANDPAR
(9,22),(22,1),-0.557896 # DEPENDENCYPART_GRANDPAR
(9,22),(22,2),-0.41476 # DEPENDENCYPART_GRANDPAR
(9,22),(22,5),-0.388621 # DEPENDENCYPART_GRANDPAR
(9,22),(22,6),-0.669365 # DEPENDENCYPART_GRANDPAR
(9,22),(22,7),-0.0449464 # DEPENDENCYPART_GRANDPAR
(9,22),(22,8),-0.569961 # DEPENDENCYPART_GRANDPAR
(9,22),(22,9),-0.784375 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,22),(22,10),0.305101 # DEPENDENCYPART_GRANDPAR
(9,22),(22,11),0.0138519 # DEPENDENCYPART_GRANDPAR
(9,22),(22,12),0.0932483 # DEPENDENCYPART_GRANDPAR
(9,22),(22,13),0.226476 # DEPENDENCYPART_GRANDPAR
(9,22),(22,14),-0.214052 # DEPENDENCYPART_GRANDPAR
(9,22),(22,15),0.0797281 # DEPENDENCYPART_GRANDPAR
(9,22),(22,16),-0.0414665 # DEPENDENCYPART_GRANDPAR
(9,22),(22,17),0.384409 # DEPENDENCYPART_GRANDPAR
(9,22),(22,18),-0.0121895 # DEPENDENCYPART_GRANDPAR
(9,22),(22,19),-0.313066 # DEPENDENCYPART_GRANDPAR
(9,22),(22,20),-0.493967 # DEPENDENCYPART_GRANDPAR
(9,22),(22,21),-0.430056 # DEPENDENCYPART_GRANDPAR
(9,22),(22,23),-0.262381 # DEPENDENCYPART_GRANDPAR
(9,22),(22,24),0.0820466 # DEPENDENCYPART_GRANDPAR
(9,22),(22,25),-0.352904 # DEPENDENCYPART_GRANDPAR
(9,22),(22,26),-0.135952 # DEPENDENCYPART_GRANDPAR
(9,22),(22,27),-0.857665 # DEPENDENCYPART_GRANDPAR
(9,24),(24,19),-0.179324 # DEPENDENCYPART_GRANDPAR
(9,24),(24,20),-0.204471 # DEPENDENCYPART_GRANDPAR
(9,24),(24,21),-0.338401 # DEPENDENCYPART_GRANDPAR
(9,24),(24,23),0.0327734 # DEPENDENCYPART_GRANDPAR
(9,24),(24,25),-0.263282 # DEPENDENCYPART_GRANDPAR
(9,24),(24,26),-0.317183 # DEPENDENCYPART_GRANDPAR
(9,24),(24,27),-0.70196 # DEPENDENCYPART_GRANDPAR
(9,27),(27,26),-0.478538 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.350635 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.364166 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-0.267406 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.240375 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),-0.426084 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.294698 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.161991 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-1.2657 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,2),(2,11),-0.267083 # DEPENDENCYPART_GRANDPAR
(10,2),(2,12),-0.654888 # DEPENDENCYPART_GRANDPAR
(10,2),(2,13),-0.430983 # DEPENDENCYPART_GRANDPAR
(10,2),(2,16),-0.319622 # DEPENDENCYPART_GRANDPAR
(10,2),(2,17),-0.549051 # DEPENDENCYPART_GRANDPAR
(10,2),(2,27),-1.01783 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.488908 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.360337 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.204289 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.25732 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,1),-0.343501 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-0.392272 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.53922 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.411709 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.394509 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.39463 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.384731 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.145974 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.25614 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.272421 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.581711 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-0.780692 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-0.787149 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.888553 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.871313 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.693996 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.782168 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.0562574 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),0.0621332 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-0.769524 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-1.07774 # DEPENDENCYPART_GRANDPAR
(10,12),(12,4),-0.903174 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),-1.01626 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-1.02762 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.905537 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.713178 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.724248 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.516581 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.0960854 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),0.144372 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.176076 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),0.248899 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.0104667 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.200424 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.0493317 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),-0.2096 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.298526 # DEPENDENCYPART_GRANDPAR
(10,12),(12,24),-0.257453 # DEPENDENCYPART_GRANDPAR
(10,12),(12,25),-0.120741 # DEPENDENCYPART_GRANDPAR
(10,12),(12,27),-0.48484 # DEPENDENCYPART_GRANDPAR
(10,13),(13,1),-0.815038 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.715036 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.290636 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.0167569 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),0.161671 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.159913 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),0.18819 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),0.0269694 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.177825 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),0.00853071 # DEPENDENCYPART_GRANDPAR
(10,13),(13,22),-0.488233 # DEPENDENCYPART_GRANDPAR
(10,13),(13,27),-0.61041 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-0.768845 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-1.0777 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-1.02754 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),-0.905493 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.735812 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),0.508086 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),0.000935408 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),0.15711 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),0.311433 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),0.189187 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.0114579 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.211639 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.0814105 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),-0.220696 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.298238 # DEPENDENCYPART_GRANDPAR
(10,15),(15,24),-0.263422 # DEPENDENCYPART_GRANDPAR
(10,15),(15,25),-0.116717 # DEPENDENCYPART_GRANDPAR
(10,15),(15,26),-0.254301 # DEPENDENCYPART_GRANDPAR
(10,15),(15,27),-0.484039 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.348208 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.410971 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),0.0693365 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.216305 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.166754 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-0.399239 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),-0.507263 # DEPENDENCYPART_GRANDPAR
(10,17),(17,24),-0.441433 # DEPENDENCYPART_GRANDPAR
(10,17),(17,25),-0.320613 # DEPENDENCYPART_GRANDPAR
(10,17),(17,26),-0.339645 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.589497 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.603657 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),-0.71415 # DEPENDENCYPART_GRANDPAR
(11,1),(1,9),-0.320463 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.536599 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.458088 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.458463 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.430794 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.695726 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),-0.344736 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),-0.283861 # DEPENDENCYPART_GRANDPAR
(11,2),(2,10),-0.178167 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-1.65445 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,2),(2,12),-0.681897 # DEPENDENCYPART_GRANDPAR
(11,2),(2,13),-1.0106 # DEPENDENCYPART_GRANDPAR
(11,2),(2,16),-1.046 # DEPENDENCYPART_GRANDPAR
(11,2),(2,17),-0.98193 # DEPENDENCYPART_GRANDPAR
(11,2),(2,27),-1.32658 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.501437 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.364979 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.285742 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),-0.224623 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.43941 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.429091 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.547048 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.535635 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.476691 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.462097 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.461968 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.268948 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.278094 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.62746 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.572425 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-0.479208 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.390581 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.478653 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.47548 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.405884 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.599207 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.523147 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.395351 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.18226 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.6109 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.537807 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-1.04568 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.876218 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-1.09936 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.9822 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.857183 # DEPENDENCYPART_GRANDPAR
(11,9),(9,18),-0.942732 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),-1.03729 # DEPENDENCYPART_GRANDPAR
(11,9),(9,21),-1.09061 # DEPENDENCYPART_GRANDPAR
(11,9),(9,22),-1.00259 # DEPENDENCYPART_GRANDPAR
(11,9),(9,24),-1.15713 # DEPENDENCYPART_GRANDPAR
(11,9),(9,27),-1.21695 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.534087 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.531737 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.399223 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.60457 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.54102 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.983747 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-1.10258 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-1.00383 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.881601 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-0.844601 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-1.07034 # DEPENDENCYPART_GRANDPAR
(11,12),(12,4),-1.00553 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-1.13341 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-1.06881 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.891974 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.806084 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.662819 # DEPENDENCYPART_GRANDPAR
